osmid,lanes,name,highway,access,oneway,reversed,length,geometry,bridge,tunnel,maxspeed,ref
616123330,,Bürgermeister-Waelder-Weg,residential,,False,False,31.966,"LINESTRING (7.6710784 49.7068404, 7.6710921 49.7069553, 7.6711252 49.7071262)",,,,
207618025,1,Schweinsgasse,residential,,False,False,50.446,"LINESTRING (7.6711252 49.7071262, 7.6710355 49.7071434, 7.6709082 49.7071756, 7.6706831 49.7072284, 7.6705324 49.7072667, 7.6704661 49.707281)",,,,
207618025,1,Schweinsgasse,residential,,False,True,82.931,"LINESTRING (7.6711252 49.7071262, 7.6712796 49.7071155, 7.6714301 49.7071078, 7.6715663 49.7071101, 7.6717016 49.7071265, 7.6722586 49.7072138)",,,,
616123330,,Bürgermeister-Waelder-Weg,residential,,False,True,31.966,"LINESTRING (7.6711252 49.7071262, 7.6710921 49.7069553, 7.6710784 49.7068404)",,,,
26373674,2,Saarstraße,residential,,False,True,93.304,"LINESTRING (7.670142 49.7080822, 7.6700832 49.7081512, 7.6699661 49.7082781, 7.6698177 49.708429, 7.6696653 49.7085678, 7.6694548 49.7087934)",,,,
415882568,2,Klenkertor,residential,yes,False,True,50.522,"LINESTRING (7.670142 49.7080822, 7.6702307 49.7079686, 7.6703168 49.7078589, 7.6703961 49.7077453, 7.6704515 49.7076744)",,,,
"[107626306, 993735580]",2,Stadtgraben,residential,,False,True,104.064,"LINESTRING (7.670142 49.7080822, 7.6700028 49.7080383, 7.6698712 49.7079688, 7.6697469 49.7078985, 7.6696748 49.7078437, 7.6696698 49.7077749, 7.6696922 49.7076599, 7.6697255 49.7075565, 7.6697744 49.7074049, 7.6698065 49.7073052)",,,,
265920600,,Am Stadtpark,residential,,False,True,41.444,"LINESTRING (7.6662115 49.7098662, 7.6666621 49.7100986)",,,,
39213495,,Heimbacher Weg,residential,,False,False,19.606,"LINESTRING (7.6662115 49.7098662, 7.6662433 49.709841, 7.6663287 49.7097604, 7.6663633 49.7097201)",,,,
39213495,,Heimbacher Weg,residential,,False,True,98.519,"LINESTRING (7.6662115 49.7098662, 7.6658334 49.7101243, 7.6652829 49.7105176)",,,,
265920600,,Am Stadtpark,residential,,False,False,41.444,"LINESTRING (7.6666621 49.7100986, 7.6662115 49.7098662)",,,,
123683499,,Am Wehr,residential,,False,True,163.223,"LINESTRING (7.6735215 49.7069265, 7.67351 49.7069901, 7.6734936 49.7070876, 7.6734365 49.7072003, 7.6732983 49.7074364, 7.6732762 49.7074717, 7.6731806 49.7076243, 7.6730525 49.7077634, 7.6729284 49.707893, 7.672752 49.7080506, 7.6726385 49.7081345, 7.6725249 49.7082186)",,,,
837048382,,Bendstich,residential,,False,False,36.885,"LINESTRING (7.6691981 49.7049346, 7.6693428 49.705113, 7.6694459 49.7052249)",,,,
"[107626306, 993735580]",2,Stadtgraben,residential,,False,False,104.064,"LINESTRING (7.6698065 49.7073052, 7.6697744 49.7074049, 7.6697255 49.7075565, 7.6696922 49.7076599, 7.6696698 49.7077749, 7.6696748 49.7078437, 7.6697469 49.7078985, 7.6698712 49.7079688, 7.6700028 49.7080383, 7.670142 49.7080822)",,,,
"[107626236, 415861773]",,Scheidenberg,residential,,False,"[False, True]",275.054,"LINESTRING (7.6691402 49.7073114, 7.6688622 49.7077611, 7.6683405 49.7084985, 7.6679647 49.7089956, 7.6678804 49.7091276, 7.6678209 49.7092621, 7.6677975 49.7093625, 7.6677788 49.7094763, 7.667802 49.7096018)",,,,
265907408,,Bürgermeister-Waelder-Weg,residential,,False,True,16.286,"LINESTRING (7.6709153 49.706766, 7.6706945 49.7067334)",,,,
