osmid,oneway,ref,name,highway,reversed,length,geometry,bridge,junction,width
206384704,False,,,unclassified,False,100.34500000000001,"LINESTRING (23.1490039 42.7111866, 23.1490521 42.7110605, 23.1492023 42.710824, 23.1493794 42.710615, 23.1495135 42.7105086, 23.1496536 42.7104484)",,,
687227310,False,,Княз Борис I,residential,False,69.458,"LINESTRING (23.1411761 42.7088899, 23.1403916 42.7091305)",,,
213508476,False,,Братя Миладинови,unclassified,True,119.701,"LINESTRING (23.1411761 42.7088899, 23.1415614 42.7094919, 23.1417896 42.7098674)",,,
262765467,False,802,Александър Стамболийски,tertiary,False,26.167,"LINESTRING (23.1417896 42.7098674, 23.1421026 42.7098176)",,,
262765467,False,802,Александър Стамболийски,tertiary,True,95.831,"LINESTRING (23.1417896 42.7098674, 23.1406215 42.7099451)",,,
213508476,False,,Братя Миладинови,unclassified,False,119.701,"LINESTRING (23.1417896 42.7098674, 23.1415614 42.7094919, 23.1411761 42.7088899)",,,
262777896,False,,,residential,False,74.03399999999999,"LINESTRING (23.1510227 42.7130523, 23.1510424 42.7128642, 23.1512047 42.7124022)",,,
387295625,False,,Цар Освободител,tertiary,True,42.002,"LINESTRING (23.1484822 42.7059726, 23.1479684 42.7059613)",,,
339028687,False,189,Цар Освободител,tertiary,False,29.145,"LINESTRING (23.1484822 42.7059726, 23.1482917 42.7060499, 23.1481896 42.7061193)",,,
339035936,False,189,Цар Освободител,tertiary,False,84.911,"LINESTRING (23.1484822 42.7059726, 23.1489312 42.7058938, 23.1494874 42.7057795)",,,
205630926,False,,Восток,residential,True,180.805,"LINESTRING (23.143159 42.7121916, 23.1435026 42.7105853)",,,
205631069,True,,Есперанто,residential,False,90.226,"LINESTRING (23.143159 42.7121916, 23.1442332 42.7123798)",,,
205630926,False,,Восток,residential,False,86.644,"LINESTRING (23.143159 42.7121916, 23.1431385 42.7122943, 23.1429974 42.7129617)",,,
205628496,False,,Лутраки,residential,False,16.241,"LINESTRING (23.1421745 42.7087172, 23.1420823 42.7085878)",,,
205628210,True,,Княз Борис I,residential,False,213.393,"LINESTRING (23.1421745 42.7087172, 23.1424447 42.7085735, 23.1425521 42.7085164, 23.1427362 42.7084185, 23.1432903 42.7081122, 23.1442837 42.7075856)",,,
205628496,False,,Лутраки,residential,True,104.40899999999999,"LINESTRING (23.1421745 42.7087172, 23.142645 42.7095056, 23.1426813 42.709579)",,,
