osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,bridge
768713678,False,2,primary,True,8.045,"LINESTRING (-90.5954431 14.5299405, -90.5954162 14.529873)",RD-GUA-2,2a Calle,40,,
690924246,False,,unclassified,True,310.704,"LINESTRING (-90.5954431 14.5299405, -90.5954232 14.5299633, -90.5954159 14.5299748, -90.5954117 14.5299876, -90.5954107 14.5300009, -90.5954021 14.5303166, -90.595401 14.5303399, -90.5953975 14.5303633, -90.5953922 14.5303862, -90.5953839 14.5304084, -90.5953733 14.5304305, -90.5953619 14.5304503, -90.5950474 14.5309083, -90.5950265 14.5309387, -90.5945118 14.5316848, -90.5944106 14.5318466, -90.5942952 14.5320309, -90.5941577 14.5323857)",,0 Avenida A,,,
768713678,False,2,primary,False,27.247,"LINESTRING (-90.5954431 14.5299405, -90.5954638 14.5299926, -90.595476 14.5300469, -90.5954906 14.5301244, -90.595498 14.5301788)",RD-GUA-2,2a Calle,40,,
782455919,False,,residential,False,275.381,"LINESTRING (-90.5942339 14.5293409, -90.594112 14.5296576, -90.5937492 14.5304057, -90.5936464 14.5306177, -90.5932871 14.5313585, -90.5932571 14.5314205, -90.5931732 14.5315935)",,0 Avenida B,,,
87883144,True,,unclassified,False,11.498000000000001,"LINESTRING (-90.5973195 14.5294207, -90.5973095 14.5294538, -90.597292 14.5294838, -90.5972675 14.5295088)",,,,,
782478239,True,,unclassified,False,11.407,"LINESTRING (-90.5973195 14.5294207, -90.5973229 14.5294461, -90.5973342 14.5294693, -90.5973523 14.529488, -90.5973755 14.5295005)",,,,roundabout,
782478239,True,,unclassified,False,11.628999999999998,"LINESTRING (-90.597487 14.5293999, -90.5974755 14.5293763, -90.597457 14.5293573, -90.5974332 14.5293448, -90.5974066 14.5293402)",,,,roundabout,
782478239,True,,unclassified,False,8.552,"LINESTRING (-90.5973755 14.5295005, -90.5974015 14.5295055, -90.5974278 14.5295025, -90.5974519 14.5294919)",,,,roundabout,
87883086,True,,unclassified,False,14.155000000000001,"LINESTRING (-90.5974066 14.5293402, -90.5973639 14.5293302, -90.5973236 14.5293136, -90.5972871 14.5292902)",,,,,
782478239,True,,unclassified,False,10.07,"LINESTRING (-90.5974066 14.5293402, -90.5973834 14.5293428, -90.5973618 14.5293515, -90.5973434 14.5293655, -90.5973296 14.5293838)",,,,roundabout,
87883117,True,,unclassified,False,14.088999999999999,"LINESTRING (-90.5974519 14.5294919, -90.5975166 14.5294825, -90.597582 14.5294855)",,,,,
782478239,True,,unclassified,False,11.623000000000001,"LINESTRING (-90.5974519 14.5294919, -90.5974718 14.5294743, -90.597485 14.5294515, -90.5974903 14.5294258, -90.597487 14.5293999)",,,,roundabout,
782478237,False,,unclassified,False,72.468,"LINESTRING (-90.5972871 14.5292902, -90.5970014 14.5290912, -90.5967283 14.5289274)",,,,,
782478238,True,,unclassified,False,11.572,"LINESTRING (-90.5972871 14.5292902, -90.5973086 14.5293176, -90.5973227 14.5293492, -90.5973296 14.5293838)",,,,,
87883112,True,,unclassified,False,25.479999999999997,"LINESTRING (-90.5988061 14.5316297, -90.5988081 14.5316551, -90.5988164 14.5316792, -90.5988306 14.5317007, -90.5988497 14.5317181, -90.5988726 14.5317306, -90.598898 14.5317373, -90.5989243 14.5317377, -90.5989499 14.531732, -90.5989734 14.5317204)",,,,roundabout,
782478252,True,,unclassified,False,64.392,"LINESTRING (-90.5989734 14.5317204, -90.5994894 14.5320134)",,,,,
87883112,True,,unclassified,False,12.453,"LINESTRING (-90.5989734 14.5317204, -90.598991 14.5317059, -90.599005 14.5316881, -90.5990148 14.5316678, -90.5990198 14.5316459, -90.5990198 14.5316235)",,,,roundabout,
782478251,True,,unclassified,False,169.163,"LINESTRING (-90.5988661 14.5315413, -90.5974364 14.5309096)",,,,,
87883112,True,,unclassified,False,12.307,"LINESTRING (-90.5988661 14.5315413, -90.5988423 14.5315566, -90.5988236 14.5315775, -90.5988112 14.5316025, -90.5988061 14.5316297)",,,,roundabout,
87883112,True,,unclassified,False,22.118999999999996,"LINESTRING (-90.5990198 14.5316235, -90.5990157 14.5316041, -90.5990078 14.5315857, -90.5989965 14.5315691, -90.598982 14.5315549, -90.5989676 14.5315449, -90.5989462 14.5315358, -90.5989262 14.5315315, -90.5989056 14.531531, -90.5988854 14.5315343, -90.5988661 14.5315413)",,,,roundabout,
87883138,True,,unclassified,False,17.948,"LINESTRING (-90.6000712 14.5312003, -90.6000695 14.531169, -90.6000558 14.5311277, -90.6000315 14.5310913, -90.5999983 14.5310622)",,,,roundabout,
1201836993,True,,unclassified,False,23.651,"LINESTRING (-90.6000712 14.5312003, -90.6002243 14.5311217, -90.6002681 14.5311068)",,,,,
1201836992,True,,unclassified,False,26.668,"LINESTRING (-90.6002371 14.5310267, -90.6001694 14.5310493, -90.6000939 14.5310725, -90.6000531 14.5310739, -90.5999983 14.5310622)",,,,,
85449801,True,2,primary,False,42.823,"LINESTRING (-90.5963957 14.5318538, -90.5967457 14.5320369)",RD GUA-16,Carretera a Bárcena,40,,
1123952954,False,,residential,False,109.775,"LINESTRING (-90.5963957 14.5318538, -90.5959966 14.5327623)",,,,,
1123952954,False,,residential,True,109.775,"LINESTRING (-90.5959966 14.5327623, -90.5963957 14.5318538)",,,,,
60861327,False,,residential,False,158.269,"LINESTRING (-90.5969424 14.5353316, -90.5955853 14.5347837)",,8a Calle,,,
60861324,False,,residential,False,157.318,"LINESTRING (-90.5970868 14.534987, -90.5957385 14.5344409)",,7a Calle A,,,
60934945,False,,residential,False,121.272,"LINESTRING (-90.592978 14.5323487, -90.5940285 14.5327429)",,2a Calle,,,
1124504436,False,,residential,False,5.797,"LINESTRING (-90.592978 14.5323487, -90.5929631 14.5323988)",,0 Avenida B,,,
"[60934945, 690924245]",False,,residential,True,53.661,"LINESTRING (-90.592978 14.5323487, -90.592923 14.5323281, -90.5930757 14.5319291)",,"['0 Avenida B', '2a Calle']",,,
1145593790,False,,tertiary,False,8.934,"LINESTRING (-90.5967884 14.531968, -90.5967457 14.5320369)",,,,,
794209115,True,2,primary,False,164.16400000000002,"LINESTRING (-90.5967884 14.531968, -90.5966475 14.5318934, -90.5963793 14.5317495, -90.5963025 14.5316699, -90.596236 14.5315754, -90.5962147 14.531453, -90.5962081 14.5312732, -90.5962142 14.531057, -90.5962088 14.5309489, -90.5961842 14.5308388, -90.5961572 14.5307852)",RD GUA-16,Carretera a Bárcena,40,,
