osmid,highway,oneway,reversed,length,name,lanes,ref,maxspeed,geometry
236311430,residential,False,False,7.887,3a Calle,,,,"LINESTRING (-90.4402258 14.4638738, -90.440159 14.4639029)"
236326369,primary,True,False,38.272,2a Avenida,,RN-2,,"LINESTRING (-90.4402258 14.4638738, -90.4400835 14.4635584)"
236454979,residential,False,True,32.213,3a Calle Zona 1,,,,"LINESTRING (-90.4402258 14.4638738, -90.4404946 14.4637466)"
236316548,residential,False,False,88.762,3a Avenida,,,,"LINESTRING (-90.4392731 14.4605121, -90.4389099 14.4597955)"
236316548,residential,False,True,96.564,3a Avenida,,,,"LINESTRING (-90.4392731 14.4605121, -90.4397245 14.4612625)"
236324041,tertiary,False,False,66.188,7a Calle,,,,"LINESTRING (-90.4392731 14.4605121, -90.4398243 14.4602486)"
236324041,tertiary,False,True,91.54,7a Calle,,,,"LINESTRING (-90.4392731 14.4605121, -90.4385224 14.4608985)"
236588159,residential,False,False,145.139,6a Calle Zona 2,,,,"LINESTRING (-90.4376166 14.462865, -90.4364246 14.4634745)"
383785977,residential,False,False,33.407,2da Avenida Zona 2,,,,"LINESTRING (-90.4376166 14.462865, -90.4377556 14.4631336)"
383785977,residential,False,True,53.664,2da Avenida Zona 2,,,,"LINESTRING (-90.4376166 14.462865, -90.4373774 14.4624416)"
236328498,residential,False,False,31.015,,,,,"LINESTRING (-90.4364246 14.4634745, -90.436554 14.4637237)"
236588159,residential,False,True,145.139,6a Calle Zona 2,,,,"LINESTRING (-90.4364246 14.4634745, -90.4376166 14.462865)"
236328498,residential,False,True,53.446,,,,,"LINESTRING (-90.4364246 14.4634745, -90.4363645 14.4634952, -90.4363085 14.4634933, -90.4362599 14.4634648, -90.4360527 14.463229)"
236311429,residential,False,False,95.71,2da Avenida Zona 2,,,,"LINESTRING (-90.4381859 14.4639747, -90.437793 14.4632026)"
383790009,residential,False,True,47.407,4a Calle Zona 2,,,,"LINESTRING (-90.4381859 14.4639747, -90.4385733 14.4637721)"
236311429,residential,False,True,92.321,2da Avenida Zona 2,,,,"LINESTRING (-90.4381859 14.4639747, -90.4383673 14.464342, -90.4385759 14.4647138)"
236634362,residential,False,True,95.106,5a Calle Zona 2,,,,"LINESTRING (-90.4377556 14.4631336, -90.4369681 14.463521)"
383785977,residential,False,False,8.665,2da Avenida Zona 2,,,,"LINESTRING (-90.4377556 14.4631336, -90.437793 14.4632026)"
383785977,residential,False,True,33.407,2da Avenida Zona 2,,,,"LINESTRING (-90.4377556 14.4631336, -90.4376166 14.462865)"
236328498,residential,False,True,31.015,,,,,"LINESTRING (-90.436554 14.4637237, -90.4364246 14.4634745)"
236634362,residential,False,False,49.96,5a Calle Zona 2,,,,"LINESTRING (-90.436554 14.4637237, -90.4369681 14.463521)"
236328498,residential,False,False,54.307,,,,,"LINESTRING (-90.436554 14.4637237, -90.4366332 14.4638791, -90.4366651 14.4639032, -90.4367075 14.4638982, -90.4369226 14.4637903)"
236634414,living_street,False,True,92.886,,,,,"LINESTRING (-90.4385733 14.4637721, -90.4389755 14.4645111)"
383790009,residential,False,False,47.407,4a Calle Zona 2,,,,"LINESTRING (-90.4385733 14.4637721, -90.4381859 14.4639747)"
383790009,residential,False,True,48.133,4a Calle Zona 2,,,,"LINESTRING (-90.4385733 14.4637721, -90.4389738 14.4635798)"
236311430,residential,False,False,48.571,3a Calle,,,,"LINESTRING (-90.4389755 14.4645111, -90.4385759 14.4647138)"
236311430,residential,False,True,46.278,3a Calle,,,,"LINESTRING (-90.4389755 14.4645111, -90.4393526 14.4643114)"
236634414,living_street,False,False,92.886,,,,,"LINESTRING (-90.4389755 14.4645111, -90.4385733 14.4637721)"
236295375,residential,False,False,34.605000000000004,1a Avenida Zona 1,,,,"LINESTRING (-90.4408929 14.4595092, -90.4407885 14.4597243, -90.4407579 14.4597916)"
236892812,residential,False,False,73.702,,,,,"LINESTRING (-90.4408929 14.4595092, -90.4411458 14.459608, -90.4413785 14.4596936, -90.4414612 14.4597516, -90.4414992 14.4597975)"
236893929,residential,False,False,82.48499999999999,,,,,"LINESTRING (-90.4410874 14.4619961, -90.4411308 14.4620948, -90.4412562 14.4622784, -90.4413051 14.4623614, -90.4413204 14.4624502, -90.4413571 14.4625717, -90.4413388 14.4626724)"
"[236894066, 236892812]",residential,False,"[False, True]",259.193,,,,,"LINESTRING (-90.4410874 14.4619961, -90.4410647 14.4619286, -90.4411013 14.4617624, -90.4411245 14.461668, -90.4411288 14.4615933, -90.4411275 14.4615337, -90.4411083 14.4614406, -90.4410138 14.4612254, -90.4410007 14.4611453, -90.4409954 14.4610722, -90.4410145 14.4609835, -90.4410524 14.4608852, -90.4411498 14.4607547, -90.4412223 14.4606108, -90.4412777 14.4604926, -90.4413584 14.4602737, -90.4414152 14.4601217, -90.4414722 14.4599432, -90.4414992 14.4597975)"
236893929,residential,False,True,82.485,,,,,"LINESTRING (-90.4413388 14.4626724, -90.4413571 14.4625717, -90.4413204 14.4624502, -90.4413051 14.4623614, -90.4412562 14.4622784, -90.4411308 14.4620948, -90.4410874 14.4619961)"
"[236894066, 236892812]",residential,False,"[False, True]",259.193,,,,,"LINESTRING (-90.4414992 14.4597975, -90.4414722 14.4599432, -90.4414152 14.4601217, -90.4413584 14.4602737, -90.4412777 14.4604926, -90.4412223 14.4606108, -90.4411498 14.4607547, -90.4410524 14.4608852, -90.4410145 14.4609835, -90.4409954 14.4610722, -90.4410007 14.4611453, -90.4410138 14.4612254, -90.4411083 14.4614406, -90.4411275 14.4615337, -90.4411288 14.4615933, -90.4411245 14.461668, -90.4411013 14.4617624, -90.4410647 14.4619286, -90.4410874 14.4619961)"
236892812,residential,False,True,73.702,,,,,"LINESTRING (-90.4414992 14.4597975, -90.4414612 14.4597516, -90.4413785 14.4596936, -90.4411458 14.459608, -90.4408929 14.4595092)"
236894291,residential,False,False,199.033,,,,,"LINESTRING (-90.4414992 14.4597975, -90.4416204 14.4599243, -90.4416558 14.4599484, -90.4417052 14.4599529, -90.4417264 14.4599256, -90.4417442 14.4598826, -90.4416692 14.4592722, -90.4416785 14.4591675, -90.4417107 14.4590743, -90.4418018 14.4589098, -90.4420421 14.4586013, -90.4420811 14.4585605)"
236894291,residential,False,True,199.033,,,,,"LINESTRING (-90.4420811 14.4585605, -90.4420421 14.4586013, -90.4418018 14.4589098, -90.4417107 14.4590743, -90.4416785 14.4591675, -90.4416692 14.4592722, -90.4417442 14.4598826, -90.4417264 14.4599256, -90.4417052 14.4599529, -90.4416558 14.4599484, -90.4416204 14.4599243, -90.4414992 14.4597975)"
236894504,residential,False,False,180.27700000000004,,,,,"LINESTRING (-90.4420811 14.4585605, -90.4420011 14.4588497, -90.441946 14.4591282, -90.4419062 14.459611, -90.4419234 14.4597217, -90.4419483 14.4597908, -90.4420612 14.4599458, -90.4420719 14.4599991, -90.4420721 14.460046, -90.4420286 14.4601116)"
236894504,residential,False,True,180.27700000000002,,,,,"LINESTRING (-90.4420286 14.4601116, -90.4420721 14.460046, -90.4420719 14.4599991, -90.4420612 14.4599458, -90.4419483 14.4597908, -90.4419234 14.4597217, -90.4419062 14.459611, -90.441946 14.4591282, -90.4420011 14.4588497, -90.4420811 14.4585605)"
236316548,residential,False,True,20.517,3a Avenida,,,,"LINESTRING (-90.4381288 14.4581912, -90.4382528 14.4583313)"
237749486,unclassified,False,False,146.62800000000001,,,,,"LINESTRING (-90.4381288 14.4581912, -90.4379978 14.458286, -90.43785 14.4582502, -90.4377418 14.4581276, -90.4376441 14.457918, -90.4375438 14.4578515, -90.4373247 14.4577825, -90.4370845 14.4576777, -90.4370585 14.4576824)"
237749486,unclassified,False,True,110.035,,,,,"LINESTRING (-90.436393 14.4583646, -90.4366965 14.4579614, -90.4368443 14.4577212, -90.4370585 14.4576824)"
237749486,unclassified,False,False,110.035,,,,,"LINESTRING (-90.4370585 14.4576824, -90.4368443 14.4577212, -90.4366965 14.4579614, -90.436393 14.4583646)"
237749486,unclassified,False,True,146.62800000000001,,,,,"LINESTRING (-90.4370585 14.4576824, -90.4370845 14.4576777, -90.4373247 14.4577825, -90.4375438 14.4578515, -90.4376441 14.457918, -90.4377418 14.4581276, -90.43785 14.4582502, -90.4379978 14.458286, -90.4381288 14.4581912)"
237749625,unclassified,False,False,173.901,,,,,"LINESTRING (-90.4370585 14.4576824, -90.4366405 14.4576181, -90.436368 14.4577157, -90.4361739 14.4577808, -90.4360171 14.4580374, -90.4358828 14.4581928, -90.4357073 14.4582254)"
237749625,unclassified,False,True,173.90099999999998,,,,,"LINESTRING (-90.4357073 14.4582254, -90.4358828 14.4581928, -90.4360171 14.4580374, -90.4361739 14.4577808, -90.436368 14.4577157, -90.4366405 14.4576181, -90.4370585 14.4576824)"
404121651,residential,False,True,13.277,2a Calle Zona 3,,,,"LINESTRING (-90.438938 14.465622, -90.4390432 14.4655597)"
269991099,residential,False,False,90.836,,,,,"LINESTRING (-90.438938 14.465622, -90.4389303 14.4658787, -90.4390169 14.4660283, -90.4390107 14.4661421, -90.4391096 14.4663995)"
269991099,residential,False,True,90.836,,,,,"LINESTRING (-90.4391096 14.4663995, -90.4390107 14.4661421, -90.4390169 14.4660283, -90.4389303 14.4658787, -90.438938 14.465622)"
236316548,residential,False,False,4.502,3a Avenida,,,,"LINESTRING (-90.4389099 14.4597955, -90.4388898 14.45976)"
236316548,residential,False,True,88.762,3a Avenida,,,,"LINESTRING (-90.4389099 14.4597955, -90.4392731 14.4605121)"
271478621,residential,False,False,95.361,8a Calle Zona 1,,,,"LINESTRING (-90.4389099 14.4597955, -90.438109 14.4601616)"
236314297,residential,False,False,93.904,1a Avenida Zona 2,,,,"LINESTRING (-90.4385629 14.4628065, -90.438152 14.4620616)"
236314297,residential,False,True,96.701,1a Avenida Zona 2,,,,"LINESTRING (-90.4385629 14.4628065, -90.4389738 14.4635798)"
236314300,residential,False,True,92.844,5a Calle Zona 1,,,,"LINESTRING (-90.4385629 14.4628065, -90.4393202 14.4624072)"
383790014,residential,False,False,93.87,5a Calle Zona 2,,,,"LINESTRING (-90.4385629 14.4628065, -90.437793 14.4632026)"
236454979,residential,False,False,32.213,3a Calle Zona 1,,,,"LINESTRING (-90.4404946 14.4637466, -90.4402258 14.4638738)"
383785973,residential,False,True,82.152,1a Avenida Zona 1,,,,"LINESTRING (-90.4404946 14.4637466, -90.4402184 14.4630579)"
404125096,residential,False,False,61.68,3a Calle Zona 1,,,,"LINESTRING (-90.4404946 14.4637466, -90.4410083 14.4635011)"
236319249,residential,False,False,72.699,1a Avenida Zona 2,,,,"LINESTRING (-90.4396478 14.4648994, -90.4393526 14.4643114)"
236319249,residential,False,True,45.982,1a Avenida Zona 2,,,,"LINESTRING (-90.4396478 14.4648994, -90.4398379 14.4652697)"
404110746,residential,False,False,95.506,2a Calle A,,,,"LINESTRING (-90.4396478 14.4648994, -90.4404239 14.4644835)"
236314299,residential,False,False,91.734,4a Avenida Zona 1,,,,"LINESTRING (-90.4393202 14.4624072, -90.4389351 14.4616713)"
236314299,residential,False,True,94.461,4a Avenida Zona 1,,,,"LINESTRING (-90.4393202 14.4624072, -90.4397167 14.463165)"
236314300,residential,False,False,92.844,5a Calle Zona 1,,,,"LINESTRING (-90.4393202 14.4624072, -90.4385629 14.4628065)"
236314300,residential,False,True,60.492,5a Calle Zona 1,,,,"LINESTRING (-90.4393202 14.4624072, -90.4398256 14.4621696)"
236317849,residential,False,False,13.556,3a Avenida Zona 2,,,,"LINESTRING (-90.4357887 14.4613193, -90.4357303 14.4612113)"
236317849,residential,False,True,8.947,3a Avenida Zona 2,,,,"LINESTRING (-90.4357887 14.4613193, -90.4358272 14.4613906)"
404118957,living_street,False,False,32.558,,,,,"LINESTRING (-90.4357887 14.4613193, -90.4360536 14.4611781)"
404118957,living_street,False,True,32.558,,,,,"LINESTRING (-90.4360536 14.4611781, -90.4357887 14.4613193)"
236311431,residential,False,False,7.658,2a Calle Zona 3,,,,"LINESTRING (-90.4407215 14.4649449, -90.4406556 14.4649708)"
236326369,primary,True,False,130.513,2a Avenida,,RN-2,,"LINESTRING (-90.4407215 14.4649449, -90.4402258 14.4638738)"
404125096,residential,False,True,61.68,3a Calle Zona 1,,,,"LINESTRING (-90.4410083 14.4635011, -90.4404946 14.4637466)"
383785973,residential,False,True,106.407,1a Avenida Zona 1,,,,"LINESTRING (-90.4404264 14.4606931, -90.4407579 14.4597916)"
404125103,residential,False,False,42.203,,,,,"LINESTRING (-90.4404264 14.4606931, -90.4408044 14.4607935)"
383785973,residential,False,False,33.492000000000004,1a Avenida Zona 1,,,,"LINESTRING (-90.4404264 14.4606931, -90.4403639 14.4608631, -90.44033 14.4609793)"
404125103,residential,False,True,42.203,,,,,"LINESTRING (-90.4408044 14.4607935, -90.4404264 14.4606931)"
236634362,residential,False,False,95.106,5a Calle Zona 2,,,,"LINESTRING (-90.4369681 14.463521, -90.4377556 14.4631336)"
236634362,residential,False,True,49.96,5a Calle Zona 2,,,,"LINESTRING (-90.4369681 14.463521, -90.436554 14.4637237)"
404150644,living_street,False,False,21.946,,,,,"LINESTRING (-90.4369681 14.463521, -90.4370484 14.4637024)"
404150644,living_street,False,True,21.946,,,,,"LINESTRING (-90.4370484 14.4637024, -90.4369681 14.463521)"
236431571,living_street,False,True,65.437,1a Avenida Zona 2,,,,"LINESTRING (-90.437097 14.4600381, -90.4373639 14.4605668)"
965667261,primary_link,False,True,7.981,,1,,,"LINESTRING (-90.4400835 14.4635584, -90.4400149 14.4635856)"
236326369,primary,True,False,53.976,2a Avenida,,RN-2,,"LINESTRING (-90.4400835 14.4635584, -90.4400018 14.463362, -90.4399482 14.4632444, -90.4398715 14.4631197)"
828913033,tertiary,False,False,12.786,,,,,"LINESTRING (-90.4358269 14.4622726, -90.4357084 14.4622801)"
1264650929,tertiary,True,False,22.21,7a Calle,,,,"LINESTRING (-90.4358269 14.4622726, -90.4358933 14.4622823, -90.4359595 14.4622772, -90.4360291 14.4622568)"
236324041,tertiary,False,False,96.184,7a Calle,,,,"LINESTRING (-90.4369864 14.4617341, -90.4377638 14.461308)"
236324041,tertiary,False,True,21.392,7a Calle,,,,"LINESTRING (-90.4369864 14.4617341, -90.4368163 14.4618335)"
236332052,residential,False,True,89.246,2da Avenida Zona 2,,,,"LINESTRING (-90.4369864 14.4617341, -90.4372636 14.4622224, -90.4373194 14.4623238, -90.4373774 14.4624416)"
