osmid,lanes,highway,oneway,reversed,length,geometry,ref,junction
203414641,4,tertiary,False,False,283.712,"LINESTRING (127.5416958 39.9140184, 127.5391846 39.9154965, 127.5390539 39.9155688)",,
247954920,,residential,False,True,110.14399999999999,"LINESTRING (127.5383497 39.9138754, 127.5385867 39.9137332, 127.5393669 39.9132651)",,
170831143,,residential,False,True,91.324,"LINESTRING (127.5393669 39.9132651, 127.5400001 39.9139274)",,
170831143,,residential,False,False,33.818,"LINESTRING (127.5393669 39.9132651, 127.5392129 39.913104, 127.5391325 39.9130198)",,
247954920,,residential,False,False,110.14399999999999,"LINESTRING (127.5393669 39.9132651, 127.5385867 39.9137332, 127.5383497 39.9138754)",,
203414639,2,residential,False,True,46.767,"LINESTRING (127.5338395 39.9136832, 127.5342385 39.9133947)",,
247955880,,residential,False,False,81.69500000000001,"LINESTRING (127.5338395 39.9136832, 127.5340347 39.9138637, 127.534451 39.9142487)",,
247955877,,residential,False,False,158.25,"LINESTRING (127.5339093 39.9176122, 127.5327794 39.9164833)",,
203414641,4,tertiary,False,False,155.895,"LINESTRING (127.5370593 39.9167322, 127.5356108 39.9175874)",,
203414641,4,tertiary,False,True,213.711,"LINESTRING (127.5370593 39.9167322, 127.5390539 39.9155688)",,
247955880,,residential,False,True,244.974,"LINESTRING (127.5370593 39.9167322, 127.5367038 39.9164014, 127.5363116 39.9160304, 127.5352468 39.9150231)",,
247955876,,residential,False,False,176.063,"LINESTRING (127.5351539 39.9170774, 127.5345538 39.9164748, 127.5345225 39.9164434, 127.5339008 39.9158191)",,
247955876,,residential,False,True,120.078,"LINESTRING (127.5330462 39.9149609, 127.5331229 39.9150379, 127.5339008 39.9158191)",,
247955878,,residential,False,False,143.631,"LINESTRING (127.5330462 39.9149609, 127.5340705 39.9144508, 127.534451 39.9142487)",,
247955877,,residential,False,True,158.25,"LINESTRING (127.5327794 39.9164833, 127.5339093 39.9176122)",,
247955879,,residential,False,False,120.836,"LINESTRING (127.5327794 39.9164833, 127.5330344 39.9163324, 127.5339008 39.9158191)",,
247955876,,residential,False,False,120.078,"LINESTRING (127.5339008 39.9158191, 127.5331229 39.9150379, 127.5330462 39.9149609)",,
247955876,,residential,False,True,176.063,"LINESTRING (127.5339008 39.9158191, 127.5345225 39.9164434, 127.5345538 39.9164748, 127.5351539 39.9170774)",,
247955879,,residential,False,False,144.95499999999998,"LINESTRING (127.5339008 39.9158191, 127.5341172 39.9156911, 127.5348663 39.9152481, 127.5352468 39.9150231)",,
247955879,,residential,False,True,120.836,"LINESTRING (127.5339008 39.9158191, 127.5330344 39.9163324, 127.5327794 39.9164833)",,
247955878,,residential,False,True,143.631,"LINESTRING (127.534451 39.9142487, 127.5340705 39.9144508, 127.5330462 39.9149609)",,
247955880,,residential,False,False,109.64200000000001,"LINESTRING (127.534451 39.9142487, 127.5351876 39.9149655, 127.5352468 39.9150231)",,
247955880,,residential,False,True,81.69500000000001,"LINESTRING (127.534451 39.9142487, 127.5340347 39.9138637, 127.5338395 39.9136832)",,
247955879,,residential,False,True,144.955,"LINESTRING (127.5352468 39.9150231, 127.5348663 39.9152481, 127.5341172 39.9156911, 127.5339008 39.9158191)",,
247955880,,residential,False,False,244.974,"LINESTRING (127.5352468 39.9150231, 127.5363116 39.9160304, 127.5367038 39.9164014, 127.5370593 39.9167322)",,
247955880,,residential,False,True,109.64200000000001,"LINESTRING (127.5352468 39.9150231, 127.5351876 39.9149655, 127.534451 39.9142487)",,
"[901400554, 939058551]",3,tertiary,True,False,17.756999999999998,"LINESTRING (127.5429514 39.9131615, 127.5429896 39.913168, 127.5430247 39.9131812, 127.5430548 39.9132005, 127.543081 39.9132289, 127.5430962 39.9132617)",,roundabout
901400549,3,tertiary,True,False,7.734,"LINESTRING (127.5430962 39.9132617, 127.543099 39.9132964, 127.5430894 39.9133304)",,roundabout
169788248,2,residential,False,False,120.226,"LINESTRING (127.5344645 39.9191359, 127.5342509 39.9192511, 127.5333241 39.9197715)",,
525622527,,residential,False,False,82.497,"LINESTRING (127.5374642 39.9182307, 127.5366965 39.9186821)",,
203414641,4,tertiary,False,True,155.895,"LINESTRING (127.5356108 39.9175874, 127.5370593 39.9167322)",,
525630727,,residential,False,True,152.938,"LINESTRING (127.5356108 39.9175874, 127.5366965 39.9186821)",,
203414641,4,tertiary,False,False,162.413,"LINESTRING (127.5356108 39.9175874, 127.5342327 39.9184011, 127.5341001 39.9184767)",,
525622527,,residential,False,False,87.836,"LINESTRING (127.5366965 39.9186821, 127.535879 39.9191626)",,
525622527,,residential,False,True,82.497,"LINESTRING (127.5366965 39.9186821, 127.5374642 39.9182307)",,
525630727,,residential,False,False,152.938,"LINESTRING (127.5366965 39.9186821, 127.5356108 39.9175874)",,
525622527,,residential,False,True,87.836,"LINESTRING (127.535879 39.9191626, 127.5366965 39.9186821)",,
525641615,,residential,False,False,180.28300000000002,"LINESTRING (127.5373784 39.9190947, 127.5358198 39.9199673, 127.5356709 39.9200506)",,
