osmid,name,highway,width,oneway,reversed,length,geometry,lanes,maxspeed,bridge,tunnel,junction
"[41907104, 1254615805]",Albertstraße,residential,5,False,True,493.64099999999985,"LINESTRING (7.5574513 51.0237225, 7.5573751 51.0235788, 7.5572628 51.0233462, 7.5571932 51.0229686, 7.5572352 51.0226907, 7.5572987 51.0225512, 7.5575384 51.022224, 7.5577485 51.0219243, 7.5578119 51.0218859, 7.5579189 51.0218922, 7.5579473 51.0219331, 7.5579471 51.0219815, 7.5579216 51.0224024, 7.5578978 51.022756, 7.5578937 51.0228172, 7.5579562 51.0229721, 7.5580697 51.0230858, 7.5582397 51.0231883, 7.5584396 51.0232587, 7.5588497 51.0233426, 7.5598214 51.0235414)",,,,,
"[33846091, 33808829]",Fröbelstraße,residential,,False,"[False, True]",132.553,"LINESTRING (7.5671312 51.0280976, 7.5668836 51.0281315, 7.5666975 51.0281627, 7.5660452 51.0282545, 7.56542 51.0283363, 7.565291 51.0283742)",,,,,
7981384,An der Berstig,residential,4,False,False,33.407000000000004,"LINESTRING (7.5689815 51.0239947, 7.5686317 51.0239907, 7.5685039 51.0239906)",,,,,
7981344,Wilhelm-Breckow-Allee,tertiary,,False,False,66.013,"LINESTRING (7.5683147 51.0234186, 7.5684865 51.0236797, 7.5685009 51.0239362, 7.5685039 51.0239906)",2,50,,,
"[1154980786, 7981349]",Hindenburgstraße,tertiary,,False,True,45.569,"LINESTRING (7.5701436 51.0243507, 7.569992 51.0243886, 7.569739 51.0244337, 7.5695219 51.0244719)",3,50,,,
295064775,Blücherstraße,residential,,False,False,69.099,"LINESTRING (7.5697945 51.0250692, 7.5695219 51.0244719)",,30,,,
295064775,Blücherstraße,residential,,False,True,54.464,"LINESTRING (7.5697945 51.0250692, 7.569963 51.0255474)",,30,,,
7981394,Reininghauser Straße,residential,,False,False,191.385,"LINESTRING (7.5685814 51.0315901, 7.5668572 51.030884, 7.5665265 51.030796, 7.5662316 51.0307176)",,,,,
33846917,Augustastraße,residential,,False,True,130.953,"LINESTRING (7.5681721 51.0303944, 7.5680888 51.0303867, 7.5679788 51.0303654, 7.5676163 51.0302856, 7.5673874 51.0302568, 7.567084 51.0302457, 7.5663323 51.0302356)",,,,,
7981344,Wilhelm-Breckow-Allee,tertiary,,False,True,66.013,"LINESTRING (7.5685039 51.0239906, 7.5685009 51.0239362, 7.5684865 51.0236797, 7.5683147 51.0234186)",2,50,,,
7981384,An der Berstig,residential,4,False,True,33.407000000000004,"LINESTRING (7.5685039 51.0239906, 7.5686317 51.0239907, 7.5689815 51.0239947)",,,,,
417396998,Wilhelm-Breckow-Allee,tertiary,,False,False,66.35300000000001,"LINESTRING (7.5685039 51.0239906, 7.5685054 51.0240174, 7.5684931 51.024104, 7.5684831 51.0243086, 7.5684925 51.0244018, 7.5685284 51.0245853)",,50,,,
7981386,La Roche-sur-Yon-Straße,tertiary,,False,True,32.007,"LINESTRING (7.5698311 51.0278105, 7.5697284 51.02753)",,50,,,
105702354,La Roche-sur-Yon-Straße,tertiary,,False,False,34.808,"LINESTRING (7.5698311 51.0278105, 7.5698456 51.0278707, 7.569868 51.0280124, 7.5698016 51.0281139)",,50,,,
58981619,La Roche-sur-Yon-Straße,tertiary,,False,False,37.175000000000004,"LINESTRING (7.5657382 51.028706, 7.5656386 51.0286683, 7.5654879 51.0285607, 7.5653811 51.0284639)",,50,,,
389061869,La Roche-sur-Yon-Straße,tertiary,,False,True,115.499,"LINESTRING (7.5657382 51.028706, 7.5658451 51.0287311, 7.5659739 51.0287379, 7.5663333 51.0287142, 7.566753 51.0286149, 7.5673364 51.0285312)",,50,,,
"[1079365058, 1077947095]",Reininghauser Straße,residential,,False,True,74.957,"LINESTRING (7.5657382 51.028706, 7.5656659 51.0288167, 7.5656808 51.02897, 7.5656863 51.0290737, 7.5656891 51.0291276, 7.565659 51.0292644, 7.5655915 51.0293605)",,,,,
615624636,Andienungsstraße,unclassified,5,False,True,14.974,"LINESTRING (7.5670244 51.0239958, 7.5669314 51.0241171)",,,,,
417356369,,tertiary,,True,False,40.12500000000001,"LINESTRING (7.5670244 51.0239958, 7.5669849 51.0239842, 7.5669506 51.0239673, 7.5669234 51.0239459, 7.5669046 51.0239212, 7.5668955 51.0238964, 7.5668951 51.0238709, 7.5669032 51.0238459, 7.5669196 51.0238226, 7.5669434 51.023802, 7.5669809 51.0237819, 7.5670253 51.0237686, 7.5670736 51.0237628, 7.5671227 51.0237651)",,50,,,roundabout
303638530,Kaiserstraße,tertiary,,False,False,12.112,"LINESTRING (7.563699 51.0275845, 7.5638194 51.0275062)",,50,,,
303638532,Brückenstraße,tertiary,,True,False,105.208,"LINESTRING (7.563699 51.0275845, 7.5635968 51.0274626, 7.5634011 51.0273008, 7.5631532 51.0271446, 7.5628946 51.0269793, 7.5627443 51.0268597)",3,50,,,
796242287,Kaiserstraße,tertiary,,False,True,77.646,"LINESTRING (7.563699 51.0275845, 7.5635886 51.0276266, 7.5635002 51.027655, 7.5627521 51.0279487)",,,,,
264951423,Auf der Platte,residential,,False,False,37.542,"LINESTRING (7.5609246 51.0247321, 7.5606888 51.0250354)",,,,,
264951423,Auf der Platte,residential,,False,True,34.209,"LINESTRING (7.5609246 51.0247321, 7.5609836 51.0244267)",,,,,
305134499,Auf der Platte,residential,,False,True,58.039,"LINESTRING (7.5609246 51.0247321, 7.561555 51.0247642, 7.5617463 51.0247948)",,,,,
264951423,Auf der Platte,residential,,False,False,34.209,"LINESTRING (7.5609836 51.0244267, 7.5609246 51.0247321)",,,,,
41907103,Auf der Platte,residential,4,False,False,33.194,"LINESTRING (7.5606888 51.0250354, 7.5602543 51.0249153)",,,,,
41907103,Auf der Platte,residential,4,False,True,67.084,"LINESTRING (7.5606888 51.0250354, 7.561567 51.025278)",,,,,
264951423,Auf der Platte,residential,,False,True,37.542,"LINESTRING (7.5606888 51.0250354, 7.5609246 51.0247321)",,,,,
303638526,Brückenstraße,tertiary,,False,False,9.499,"LINESTRING (7.5628512 51.026807, 7.5627443 51.0268597)",,50,,,
"[7981376, 303659869]",Andienungsstraße,"['residential', 'unclassified']",,False,False,167.449,"LINESTRING (7.5628512 51.026807, 7.562965 51.0267566, 7.5630615 51.0267359, 7.5631791 51.0267261, 7.56353 51.0267196, 7.5638295 51.0267088, 7.5641211 51.0266811, 7.5643516 51.0266557, 7.5645763 51.0266153, 7.5647193 51.0265832, 7.5649982 51.0265109, 7.565152 51.0264694)",,50,,,
303638528,Brückenstraße,tertiary,,True,False,103.361,"LINESTRING (7.5628512 51.026807, 7.5634032 51.0271709, 7.5636547 51.0273476, 7.5637262 51.0274152, 7.5638194 51.0275062)",2,50,,,
303638526,Brückenstraße,tertiary,,False,True,9.499,"LINESTRING (7.5627443 51.0268597, 7.5628512 51.026807)",,50,,,
"[303638532, 105118581]",Brückenstraße,tertiary,,True,False,42.939,"LINESTRING (7.5627443 51.0268597, 7.5626257 51.0267737, 7.5623734 51.0265524)",3,50,,,
193140112,Wilhelm-Heidbreder-Straße,tertiary,,False,True,82.846,"LINESTRING (7.5675913 51.0241879, 7.5677464 51.0243064, 7.5678441 51.0243889, 7.568043 51.0245008, 7.5682103 51.0245509, 7.5682382 51.0245564, 7.5683472 51.0245772, 7.5685284 51.0245853)",4,50,,,
789660410,Wilhelm-Heidbreder-Straße,tertiary,,True,False,36.242000000000004,"LINESTRING (7.5675913 51.0241879, 7.567422 51.0240981, 7.567319 51.0240386, 7.5671914 51.0239812)",,50,,,
417356369,,tertiary,,True,False,20.45,"LINESTRING (7.5671227 51.0237651, 7.5671688 51.023775, 7.5672094 51.0237921, 7.5672417 51.023815, 7.5672637 51.0238423, 7.567274 51.0238723, 7.5672718 51.0239029)",,50,,,roundabout
417356369,,tertiary,,True,False,10.617,"LINESTRING (7.5672718 51.0239029, 7.5672565 51.0239333, 7.5672291 51.02396, 7.5671914 51.0239812)",,50,,,roundabout
439914190,Wilhelm-Heidbreder-Straße,tertiary,,True,False,39.514,"LINESTRING (7.5672718 51.0239029, 7.5674115 51.0239847, 7.5675181 51.0240684, 7.5675448 51.024112, 7.5675913 51.0241879)",,50,,,
417356369,,tertiary,,True,False,12.190999999999999,"LINESTRING (7.5671914 51.0239812, 7.5671528 51.0239939, 7.5671106 51.0240008, 7.567067 51.0240014, 7.5670244 51.0239958)",,50,,,roundabout
7981362,Karlstraße,tertiary,,False,False,213.93,"LINESTRING (7.5685284 51.0245853, 7.5685916 51.0247237, 7.5688344 51.0252592, 7.5690839 51.0258134, 7.5691693 51.0260429, 7.5692794 51.0263354, 7.56932 51.0264432)",,50,,,
193140112,Wilhelm-Heidbreder-Straße,tertiary,,False,False,82.846,"LINESTRING (7.5685284 51.0245853, 7.5683472 51.0245772, 7.5682382 51.0245564, 7.5682103 51.0245509, 7.568043 51.0245008, 7.5678441 51.0243889, 7.5677464 51.0243064, 7.5675913 51.0241879)",4,50,,,
417396998,Wilhelm-Breckow-Allee,tertiary,,False,True,66.35300000000001,"LINESTRING (7.5685284 51.0245853, 7.5684925 51.0244018, 7.5684831 51.0243086, 7.5684931 51.024104, 7.5685054 51.0240174, 7.5685039 51.0239906)",,50,,,
1154980786,Hindenburgstraße,tertiary,,False,False,70.666,"LINESTRING (7.5685284 51.0245853, 7.568729 51.0245717, 7.5695219 51.0244719)",3,50,,,
41907104,Albertstraße,residential,5,False,False,4.433,"LINESTRING (7.5598808 51.0235553, 7.5598214 51.0235414)",,,,,
41907104,Albertstraße,residential,5,False,True,57.22500000000001,"LINESTRING (7.5598808 51.0235553, 7.5600864 51.0235875, 7.5602324 51.0235928, 7.5602916 51.0235949, 7.5605022 51.0235705, 7.5606812 51.0235373)",,,,,
"[469115000, 734543294]",Gebrüder-Ackermann-Straße,residential,,False,True,93.696,"LINESTRING (7.5598808 51.0235553, 7.5597272 51.0238148, 7.5596254 51.0239868, 7.5594052 51.0242353, 7.559376 51.0242702, 7.5593355 51.0243226)",,,,,
615624636,Andienungsstraße,unclassified,5,False,False,14.974,"LINESTRING (7.5669314 51.0241171, 7.5670244 51.0239958)",,,,,
33713520,Lebrechtstraße,residential,,False,True,10.379,"LINESTRING (7.5573975 51.0264376, 7.5572638 51.0264781)",,50,,,
33713520,Lebrechtstraße,residential,,False,False,251.684,"LINESTRING (7.5573975 51.0264376, 7.5577249 51.026379, 7.5583571 51.0263232, 7.5586072 51.026328, 7.5588534 51.0263556, 7.5594307 51.0264853, 7.5595433 51.0265152, 7.5599787 51.0266476, 7.5606363 51.0268307, 7.5607869 51.0268945)",,50,,,
33744686,Emmastraße,residential,,False,False,115.756,"LINESTRING (7.5573975 51.0264376, 7.5574484 51.0264941, 7.5578698 51.0267268, 7.5586035 51.0271459)",,,,,
870670194,Gebrüder-Ackermann-Straße,residential,,False,False,15.401,"LINESTRING (7.5591382 51.0242611, 7.5593355 51.0243226)",,,,,
870670194,Gebrüder-Ackermann-Straße,residential,,False,False,10.625,"LINESTRING (7.5593355 51.0243226, 7.5594701 51.0243669)",,,,,
870670194,Gebrüder-Ackermann-Straße,residential,,False,True,15.401,"LINESTRING (7.5593355 51.0243226, 7.5591382 51.0242611)",,,,,
"[469115000, 734543294]",Gebrüder-Ackermann-Straße,residential,,False,False,93.696,"LINESTRING (7.5593355 51.0243226, 7.559376 51.0242702, 7.5594052 51.0242353, 7.5596254 51.0239868, 7.5597272 51.0238148, 7.5598808 51.0235553)",,,,,
754979082,,residential,,False,False,27.639000000000003,"LINESTRING (7.5572415 51.0283951, 7.557251 51.0282282, 7.5572406 51.0281469)",,,,,
870670194,Gebrüder-Ackermann-Straße,residential,,False,True,10.625,"LINESTRING (7.5594701 51.0243669, 7.5593355 51.0243226)",,,,,
