osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge
753500031,,,Hagenstraße,residential,30,False,False,54.187,"LINESTRING (12.2390541 53.3130554, 12.2387787 53.3135141)",,
98707280,,,Baustraße,residential,30,True,False,215.858,"LINESTRING (12.2390541 53.3130554, 12.2399624 53.3130699, 12.2421639 53.3135449)",,
753500031,,,Hagenstraße,residential,30,False,True,63.489000000000004,"LINESTRING (12.2390541 53.3130554, 12.2393225 53.312685, 12.2394594 53.312539)",,
98707298,,,Hagenstraße,residential,30,False,False,91.764,"LINESTRING (12.2384728 53.3140876, 12.238397 53.314257, 12.2383905 53.3147679, 12.2383988 53.3149068)",,
"[98707298, 753500031]",,,Hagenstraße,residential,30,False,True,66.932,"LINESTRING (12.2384728 53.3140876, 12.2387469 53.3135694, 12.2387607 53.3135454, 12.2387787 53.3135141)",,
98707300,,,Grünstraße,residential,30,True,False,214.59600000000003,"LINESTRING (12.2384728 53.3140876, 12.238581 53.3141115, 12.2403559 53.3146259, 12.2407672 53.3147577, 12.2412055 53.3148752, 12.2413836 53.3149229)",,
120633895,,,Hagenplatz,living_street,,False,True,40.17,"LINESTRING (12.2384728 53.3140876, 12.2380655 53.3140551, 12.2380078 53.314056, 12.2379668 53.3141335)",,
120633895,,,Hagenplatz,living_street,,False,False,40.17,"LINESTRING (12.2379668 53.3141335, 12.2380078 53.314056, 12.2380655 53.3140551, 12.2384728 53.3140876)",,
"[801961300, 801961301, 120633895]",,,Hagenplatz,living_street,,False,True,38.452,"LINESTRING (12.2379668 53.3141335, 12.2379287 53.3141294, 12.23791 53.3141268, 12.2377724 53.3141068, 12.2377573 53.3141047, 12.237629 53.3141097, 12.2373998 53.3141413)",,
233276117,,,Hagenplatz,living_street,,False,False,168.98700000000002,"LINESTRING (12.2379668 53.3141335, 12.23792 53.3142349, 12.2378337 53.3145036, 12.2378091 53.3147722, 12.2379015 53.3149644, 12.2386498 53.3154661)",,
98707298,,,Hagenstraße,residential,30,False,False,64.388,"LINESTRING (12.2383988 53.3149068, 12.2386498 53.3154661)",,
98707298,,,Hagenstraße,residential,30,False,True,91.76400000000001,"LINESTRING (12.2383988 53.3149068, 12.2383905 53.3147679, 12.238397 53.314257, 12.2384728 53.3140876)",,
98707298,,,Hagenstraße,residential,30,False,True,64.388,"LINESTRING (12.2386498 53.3154661, 12.2383988 53.3149068)",,
771575808,,,Hagenstraße,residential,30,False,False,13.266,"LINESTRING (12.2386498 53.3154661, 12.2387841 53.3155544)",,
"[98707296, 98707306]",,,,unclassified,"['50', '30']",False,False,14.560999999999998,"LINESTRING (12.2386498 53.3154661, 12.2385839 53.3155533, 12.2385812 53.3155566, 12.238554 53.3155837)",,yes
233276117,,,Hagenplatz,living_street,,False,True,168.987,"LINESTRING (12.2386498 53.3154661, 12.2379015 53.3149644, 12.2378091 53.3147722, 12.2378337 53.3145036, 12.23792 53.3142349, 12.2379668 53.3141335)",,
771575808,,,Hagenstraße,residential,30,False,True,13.266,"LINESTRING (12.2387841 53.3155544, 12.2386498 53.3154661)",,
801757665,,,Hinterwall,residential,30,False,True,42.934,"LINESTRING (12.2400775 53.3126517, 12.2397525 53.3125944, 12.2394594 53.312539)",,
753500031,,,Hagenstraße,residential,30,False,False,63.489000000000004,"LINESTRING (12.2394594 53.312539, 12.2393225 53.312685, 12.2390541 53.3130554)",,
"[98707288, 1008534612, 753500205, 753500031]",,,"['Wallstraße', 'Hagenstraße']",residential,30,False,"[False, True]",226.56699999999998,"LINESTRING (12.2394594 53.312539, 12.2394932 53.3125029, 12.2396799 53.3123523, 12.2397365 53.3123395, 12.2398185 53.3123325, 12.2406433 53.3124513, 12.2413318 53.3125717, 12.2424775 53.3128287, 12.242566 53.3128486)",,
801757665,,,Hinterwall,residential,30,False,False,42.934,"LINESTRING (12.2394594 53.312539, 12.2397525 53.3125944, 12.2400775 53.3126517)",,
1159597677,,,Bergstraße,residential,50,True,False,26.101,"LINESTRING (12.2427875 53.3131819, 12.2424148 53.3131076)",,
98707292,,,Bergstraße,residential,50,False,True,123.77699999999999,"LINESTRING (12.2427875 53.3131819, 12.2432658 53.3132772, 12.2434221 53.3133135, 12.2435947 53.3133699, 12.2436963 53.3134283, 12.2437502 53.3135754, 12.2437911 53.3137478, 12.2437782 53.3138306, 12.2436697 53.3139095)",,
978756812,,,Gartenstraße,residential,50,False,False,16.344,"LINESTRING (12.2398184 53.3115784, 12.2400581 53.3115453)",4,
978756812,,,Gartenstraße,residential,50,False,True,41.095,"LINESTRING (12.2398184 53.3115784, 12.239804 53.3115849, 12.2397881 53.3115943, 12.2397757 53.3116055, 12.2397676 53.311618, 12.2397639 53.3116312, 12.239765 53.3116446, 12.2397707 53.3116576, 12.2397807 53.3116695, 12.2397947 53.31168, 12.2398121 53.3116885, 12.2398168 53.3116899, 12.239832 53.3116947, 12.2398537 53.3116982, 12.2398761 53.311699, 12.2398982 53.311697, 12.2399192 53.3116922, 12.2399381 53.311685, 12.2399541 53.3116756, 12.2400581 53.3115453)",4,
233276123,,,Gartenstraße,residential,50,False,True,68.931,"LINESTRING (12.2398184 53.3115784, 12.239625 53.3113222, 12.2394768 53.3111372, 12.2394172 53.311056, 12.2393885 53.3110143)",,
978756812,,,Gartenstraße,residential,50,False,True,16.344,"LINESTRING (12.2400581 53.3115453, 12.2398184 53.3115784)",4,
978756812,,,Gartenstraße,residential,50,False,False,41.09499999999999,"LINESTRING (12.2400581 53.3115453, 12.2399541 53.3116756, 12.2399381 53.311685, 12.2399192 53.3116922, 12.2398982 53.311697, 12.2398761 53.311699, 12.2398537 53.3116982, 12.239832 53.3116947, 12.2398168 53.3116899, 12.2398121 53.3116885, 12.2397947 53.31168, 12.2397807 53.3116695, 12.2397707 53.3116576, 12.239765 53.3116446, 12.2397639 53.3116312, 12.2397676 53.311618, 12.2397757 53.3116055, 12.2397881 53.3115943, 12.239804 53.3115849, 12.2398184 53.3115784)",4,
"[870426044, 978756812, 55898087]",,,Gartenstraße,residential,50,False,True,102.77999999999999,"LINESTRING (12.2400581 53.3115453, 12.2401384 53.3115191, 12.2401811 53.3115154, 12.2403605 53.3115001, 12.2405155 53.311485, 12.2406332 53.3114432, 12.2407257 53.3114104, 12.2407824 53.3113904, 12.2409192 53.3113418, 12.2411048 53.3112761, 12.2413589 53.311186, 12.2414393 53.3111575)",4,
1065158136,,,,residential,50,False,True,132.26,"LINESTRING (12.2465066 53.3147587, 12.2465734 53.314579, 12.2469386 53.3135976)",,
"[1008360192, 1159712249, 1008360191]",,L 14,Freyensteiner Straße,secondary,50,False,False,168.378,"LINESTRING (12.2469386 53.3135976, 12.2477139 53.3137421, 12.24788 53.3137659, 12.248061 53.3137919, 12.2480779 53.3137938, 12.24845 53.3138359, 12.2484992 53.313839, 12.2489646 53.3138688, 12.249036 53.3138712, 12.2492932 53.3138799, 12.2494159 53.3138841)",,
"[888624125, 1008360191]",,L 14,"['Wilhelmsplatz', 'Freyensteiner Straße']",secondary,50,False,True,170.514,"LINESTRING (12.2469386 53.3135976, 12.2468742 53.3135856, 12.2462596 53.3134393, 12.2461971 53.3134204, 12.2459172 53.3133453, 12.2457974 53.3132996, 12.2455086 53.3131808, 12.2451445 53.3130065, 12.244855 53.3128679, 12.2447465 53.3128246)",,
1065158136,,,,residential,50,False,False,132.26,"LINESTRING (12.2469386 53.3135976, 12.2465734 53.314579, 12.2465066 53.3147587)",,
