osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,junction,tunnel
27140442,,Greizer Straße,living_street,,False,False,121.69200000000001,"LINESTRING (12.0873378 50.8734656, 12.0873478 50.8734289, 12.0874462 50.8726732, 12.086991 50.8725905)",,,
99999490,,Greizer Straße,living_street,,False,False,51.401,"LINESTRING (12.0873378 50.8734656, 12.0873222 50.8736065, 12.0873061 50.8737184, 12.0872899 50.873831, 12.0872797 50.8739019, 12.0872762 50.8739262)",,,
25020425,,Geschwister-Scholl-Straße,residential,,False,False,16.414,"LINESTRING (12.0847709 50.8723076, 12.0848396 50.8721665)",,,
28989555,,Berggasse,residential,,False,True,157.703,"LINESTRING (12.0847709 50.8723076, 12.0849006 50.8723536, 12.0854465 50.8726588, 12.0855207 50.8726983, 12.0855897 50.8727271, 12.0856764 50.8727537, 12.0858127 50.8727776, 12.085921 50.8727974, 12.0860296 50.8728062, 12.0861486 50.8728063, 12.0867576 50.8727798)",,,
141511293,,Mühlengasse,living_street,,False,True,128.343,"LINESTRING (12.0847709 50.8723076, 12.084261 50.8733014, 12.0841813 50.8733988)",,,
28989555,,Berggasse,residential,,False,False,157.703,"LINESTRING (12.0867576 50.8727798, 12.0861486 50.8728063, 12.0860296 50.8728062, 12.085921 50.8727974, 12.0858127 50.8727776, 12.0856764 50.8727537, 12.0855897 50.8727271, 12.0855207 50.8726983, 12.0854465 50.8726588, 12.0849006 50.8723536, 12.0847709 50.8723076)",,,
25011520,,Greizer Straße,living_street,,False,True,31.898,"LINESTRING (12.086991 50.8725905, 12.0870673 50.8723077)",,,
25011520,,Greizer Straße,living_street,,False,False,92.30199999999999,"LINESTRING (12.086991 50.8725905, 12.0869387 50.8727843, 12.086772 50.873409)",,,
27140442,,Greizer Straße,living_street,,False,True,121.69200000000001,"LINESTRING (12.086991 50.8725905, 12.0874462 50.8726732, 12.0873478 50.8734289, 12.0873378 50.8734656)",,,
25098813,,Burgstraße,residential,,False,True,74.684,"LINESTRING (12.0821749 50.8759622, 12.0821798 50.8759435, 12.0822515 50.8756714, 12.082267 50.8756235, 12.0823655 50.8754429, 12.0823854 50.8754194, 12.0824678 50.8753221)",,,
765529216,,,residential,,True,False,1.924,"LINESTRING (12.0774116 50.874654, 12.0773842 50.8746534)",,roundabout,
318307203,2,Reichsstraße,secondary,50,False,True,19.798000000000002,"LINESTRING (12.0801865 50.8763991, 12.0802637 50.8762837, 12.0802857 50.8762529, 12.0802978 50.8762355)",,,
370751746,2,Breitscheidstraße,secondary,50,False,True,108.18100000000001,"LINESTRING (12.0801865 50.8763991, 12.0801007 50.8765085, 12.0800313 50.8765709, 12.0799226 50.8766686, 12.0797363 50.8768046, 12.0792296 50.8771565)",,,
35275364,,Heinrichstraße,residential,30,True,False,53.218,"LINESTRING (12.0776007 50.8745423, 12.0776295 50.8745939, 12.0777856 50.8747327, 12.0778703 50.8747987, 12.0779016 50.8748361, 12.0779247 50.8748737, 12.0779352 50.8749312, 12.0779402 50.8749593)",,,
765529216,,,residential,,True,False,19.892000000000003,"LINESTRING (12.0776007 50.8745423, 12.0775919 50.8745696, 12.0775734 50.8745951, 12.0775463 50.8746172, 12.0775281 50.8746276, 12.077508 50.8746364, 12.0774759 50.8746466, 12.0774464 50.874652, 12.0774116 50.874654)",,roundabout,
"[765563553, 309750099, 518197006, 35275367]",,Heinrichstraße,residential,,True,False,177.802,"LINESTRING (12.078301 50.8753549, 12.0783556 50.8754187, 12.0783983 50.875462, 12.0784859 50.8755335, 12.0788095 50.8757163, 12.0789024 50.8757688, 12.0790623 50.8758591, 12.0792768 50.8759807, 12.0796137 50.8761719, 12.0797416 50.8762444, 12.0799627 50.8763221, 12.0800285 50.8763422, 12.0801865 50.8763991)",,,
35275365,,Heinrichstraße,residential,,True,False,20.512,"LINESTRING (12.0785188 50.8752499, 12.0784265 50.875263, 12.0783729 50.8752835, 12.0783367 50.87531, 12.078301 50.8753549)",,,
35275366,,Heinrichstraße,residential,,True,False,52.99999999999999,"LINESTRING (12.0785188 50.8752499, 12.0783753 50.8751909, 12.0783096 50.8751483, 12.0781398 50.875018, 12.0780844 50.8749919, 12.0780273 50.8749762, 12.0779807 50.8749673, 12.0779402 50.8749593)",,,
35275364,,Heinrichstraße,residential,30,True,False,52.377,"LINESTRING (12.0779402 50.8749593, 12.0779435 50.8749955, 12.0779472 50.8750379, 12.077951 50.8750606, 12.0779624 50.8750833, 12.0779864 50.8751063, 12.078301 50.8753549)",,,
35275366,,Heinrichstraße,residential,,True,False,51.933,"LINESTRING (12.0779402 50.8749593, 12.0778863 50.8749488, 12.077815 50.8749367, 12.0777551 50.8749185, 12.077694 50.8748786, 12.0774594 50.8746808, 12.0774116 50.874654)",,,
24018002,3,Bauvereinstraße,secondary,50,False,False,27.118000000000002,"LINESTRING (12.0893689 50.8793517, 12.0893063 50.8794579, 12.0892851 50.87949, 12.089227 50.8795785)",,,
72617876,1,Bauvereinstraße,secondary,50,True,False,37.643,"LINESTRING (12.0893689 50.8793517, 12.0894591 50.8794756, 12.0894858 50.8795082, 12.0895531 50.879573, 12.0896401 50.8796418)",,,
"[161937266, 370771229]",3,Bauvereinstraße,secondary,50,False,True,107.624,"LINESTRING (12.0893689 50.8793517, 12.0895755 50.8789969, 12.089906 50.8784451)",,,
396969246,3,Altenburger Straße,secondary,50,False,False,6.673,"LINESTRING (12.0896401 50.8796418, 12.0897315 50.8796584)",yes,,
161937262,3,Altenburger Straße,secondary,50,False,True,29.827999999999996,"LINESTRING (12.0896401 50.8796418, 12.0894539 50.879615, 12.0893914 50.879605, 12.089227 50.8795785)",yes,,
99999490,,Greizer Straße,living_street,,False,True,51.400999999999996,"LINESTRING (12.0872762 50.8739262, 12.0872797 50.8739019, 12.0872899 50.873831, 12.0873061 50.8737184, 12.0873222 50.8736065, 12.0873378 50.8734656)",,,
141511293,,Mühlengasse,living_street,,False,False,138.566,"LINESTRING (12.0831795 50.8744632, 12.0832408 50.8744247, 12.0835375 50.8739804, 12.084106 50.8734676, 12.0841813 50.8733988)",,,
145642430,2,Stadtgraben,secondary,50,False,False,9.422,"LINESTRING (12.0815472 50.8743868, 12.0816377 50.8744033, 12.0816755 50.8744117)",,,
"[37107820, 1044282237, 145642429]",2,Reichsstraße,secondary,50,True,False,162.50100000000003,"LINESTRING (12.0815472 50.8743868, 12.0815883 50.8742415, 12.0816568 50.8740944, 12.0816799 50.8740485, 12.0817265 50.8739593, 12.0817525 50.8739054, 12.0817852 50.873837, 12.0818112 50.8737834, 12.0821105 50.873139, 12.0821668 50.8730162, 12.082182 50.8729823)",,,
145642428,1,Reichsstraße,secondary,50,True,False,16.975,"LINESTRING (12.0816755 50.8744117, 12.0816049 50.8744771, 12.0815311 50.874534)",,,
145642430,2,Stadtgraben,secondary,50,False,True,9.422,"LINESTRING (12.0816755 50.8744117, 12.0816377 50.8744033, 12.0815472 50.8743868)",,,
"[161937481, 370751829]",3,Stadtgraben,secondary,50,False,False,99.82300000000001,"LINESTRING (12.0816755 50.8744117, 12.0818931 50.8744557, 12.0819394 50.8744654, 12.0820451 50.8744875, 12.0820934 50.8744975, 12.0825777 50.8745982, 12.0830266 50.8746928)",,,
32116414,,Schillerstraße,residential,50,False,False,178.559,"LINESTRING (12.088623 50.87592, 12.0874508 50.8772406, 12.0873822 50.877322)",,,
"[357259714, 154276898, 32452516]",,Schillerstraße,residential,50,False,True,126.857,"LINESTRING (12.088623 50.87592, 12.0886671 50.8758742, 12.0889335 50.8755923, 12.0898431 50.8750956)",,,
"[1254734194, 357259710]",,Hohe Straße,residential,30,False,True,71.097,"LINESTRING (12.088623 50.87592, 12.089442 50.8760522, 12.0896047 50.8760784)",,,
24366628,,Kleiststraße,residential,50,True,False,102.161,"LINESTRING (12.0876005 50.8747912, 12.0877355 50.8747825, 12.088072 50.8748322, 12.0890211 50.8749722)",,,
24366629,,Richterstraße,residential,50,False,True,109.022,"LINESTRING (12.0876005 50.8747912, 12.0876626 50.874717, 12.0877851 50.8739853, 12.0877919 50.8739231, 12.087812 50.8738255)",,,
"[360504264, 159639562, 360504270, 360504274, 370771861]","['2', '3']",Nicolaistraße,secondary,50,False,False,270.00500000000005,"LINESTRING (12.0876005 50.8747912, 12.0876153 50.8748488, 12.0875666 50.8750004, 12.0875329 50.8751053, 12.0874697 50.8752646, 12.0874059 50.8754254, 12.0873039 50.8756884, 12.0872671 50.8757746, 12.0872084 50.8759121, 12.0868384 50.8767297, 12.0867626 50.876884, 12.0867573 50.8769813, 12.0867587 50.8770268, 12.0867744 50.8770691, 12.086792 50.877106, 12.0868233 50.8771397)",,,
"[25193003, 370751787, 368769238]",2,Kleiststraße,secondary,50,False,True,106.506,"LINESTRING (12.0876005 50.8747912, 12.0875027 50.8747465, 12.0872334 50.8747035, 12.0867032 50.8746189, 12.0864794 50.8745917, 12.0864045 50.8745855, 12.0862826 50.8745809, 12.0861359 50.8745859)",,,
25522884,,Nicolaiberg,residential,50,False,True,98.91899999999998,"LINESTRING (12.0868233 50.8771397, 12.0866693 50.8771766, 12.0865816 50.8771804, 12.0865565 50.8771763, 12.0863559 50.8771434, 12.0854763 50.8769648)",,,
370771861,2,Nicolaistraße,secondary,50,False,False,45.585,"LINESTRING (12.0868233 50.8771397, 12.0868697 50.8771837, 12.0869197 50.8772131, 12.0869685 50.8772312, 12.0870255 50.8772517, 12.0870585 50.8772636, 12.0871718 50.8772909, 12.0872814 50.8773076, 12.0873499 50.8773174, 12.0873822 50.877322)",,,
"[360504264, 159639562, 360504270, 360504274, 370771861]","['2', '3']",Nicolaistraße,secondary,50,False,True,270.00499999999994,"LINESTRING (12.0868233 50.8771397, 12.086792 50.877106, 12.0867744 50.8770691, 12.0867587 50.8770268, 12.0867573 50.8769813, 12.0867626 50.876884, 12.0868384 50.8767297, 12.0872084 50.8759121, 12.0872671 50.8757746, 12.0873039 50.8756884, 12.0874059 50.8754254, 12.0874697 50.8752646, 12.0875329 50.8751053, 12.0875666 50.8750004, 12.0876153 50.8748488, 12.0876005 50.8747912)",,,
23253522,2,Ludwig-Jahn-Straße,secondary,50,False,False,70.54599999999999,"LINESTRING (12.0873822 50.877322, 12.0875333 50.8773463, 12.0879019 50.8774379, 12.0882955 50.8775799)",,,
32116414,,Schillerstraße,residential,50,False,True,178.559,"LINESTRING (12.0873822 50.877322, 12.0874508 50.8772406, 12.088623 50.87592)",,,
370771861,2,Nicolaistraße,secondary,50,False,True,45.58500000000001,"LINESTRING (12.0873822 50.877322, 12.0873499 50.8773174, 12.0872814 50.8773076, 12.0871718 50.8772909, 12.0870585 50.8772636, 12.0870255 50.8772517, 12.0869685 50.8772312, 12.0869197 50.8772131, 12.0868697 50.8771837, 12.0868233 50.8771397)",,,
159627962,2,De-Smit-Straße,secondary,50,True,False,31.945,"LINESTRING (12.0785738 50.8790896, 12.0783973 50.8789936, 12.0783468 50.8789605, 12.078277 50.8789103, 12.0782488 50.8788893)",,,
"[1103318835, 159636699]",3,De-Smit-Straße,secondary,50,False,False,108.73100000000001,"LINESTRING (12.0785738 50.8790896, 12.0787929 50.8792623, 12.0788485 50.8793237, 12.0788802 50.8793842, 12.0788875 50.8794574, 12.078869 50.8795239, 12.0788056 50.8796723, 12.0787351 50.8798361, 12.0787201 50.87987, 12.078662 50.8799871)",,,
27139343,,Tivolistraße,residential,,True,False,32.395,"LINESTRING (12.078662 50.8799871, 12.0785094 50.8799571, 12.0782205 50.8799018)",,,
"[357259704, 172827613, 787930886]","['2', '3']",Clara-Zetkin-Straße,secondary,50,False,False,164.09499999999997,"LINESTRING (12.078662 50.8799871, 12.0788068 50.8800155, 12.0788949 50.8800322, 12.0789775 50.8800487, 12.0790309 50.8800585, 12.0794871 50.880142, 12.0797518 50.8801905, 12.0802797 50.8802893, 12.0808173 50.8803898, 12.0809039 50.8804076)",,,
"[1103318835, 159636699]",3,De-Smit-Straße,secondary,50,False,True,108.731,"LINESTRING (12.078662 50.8799871, 12.0787201 50.87987, 12.0787351 50.8798361, 12.0788056 50.8796723, 12.078869 50.8795239, 12.0788875 50.8794574, 12.0788802 50.8793842, 12.0788485 50.8793237, 12.0787929 50.8792623, 12.0785738 50.8790896)",,,
1123421112,2,Breitscheidstraße,secondary,50,False,True,8.263,"LINESTRING (12.077586 50.8782434, 12.0774957 50.8782911)",,,
"[14121169, 370751741]",3,Breitscheidstraße,secondary,50,False,False,128.47,"LINESTRING (12.077586 50.8782434, 12.0777009 50.8781713, 12.077756 50.8781358, 12.0779448 50.8780081, 12.0779798 50.877985, 12.0784143 50.8776988, 12.0788534 50.8774096)",,,
"[172491772, 370753868]","['2', '1']",De-Smit-Straße,secondary,50,True,False,117.244,"LINESTRING (12.077586 50.8782434, 12.0777206 50.8783482, 12.0783111 50.8788164, 12.0783552 50.8788513, 12.0784635 50.8789442, 12.0785738 50.8790896)",,,
172887499,2,Laasener Straße,tertiary,50,False,True,26.284,"LINESTRING (12.0869751 50.8802666, 12.0869169 50.8802407, 12.0868389 50.8802017, 12.0867699 50.8801696, 12.0866991 50.8801556, 12.086656 50.8801611)",,,
200275012,3,Laasener Straße,tertiary,50,False,False,32.071,"LINESTRING (12.0869751 50.8802666, 12.0871732 50.8803399, 12.0872903 50.8803748, 12.0873843 50.8803922)",,,
1155720728,1,Kurt-Keicher-Straße,residential,50,False,True,12.512,"LINESTRING (12.0875868 50.8808054, 12.087583 50.8806929)",,,
"[213905040, 172919231]",2,Clara-Zetkin-Straße,"['tertiary', 'secondary']",50,False,True,20.83,"LINESTRING (12.0838653 50.8809716, 12.083841 50.8809674, 12.0837761 50.8809564, 12.0837193 50.8809467, 12.0835787 50.8809227)",,,
"[1213244056, 172925587]",2,Leipziger Straße,residential,50,False,False,103.946,"LINESTRING (12.0838653 50.8809716, 12.0838943 50.8808855, 12.0841784 50.8803279, 12.0843179 50.8800821)",,,
173009164,,Humboldtstraße,residential,50,False,True,79.098,"LINESTRING (12.0834278 50.8785453, 12.0829534 50.8791906)",,,
173009164,,Humboldtstraße,residential,50,False,False,79.098,"LINESTRING (12.0829534 50.8791906, 12.0834278 50.8785453)",,,
14800341,,Humboldtstraße,residential,50,True,False,172.831,"LINESTRING (12.0829534 50.8791906, 12.0828667 50.879338, 12.0826116 50.8797513, 12.0825173 50.879904, 12.0824973 50.8799364, 12.0824793 50.8799677, 12.0824405 50.8800354, 12.0824198 50.8800715, 12.0821778 50.8804937, 12.0821208 50.8805879, 12.0820857 50.8806452)",,,
173009167,,Rudolf-Diener-Straße,residential,50,False,True,88.259,"LINESTRING (12.0829534 50.8791906, 12.0821883 50.8789894, 12.0817858 50.8788956)",,,
159639455,3,,secondary_link,,False,False,15.046,"LINESTRING (12.0823823 50.8730306, 12.0822955 50.8730094, 12.0822487 50.8729983, 12.082182 50.8729823)",,,
"[182460228, 370751764, 370751766, 370751768, 173155199]","['4', '3']",Ernst-Weber-Straße,"['residential', 'living_street']",,False,True,132.748,"LINESTRING (12.0823823 50.8730306, 12.0824817 50.8730539, 12.0825326 50.873064, 12.0827118 50.8730994, 12.083148 50.873194, 12.0837638 50.8733245, 12.0840479 50.8733772, 12.0841813 50.8733988)",,,
370751800,2,Reichsstraße,secondary,50,True,False,161.469,"LINESTRING (12.0823823 50.8730306, 12.0822981 50.8731893, 12.0817855 50.8742431, 12.0817696 50.8742741, 12.0816755 50.8744117)",,,
24018093,,Dr.-Eckener-Straße,residential,50,False,False,90.968,"LINESTRING (12.0788534 50.8774096, 12.0790242 50.877506, 12.0795426 50.8778024, 12.0795979 50.8778824, 12.0796129 50.8780269)",,,
"[14121169, 370751741]",3,Breitscheidstraße,secondary,50,False,True,128.47000000000003,"LINESTRING (12.0788534 50.8774096, 12.0784143 50.8776988, 12.0779798 50.877985, 12.0779448 50.8780081, 12.077756 50.8781358, 12.0777009 50.8781713, 12.077586 50.8782434)",,,
370751743,1,Breitscheidstraße,secondary,50,True,False,39.245999999999995,"LINESTRING (12.0788534 50.8774096, 12.0789371 50.8773179, 12.0789999 50.8772714, 12.0791085 50.8772043, 12.0792296 50.8771565)",,,
25020425,,Geschwister-Scholl-Straße,residential,,False,True,16.414,"LINESTRING (12.0848396 50.8721665, 12.0847709 50.8723076)",,,
24366625,,Körnerstraße,residential,50,False,False,105.631,"LINESTRING (12.087812 50.8738255, 12.0892383 50.8741294)",,,
24366629,,Richterstraße,residential,50,False,False,109.022,"LINESTRING (12.087812 50.8738255, 12.0877919 50.8739231, 12.0877851 50.8739853, 12.0876626 50.874717, 12.0876005 50.8747912)",,,
24366629,,Richterstraße,residential,50,False,True,155.895,"LINESTRING (12.087812 50.8738255, 12.0878545 50.8734721, 12.0879687 50.872427)",,,
182460196,,Kleiststraße,residential,50,False,False,59.286,"LINESTRING (12.0890211 50.8749722, 12.0898431 50.8750956)",,,
182460197,,Kurze Straße,residential,50,False,False,94.946,"LINESTRING (12.0890211 50.8749722, 12.0892383 50.8741294)",,,
235540531,,Leipziger Straße,residential,50,True,False,56.391,"LINESTRING (12.0843179 50.8800821, 12.0846237 50.8796131)",,,
"[1213244056, 172925587]",2,Leipziger Straße,residential,50,False,True,103.94599999999998,"LINESTRING (12.0843179 50.8800821, 12.0841784 50.8803279, 12.0838943 50.8808855, 12.0838653 50.8809716)",,,
17050756,,Enzianstraße,residential,,False,False,89.754,"LINESTRING (12.0803139 50.8736231, 12.0815344 50.8738647)",,,
17050756,,Enzianstraße,residential,,False,True,32.806,"LINESTRING (12.0803139 50.8736231, 12.0801234 50.8735813, 12.0798672 50.8735365)",,,
"[529979937, 529979940, 37285598]",,Anna-Schneider-Weg,residential,,False,True,146.83399999999997,"LINESTRING (12.0803139 50.8736231, 12.0803078 50.8736367, 12.0802865 50.8736876, 12.0802495 50.8737662, 12.080229 50.8738095, 12.080068 50.8741569, 12.0799897 50.8743304, 12.0799053 50.8745181, 12.0798949 50.8745411, 12.0798886 50.8745556, 12.0797976 50.8746131, 12.079692 50.87462, 12.0794011 50.8745642, 12.0793859 50.8745613)",,,yes
25370709,,Schülerstraße,residential,,True,False,118.885,"LINESTRING (12.0793859 50.8745613, 12.0795069 50.8742847, 12.0796399 50.8739807, 12.079786 50.8736841, 12.0798605 50.8735492, 12.0798672 50.8735365)",,,
"[529979937, 529979940, 37285598]",,Anna-Schneider-Weg,residential,,False,False,146.834,"LINESTRING (12.0793859 50.8745613, 12.0794011 50.8745642, 12.079692 50.87462, 12.0797976 50.8746131, 12.0798886 50.8745556, 12.0798949 50.8745411, 12.0799053 50.8745181, 12.0799897 50.8743304, 12.080068 50.8741569, 12.080229 50.8738095, 12.0802495 50.8737662, 12.0802865 50.8736876, 12.0803078 50.8736367, 12.0803139 50.8736231)",,,yes
"[370751808, 35275369, 370751818, 370751801]","['4', '2', '3']",Reichsstraße,secondary,50,False,False,208.85,"LINESTRING (12.0815311 50.874534, 12.0815065 50.8745846, 12.0814914 50.8746199, 12.0814447 50.8747247, 12.0813718 50.8748786, 12.0812874 50.875021, 12.0811984 50.8751525, 12.081041 50.8753858, 12.0810028 50.8754333, 12.0809242 50.8755293, 12.0808104 50.8756554, 12.0806367 50.8758478, 12.0803994 50.8761163, 12.0803632 50.8761573, 12.0803412 50.8761821, 12.0802978 50.8762355)",,,
159623180,2,Reichsstraße,secondary,50,True,False,16.413,"LINESTRING (12.0815311 50.874534, 12.0815354 50.8744641, 12.0815472 50.8743868)",,,
788461388,2,Clara-Zetkin-Straße,secondary,50,False,True,109.195,"LINESTRING (12.0835787 50.8809227, 12.0820857 50.8806452)",,,
"[213905040, 172919231]",2,Clara-Zetkin-Straße,"['tertiary', 'secondary']",50,False,False,20.83,"LINESTRING (12.0835787 50.8809227, 12.0837193 50.8809467, 12.0837761 50.8809564, 12.083841 50.8809674, 12.0838653 50.8809716)",,,
20216037,,Schülerstraße,residential,50,False,False,108.344,"LINESTRING (12.0803383 50.8726086, 12.0803116 50.8726611, 12.0798672 50.8735365)",,,
333931470,,Schmelzhüttenstraße,residential,,False,False,124.354,"LINESTRING (12.0803383 50.8726086, 12.0802525 50.8725899, 12.079501 50.8724379, 12.0786451 50.8722788)",,,
"[25011520, 266078346]",,Greizer Straße,living_street,,False,"[False, True]",46.497,"LINESTRING (12.0861461 50.8734027, 12.0864707 50.8734377, 12.0866791 50.8734591, 12.086772 50.873409)",,,
17050756,,Enzianstraße,residential,,False,True,89.754,"LINESTRING (12.0815344 50.8738647, 12.0803139 50.8736231)",,,
23880130,,Schloßstraße,living_street,,False,True,128.934,"LINESTRING (12.0795955 50.8793685, 12.0798789 50.8791589, 12.0807855 50.8784849)",,,
27139355,,Tivolistraße,residential,,False,True,101.31500000000001,"LINESTRING (12.0768512 50.8796336, 12.0768381 50.8797865, 12.0768843 50.8798321, 12.0769832 50.8798876, 12.0772506 50.8800214, 12.0776318 50.8802123, 12.0777518 50.8802745)",,,
891368095,,Tivolistraße,residential,,True,False,17.75,"LINESTRING (12.0768512 50.8796336, 12.0766958 50.8795997, 12.076641 50.8795558)",,,
213905039,3,Altenburger Straße,secondary,50,False,False,27.691,"LINESTRING (12.0897315 50.8796584, 12.090114 50.8797198)",yes,,
396969246,3,Altenburger Straße,secondary,50,False,True,6.673,"LINESTRING (12.0897315 50.8796584, 12.0896401 50.8796418)",yes,,
"[302663417, 302663418, 32277470, 1159700618]","['4', '2', '3']",Ziegelberg,tertiary,,False,False,177.336,"LINESTRING (12.0873843 50.8803922, 12.0874789 50.8803966, 12.0875988 50.8803968, 12.0876655 50.8803883, 12.0878815 50.880361, 12.0882975 50.8803171, 12.0884335 50.880295, 12.0885545 50.8802697, 12.0886683 50.8802397, 12.0887467 50.8802069, 12.0888047 50.8801756, 12.0888662 50.8801292, 12.0889506 50.8800255, 12.0890187 50.8799176, 12.0891358 50.8797202, 12.0891555 50.8796888, 12.089227 50.8795785)",,,
100008427,2,Laasener Straße,residential,50,False,True,20.972,"LINESTRING (12.0873843 50.8803922, 12.0873675 50.8804457, 12.0873676 50.8805079, 12.0873905 50.8805783)",,,
200275012,3,Laasener Straße,tertiary,50,False,True,32.071,"LINESTRING (12.0873843 50.8803922, 12.0872903 50.8803748, 12.0871732 50.8803399, 12.0869751 50.8802666)",,,
1155723051,1,Laasener Straße,residential,50,False,False,18.568,"LINESTRING (12.0873905 50.8805783, 12.087583 50.8806929)",,,
100008427,2,Laasener Straße,residential,50,False,False,20.972,"LINESTRING (12.0873905 50.8805783, 12.0873676 50.8805079, 12.0873675 50.8804457, 12.0873843 50.8803922)",,,
172925588,1,Laasener Straße,residential,50,True,False,45.366,"LINESTRING (12.0873905 50.8805783, 12.087291 50.8805191, 12.0871776 50.8804264, 12.0869751 50.8802666)",,,
27114761,,Florian-Geyer-Straße,residential,,False,True,74.414,"LINESTRING (12.083542 50.875392, 12.0836054 50.8751897, 12.0834665 50.8751794, 12.0833604 50.8752409, 12.0832567 50.8755171)",,,
370751746,2,Breitscheidstraße,secondary,50,False,False,108.18100000000001,"LINESTRING (12.0792296 50.8771565, 12.0797363 50.8768046, 12.0799226 50.8766686, 12.0800313 50.8765709, 12.0801007 50.8765085, 12.0801865 50.8763991)",,,
1103318832,1,Breitscheidstraße,secondary,50,True,False,39.863,"LINESTRING (12.0792296 50.8771565, 12.0791824 50.8772351, 12.0790696 50.8773154, 12.0790115 50.8773527, 12.0788534 50.8774096)",,,
765529216,,,residential,,True,False,3.494,"LINESTRING (12.0775987 50.8745109, 12.0776007 50.8745423)",,roundabout,
765529216,,,residential,,True,False,1.268,"LINESTRING (12.0772121 50.874535, 12.0772126 50.8745236)",,roundabout,
765529216,,,residential,,True,False,14.399000000000001,"LINESTRING (12.0774725 50.874416, 12.0775181 50.8744308, 12.077556 50.8744527, 12.0775835 50.87448, 12.0775987 50.8745109)",,roundabout,
"[1053384992, 1213246954]",1,Talstraße,residential,,True,False,20.834000000000003,"LINESTRING (12.0774725 50.874416, 12.0775219 50.8743992, 12.0775629 50.8743706, 12.0775791 50.8743528, 12.0776076 50.8743204, 12.0776535 50.8742727)",,,
891368096,,,living_street,,False,True,46.417,"LINESTRING (12.0897259 50.8794749, 12.0901617 50.8796154, 12.090114 50.8797198)",,,
213905039,3,Altenburger Straße,secondary,50,False,True,27.691,"LINESTRING (12.090114 50.8797198, 12.0897315 50.8796584)",yes,,
891368096,,,living_street,,False,False,46.417,"LINESTRING (12.090114 50.8797198, 12.0901617 50.8796154, 12.0897259 50.8794749)",,,
27114762,,Florian-Geyer-Straße,residential,,False,True,39.382000000000005,"LINESTRING (12.0838094 50.8755787, 12.0837728 50.875574, 12.0832567 50.8755171)",,,
25844556,,Schuhgasse,residential,50,False,False,62.768,"LINESTRING (12.0857733 50.8763645, 12.0857062 50.8763598, 12.0856484 50.8763611, 12.0855642 50.8763818, 12.0854086 50.876482, 12.0853545 50.8764987, 12.0852987 50.8765071, 12.0852146 50.8765127, 12.085103 50.8765169, 12.0850348 50.8765148, 12.0849607 50.8765112)",,,
1213886405,,Greizer Straße,residential,50,False,False,64.352,"LINESTRING (12.0857733 50.8763645, 12.0856587 50.876596, 12.0854998 50.8769169)",,,
"[1254851819, 25098814]",,Greizer Straße,residential,50,False,True,199.69500000000002,"LINESTRING (12.0857733 50.8763645, 12.0857926 50.8763255, 12.0859402 50.8757564, 12.0859582 50.8756728, 12.0859842 50.8755845, 12.0860135 50.8754292, 12.0861203 50.8748633, 12.0861246 50.8748403, 12.0861406 50.8746502, 12.0861359 50.8745859)",,,
1053384996,1,Talstraße,residential,,True,False,10.161000000000001,"LINESTRING (12.0776376 50.874423, 12.0776163 50.8744623, 12.0775987 50.8745109)",,,
"[1213246896, 1252093070, 25370709, 25370710]",,"['Platz der Republik', 'Schülerstraße']",residential,30,True,False,143.67999999999998,"LINESTRING (12.0776376 50.874423, 12.077687 50.8744406, 12.0777722 50.8744759, 12.0787294 50.8746657, 12.0787711 50.874674, 12.0790837 50.8747454, 12.0791738 50.8747659, 12.0792237 50.8747548, 12.0792731 50.8747391, 12.0793037 50.8747126, 12.0793538 50.8746272, 12.0793859 50.8745613)",,,
1123421112,2,Breitscheidstraße,secondary,50,False,False,8.263,"LINESTRING (12.0774957 50.8782911, 12.077586 50.8782434)",,,
370751758,1,De-Smit-Straße,secondary,50,True,False,55.86899999999999,"LINESTRING (12.0774957 50.8782911, 12.0773131 50.8781563, 12.0772572 50.878112, 12.0771758 50.8780433, 12.0771151 50.8779944, 12.0770408 50.8778833)",,,
"[173009168, 14807282, 173009163]",,Amthorstraße,residential,30,True,False,180.403,"LINESTRING (12.0809039 50.8804076, 12.0809669 50.8802778, 12.0809743 50.8802393, 12.0811712 50.8798133, 12.0813031 50.8795492, 12.0813759 50.8794143, 12.0814457 50.8792472, 12.0816487 50.8790374, 12.0817037 50.8789805, 12.0817858 50.8788956)",,,
370753867,2,Clara-Zetkin-Straße,secondary,50,False,False,87.02,"LINESTRING (12.0809039 50.8804076, 12.0809339 50.8804141, 12.0820857 50.8806452)",,,
"[357259704, 172827613, 787930886]","['2', '3']",Clara-Zetkin-Straße,secondary,50,False,True,164.095,"LINESTRING (12.0809039 50.8804076, 12.0808173 50.8803898, 12.0802797 50.8802893, 12.0797518 50.8801905, 12.0794871 50.880142, 12.0790309 50.8800585, 12.0789775 50.8800487, 12.0788949 50.8800322, 12.0788068 50.8800155, 12.078662 50.8799871)",,,
