osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,lanes,access,bridge,tunnel
"[328962568, 245506326]",Schwilmengasse,"['living_street', 'residential']",30,,False,True,90.66899999999998,"LINESTRING (9.9887443 48.3964951, 9.988469 48.3965391, 9.9883856 48.396558, 9.9883337 48.3965746, 9.9878631 48.396722, 9.9876109 48.396801)",,,,
241957550,Sattlergasse,living_street,,,False,False,88.52499999999999,"LINESTRING (9.9908569 48.3968012, 9.9912626 48.3968624, 9.99162 48.3970214, 9.9916672 48.3971287, 9.9916685 48.397144, 9.9916641 48.3972511)",,,,
241957566,Weinhof,living_street,,,False,True,43.646,"LINESTRING (9.9908569 48.3968012, 9.9909203 48.3966894, 9.9909549 48.3966335, 9.9910746 48.3964363)",,,,
242047950,Weinhofberg,living_street,,,False,True,89.461,"LINESTRING (9.9908569 48.3968012, 9.9904669 48.3967857, 9.9903839 48.3968137, 9.9899569 48.3968129, 9.9897977 48.396792, 9.9896794 48.396744)",,,,
241957564,Lautengasse,living_street,,,False,True,2.129,"LINESTRING (9.9896794 48.396744, 9.9896814 48.3967249)",,,,
242047950,Weinhofberg,living_street,,,False,False,89.46099999999998,"LINESTRING (9.9896794 48.396744, 9.9897977 48.396792, 9.9899569 48.3968129, 9.9903839 48.3968137, 9.9904669 48.3967857, 9.9908569 48.3968012)",,,,
"[928723304, 245503035, 458223819, 457629594, 457629595, 245503036]",Lautengasse,"['living_street', 'residential']",,12,False,False,218.07099999999997,"LINESTRING (9.9896794 48.396744, 9.9896612 48.3969937, 9.9895759 48.3972251, 9.9895388 48.3973257, 9.9894771 48.3974611, 9.9894235 48.397502, 9.9891096 48.3976463, 9.9890771 48.3976548, 9.9890446 48.3976633, 9.9888442 48.3977191, 9.9885579 48.3977828, 9.9884291 48.3978114, 9.9878023 48.3979507)",,destination,,
241957549,Weinhofberg,living_street,,,False,False,8.816,"LINESTRING (9.9888387 48.3964798, 9.9889561 48.3964943)",,,,
245506326,Schwilmengasse,living_street,,,False,True,7.174,"LINESTRING (9.9888387 48.3964798, 9.9887443 48.3964951)",,,,
4627951,Fischergasse,living_street,,,False,False,94.789,"LINESTRING (9.9888387 48.3964798, 9.9888351 48.3963869, 9.9888592 48.3962965, 9.988888 48.3962082, 9.9889382 48.3960676, 9.9889611 48.3960033, 9.9890342 48.3958603, 9.98909 48.3957532, 9.9891604 48.395662)",,,,
"[245528641, 241957557]","['Mohrengasse', 'Postgasse']",living_street,,,False,False,110.319,"LINESTRING (9.991892 48.3969704, 9.991969 48.3968434, 9.9920381 48.3966785, 9.9910746 48.3964363)",,,,
241957560,Schwilmengasse,residential,30,,False,True,28.965,"LINESTRING (9.9871604 48.3969564, 9.9871557 48.396988, 9.9871782 48.3971072, 9.9871823 48.3971292, 9.9871785 48.3972156)",3,,,
328962568,Schwilmengasse,residential,30,,False,False,13.783999999999999,"LINESTRING (9.9871604 48.3969564, 9.9871887 48.3969352, 9.9872402 48.3969144, 9.9873177 48.3968933)",,,,
328962568,Schwilmengasse,residential,30,,False,True,23.957,"LINESTRING (9.9876109 48.396801, 9.9873177 48.3968933)",,,,
241957816,Hämpfergasse,living_street,,,False,True,112.573,"LINESTRING (9.9876109 48.396801, 9.9874978 48.3966484, 9.987487 48.3964597, 9.9874864 48.3963909, 9.9874856 48.3962893, 9.9875177 48.3961983, 9.9875781 48.3961004, 9.9878147 48.3959167, 9.9878559 48.3958847)",,,,
"[328962568, 245506326]",Schwilmengasse,"['residential', 'living_street']",30,,False,False,90.66900000000001,"LINESTRING (9.9876109 48.396801, 9.9878631 48.396722, 9.9883337 48.3965746, 9.9883856 48.396558, 9.988469 48.3965391, 9.9887443 48.3964951)",,,,
241958095,Rabengasse,residential,,,False,False,68.663,"LINESTRING (9.9924384 48.3990347, 9.9923578 48.3994021, 9.9923335 48.3996478)",,,,
241957549,Weinhofberg,living_street,,,False,True,8.816,"LINESTRING (9.9889561 48.3964943, 9.9888387 48.3964798)",,,,
242047933,Weinhofberg,living_street,,,False,True,7.62,"LINESTRING (9.9892518 48.3965672, 9.9893473 48.3965932)",,,,
"[242047938, 542288858]",Weinhofberg,living_street,,,True,False,23.288,"LINESTRING (9.9892518 48.3965672, 9.98915 48.3965416, 9.9889561 48.3964943)",,,yes,
242047933,Weinhofberg,living_street,,,False,False,7.62,"LINESTRING (9.9893473 48.3965932, 9.9892518 48.3965672)",,,,
"[396321000, 242047948, 242047933]","['Weinhofberg', 'Saubrücke']",living_street,,,False,True,28.884,"LINESTRING (9.9893473 48.3965932, 9.9894684 48.3966246, 9.9896112 48.3966891, 9.9896814 48.3967249)",,,yes,
242047945,Auf der Insel,living_street,,,False,False,110.881,"LINESTRING (9.9893473 48.3965932, 9.9894139 48.3964046, 9.9893503 48.3963083, 9.9894099 48.3961842, 9.9896433 48.3958778, 9.9898166 48.3956848)",,,,
245503041,Schwilmengasse,residential,30,,False,False,35.93,"LINESTRING (9.987161 48.3965917, 9.9872124 48.3967686, 9.9873177 48.3968933)",,,,
328962568,Schwilmengasse,residential,30,,False,False,23.957,"LINESTRING (9.9873177 48.3968933, 9.9876109 48.396801)",,,,
245503041,Schwilmengasse,residential,30,,False,True,35.93,"LINESTRING (9.9873177 48.3968933, 9.9872124 48.3967686, 9.987161 48.3965917)",,,,
328962568,Schwilmengasse,residential,30,,False,True,13.784,"LINESTRING (9.9873177 48.3968933, 9.9872402 48.3969144, 9.9871887 48.3969352, 9.9871604 48.3969564)",,,,
241957550,Sattlergasse,living_street,,,False,True,88.525,"LINESTRING (9.9916641 48.3972511, 9.9916685 48.397144, 9.9916672 48.3971287, 9.99162 48.3970214, 9.9912626 48.3968624, 9.9908569 48.3968012)",,,,
"[242045600, 242047937, 328962562, 328962561, 242045604, 328962563, 602257867, 242047953, 519317749, 245503037]",Neue Straße,tertiary,"['20', '50']","['8', '12']",False,False,315.1669999999999,"LINESTRING (9.9916641 48.3972511, 9.9915868 48.39725, 9.9914036 48.3972481, 9.9909522 48.3972028, 9.9905874 48.3971547, 9.9904339 48.3971201, 9.9903272 48.3970979, 9.9901656 48.3970861, 9.9896949 48.3970607, 9.98948 48.3970548, 9.9893603 48.3970532, 9.9891067 48.3970502, 9.9889795 48.3970501, 9.9888944 48.3970504, 9.9886763 48.3970563, 9.9885926 48.3970574, 9.9885045 48.3970586, 9.9883752 48.3970647, 9.9881799 48.3970795, 9.9879036 48.397114, 9.987482 48.3971723, 9.9874414 48.3971801)","['2', '3']",,yes,
"[397626754, 602257867, 242930246, 914292223]",Neue Straße,tertiary,20,"['3.5', '8']",False,True,281.8089999999999,"LINESTRING (9.9916641 48.3972511, 9.9918571 48.397252, 9.9919124 48.3972522, 9.992049 48.3972506, 9.9920993 48.3972488, 9.9928781 48.3972364, 9.9935612 48.3972438, 9.993884 48.3972707, 9.9940249 48.3972897, 9.9940586 48.3972943, 9.9941804 48.3973106, 9.9949458 48.3974262, 9.9951364 48.3974544, 9.9951781 48.3974601, 9.9952415 48.3974688, 9.9952789 48.3974746, 9.9954404 48.3974995)","['2', '3']",,,
4627984,Grüner Hof,living_street,,,False,True,148.97299999999998,"LINESTRING (9.9964078 48.3966471, 9.9964898 48.3966686, 9.9965607 48.3966873, 9.9966644 48.3967145, 9.9968597 48.3967658, 9.9971018 48.3968294, 9.9970294 48.3969463, 9.9969365 48.397079, 9.9968711 48.3971781, 9.9967551 48.3973539, 9.9967342 48.3973797, 9.9967043 48.397411, 9.9966649 48.3975186, 9.9966816 48.3976122)",,,,
55818187,,living_street,,,False,True,21.705,"LINESTRING (9.9979485 48.3973089, 9.9980531 48.3972656, 9.9981025 48.3971571)",,,,
252716214,,living_street,,,False,False,20.619,"LINESTRING (9.9979485 48.3973089, 9.997954 48.3973389, 9.9979449 48.3973686, 9.9979221 48.3973948, 9.997888 48.3974149, 9.9978432 48.3974272, 9.9977948 48.3974288)",,,,
252716214,,living_street,,,False,True,44.965,"LINESTRING (9.9979485 48.3973089, 9.9979281 48.3972809, 9.9978952 48.3972587, 9.9978532 48.3972449, 9.9978068 48.397241, 9.9977609 48.3972472, 9.9977206 48.3972631, 9.9976902 48.3972868, 9.9976731 48.3973157, 9.9976711 48.3973468, 9.9976845 48.3973766, 9.9977117 48.3974019, 9.9977499 48.39742, 9.9977948 48.3974288)",,,,
4624404,Rosengasse,residential,30,,False,False,62.056,"LINESTRING (9.9960113 48.4009913, 9.9960493 48.4009978, 9.9966909 48.4010028, 9.9968506 48.401004)",,,,
4624404,Rosengasse,residential,30,,False,True,157.937,"LINESTRING (9.9960113 48.4009913, 9.9959241 48.4009762, 9.995723 48.4009731, 9.9956923 48.4009726, 9.9954476 48.4009692, 9.9949224 48.4009537, 9.994812 48.4009514, 9.994672 48.4009484, 9.9945276 48.4009453, 9.9944382 48.4009457, 9.9943049 48.4009406, 9.9941144 48.4009365, 9.9938766 48.4009475)",,,,
4624405,Greifengasse,residential,30,,True,False,149.70499999999998,"LINESTRING (9.9960113 48.4009913, 9.9960133 48.4009118, 9.9959987 48.4001282, 9.9959506 48.3996461)",,,,
22819689,Insel,tertiary,30,,False,False,5.081,"LINESTRING (9.9968089 48.3952309, 9.9968666 48.395206)",2,,,
"[171575216, 22819689, 22819690, 171575217]","['Donaustraße', 'Herdbrücke', 'Insel']",tertiary,"['50', '30']",,False,True,132.511,"LINESTRING (9.9968089 48.3952309, 9.9965957 48.3953268, 9.9965699 48.3953391, 9.9964567 48.3953989, 9.9964265 48.3954149, 9.996391 48.3954337, 9.9963201 48.3954861, 9.9963 48.3955094, 9.9962869 48.3955302, 9.9962632 48.395568, 9.9962268 48.3956271, 9.9959913 48.3960094, 9.9959707 48.3960459, 9.9959632 48.3960583, 9.9959536 48.3960749, 9.9958774 48.3962054)",2,,yes,
241957564,Lautengasse,living_street,,,False,False,2.129,"LINESTRING (9.9896814 48.3967249, 9.9896794 48.396744)",,,,
"[396321000, 242047948, 242047933]","['Weinhofberg', 'Saubrücke']",living_street,,,False,False,28.884,"LINESTRING (9.9896814 48.3967249, 9.9896112 48.3966891, 9.9894684 48.3966246, 9.9893473 48.3965932)",,,yes,
200843277,Hinter dem Brot,living_street,,,False,False,177.198,"LINESTRING (9.9913093 48.400979, 9.9922755 48.4009564, 9.9927164 48.4009375, 9.9929314 48.4009335, 9.9931166 48.4009354, 9.9931179 48.4008051, 9.9931204 48.4005428)",,,,
1003623327,Neue Straße,tertiary,50,,False,False,19.807,"LINESTRING (9.9871785 48.3972156, 9.9874414 48.3971801)",2,,,
1004027286,Schwilmengasse,residential,30,,False,True,8.048,"LINESTRING (9.9871785 48.3972156, 9.9871708 48.3972878)",3,,,
241957560,Schwilmengasse,residential,30,,False,False,28.965,"LINESTRING (9.9871785 48.3972156, 9.9871823 48.3971292, 9.9871782 48.3971072, 9.9871557 48.396988, 9.9871604 48.3969564)",3,,,
