osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access
"[395214149, 217544109, 308239207]",,,"['Töpfertor', 'Kantstraße']",residential,"['50', '30']",False,"[False, True]",99.87899999999999,"LINESTRING (13.496518 53.1191857, 13.496591 53.1192436, 13.4967204 53.1193297, 13.4967642 53.119354, 13.4968159 53.119361, 13.4968921 53.1194093, 13.496943 53.1194587, 13.4971614 53.1196704, 13.4972164 53.1197239, 13.4973984 53.1198981)",,,
"[25717897, 313161518]","['2', '3']",B 109,Prokopiusstraße,primary,50,False,False,107.215,"LINESTRING (13.5051097 53.1176436, 13.5049149 53.1175963, 13.5048701 53.1175854, 13.5048302 53.1175756, 13.5039556 53.1173617, 13.5036242 53.1172765)",,,
"[126424568, 313161521]","['2', '3']",L 23,Obere Mühlenstraße,secondary,50,False,False,95.54400000000001,"LINESTRING (13.5051097 53.1176436, 13.5050732 53.1176873, 13.5050356 53.1177323, 13.5050138 53.1177576, 13.5048415 53.1179575, 13.5047171 53.1180807, 13.5045984 53.1181976, 13.5044927 53.1182862, 13.5043683 53.1183757)",,,
25718519,2,L 23,Obere Mühlenstraße,secondary,30,False,True,110.187,"LINESTRING (13.501668 53.1194014, 13.5018489 53.119335, 13.5025388 53.1190817, 13.5027841 53.1189916, 13.5030765 53.1188843)",,,
25718524,,,Ernst-Thälmann-Straße,residential,30,True,False,171.29899999999998,"LINESTRING (13.501668 53.1194014, 13.501765 53.1194883, 13.5019435 53.1196574, 13.5021289 53.119833, 13.5021668 53.119869, 13.5022008 53.1199013, 13.5022317 53.1199268, 13.5024606 53.1201438, 13.5025396 53.1202186, 13.5025979 53.1202737, 13.5026393 53.1203131, 13.5027443 53.1204127, 13.5029069 53.1205668, 13.5029943 53.1206497, 13.5030514 53.1206989)",,,
126426417,,L 23,Am Markt,secondary,30,False,False,95.00399999999999,"LINESTRING (13.501668 53.1194014, 13.5015203 53.1194566, 13.5015092 53.1194608, 13.5008112 53.1197216, 13.5006163 53.1197944, 13.5004635 53.1198567)",,,
"[440814378, 217528175]",,,"['Seestraße', 'Kantstraße']",residential,"['50', '30']",False,False,108.016,"LINESTRING (13.5003794 53.122813, 13.5003701 53.1228034, 13.5003519 53.1227772, 13.5003395 53.1227623, 13.5000566 53.1224871, 13.4999246 53.1223587, 13.4997908 53.1222285, 13.4996539 53.1220954, 13.4995388 53.1219833)",,,yes
27691756,,,Seestraße,residential,,False,True,6.227,"LINESTRING (13.5006203 53.1233166, 13.5006092 53.1233722)",,,
"[385988836, 539444804]",,,Kanalblick,residential,,False,True,183.28900000000002,"LINESTRING (13.4957234 53.1168156, 13.4960966 53.1169788, 13.4962226 53.1169991, 13.4964152 53.1169967, 13.4965468 53.1169937, 13.4968192 53.1170766, 13.4969393 53.1171337, 13.4972909 53.1173421, 13.4974636 53.1174468, 13.4975364 53.1175144, 13.497599 53.1175518, 13.4977222 53.1175956, 13.4978467 53.1175921, 13.4979841 53.1175722)",,,
301000302,1,,Robert-Koch-Straße,residential,30,True,False,96.99599999999998,"LINESTRING (13.5054395 53.1200494, 13.5055513 53.1199921, 13.5056005 53.1199696, 13.5058809 53.1198575, 13.5060288 53.1197857, 13.5060884 53.1197571, 13.5062574 53.1196444, 13.5062777 53.1196317, 13.5062959 53.1196238, 13.5063115 53.1196171, 13.506508 53.1195199, 13.5065368 53.1195056, 13.5065596 53.1194987)",,,
1206363290,1,,Robert-Koch-Straße,residential,30,False,True,62.129,"LINESTRING (13.5054395 53.1200494, 13.5050505 53.1202487, 13.5050035 53.1202714, 13.5048632 53.120339, 13.5046924 53.1203063)",,,
