osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,width,tunnel,access,junction
23255283,,Anemonenweg,residential,False,True,85.082,,30,"LINESTRING (6.8080857 50.9938574, 6.8084927 50.9940093, 6.8087442 50.9940919, 6.8091449 50.9942326)",,,,
23255287,,Margeritenweg,residential,True,False,53.868,,30,"LINESTRING (6.8080857 50.9938574, 6.8079735 50.9938784, 6.8078659 50.9938515, 6.8074562 50.9937494, 6.8074345 50.9936904)",,,,
23569631,,Widdersdorfer Straße,residential,False,True,115.49300000000001,,30,"LINESTRING (6.8080857 50.9938574, 6.8079832 50.9939921, 6.8075544 50.9945551, 6.8073643 50.9947915)",,,,
23255285,,Margeritenweg,residential,True,False,50.410000000000004,,30,"LINESTRING (6.8074345 50.9936904, 6.8075093 50.9936843, 6.8078997 50.9937835, 6.808007 50.9938107, 6.8080857 50.9938574)",,,,
"[967054509, 23569623]",,Im Bachgarten,residential,False,False,124.215,,30,"LINESTRING (6.8074345 50.9936904, 6.8070921 50.9942217, 6.8070462 50.9942929, 6.8070183 50.9943362, 6.8069502 50.9943812, 6.8068689 50.9943919, 6.806413 50.9942863)",,,,
23405319,,Geyener Straße,tertiary,False,False,33.122,,30,"LINESTRING (6.7968295 50.9956215, 6.7968887 50.9955701, 6.7969926 50.9955028, 6.7970616 50.9954591, 6.79715 50.9954031)",,,,
23405319,,Geyener Straße,tertiary,False,True,93.111,,30,"LINESTRING (6.7968295 50.9956215, 6.7968086 50.9956776, 6.7968993 50.9959016, 6.796996 50.996172, 6.7970718 50.9964392)",,,,
25996615,,Geyener Berg,residential,True,False,106.487,,30,"LINESTRING (6.7968295 50.9956215, 6.7967468 50.9955846, 6.7964397 50.9950923, 6.7963837 50.9950715, 6.7963101 50.995066, 6.7960771 50.9951126, 6.7958926 50.9951547)",,,,
"[25885410, 681004173, 23405318, 25885407]",K 25,Rathausstraße,tertiary,False,False,240.073,"['4', '2']",50,"LINESTRING (6.79715 50.9954031, 6.7972617 50.9954638, 6.7973123 50.9954911, 6.7977605 50.995725, 6.7980627 50.9959533, 6.7983102 50.9962347, 6.7983856 50.9963473, 6.7984854 50.9964891, 6.7986739 50.9968043, 6.7988774 50.9971238, 6.7989255 50.9971986)",,yes,,
23405319,,Geyener Straße,tertiary,False,True,33.122,,30,"LINESTRING (6.79715 50.9954031, 6.7970616 50.9954591, 6.7969926 50.9955028, 6.7968887 50.9955701, 6.7968295 50.9956215)",,,,
25950063,,Am Wiesenhang,residential,False,False,88.701,,30,"LINESTRING (6.79715 50.9954031, 6.7972299 50.9953525, 6.797296 50.9953106, 6.7980342 50.9948316)",,,,
"[822261696, 233156437, 822261695]",K 25,Geyener Straße,tertiary,False,True,186.475,2,50,"LINESTRING (6.79715 50.9954031, 6.7970261 50.9953367, 6.7969812 50.9953124, 6.7966896 50.9951307, 6.7963803 50.9948753, 6.7961772 50.9946271, 6.7961013 50.9945153, 6.795974 50.9943146, 6.7958634 50.9941378, 6.795752 50.994004)",,,,
23554626,,Johannisstraße,living_street,False,False,57.126,,,"LINESTRING (6.8018187 50.9974134, 6.8018439 50.9968999)",,,,
388941212,,Alte Kölner Straße,residential,False,True,37.457,,30,"LINESTRING (6.8018187 50.9974134, 6.8013107 50.9975195)",,,,
388941216,,Johannisstraße,residential,False,True,69.014,,,"LINESTRING (6.8018187 50.9974134, 6.8018302 50.9975446, 6.8020791 50.9980081)",,,,
481089144,,Blumachergasse,residential,False,True,59.688,,,"LINESTRING (6.8034831 50.9981239, 6.8037985 50.9982902, 6.80412 50.9984806)",,,,
25507611,,Blumachergasse,residential,True,False,26.02,,,"LINESTRING (6.8051718 50.9988736, 6.804862 50.9987442)",,,,
31978881,,Orrer Straße,tertiary,False,True,74.974,2,50,"LINESTRING (6.8070888 50.9975747, 6.8079574 50.9979694)",,,,
388941217,,Orrer Straße,tertiary,False,False,4.626,,50,"LINESTRING (6.8070888 50.9975747, 6.8070347 50.9975508)",,,,
23751435,,Witschgasse,residential,True,False,197.801,,,"LINESTRING (6.8070888 50.9975747, 6.8069794 50.9976624, 6.8065929 50.9979352, 6.8060165 50.9982554, 6.8054333 50.9986337, 6.8051718 50.9988736)",,,,
31978881,,Orrer Straße,tertiary,False,True,8.369,2,50,"LINESTRING (6.8093422 50.9985597, 6.8094436 50.9985996)",,,,
24772923,,Sinnersdorfer Straße,residential,False,False,109.495,,,"LINESTRING (6.8093422 50.9985597, 6.8090479 50.9988497, 6.8085 50.9993896)",,,,
31978881,,Orrer Straße,tertiary,False,False,23.742,2,50,"LINESTRING (6.8093422 50.9985597, 6.8091987 50.9984983, 6.8090647 50.9984369)",,,,
24772923,,Sinnersdorfer Straße,residential,False,False,100.782,,,"LINESTRING (6.8066765 51.0012523, 6.8070989 51.0021188)",,,,
25213863,,Escher Straße,residential,False,False,65.004,,,"LINESTRING (6.8066765 51.0012523, 6.805765 51.0011395)",,,,
24772923,,Sinnersdorfer Straße,residential,False,True,243.38,,,"LINESTRING (6.8066765 51.0012523, 6.8069178 51.0009721, 6.8069989 51.0008904, 6.8073058 51.0005731, 6.8073856 51.0004953, 6.8077062 51.000172, 6.8080642 50.9998337, 6.808401 50.9995015, 6.8085 50.9993896)",,,,
25213863,,Escher Straße,residential,False,True,131.82,,,"LINESTRING (6.8066765 51.0012523, 6.8074788 51.0014824, 6.8083959 51.0017366)",,,,
710695141,L 183,Auf dem Driesch,secondary,False,False,6.961,,50,"LINESTRING (6.8019258 51.0005485, 6.8019712 51.0004928)",,,,
25213863,,Escher Straße,residential,False,True,88.214,,,"LINESTRING (6.8019258 51.0005485, 6.8019585 51.0005586, 6.8025054 51.0007285, 6.8030521 51.0009048)",,,,
710695141,L 183,Auf dem Driesch,secondary,False,True,35.256,,50,"LINESTRING (6.8019258 51.0005485, 6.8018134 51.0006894, 6.8017018 51.0008325)",,,,
23556080,,Bachstraße,residential,False,True,47.873,,,"LINESTRING (6.8051507 50.9962502, 6.8056438 50.9959518)",,,,
23635481,,Lindenstraße,residential,False,False,59.818,,,"LINESTRING (6.8051507 50.9962502, 6.8057764 50.9966167)",,,,
23734367,,Bachstraße,residential,True,False,21.055,,,"LINESTRING (6.8051507 50.9962502, 6.8048873 50.9963417)",,,,
24894329,,Bachstraße,residential,False,True,22.796,,,"LINESTRING (6.8035885 50.9971134, 6.8038239 50.9969717)",,,,
23554624,,Levenkaulstraße,residential,False,False,126.88499999999999,,,"LINESTRING (6.8035885 50.9971134, 6.8031205 50.9969668, 6.8028458 50.9969128, 6.8027477 50.9969087, 6.8025599 50.9969005, 6.8024892 50.9969004, 6.8018439 50.9968999)",,,,
23734365,,Bachstraße,residential,False,False,68.74,,,"LINESTRING (6.8035885 50.9971134, 6.8034437 50.9972275, 6.8033887 50.9973016, 6.8033228 50.9975639, 6.8033014 50.997688)",,,,
23554626,,Johannisstraße,living_street,False,True,57.126,,,"LINESTRING (6.8018439 50.9968999, 6.8018187 50.9974134)",,,,
23554624,,Levenkaulstraße,residential,False,True,126.885,,,"LINESTRING (6.8018439 50.9968999, 6.8024892 50.9969004, 6.8025599 50.9969005, 6.8027477 50.9969087, 6.8028458 50.9969128, 6.8031205 50.9969668, 6.8035885 50.9971134)",,,,
23554626,,Johannisstraße,living_street,False,False,65.119,,,"LINESTRING (6.8018439 50.9968999, 6.8018173 50.9968269, 6.8016524 50.9963749, 6.8016389 50.9963287)",,,,
23556080,,Bachstraße,residential,False,False,47.873,,,"LINESTRING (6.8056438 50.9959518, 6.8051507 50.9962502)",,,,
23569627,,Im Bachgarten,residential,False,False,45.548,,30,"LINESTRING (6.806413 50.9942863, 6.8065181 50.9940856, 6.8064635 50.9938903)",,,,
"[967054509, 23569623]",,Im Bachgarten,residential,False,True,124.215,,30,"LINESTRING (6.806413 50.9942863, 6.8068689 50.9943919, 6.8069502 50.9943812, 6.8070183 50.9943362, 6.8070462 50.9942929, 6.8070921 50.9942217, 6.8074345 50.9936904)",,,,
23569629,,Karthäuserstraße,residential,False,False,155.725,,30,"LINESTRING (6.8090972 50.99567, 6.8089869 50.9956136, 6.8085602 50.9953955, 6.8073643 50.9947915)",,,,
"[481089700, 481089701]",L 183,Venloer Straße,secondary,False,"[False, True]",153.33100000000002,,50,"LINESTRING (6.8090972 50.99567, 6.8089351 50.9957002, 6.8087596 50.9957409, 6.808554 50.9957917, 6.808129 50.9958961, 6.8078151 50.9959622, 6.8072466 50.9959978, 6.8071178 50.9960055, 6.806993 50.9960168)",,,,
23569629,,Karthäuserstraße,residential,False,True,155.725,,30,"LINESTRING (6.8073643 50.9947915, 6.8085602 50.9953955, 6.8089869 50.9956136, 6.8090972 50.99567)",,,,
23569631,,Widdersdorfer Straße,residential,False,False,115.49300000000001,,30,"LINESTRING (6.8073643 50.9947915, 6.8075544 50.9945551, 6.8079832 50.9939921, 6.8080857 50.9938574)",,,,
"[1054279968, 1054279966]",,Widdersdorfer Straße,residential,False,True,115.347,,30,"LINESTRING (6.8073643 50.9947915, 6.8068461 50.9949945, 6.8066597 50.995073, 6.8061051 50.9954476)",,,,
1054279969,,Johannisstraße,living_street,False,False,39.555,,,"LINESTRING (6.8065308 50.9956816, 6.8064249 50.9956234, 6.8061051 50.9954476)",,,,
23660526,,Johannisstraße,living_street,False,False,130.544,,,"LINESTRING (6.8061051 50.9954476, 6.8054939 50.9950405, 6.805212 50.9948763, 6.8049125 50.9947485, 6.8046943 50.9947038)",,,,
"[1054279968, 1054279966]",,Widdersdorfer Straße,residential,False,False,115.347,,30,"LINESTRING (6.8061051 50.9954476, 6.8066597 50.995073, 6.8068461 50.9949945, 6.8073643 50.9947915)",,,,
1054279969,,Johannisstraße,living_street,False,True,39.555,,,"LINESTRING (6.8061051 50.9954476, 6.8064249 50.9956234, 6.8065308 50.9956816)",,,,
23660526,,Johannisstraße,living_street,False,False,16.622,,,"LINESTRING (6.8046943 50.9947038, 6.8044594 50.9947259)",,,,
23660526,,Johannisstraße,living_street,False,True,130.544,,,"LINESTRING (6.8046943 50.9947038, 6.8049125 50.9947485, 6.805212 50.9948763, 6.8054939 50.9950405, 6.8061051 50.9954476)",,,,
23784428,,Buschweg,residential,True,False,106.757,,30,"LINESTRING (6.8006869 51.001389, 6.8006493 51.0023488)",,,,
904845528,,Hackenbroicher Straße,residential,False,False,25.1,,30,"LINESTRING (6.7980941 51.001325, 6.7980633 51.0015499)",,,,
23733456,,Everhardstraße,residential,True,False,183.929,,30,"LINESTRING (6.7980941 51.001325, 6.7990671 51.001241, 6.7992431 51.0012328, 6.7994238 51.0012541, 6.8002319 51.0013746, 6.8006869 51.001389)",,,,
904845528,,Hackenbroicher Straße,residential,False,True,174.421,,30,"LINESTRING (6.7980941 51.001325, 6.79812 51.0011516, 6.7982554 51.0008053, 6.7982586 51.0007974, 6.7982895 51.0007213, 6.7984314 51.0004012, 6.7987273 50.9998111)",,,,
686954874,,,residential,False,True,6.784,,30,"LINESTRING (6.7980633 51.0015499, 6.7979664 51.0015481)",,,,
904845528,,Hackenbroicher Straße,residential,False,True,25.1,,30,"LINESTRING (6.7980633 51.0015499, 6.7980941 51.001325)",,,,
904845528,,Hackenbroicher Straße,residential,False,False,81.282,,30,"LINESTRING (6.7980633 51.0015499, 6.7980443 51.00176, 6.7981057 51.0021524, 6.798142 51.0022582, 6.798148 51.0022758)",,,,
23733538,,Bergheimer Straße,residential,False,True,95.469,,,"LINESTRING (6.7962988 50.9990261, 6.7963314 50.9990845, 6.7966209 50.999266, 6.7972055 50.9996606)",,,,
"[23733537, 1046969207]",,Mittelstraße,residential,True,False,103.012,,30,"LINESTRING (6.7962988 50.9990261, 6.7967844 50.9986887, 6.7968816 50.9986228, 6.7969266 50.9985742, 6.7969922 50.9985229, 6.7972714 50.9983324)",,,no,
23733541,,Am Bahnhof,residential,False,False,124.783,,30,"LINESTRING (6.7972714 50.9983324, 6.7972852 50.9983227, 6.797435 50.9982269, 6.7975142 50.9982169, 6.7975872 50.9982527, 6.7976379 50.9983883, 6.7976621 50.9984676, 6.7977068 50.9986189, 6.797742 50.9987707, 6.7977641 50.9988302, 6.7978166 50.9988874, 6.7979329 50.9989537, 6.7981017 50.9989905)",,,,
23733541,,Am Bahnhof,residential,False,True,124.78299999999999,,30,"LINESTRING (6.7981017 50.9989905, 6.7979329 50.9989537, 6.7978166 50.9988874, 6.7977641 50.9988302, 6.797742 50.9987707, 6.7977068 50.9986189, 6.7976621 50.9984676, 6.7976379 50.9983883, 6.7975872 50.9982527, 6.7975142 50.9982169, 6.797435 50.9982269, 6.7972852 50.9983227, 6.7972714 50.9983324)",,,,
160502879,K 24,Steinstraße,tertiary,False,False,48.342999999999996,,,"LINESTRING (6.7981017 50.9989905, 6.798047 50.9990941, 6.7980319 50.9991227, 6.7980184 50.9991834, 6.7979961 50.9992656, 6.7979747 50.9993226, 6.7979099 50.9994053)",,,,
"[943304514, 30759092]",K 24,Steinstraße,tertiary,False,True,180.07199999999997,3,50,"LINESTRING (6.7981017 50.9989905, 6.7981613 50.9988847, 6.7981713 50.9988683, 6.7982794 50.9986935, 6.7984504 50.9984719, 6.798583 50.998319, 6.7986221 50.9982669, 6.7986493 50.9982307, 6.7986679 50.9982059, 6.7987599 50.998073, 6.7987985 50.9980251, 6.7988796 50.9979175, 6.7989726 50.9977942, 6.7990359 50.9977102, 6.799074 50.9976596, 6.7991005 50.9976245, 6.7991784 50.9975212)",,,,
25213863,,Escher Straße,residential,False,True,13.459,,,"LINESTRING (6.8030521 51.0009048, 6.8032419 51.0009244)",,,,
25213863,,Escher Straße,residential,False,False,88.214,,,"LINESTRING (6.8030521 51.0009048, 6.8025054 51.0007285, 6.8019585 51.0005586, 6.8019258 51.0005485)",,,,
25213863,,Escher Straße,residential,False,False,13.459,,,"LINESTRING (6.8032419 51.0009244, 6.8030521 51.0009048)",,,,
25213863,,Escher Straße,residential,False,True,178.44799999999998,,,"LINESTRING (6.8032419 51.0009244, 6.8037024 51.000937, 6.8041783 51.0009632, 6.8047338 51.0010165, 6.8053485 51.0010888, 6.805765 51.0011395)",,,,
"[23750663, 1100621596, 967284391]",,Brückenstraße,residential,False,False,109.651,,,"LINESTRING (6.8032419 51.0009244, 6.8033383 51.0007786, 6.8035667 51.0004813, 6.80366 51.0003679, 6.8039384 51.0000417)",,,,
23750663,,Brückenstraße,residential,False,True,63.440000000000005,,,"LINESTRING (6.8041255 50.9990144, 6.8040707 50.9990555, 6.8040626 50.9991673, 6.8040516 50.9995722)",,,,
23750718,,Witschgasse,residential,True,False,87.89200000000001,,,"LINESTRING (6.8041255 50.9990144, 6.8042296 50.9989902, 6.8044045 50.9990244, 6.804674 50.9991059, 6.8048063 50.9991047, 6.8048876 50.9990849, 6.8049514 50.9990497, 6.8050217 50.9990053, 6.8050798 50.9989679, 6.8051718 50.9988736)",,,,
24146327,,Auweilerstraße,residential,False,False,67.942,,,"LINESTRING (6.8039384 51.0000417, 6.8049082 51.0000124)",,,,
23750663,,Brückenstraße,residential,False,False,52.864000000000004,,,"LINESTRING (6.8039384 51.0000417, 6.8040183 50.999786, 6.8040516 50.9995722)",,,,
