osmid,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,lanes,bridge,width
27148962,Gerhart-Hauptmann-Straße,residential,,False,False,19.314,"LINESTRING (12.7338335 48.1646718, 12.7337297 48.1645125)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,True,54.059,"LINESTRING (12.7338335 48.1646718, 12.7339668 48.1649144, 12.7340962 48.1651252)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,True,57.599000000000004,"LINESTRING (12.7334522 48.1640287, 12.7335925 48.1642697, 12.7337297 48.1645125)",,,,,
27832028,Kantstraße,residential,,False,True,153.293,"LINESTRING (12.7334522 48.1640287, 12.732732 48.1642317, 12.7323702 48.1643372, 12.7322567 48.1643796, 12.7322072 48.1644691, 12.7324268 48.1648537)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,True,19.314,"LINESTRING (12.7337297 48.1645125, 12.7338335 48.1646718)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,False,57.599000000000004,"LINESTRING (12.7337297 48.1645125, 12.7335925 48.1642697, 12.7334522 48.1640287)",,,,,
27148969,Balthasar-Neumann-Straße,residential,,False,False,103.82,"LINESTRING (12.7337297 48.1645125, 12.733034 48.1647007, 12.7324268 48.1648537)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,False,54.059,"LINESTRING (12.7340962 48.1651252, 12.7339668 48.1649144, 12.7338335 48.1646718)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,True,65.082,"LINESTRING (12.7340962 48.1651252, 12.734342 48.165427, 12.7343698 48.1654611, 12.7344536 48.1655641, 12.7345232 48.1656363)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,False,59.088,"LINESTRING (12.7340962 48.1651252, 12.7336694 48.1651611, 12.7333071 48.1651981)",,,,,
27149034,Eschlberger Straße,residential,,False,True,31.060000000000002,"LINESTRING (12.7355319 48.1684587, 12.7358106 48.1683966, 12.7359041 48.1683413)",,,,,
27149057,Otacharstraße,residential,,False,False,92.27600000000001,"LINESTRING (12.7355319 48.1684587, 12.735397 48.1680728, 12.735179 48.1676643)",,,,,
27149057,Otacharstraße,residential,,False,True,140.935,"LINESTRING (12.7355319 48.1684587, 12.7355856 48.1689285, 12.7356596 48.1691748, 12.7357233 48.1692957, 12.7358768 48.1694896, 12.7360373 48.1696558)",,,,,
27149034,Eschlberger Straße,residential,,False,False,63.308,"LINESTRING (12.7365426 48.1679634, 12.7359041 48.1683413)",,,,,
27149044,Lohnerstraße,residential,,False,False,244.91699999999997,"LINESTRING (12.7365426 48.1679634, 12.7372661 48.1685231, 12.7373433 48.168624, 12.7367781 48.169063, 12.7360373 48.1696558)",,,,,
27149044,Lohnerstraße,residential,,False,False,119.833,"LINESTRING (12.7360373 48.1696558, 12.7350607 48.1705144)",,,,,
27149057,Otacharstraße,residential,,False,True,21.58,"LINESTRING (12.7360373 48.1696558, 12.7362449 48.1697918)",,,,,
27149044,Lohnerstraße,residential,,False,True,244.917,"LINESTRING (12.7360373 48.1696558, 12.7367781 48.169063, 12.7373433 48.168624, 12.7372661 48.1685231, 12.7365426 48.1679634)",,,,,
27149057,Otacharstraße,residential,,False,False,140.935,"LINESTRING (12.7360373 48.1696558, 12.7358768 48.1694896, 12.7357233 48.1692957, 12.7356596 48.1691748, 12.7355856 48.1689285, 12.7355319 48.1684587)",,,,,
27149057,Otacharstraße,residential,,False,False,91.219,"LINESTRING (12.735179 48.1676643, 12.734959 48.1674439, 12.7344084 48.167027)",,,,,
27149057,Otacharstraße,residential,,False,True,92.27600000000001,"LINESTRING (12.735179 48.1676643, 12.735397 48.1680728, 12.7355319 48.1684587)",,,,,
27149074,Madlstraße,residential,,False,True,142.511,"LINESTRING (12.735179 48.1676643, 12.7353051 48.1675913, 12.7358274 48.1672892, 12.7366306 48.1668245)",,,,,
758591034,Schusterbauerstraße,residential,,False,False,54.275,"LINESTRING (12.7344084 48.167027, 12.7348931 48.1666613)",,,,,
27149057,Otacharstraße,residential,,False,False,38.335,"LINESTRING (12.7344084 48.167027, 12.7340747 48.1668755, 12.733984 48.1668303)",,,,,
27149057,Otacharstraße,residential,,False,True,91.219,"LINESTRING (12.7344084 48.167027, 12.734959 48.1674439, 12.735179 48.1676643)",,,,,
27161622,Thalhauser Straße,unclassified,,False,False,35.149,"LINESTRING (12.735462 48.166232, 12.7350846 48.1660408)",,,,,
758591034,Schusterbauerstraße,residential,,False,True,63.709,"LINESTRING (12.735462 48.166232, 12.7348931 48.1666613)",,,,,
27161622,Thalhauser Straße,unclassified,,False,True,109.01400000000001,"LINESTRING (12.735462 48.166232, 12.7361776 48.1665634, 12.7366306 48.1668245)",,,,,
"[758591032, 758591033, 758591034, 27150642]",Schusterbauerstraße,residential,,False,False,112.712,"LINESTRING (12.735462 48.166232, 12.7356919 48.1660834, 12.7360523 48.1658504, 12.7363993 48.1656262, 12.7364869 48.1655696, 12.7365534 48.1655266)",,,,,
27150029,Oberberg,residential,,False,False,154.256,"LINESTRING (12.7275454 48.1644394, 12.7276294 48.1644209, 12.7276939 48.1644067, 12.7278332 48.1643755, 12.727919 48.1643412, 12.7279963 48.1642496, 12.7281226 48.1640744, 12.7282134 48.1639801, 12.7283631 48.1639973, 12.728441 48.1640447, 12.7286143 48.1640607, 12.7287172 48.1641179, 12.7287227 48.1642795, 12.7286394 48.1644373)",,,,,
"[984019611, 27150070]",Schönbuchweg,residential,,False,False,82.291,"LINESTRING (12.7275454 48.1644394, 12.7274075 48.164356, 12.7268585 48.1639423, 12.7267976 48.1638936)",,,,,
"[32552625, 27148185, 79212077, 32552623]",Wendelsteinstraße,tertiary,,False,True,216.183,"LINESTRING (12.7275454 48.1644394, 12.7275038 48.1645781, 12.7274296 48.1647532, 12.7273745 48.1648901, 12.7272829 48.1650883, 12.7271635 48.1653301, 12.7270742 48.1654849, 12.7269817 48.1656326, 12.7268919 48.1657476, 12.7266716 48.1660219, 12.7264768 48.1662358)",,50,,yes,
27150029,Oberberg,residential,,False,True,154.25600000000003,"LINESTRING (12.7286394 48.1644373, 12.7287227 48.1642795, 12.7287172 48.1641179, 12.7286143 48.1640607, 12.728441 48.1640447, 12.7283631 48.1639973, 12.7282134 48.1639801, 12.7281226 48.1640744, 12.7279963 48.1642496, 12.727919 48.1643412, 12.7278332 48.1643755, 12.7276939 48.1644067, 12.7276294 48.1644209, 12.7275454 48.1644394)",,,,,
"[984019611, 27150070]",Schönbuchweg,residential,,False,True,82.291,"LINESTRING (12.7267976 48.1638936, 12.7268585 48.1639423, 12.7274075 48.164356, 12.7275454 48.1644394)",,,,,
27148969,Balthasar-Neumann-Straße,residential,,False,True,103.82,"LINESTRING (12.7324268 48.1648537, 12.733034 48.1647007, 12.7337297 48.1645125)",,,,,
27832028,Kantstraße,residential,,False,False,153.293,"LINESTRING (12.7324268 48.1648537, 12.7322072 48.1644691, 12.7322567 48.1643796, 12.7323702 48.1643372, 12.732732 48.1642317, 12.7334522 48.1640287)",,,,,
27832028,Kantstraße,residential,,False,True,49.991,"LINESTRING (12.7324268 48.1648537, 12.7325679 48.165109, 12.732655 48.1652767)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,False,73.398,"LINESTRING (12.732655 48.1652767, 12.7322033 48.1653354, 12.7316784 48.1653817)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,True,49.147,"LINESTRING (12.732655 48.1652767, 12.733022 48.1652329, 12.7333071 48.1651981)",,,,,
27832028,Kantstraße,residential,,False,False,49.991,"LINESTRING (12.732655 48.1652767, 12.7325679 48.165109, 12.7324268 48.1648537)",,,,,
27150642,Schusterbauerstraße,residential,,False,False,57.457,"LINESTRING (12.7371037 48.1651395, 12.7371888 48.1646259)",,,,,
27150642,Schusterbauerstraße,residential,,False,True,59.317,"LINESTRING (12.7371037 48.1651395, 12.7365534 48.1655266)",,,,,
27150642,Schusterbauerstraße,residential,,False,True,57.457,"LINESTRING (12.7371888 48.1646259, 12.7371037 48.1651395)",,,,,
27150642,Schusterbauerstraße,residential,,False,False,66.194,"LINESTRING (12.7371888 48.1646259, 12.7364959 48.1643526, 12.7364202 48.1643233)",,,,,
380432476,,secondary,,False,False,6.527,"LINESTRING (12.7364202 48.1643233, 12.7364702 48.164275)",St 2107,50,,,
27150642,Schusterbauerstraße,residential,,False,True,66.194,"LINESTRING (12.7364202 48.1643233, 12.7364959 48.1643526, 12.7371888 48.1646259)",,,,,
380432476,,secondary,,False,True,203.207,"LINESTRING (12.7364202 48.1643233, 12.736382 48.1643603, 12.7355279 48.1651825, 12.7352355 48.1654588, 12.7351008 48.1655799, 12.7350463 48.1656235, 12.7349402 48.1657085, 12.7348132 48.1658017)",St 2107,50,,,
27150642,Schusterbauerstraße,residential,,False,False,59.317,"LINESTRING (12.7365534 48.1655266, 12.7371037 48.1651395)",,,,,
"[758591032, 758591033, 27150642, 758591034]",Schusterbauerstraße,residential,,False,True,112.71199999999999,"LINESTRING (12.7365534 48.1655266, 12.7364869 48.1655696, 12.7363993 48.1656262, 12.7360523 48.1658504, 12.7356919 48.1660834, 12.735462 48.166232)",,,,,
27832077,Kirchfeldstraße,residential,,False,False,193.51,"LINESTRING (12.7365534 48.1655266, 12.7370492 48.1658587, 12.7370842 48.1659411, 12.7372191 48.1663448, 12.7373141 48.166708, 12.7373162 48.166779, 12.7373086 48.1668087, 12.7372508 48.166864, 12.7370119 48.1670369)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,False,43.495,"LINESTRING (12.7316784 48.1653817, 12.7314777 48.1654047, 12.7312507 48.1656103)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,True,73.398,"LINESTRING (12.7316784 48.1653817, 12.7322033 48.1653354, 12.732655 48.1652767)",,,,,
27832187,Eichendorfring,residential,,True,False,151.50000000000003,"LINESTRING (12.7316784 48.1653817, 12.731838 48.1657313, 12.7319113 48.1658901, 12.7319454 48.1659251, 12.7319833 48.1659503, 12.7321444 48.1659788, 12.7323019 48.1660049, 12.7325021 48.1660179, 12.7326828 48.1660301, 12.732883 48.1660293, 12.7329782 48.1660277, 12.7330173 48.1660147, 12.7330781 48.1659813)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,True,43.495,"LINESTRING (12.7312507 48.1656103, 12.7314777 48.1654047, 12.7316784 48.1653817)",,,,,
27832187,Eichendorfring,residential,,True,False,90.00899999999999,"LINESTRING (12.7330781 48.1659813, 12.7331284 48.1659373, 12.7331782 48.1658649, 12.7332248 48.1657354, 12.7332908 48.1654716, 12.7333054 48.165334, 12.7333071 48.1651981)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,False,49.147,"LINESTRING (12.7333071 48.1651981, 12.733022 48.1652329, 12.732655 48.1652767)",,,,,
27148977,Adalbert-Stifter-Straße,residential,,False,True,59.088,"LINESTRING (12.7333071 48.1651981, 12.7336694 48.1651611, 12.7340962 48.1651252)",,,,,
380432472,Gerhart-Hauptmann-Straße,residential,,True,False,28.299,"LINESTRING (12.7345232 48.1656363, 12.7348132 48.1658017)",,,,,
27148962,Gerhart-Hauptmann-Straße,residential,,False,False,65.082,"LINESTRING (12.7345232 48.1656363, 12.7344536 48.1655641, 12.7343698 48.1654611, 12.734342 48.165427, 12.7340962 48.1651252)",,,,,
27832192,Roseggerstraße,residential,,True,False,147.21500000000003,"LINESTRING (12.7345232 48.1656363, 12.7344131 48.1657102, 12.7341006 48.1659198, 12.7338256 48.1660625, 12.733609 48.1661854, 12.7333886 48.1662519, 12.7330781 48.1659813)",,,,,
"[27835192, 170841061]",Liebigstraße,"['living_street', 'residential']",,False,True,225.568,"LINESTRING (12.7323148 48.1697605, 12.7319822 48.1694485, 12.731658 48.1691443, 12.7314506 48.1689497, 12.7312776 48.168766, 12.7311279 48.1686454, 12.7310342 48.16857, 12.7309975 48.1685404, 12.7308561 48.1684375, 12.7304331 48.1681764)",,,,,
170841059,Hoechster Straße,living_street,,False,True,59.071,"LINESTRING (12.7336169 48.1689617, 12.7334923 48.168437)",,,,,
170841059,Hoechster Straße,living_street,,False,False,63.994,"LINESTRING (12.7336169 48.1689617, 12.7336173 48.1691128, 12.7334167 48.1691384, 12.7333629 48.1690463, 12.7336169 48.1689617)",,,,,
170841059,Hoechster Straße,living_street,,False,True,63.994,"LINESTRING (12.7336169 48.1689617, 12.7333629 48.1690463, 12.7334167 48.1691384, 12.7336173 48.1691128, 12.7336169 48.1689617)",,,,,
26461663,Hoechster Straße,living_street,,False,True,41.429,"LINESTRING (12.7330564 48.1686657, 12.7332857 48.1685738, 12.7334923 48.168437)",,,,,
34747327,Adolf-von-Baeyer-Weg,living_street,,False,True,241.35,"LINESTRING (12.7330564 48.1686657, 12.7326357 48.1678829, 12.7325467 48.1679058, 12.7324252 48.1679315, 12.7320994 48.1680023, 12.7317748 48.1671983, 12.7316503 48.1670994)",,,,,
170841060,Hoechster Straße,living_street,,False,False,23.380000000000003,"LINESTRING (12.7330564 48.1686657, 12.7329112 48.1686968, 12.7327504 48.1687136)",,,,,
241129870,Kanalstraße,residential,,False,True,218.45499999999998,"LINESTRING (12.7342891 48.1703215, 12.7338771 48.1701383, 12.7336196 48.1699952, 12.7333364 48.1696918, 12.7331218 48.1693198, 12.7327504 48.1687136)",,,,,
27835535,Ludwigshafener Straße,residential,,False,False,48.864,"LINESTRING (12.728325 48.1679221, 12.7277968 48.1681848)",,,,,
