osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,width,tunnel
26635219,Schlesierstraße,unclassified,30,False,True,119.321,"LINESTRING (11.2419358 49.2528902, 11.2417989 49.2530611, 11.2415452 49.2533009, 11.2410673 49.2538003)",,,,,
26483336,Johannisstraße,residential,30,False,True,6.709,"LINESTRING (11.2318448 49.2531968, 11.231755 49.2531825)",,,,,
26483336,Johannisstraße,residential,30,False,False,32.87,"LINESTRING (11.2318448 49.2531968, 11.2321593 49.2532467, 11.2322875 49.2532573)",,,,,
42460281,Nürnberger Straße,residential,,False,False,110.169,"LINESTRING (11.2318448 49.2531968, 11.2318181 49.2523726, 11.2318694 49.2523, 11.2319909 49.2522656)",,,,,
27481969,Gartenstraße,residential,30,False,True,66.425,"LINESTRING (11.2363271 49.2543559, 11.2360413 49.2543385, 11.2360002 49.2543498, 11.2359881 49.2543751, 11.2359472 49.2547285)",,,,,
60767574,Vorstadt,residential,30,False,True,33.545,"LINESTRING (11.2414599 49.2539595, 11.2413499 49.2539151, 11.2410673 49.2538003)",,,,,
42460281,Nürnberger Straße,residential,,False,True,110.16900000000001,"LINESTRING (11.2319909 49.2522656, 11.2318694 49.2523, 11.2318181 49.2523726, 11.2318448 49.2531968)",,,,,
42453209,Schönbrunner Straße,residential,30,False,True,51.977000000000004,"LINESTRING (11.2396643 49.2480153, 11.2396643 49.2478866, 11.2395312 49.2478814, 11.2391473 49.247858)",,,,,
679834651,,residential,,False,False,44.849,"LINESTRING (11.2395957 49.2537832, 11.239986 49.2540959)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,False,113.564,"LINESTRING (11.2395957 49.2537832, 11.2393638 49.2538525, 11.2393084 49.2538594, 11.2380876 49.2540444)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,True,67.85300000000001,"LINESTRING (11.2395957 49.2537832, 11.2397312 49.253695, 11.2398275 49.2535787, 11.240068 49.2532624)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,False,61.194,"LINESTRING (11.2373284 49.2540303, 11.2370707 49.2545543)",,,,,
26419952,Pyrbaumer Straße,unclassified,30,False,True,21.41,"LINESTRING (11.2373284 49.2540303, 11.2374714 49.2539909, 11.237611 49.2539862)",,,,,
26462007,Lerchenfeldstraße,residential,,False,True,100.89699999999999,"LINESTRING (11.239826 49.2502985, 11.2396719 49.2500649, 11.2393792 49.249886, 11.2390298 49.2496604, 11.2389413 49.24962)",,,,,
26462011,Lerchenfeldstraße,residential,,False,False,47.817,"LINESTRING (11.239826 49.2502985, 11.2398934 49.250416, 11.240007 49.2507114)",,,,,
42224915,Weihergasse,residential,,False,True,141.859,"LINESTRING (11.239826 49.2502985, 11.2396041 49.2503462, 11.239358 49.2503765, 11.2391364 49.2503892, 11.2389986 49.2504188, 11.2385469 49.2504262, 11.2381736 49.2503917, 11.2379905 49.2503527, 11.237944 49.2503091)",,,,,
722184059,Marktplatz,tertiary,,False,False,8.404,"LINESTRING (11.2350912 49.251357, 11.2352067 49.2513517)",RH 35,2,,,
210595245,Kirchstraße,residential,,False,False,56.39,"LINESTRING (11.2350912 49.251357, 11.2350684 49.2511247, 11.2349546 49.2508606)",,,,,
"[53047559, 1191404557, 53047541, 26462009, 68869181]","['Nürnberger Straße', 'Marktplatz']",tertiary,50,False,True,143.64600000000002,"LINESTRING (11.2350912 49.251357, 11.2348979 49.2513619, 11.2345991 49.2513795, 11.2344073 49.2513887, 11.234319 49.2513922, 11.2339579 49.2513681, 11.2338336 49.2513458, 11.2335873 49.2512735, 11.2334772 49.2512382, 11.2333739 49.2512051, 11.2333024 49.2511822, 11.2331794 49.2511659)",RH 35,2,,,building_passage
27482368,Ahornstraße,living_street,,False,False,58.244,"LINESTRING (11.2337944 49.2475708, 11.2337594 49.2470475)",,,,,
27482368,Ahornstraße,living_street,,False,True,11.52,"LINESTRING (11.2337944 49.2475708, 11.2337938 49.2476744)",,,,,
660290311,Vogelbeerweg,residential,,False,False,121.047,"LINESTRING (11.2337944 49.2475708, 11.2336356 49.2475754, 11.2330377 49.2475925, 11.2321311 49.2476451)",,,,,
"[38568700, 26690942]","['Sybilla-Maurer-Allee', 'Saint-Céré-Platz']",residential,,False,False,50.025,"LINESTRING (11.2377462 49.250786, 11.2378449 49.2509871, 11.2379059 49.251033, 11.2380154 49.2510892, 11.2381405 49.2511193)",,,,,
42224917,Saint-Céré-Platz,residential,,False,False,108.49300000000001,"LINESTRING (11.2377462 49.250786, 11.2381574 49.2507701, 11.2385684 49.2507747, 11.2390583 49.2507902, 11.2392357 49.2508146)",,,,,
42224917,Saint-Céré-Platz,residential,,False,True,61.105000000000004,"LINESTRING (11.2377462 49.250786, 11.237571 49.2507873, 11.2373306 49.250499, 11.2371935 49.2504405)",,,,,
660290310,Buchenweg,residential,,False,True,8.446,"LINESTRING (11.2318231 49.2481438, 11.2318327 49.2482195)",,,,,
660290310,Buchenweg,residential,,False,False,54.225,"LINESTRING (11.2318231 49.2481438, 11.2318227 49.2481406, 11.2315974 49.2481493, 11.2316269 49.2482964, 11.2318388 49.2482666, 11.2318327 49.2482195)",,,,,
660290304,,residential,,False,False,61.623999999999995,"LINESTRING (11.2318231 49.2481438, 11.2319058 49.2481406, 11.2318522 49.2479094, 11.2319273 49.2478937, 11.2318924 49.2476801)",,,,,
660290310,Buchenweg,residential,,False,False,8.446,"LINESTRING (11.2318327 49.2482195, 11.2318231 49.2481438)",,,,,
660290310,Buchenweg,residential,,False,True,54.22500000000001,"LINESTRING (11.2318327 49.2482195, 11.2318388 49.2482666, 11.2316269 49.2482964, 11.2315974 49.2481493, 11.2318227 49.2481406, 11.2318231 49.2481438)",,,,,
660290310,Buchenweg,residential,,False,True,141.323,"LINESTRING (11.2318327 49.2482195, 11.2329948 49.2481143, 11.2337095 49.2480821, 11.2337667 49.2480795)",,,,,
660290311,Vogelbeerweg,residential,,False,True,17.758,"LINESTRING (11.2321311 49.2476451, 11.2318924 49.2476801)",,,,,
660290311,Vogelbeerweg,residential,,False,False,49.852000000000004,"LINESTRING (11.2321311 49.2476451, 11.2321311 49.247519, 11.2318844 49.247519, 11.2318924 49.2476801)",,,,,
660290311,Vogelbeerweg,residential,,False,True,121.04699999999998,"LINESTRING (11.2321311 49.2476451, 11.2330377 49.2475925, 11.2336356 49.2475754, 11.2337944 49.2475708)",,,,,
660290311,Vogelbeerweg,residential,,False,False,17.758,"LINESTRING (11.2318924 49.2476801, 11.2321311 49.2476451)",,,,,
660290311,Vogelbeerweg,residential,,False,True,49.852,"LINESTRING (11.2318924 49.2476801, 11.2318844 49.247519, 11.2321311 49.247519, 11.2321311 49.2476451)",,,,,
660290304,,residential,,False,True,61.624,"LINESTRING (11.2318924 49.2476801, 11.2319273 49.2478937, 11.2318522 49.2479094, 11.2319058 49.2481406, 11.2318231 49.2481438)",,,,,
660290313,Fliederweg,residential,,False,False,58.318,"LINESTRING (11.2324741 49.2470547, 11.2322518 49.2470988, 11.2322545 49.2469622, 11.2324718 49.2469604, 11.2324741 49.2470547)",,,,,
660290313,Fliederweg,residential,,False,True,58.318,"LINESTRING (11.2324741 49.2470547, 11.2324718 49.2469604, 11.2322545 49.2469622, 11.2322518 49.2470988, 11.2324741 49.2470547)",,,,,
660290313,Fliederweg,residential,,False,True,93.55799999999999,"LINESTRING (11.2324741 49.2470547, 11.2325522 49.2470392, 11.2335877 49.2470464, 11.2337594 49.2470475)",,,,,
679834651,,residential,,False,True,44.849,"LINESTRING (11.239986 49.2540959, 11.2395957 49.2537832)",,,,,
27481963,Gartenstraße,residential,30,False,False,74.44,"LINESTRING (11.2359472 49.2547285, 11.2369696 49.2547819)",,,,,
27481963,Gartenstraße,residential,30,False,True,7.834,"LINESTRING (11.2359472 49.2547285, 11.2358396 49.2547229)",,,,,
27481969,Gartenstraße,residential,30,False,False,66.42500000000001,"LINESTRING (11.2359472 49.2547285, 11.2359881 49.2543751, 11.2360002 49.2543498, 11.2360413 49.2543385, 11.2363271 49.2543559)",,,,,
42600298,Hirschbergerstraße,residential,30,False,False,47.205,"LINESTRING (11.2414234 49.2516051, 11.2409864 49.2516055, 11.2407832 49.251648)",,,,,
"[42600298, 1191404559]",Hirschbergerstraße,residential,30,False,True,44.01,"LINESTRING (11.2414234 49.2516051, 11.2418436 49.2515898, 11.2420291 49.2515892)",,,,,
680652613,,residential,,False,True,26.537,"LINESTRING (11.2414234 49.2516051, 11.2413579 49.2516668, 11.241315 49.2517315, 11.241299 49.251824)",,,,,
680732891,Lerchenfeldstraße,residential,,False,False,16.564,"LINESTRING (11.2399632 49.2517272, 11.2400399 49.2515869)",,,,,
245198718,Bahnhofstraße,residential,30,False,False,127.218,"LINESTRING (11.2399632 49.2517272, 11.239804 49.251741, 11.2396488 49.2517426, 11.2394045 49.2517405, 11.2385369 49.2516903, 11.2383887 49.251721, 11.2382541 49.2517846)",,,,,
42456106,Hirschbergerstraße,residential,30,False,True,50.754,"LINESTRING (11.2418555 49.2511529, 11.241922 49.2512152, 11.2420043 49.2515127, 11.2420291 49.2515892)",,,,,
26690941,Bahnhofstraße,residential,,False,True,26.837,"LINESTRING (11.2421018 49.2521554, 11.2424481 49.25224)",,,,,
"[42600300, 26690941]",Bahnhofstraße,residential,,False,False,26.358999999999998,"LINESTRING (11.2421018 49.2521554, 11.2420365 49.2521298, 11.2418411 49.2520532, 11.2417827 49.252059)",,,,,
681186722,Bahnhofstraße,residential,,False,True,20.224,"LINESTRING (11.2421018 49.2521554, 11.2419534 49.2521727, 11.241837 49.2522073)",,,,,
1203467872,Wilhelm-Burkhardt-Straße,living_street,,False,True,38.676,"LINESTRING (11.2354506 49.2472786, 11.2359831 49.2472666)",,,,,
1203467872,Wilhelm-Burkhardt-Straße,living_street,,False,False,77.90700000000001,"LINESTRING (11.2354506 49.2472786, 11.2354299 49.247239, 11.2353926 49.2471791, 11.2353689 49.2471324, 11.235331 49.247104, 11.2352553 49.2470933, 11.2346587 49.247096, 11.2345557 49.2470955)",,,,,
"[1203920164, 1236835135]","['Wilhelm-Burkhardt-Straße', 'Ludwig-Gmelch-Straße']",living_street,,False,True,94.612,"LINESTRING (11.2354506 49.2472786, 11.2352743 49.2474707, 11.2350936 49.2476915, 11.2350695 49.2477186, 11.2350279 49.2477405, 11.2349562 49.2477386, 11.2345541 49.2477152)",,,,,
1203472288,Ludwig-Gmelch-Straße,living_street,,False,True,68.908,"LINESTRING (11.2345557 49.2470955, 11.2345541 49.2477152)",,,,,
1203467872,Wilhelm-Burkhardt-Straße,living_street,,False,True,77.90700000000001,"LINESTRING (11.2345557 49.2470955, 11.2346587 49.247096, 11.2352553 49.2470933, 11.235331 49.247104, 11.2353689 49.2471324, 11.2353926 49.2471791, 11.2354299 49.247239, 11.2354506 49.2472786)",,,,,
1203472288,Ludwig-Gmelch-Straße,living_street,,False,False,68.908,"LINESTRING (11.2345541 49.2477152, 11.2345557 49.2470955)",,,,,
1236835135,Ludwig-Gmelch-Straße,living_street,,False,True,55.374,"LINESTRING (11.2345541 49.2477152, 11.2337938 49.2476744)",,,,,
"[1203920164, 1236835135]","['Wilhelm-Burkhardt-Straße', 'Ludwig-Gmelch-Straße']",living_street,,False,False,94.612,"LINESTRING (11.2345541 49.2477152, 11.2349562 49.2477386, 11.2350279 49.2477405, 11.2350695 49.2477186, 11.2350936 49.2476915, 11.2352743 49.2474707, 11.2354506 49.2472786)",,,,,
27482368,Ahornstraße,living_street,,False,False,11.52,"LINESTRING (11.2337938 49.2476744, 11.2337944 49.2475708)",,,,,
1236835135,Ludwig-Gmelch-Straße,living_street,,False,False,55.374,"LINESTRING (11.2337938 49.2476744, 11.2345541 49.2477152)",,,,,
27482368,Ahornstraße,living_street,,False,True,45.096999999999994,"LINESTRING (11.2337938 49.2476744, 11.2337887 49.2478412, 11.2337667 49.2480795)",,,,,
1211330870,Am Wachtgraben,residential,,False,False,58.111,"LINESTRING (11.2355605 49.2492091, 11.2352801 49.2487196)",,,,,
42452269,Am Wachtgraben,residential,,False,False,153.96200000000002,"LINESTRING (11.2355605 49.2492091, 11.235636 49.2492028, 11.2360486 49.2491844, 11.2365227 49.2491133, 11.23681 49.2491016, 11.2369966 49.2491307, 11.237131 49.2491694, 11.2374406 49.2493092, 11.2375708 49.2493461)",,,,,
42452269,Am Wachtgraben,residential,,False,True,130.939,"LINESTRING (11.2355605 49.2492091, 11.2348548 49.2492678, 11.234801 49.249281, 11.2341651 49.2494372, 11.2340151 49.249474, 11.2338322 49.2495189)",,,,,
1211330870,Am Wachtgraben,residential,,False,True,58.111,"LINESTRING (11.2352801 49.2487196, 11.2355605 49.2492091)",,,,,
1211812139,,residential,,False,True,35.077,"LINESTRING (11.2380442 49.2500005, 11.237944 49.2503091)",,,,,
42224916,Weihergasse,residential,,False,False,21.653,"LINESTRING (11.2380442 49.2500005, 11.2380145 49.2500201, 11.2379143 49.2500604, 11.2377811 49.2500849)",,,,,
42224916,Weihergasse,residential,,False,True,33.713,"LINESTRING (11.2380442 49.2500005, 11.2380955 49.2499667, 11.2382105 49.24979, 11.238236 49.2497286)",,,,,
