osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,tunnel,width
26979256,,Malergasse,living_street,,False,False,135.411,,"LINESTRING (11.3551688 49.0456058, 11.3553325 49.0457551, 11.355613 49.0462896, 11.3557385 49.0466951, 11.3557626 49.0467477)",,,
"[27069920, 24421179]",,"['Kindinger Straße', 'Marktplatz']",residential,50,False,True,61.006,,"LINESTRING (11.3551688 49.0456058, 11.3550478 49.0456549, 11.3547413 49.0457636, 11.3544068 49.0458222)",,,
26979256,,Malergasse,living_street,,False,True,135.411,,"LINESTRING (11.3557626 49.0467477, 11.3557385 49.0466951, 11.355613 49.0462896, 11.3553325 49.0457551, 11.3551688 49.0456058)",,,
27061303,,Gripsergasse,living_street,,False,False,41.076,,"LINESTRING (11.3557626 49.0467477, 11.3558833 49.0466939, 11.3560439 49.046552, 11.3561204 49.0464689)",,,
27061303,,Gripsergasse,living_street,,False,True,118.85900000000001,,"LINESTRING (11.3557626 49.0467477, 11.3554529 49.0468791, 11.3554095 49.0468955, 11.3553756 49.0469096, 11.3552271 49.0469793, 11.3551044 49.0470506, 11.3549838 49.0471106, 11.3548424 49.047183, 11.3547562 49.0471937, 11.354702 49.0471496, 11.3546701 49.0470953, 11.3546446 49.0470212, 11.3546167 49.0469478)",,,
"[27182900, 140699469]",,Malergasse,living_street,,True,False,28.326999999999998,,"LINESTRING (11.3557626 49.0467477, 11.3559273 49.0468801, 11.3559874 49.0469542)",,,
27061303,,Gripsergasse,living_street,,False,True,41.076,,"LINESTRING (11.3561204 49.0464689, 11.3560439 49.046552, 11.3558833 49.0466939, 11.3557626 49.0467477)",,,
26676355,,Schulstraße,residential,30,False,True,162.075,,"LINESTRING (11.3591391 49.0469317, 11.3589814 49.0470568, 11.3588181 49.0472209, 11.3587326 49.0473839, 11.3586789 49.0475576, 11.358608 49.0479473, 11.3586034 49.0480178, 11.3585791 49.0481729, 11.3584954 49.0482917)",,,
1081995333,,Georg-Jobst-Gasse,residential,50,False,True,25.312,,"LINESTRING (11.3528076 49.0464333, 11.3525787 49.0462621)",,,
27357276,,Kirchenweg,residential,50,False,True,84.41099999999999,,"LINESTRING (11.3528076 49.0464333, 11.353052 49.0463524, 11.3532352 49.0462769, 11.353394 49.0461833, 11.3535003 49.0461016, 11.3535481 49.0460091, 11.3535475 49.0459163)",,,
1081995333,,Georg-Jobst-Gasse,residential,50,False,False,77.765,,"LINESTRING (11.3528076 49.0464333, 11.353006 49.046738, 11.3532283 49.047076)",,,
27357909,,Bergstraße,residential,50,False,True,25.645,,"LINESTRING (11.3501588 49.0461816, 11.3501174 49.0462519, 11.3500904 49.0463245, 11.3501001 49.0464048)",,,
27547186,,Nürnberger Straße,residential,,False,False,35.242000000000004,,"LINESTRING (11.3501588 49.0461816, 11.3500366 49.0462058, 11.3498577 49.0462362, 11.3496937 49.0462681)",,,
"[27357313, 27547186, 27547190, 204613755, 204613756]",,Nürnberger Straße,residential,30,False,True,118.469,,"LINESTRING (11.3501588 49.0461816, 11.3505586 49.0461125, 11.3506998 49.0460855, 11.3508121 49.0460607, 11.351002 49.0460323, 11.3517423 49.0459471)",,,
28220392,,Flurstraße,residential,30,False,False,87.36,,"LINESTRING (11.3535844 49.0477651, 11.353867 49.0483499, 11.3539634 49.0485101)",,,
"[140699473, 938107389]",,Maria-Hilf-Weg,residential,30,False,False,75.164,,"LINESTRING (11.3535844 49.0477651, 11.3531782 49.0478306, 11.3528349 49.0478721, 11.3525793 49.0479152)",,,
140699473,,Maria-Hilf-Weg,residential,30,False,True,47.431999999999995,,"LINESTRING (11.3535844 49.0477651, 11.3536887 49.0477441, 11.354203 49.0476326)",,,
485937489,,Zur Hofmühle,residential,30,False,False,49.632,,"LINESTRING (11.35409 49.050141, 11.3546027 49.0498472)",,,3.5
28220392,,Flurstraße,residential,30,False,False,26.653999999999996,,"LINESTRING (11.35409 49.050141, 11.3540368 49.0501893, 11.3539621 49.0502261, 11.3538694 49.0502511, 11.3537883 49.0502533)",,,
28220392,,Flurstraße,residential,30,False,True,181.691,,"LINESTRING (11.35409 49.050141, 11.3540924 49.0499572, 11.3540693 49.0493414, 11.3539634 49.0485101)",,,
28220392,,Flurstraße,residential,30,False,False,34.134,,"LINESTRING (11.3537883 49.0502533, 11.353687 49.0502064, 11.353608 49.0501386, 11.3535268 49.0500087)",,,
28220392,,Flurstraße,residential,30,False,True,26.653999999999996,,"LINESTRING (11.3537883 49.0502533, 11.3538694 49.0502511, 11.3539621 49.0502261, 11.3540368 49.0501893, 11.35409 49.050141)",,,
137702170,,Flurstraße,residential,,False,False,26.274,,"LINESTRING (11.3537883 49.0502533, 11.3537311 49.0503101, 11.3535612 49.0504362)",,,
28220392,,Flurstraße,residential,30,False,False,109.058,,"LINESTRING (11.3535268 49.0500087, 11.3534882 49.0496728, 11.3534484 49.0493361, 11.3533852 49.0490327)",,,
28220392,,Flurstraße,residential,30,False,True,34.134,,"LINESTRING (11.3535268 49.0500087, 11.353608 49.0501386, 11.353687 49.0502064, 11.3537883 49.0502533)",,,
28250126,,Flurstraße,residential,,False,False,26.810000000000002,,"LINESTRING (11.3535268 49.0500087, 11.3534171 49.0500611, 11.3532704 49.050179)",,,
28220392,,Flurstraße,residential,30,False,True,109.058,,"LINESTRING (11.3533852 49.0490327, 11.3534484 49.0493361, 11.3534882 49.0496728, 11.3535268 49.0500087)",,,
149114165,,Kolpingstraße,residential,30,False,True,27.065,,"LINESTRING (11.3490071 49.0472329, 11.3492612 49.0474104)",,,
28250058,,Kolpingstraße,residential,30,False,True,68.355,,"LINESTRING (11.3490071 49.0472329, 11.3490753 49.0471818, 11.3491845 49.0471014, 11.3492792 49.0470645, 11.3498266 49.0469873)",,,
"[149114165, 149115479]",,Kolpingstraße,residential,30,False,False,122.79799999999999,,"LINESTRING (11.3490071 49.0472329, 11.3487324 49.0470982, 11.348574 49.0470521, 11.3484152 49.0470328, 11.3481866 49.0470296, 11.348022 49.0470545, 11.3478871 49.0470843, 11.347742 49.0471331, 11.3476143 49.0471979, 11.3475087 49.0472606)",,,
28250058,,Kolpingstraße,residential,30,False,False,68.355,,"LINESTRING (11.3498266 49.0469873, 11.3492792 49.0470645, 11.3491845 49.0471014, 11.3490753 49.0471818, 11.3490071 49.0472329)",,,
28220392,,Flurstraße,residential,30,False,False,181.69099999999997,,"LINESTRING (11.3539634 49.0485101, 11.3540693 49.0493414, 11.3540924 49.0499572, 11.35409 49.050141)",,,
28220392,,Flurstraße,residential,30,False,True,87.36,,"LINESTRING (11.3539634 49.0485101, 11.353867 49.0483499, 11.3535844 49.0477651)",,,
60389663,,Flurstraße,residential,,False,False,125.813,,"LINESTRING (11.3539634 49.0485101, 11.3543159 49.0485143, 11.3543588 49.0484893, 11.354203 49.0476326)",,,
28250126,,Flurstraße,residential,,False,True,26.810000000000002,,"LINESTRING (11.3532704 49.050179, 11.3534171 49.0500611, 11.3535268 49.0500087)",,,
"[1107937296, 1107937297, 1107937324, 42405926]",St 2336,Berchinger Straße,secondary,50,False,False,247.14000000000004,2,"LINESTRING (11.356477 49.0454398, 11.3564308 49.0452651, 11.3564171 49.0452304, 11.356331 49.0450913, 11.3562735 49.0450138, 11.3560941 49.0448905, 11.3559286 49.044826, 11.3557327 49.0447707, 11.3554501 49.0447092, 11.3551082 49.0446521, 11.3546591 49.0445826, 11.3545084 49.0445593, 11.354346 49.0445366, 11.353753 49.0444535)",,,
"[27069920, 32844736, 298258309, 204613752, 204613753]",,Kindinger Straße,residential,,False,True,86.589,,"LINESTRING (11.356477 49.0454398, 11.3563685 49.0454567, 11.3563051 49.0454671, 11.3561346 49.0454952, 11.355959 49.0454956, 11.3557907 49.0454966, 11.3556955 49.045507, 11.3553077 49.045556)",,building_passage,
522959333,St 2227,Kindinger Straße,secondary,50,False,False,181.157,2,"LINESTRING (11.356477 49.0454398, 11.3566986 49.0453981, 11.3571877 49.0453061, 11.3577926 49.0452423, 11.3584201 49.0451873, 11.3586117 49.0451746, 11.3589183 49.0451568)",,,
"[140699459, 1017551270]",St 2336,Berchinger Straße,secondary,50,False,True,172.794,2,"LINESTRING (11.356477 49.0454398, 11.3564862 49.0455743, 11.3565092 49.0458603, 11.35655 49.0463938, 11.3565199 49.046506, 11.3564799 49.0465866, 11.3564574 49.0466319, 11.3562898 49.0468382, 11.3562067 49.0469437)",,,
485937489,,Zur Hofmühle,residential,30,False,True,49.632,,"LINESTRING (11.3546027 49.0498472, 11.35409 49.050141)",,,3.5
32064073,,Am Kirchberg,residential,,False,True,16.85,,"LINESTRING (11.3520854 49.0468668, 11.3520153 49.0467224)",,,
26673671,,Gartenstraße,residential,30,False,False,205.664,,"LINESTRING (11.3576123 49.0478709, 11.3574015 49.0483541, 11.3573338 49.0487296, 11.3573609 49.0490696, 11.3573874 49.0496978)",,,
"[512029760, 512029758]",St 2336,Berchinger Straße,secondary,50,False,True,80.19399999999999,,"LINESTRING (11.3576123 49.0478709, 11.357979 49.0480097, 11.3580852 49.0480578, 11.3583309 49.048169, 11.3584954 49.0482917)",,,
"[1184853112, 140699458]",St 2336,Berchinger Straße,secondary,50,False,False,103.78099999999999,,"LINESTRING (11.3576123 49.0478709, 11.3572121 49.0477362, 11.3567488 49.0475803, 11.3565419 49.0474779, 11.3564024 49.0473895)",,,
24421178,,Marktplatz,residential,50,False,False,8.734,,"LINESTRING (11.3523062 49.0458797, 11.352426 49.0458815)",,,
1188458854,,Am Kirchberg,residential,,False,True,25.896,,"LINESTRING (11.3523062 49.0458797, 11.3523159 49.0456469)",,,
27357313,,Nürnberger Straße,residential,30,False,False,41.804,,"LINESTRING (11.3523062 49.0458797, 11.3520321 49.0459194, 11.3517423 49.0459471)",,,
327943934,,,motorway_link,,True,False,64.072,1,"LINESTRING (11.3519518 49.0415779, 11.3510876 49.0416833)",,,
60389663,,Flurstraße,residential,,False,True,125.813,,"LINESTRING (11.354203 49.0476326, 11.3543588 49.0484893, 11.3543159 49.0485143, 11.3539634 49.0485101)",,,
140699473,,Maria-Hilf-Weg,residential,30,False,False,47.431999999999995,,"LINESTRING (11.354203 49.0476326, 11.3536887 49.0477441, 11.3535844 49.0477651)",,,
140699473,,Maria-Hilf-Weg,residential,30,False,True,150.609,,"LINESTRING (11.354203 49.0476326, 11.3543165 49.047602, 11.3549782 49.0473501, 11.3555186 49.0471114, 11.3557295 49.0470473, 11.3559874 49.0469542)",,,
137702170,,Flurstraße,residential,,False,True,26.274,,"LINESTRING (11.3535612 49.0504362, 11.3537311 49.0503101, 11.3537883 49.0502533)",,,
149143391,,,residential,,False,False,37.364,,"LINESTRING (11.3478329 49.0475209, 11.3475087 49.0472606)",,,
325550064,,,motorway_link,50,False,False,28.685,2,"LINESTRING (11.3491851 49.0429612, 11.349397 49.0428889, 11.3495342 49.0428421)",,,
"[4047920, 1093328108]",,,motorway_link,50,False,True,145.46999999999997,2,"LINESTRING (11.3491851 49.0429612, 11.3489268 49.0430483, 11.3483816 49.0432321, 11.3480696 49.0433253, 11.3478996 49.0433655, 11.3477372 49.043392, 11.3475313 49.0433798, 11.34735 49.0433335)",,,
325550068,St 2336,Bahnhofstraße,secondary,50,False,False,26.245,,"LINESTRING (11.3497018 49.043051, 11.3495342 49.0428421)",,,
195876526,,,motorway_link,50,True,False,39.878,1,"LINESTRING (11.3497018 49.043051, 11.3495275 49.0429829, 11.3493733 49.0429693, 11.3491851 49.0429612)",,,
244428667,St 2336,Bahnhofstraße,secondary,50,False,True,21.587,,"LINESTRING (11.3497018 49.043051, 11.3497791 49.043151, 11.3498356 49.0432242)",,,
"[140699473, 938107389]",,Maria-Hilf-Weg,residential,30,False,True,75.164,,"LINESTRING (11.3525793 49.0479152, 11.3528349 49.0478721, 11.3531782 49.0478306, 11.3535844 49.0477651)",,,
"[23436792, 28977752, 28977755, 837591181]",St 2336,Bahnhofstraße,secondary,50,False,False,135.87,2,"LINESTRING (11.3507639 49.0442815, 11.3506333 49.0441683, 11.3506083 49.0441449, 11.3505846 49.0441192, 11.3502952 49.0438051, 11.3501964 49.0436777, 11.3500242 49.0434585, 11.349965 49.0433794, 11.3498356 49.0432242)",yes,,
"[313303440, 1093517187, 42405925]",St 2227,Hausener Straße,secondary,50,False,True,366.85800000000006,2,"LINESTRING (11.3507639 49.0442815, 11.350551 49.0443407, 11.3504601 49.0443673, 11.3501917 49.0444459, 11.3495338 49.0446296, 11.349319 49.044698, 11.3491956 49.0447464, 11.3490906 49.0447924, 11.348833 49.0449122, 11.3485182 49.0451467, 11.3484336 49.0452098, 11.3481524 49.0454988, 11.3479232 49.0458337, 11.3476528 49.0463074, 11.3476164 49.0463595, 11.3474822 49.0465514)",,,
503258647,St 2336,Berchinger Straße,secondary,50,False,True,221.39499999999998,2,"LINESTRING (11.3507639 49.0442815, 11.3509712 49.0442331, 11.3511055 49.0442162, 11.3512726 49.0442038, 11.351396 49.0441999, 11.3515262 49.0442066, 11.3517169 49.044229, 11.353753 49.0444535)",,,
"[1159019968, 24421177, 27547176, 27547156]",,Bahnhofstraße,residential,50,False,True,141.227,2,"LINESTRING (11.3507639 49.0442815, 11.3509267 49.0444332, 11.3509764 49.0444795, 11.3510915 49.0445868, 11.3511909 49.0446752, 11.3513152 49.0447774, 11.3514239 49.0448799, 11.3515944 49.0450174, 11.3517715 49.045145, 11.3518889 49.0452305, 11.3519603 49.0452781)",,,
26979009,,Langgasse,residential,50,False,False,58.853,,"LINESTRING (11.3526329 49.0457966, 11.3526969 49.045744, 11.3531733 49.0454035)",,,
27069921,,Marktplatz,residential,50,False,False,16.451,,"LINESTRING (11.3526329 49.0457966, 11.3526896 49.0458255, 11.3527966 49.045898)",,,
27069921,,Marktplatz,residential,50,False,True,28.478,,"LINESTRING (11.3526329 49.0457966, 11.3524971 49.0457311, 11.3523159 49.0456469)",,,
27069921,,Marktplatz,residential,50,False,True,16.451,,"LINESTRING (11.3527966 49.045898, 11.3526896 49.0458255, 11.3526329 49.0457966)",,,
"[24421179, 198772534]",,Marktplatz,residential,50,False,False,54.885,,"LINESTRING (11.3527966 49.045898, 11.3531185 49.045922, 11.3535475 49.0459163)",,,
"[24421178, 1188458853]",,Marktplatz,residential,50,False,True,27.1,,"LINESTRING (11.3527966 49.045898, 11.3526123 49.0458843, 11.352426 49.0458815)",,,
24421178,,Marktplatz,residential,50,False,True,8.734,,"LINESTRING (11.352426 49.0458815, 11.3523062 49.0458797)",,,
"[24421178, 1188458853]",,Marktplatz,residential,50,False,False,27.1,,"LINESTRING (11.352426 49.0458815, 11.3526123 49.0458843, 11.3527966 49.045898)",,,
26839692,,Am Kirchberg,residential,,False,False,44.055,,"LINESTRING (11.352426 49.0458815, 11.3524461 49.0460149, 11.3524679 49.0460631, 11.3525105 49.046134, 11.3525787 49.0462621)",,,
