osmid,oneway,lanes,highway,reversed,length,geometry,ref,name,maxspeed,junction,width,access,bridge
"[704348619, 704348620]",False,"['2', '3']",secondary,True,85.78800000000001,"LINESTRING (8.0227286 52.3476194, 8.0226882 52.3480499, 8.0226856 52.3483902)",L 78,Engter Straße,50,,6,,
101358796,True,,secondary,False,22.816,"LINESTRING (8.0227362 52.3473748, 8.0228033 52.3473766, 8.0228658 52.3473917, 8.0229168 52.3474184, 8.0229507 52.3474538, 8.0229637 52.3474941)",,,50,roundabout,,,
101358797,False,,unclassified,False,66.144,"LINESTRING (8.0227362 52.3473748, 8.0227161 52.3472847, 8.0226962 52.3472264, 8.0226595 52.3471741, 8.0225337 52.3470883, 8.0223852 52.3470173, 8.022164 52.3469372)",,,,,,,
326056241,False,2,secondary,False,8.263,"LINESTRING (8.0226875 52.3484645, 8.0226856 52.3483902)",L 78,Engter Straße,50,,6,,
25585347,True,1,trunk_link,False,167.86900000000003,"LINESTRING (8.0226875 52.3484645, 8.0225819 52.3484587, 8.0222955 52.3484414, 8.0219759 52.3484293, 8.021664 52.3484395, 8.0214325 52.3484782, 8.0213276 52.3485241, 8.0212453 52.3485601, 8.0210943 52.348677, 8.0209838 52.3488116, 8.0208172 52.3490895)",,,,,,,
22996396,True,1,residential,False,13.536,"LINESTRING (8.0116366 52.3487609, 8.011631 52.3487816, 8.0116187 52.3488013, 8.0115846 52.3488295, 8.0115557 52.3488431, 8.0115227 52.3488527)",,Pyer Kirchweg,,roundabout,,,
25616305,False,2,residential,False,168.383,"LINESTRING (8.0116366 52.3487609, 8.0119888 52.3487528, 8.012119 52.3487635, 8.0122546 52.3487948, 8.0125953 52.3489076, 8.0129897 52.3490383, 8.0130469 52.3490572, 8.0132346 52.3491177, 8.0135396 52.3492159, 8.0137767 52.3492835, 8.0138289 52.3492929, 8.0139047 52.3492956)",,Alter Pyer Kirchweg,,,6,,
24786127,False,2,unclassified,False,49.97200000000001,"LINESTRING (8.022164 52.3469372, 8.0220664 52.3470245, 8.0219396 52.3471438, 8.0218915 52.3472221, 8.0218716 52.3473393)",,Im Vogelpohle,,,5,,
24786127,False,2,unclassified,True,98.676,"LINESTRING (8.022164 52.3469372, 8.0225983 52.3465357, 8.0226493 52.3464894, 8.0229217 52.346241, 8.0229685 52.3461983)",,Im Vogelpohle,,,5,,
101358797,False,,unclassified,True,66.14399999999999,"LINESTRING (8.022164 52.3469372, 8.0223852 52.3470173, 8.0225337 52.3470883, 8.0226595 52.3471741, 8.0226962 52.3472264, 8.0227161 52.3472847, 8.0227362 52.3473748)",,,,,,,
24786127,False,2,unclassified,True,49.972,"LINESTRING (8.0218716 52.3473393, 8.0218915 52.3472221, 8.0219396 52.3471438, 8.0220664 52.3470245, 8.022164 52.3469372)",,Im Vogelpohle,,,5,,
25756610,False,2,residential,True,84.477,"LINESTRING (8.0148566 52.3450884, 8.0153841 52.3456094, 8.0154827 52.3455984, 8.0156054 52.3455565)",,Windthorststraße,30,,6,,
28677165,False,,residential,True,88.177,"LINESTRING (8.0148566 52.3450884, 8.0150636 52.3450062, 8.0156054 52.3455565)",,Windthorststraße,30,,,,
25756608,False,2,residential,False,255.039,"LINESTRING (8.0141094 52.3469897, 8.0122911 52.344983)",,Letterhausstraße,30,,6,,
516912520,False,2,residential,False,83.655,"LINESTRING (8.0141094 52.3469897, 8.0151973 52.3466371)",,Maria-Montessori-Straße,30,,6,,
516912520,False,2,residential,True,64.043,"LINESTRING (8.0141094 52.3469897, 8.0140182 52.3470181, 8.0136751 52.347128, 8.013589 52.3471556, 8.0132684 52.3472499)",,Maria-Montessori-Straße,30,,6,,
26664424,False,2,residential,True,38.293,"LINESTRING (8.0190348 52.353141, 8.0194335 52.3528975)",,Im Alten Dorf,50,,4,,
26664425,False,,residential,True,76.933,"LINESTRING (8.0190348 52.353141, 8.0181164 52.352736)",,Im Alten Dorf,50,,,,
26664424,False,2,residential,False,42.748999999999995,"LINESTRING (8.0190348 52.353141, 8.018933 52.3534152, 8.018894 52.3535157)",,Im Alten Dorf,50,,4,,
26664424,False,2,residential,False,28.579,"LINESTRING (8.018894 52.3535157, 8.0186275 52.3537146)",,Im Alten Dorf,50,,4,,
30606059,False,,unclassified,False,28.089,"LINESTRING (8.018894 52.3535157, 8.0190751 52.3537428)",,Schwalenbergstraße,,,,,
26664424,False,2,residential,True,42.748999999999995,"LINESTRING (8.018894 52.3535157, 8.018933 52.3534152, 8.0190348 52.353141)",,Im Alten Dorf,50,,4,,
"[24609648, 704348505]",True,3,trunk,False,137.24699999999999,"LINESTRING (8.0204882 52.3456211, 8.0206422 52.3460066, 8.0206771 52.3460914, 8.0207536 52.3462765, 8.020857 52.3465558, 8.020929 52.346825)",B 68,,100,,,,
303420451,True,,tertiary,False,14.603000000000002,"LINESTRING (8.0182602 52.3470541, 8.0182218 52.3470424, 8.0181905 52.3470243, 8.018169 52.3470016, 8.0181591 52.346976, 8.0181617 52.3469498)",,,,roundabout,,,
303420455,False,2,tertiary,False,232.26899999999998,"LINESTRING (8.0182602 52.3470541, 8.0182275 52.3471275, 8.0181395 52.3473251, 8.018025 52.3476067, 8.017812 52.3481303, 8.0177296 52.3483845, 8.0176444 52.3487897, 8.0176046 52.3490259, 8.0175894 52.3490985)",K 312,Große Straße,30,,,,
303420451,True,,tertiary,False,17.291,"LINESTRING (8.0181617 52.3469498, 8.0181796 52.3469219, 8.0182114 52.3468991, 8.0182537 52.3468839, 8.0183018 52.346878, 8.0183504 52.3468821, 8.0183587 52.3468846)",,,,roundabout,,,
"[435720872, 435720873, 303420453]",False,2,residential,False,133.30200000000002,"LINESTRING (8.0181617 52.3469498, 8.018078 52.3469382, 8.0179888 52.3469259, 8.0178702 52.3469095, 8.0177447 52.3468777, 8.0175499 52.3467961, 8.0174134 52.3466993, 8.0173279 52.3466045, 8.0172661 52.3465198, 8.0171312 52.3462968, 8.0170929 52.3461919, 8.0170523 52.3460796)",,Boerskamp,30,,,,
"[34633243, 10215255, 969306119]",True,1,trunk_link,False,251.727,"LINESTRING (8.020929 52.346825, 8.0210343 52.3469299, 8.0210793 52.3471853, 8.0211145 52.3475151, 8.0211469 52.3477058, 8.021247 52.3479995, 8.0213884 52.3481882, 8.0215673 52.3482944, 8.0217826 52.3483614, 8.0220841 52.3483922, 8.0225341 52.3483913, 8.0225819 52.3483912, 8.0226856 52.3483902)",,,,,,,yes
"[969306120, 24659186, 24659187]",True,2,trunk,False,253.01100000000002,"LINESTRING (8.020929 52.346825, 8.0209779 52.3471922, 8.021018 52.3475076, 8.0210272 52.3476287, 8.0210364 52.347817, 8.0210207 52.3480494, 8.0209999 52.3482971, 8.0209396 52.348615, 8.0208773 52.3488565, 8.0208172 52.3490895)",B 68,Bramscher Straße,100,,,,yes
24609655,False,1,trunk_link,True,72.74699999999999,"LINESTRING (8.0196605 52.3465229, 8.0195185 52.3466476, 8.0194148 52.3467788, 8.0193099 52.3470516, 8.0192781 52.3471255)",B 68,,,,,,
25756605,False,2,residential,False,196.043,"LINESTRING (8.0132684 52.3472499, 8.0117428 52.3457533)",,Klausenerstraße,30,,6,,
122784743,False,2,residential,True,14.314,"LINESTRING (8.0132684 52.3472499, 8.0131721 52.3472836, 8.0130851 52.3473134)",,Maria-Montessori-Straße,30,,6,,
516912520,False,2,residential,False,64.043,"LINESTRING (8.0132684 52.3472499, 8.013589 52.3471556, 8.0136751 52.347128, 8.0140182 52.3470181, 8.0141094 52.3469897)",,Maria-Montessori-Straße,30,,6,,
25616306,False,2,residential,False,67.454,"LINESTRING (8.0165747 52.3515233, 8.0167666 52.3516435, 8.0173409 52.351907)",,Franksmannstraße,,,6,,
25616306,False,2,residential,True,134.21800000000002,"LINESTRING (8.0165747 52.3515233, 8.0164937 52.3514549, 8.0160712 52.3511023, 8.015971 52.3510137, 8.015935 52.3509821, 8.0159147 52.3509643, 8.015434 52.3505378)",,Franksmannstraße,,,6,,
25702570,True,2,residential,False,121.892,"LINESTRING (8.0165747 52.3515233, 8.0163192 52.3515216, 8.0161473 52.3515108, 8.0155009 52.351464, 8.0154532 52.3514601, 8.0151818 52.3514304, 8.015141 52.3514253, 8.0147959 52.3513901)",,Drosselweg,30,,5,,
25702571,False,2,residential,True,142.80200000000002,"LINESTRING (8.0165747 52.3515233, 8.016849 52.3514458, 8.0169256 52.3513221, 8.017019 52.351074, 8.0172612 52.3503767)",,Am Bockholt,30,,6,,
"[25616306, 25616307, 25616308]",False,2,residential,False,180.12400000000002,"LINESTRING (8.0173409 52.351907, 8.0176448 52.3520517, 8.0178023 52.3521267, 8.0181648 52.3523186, 8.0182375 52.3523468, 8.0189091 52.352618, 8.0189868 52.3526632, 8.0194335 52.3528975)",,Franksmannstraße,,,6,,yes
25616306,False,2,residential,True,67.454,"LINESTRING (8.0173409 52.351907, 8.0167666 52.3516435, 8.0165747 52.3515233)",,Franksmannstraße,,,6,,
25702574,False,2,residential,False,161.63199999999998,"LINESTRING (8.0173409 52.351907, 8.0176793 52.3515897, 8.0179091 52.351367, 8.0181622 52.3511523, 8.0184178 52.3509382, 8.0186146 52.3507628, 8.0186772 52.3507048)",,Am Heerweg,30,,6,,
26664424,False,2,residential,False,38.293,"LINESTRING (8.0194335 52.3528975, 8.0190348 52.353141)",,Im Alten Dorf,50,,4,,
"[25616306, 25616307, 25616308]",False,2,residential,True,180.124,"LINESTRING (8.0194335 52.3528975, 8.0189868 52.3526632, 8.0189091 52.352618, 8.0182375 52.3523468, 8.0181648 52.3523186, 8.0178023 52.3521267, 8.0176448 52.3520517, 8.0173409 52.351907)",,Franksmannstraße,,,6,,yes
30607925,False,2,residential,True,73.348,"LINESTRING (8.0194335 52.3528975, 8.0195925 52.3528214, 8.0201891 52.3524791, 8.0202325 52.3524543)",,Im Alten Dorf,50,,4,,
25616305,False,2,residential,True,168.383,"LINESTRING (8.0139047 52.3492956, 8.0138289 52.3492929, 8.0137767 52.3492835, 8.0135396 52.3492159, 8.0132346 52.3491177, 8.0130469 52.3490572, 8.0129897 52.3490383, 8.0125953 52.3489076, 8.0122546 52.3487948, 8.012119 52.3487635, 8.0119888 52.3487528, 8.0116366 52.3487609)",,Alter Pyer Kirchweg,,,6,,
"[290297870, 43267135]",False,2,residential,"[False, True]",179.99999999999997,"LINESTRING (8.0139047 52.3492956, 8.0139645 52.3493343, 8.0144793 52.3495181, 8.0145475 52.3495425, 8.0146797 52.3496153, 8.0147233 52.3496509, 8.0147981 52.349712, 8.0148762 52.3498761, 8.0149016 52.3499295, 8.0149406 52.3500114, 8.0149685 52.3500694, 8.0150076 52.3501508, 8.0151193 52.3502521, 8.015434 52.3505378)",,Kirchplatz,50,,6,,
290298972,False,2,residential,False,232.52199999999996,"LINESTRING (8.0139047 52.3492956, 8.0139322 52.3492913, 8.0139751 52.3492848, 8.014018 52.34927, 8.0140516 52.3492479, 8.014065 52.3492225, 8.0140757 52.3492028, 8.014073 52.3491815, 8.0140717 52.3491602, 8.0140563 52.3491308, 8.0139662 52.3490575, 8.0137639 52.3488931, 8.0127538 52.348042, 8.0126833 52.3479803, 8.012402 52.3477435, 8.0122627 52.347621)",,Schneidling,30,,6,,
122784751,False,2,residential,False,68.556,"LINESTRING (8.0170523 52.3460796, 8.016842 52.3454766)",,Boerskamp,30,,,,
28677057,False,2,living_street,False,69.47,"LINESTRING (8.0170523 52.3460796, 8.0177013 52.3458893, 8.0180041 52.3458879)",,Katharinastraße,,,,,
"[435720872, 435720873, 303420453]",False,2,residential,True,133.30200000000002,"LINESTRING (8.0170523 52.3460796, 8.0170929 52.3461919, 8.0171312 52.3462968, 8.0172661 52.3465198, 8.0173279 52.3466045, 8.0174134 52.3466993, 8.0175499 52.3467961, 8.0177447 52.3468777, 8.0178702 52.3469095, 8.0179888 52.3469259, 8.018078 52.3469382, 8.0181617 52.3469498)",,Boerskamp,30,,,,
516912520,False,2,residential,True,54.525999999999996,"LINESTRING (8.0170523 52.3460796, 8.0166211 52.3462008, 8.0164757 52.3462417, 8.0163231 52.3462846)",,Maria-Montessori-Straße,30,,6,,
28682273,False,,living_street,False,76.699,"LINESTRING (8.018937 52.345453, 8.0185952 52.3454058, 8.0183085 52.345325, 8.0181652 52.3452105, 8.0180549 52.3450893)",,Heinrich-Feldwisch-Straße,,,,,
435764570,False,2,residential,False,163.962,"LINESTRING (8.018937 52.345453, 8.0188796 52.3455927, 8.018775 52.3458516, 8.0187111 52.3460102, 8.0185753 52.3463473, 8.0183716 52.3468529, 8.0183587 52.3468846)",,Lechtinger Kirchweg,50,,6,,
25756610,False,2,residential,False,94.50699999999999,"LINESTRING (8.0163231 52.3462846, 8.0161124 52.3460709, 8.0156054 52.3455565)",,Windthorststraße,30,,6,,
516912520,False,2,residential,False,54.525999999999996,"LINESTRING (8.0163231 52.3462846, 8.0164757 52.3462417, 8.0166211 52.3462008, 8.0170523 52.3460796)",,Maria-Montessori-Straße,30,,6,,
516912520,False,2,residential,True,85.932,"LINESTRING (8.0163231 52.3462846, 8.0159655 52.3463966, 8.015894 52.346419, 8.0151973 52.3466371)",,Maria-Montessori-Straße,30,,6,,
516912520,False,2,residential,True,83.655,"LINESTRING (8.0151973 52.3466371, 8.0141094 52.3469897)",,Maria-Montessori-Straße,30,,6,,
516912520,False,2,residential,False,85.932,"LINESTRING (8.0151973 52.3466371, 8.015894 52.346419, 8.0159655 52.3463966, 8.0163231 52.3462846)",,Maria-Montessori-Straße,30,,6,,
25756606,False,2,residential,True,65.502,"LINESTRING (8.0130851 52.3473134, 8.0122627 52.347621)",,Maria-Montessori-Straße,30,,6,,
28667412,False,,residential,False,98.6,"LINESTRING (8.0130851 52.3473134, 8.0131752 52.3474068, 8.0132344 52.3474682, 8.0133462 52.347584, 8.013393 52.3476325, 8.0138222 52.3480773)",,Fröbelstraße,30,,,,
122784743,False,2,residential,False,14.314,"LINESTRING (8.0130851 52.3473134, 8.0131721 52.3472836, 8.0132684 52.3472499)",,Maria-Montessori-Straße,30,,6,,
277498274,False,2,tertiary,True,58.345,"LINESTRING (8.0184428 52.3470033, 8.0185318 52.3470171, 8.0186612 52.3470347, 8.0190346 52.3470898, 8.0192781 52.3471255)",K 312,Ruller Straße,,,,,
303420451,True,,tertiary,False,14.923000000000002,"LINESTRING (8.0184428 52.3470033, 8.01842 52.3470262, 8.0183871 52.347044, 8.0183471 52.3470552, 8.0183035 52.3470586, 8.0182602 52.3470541)",,,,roundabout,,,
22996396,True,1,residential,False,21.206000000000003,"LINESTRING (8.0115227 52.3488527, 8.0114831 52.3488581, 8.0114347 52.3488567, 8.0113862 52.3488463, 8.0113612 52.3488364, 8.0113394 52.3488239, 8.0113107 52.3487968, 8.0112963 52.3487617)",,Pyer Kirchweg,,roundabout,,,
"[858979010, 234286979]",False,2,residential,False,204.41499999999996,"LINESTRING (8.0115227 52.3488527, 8.0115352 52.3489528, 8.0115281 52.3490715, 8.0115036 52.3491873, 8.0113597 52.3495595, 8.0113334 52.349764, 8.0113452 52.3499502, 8.0114038 52.3501427, 8.0115075 52.3503568, 8.0115612 52.3504638, 8.0116861 52.350646)",,Niedersachsenstraße,30,,6,,
22996396,True,1,residential,False,17.733,"LINESTRING (8.0112963 52.3487617, 8.0113007 52.3487299, 8.0113205 52.3487004, 8.0113541 52.348676, 8.0113982 52.3486589, 8.0114487 52.3486508)",,Pyer Kirchweg,,roundabout,,,
234287000,False,2,residential,False,88.088,"LINESTRING (8.0112963 52.3487617, 8.0109138 52.3487561, 8.0107513 52.3487653, 8.010554 52.3487969, 8.0100446 52.3489188)",,Zum Sportplatz,30,,6,,
22996394,False,,tertiary,True,79.045,"LINESTRING (8.0119211 52.3522932, 8.0120091 52.3522169, 8.0121462 52.3520994, 8.0122087 52.3520424, 8.012445 52.351827, 8.01249 52.3517859, 8.0125843 52.3517092)",K 312,Große Straße,50,,,,
30138431,False,,tertiary,False,91.1,"LINESTRING (8.0119211 52.3522932, 8.0117673 52.352236, 8.0111733 52.3521583, 8.0110305 52.3521403, 8.0106311 52.3520895)",,Hollager Straße,,,,,
30140482,False,,living_street,False,23.41,"LINESTRING (8.0166913 52.3486526, 8.0165812 52.3484531)",,Brunings Kamp,,,,,
30140482,False,,living_street,True,4.728,"LINESTRING (8.0166913 52.3486526, 8.0167135 52.3486929)",,Brunings Kamp,,,,,
30140487,False,,living_street,False,11.382,"LINESTRING (8.0166913 52.3486526, 8.0168586 52.3486468)",,Brunings Kamp,,,,,
26664424,False,2,residential,True,28.579,"LINESTRING (8.0186275 52.3537146, 8.018894 52.3535157)",,Im Alten Dorf,50,,4,,
846684082,False,,unclassified,False,30.561,"LINESTRING (8.0186275 52.3537146, 8.0190751 52.3537428)",,,,,,,
303420451,True,,tertiary,False,16.034,"LINESTRING (8.0183587 52.3468846, 8.0183942 52.3468956, 8.0184283 52.3469171, 8.018449 52.3469443, 8.018454 52.3469741, 8.0184428 52.3470033)",,,,roundabout,,,
435764570,False,2,residential,True,163.96200000000002,"LINESTRING (8.0183587 52.3468846, 8.0183716 52.3468529, 8.0185753 52.3463473, 8.0187111 52.3460102, 8.018775 52.3458516, 8.0188796 52.3455927, 8.018937 52.345453)",,Lechtinger Kirchweg,50,,6,,
30140481,False,,living_street,False,48.066,"LINESTRING (8.0175894 52.3490985, 8.0168883 52.3490398)",,Brunings Kamp,,,,,
303420455,False,2,tertiary,False,25.07,"LINESTRING (8.0175894 52.3490985, 8.0175434 52.3493222)",K 312,Große Straße,30,,,,
303420455,False,2,tertiary,True,232.269,"LINESTRING (8.0175894 52.3490985, 8.0176046 52.3490259, 8.0176444 52.3487897, 8.0177296 52.3483845, 8.017812 52.3481303, 8.018025 52.3476067, 8.0181395 52.3473251, 8.0182275 52.3471275, 8.0182602 52.3470541)",K 312,Große Straße,30,,,,
25702575,False,2,residential,False,47.045,"LINESTRING (8.0193505 52.3495799, 8.0200048 52.3497187)",,Wetrihstraße,30,,6,,
25702574,False,2,residential,True,133.398,"LINESTRING (8.0193505 52.3495799, 8.0189728 52.3502468, 8.0188219 52.3505128, 8.018752 52.3506311, 8.0186772 52.3507048)",,Am Heerweg,30,,6,,
25702575,False,2,residential,True,89.739,"LINESTRING (8.0193505 52.3495799, 8.0182131 52.3493456, 8.0180948 52.3493305)",,Wetrihstraße,30,,6,,
25702575,False,2,residential,True,47.045,"LINESTRING (8.0200048 52.3497187, 8.0193505 52.3495799)",,Wetrihstraße,30,,6,,
