osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,tunnel,access
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,False,45.53,"LINESTRING (10.3186138 49.0711015, 10.31867 49.0706937)",,,,
36968992,,,Russelberggasse,residential,20,False,False,144.359,"LINESTRING (10.3186138 49.0711015, 10.3174833 49.0709215, 10.3166773 49.070829)",,,,
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,True,35.335,"LINESTRING (10.3186138 49.0711015, 10.3185896 49.0712538, 10.3185627 49.0714175)",,,,
35413801,,,Klostergasse,residential,20,False,False,29.501,"LINESTRING (10.3191737 49.0670945, 10.3189646 49.0668673)",,,,
35413801,,,Klostergasse,residential,20,False,True,27.812,"LINESTRING (10.3191737 49.0670945, 10.3193748 49.0673071)",,,,
59225171,,,Föhrenberggasse,residential,20,False,False,42.887,"LINESTRING (10.3191737 49.0670945, 10.318674 49.0672984)",,,,
59225171,,,Föhrenberggasse,residential,20,False,True,50.584,"LINESTRING (10.3191737 49.0670945, 10.3197672 49.0668584)",,,,
59225171,,,Föhrenberggasse,residential,20,False,False,37.118,"LINESTRING (10.3201915 49.0666736, 10.3197672 49.0668584)",,,,
148730098,,,Dönersberg,residential,20,False,False,15.228,"LINESTRING (10.3201915 49.0666736, 10.320062 49.0665661)",,,,
148730098,,,Dönersberg,residential,20,False,True,19.509,"LINESTRING (10.3201915 49.0666736, 10.3203393 49.0668199)",,,,
35152043,,,Elsassergasse,residential,20,False,False,104.977,"LINESTRING (10.3173579 49.0700028, 10.3177387 49.0701584, 10.3180451 49.07024, 10.3183598 49.0703079, 10.3186824 49.070354)",,,,
35152043,,,Elsassergasse,residential,20,False,True,61.005,"LINESTRING (10.3173579 49.0700028, 10.3170685 49.0698851, 10.3166556 49.0697041)",,,,
64455412,,,Ladegäßlein,residential,20,False,True,51.653999999999996,"LINESTRING (10.3173579 49.0700028, 10.3172525 49.0701453, 10.3169829 49.0703954)",,,,
148730097,,,Untere Schmiedgasse,residential,20,False,True,25.359,"LINESTRING (10.3169829 49.0703954, 10.3166731 49.0702914)",,,,
64455412,,,Ladegäßlein,residential,20,False,False,51.653999999999996,"LINESTRING (10.3169829 49.0703954, 10.3172525 49.0701453, 10.3173579 49.0700028)",,,,
148730097,,,Untere Schmiedgasse,residential,20,False,False,128.06199999999998,"LINESTRING (10.3169829 49.0703954, 10.3172159 49.0704676, 10.3174864 49.0705324, 10.3177897 49.0705973, 10.318013 49.0706291, 10.3183895 49.070672, 10.31867 49.0706937)",,,,
93071070,,,Ringhoferstraße,residential,20,False,False,40.175,"LINESTRING (10.3167448 49.0691143, 10.3166914 49.0694739)",,,,
148730100,,,Segringer Straße,residential,20,False,True,28.846,"LINESTRING (10.3167448 49.0691143, 10.3163526 49.0690786)",,,,
148730100,,,Segringer Straße,residential,20,False,False,31.956,"LINESTRING (10.3167448 49.0691143, 10.3170722 49.0691347, 10.3171817 49.0691399)",,,,
35152043,,,Elsassergasse,residential,20,False,True,27.613,"LINESTRING (10.3166556 49.0697041, 10.3162788 49.0696771)",,,,
93071070,,,Ringhoferstraße,residential,20,False,True,25.73,"LINESTRING (10.3166556 49.0697041, 10.3166914 49.0694739)",,,,
35152043,,,Elsassergasse,residential,20,False,False,61.005,"LINESTRING (10.3166556 49.0697041, 10.3170685 49.0698851, 10.3173579 49.0700028)",,,,
93071063,,,Schweinemarkt,residential,20,False,False,29.07,"LINESTRING (10.3166914 49.0694739, 10.3162937 49.0694524)",,,,
93071070,,,Ringhoferstraße,residential,20,False,False,25.73,"LINESTRING (10.3166914 49.0694739, 10.3166556 49.0697041)",,,,
93071070,,,Ringhoferstraße,residential,20,False,True,40.175,"LINESTRING (10.3166914 49.0694739, 10.3167448 49.0691143)",,,,
28911718,,,Weinmarkt,living_street,,False,False,20.435000000000002,"LINESTRING (10.3188713 49.0696954, 10.3188258 49.0698004, 10.318797 49.0698726)",,,,
28911718,,,Weinmarkt,living_street,,False,True,63.608,"LINESTRING (10.3188713 49.0696954, 10.3190038 49.0694583, 10.3190866 49.0693083, 10.3191273 49.0692402, 10.3191852 49.069162)",,,,
93071057,,,Steingasse,residential,20,False,False,78.944,"LINESTRING (10.3188713 49.0696954, 10.3184294 49.0696052, 10.3178142 49.0695506)",,,,
35413766,,,Klostergasse,residential,20,True,False,61.382,"LINESTRING (10.3198265 49.0682022, 10.3195989 49.0676707)",,,,
114549293,,,Rabengasse,residential,20,False,False,34.688,"LINESTRING (10.3198265 49.0682022, 10.320281 49.0681092)",,,,
27642585,,,Nikolaus-Eseler-Straße,residential,,False,True,62.096999999999994,"LINESTRING (10.3197384 49.0721183, 10.3196189 49.0723258, 10.3195044 49.0725034, 10.3194236 49.0725671, 10.3193541 49.0726078)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,False,18.692,"LINESTRING (10.3215682 49.0663458, 10.3217347 49.0664737)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,True,16.931,"LINESTRING (10.3215682 49.0663458, 10.3213554 49.066407)",,,,
393561611,,,Muckenbrünnlein,residential,20,False,True,132.268,"LINESTRING (10.3215682 49.0663458, 10.3208793 49.0661313, 10.320062 49.0665661)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,False,16.931,"LINESTRING (10.3213554 49.066407, 10.3215682 49.0663458)",,,,
141844953,,,Muckenbrünnlein,residential,20,False,True,60.013,"LINESTRING (10.3213554 49.066407, 10.3211803 49.0664274, 10.3206555 49.0666741)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,True,63.161,"LINESTRING (10.3213554 49.066407, 10.3211551 49.0665678, 10.3210025 49.0666374, 10.3207934 49.0667122, 10.3206792 49.0667471)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,True,18.692,"LINESTRING (10.3217347 49.0664737, 10.3215682 49.0663458)",,,,
142471779,,,Lange Gasse,residential,20,False,False,51.529,"LINESTRING (10.3217347 49.0664737, 10.3212933 49.0668358)",,,,
148730110,,,Muckenbrünnlein,residential,20,False,True,62.884,"LINESTRING (10.3217347 49.0664737, 10.3223351 49.0660674)",,,,
148730098,,,Dönersberg,residential,20,False,False,12.109,"LINESTRING (10.320062 49.0665661, 10.3199509 49.0664851)",,,,
148730098,,,Dönersberg,residential,20,False,True,15.228,"LINESTRING (10.320062 49.0665661, 10.3201915 49.0666736)",,,,
393561611,,,Muckenbrünnlein,residential,20,False,False,132.268,"LINESTRING (10.320062 49.0665661, 10.3208793 49.0661313, 10.3215682 49.0663458)",,,,
141844946,,,Muckenbrünnlein,residential,20,False,True,8.299,"LINESTRING (10.3206555 49.0666741, 10.3206792 49.0667471)",,,,
141844953,,,Muckenbrünnlein,residential,20,False,True,28.169,"LINESTRING (10.3206555 49.0666741, 10.3203393 49.0668199)",,,,
141844953,,,Muckenbrünnlein,residential,20,False,False,60.013,"LINESTRING (10.3206555 49.0666741, 10.3211803 49.0664274, 10.3213554 49.066407)",,,,
141844946,,,Muckenbrünnlein,residential,20,False,False,8.299,"LINESTRING (10.3206792 49.0667471, 10.3206555 49.0666741)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,False,63.161,"LINESTRING (10.3206792 49.0667471, 10.3207934 49.0667122, 10.3210025 49.0666374, 10.3211551 49.0665678, 10.3213554 49.066407)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,True,32.325,"LINESTRING (10.3206792 49.0667471, 10.3206165 49.066853, 10.3203956 49.0669551)",,,,
141844953,,,Muckenbrünnlein,residential,20,False,False,28.169,"LINESTRING (10.3203393 49.0668199, 10.3206555 49.0666741)",,,,
148730098,,,Dönersberg,residential,20,False,False,19.509,"LINESTRING (10.3203393 49.0668199, 10.3201915 49.0666736)",,,,
148730098,,,Dönersberg,residential,20,False,True,15.583,"LINESTRING (10.3203393 49.0668199, 10.3203956 49.0669551)",,,,
59225171,,,Föhrenberggasse,residential,20,False,False,50.584,"LINESTRING (10.3197672 49.0668584, 10.3191737 49.0670945)",,,,
59225171,,,Föhrenberggasse,residential,20,False,True,37.118,"LINESTRING (10.3197672 49.0668584, 10.3201915 49.0666736)",,,,
141844938,,,Föhrenberggasse,residential,20,False,False,49.962999999999994,"LINESTRING (10.3197672 49.0668584, 10.3199516 49.0668358, 10.3201224 49.0668415, 10.3202804 49.0668884, 10.3203956 49.0669551)",,,,
148730098,,,Dönersberg,residential,20,False,False,15.583,"LINESTRING (10.3203956 49.0669551, 10.3203393 49.0668199)",,,,
148730098,,,Dönersberg,residential,20,False,True,35.962,"LINESTRING (10.3203956 49.0669551, 10.32073 49.067193)",,,,
141844938,,,Föhrenberggasse,residential,20,False,True,49.963,"LINESTRING (10.3203956 49.0669551, 10.3202804 49.0668884, 10.3201224 49.0668415, 10.3199516 49.0668358, 10.3197672 49.0668584)",,,,
141844954,,,Muckenbrünnlein,residential,20,False,False,32.325,"LINESTRING (10.3203956 49.0669551, 10.3206165 49.066853, 10.3206792 49.0667471)",,,,
"[115080653, 28321961, 899490173, 115080654]",,,Spitalgasse,residential,20,False,False,68.945,"LINESTRING (10.3196972 49.0706342, 10.3197957 49.070605, 10.3198173 49.0705991, 10.319876 49.0705919, 10.3199949 49.0705892, 10.3201419 49.0705943, 10.320266 49.070606, 10.3203789 49.070625, 10.3204921 49.0706652, 10.320585 49.0707132)",,,building_passage,
28321961,,,Spitalgasse,residential,20,False,True,74.648,"LINESTRING (10.3196972 49.0706342, 10.3196208 49.0706503, 10.3195354 49.0706581, 10.318962 49.0706466, 10.3186782 49.0706328)",,,,
310627955,,,Spitalgasse,residential,20,False,True,28.39,"LINESTRING (10.3196972 49.0706342, 10.3196989 49.0704549, 10.3197186 49.0704238, 10.3197664 49.0703953)",,,,
141979085,,,Pfluggasse,residential,20,False,False,137.608,"LINESTRING (10.3167079 49.071183, 10.3185627 49.0714175)",,,,
148730119,,,Bauhofstraße,residential,20,False,False,39.426,"LINESTRING (10.3167079 49.071183, 10.3166773 49.070829)",,,,
148730119,,,Bauhofstraße,residential,20,False,True,44.727,"LINESTRING (10.3167079 49.071183, 10.3167331 49.0715849)",,,,
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,True,29.005,"LINESTRING (10.3185627 49.0714175, 10.3185549 49.0716783)",,,,
141979085,,,Pfluggasse,residential,20,False,True,137.608,"LINESTRING (10.3185627 49.0714175, 10.3167079 49.071183)",,,,
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,False,35.335,"LINESTRING (10.3185627 49.0714175, 10.3185896 49.0712538, 10.3186138 49.0711015)",,,,
394731294,,,Nördlinger Straße,residential,20,True,False,8.334,"LINESTRING (10.3243655 49.0657088, 10.3242746 49.0657543)",,,building_passage,
"[179614068, 27610933]",,,"['Mönchsrother Straße', 'Nördlinger Straße']",residential,20,False,True,77.833,"LINESTRING (10.3243655 49.0657088, 10.3244767 49.0656454, 10.3245789 49.0655727, 10.3247115 49.06547, 10.3249897 49.0652612, 10.3250971 49.0652006)",,,,
546139554,,,Nördlinger Straße,residential,20,False,False,78.66,"LINESTRING (10.3238247 49.066016, 10.3236667 49.0661578, 10.3232271 49.0666049)",,,,
546139554,,,Nördlinger Straße,residential,20,False,True,42.323,"LINESTRING (10.3238247 49.066016, 10.3240009 49.0658996, 10.324257 49.0657625)",,,,
899181334,,,Mönchsrother Straße,residential,20,False,False,43.732,"LINESTRING (10.3238247 49.066016, 10.3239405 49.065904, 10.3240746 49.0657985, 10.324192 49.065726, 10.3242095 49.0657163)",,,,
148730098,,,Dönersberg,residential,20,False,True,12.109,"LINESTRING (10.3199509 49.0664851, 10.320062 49.0665661)",,,,
27620426,,,Nestleinsberggasse,residential,20,False,True,94.812,"LINESTRING (10.3199509 49.0664851, 10.3195423 49.0665916, 10.3188991 49.0667986, 10.3187695 49.0668413)",,,,
148730098,,,Dönersberg,residential,20,False,False,44.409,"LINESTRING (10.3199509 49.0664851, 10.3198689 49.0664136, 10.3196504 49.0661387)",,,,
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,False,6.798,"LINESTRING (10.31867 49.0706937, 10.3186782 49.0706328)",,,,
65381727,,,Dr.-Martin-Luther-Straße,residential,20,False,True,45.53,"LINESTRING (10.31867 49.0706937, 10.3186138 49.0711015)",,,,
148730097,,,Untere Schmiedgasse,residential,20,False,True,128.062,"LINESTRING (10.31867 49.0706937, 10.3183895 49.070672, 10.318013 49.0706291, 10.3177897 49.0705973, 10.3174864 49.0705324, 10.3172159 49.0704676, 10.3169829 49.0703954)",,,,
174629881,,,Altrathausplatz,residential,20,False,True,31.311,"LINESTRING (10.3215948 49.0689868, 10.3212501 49.069155)",,,,
174629881,,,Altrathausplatz,residential,20,False,False,30.547,"LINESTRING (10.3209375 49.0693381, 10.321146 49.069216, 10.3212501 49.069155)",,,,
310622360,,,Altrathausplatz,residential,20,False,False,38.028999999999996,"LINESTRING (10.3209375 49.0693381, 10.3211246 49.0694285, 10.3213714 49.0695277)",,,,
"[310622360, 27610951]",,,"['Altrathausplatz', 'Ledermarkt']",residential,20,False,True,75.05699999999999,"LINESTRING (10.3209375 49.0693381, 10.3208172 49.0692774, 10.3205392 49.0691341, 10.3202659 49.0689933, 10.3201416 49.0689107)",,,,
179056965,,,Kirchhöflein,residential,20,False,True,39.863,"LINESTRING (10.3194204 49.0695497, 10.3196917 49.0695584, 10.3199513 49.069619)",,,,
179056964,,,Spitalgasse,residential,20,True,False,85.25,"LINESTRING (10.3213714 49.0695277, 10.3213361 49.0695605, 10.3211843 49.0696935, 10.3211024 49.0697977, 10.3205709 49.070072)",,,,
310622360,,,Altrathausplatz,residential,20,False,True,38.028999999999996,"LINESTRING (10.3213714 49.0695277, 10.3211246 49.0694285, 10.3209375 49.0693381)",,,,
"[35413994, 480196045, 115073209, 115073211, 310630329]",,,"['Wörnitzstraße', 'Altrathausplatz']",residential,20,False,False,36.071,"LINESTRING (10.3213714 49.0695277, 10.3214219 49.0695502, 10.3215039 49.0695991, 10.3215862 49.0696422, 10.3217357 49.0697243, 10.3217531 49.0697339)",yes,,building_passage,
213389687,,,Vordere Priestergasse,residential,20,False,True,44.056,"LINESTRING (10.3199513 49.069619, 10.319753 49.0699933)",,,,
179056965,,,Kirchhöflein,residential,20,False,False,39.863,"LINESTRING (10.3199513 49.069619, 10.3196917 49.0695584, 10.3194204 49.0695497)",,,,
"[1199484618, 179056965]",,,Kirchhöflein,residential,20,False,True,52.998,"LINESTRING (10.3199513 49.069619, 10.3202096 49.0696786, 10.3203219 49.0696795, 10.3203555 49.0697603, 10.3203131 49.0698974)",,,,
1199484618,,,Kirchhöflein,residential,20,False,True,27.012,"LINESTRING (10.3203131 49.0698974, 10.3205709 49.070072)",,,,
179056966,,,Hintere Priestergasse,residential,20,False,True,58.040000000000006,"LINESTRING (10.3203131 49.0698974, 10.3201473 49.0700339, 10.3200035 49.0701088, 10.3198306 49.0701988, 10.319758 49.0702662)",,,,
"[1199484618, 179056965]",,,Kirchhöflein,residential,20,False,False,52.99799999999999,"LINESTRING (10.3203131 49.0698974, 10.3203555 49.0697603, 10.3203219 49.0696795, 10.3202096 49.0696786, 10.3199513 49.069619)",,,,
1199484618,,,Kirchhöflein,residential,20,False,False,27.012,"LINESTRING (10.3205709 49.070072, 10.3203131 49.0698974)",,,,
310627955,,,Spitalgasse,residential,20,False,False,68.957,"LINESTRING (10.3205709 49.070072, 10.3199465 49.0703455, 10.3197664 49.0703953)",,,,
213389687,,,Vordere Priestergasse,residential,20,False,False,30.007,"LINESTRING (10.3196169 49.070248, 10.319753 49.0699933)",,,,
400624969,,,Kreuzgäßlein,residential,20,False,True,10.476,"LINESTRING (10.3196169 49.070248, 10.319758 49.0702662)",,,,
400624969,,,Kreuzgäßlein,residential,20,False,False,66.679,"LINESTRING (10.3196169 49.070248, 10.3194062 49.0702235, 10.3187246 49.0701153)",,,,
179056966,,,Hintere Priestergasse,residential,20,False,True,14.368,"LINESTRING (10.319758 49.0702662, 10.3197664 49.0703953)",,,,
400624969,,,Kreuzgäßlein,residential,20,False,False,10.476,"LINESTRING (10.319758 49.0702662, 10.3196169 49.070248)",,,,
179056966,,,Hintere Priestergasse,residential,20,False,False,58.04,"LINESTRING (10.319758 49.0702662, 10.3198306 49.0701988, 10.3200035 49.0701088, 10.3201473 49.0700339, 10.3203131 49.0698974)",,,,
179056966,,,Hintere Priestergasse,residential,20,False,False,14.368,"LINESTRING (10.3197664 49.0703953, 10.319758 49.0702662)",,,,
310627955,,,Spitalgasse,residential,20,False,False,28.39,"LINESTRING (10.3197664 49.0703953, 10.3197186 49.0704238, 10.3196989 49.0704549, 10.3196972 49.0706342)",,,,
310627955,,,Spitalgasse,residential,20,False,True,68.957,"LINESTRING (10.3197664 49.0703953, 10.3199465 49.0703455, 10.3205709 49.070072)",,,,
201204107,,,Karlsbader Straße,residential,,False,True,16.262,"LINESTRING (10.3284793 49.0712638, 10.3284664 49.0711178)",,,,
663484981,,,Karlsbader Straße,residential,,False,True,43.38,"LINESTRING (10.3284793 49.0712638, 10.3278838 49.0712653)",,,,
201204107,,,Karlsbader Straße,residential,,False,False,16.262,"LINESTRING (10.3284664 49.0711178, 10.3284793 49.0712638)",,,,
27778424,2,,Von-Raumer-Straße,residential,50,False,True,45.5,"LINESTRING (10.3284664 49.0711178, 10.3282396 49.0711744, 10.3278838 49.0712653)",,,,yes
202985611,,,Gansberg,residential,20,False,False,47.203,"LINESTRING (10.3160166 49.0681915, 10.3163789 49.0684442, 10.3164972 49.0684511)",,,,
93071057,,,Steingasse,residential,20,False,False,77.676,"LINESTRING (10.3178142 49.0695506, 10.3170191 49.0695001, 10.3167536 49.0694791)",,,,
93071057,,,Steingasse,residential,20,False,True,78.944,"LINESTRING (10.3178142 49.0695506, 10.3184294 49.0696052, 10.3188713 49.0696954)",,,,
246300900,,,Schrannengasse,residential,20,False,False,95.101,"LINESTRING (10.3178142 49.0695506, 10.3177648 49.0697061, 10.318797 49.0698726)",,,,
213389681,,,Bäuerlinsgäßlein,residential,20,False,False,48.557,"LINESTRING (10.3232271 49.0666049, 10.3237872 49.0668416)",,,,
546139554,,,Nördlinger Straße,residential,20,False,False,24.778,"LINESTRING (10.3232271 49.0666049, 10.3230382 49.0667902)",,,,
546139554,,,Nördlinger Straße,residential,20,False,True,78.66,"LINESTRING (10.3232271 49.0666049, 10.3236667 49.0661578, 10.3238247 49.066016)",,,,
213389681,,,Bäuerlinsgäßlein,residential,20,False,True,48.557,"LINESTRING (10.3237872 49.0668416, 10.3232271 49.0666049)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,False,72.679,"LINESTRING (10.3237872 49.0668416, 10.3237645 49.0669046, 10.3237689 49.0669575, 10.3237487 49.0670067, 10.3234082 49.0674373)",,,,
213389684,,,Fischergäßlein,residential,20,False,False,70.849,"LINESTRING (10.3229477 49.0668761, 10.3234082 49.0674373)",,,,
546139554,,,Nördlinger Straße,residential,20,False,True,11.606,"LINESTRING (10.3229477 49.0668761, 10.3230382 49.0667902)",,,,
546139553,,,Nördlinger Straße,residential,20,False,False,88.973,"LINESTRING (10.3229477 49.0668761, 10.3223926 49.0673332, 10.322206 49.0675113)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,False,56.108,"LINESTRING (10.3234082 49.0674373, 10.3230556 49.0678859)",,,,
213389684,,,Fischergäßlein,residential,20,False,True,70.849,"LINESTRING (10.3234082 49.0674373, 10.3229477 49.0668761)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,True,72.679,"LINESTRING (10.3234082 49.0674373, 10.3237487 49.0670067, 10.3237689 49.0669575, 10.3237645 49.0669046, 10.3237872 49.0668416)",,,,
213389682,,,Drysatz,residential,20,False,False,21.714,"LINESTRING (10.3220138 49.0677289, 10.32221 49.0678759)",,,,
546139553,,,Nördlinger Straße,residential,20,False,True,27.955,"LINESTRING (10.3220138 49.0677289, 10.322206 49.0675113)",,,,
"[546139553, 376649934]",,,Nördlinger Straße,residential,20,False,False,35.328,"LINESTRING (10.3220138 49.0677289, 10.32189 49.0678652, 10.3217678 49.0680027)",,,,
213389682,,,Drysatz,residential,20,False,True,21.714,"LINESTRING (10.32221 49.0678759, 10.3220138 49.0677289)",,,,
213389682,,,Drysatz,residential,20,False,False,60.013999999999996,"LINESTRING (10.32221 49.0678759, 10.322248 49.0679073, 10.3224395 49.0680939, 10.3227428 49.0682837)",,,,
319041548,,,Drysatz,residential,20,False,False,67.73,"LINESTRING (10.32221 49.0678759, 10.3223814 49.0677917, 10.3224327 49.0678288, 10.322905 49.0678394, 10.3230556 49.0678859)",,,,
376649934,,,Nördlinger Straße,residential,20,False,True,26.861,"LINESTRING (10.3215534 49.06826, 10.3217296 49.0680478)",,,,
"[114549293, 213389686]",,,"['Plätzle', 'Rabengasse']",residential,20,False,"[False, True]",125.38299999999998,"LINESTRING (10.3215534 49.06826, 10.3211285 49.0678365, 10.320857 49.067943, 10.3204919 49.0680642, 10.320281 49.0681092)",,,,
376649934,,,Nördlinger Straße,residential,20,False,False,64.289,"LINESTRING (10.3215534 49.06826, 10.3214816 49.0683329, 10.3213695 49.0683921, 10.3209123 49.0685803, 10.3208557 49.0686027)",,,,
27620425,,,Unterer Mauerweg,residential,20,False,True,49.758,"LINESTRING (10.3227428 49.0682837, 10.3230556 49.0678859)",,,,
"[27089576, 27620425]",,,"['Wethgasse', 'Unterer Mauerweg']",residential,20,False,"[False, True]",126.69,"LINESTRING (10.3227428 49.0682837, 10.322425 49.0686233, 10.3222078 49.0684257, 10.322085 49.0682681, 10.3217296 49.0680478)",,,,
213389682,,,Drysatz,residential,20,False,True,60.014,"LINESTRING (10.3227428 49.0682837, 10.3224395 49.0680939, 10.322248 49.0679073, 10.32221 49.0678759)",,,,
213389685,,,Inselweg,residential,20,False,True,74.83200000000001,"LINESTRING (10.3231085 49.0697957, 10.3230943 49.0696786, 10.3230695 49.0696004, 10.3230076 49.0695116, 10.3229256 49.0694412, 10.3228073 49.0693772, 10.3225738 49.0692663)",,,,
35413801,,,Klostergasse,residential,20,False,False,27.812,"LINESTRING (10.3193748 49.0673071, 10.3191737 49.0670945)",,,,
35413801,,,Klostergasse,residential,20,False,True,43.602,"LINESTRING (10.3193748 49.0673071, 10.3193898 49.0673315, 10.3195989 49.0676707)",,,,
215448595,,,Christoph-von-Schmid-Gasse,residential,20,False,True,94.473,"LINESTRING (10.3193748 49.0673071, 10.3198235 49.0671356, 10.3199211 49.0671089, 10.3200133 49.0671107, 10.3201028 49.0671391, 10.3202193 49.0672066, 10.3203115 49.0672724, 10.3204413 49.0673615)",,,,
142471779,,,Lange Gasse,residential,20,False,True,28.168,"LINESTRING (10.3204413 49.0673615, 10.32073 49.067193)",,,,
142471779,,,Lange Gasse,residential,20,False,False,46.896,"LINESTRING (10.3204413 49.0673615, 10.3203408 49.0674248, 10.3198916 49.067575)",,,,
215448595,,,Christoph-von-Schmid-Gasse,residential,20,False,False,94.47299999999998,"LINESTRING (10.3204413 49.0673615, 10.3203115 49.0672724, 10.3202193 49.0672066, 10.3201028 49.0671391, 10.3200133 49.0671107, 10.3199211 49.0671089, 10.3198235 49.0671356, 10.3193748 49.0673071)",,,,
142471779,,,Lange Gasse,residential,20,False,False,23.831,"LINESTRING (10.3198916 49.067575, 10.3195989 49.0676707)",,,,
215448604,,,Siebenbrüdergasse,residential,20,False,False,65.827,"LINESTRING (10.3198916 49.067575, 10.320281 49.0681092)",,,,
142471779,,,Lange Gasse,residential,20,False,True,46.896,"LINESTRING (10.3198916 49.067575, 10.3203408 49.0674248, 10.3204413 49.0673615)",,,,
215448602,,,Roßbrunnengasse,residential,20,False,False,17.295,"LINESTRING (10.316418 49.0700303, 10.316182 49.0700472)",,,,
148730119,,,Bauhofstraße,residential,20,False,False,40.623,"LINESTRING (10.316418 49.0700303, 10.3163741 49.0699524, 10.3162788 49.0696771)",,,,
148730119,,,Bauhofstraße,residential,20,False,True,34.486000000000004,"LINESTRING (10.316418 49.0700303, 10.3164805 49.070101, 10.3166027 49.0702247, 10.3166731 49.0702914)",,,,
215448602,,,Roßbrunnengasse,residential,20,False,True,17.295,"LINESTRING (10.316182 49.0700472, 10.316418 49.0700303)",,,,
609506041,,,Roßbrunnengasse,residential,20,False,False,25.489,"LINESTRING (10.316182 49.0700472, 10.3158322 49.0700525)",,,,
215448599,,,Roßbrunnengasse,residential,20,False,False,81.057,"LINESTRING (10.316182 49.0700472, 10.3161657 49.0705633, 10.3161815 49.0707758)",,,,
609506041,,,Roßbrunnengasse,residential,20,False,True,25.489,"LINESTRING (10.3158322 49.0700525, 10.316182 49.0700472)",,,,
27621744,,,Russelberg,residential,20,False,False,36.599,"LINESTRING (10.3161815 49.0707758, 10.3166773 49.070829)",,,,
27621744,,,Russelberg,residential,20,False,True,26.398,"LINESTRING (10.3161815 49.0707758, 10.3158238 49.0707378)",,,,
215448599,,,Roßbrunnengasse,residential,20,False,True,81.057,"LINESTRING (10.3161815 49.0707758, 10.3161657 49.0705633, 10.316182 49.0700472)",,,,
220254259,,,Seitz-Berlin-Straße,residential,,False,False,18.439,"LINESTRING (10.3269196 49.073275, 10.3271554 49.0733353)",,,,
220254260,,,Ludwig-Stark-Straße,residential,,False,True,94.426,"LINESTRING (10.3275663 49.0725299, 10.3271554 49.0733353)",,,,
"[546263267, 34926724, 139760830]","['2', '1']",St 2220,Bechhofener Straße,secondary,50,False,True,240.077,"LINESTRING (10.3275663 49.0725299, 10.3275588 49.072528, 10.3262454 49.0722733, 10.3256365 49.0721035, 10.3245915 49.0717681, 10.3245028 49.0717509)",yes,,,
220254259,,,Seitz-Berlin-Straße,residential,,False,True,18.439,"LINESTRING (10.3271554 49.0733353, 10.3269196 49.073275)",,,,
220254260,,,Ludwig-Stark-Straße,residential,,False,False,94.426,"LINESTRING (10.3271554 49.0733353, 10.3275663 49.0725299)",,,,
28911718,,,Weinmarkt,living_street,,False,False,27.498,"LINESTRING (10.318797 49.0698726, 10.3187246 49.0701153)",,,,
400624966,,,Grasergasse,residential,20,False,False,70.924,"LINESTRING (10.318797 49.0698726, 10.319753 49.0699933)",,,,
28911718,,,Weinmarkt,living_street,,False,True,20.435000000000002,"LINESTRING (10.318797 49.0698726, 10.3188258 49.0698004, 10.3188713 49.0696954)",,,,
246300900,,,Schrannengasse,residential,20,False,True,95.101,"LINESTRING (10.318797 49.0698726, 10.3177648 49.0697061, 10.3178142 49.0695506)",,,,
149737485,,,Dr.-Martin-Luther-Straße,residential,50,False,False,10.46,"LINESTRING (10.3200092 49.0735992, 10.3199278 49.0735217)",,,,
246300894,,,Innerer Gartenweg,residential,,False,False,263.702,"LINESTRING (10.3200092 49.0735992, 10.321444 49.07343, 10.3229396 49.0732975, 10.323044 49.0733201, 10.3231255 49.073416, 10.3232132 49.0735885, 10.3232035 49.0736524)",,,,
246300894,,,Innerer Gartenweg,residential,,False,True,263.702,"LINESTRING (10.3232035 49.0736524, 10.3232132 49.0735885, 10.3231255 49.073416, 10.323044 49.0733201, 10.3229396 49.0732975, 10.321444 49.07343, 10.3200092 49.0735992)",,,,
259382735,,,Altrathausplatz,residential,20,False,False,68.214,"LINESTRING (10.3208557 49.0686027, 10.3211993 49.069017, 10.3212501 49.069155)",,,,
376649934,,,Nördlinger Straße,residential,20,False,False,62.283,"LINESTRING (10.3208557 49.0686027, 10.3204737 49.0687675, 10.3201416 49.0689107)",,,,
376649934,,,Nördlinger Straße,residential,20,False,True,64.289,"LINESTRING (10.3208557 49.0686027, 10.3209123 49.0685803, 10.3213695 49.0683921, 10.3214816 49.0683329, 10.3215534 49.06826)",,,,
174629881,,,Altrathausplatz,residential,20,False,False,31.311,"LINESTRING (10.3212501 49.069155, 10.3215948 49.0689868)",,,,
