osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,ref,bridge,tunnel,junction,access
1182481717,,Neuer Markt,residential,30,False,True,14.262,"LINESTRING (13.6937615 53.8557938, 13.6935933 53.8558751)",,,,,,
1154273494,,Frauenstraße,residential,30,False,False,21.305,"LINESTRING (13.6853283 53.8560481, 13.6852772 53.856132, 13.6852324 53.8561739, 13.6851806 53.8562171)",,,,,,
344736943,3,,trunk,50,False,True,77.911,"LINESTRING (13.6839487 53.8571737, 13.6842719 53.8573031, 13.6844951 53.8574145, 13.6846285 53.8574875, 13.6847377 53.8575583, 13.6848344 53.857634)",,B 109,,,,
"[863790651, 23009558, 1154812407]",,Marienkirchplatz,residential,"['50', '30']",False,False,60.68899999999999,"LINESTRING (13.6831525 53.8556521, 13.6834196 53.8556394, 13.683858 53.8556191, 13.6840741 53.8556039)",,,,,,
23009558,,Marienkirchplatz,residential,50,False,True,11.211,"LINESTRING (13.6831525 53.8556521, 13.6830615 53.8556633, 13.682985 53.8556722)",,,,,,
23009617,,Baustraße,residential,30,False,True,183.25099999999998,"LINESTRING (13.6831525 53.8556521, 13.6831407 53.855611, 13.6831434 53.8555026, 13.6832426 53.8552764, 13.6853205 53.8549661)",,,,,,
30415220,,Badstüberstraße,residential,30,True,False,91.76,"LINESTRING (13.6887692 53.8554948, 13.6886497 53.8546726)",,,,,,
30415221,,Keilstraße,residential,30,False,True,86.62,"LINESTRING (13.6887692 53.8554948, 13.6874485 53.8554904)",,,,,,
24219688,,Steinstraße,residential,30,False,False,88.381,"LINESTRING (13.6887692 53.8554948, 13.6893613 53.8554695, 13.6901141 53.8554453)",,,,,,
26334392,,Peenstraße,residential,30,False,True,78.116,"LINESTRING (13.6887692 53.8554948, 13.6887737 53.8555446, 13.6888332 53.8561963)",,,,,,
51983589,,Diebsteig,residential,50,False,True,173.34599999999998,"LINESTRING (13.6943886 53.8518532, 13.6943903 53.8519683, 13.6943326 53.8521991, 13.6943256 53.852227, 13.6942448 53.8525505, 13.6942616 53.8527706, 13.6943105 53.8530871, 13.6943204 53.8531782, 13.6942781 53.8533813, 13.6942662 53.8534014)",,,,,,
23009558,,Marienkirchplatz,residential,50,False,False,11.211,"LINESTRING (13.682985 53.8556722, 13.6830615 53.8556633, 13.6831525 53.8556521)",,,,,,
1245806595,,,tertiary,50,True,False,19.919999999999998,"LINESTRING (13.682985 53.8556722, 13.6829818 53.8557112, 13.6829604 53.8557439, 13.6829225 53.8557708, 13.682872 53.8557892, 13.6828141 53.8557971)",,,,,roundabout,
26700494,,Mägdestraße,residential,30,False,True,90.78200000000001,"LINESTRING (13.6851806 53.8562171, 13.6851143 53.8563644, 13.6849396 53.8567527, 13.6848261 53.8570063)",,,,,,
26700523,,Frauenstraße,residential,30,False,True,152.74,"LINESTRING (13.6851806 53.8562171, 13.6858118 53.8562123, 13.6870375 53.8562135, 13.687509 53.8562013)",,,,,,
26700528,,Pferdemarkt,residential,30,False,False,133.107,"LINESTRING (13.6851806 53.8562171, 13.6844901 53.8561739, 13.6842562 53.8561405, 13.6840679 53.8561137, 13.6839743 53.8560351, 13.6840133 53.8558885, 13.6840631 53.8556681, 13.6840741 53.8556039)",,,,,,
1154273494,,Frauenstraße,residential,30,False,True,21.305,"LINESTRING (13.6851806 53.8562171, 13.6852324 53.8561739, 13.6852772 53.856132, 13.6853283 53.8560481)",,,,,,
"[23203585, 23203586, 556094019, 26300422, 476300983]",2,Ostseestraße,trunk,"['50', '70']",False,True,316.47400000000005,"LINESTRING (13.6856357 53.8604182, 13.6855651 53.8601146, 13.685547 53.8600348, 13.6854725 53.859587, 13.6852755 53.8588759, 13.6851776 53.8581702, 13.6851521 53.8580558, 13.6851298 53.8579849, 13.6850807 53.8579018, 13.6850044 53.857805, 13.6849299 53.8577222, 13.6848344 53.857634)",,B 109,yes,,,
"[1154321792, 556094025, 309948632, 1154321947, 1154305949, 143245022, 384000863]",,"['Uferstraße', 'Hinterstraße']",residential,"['50', '30']",False,True,339.52500000000003,"LINESTRING (13.6856357 53.8604182, 13.6855507 53.8604007, 13.6855016 53.8603559, 13.685337 53.8602037, 13.6853106 53.8601477, 13.6850873 53.8596732, 13.6850782 53.8594603, 13.6852046 53.859368, 13.6852899 53.8593609, 13.6854928 53.8593542, 13.6856754 53.8593884, 13.6858877 53.8594457, 13.6860716 53.8594953, 13.6871446 53.8597549, 13.6872617 53.8597919, 13.6873161 53.8598446, 13.6873722 53.8599017, 13.6874505 53.860353)",,,,yes,,
"[310084160, 1154300538]",,"['Klosterstraße', 'Ravelinstraße']",residential,30,False,True,70.916,"LINESTRING (13.692188 53.8580481, 13.6921261 53.8580611, 13.6919258 53.858044, 13.6917111 53.8580151, 13.6911368 53.8579279)",,,,,,
"[310089842, 897182196]",,Ravelinstraße,residential,30,False,True,251.082,"LINESTRING (13.692188 53.8580481, 13.6922954 53.8580255, 13.6925359 53.8579265, 13.6933872 53.8575782, 13.6935833 53.8574339, 13.6941927 53.8566556, 13.6944527 53.8563249)",,,,,,
1182481718,,Neuer Markt,residential,30,True,False,7.612,"LINESTRING (13.6933108 53.8555007, 13.693352 53.8554367)",,,,,,
30416181,,Neuer Markt,residential,30,False,True,54.551,"LINESTRING (13.6933108 53.8555007, 13.6932169 53.8556125, 13.6931901 53.8556273, 13.6934738 53.8557866, 13.6935933 53.8558751)",,,,,,
"[309948621, 125163766]",2,"['Pasewalker Straße', 'Neuer Markt']",residential,30,False,False,27.561,"LINESTRING (13.693352 53.8554367, 13.6931068 53.8553483, 13.6929799 53.8553251)",,,,,,
"[309948621, 994066454]",2,"['Pasewalker Straße', 'Neuer Markt']",residential,30,False,True,43.321,"LINESTRING (13.693352 53.8554367, 13.6934237 53.8554626, 13.6937001 53.8555258, 13.6939619 53.8555844)",,,,,,
"[1154263931, 23009749, 1246460518]",,Friedländer Straße,residential,"['50', '30']",False,False,131.936,"LINESTRING (13.6929106 53.8551874, 13.6929667 53.8551104, 13.693002 53.855056, 13.6930222 53.8550194, 13.693111 53.8548095, 13.6931099 53.8548031, 13.6930578 53.8545075, 13.6928597 53.8540987, 13.6928313 53.8540402)",,,,,,
1246460520,1,Neuer Markt,residential,30,True,False,17.685,"LINESTRING (13.6929106 53.8551874, 13.6929293 53.8551955, 13.6929705 53.8552199, 13.6929954 53.8552512, 13.693001 53.8552855, 13.6929869 53.855319, 13.6929799 53.8553251)",,,,,roundabout,
26699634,,Neuer Markt,residential,30,False,True,19.276,"LINESTRING (13.6926598 53.8552788, 13.6925285 53.8552739, 13.6923665 53.8552678)",,,,,,
109653206,1,Neuer Markt,residential,30,True,False,23.163,"LINESTRING (13.6926598 53.8552788, 13.6926617 53.855257, 13.6926812 53.855227, 13.6927157 53.8552022, 13.6927616 53.855185, 13.6928185 53.8551769, 13.6928766 53.8551805, 13.6929106 53.8551874)",,,,,roundabout,
"[309948621, 125163766]",2,"['Pasewalker Straße', 'Neuer Markt']",residential,30,False,True,27.561,"LINESTRING (13.6929799 53.8553251, 13.6931068 53.8553483, 13.693352 53.8554367)",,,,,,
1245806596,1,Neuer Markt,residential,30,True,False,29.666999999999998,"LINESTRING (13.6929799 53.8553251, 13.6929545 53.8553477, 13.6929076 53.8553683, 13.6928518 53.8553785, 13.6927974 53.8553775, 13.6927462 53.8553666, 13.6927035 53.8553467, 13.6926734 53.85532, 13.6926589 53.8552891, 13.6926598 53.8552788)",,,,,roundabout,
546999044,,Grapengießerstraße,residential,30,True,False,47.669,"LINESTRING (13.6901139 53.855769, 13.6901137 53.8561977)",,,,,,
26700027,,Max-Sander-Straße,residential,30,True,False,91.136,"LINESTRING (13.6901139 53.855769, 13.6894528 53.8557907, 13.6893612 53.8558326, 13.6893407 53.8561931)",,,,,,
217732879,,,trunk_link,50,True,False,188.083,"LINESTRING (13.6828141 53.8557971, 13.6827743 53.8558312, 13.6827407 53.8558648, 13.6827092 53.8559099, 13.6826913 53.8559642, 13.6826822 53.8560318, 13.6826857 53.8561546, 13.6827054 53.8562565, 13.6827403 53.8563469, 13.6827925 53.856453, 13.6828514 53.8565316, 13.6829 53.8565924, 13.6829856 53.8566795, 13.6830549 53.8567375, 13.6831328 53.8567905, 13.6832313 53.8568462, 13.6833763 53.8569133, 13.6835709 53.8569959, 13.6839487 53.8571737)",,,,,,yes
1245826489,,,tertiary,50,True,False,11.678,"LINESTRING (13.6828141 53.8557971, 13.6827551 53.8557937, 13.6827009 53.8557794, 13.6826573 53.8557556)",,,,,roundabout,
1245826488,,,tertiary,50,True,False,18.297,"LINESTRING (13.6826573 53.8557556, 13.6826284 53.8557238, 13.6826188 53.8556882, 13.6826295 53.8556527, 13.6826593 53.8556213, 13.6826852 53.8556078)",,,,,roundabout,
189831489,3,Demminer Straße,tertiary,50,False,True,58.135000000000005,"LINESTRING (13.6826852 53.8556078, 13.6826286 53.8555816, 13.6823615 53.8554849, 13.6821522 53.8554017, 13.6820574 53.855359, 13.6819637 53.8553064)",,,,,,
375848706,,,tertiary,50,True,False,25.379,"LINESTRING (13.6826852 53.8556078, 13.6827051 53.8555974, 13.6827616 53.8555837, 13.6828226 53.8555817, 13.6828814 53.8555916, 13.6829313 53.8556124, 13.682967 53.8556416, 13.682985 53.8556722)",,,,,roundabout,
"[1154302960, 23009748]",,"['Heilige-Geist-Straße', 'Fischerstraße']",residential,30,False,"[False, True]",76.547,"LINESTRING (13.6856272 53.8573215, 13.6855632 53.8574819, 13.6863933 53.8576676)",,,,,,
30416187,,Baustraße,residential,30,False,True,44.813,"LINESTRING (13.6916732 53.8552806, 13.6915735 53.8548819)",,,,,,
"[26699634, 30416179]",,Neuer Markt,residential,30,False,False,45.495000000000005,"LINESTRING (13.6916732 53.8552806, 13.6921962 53.8552692, 13.6923321 53.8552678, 13.6923665 53.8552678)",,,,,,
"[1246281777, 53099390]",,Steinstraße,residential,30,False,True,104.16000000000001,"LINESTRING (13.6916732 53.8552806, 13.6914959 53.8553, 13.6908844 53.8553919, 13.6907324 53.8554123, 13.6904152 53.8554322, 13.6901141 53.8554453)",,,,,,
101973876,,Großer Wall,living_street,,False,True,41.465,"LINESTRING (13.6922525 53.8548264, 13.6921723 53.8546545, 13.6920939 53.854511, 13.69209 53.8545037, 13.6920664 53.8544703)",4,,,,,
101973881,,,living_street,,False,True,44.966,"LINESTRING (13.6922525 53.8548264, 13.6922098 53.85483, 13.6919952 53.8548507, 13.6915735 53.8548819)",4,,,,,
309988405,,Großer Wall,living_street,,False,False,49.67,"LINESTRING (13.6922525 53.8548264, 13.6923206 53.8550446, 13.6923491 53.8551829, 13.6923665 53.8552678)",4,,,,,
101973876,,Großer Wall,living_street,,False,False,41.465,"LINESTRING (13.6920664 53.8544703, 13.69209 53.8545037, 13.6920939 53.854511, 13.6921723 53.8546545, 13.6922525 53.8548264)",4,,,,,
