osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed,bridge,width,tunnel,junction
27711250,Fröhlichgasse,residential,False,False,371.34200000000004,,"LINESTRING (11.5546706 47.7629528, 11.5549692 47.762847, 11.5551499 47.762795, 11.5553117 47.7627463, 11.5555379 47.7627116, 11.5556957 47.7626778, 11.5558022 47.7626334, 11.5558848 47.7626165, 11.5561347 47.7626028, 11.5562883 47.7625999, 11.556453 47.7625737, 11.5568777 47.7625706, 11.557457 47.7625666, 11.5575266 47.7625642, 11.5575888 47.7625559, 11.5576599 47.7625371, 11.5577193 47.7625105, 11.5577623 47.762485, 11.5579312 47.7623204, 11.5581876 47.7621259, 11.5583402 47.7620458, 11.5586427 47.7619124, 11.5588274 47.7618302, 11.5589068 47.7617948, 11.5589619 47.7617684, 11.5589922 47.7617383, 11.5590108 47.7617046)",,,,,,
27817913,Kohlstattstraße,residential,False,True,114.08999999999999,,"LINESTRING (11.5586789 47.758367, 11.5586156 47.7581211, 11.558614 47.7580471, 11.5586305 47.7579731, 11.5586635 47.7578855, 11.558708 47.7577832, 11.5587449 47.7576899, 11.5587534 47.7576052, 11.5587529 47.7575366, 11.5587344 47.7574693, 11.5586555 47.7573704)",,30,,,,
379226214,Lenggrieser Straße,secondary,False,False,37.131,2,"LINESTRING (11.5586789 47.758367, 11.5587199 47.7583621, 11.5587648 47.7583614, 11.5589061 47.7583681, 11.5591683 47.758407)",,50,,,,
379226214,Lenggrieser Straße,secondary,False,True,26.964,2,"LINESTRING (11.5586789 47.758367, 11.558638 47.7583805, 11.5586035 47.7584025, 11.558581 47.7584327, 11.5585687 47.7584664, 11.5585475 47.7585769)",,50,,,,
27817913,Kohlstattstraße,residential,False,False,114.08999999999999,,"LINESTRING (11.5586555 47.7573704, 11.5587344 47.7574693, 11.5587529 47.7575366, 11.5587534 47.7576052, 11.5587449 47.7576899, 11.558708 47.7577832, 11.5586635 47.7578855, 11.5586305 47.7579731, 11.558614 47.7580471, 11.5586156 47.7581211, 11.5586789 47.758367)",,30,,,,
27817914,Gartenstraße,residential,True,False,93.935,,"LINESTRING (11.5586555 47.7573704, 11.5591422 47.7571691, 11.5594415 47.7570283, 11.5596173 47.75698, 11.5597469 47.7569862)",,30,,,,
125089746,Lenggrieser Straße,secondary,False,False,8.415,2,"LINESTRING (11.5597469 47.7569862, 11.5597546 47.7569107)",,50,,,,
379226214,Lenggrieser Straße,secondary,False,True,164.358,2,"LINESTRING (11.5597469 47.7569862, 11.5597182 47.7571803, 11.5596347 47.7574177, 11.559534 47.7576844, 11.5593102 47.7581732, 11.5591683 47.758407)",,50,,,,
27817924,Botengasse,residential,True,False,62.516000000000005,,"LINESTRING (11.5598117 47.7595935, 11.5597373 47.759545, 11.5596793 47.7594673, 11.5596421 47.7593069, 11.5596744 47.7590646)",,30,,,,
31963796,Konradgasse,residential,False,False,33.572,,"LINESTRING (11.5598117 47.7595935, 11.559699 47.7596798, 11.559627 47.7597786, 11.5595481 47.7598345)",,30,,,,
31963796,Konradgasse,residential,False,True,47.958,,"LINESTRING (11.5598117 47.7595935, 11.5599583 47.7594696, 11.5601226 47.7593212, 11.5601553 47.759236)",,30,,,,
26104167,Krankenhausstraße,residential,False,True,18.007,,"LINESTRING (11.5599047 47.7590171, 11.5596744 47.7590646)",,30,,,,
26104167,Krankenhausstraße,residential,False,False,31.162,,"LINESTRING (11.5599047 47.7590171, 11.5601704 47.7589777, 11.560312 47.7589574)",,30,,,,
27817925,Konradgasse,residential,False,False,30.942999999999998,1,"LINESTRING (11.5599047 47.7590171, 11.5599734 47.7591035, 11.5601553 47.759236)",,30,,,,
27817925,Konradgasse,residential,False,True,30.942999999999998,1,"LINESTRING (11.5601553 47.759236, 11.5599734 47.7591035, 11.5599047 47.7590171)",,30,,,,
31963763,Bruderhausstraße,unclassified,False,True,28.118000000000002,,"LINESTRING (11.5601553 47.759236, 11.5602189 47.7590387, 11.5602554 47.758994)",,30,,,,
31963796,Konradgasse,residential,False,False,47.958,,"LINESTRING (11.5601553 47.759236, 11.5601226 47.7593212, 11.5599583 47.7594696, 11.5598117 47.7595935)",,30,,,,
4056699,Nockhergasse,tertiary,False,True,11.877,2,"LINESTRING (11.5624065 47.7625641, 11.5625607 47.7625899)",,50,,,,
4056699,Nockhergasse,tertiary,False,False,67.74,2,"LINESTRING (11.5624065 47.7625641, 11.5621826 47.762561, 11.5618123 47.7625885, 11.5615039 47.7626081)",,50,,,,
26260541,Nockhergasse,residential,False,True,97.66299999999998,,"LINESTRING (11.5624065 47.7625641, 11.5622751 47.7629022, 11.5621899 47.7630436, 11.5619754 47.7631748, 11.5617124 47.7632152)",,,,,,
25994975,Schießstattstraße,residential,False,False,97.61499999999998,,"LINESTRING (11.5607051 47.763575, 11.5606592 47.7635127, 11.5605772 47.7633793, 11.5605251 47.763277, 11.5604662 47.7631784, 11.5604071 47.7631468, 11.5603358 47.7631206, 11.560018 47.7630377, 11.5598591 47.7629948)",,,,,,
25994975,Schießstattstraße,residential,False,True,84.22,,"LINESTRING (11.5607051 47.763575, 11.5608252 47.7636039, 11.5610141 47.7636039, 11.5611276 47.7635644, 11.5612912 47.7634594, 11.5614292 47.7633664, 11.5615093 47.7631995)",,,,,,
26123747,Maierbräugasteig,residential,False,False,28.159,,"LINESTRING (11.5588912 47.7633546, 11.5592501 47.7632776)",,,,,,
28476050,Maierbräugasteig,residential,False,False,93.435,,"LINESTRING (11.5588912 47.7633546, 11.5587931 47.7635106, 11.5587874 47.7635881, 11.558921 47.7636757, 11.5589868 47.7636592, 11.5591941 47.7633602, 11.5592501 47.7632776)",,,,,,
26123747,Maierbräugasteig,residential,False,True,55.908,,"LINESTRING (11.5588912 47.7633546, 11.5583877 47.7634706, 11.5582027 47.7635452)",,,,,,
26123747,Maierbräugasteig,residential,False,True,28.159,,"LINESTRING (11.5592501 47.7632776, 11.5588912 47.7633546)",,,,,,
28476050,Maierbräugasteig,residential,False,True,93.435,,"LINESTRING (11.5592501 47.7632776, 11.5591941 47.7633602, 11.5589868 47.7636592, 11.558921 47.7636757, 11.5587874 47.7635881, 11.5587931 47.7635106, 11.5588912 47.7633546)",,,,,,
26123747,Maierbräugasteig,residential,False,False,50.745000000000005,,"LINESTRING (11.5592501 47.7632776, 11.5594146 47.763169, 11.5596808 47.7629265)",,,,,,
"[4056746, 128814972]",Badstraße,secondary,False,False,121.181,,"LINESTRING (11.5532603 47.7598738, 11.553433 47.7599803, 11.5536377 47.7600784, 11.5537823 47.7601376, 11.5538882 47.7601704, 11.5540643 47.7602179, 11.5542653 47.7602651, 11.554701 47.7603318)",,30,,,,
4056746,Badstraße,secondary,False,True,93.25199999999998,,"LINESTRING (11.5532603 47.7598738, 11.5530617 47.759754, 11.5528686 47.7596344, 11.5527572 47.759562, 11.5526803 47.7595019, 11.5526181 47.7594345, 11.5525793 47.7593754, 11.552558 47.7593127, 11.5525456 47.759222)",,30,,,,
28502802,Sendtnerstraße,residential,False,True,40.385,,"LINESTRING (11.5519005 47.7578425, 11.5522919 47.7580066, 11.5523635 47.758029)",,,,,,
28503427,Adelheidstraße,residential,False,False,193.858,,"LINESTRING (11.5550528 47.7573358, 11.5548431 47.7572742, 11.5544827 47.757226, 11.5540777 47.7571759, 11.5538725 47.7571599, 11.5537991 47.757175, 11.5537543 47.757201, 11.5536976 47.7574332, 11.5536273 47.7576925, 11.5535544 47.7578866, 11.5535131 47.7580201)",,,,,,
28503426,Brünnlfeldstraße,residential,False,True,91.459,,"LINESTRING (11.5535131 47.7580201, 11.5523186 47.7578421)",,,,,,
28503427,Adelheidstraße,residential,False,True,193.85800000000003,,"LINESTRING (11.5535131 47.7580201, 11.5535544 47.7578866, 11.5536273 47.7576925, 11.5536976 47.7574332, 11.5537543 47.757201, 11.5537991 47.757175, 11.5538725 47.7571599, 11.5540777 47.7571759, 11.5544827 47.757226, 11.5548431 47.7572742, 11.5550528 47.7573358)",,,,,,
27711139,Klammergasse,residential,False,True,6.685,,"LINESTRING (11.5594415 47.7603894, 11.5594394 47.7603293)",,30,,,,
31797677,Messerschmiedgasse,residential,False,False,38.509,1,"LINESTRING (11.5585475 47.7585769, 11.5590479 47.7586592)",,30,,,,
379226214,Lenggrieser Straße,secondary,False,False,26.964,2,"LINESTRING (11.5585475 47.7585769, 11.5585687 47.7584664, 11.558581 47.7584327, 11.5586035 47.7584025, 11.558638 47.7583805, 11.5586789 47.758367)",,50,,,,
379226214,Lenggrieser Straße,secondary,False,True,78.09700000000001,2,"LINESTRING (11.5585475 47.7585769, 11.5585211 47.7587646, 11.5585027 47.7589246, 11.5584235 47.7592739)",,50,,,,
31797677,Messerschmiedgasse,residential,False,True,38.509,1,"LINESTRING (11.5590479 47.7586592, 11.5585475 47.7585769)",,30,,,,
8608948,Geigergasse,residential,False,False,29.826,1,"LINESTRING (11.5590479 47.7586592, 11.5590869 47.7586259, 11.5591438 47.7584925, 11.5591683 47.758407)",,30,,,,
8608948,Geigergasse,residential,False,True,34.196999999999996,1,"LINESTRING (11.5590479 47.7586592, 11.5590249 47.7587591, 11.5590249 47.7588245, 11.5590285 47.7588769, 11.5590479 47.7589221, 11.5590785 47.7589582)",,30,,,,
33918749,Hindenburgstraße,residential,False,False,80.452,,"LINESTRING (11.5643827 47.7646799, 11.5642653 47.764571, 11.5638357 47.7640576)",,,,,,
33910820,Mühlgasse,residential,False,False,59.802,,"LINESTRING (11.5628129 47.7613783, 11.5628097 47.7614035, 11.5627955 47.7615136, 11.5627134 47.7619118)",,30,,,,
136102728,An der Osterleite,secondary,True,False,26.933,,"LINESTRING (11.5603534 47.75682, 11.5601722 47.7567882, 11.5600224 47.75673)",,50,,,,
"[1169936736, 29346730, 1225221436, 41476861]",An der Osterleite,secondary,False,"[False, True]",160.30700000000002,2,"LINESTRING (11.5603534 47.75682, 11.5606117 47.7568788, 11.5606748 47.756891, 11.5609065 47.7569717, 11.5610954 47.7570583, 11.5611277 47.7570767, 11.561267 47.7571564, 11.5613271 47.7572083, 11.5614044 47.7573006, 11.5614816 47.757468, 11.5615159 47.7576065, 11.5615417 47.7577623, 11.561557 47.7578512)",,50,,,yes,
100034700,Marktstraße,residential,False,False,6.464,,"LINESTRING (11.5573584 47.7607284, 11.557278 47.760707)",,,,,,
127105573,Georg-Pacher-Straße,residential,False,False,23.341,,"LINESTRING (11.5616501 47.7598388, 11.5618859 47.7597012)",,20,,,,
85670288,Dr.-Schierghofer-Weg,residential,False,False,46.03,,"LINESTRING (11.5616501 47.7598388, 11.561994 47.760019, 11.5621436 47.760086)",,20,,,,
85670288,Dr.-Schierghofer-Weg,residential,False,True,56.538,,"LINESTRING (11.5616501 47.7598388, 11.5614229 47.7597034, 11.5610801 47.7595046)",,20,,,,
27462201,Am Schloßplatz,residential,False,False,8.204,,"LINESTRING (11.5621436 47.760086, 11.5622222 47.7601375)",,20,,,,
27462201,Am Schloßplatz,residential,False,True,19.604000000000003,,"LINESTRING (11.5621436 47.760086, 11.5620033 47.7600929, 11.5619742 47.7600931, 11.5619342 47.7600931, 11.5618817 47.7600933)",,20,,,,
85670288,Dr.-Schierghofer-Weg,residential,False,True,46.03,,"LINESTRING (11.5621436 47.760086, 11.561994 47.760019, 11.5616501 47.7598388)",,20,,,,
110434783,Amortplatz,secondary,True,False,5.574,,"LINESTRING (11.5558303 47.7601768, 11.5558293 47.7601601, 11.5558342 47.7601438, 11.5558448 47.7601286)",TÖL 7,,,,,roundabout
379226208,Badstraße,secondary,False,True,26.621,2,"LINESTRING (11.5558303 47.7601768, 11.5556788 47.7602249, 11.5555845 47.7602544, 11.555515 47.7602868)",TÖL 7,30,,,,
49158526,An der Osterleite,secondary,False,False,174.476,,"LINESTRING (11.5620394 47.7586482, 11.5621874 47.7587318, 11.5623759 47.7588387, 11.5627935 47.7590164, 11.5630992 47.7590851, 11.5634214 47.7590931, 11.5636413 47.7590868, 11.5640125 47.7590718, 11.5641738 47.7590886)",,50,,,,
"[4056603, 49158526]",An der Osterleite,secondary,False,True,99.194,,"LINESTRING (11.5620394 47.7586482, 11.5618706 47.7585234, 11.561679 47.7583508, 11.5616013 47.7581595, 11.561557 47.7578512)",,50,,,,
75571372,Kurat-Ostler-Weg,residential,False,True,117.758,,"LINESTRING (11.5620394 47.7586482, 11.5619375 47.7586719, 11.5618094 47.7586845, 11.5616725 47.7586477, 11.5616009 47.7585965, 11.561423 47.7584565, 11.5613407 47.7582359, 11.561235 47.7580627, 11.5610622 47.7580014)",,,,,,
31963763,Bruderhausstraße,unclassified,False,True,5.871,,"LINESTRING (11.5602554 47.758994, 11.560312 47.7589574)",,30,,,,
31963763,Bruderhausstraße,unclassified,False,False,28.118000000000002,,"LINESTRING (11.5602554 47.758994, 11.5602189 47.7590387, 11.5601553 47.759236)",,30,,,,
85670295,Am Graben,residential,False,False,105.447,1,"LINESTRING (11.5602554 47.758994, 11.5605285 47.7591511, 11.5606755 47.7591827, 11.5608782 47.7592208, 11.5610617 47.7592245, 11.5614927 47.7590504)",,,,,,
85670295,Am Graben,residential,False,True,105.447,1,"LINESTRING (11.5614927 47.7590504, 11.5610617 47.7592245, 11.5608782 47.7592208, 11.5606755 47.7591827, 11.5605285 47.7591511, 11.5602554 47.758994)",,,,,,
27268474,Am Ried,residential,False,False,14.96,,"LINESTRING (11.5633247 47.7606165, 11.5632791 47.7607475)",,,,,,
201120446,Am Ried,residential,False,True,96.34100000000001,,"LINESTRING (11.5633247 47.7606165, 11.5634688 47.7605885, 11.5638 47.76065, 11.5638285 47.7607063, 11.5638265 47.7607536, 11.563793 47.7607991, 11.563709 47.7608395, 11.5636435 47.7608354, 11.5634857 47.7608185, 11.5632791 47.7607475)",,,,,,
27268474,Am Ried,residential,False,True,134.88299999999998,,"LINESTRING (11.5633247 47.7606165, 11.5633261 47.760556, 11.5633528 47.7603176, 11.5629408 47.7602671, 11.5628932 47.7602029, 11.5626712 47.7601893, 11.5625904 47.7603563, 11.5622414 47.7603488)",,,,,,
27817924,Botengasse,residential,True,False,15.521,,"LINESTRING (11.5592851 47.7585224, 11.5591683 47.758407)",,30,,,,
27817924,Botengasse,residential,True,False,30.179,,"LINESTRING (11.5594992 47.7587525, 11.5592851 47.7585224)",,30,,,,
8608949,Am Bache,residential,False,False,38.966,1,"LINESTRING (11.5594992 47.7587525, 11.5592291 47.7588711, 11.5590785 47.7589582)",,30,,,,
8608949,Am Bache,residential,False,True,66.128,1,"LINESTRING (11.5594992 47.7587525, 11.5596335 47.7587084, 11.5597138 47.7586882, 11.5598075 47.7586747, 11.559928 47.7586724, 11.5600752 47.7586792, 11.5601323 47.7586885, 11.5602465 47.7585568)",,30,,,,
1221308897,Hindenburgstraße,residential,False,False,38.951,,"LINESTRING (11.5621132 47.7620046, 11.5621736 47.7620801, 11.5623296 47.762323)",,20,,,,
8608949,Am Bache,residential,False,False,66.12799999999999,1,"LINESTRING (11.5602465 47.7585568, 11.5601323 47.7586885, 11.5600752 47.7586792, 11.559928 47.7586724, 11.5598075 47.7586747, 11.5597138 47.7586882, 11.5596335 47.7587084, 11.5594992 47.7587525)",,30,,,,
27817923,Fischergasse,residential,True,False,74.20299999999999,,"LINESTRING (11.5602465 47.7585568, 11.56018 47.7585492, 11.5599866 47.7585149, 11.5597507 47.758479, 11.5596772 47.7584685, 11.5596402 47.7584633, 11.5594964 47.7584677, 11.5592851 47.7585224)",,30,,,,
49158526,An der Osterleite,secondary,False,False,5.072,,"LINESTRING (11.5641738 47.7590886, 11.5642375 47.7591043)",,50,,,,
49158526,An der Osterleite,secondary,False,True,174.476,,"LINESTRING (11.5641738 47.7590886, 11.5640125 47.7590718, 11.5636413 47.7590868, 11.5634214 47.7590931, 11.5630992 47.7590851, 11.5627935 47.7590164, 11.5623759 47.7588387, 11.5621874 47.7587318, 11.5620394 47.7586482)",,50,,,,
106455437,,residential,False,True,60.446,,"LINESTRING (11.5641738 47.7590886, 11.5641061 47.7589701, 11.5640285 47.7588946, 11.5638431 47.7587786, 11.5637041 47.7586554)",,,,,,
106455437,,residential,False,False,60.446,,"LINESTRING (11.5637041 47.7586554, 11.5638431 47.7587786, 11.5640285 47.7588946, 11.5641061 47.7589701, 11.5641738 47.7590886)",,,,,,
127105573,Georg-Pacher-Straße,residential,False,True,23.341,,"LINESTRING (11.5618859 47.7597012, 11.5616501 47.7598388)",,20,,,,
136102727,An der Osterleite,secondary,True,False,26.269999999999996,,"LINESTRING (11.5601031 47.7566545, 11.5602808 47.7567653, 11.5603534 47.75682)",,50,,,,
1184481504,Lenggrieser Straße,secondary,True,False,10.652,,"LINESTRING (11.5601031 47.7566545, 11.5600878 47.7566848, 11.5600602 47.7567108, 11.5600224 47.75673)",,50,,,,roundabout
1184481502,Lenggrieser Straße,secondary,True,False,13.463999999999999,,"LINESTRING (11.5598087 47.7566834, 11.559796 47.7566578, 11.5597934 47.756631, 11.5598046 47.7565982, 11.5598308 47.7565696)",,50,,,,roundabout
1184481505,Lenggrieser Straße,secondary,True,False,8.724,,"LINESTRING (11.5600224 47.75673, 11.5599861 47.7567394, 11.5599474 47.7567424, 11.5599089 47.7567389)",,50,,,,roundabout
136102737,Lenggrieser Straße,secondary,True,False,22.461,,"LINESTRING (11.5599089 47.7567389, 11.5598408 47.7568368, 11.5597546 47.7569107)",,50,,,,
1184481506,Lenggrieser Straße,secondary,True,False,9.978,,"LINESTRING (11.5599089 47.7567389, 11.559866 47.7567264, 11.5598306 47.7567059, 11.5598087 47.7566834)",,50,,,,roundabout
125089746,Lenggrieser Straße,secondary,False,True,8.415,2,"LINESTRING (11.5597546 47.7569107, 11.5597469 47.7569862)",,50,,,,
136102735,Lenggrieser Straße,secondary,True,False,25.861,,"LINESTRING (11.5597546 47.7569107, 11.559751 47.7568312, 11.559774 47.7567557, 11.5598087 47.7566834)",,50,,,,
27268474,Am Ried,residential,False,False,18.622,,"LINESTRING (11.5632791 47.7607475, 11.5631686 47.7608976)",,,,,,
27268474,Am Ried,residential,False,True,14.96,,"LINESTRING (11.5632791 47.7607475, 11.5633247 47.7606165)",,,,,,
201120446,Am Ried,residential,False,False,96.34100000000001,,"LINESTRING (11.5632791 47.7607475, 11.5634857 47.7608185, 11.5636435 47.7608354, 11.563709 47.7608395, 11.563793 47.7607991, 11.5638265 47.7607536, 11.5638285 47.7607063, 11.5638 47.76065, 11.5634688 47.7605885, 11.5633247 47.7606165)",,,,,,
"[151892770, 151892252]",Lenggrieser Straße,residential,False,False,78.72800000000001,1,"LINESTRING (11.5587265 47.7603164, 11.5588508 47.7604206, 11.5589852 47.7606312, 11.5589986 47.7606899, 11.558969 47.7608288, 11.5589351 47.7609057, 11.5589248 47.7609707)",,30,,,,
151892252,Lenggrieser Straße,residential,False,True,30.932,1,"LINESTRING (11.5587265 47.7603164, 11.5586106 47.7602197, 11.5584993 47.7600851)",,30,,,,
241792687,Römergasse,residential,False,False,54.04900000000001,1,"LINESTRING (11.5587265 47.7603164, 11.558817 47.760291, 11.5594394 47.7603293)",,30,,,,
"[374833008, 241792687]",Römergasse,residential,False,"[False, True]",77.42500000000001,1,"LINESTRING (11.5587265 47.7603164, 11.5586016 47.76029, 11.5578603 47.7602725, 11.5577117 47.7602273)",,30,,,,
228741856,Am Schloßplatz,residential,False,True,15.4,,"LINESTRING (11.5623638 47.7600369, 11.5622222 47.7601375)",,,,,,
27711139,Klammergasse,residential,False,False,6.685,,"LINESTRING (11.5594394 47.7603293, 11.5594415 47.7603894)",,30,,,,
27711139,Klammergasse,residential,False,True,60.504,,"LINESTRING (11.5594394 47.7603293, 11.5594726 47.7601735, 11.5596084 47.7600984, 11.5595816 47.7599785, 11.5595773 47.7598925, 11.5595481 47.7598345)",,30,,,,
241792687,Römergasse,residential,False,True,54.04900000000001,1,"LINESTRING (11.5594394 47.7603293, 11.558817 47.760291, 11.5587265 47.7603164)",,30,,,,
"[379226212, 377536997, 4838614]",Kapellengasteig,secondary,False,False,45.188,"['2', '3']","LINESTRING (11.5577117 47.7602273, 11.5578057 47.7601535, 11.5579096 47.760078, 11.5580364 47.7599914, 11.5581163 47.7599257)",,50,,,,
4838614,Kapellengasteig,secondary,False,True,62.790000000000006,3,"LINESTRING (11.5577117 47.7602273, 11.5575788 47.7603301, 11.5574807 47.7604342, 11.5573476 47.7605981, 11.557278 47.760707)",,50,,,,
"[374833008, 241792687]",Römergasse,residential,False,"[False, True]",77.42500000000001,1,"LINESTRING (11.5577117 47.7602273, 11.5578603 47.7602725, 11.5586016 47.76029, 11.5587265 47.7603164)",,30,,,,
85670288,Dr.-Schierghofer-Weg,residential,False,False,56.538,,"LINESTRING (11.5610801 47.7595046, 11.5614229 47.7597034, 11.5616501 47.7598388)",,20,,,,
25962345,Krankenhausstraße,residential,False,False,102.142,,"LINESTRING (11.5616502 47.7571437, 11.5616997 47.7571831, 11.5617434 47.7572475, 11.5618383 47.7574395, 11.5618582 47.7575642, 11.5618682 47.7576265, 11.5618507 47.7577853, 11.5618387 47.7578417, 11.561557 47.7578512)",,30,,,,
1169936733,Krankenhausstraße,residential,False,True,106.03800000000001,,"LINESTRING (11.5616502 47.7571437, 11.5615998 47.757177, 11.5615916 47.7571824, 11.5615099 47.7572559, 11.5614215 47.7573583, 11.5613099 47.7575084, 11.5612241 47.7576757, 11.5611082 47.7578989, 11.5610622 47.7580014)",,,,,,
1267871839,Krettnerweg,residential,False,False,80.179,,"LINESTRING (11.5535765 47.7586548, 11.5525183 47.758537)",,,,,,
