osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,junction,bridge,tunnel,access,ref
26977581,Roßmarkt,residential,True,False,167.547,,"LINESTRING (12.0011349 51.3541867, 11.9998308 51.353891, 11.9997894 51.3538574, 11.9997838 51.3538145, 12.0000974 51.3532953)",,,,,,
27295300,Brauhausstraße,residential,False,True,59.739999999999995,,"LINESTRING (11.9992953 51.3582026, 11.9989488 51.3581505, 11.9985768 51.3580947, 11.9984606 51.3580728)",,,,,destination,
27295428,Brauhausstraße,residential,True,False,26.631999999999998,,"LINESTRING (11.9992953 51.3582026, 11.999359 51.3580872, 11.9994218 51.3579765)",,,,,,
23022769,Lindenstraße,residential,False,False,183.56799999999998,,"LINESTRING (11.9917541 51.3602887, 11.9918563 51.3602981, 11.9930248 51.3605375, 11.9940086 51.3607391, 11.9942536 51.3607895, 11.9942705 51.360792)",50,,,,,
"[366025853, 366025854]",König-Heinrich-Straße,secondary,False,True,89.71100000000001,"['2', '3']","LINESTRING (11.9917541 51.3602887, 11.9917371 51.3601789, 11.9917137 51.3599573, 11.9917117 51.3598331, 11.9917285 51.359703, 11.9917719 51.359485)",50,,,,,
28119981,Rainer-Zille-Straße,residential,False,False,175.991,,"LINESTRING (11.9898525 51.3551315, 11.9897334 51.3541313, 11.9897129 51.3539557, 11.9897546 51.3536254, 11.9897869 51.3535559)",,,,,,
886344030,Rainer-Zille-Straße,residential,False,True,32.935,,"LINESTRING (11.9898525 51.3551315, 11.9898634 51.3552385, 11.9898551 51.3554274)",,,,,,
"[1089905472, 136339163, 25966959]","['August-Bebel-Straße', 'Rosa-Luxemburg-Straße']",residential,True,False,204.18900000000002,,"LINESTRING (11.9890915 51.3597004, 11.9898966 51.3598913, 11.98993 51.3597734, 11.9899179 51.3588563, 11.9899144 51.3585946)",,,,,,
27277438,Hälterstraße,residential,False,True,119.402,,"LINESTRING (11.9959334 51.3573724, 11.9960431 51.3576502, 11.9960778 51.3578072, 11.9962752 51.3583526, 11.9962979 51.3584212)",,,,,,
27295300,Brauhausstraße,residential,False,False,59.74,,"LINESTRING (11.9984606 51.3580728, 11.9985768 51.3580947, 11.9989488 51.3581505, 11.9992953 51.3582026)",,,,,destination,
25966959,Rosa-Luxemburg-Straße,residential,True,False,162.52499999999998,,"LINESTRING (11.9897602 51.3576306, 11.98965 51.3569727, 11.9896114 51.3566483, 11.9896048 51.3565927, 11.9896222 51.3565306, 11.9897191 51.3564165, 11.9899199 51.3562274)",,,,,,
23146277,Burgstraße,residential,True,False,29.319,,"LINESTRING (11.999572 51.3559775, 11.9995323 51.3558693, 11.9994776 51.3557205)",30,,,,,
27844598,Tiefer Keller,residential,False,False,130.038,,"LINESTRING (11.999572 51.3559775, 11.9999243 51.3559692, 12.0001005 51.3559874, 12.0002862 51.3560065, 12.0005938 51.3560382, 12.0006443 51.3560946, 12.0013818 51.3560758)",30,,,,,
23146272,Ölgrube,residential,False,True,132.72899999999998,,"LINESTRING (12.0013986 51.3554246, 12.0007278 51.3553035, 11.9999844 51.3551634, 11.9997947 51.3551451, 11.9995508 51.3551329)",30,,,,,
26976601,Ölgrube,residential,True,False,72.577,,"LINESTRING (12.0013986 51.3554246, 12.0014064 51.3554947, 12.0014176 51.3556603, 12.0014242 51.3557275, 12.0013943 51.3559309, 12.0013908 51.3559709, 12.0013818 51.3560758)",,,,,,
23732585,Brühl,residential,False,False,62.031,,"LINESTRING (12.0002515 51.3543748, 12.0011412 51.3544247)",30,,,,,
23732585,Brühl,residential,False,True,34.291,,"LINESTRING (12.0002515 51.3543748, 11.9997614 51.3543371)",30,,,,,
26976504,Markt,residential,False,True,30.984,,"LINESTRING (12.0002515 51.3543748, 12.000126 51.3546422)",30,,,,,
186165455,Breite Straße,residential,False,False,51.261,,"LINESTRING (11.9994406 51.353634, 11.999697 51.3532017)",30,,,,,
"[26977484, 186165455]",Breite Straße,residential,False,True,73.25,,"LINESTRING (11.9994406 51.353634, 11.999207 51.3540217, 11.9990335 51.3542409)",30,,,,,
26977612,Roßmarkt,residential,True,False,29.689,,"LINESTRING (12.0000974 51.3532953, 11.9999208 51.353254, 11.999697 51.3532017)",,,,,,
758536996,Brühl,residential,False,True,11.26,,"LINESTRING (12.0028498 51.3540186, 12.0027405 51.3540934)",30,,,,,
186165455,Breite Straße,residential,False,False,62.449,,"LINESTRING (11.999697 51.3532017, 12.0000214 51.3526779)",30,,,,,
186165455,Breite Straße,residential,False,True,51.261,,"LINESTRING (11.999697 51.3532017, 11.9994406 51.353634)",30,,,,,
104789967,Breite Straße,residential,False,False,22.906,,"LINESTRING (12.0000214 51.3526779, 12.0001268 51.3524827)",,,,,,
186165455,Breite Straße,residential,False,True,62.449,,"LINESTRING (12.0000214 51.3526779, 11.999697 51.3532017)",30,,,,,
365763993,Sixtistraße,residential,False,False,21.638,,"LINESTRING (11.9970664 51.352895, 11.9969574 51.3530773)",30,,,,,
365763993,Sixtistraße,residential,False,True,31.058,,"LINESTRING (11.9970664 51.352895, 11.9972161 51.3526318)",30,,,,,
"[104789966, 27844446]",Breite Straße,residential,True,False,184.044,,"LINESTRING (11.9970664 51.352895, 11.9974164 51.352966, 11.9974914 51.3529457, 11.9978185 51.3523876, 11.997875 51.352294, 11.9979814 51.3522374, 11.9981506 51.3522322, 11.9987122 51.352366, 11.9988789 51.3524058)",30,,,,,
365763993,Sixtistraße,residential,False,True,21.638,,"LINESTRING (11.9969574 51.3530773, 11.9970664 51.352895)",30,,,,,
27867251,Sand,residential,True,False,100.515,,"LINESTRING (11.9969574 51.3530773, 11.9977784 51.3532577, 11.9983208 51.3533808)",30,,,,,
365763993,Sixtistraße,residential,False,False,72.88900000000001,,"LINESTRING (11.9969574 51.3530773, 11.9967573 51.3533992, 11.9965928 51.3536919)",30,,,,,
392169901,Thilo-von-Trotha-Straße,residential,False,False,48.752,,"LINESTRING (11.998026 51.357211, 11.9973437 51.3571076)",30,,,,,
27175531,Brauhausstraße,residential,True,False,127.92000000000002,,"LINESTRING (11.998026 51.357211, 11.9978763 51.3576077, 11.997779 51.3578711, 11.9982864 51.3580392, 11.9984606 51.3580728)",,,,,,
"[54931542, 886439282, 54931541, 23147118]",Hälterstraße,residential,False,False,182.882,,"LINESTRING (11.9962979 51.3584212, 11.9966574 51.35852, 11.9967539 51.3585624, 11.9968289 51.3586005, 11.9970157 51.3586644, 11.9971456 51.3587041, 11.9973641 51.3587813, 11.9976148 51.3588654, 11.9978893 51.3589647, 11.9985953 51.3592201)",,,yes,,,
23147118,Hälterstraße,residential,False,True,46.915000000000006,,"LINESTRING (11.9962979 51.3584212, 11.99568 51.358297, 11.9956549 51.3582916)",,,,,,
27277438,Hälterstraße,residential,False,False,119.402,,"LINESTRING (11.9962979 51.3584212, 11.9962752 51.3583526, 11.9960778 51.3578072, 11.9960431 51.3576502, 11.9959334 51.3573724)",,,,,,
"[365763985, 365763983]",,primary,True,False,156.46200000000002,"['2', '3']","LINESTRING (12.0013543 51.3529673, 12.0017502 51.3532746, 12.0018594 51.3533556, 12.0020938 51.3535189, 12.0025833 51.3538459, 12.0026728 51.3539043, 12.0028498 51.3540186)",50,,,,,B 181
"[54568610, 54568611, 27277870]",Seffnerstraße,residential,True,False,95.791,,"LINESTRING (11.9961426 51.3598712, 11.9960197 51.359862, 11.9958303 51.3598472, 11.994804 51.3597334, 11.9947814 51.3597329)",30,,yes,,,
"[23022762, 23022764]","['Kleine Ritterstraße', 'Entenplan']",residential,True,False,146.47900000000004,,"LINESTRING (11.9994776 51.3557205, 11.9990619 51.3557311, 11.9975918 51.3557684, 11.9975389 51.3557805, 11.9975045 51.3557983, 11.9974839 51.3558363, 11.997484 51.3558718)",30,,,,,
26964324,Burgstraße,residential,False,True,66.32999999999998,,"LINESTRING (11.9994776 51.3557205, 11.9995037 51.3556766, 11.9995251 51.3556406, 11.9995464 51.3556048, 11.9995515 51.3554147, 11.9995525 51.355377, 11.9995672 51.3551884, 11.9995508 51.3551329)",30,,,,,
25966959,Rosa-Luxemburg-Straße,residential,True,False,107.76199999999999,,"LINESTRING (11.9899144 51.3585946, 11.9899122 51.3585086, 11.9897754 51.35772, 11.9897602 51.3576306)",,,,,,
26999584,Lauchstädter Straße,residential,False,False,133.202,,"LINESTRING (11.9909345 51.3550927, 11.990969 51.3550267, 11.991158 51.3549611, 11.9916565 51.3547756, 11.9917187 51.3547537, 11.9922894 51.3545391, 11.9923838 51.354522, 11.9925526 51.354494)",,,,,,
526702710,Hälterstraße,residential,False,False,30.08,,"LINESTRING (11.9993737 51.3594798, 11.9997979 51.3595347)",,,,,,
23146287,Georgstraße,residential,True,False,97.868,,"LINESTRING (11.9993737 51.3594798, 11.9992447 51.3595025, 11.999138 51.3595472, 11.998984 51.3596108, 11.9988799 51.3596384, 11.9987614 51.3596622, 11.9984111 51.3597338, 11.9980731 51.359804)",,,,,,
526702710,Hälterstraße,residential,False,True,63.269000000000005,,"LINESTRING (11.9993737 51.3594798, 11.9993301 51.3594225, 11.9992647 51.3593835, 11.9990729 51.3593417, 11.9988464 51.3592897, 11.9985953 51.3592201)",,,,,,
23732587,Brauhausstraße,residential,True,False,126.25600000000003,,"LINESTRING (11.9985953 51.3592201, 11.9987093 51.359023, 11.998728 51.3589446, 11.998717 51.3588832, 11.9987414 51.3588172, 11.9987826 51.3587463, 11.9988529 51.3587108, 11.9989392 51.3586635, 11.999011 51.3586049, 11.9990688 51.3585212, 11.9992953 51.3582026)",,,,,,
"[886439282, 54931541, 54931542, 23147118]",Hälterstraße,residential,False,True,182.882,,"LINESTRING (11.9985953 51.3592201, 11.9978893 51.3589647, 11.9976148 51.3588654, 11.9973641 51.3587813, 11.9971456 51.3587041, 11.9970157 51.3586644, 11.9968289 51.3586005, 11.9967539 51.3585624, 11.9966574 51.35852, 11.9962979 51.3584212)",,,yes,,,
526702710,Hälterstraße,residential,False,False,63.269000000000005,,"LINESTRING (11.9985953 51.3592201, 11.9988464 51.3592897, 11.9990729 51.3593417, 11.9992647 51.3593835, 11.9993301 51.3594225, 11.9993737 51.3594798)",,,,,,
526702711,Unteraltenburg,residential,False,True,74.507,,"LINESTRING (11.9985953 51.3592201, 11.998507 51.3593536, 11.9981837 51.3596894, 11.9980731 51.359804)",,,,,,
"[31314712, 26977145, 28342865]","['Domprobstei', 'Domplatz']",residential,False,True,154.479,,"LINESTRING (12.0009689 51.3573405, 12.0009791 51.3574602, 12.0010499 51.3575502, 12.0010512 51.3577653, 12.0010535 51.3578012, 12.001048 51.3578638, 12.0010203 51.3579219, 12.0009511 51.3580465, 12.0008345 51.3581665, 12.0007988 51.3582061, 12.0007268 51.3582998, 12.0006827 51.3583314, 12.0006303 51.3583496, 12.0005291 51.3583646, 12.0003708 51.3583779, 12.000176 51.3584212)",,,,,,
23485661,Hölle,residential,False,True,36.194,2,"LINESTRING (11.994917 51.3565362, 11.9951608 51.3568239)",,,,,,
"[27845706, 26976850, 23485661]","['Marienstraße', 'Hölle']",residential,False,False,167.79000000000002,2,"LINESTRING (11.994917 51.3565362, 11.9945866 51.3561462, 11.9944324 51.3559624, 11.994225 51.3559467, 11.9930648 51.3558592)",,,,,destination,
208350057,,residential,True,False,32.978,,"LINESTRING (11.9947122 51.356784, 11.9948337 51.3567273, 11.9948732 51.3566914, 11.9948976 51.3566412, 11.9949151 51.3565694, 11.994917 51.3565362)",,,,,,
366025843,Bahnhofstraße,residential,False,False,31.466,2,"LINESTRING (11.9947122 51.356784, 11.9951195 51.3568194, 11.9951608 51.3568239)",,,,,,
"[23146296, 366025843, 601240435]",Bahnhofstraße,residential,False,True,164.75100000000003,"['2', '3']","LINESTRING (11.9947122 51.356784, 11.9943317 51.3567546, 11.9934749 51.3566884, 11.9927671 51.356622, 11.9925186 51.3566019, 11.9923601 51.3565904)",,,,,,
