osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,tunnel,junction
25983878,,Bergstraße,residential,False,True,33.19500000000001,"LINESTRING (12.9426235 48.433094, 12.942746 48.4331659, 12.9427548 48.4332177, 12.9427615 48.4332995, 12.9427787 48.4333543)",,,,,
25983884,,Bergstraße,residential,False,False,76.237,"LINESTRING (12.9426235 48.433094, 12.9428747 48.4330879, 12.9431481 48.4330795, 12.9433449 48.4331075, 12.9436195 48.4331986)",,,,,
25983884,,Bergstraße,residential,False,True,76.237,"LINESTRING (12.9436195 48.4331986, 12.9433449 48.4331075, 12.9431481 48.4330795, 12.9428747 48.4330879, 12.9426235 48.433094)",,,,,
25983902,,Bendlstraße,residential,False,True,63.283,"LINESTRING (12.9407669 48.4344252, 12.9409609 48.4344221, 12.9416231 48.4344519)",,,,,
25984019,,Ludwig-Mitterer-Straße,residential,False,False,19.637,"LINESTRING (12.9407323 48.4358265, 12.9406859 48.4360004)",,,,,
25983434,,Salvatorianerstraße,residential,False,False,55.156,"LINESTRING (12.9407323 48.4358265, 12.9407014 48.4357884, 12.9404636 48.4355123, 12.9404393 48.4354649, 12.940435 48.4354276, 12.9404471 48.435381)",,,,,
25984019,,Ludwig-Mitterer-Straße,residential,False,True,19.637,"LINESTRING (12.9406859 48.4360004, 12.9407323 48.4358265)",,,,,
24715294,,Stadtplatz,tertiary,False,False,46.707,"LINESTRING (12.9388344 48.4321212, 12.9382334 48.4319892)",,,,,
48853506,,Stadtplatz,living_street,False,True,82.908,"LINESTRING (12.9388344 48.4321212, 12.9389298 48.4319135, 12.9387952 48.4318902, 12.9383433 48.4318745, 12.9382753 48.4319473, 12.9382334 48.4319892)",,,,,
24715294,,Stadtplatz,tertiary,False,True,121.926,"LINESTRING (12.9388344 48.4321212, 12.9400626 48.4323916, 12.9404075 48.4324566)",,,,,
96107009,,Sackgasse,residential,False,False,262.875,"LINESTRING (12.9453598 48.4341196, 12.9455959 48.4337993, 12.9456112 48.4337527, 12.945587 48.43371, 12.9455184 48.4336502, 12.9454146 48.4335907, 12.945282 48.4335533, 12.9448747 48.4334898, 12.9446545 48.4334307, 12.9445015 48.4333651, 12.9443056 48.4332707, 12.9440262 48.4331627, 12.9440063 48.4331344, 12.9440182 48.4329891, 12.9439541 48.4329026, 12.9438475 48.4327968, 12.9437528 48.4326477, 12.9437019 48.4324923)",,,,,
24715294,,Stadtplatz,tertiary,False,False,27.012,"LINESTRING (12.9382334 48.4319892, 12.9378824 48.4319201)",,,,,
24715294,,Stadtplatz,tertiary,False,True,46.707,"LINESTRING (12.9382334 48.4319892, 12.9388344 48.4321212)",,,,,
48853506,,Stadtplatz,living_street,False,False,82.908,"LINESTRING (12.9382334 48.4319892, 12.9382753 48.4319473, 12.9383433 48.4318745, 12.9387952 48.4318902, 12.9389298 48.4319135, 12.9388344 48.4321212)",,,,,
129705068,,Ringstraße,secondary,True,False,231.803,"LINESTRING (12.935966 48.4322229, 12.9361034 48.4319517, 12.9361841 48.4318092, 12.9370798 48.4302739)",1,30,,,
"[999865032, 410890953, 410890951]",PAN 58,Eggenfeldener Straße,tertiary,False,False,57.531,"LINESTRING (12.935966 48.4322229, 12.9358699 48.4322334, 12.9357563 48.432235, 12.9356135 48.4322261, 12.9354773 48.4322136, 12.9353942 48.4322052, 12.9353198 48.4322078, 12.9352534 48.4322167, 12.9351984 48.432235)",,50,,,
"[24709814, 999865030]",,Lindnerstraße,tertiary,False,True,89.375,"LINESTRING (12.935966 48.4322229, 12.9359992 48.4322167, 12.9360608 48.4322133, 12.9361557 48.4322119, 12.9363115 48.4322152, 12.9369234 48.432228, 12.937044 48.4322211, 12.9371029 48.4322108, 12.9371671 48.4321921)",2,,,,
"[999865030, 24709814]",,Lindnerstraße,tertiary,False,False,89.375,"LINESTRING (12.9371671 48.4321921, 12.9371029 48.4322108, 12.937044 48.4322211, 12.9369234 48.432228, 12.9363115 48.4322152, 12.9361557 48.4322119, 12.9360608 48.4322133, 12.9359992 48.4322167, 12.935966 48.4322229)",2,,,,
"[1144388320, 24709814, 999865031]",,Lindnerstraße,tertiary,False,True,64.69200000000001,"LINESTRING (12.9371671 48.4321921, 12.9372191 48.4321671, 12.9372824 48.4321314, 12.9373621 48.432079, 12.9374315 48.4320313, 12.9374904 48.431983, 12.9375433 48.4319508, 12.9375997 48.4319289, 12.9376699 48.431918, 12.9377419 48.4319099, 12.9378156 48.4319128, 12.9378824 48.4319201)",,,,,
25876706,,Hans-Wimmer-Gassl,residential,False,False,78.96,"LINESTRING (12.9371671 48.4321921, 12.9371204 48.4323714, 12.9370773 48.4324782, 12.9373213 48.4325636, 12.9375358 48.4325806, 12.9376706 48.4325985)",,,,,
25983649,,Am Paradiesgarten,residential,False,True,146.898,"LINESTRING (12.9433903 48.4351037, 12.943378 48.4349909, 12.943352 48.4349397, 12.9432868 48.4348849, 12.9431596 48.4348446, 12.9429097 48.4347847, 12.9427336 48.4347516, 12.9424695 48.4347501, 12.9416893 48.4347465)",,,,,
"[999865028, 999865029]",,Ringstraße,secondary,True,False,197.90399999999997,"LINESTRING (12.9374185 48.4331435, 12.9367643 48.4331019, 12.936344 48.4330646, 12.9362447 48.4330552, 12.9361533 48.4330383, 12.9360653 48.4330156, 12.9359816 48.4329845, 12.9359133 48.4329421, 12.9358631 48.4328937, 12.935835 48.4328447, 12.9358209 48.4328027, 12.935813 48.4327601, 12.9358183 48.4327204, 12.9358564 48.4325711, 12.9358834 48.4324655, 12.9359308 48.432301, 12.935966 48.4322229)",1,30,,,
1144388314,,,secondary,True,False,7.9030000000000005,"LINESTRING (12.9374185 48.4331435, 12.9374261 48.4331265, 12.9374439 48.4331132, 12.9374685 48.4331062, 12.9374953 48.4331068)",1,50,,,roundabout
24709916,St 2112,Bahnhofstraße,secondary,True,False,63.151,"LINESTRING (12.938416 48.4307053, 12.9382009 48.431255)",1,,,,
1144388316,St 2112,Bahnhofstraße,secondary,False,True,42.716,"LINESTRING (12.938416 48.4307053, 12.9384395 48.4306451, 12.9385206 48.4304614, 12.9385902 48.4303393)",,,,,
25983434,,Salvatorianerstraße,residential,False,True,55.156,"LINESTRING (12.9404471 48.435381, 12.940435 48.4354276, 12.9404393 48.4354649, 12.9404636 48.4355123, 12.9407014 48.4357884, 12.9407323 48.4358265)",,,,,
156931849,,Gartlbergstraße,tertiary,False,False,80.91,"LINESTRING (12.9404471 48.435381, 12.9405058 48.4354102, 12.9405536 48.435434, 12.9413364 48.4358068)",,,,,
156931849,,Gartlbergstraße,tertiary,False,True,29.259,"LINESTRING (12.9404471 48.435381, 12.9404052 48.4353612, 12.9403823 48.4353411, 12.9403386 48.4353073, 12.9403136 48.4352652, 12.9403032 48.4352328, 12.9403126 48.4351886, 12.9403323 48.4351548)",,,,,
25983589,,Schmierdorfer-Straße,residential,False,True,66.326,"LINESTRING (12.9397819 48.4354136, 12.939758 48.4353225, 12.9397538 48.4352659, 12.9397674 48.4352245, 12.9397923 48.4351982, 12.9398392 48.435172, 12.9399031 48.4351519, 12.9399723 48.435143, 12.9401005 48.4351405, 12.9403323 48.4351548)",,,,,
25652393,,Moserstraße,residential,False,False,64.018,"LINESTRING (12.9395391 48.4275974, 12.9399029 48.4276707, 12.9403844 48.427721)",,,,,
25652393,,Moserstraße,residential,False,True,132.109,"LINESTRING (12.9395391 48.4275974, 12.9390904 48.4275069, 12.9377752 48.4275923)",,,,,
"[999865033, 25522348]",St 2112,Dr.-Bayer-Straße,secondary,False,True,115.399,"LINESTRING (12.9374674 48.4331864, 12.9373697 48.4335382, 12.9373363 48.4336824, 12.9372265 48.4342116)",,,,,
1144388311,,,secondary,True,False,6.492,"LINESTRING (12.9374674 48.4331864, 12.937447 48.4331809, 12.9374308 48.433171, 12.9374209 48.433158, 12.9374185 48.4331435)",1,50,,,roundabout
1144388313,,,secondary,True,False,6.504999999999999,"LINESTRING (12.9374953 48.4331068, 12.9375153 48.4331129, 12.9375308 48.4331234, 12.9375398 48.4331367, 12.937541 48.4331513)",1,50,,,roundabout
"[999865034, 25523230]",,Ringstraße,tertiary,False,True,58.073,"LINESTRING (12.937541 48.4331513, 12.9376088 48.4331556, 12.9378192 48.4331736, 12.9383252 48.4331935)",,30,,,
1144388315,,,secondary,True,False,7.462000000000001,"LINESTRING (12.937541 48.4331513, 12.9375329 48.4331672, 12.9375158 48.4331796, 12.9374927 48.4331863, 12.9374674 48.4331864)",1,50,,,roundabout
