osmid,highway,oneway,reversed,length,name,geometry,ref,maxspeed,lanes
"[42373516, 42373517]",residential,False,"[False, True]",158.62800000000001,"['Am Moosgraben', 'Max-Reger-Straße']","LINESTRING (12.0802401 49.2217873, 12.0794837 49.2217717, 12.0794769 49.221952, 12.0794742 49.2221323, 12.0801127 49.2221417, 12.0802081 49.2221258, 12.0803048 49.2220614)",,,
42373519,residential,False,False,31.358000000000004,Dr.-Friedrich-Flick-Straße,"LINESTRING (12.0802401 49.2217873, 12.0802443 49.2219664, 12.0803048 49.2220614)",,,
30303459,residential,False,False,94.088,Wiesenstraße,"LINESTRING (12.0907557 49.2207476, 12.0915093 49.2208922, 12.0920186 49.2209104)",,,
30303459,residential,False,True,100.269,Wiesenstraße,"LINESTRING (12.0907557 49.2207476, 12.0904401 49.2205735, 12.0899657 49.220246, 12.0897513 49.2201312)",,,
92351812,residential,False,False,65.767,Peter-Ludwig-Straße,"LINESTRING (12.0907557 49.2207476, 12.0905751 49.2210009, 12.0903844 49.221287)",,,
92351812,residential,False,False,49.948,Peter-Ludwig-Straße,"LINESTRING (12.0903844 49.221287, 12.0901805 49.221716)",,,
92351811,residential,False,True,136.762,Teichstraße,"LINESTRING (12.0903844 49.221287, 12.0898898 49.2211552, 12.0892091 49.2209629, 12.0886243 49.220856)",,,
92351812,residential,False,True,65.767,Peter-Ludwig-Straße,"LINESTRING (12.0903844 49.221287, 12.0905751 49.2210009, 12.0907557 49.2207476)",,,
4051837,tertiary,False,False,53.741,Fischbacher Straße,"LINESTRING (12.0888886 49.2219475, 12.0896088 49.2220585)",SAD 1,,
30303467,residential,False,False,36.989,Blumenstraße,"LINESTRING (12.0888886 49.2219475, 12.0887807 49.2222726)",,30,
4051837,tertiary,False,True,240.27100000000002,Fischbacher Straße,"LINESTRING (12.0888886 49.2219475, 12.0883355 49.2217976, 12.0873428 49.2215286, 12.0861909 49.2211984, 12.0859921 49.2212122, 12.0858471 49.2212784)",SAD 1,,
101726285,residential,False,True,97.913,Waldstraße,"LINESTRING (12.0885388 49.2248886, 12.0897135 49.2244564)",,30,
42276290,secondary,False,False,85.05799999999999,Regensburger Straße,"LINESTRING (12.0885388 49.2248886, 12.0883489 49.2246774, 12.0879568 49.2242248)",St 2397,50,2
42276290,secondary,False,True,63.934,Regensburger Straße,"LINESTRING (12.0885388 49.2248886, 12.0887739 49.2251507, 12.0890298 49.2253643)",St 2397,50,2
30252821,residential,False,False,194.492,Frankengraben,"LINESTRING (12.0899109 49.2193566, 12.0902048 49.2191521, 12.0905085 49.2190044, 12.0907562 49.2189101, 12.0914198 49.2186454, 12.0921112 49.2183754)",,,
30252821,residential,False,True,105.574,Frankengraben,"LINESTRING (12.0899109 49.2193566, 12.0895805 49.2196562, 12.0895052 49.2197857, 12.0894233 49.2201259, 12.0894563 49.2202208)",,,
101726292,residential,False,False,40.713,Frankengraben,"LINESTRING (12.0899109 49.2193566, 12.0897991 49.2192771, 12.0896943 49.2191649, 12.0896283 49.2190457)",,,
30318608,residential,False,False,142.464,Forststraße,"LINESTRING (12.0909536 49.2231936, 12.0899548 49.2220909)",,30,
30318608,residential,False,True,100.12700000000001,Forststraße,"LINESTRING (12.0909536 49.2231936, 12.0910646 49.223251, 12.0914282 49.2234453, 12.0917712 49.223555, 12.0921365 49.2236353)",,30,
101726272,residential,False,True,71.482,Forststraße,"LINESTRING (12.0909536 49.2231936, 12.0910187 49.2231059, 12.0915505 49.2226854)",,30,
101726280,residential,False,True,73.529,Forststraße,"LINESTRING (12.0909536 49.2231936, 12.0907364 49.2235328, 12.0907816 49.2238249)",,30,
30303467,residential,False,True,36.989,Blumenstraße,"LINESTRING (12.0887807 49.2222726, 12.0888886 49.2219475)",,30,
30303467,residential,False,False,191.65699999999998,Blumenstraße,"LINESTRING (12.0887807 49.2222726, 12.0883463 49.222678, 12.0894732 49.223662)",,30,
101726300,residential,False,False,240.82100000000003,Gartenstraße,"LINESTRING (12.0887807 49.2222726, 12.089012 49.222399, 12.0893046 49.2226714, 12.0902765 49.2238032, 12.0903135 49.2239019, 12.0902125 49.2241293)",,30,
101726272,residential,False,False,71.482,Forststraße,"LINESTRING (12.0915505 49.2226854, 12.0910187 49.2231059, 12.0909536 49.2231936)",,30,
101726285,residential,False,False,97.913,Waldstraße,"LINESTRING (12.0897135 49.2244564, 12.0885388 49.2248886)",,30,
101726285,residential,False,True,51.513,Waldstraße,"LINESTRING (12.0897135 49.2244564, 12.0898924 49.224364, 12.0902125 49.2241293)",,30,
101726293,residential,False,False,165.776,Flurstraße,"LINESTRING (12.0897135 49.2244564, 12.0900906 49.2248633, 12.0903192 49.2250643, 12.0906038 49.2252113, 12.0909082 49.2253194, 12.0913455 49.2254163)",,30,
101726292,residential,False,True,40.713,Frankengraben,"LINESTRING (12.0896283 49.2190457, 12.0896943 49.2191649, 12.0897991 49.2192771, 12.0899109 49.2193566)",,,
101726280,residential,False,False,73.529,Forststraße,"LINESTRING (12.0907816 49.2238249, 12.0907364 49.2235328, 12.0909536 49.2231936)",,30,
42381252,residential,False,True,86.754,Münchshofener Straße,"LINESTRING (12.0838928 49.2256791, 12.083797 49.225366, 12.0837283 49.2251453, 12.0837037 49.2249972, 12.0837401 49.2249138)",,50,
281425338,residential,False,True,113.672,Premberger Straße,"LINESTRING (12.0838928 49.2256791, 12.0836841 49.2256846, 12.0836267 49.2256864, 12.0831261 49.2255813, 12.0824156 49.2253822)",,,
766214329,residential,False,False,2.759,Pfarrer-Hofmann-Straße,"LINESTRING (12.0909476 49.2167246, 12.0909117 49.2167165)",,,
"[42373523, 470277182]",residential,False,"[False, True]",226.84000000000003,Im Schlossgarten,"LINESTRING (12.083953 49.22163, 12.0829293 49.2216257, 12.0828768 49.2215835, 12.0827992 49.221561, 12.0820898 49.2215582, 12.0819179 49.2215575, 12.0819289 49.2212038, 12.0819379 49.2209175, 12.0819393 49.2208717)",,30,
29691754,residential,False,False,68.117,Birkenstraße,"LINESTRING (12.0909117 49.2167165, 12.0904947 49.2172652)",,,
766214329,residential,False,True,2.759,Pfarrer-Hofmann-Straße,"LINESTRING (12.0909117 49.2167165, 12.0909476 49.2167246)",,,
940317163,residential,False,False,27.78,,"LINESTRING (12.0819393 49.2208717, 12.0823218 49.2208716)",,,
42373523,residential,False,False,33.001999999999995,Im Schlossgarten,"LINESTRING (12.0819393 49.2208717, 12.0819407 49.2208286, 12.0819444 49.2207083, 12.0819613 49.2205754)",,30,
"[42373523, 470277182]",residential,False,"[False, True]",226.83999999999997,Im Schlossgarten,"LINESTRING (12.0819393 49.2208717, 12.0819379 49.2209175, 12.0819289 49.2212038, 12.0819179 49.2215575, 12.0820898 49.2215582, 12.0827992 49.221561, 12.0828768 49.2215835, 12.0829293 49.2216257, 12.083953 49.22163)",,30,
940317163,residential,False,True,27.78,,"LINESTRING (12.0823218 49.2208716, 12.0819393 49.2208717)",,,
44060679,residential,False,True,76.535,Schanzstraße,"LINESTRING (12.084753 49.2178741, 12.0848271 49.2178847, 12.0848618 49.217882, 12.084933 49.217873, 12.0851565 49.217838, 12.0855439 49.2177695, 12.0857641 49.2177084)",,,
155223676,residential,False,True,18.19,Maxhütter Straße,"LINESTRING (12.084753 49.2178741, 12.0847111 49.2179031, 12.0846817 49.2179138, 12.0846362 49.2179302, 12.0845342 49.2179427)",,,
155223676,residential,False,False,18.19,Maxhütter Straße,"LINESTRING (12.0845342 49.2179427, 12.0846362 49.2179302, 12.0846817 49.2179138, 12.0847111 49.2179031, 12.084753 49.2178741)",,,
494483235,tertiary,False,False,97.889,Maxhütter Straße,"LINESTRING (12.0845342 49.2179427, 12.0845423 49.2179753, 12.0845407 49.2180559, 12.0845284 49.2182156, 12.0845034 49.2183214, 12.0844777 49.2184141, 12.0844687 49.2184479, 12.0844427 49.2185458, 12.0844352 49.218632, 12.084453 49.2187128, 12.0844772 49.2188155)",SAD 5,50,2
1215574577,tertiary,False,True,28.65,Maxhütter Straße,"LINESTRING (12.0845342 49.2179427, 12.0845002 49.2178054, 12.0844514 49.2176912)",SAD 5,50,2
29545138,residential,False,True,131.069,Hans-Böckler-Straße,"LINESTRING (12.0844772 49.2188155, 12.084102 49.2189674, 12.0839456 49.2190422, 12.0839052 49.2190577, 12.0830015 49.2194926)",,30,
108142878,tertiary,False,True,309.54400000000004,Verauer Straße,"LINESTRING (12.0844772 49.2188155, 12.0845564 49.2187856, 12.0854297 49.2184323, 12.0874077 49.21764, 12.0880053 49.2172705)",,30,
108142880,tertiary,False,False,121.228,Maxhütter Straße,"LINESTRING (12.0844772 49.2188155, 12.0845027 49.2189297, 12.0845558 49.2190837, 12.0846345 49.2192863, 12.0848632 49.2198756)",SAD 5,50,2
494483235,tertiary,False,True,97.889,Maxhütter Straße,"LINESTRING (12.0844772 49.2188155, 12.084453 49.2187128, 12.0844352 49.218632, 12.0844427 49.2185458, 12.0844687 49.2184479, 12.0844777 49.2184141, 12.0845034 49.2183214, 12.0845284 49.2182156, 12.0845407 49.2180559, 12.0845423 49.2179753, 12.0845342 49.2179427)",SAD 5,50,2
1215574573,residential,False,False,52.794,Am Schafgraben,"LINESTRING (12.0824982 49.2179055, 12.082513 49.2179292, 12.0823881 49.2179799, 12.0822794 49.2178642, 12.0824033 49.2178143, 12.0824311 49.2178113, 12.0824982 49.2179055)",,,
1215574573,residential,False,True,52.794,Am Schafgraben,"LINESTRING (12.0824982 49.2179055, 12.0824311 49.2178113, 12.0824033 49.2178143, 12.0822794 49.2178642, 12.0823881 49.2179799, 12.082513 49.2179292, 12.0824982 49.2179055)",,,
1215574573,residential,False,True,161.002,Am Schafgraben,"LINESTRING (12.0824982 49.2179055, 12.0825468 49.2178877, 12.0827777 49.2177898, 12.082968 49.2177076, 12.0831732 49.2176414, 12.0834469 49.2175701, 12.0835406 49.2175604, 12.0836378 49.2175642, 12.0837147 49.2175802, 12.0837988 49.2176072, 12.0839447 49.217729, 12.0840037 49.2177502, 12.084069 49.217758, 12.0841634 49.2177498, 12.084385 49.2177047, 12.0844514 49.2176912)",,,
1215574573,residential,False,False,161.002,Am Schafgraben,"LINESTRING (12.0844514 49.2176912, 12.084385 49.2177047, 12.0841634 49.2177498, 12.084069 49.217758, 12.0840037 49.2177502, 12.0839447 49.217729, 12.0837988 49.2176072, 12.0837147 49.2175802, 12.0836378 49.2175642, 12.0835406 49.2175604, 12.0834469 49.2175701, 12.0831732 49.2176414, 12.082968 49.2177076, 12.0827777 49.2177898, 12.0825468 49.2178877, 12.0824982 49.2179055)",,,
1215574577,tertiary,False,False,28.65,Maxhütter Straße,"LINESTRING (12.0844514 49.2176912, 12.0845002 49.2178054, 12.0845342 49.2179427)",SAD 5,50,2
