osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes
1064126340,,Schloßbergstraße,residential,30,False,False,185.168,,"LINESTRING (8.6044774 48.5834922, 8.6043365 48.5834562, 8.6039682 48.5833714, 8.6037763 48.5833603, 8.6036031 48.5833503, 8.6032316 48.5833566, 8.6028666 48.5833884, 8.6026164 48.5834183, 8.6022791 48.5835046, 8.6020326 48.5835454)",
"[1189828818, 1064126339, 23577278]",,Schloßbergstraße,residential,30,False,False,330.457,,"LINESTRING (8.6020326 48.5835454, 8.6020126 48.5835525, 8.6019917 48.5835599, 8.6014329 48.5837579, 8.6010252 48.5839424, 8.6005648 48.5842036, 8.6000416 48.5845596, 8.600013 48.584592, 8.5997401 48.5849022, 8.5995849 48.5851064, 8.5995393 48.5851665, 8.5993863 48.5854663, 8.599314 48.5857076, 8.5993105 48.5857502)",
1064126340,,Schloßbergstraße,residential,30,False,True,185.16799999999998,,"LINESTRING (8.6020326 48.5835454, 8.6022791 48.5835046, 8.6026164 48.5834183, 8.6028666 48.5833884, 8.6032316 48.5833566, 8.6036031 48.5833503, 8.6037763 48.5833603, 8.6039682 48.5833714, 8.6043365 48.5834562, 8.6044774 48.5834922)",
"[1189828818, 1064126339, 23577278]",,Schloßbergstraße,residential,30,False,True,330.4570000000001,,"LINESTRING (8.5993105 48.5857502, 8.599314 48.5857076, 8.5993863 48.5854663, 8.5995393 48.5851665, 8.5995849 48.5851064, 8.5997401 48.5849022, 8.600013 48.584592, 8.6000416 48.5845596, 8.6005648 48.5842036, 8.6010252 48.5839424, 8.6014329 48.5837579, 8.6019917 48.5835599, 8.6020126 48.5835525, 8.6020326 48.5835454)",
23577283,,Ringstraße,residential,30,False,False,57.62,,"LINESTRING (8.6089147 48.5855658, 8.60924 48.5850944)",
23462552,,Bahnhofstraße,residential,30,False,True,214.46200000000002,,"LINESTRING (8.6089147 48.5855658, 8.6082093 48.5852819, 8.6076299 48.5850388, 8.6072222 48.5849022, 8.6069138 48.5848241, 8.6066965 48.5847957, 8.6064819 48.5847851, 8.6063022 48.5847904)",
"[1051651338, 1051651342]",,Bahnhofstraße,residential,30,False,False,129.921,,"LINESTRING (8.6089147 48.5855658, 8.6093439 48.5857166, 8.6098401 48.585839, 8.6099939 48.5858748, 8.6103229 48.5859437, 8.6105589 48.5859809)",
23577283,,Ringstraße,residential,30,False,True,57.62,,"LINESTRING (8.60924 48.5850944, 8.6089147 48.5855658)",
23577284,,Ringstraße,residential,30,False,True,61.952999999999996,,"LINESTRING (8.60924 48.5850944, 8.609183 48.5850873, 8.6084514 48.5849004)",
"[1051651340, 1051651341]",,Ringstraße,residential,30,False,False,135.374,,"LINESTRING (8.60924 48.5850944, 8.6102331 48.5852259, 8.6110446 48.5853334)",
23577284,,Ringstraße,residential,30,False,False,61.952999999999996,,"LINESTRING (8.6084514 48.5849004, 8.609183 48.5850873, 8.60924 48.5850944)",
"[1051651340, 1051651341]",,Ringstraße,residential,30,False,True,135.374,,"LINESTRING (8.6110446 48.5853334, 8.6102331 48.5852259, 8.60924 48.5850944)",
23577407,,Überberger Weg,residential,30,False,False,180.97600000000003,,"LINESTRING (8.6047281 48.5898419, 8.6045165 48.5901417, 8.6044914 48.590215, 8.6043768 48.5905489, 8.604253 48.5908429, 8.6039774 48.5911186, 8.6038325 48.59124, 8.6037632 48.591316)",
23577407,,Überberger Weg,residential,30,False,True,50.385999999999996,,"LINESTRING (8.6047281 48.5898419, 8.6047845 48.5898513, 8.6048528 48.5897839, 8.6048587 48.5894504)",
28639921,,Überberger Weg,residential,30,False,True,119.92999999999999,,"LINESTRING (8.6047281 48.5898419, 8.604732 48.5897638, 8.6047127 48.5896701, 8.6042714 48.5890136, 8.6041604 48.5888412)",
23577407,,Überberger Weg,residential,30,False,True,180.976,,"LINESTRING (8.6037632 48.591316, 8.6038325 48.59124, 8.6039774 48.5911186, 8.604253 48.5908429, 8.6043768 48.5905489, 8.6044914 48.590215, 8.6045165 48.5901417, 8.6047281 48.5898419)",
28639918,,Amselweg,residential,30,False,True,119.607,,"LINESTRING (8.6037632 48.591316, 8.6037176 48.5911551, 8.6037691 48.5908157, 8.6039685 48.5902603)",
23363412,,Haldenstraße,residential,30,False,False,221.954,,"LINESTRING (8.6072613 48.5857274, 8.6069899 48.5857345, 8.6065183 48.5857469, 8.6063033 48.585743, 8.6061121 48.5857589, 8.6051498 48.5857552, 8.6048972 48.5858155, 8.6046913 48.585844, 8.6044643 48.5858568, 8.6042675 48.5858497)",
23363412,,Haldenstraße,residential,30,False,True,39.22,,"LINESTRING (8.6072613 48.5857274, 8.6076395 48.5857327, 8.6077642 48.5856719)",
23577902,,Walkenweg,residential,30,False,True,108.214,,"LINESTRING (8.6072613 48.5857274, 8.6071191 48.5856795, 8.6067295 48.5856539, 8.6064195 48.5855861, 8.6061284 48.5854771, 8.6059497 48.585353)",
23576949,,Blumenstraße,residential,30,False,True,75.762,,"LINESTRING (8.6036558 48.5861347, 8.6035606 48.5861603, 8.6034397 48.5861954, 8.6033924 48.5862127, 8.6032856 48.5862517, 8.6030895 48.5863341, 8.6030232 48.5863585, 8.6027529 48.5864602)",
"[40711146, 997955582]",,Paulusstraße,residential,30,False,True,56.681000000000004,,"LINESTRING (8.6036558 48.5861347, 8.6037217 48.5861146, 8.6039592 48.5860393, 8.6041142 48.585977, 8.6042409 48.5859016, 8.6042675 48.5858497)",
40711147,,Paulusstraße,residential,30,False,False,36.772999999999996,,"LINESTRING (8.6036558 48.5861347, 8.6036478 48.5862464, 8.6035514 48.5863715, 8.6034889 48.5864382)",
23806893,,Ginsterweg,residential,30,False,False,104.10000000000001,,"LINESTRING (8.6116133 48.591414, 8.6114032 48.5905352, 8.6113922 48.5904893)",
23806893,,Ginsterweg,residential,30,False,True,164.608,,"LINESTRING (8.6116133 48.591414, 8.6109498 48.5915063, 8.6107616 48.5915, 8.6106587 48.591449, 8.6106208 48.5913416, 8.6104557 48.5906946, 8.6104417 48.5906396)",
23806845,,Forchenweg,residential,30,False,False,17.709,,"LINESTRING (8.6104417 48.5906396, 8.6106651 48.5905802)",
23806845,,Forchenweg,residential,30,False,True,10.36,,"LINESTRING (8.6104417 48.5906396, 8.610306 48.5906646)",
23806893,,Ginsterweg,residential,30,False,False,164.608,,"LINESTRING (8.6104417 48.5906396, 8.6104557 48.5906946, 8.6106208 48.5913416, 8.6106587 48.591449, 8.6107616 48.5915, 8.6109498 48.5915063, 8.6116133 48.591414)",
23806845,,Forchenweg,residential,30,False,False,49.985,,"LINESTRING (8.6092377 48.5908292, 8.6093589 48.5908125, 8.609903 48.5907374)",
28640044,,Markgrafenweg,residential,30,False,False,46.35,,"LINESTRING (8.6092377 48.5908292, 8.6091918 48.5907094, 8.6090483 48.5904788, 8.6090081 48.5904439)",
"[1053283172, 1053283174]",,Forchenweg,residential,30,False,True,71.96,,"LINESTRING (8.6092377 48.5908292, 8.6089814 48.5908755, 8.6087994 48.5909224, 8.6087589 48.5909328, 8.6084788 48.591029, 8.6083364 48.5910748)",
23806952,,Burgstraße,residential,30,False,False,338.743,,"LINESTRING (8.606091 48.5899995, 8.6055095 48.5890486, 8.6053367 48.5887578, 8.6052588 48.5885701, 8.6052141 48.5883841, 8.6048533 48.5872747, 8.6048166 48.5872075, 8.6047567 48.5871613, 8.6046844 48.5871283)",
23806952,,Burgstraße,residential,30,False,True,186.167,,"LINESTRING (8.606091 48.5899995, 8.6062132 48.5902878, 8.6062528 48.5905805, 8.606233 48.590871, 8.6061703 48.5910435, 8.6060646 48.5912117, 8.605949 48.5913471, 8.6057806 48.5914716, 8.6057498 48.5915777)",
28640036,,,residential,,False,False,72.903,,"LINESTRING (8.606091 48.5899995, 8.6064455 48.5899822, 8.6067356 48.5900154, 8.6070279 48.590132)",
23806952,,Burgstraße,residential,30,False,True,338.743,,"LINESTRING (8.6046844 48.5871283, 8.6047567 48.5871613, 8.6048166 48.5872075, 8.6048533 48.5872747, 8.6052141 48.5883841, 8.6052588 48.5885701, 8.6053367 48.5887578, 8.6055095 48.5890486, 8.606091 48.5899995)",
945878788,,Welkerstraße,residential,30,False,False,21.936,,"LINESTRING (8.6046844 48.5871283, 8.6047606 48.5870849, 8.6049467 48.5870408)",
"[28639900, 945878788]",,Welkerstraße,residential,30,False,True,164.19199999999998,,"LINESTRING (8.6046844 48.5871283, 8.6045888 48.5871834, 8.6044787 48.5873379, 8.6044209 48.5876121, 8.6044196 48.5879848, 8.6044435 48.5882703, 8.6044082 48.5883802, 8.6043126 48.5884334, 8.604187 48.5884716)",
23920609,,Weiherstraße,residential,30,False,True,145.814,,"LINESTRING (8.6026481 48.5902609, 8.6025246 48.590488, 8.6023986 48.5906565, 8.6021116 48.590912, 8.6019131 48.5910415, 8.6016985 48.5911586, 8.6014588 48.5912726)",
227581899,K 4334,Karlstraße,tertiary,,False,False,105.747,,"LINESTRING (8.6026481 48.5902609, 8.6027526 48.590252, 8.6028089 48.5902201, 8.6028572 48.5901633, 8.6028827 48.5900921, 8.6029726 48.5897943, 8.6031643 48.5894252)",
227581899,K 4334,Karlstraße,tertiary,,False,True,169.81799999999998,,"LINESTRING (8.6026481 48.5902609, 8.6025863 48.5902378, 8.6025165 48.5902023, 8.6024863 48.5901342, 8.6025069 48.5900567, 8.6025994 48.5898711, 8.602627 48.5897184, 8.6025953 48.5895813, 8.6025059 48.5893064, 8.6022725 48.5888274)",
23945158,,Urbachstraße,residential,30,True,False,58.881,,"LINESTRING (8.6101562 48.5879752, 8.609813 48.5884536)",
40711140,,Speidelstraße,residential,30,False,True,174.74,,"LINESTRING (8.6101562 48.5879752, 8.6078822 48.5875203)",
1053283177,,Speidelstraße,residential,30,False,False,137.67600000000002,,"LINESTRING (8.6101562 48.5879752, 8.6102293 48.5879917, 8.6119003 48.5884246)",
23806845,,Forchenweg,residential,30,False,False,30.919,,"LINESTRING (8.6113922 48.5904893, 8.6118121 48.5905027)",
23806845,,Forchenweg,residential,30,False,True,54.846000000000004,,"LINESTRING (8.6113922 48.5904893, 8.6112176 48.5904916, 8.6108258 48.5905375, 8.6106651 48.5905802)",
23806893,,Ginsterweg,residential,30,False,True,104.10000000000001,,"LINESTRING (8.6113922 48.5904893, 8.6114032 48.5905352, 8.6116133 48.591414)",
23806845,,Forchenweg,residential,30,False,True,30.919,,"LINESTRING (8.6118121 48.5905027, 8.6113922 48.5904893)",
24020693,,Bädergäßchen,residential,30,False,False,22.087,,"LINESTRING (8.6025123 48.5857357, 8.6024029 48.5856706, 8.6023634 48.5856472, 8.602289 48.5856029)",
24020733,,Alte Steige,residential,30,False,True,124.546,,"LINESTRING (8.6034297 48.585712, 8.603635 48.5855598, 8.6044134 48.5852727, 8.6046781 48.5851968, 8.6047136 48.5851373, 8.6047105 48.5850656)",
28639901,,Amselweg,residential,30,False,False,159.363,,"LINESTRING (8.6041604 48.5888412, 8.6041904 48.5891343, 8.6041652 48.5895244, 8.6041145 48.5898222, 8.6040511 48.5900687, 8.6040217 48.5901368, 8.6039685 48.5902603)",
28639901,,Amselweg,residential,30,False,True,41.975,,"LINESTRING (8.6041604 48.5888412, 8.6041336 48.5886809, 8.6041396 48.5885399, 8.604187 48.5884716)",
28639921,,Überberger Weg,residential,30,False,False,119.93,,"LINESTRING (8.6041604 48.5888412, 8.6042714 48.5890136, 8.6047127 48.5896701, 8.604732 48.5897638, 8.6047281 48.5898419)",
28639901,,Amselweg,residential,30,False,False,338.651,,"LINESTRING (8.6039685 48.5902603, 8.6037067 48.5905646, 8.6033811 48.5908256, 8.6026762 48.5913247, 8.6020901 48.5916339, 8.6017453 48.5917732, 8.6011438 48.5919379, 8.6004504 48.5920808)",
28639901,,Amselweg,residential,30,False,True,159.363,,"LINESTRING (8.6039685 48.5902603, 8.6040217 48.5901368, 8.6040511 48.5900687, 8.6041145 48.5898222, 8.6041652 48.5895244, 8.6041904 48.5891343, 8.6041604 48.5888412)",
28639918,,Amselweg,residential,30,False,False,119.607,,"LINESTRING (8.6039685 48.5902603, 8.6037691 48.5908157, 8.6037176 48.5911551, 8.6037632 48.591316)",
28639901,,Amselweg,residential,30,False,True,338.65099999999995,,"LINESTRING (8.6004504 48.5920808, 8.6011438 48.5919379, 8.6017453 48.5917732, 8.6020901 48.5916339, 8.6026762 48.5913247, 8.6033811 48.5908256, 8.6037067 48.5905646, 8.6039685 48.5902603)",
23945158,,Urbachstraße,residential,30,True,False,31.144,,"LINESTRING (8.609813 48.5884536, 8.6096475 48.5887114)",
28640023,,Friedrich-Schleeh-Straße,residential,30,False,True,141.79999999999998,,"LINESTRING (8.609813 48.5884536, 8.6115551 48.5889381, 8.6115902 48.5889479)",
28640070,,Finkenweg,residential,30,False,False,60.352,,"LINESTRING (8.6096475 48.5887114, 8.608923 48.5884566)",
1053283176,,Urbachstraße,residential,30,False,False,34.017,,"LINESTRING (8.6096475 48.5887114, 8.6094636 48.5889921)",
1053283176,,Urbachstraße,residential,30,False,True,34.017,,"LINESTRING (8.6094636 48.5889921, 8.6096475 48.5887114)",
28639945,,Urbachstraße,residential,30,False,False,142.25,,"LINESTRING (8.6094636 48.5889921, 8.6094264 48.5890454, 8.6086849 48.5901631)",
28640044,,Markgrafenweg,residential,30,False,False,92.132,,"LINESTRING (8.6086849 48.5901631, 8.6079306 48.5895016)",
28640044,,Markgrafenweg,residential,30,False,True,39.242,,"LINESTRING (8.6086849 48.5901631, 8.6090081 48.5904439)",
28639945,,Urbachstraße,residential,30,False,False,106.723,,"LINESTRING (8.6086849 48.5901631, 8.6082311 48.5906433, 8.6079429 48.5909254, 8.607881 48.5909591)",
28639945,,Urbachstraße,residential,30,False,True,142.25,,"LINESTRING (8.6086849 48.5901631, 8.6094264 48.5890454, 8.6094636 48.5889921)",
28640206,,Friedrich-Schleeh-Straße,residential,30,False,False,62.499,,"LINESTRING (8.6115902 48.5889479, 8.6119003 48.5884246)",
28640023,,Friedrich-Schleeh-Straße,residential,30,False,False,141.79999999999998,,"LINESTRING (8.6115902 48.5889479, 8.6115551 48.5889381, 8.609813 48.5884536)",
28640044,,Markgrafenweg,residential,30,False,True,92.132,,"LINESTRING (8.6079306 48.5895016, 8.6086849 48.5901631)",
738332239,,Markgrafenweg,residential,30,False,False,72.286,,"LINESTRING (8.6079306 48.5895016, 8.6073164 48.5889941)",
1053283171,,Markgrafenweg,residential,30,False,False,91.125,,"LINESTRING (8.6079306 48.5895016, 8.606904 48.5899604)",
28640024,,Auerstraße,residential,30,False,False,137.61599999999999,,"LINESTRING (8.6079306 48.5895016, 8.6080567 48.5894199, 8.608923 48.5884566)",
28640070,,Finkenweg,residential,30,False,False,48.712,,"LINESTRING (8.608923 48.5884566, 8.6083534 48.5882331)",
28640070,,Finkenweg,residential,30,False,True,60.352,,"LINESTRING (8.608923 48.5884566, 8.6096475 48.5887114)",
28640024,,Auerstraße,residential,30,False,True,137.61599999999999,,"LINESTRING (8.608923 48.5884566, 8.6080567 48.5894199, 8.6079306 48.5895016)",
23488137,,Lerchenstraße,residential,30,False,False,15.091,,"LINESTRING (8.6070279 48.590132, 8.6071349 48.5902478)",
23488137,,Lerchenstraße,residential,30,False,True,21.145,,"LINESTRING (8.6070279 48.590132, 8.606904 48.5899604)",
28640036,,,residential,,False,True,72.90299999999999,,"LINESTRING (8.6070279 48.590132, 8.6067356 48.5900154, 8.6064455 48.5899822, 8.606091 48.5899995)",
28640070,,Finkenweg,residential,30,False,True,48.712,,"LINESTRING (8.6083534 48.5882331, 8.608923 48.5884566)",
28640070,,Finkenweg,residential,30,False,False,110.262,,"LINESTRING (8.6083534 48.5882331, 8.6076779 48.5879777, 8.6078822 48.5875203)",
28640071,,Finkenweg,residential,30,False,False,113.93199999999999,,"LINESTRING (8.6083534 48.5882331, 8.6082367 48.5883215, 8.607531 48.5888451, 8.6073164 48.5889941)",
40711140,,Speidelstraße,residential,30,False,False,174.74,,"LINESTRING (8.6078822 48.5875203, 8.6101562 48.5879752)",
28640070,,Finkenweg,residential,30,False,True,110.262,,"LINESTRING (8.6078822 48.5875203, 8.6076779 48.5879777, 8.6083534 48.5882331)",
40711140,,Speidelstraße,residential,30,False,True,184.924,,"LINESTRING (8.6078822 48.5875203, 8.6078262 48.5875103, 8.607291 48.5874146, 8.6070907 48.5873788, 8.6069761 48.5873583, 8.6066221 48.5872951, 8.6065876 48.5872889, 8.6063394 48.5872416, 8.606203 48.5872199, 8.6060265 48.587188, 8.6059796 48.58718, 8.6058249 48.5871536, 8.6055307 48.5871035, 8.6054536 48.5870904)",
738332239,,Markgrafenweg,residential,30,False,True,72.286,,"LINESTRING (8.6073164 48.5889941, 8.6079306 48.5895016)",
28640071,,Finkenweg,residential,30,False,True,113.93199999999999,,"LINESTRING (8.6073164 48.5889941, 8.607531 48.5888451, 8.6082367 48.5883215, 8.6083534 48.5882331)",
738332239,,Markgrafenweg,residential,30,False,False,93.143,,"LINESTRING (8.6073164 48.5889941, 8.6070723 48.5887795, 8.6069892 48.5887298, 8.6068343 48.5887106, 8.6064286 48.5887635, 8.6062657 48.5888097)",
28640206,,Friedrich-Schleeh-Straße,residential,30,False,True,62.499,,"LINESTRING (8.6119003 48.5884246, 8.6115902 48.5889479)",
1053283177,,Speidelstraße,residential,30,False,True,137.67600000000002,,"LINESTRING (8.6119003 48.5884246, 8.6102293 48.5879917, 8.6101562 48.5879752)",
23577743,,Schillerstraße,residential,30,False,False,208.39599999999996,,"LINESTRING (8.6024685 48.5883156, 8.6024745 48.5882425, 8.6025902 48.5869588, 8.6026176 48.5867704, 8.6026419 48.5866387, 8.6027529 48.5864602)",
23577743,,Schillerstraße,residential,30,False,True,61.895,,"LINESTRING (8.6024685 48.5883156, 8.602439 48.5886712, 8.602401 48.5887592, 8.6022725 48.5888274)",
28663261,,Bienengasse,residential,30,False,False,74.25999999999999,,"LINESTRING (8.6024685 48.5883156, 8.6028089 48.5885887, 8.6029779 48.5887847, 8.6030358 48.5888642)",
415097145,L 404,Pfalzgrafenweiler Straße,secondary,50,False,True,38.05,,"LINESTRING (8.5992132 48.5895424, 8.5995418 48.589524, 8.5997268 48.5895036)",3
28639945,,Urbachstraße,residential,30,False,True,106.723,,"LINESTRING (8.607881 48.5909591, 8.6079429 48.5909254, 8.6082311 48.5906433, 8.6086849 48.5901631)",
40711138,,Urbachstraße,residential,30,True,False,36.155,,"LINESTRING (8.607881 48.5909591, 8.6080049 48.5910081, 8.6081581 48.5910403, 8.6082483 48.5910522, 8.6083364 48.5910748)",
"[23488137, 199058476]",,Lerchenstraße,residential,30,False,True,96.60199999999999,,"LINESTRING (8.607881 48.5909591, 8.6078207 48.5909306, 8.6071349 48.5902478)",
220137595,,Erlesäcker,residential,30,False,True,57.496,,"LINESTRING (8.6077239 48.5919102, 8.6072017 48.592295)",
220137595,,Erlesäcker,residential,30,False,False,57.496,,"LINESTRING (8.6072017 48.592295, 8.6077239 48.5919102)",
220137596,,Erlesäcker,residential,30,False,True,45.678,,"LINESTRING (8.6072017 48.592295, 8.6067118 48.5920425)",
28663261,,Bienengasse,residential,30,False,True,64.937,,"LINESTRING (8.6031643 48.5894252, 8.6031442 48.5893073, 8.603183 48.5891852, 8.6031768 48.5891438, 8.6031603 48.5890349, 8.6030358 48.5888642)",
227581899,K 4334,Karlstraße,tertiary,,False,False,289.1199999999999,,"LINESTRING (8.6031643 48.5894252, 8.6032888 48.5891866, 8.6033481 48.5890137, 8.6034014 48.5887943, 8.6034105 48.5884048, 8.6033527 48.5879903, 8.6033437 48.5877912, 8.6033655 48.5875656, 8.6033437 48.587436, 8.6032862 48.5873171, 8.6032081 48.5872305, 8.6031721 48.5871692, 8.603175 48.5871156, 8.6032178 48.5870616, 8.6032878 48.587023, 8.6033733 48.5870076, 8.6034655 48.5870175)",
227581899,K 4334,Karlstraße,tertiary,,False,True,105.74699999999999,,"LINESTRING (8.6031643 48.5894252, 8.6029726 48.5897943, 8.6028827 48.5900921, 8.6028572 48.5901633, 8.6028089 48.5902201, 8.6027526 48.590252, 8.6026481 48.5902609)",
"[323333016, 323333014]",,Weiherstraße,residential,30,False,True,261.296,,"LINESTRING (8.6031643 48.5894252, 8.6031912 48.5895122, 8.6031764 48.5896045, 8.603112 48.5897783, 8.6030933 48.589922, 8.6030798 48.5900977, 8.6030342 48.5902325, 8.6028894 48.5903602, 8.6025675 48.5906405, 8.6022725 48.5909191, 8.602066 48.5910433, 8.6015268 48.5913023, 8.6014588 48.5912726)",
259123011,,Forchenweg,residential,30,False,True,23.6,,"LINESTRING (8.6106532 48.5903698, 8.6106397 48.5904774, 8.6106602 48.5905472, 8.6106651 48.5905802)",
23806845,,Forchenweg,residential,30,False,True,17.709,,"LINESTRING (8.6106651 48.5905802, 8.6104417 48.5906396)",
23806845,,Forchenweg,residential,30,False,False,54.846000000000004,,"LINESTRING (8.6106651 48.5905802, 8.6108258 48.5905375, 8.6112176 48.5904916, 8.6113922 48.5904893)",
259123011,,Forchenweg,residential,30,False,False,23.6,,"LINESTRING (8.6106651 48.5905802, 8.6106602 48.5905472, 8.6106397 48.5904774, 8.6106532 48.5903698)",
28640044,,Markgrafenweg,residential,30,False,False,39.242,,"LINESTRING (8.6090081 48.5904439, 8.6086849 48.5901631)",
259123013,,Markgrafenweg,residential,30,False,False,47.945,,"LINESTRING (8.6090081 48.5904439, 8.6096234 48.5903015)",
28640044,,Markgrafenweg,residential,30,False,True,46.349999999999994,,"LINESTRING (8.6090081 48.5904439, 8.6090483 48.5904788, 8.6091918 48.5907094, 8.6092377 48.5908292)",
259123013,,Markgrafenweg,residential,30,False,True,47.945,,"LINESTRING (8.6096234 48.5903015, 8.6090081 48.5904439)",
23806845,,Forchenweg,residential,30,False,False,30.73,,"LINESTRING (8.609903 48.5907374, 8.6099344 48.5907331, 8.6102036 48.5906835, 8.610306 48.5906646)",
23806845,,Forchenweg,residential,30,False,True,49.985,,"LINESTRING (8.609903 48.5907374, 8.6093589 48.5908125, 8.6092377 48.5908292)",
259123026,,Forchenweg,residential,30,False,False,37.851,,"LINESTRING (8.609903 48.5907374, 8.6098925 48.590655, 8.6098598 48.5903982)",
259123026,,Forchenweg,residential,30,False,True,37.851,,"LINESTRING (8.6098598 48.5903982, 8.6098925 48.590655, 8.609903 48.5907374)",
23806845,,Forchenweg,residential,30,False,False,10.36,,"LINESTRING (8.610306 48.5906646, 8.6104417 48.5906396)",
23806845,,Forchenweg,residential,30,False,True,30.73,,"LINESTRING (8.610306 48.5906646, 8.6102036 48.5906835, 8.6099344 48.5907331, 8.609903 48.5907374)",
259123027,,Forchenweg,residential,30,False,False,39.633,,"LINESTRING (8.610306 48.5906646, 8.6102986 48.5906079, 8.6102595 48.5903095)",
259123027,,Forchenweg,residential,30,False,True,39.633,,"LINESTRING (8.6102595 48.5903095, 8.6102986 48.5906079, 8.610306 48.5906646)",
315828791,,Bienengasse,residential,,False,True,91.56400000000001,,"LINESTRING (8.603188 48.5880491, 8.6031446 48.5884227, 8.6030963 48.5887229, 8.6030358 48.5888642)",
28663261,,Bienengasse,residential,30,False,False,64.937,,"LINESTRING (8.6030358 48.5888642, 8.6031603 48.5890349, 8.6031768 48.5891438, 8.603183 48.5891852, 8.6031442 48.5893073, 8.6031643 48.5894252)",
28663261,,Bienengasse,residential,30,False,True,74.25999999999999,,"LINESTRING (8.6030358 48.5888642, 8.6029779 48.5887847, 8.6028089 48.5885887, 8.6024685 48.5883156)",
315828791,,Bienengasse,residential,,False,False,91.564,,"LINESTRING (8.6030358 48.5888642, 8.6030963 48.5887229, 8.6031446 48.5884227, 8.603188 48.5880491)",
23363414,,Gartenstraße,residential,30,False,True,28.761,,"LINESTRING (8.6059497 48.585353, 8.6055876 48.5852554)",
23363414,,Gartenstraße,residential,30,False,False,138.586,,"LINESTRING (8.6059497 48.585353, 8.6061723 48.5853725, 8.6069126 48.5855286, 8.6073686 48.5856333, 8.6077642 48.5856719)",
23577902,,Walkenweg,residential,30,False,False,108.214,,"LINESTRING (8.6059497 48.585353, 8.6061284 48.5854771, 8.6064195 48.5855861, 8.6067295 48.5856539, 8.6071191 48.5856795, 8.6072613 48.5857274)",
23920609,,Weiherstraße,residential,30,False,False,145.81399999999996,,"LINESTRING (8.6014588 48.5912726, 8.6016985 48.5911586, 8.6019131 48.5910415, 8.6021116 48.590912, 8.6023986 48.5906565, 8.6025246 48.590488, 8.6026481 48.5902609)",
"[323333016, 323333014]",,Weiherstraße,residential,30,False,False,261.29600000000005,,"LINESTRING (8.6014588 48.5912726, 8.6015268 48.5913023, 8.602066 48.5910433, 8.6022725 48.5909191, 8.6025675 48.5906405, 8.6028894 48.5903602, 8.6030342 48.5902325, 8.6030798 48.5900977, 8.6030933 48.589922, 8.603112 48.5897783, 8.6031764 48.5896045, 8.6031912 48.5895122, 8.6031643 48.5894252)",
376862946,,,living_street,,False,False,44.826,,"LINESTRING (8.6005198 48.585204, 8.6006133 48.5852347, 8.6010471 48.5853773, 8.6010648 48.5853843)",
1064819975,,,living_street,,False,True,28.893,,"LINESTRING (8.6009466 48.5845556, 8.6012531 48.5843931)",
414687571,,Lerchenstraße,residential,,False,True,63.522000000000006,,"LINESTRING (8.6066615 48.5907256, 8.607011 48.5903729, 8.6071349 48.5902478)",
23488137,,Lerchenstraße,residential,30,False,False,21.145,,"LINESTRING (8.606904 48.5899604, 8.6070279 48.590132)",
1053283171,,Markgrafenweg,residential,30,False,True,91.125,,"LINESTRING (8.606904 48.5899604, 8.6079306 48.5895016)",
23488137,,Lerchenstraße,residential,30,False,True,136.30700000000002,,"LINESTRING (8.606904 48.5899604, 8.6068947 48.5899475, 8.6066652 48.5895503, 8.6062657 48.5888097)",
849447135,,,living_street,,False,False,34.188,,"LINESTRING (8.6020065 48.5840368, 8.602134 48.5841122, 8.6022279 48.5841513, 8.6023493 48.5842417)",
"[23473643, 1064126341]",,Am Brunnenhäusle,living_street,,False,False,74.682,,"LINESTRING (8.6020065 48.5840368, 8.6020685 48.5840074, 8.6021946 48.5839477, 8.6024467 48.5838555, 8.6026148 48.5838324, 8.6028182 48.5839994)",
1064126342,,Am Brunnenhäusle,living_street,,False,True,68.132,,"LINESTRING (8.6020065 48.5840368, 8.601921 48.5840773, 8.6016426 48.5842035, 8.6012531 48.5843931)",
