osmid,lanes,highway,junction,oneway,reversed,length,geometry,ref,name,width,maxspeed,bridge
"[1074518610, 221011659]",,residential,,False,True,95.40599999999999,"LINESTRING (7.5481046 50.9508537, 7.548795 50.9508616, 7.5488405 50.950875, 7.5488681 50.9509054, 7.5488663 50.9509706, 7.5488615 50.9511202, 7.5488568 50.951219, 7.5488301 50.9512582)",,Weiherplatz,,,
26657276,,residential,,False,False,30.830000000000002,"LINESTRING (7.5489968 50.9497379, 7.548901 50.949715, 7.5487863 50.9496518, 7.548685 50.9495945, 7.5486513 50.949572)",,Schulstraße,,30,
26657276,,residential,,False,True,58.068999999999996,"LINESTRING (7.5489968 50.9497379, 7.5490883 50.9497433, 7.5491678 50.9497324, 7.5493085 50.9497078, 7.5496597 50.9496396, 7.5498018 50.9496416)",,Schulstraße,,30,
901088578,,residential,,False,True,56.208,"LINESTRING (7.5489968 50.9497379, 7.5489624 50.9497867, 7.548915 50.9498544, 7.5488238 50.9498932, 7.5487329 50.9500954, 7.5487299 50.950194)",,Weiher-Passage,5,,
10713060,1,secondary,,True,False,35.78,"LINESTRING (7.5486516 50.9449954, 7.548608 50.9447926, 7.5485858 50.9447234, 7.5485596 50.9446799)",L 350,,,,
48225074,,secondary_link,,True,False,37.595,"LINESTRING (7.5486516 50.9449954, 7.5485447 50.9448936, 7.5484407 50.9448558, 7.5483334 50.9448517, 7.5482221 50.9448707)",,Dörner Straße,,,
55467274,,residential,,False,True,30.732,"LINESTRING (7.5502126 50.9449015, 7.5505696 50.9447409)",,Waldstraße,,30,
55467275,,tertiary,,False,True,197.247,"LINESTRING (7.5502126 50.9449015, 7.5502597 50.9450143, 7.5502994 50.9451743, 7.5503155 50.9452703, 7.5503345 50.9453425, 7.5504495 50.9454238, 7.5506651 50.9454826, 7.5509462 50.9455164, 7.5512503 50.9455674, 7.5515886 50.9456502, 7.5517827 50.9457757, 7.5518703 50.9458521, 7.5519625 50.9459719, 7.5519899 50.9460281)",,Homburger Straße,,50,
55467279,,tertiary,,False,False,86.74199999999999,"LINESTRING (7.5502126 50.9449015, 7.5500059 50.9447793, 7.5497455 50.9446985, 7.5495377 50.9446424, 7.5493784 50.9445806, 7.5492544 50.9445145, 7.5491835 50.9444808)",,Homburger Straße,,100,
55467272,,residential,,True,False,53.899,"LINESTRING (7.5512724 50.9445441, 7.5508878 50.9446453, 7.5505696 50.9447409)",,Waldstraße,,30,
55467274,,residential,,False,False,30.732,"LINESTRING (7.5505696 50.9447409, 7.5502126 50.9449015)",,Waldstraße,,30,
55467277,,residential,,False,True,130.95299999999997,"LINESTRING (7.5505696 50.9447409, 7.5505468 50.94471, 7.5505441 50.9446059, 7.5505438 50.9444238, 7.5505353 50.9441184, 7.5505308 50.9439012, 7.5505242 50.9435665)",,Hüttenstraße,4,30,
55467272,,residential,,True,False,187.61599999999999,"LINESTRING (7.5533625 50.9437256, 7.5533505 50.9439635, 7.5532641 50.9440411, 7.5530768 50.9441082, 7.5515744 50.9444915, 7.5512724 50.9445441)",,Waldstraße,,30,
55467285,,residential,,False,True,386.221,"LINESTRING (7.5533625 50.9437256, 7.5535822 50.9437868, 7.5537553 50.9439022, 7.5538878 50.9440369, 7.5539454 50.9441713, 7.5539797 50.9443226, 7.5539572 50.9444652, 7.5538846 50.9446522, 7.5538358 50.9447686, 7.5537926 50.9448657, 7.5537514 50.9449247, 7.553642 50.9449829, 7.5530486 50.945077, 7.5523487 50.9451119, 7.5516439 50.9450943, 7.5513329 50.9450755, 7.551061 50.9451092, 7.5508908 50.9451518, 7.5508415 50.9451955, 7.5508425 50.9452536, 7.5509308 50.9453712)",,An der Krähenhardt,,30,
85283768,,residential,,False,True,120.057,"LINESTRING (7.5533625 50.9437256, 7.5528153 50.9435802, 7.5524439 50.9435405, 7.5520725 50.9435115, 7.5517071 50.9434802)",,Birkenstraße,4,30,
71597591,,residential,,False,False,83.181,"LINESTRING (7.5583105 50.9440913, 7.5580947 50.9440618, 7.5578816 50.9440888, 7.5573525 50.9443338, 7.5572604 50.9443389)",,Zaun,,,
399488122,,residential,,False,True,70.056,"LINESTRING (7.5583105 50.9440913, 7.5583344 50.944185, 7.5583091 50.9443706, 7.5582813 50.9445674, 7.5582409 50.9447165)",,Neuwiehler Straße,,,
"[71597610, 399489067]",,residential,,False,True,237.83800000000005,"LINESTRING (7.5548655 50.9436722, 7.5550976 50.9438517, 7.5552716 50.944027, 7.5553833 50.9441395, 7.5555896 50.9443516, 7.5555827 50.9444091, 7.5555155 50.944538, 7.5554686 50.9446385, 7.5555185 50.9446629, 7.5555803 50.9446931, 7.5557399 50.9446889, 7.5560916 50.944664, 7.5568055 50.9443751, 7.5569226 50.9443759)",,"['Zaun', 'Zirrer Straße']",4,30,
85283768,,residential,,False,True,83.431,"LINESTRING (7.5517071 50.9434802, 7.5505242 50.9435665)",,Birkenstraße,4,30,
55467276,,residential,,True,False,127.43499999999999,"LINESTRING (7.5517071 50.9434802, 7.551754 50.9439658, 7.5516996 50.9440994, 7.5515807 50.9442262, 7.5514032 50.9443791, 7.5513008 50.9444949, 7.5512724 50.9445441)",,Höhlenstraße,,30,
85283768,,residential,,False,False,120.05699999999999,"LINESTRING (7.5517071 50.9434802, 7.5520725 50.9435115, 7.5524439 50.9435405, 7.5528153 50.9435802, 7.5533625 50.9437256)",,Birkenstraße,4,30,
85283716,,residential,,False,True,72.666,"LINESTRING (7.5493002 50.9501875, 7.5493518 50.9500962, 7.5494589 50.9499877, 7.5496572 50.9499036, 7.5497599 50.9496913, 7.5498018 50.9496416)",,Zur Dorfkrone,4,,
"[901086915, 58974173]","['2', '3']",tertiary,,False,False,39.771,"LINESTRING (7.5474716 50.9494236, 7.5478836 50.9494443, 7.548037 50.9494332)",,Hauptstraße,,50,
58974173,2,tertiary,,False,True,44.202,"LINESTRING (7.5474716 50.9494236, 7.5472104 50.9494046, 7.5468603 50.9494761)",,Hauptstraße,,50,
85283724,,residential,,False,False,83.02000000000001,"LINESTRING (7.5474716 50.9494236, 7.5474644 50.9496469, 7.5474625 50.9497057, 7.5479163 50.9499401, 7.5480667 50.9499407)",,Im Weiher,4,,
55467285,,residential,,False,False,386.221,"LINESTRING (7.5509308 50.9453712, 7.5508425 50.9452536, 7.5508415 50.9451955, 7.5508908 50.9451518, 7.551061 50.9451092, 7.5513329 50.9450755, 7.5516439 50.9450943, 7.5523487 50.9451119, 7.5530486 50.945077, 7.553642 50.9449829, 7.5537514 50.9449247, 7.5537926 50.9448657, 7.5538358 50.9447686, 7.5538846 50.9446522, 7.5539572 50.9444652, 7.5539797 50.9443226, 7.5539454 50.9441713, 7.5538878 50.9440369, 7.5537553 50.9439022, 7.5535822 50.9437868, 7.5533625 50.9437256)",,An der Krähenhardt,,30,
85283768,,residential,,False,False,83.431,"LINESTRING (7.5505242 50.9435665, 7.5517071 50.9434802)",,Birkenstraße,4,30,
85283768,,residential,,False,True,88.202,"LINESTRING (7.5505242 50.9435665, 7.5492655 50.9435807)",,Birkenstraße,4,30,
55467277,,residential,,False,False,130.95299999999997,"LINESTRING (7.5505242 50.9435665, 7.5505308 50.9439012, 7.5505353 50.9441184, 7.5505438 50.9444238, 7.5505441 50.9446059, 7.5505468 50.94471, 7.5505696 50.9447409)",,Hüttenstraße,4,30,
85524263,,residential,,False,False,163.228,"LINESTRING (7.552884 50.9500764, 7.5529296 50.9500355, 7.5529441 50.9499641, 7.5529906 50.9498868, 7.5530853 50.9498335, 7.5532173 50.9497915, 7.5535095 50.9497511, 7.553656 50.9497443, 7.5537096 50.9497585, 7.5537638 50.9497728, 7.5538059 50.9500008, 7.5538991 50.9502733, 7.5539947 50.9503868, 7.5540943 50.950463)",,Am Birnbäumchen,2,,
132506582,,residential,,False,True,96.60600000000001,"LINESTRING (7.552884 50.9500764, 7.5531422 50.9501849, 7.5536308 50.9503866, 7.5538635 50.9504485, 7.5540943 50.950463)",,Warthstraße,,,
132506582,,residential,,False,False,65.80499999999999,"LINESTRING (7.552884 50.9500764, 7.5527946 50.9501203, 7.5526228 50.9501124, 7.5524575 50.9500388, 7.5521799 50.9498146)",,Warthstraße,,,
85524264,,residential,,False,True,49.370000000000005,"LINESTRING (7.5520606 50.9492805, 7.5521049 50.9494581, 7.5521626 50.9496401, 7.5521374 50.9497171)",,Am Lindenstock,2,,
143972240,1,primary,,True,False,144.608,"LINESTRING (7.550945 50.9456639, 7.5506855 50.945649, 7.5503725 50.9456148, 7.5497039 50.9455106, 7.5494897 50.9454827, 7.5491575 50.945449, 7.5489157 50.9454524)",L 336,Oberwiehler Straße,,,
"[26770661, 26770666, 143972245, 26730938, 26730940]",2,primary,,False,False,631.7679999999999,"LINESTRING (7.550945 50.9456639, 7.5514596 50.9457072, 7.5516027 50.9457104, 7.5519467 50.9457035, 7.5522107 50.945689, 7.5545959 50.9453722, 7.5565023 50.945118, 7.5576476 50.9449962, 7.5582978 50.9449549, 7.5585975 50.944949, 7.5598424 50.9449443)",L 336,Oberwiehler Straße,,,yes
143972243,1,secondary,,True,False,27.229,"LINESTRING (7.548524 50.94426, 7.5486106 50.9443622, 7.5486777 50.9444841)",L 350,,,,
10713026,1,primary,roundabout,True,False,9.58,"LINESTRING (7.5488581 50.9452637, 7.5489112 50.9452909, 7.5489466 50.9453277)",L 336,,,,
10713026,1,primary,roundabout,True,False,4.781,"LINESTRING (7.5486783 50.9454875, 7.548622 50.9454632)",L 336,,,,
10713013,1,secondary,roundabout,True,False,11.553,"LINESTRING (7.548753 50.94452, 7.5487778 50.9445509, 7.5487852 50.9445852, 7.5487745 50.9446192)",,,,,
144215480,1,secondary,,True,False,25.512,"LINESTRING (7.548753 50.94452, 7.5488712 50.9445223, 7.5489808 50.9445141, 7.5491159 50.9445075)",L 320,Homburger Straße,,,
143972239,1,primary,,True,False,56.912,"LINESTRING (7.5478096 50.9455072, 7.5480253 50.9454422, 7.5483654 50.9453963, 7.5485703 50.9453371)",L 336,,,70,
85283724,,residential,,False,True,83.02000000000001,"LINESTRING (7.5480667 50.9499407, 7.5479163 50.9499401, 7.5474625 50.9497057, 7.5474644 50.9496469, 7.5474716 50.9494236)",,Im Weiher,4,,
220457187,,residential,,False,False,37.207,"LINESTRING (7.5480667 50.9499407, 7.5481138 50.9502101, 7.5481249 50.9502733)",,Im Weiher,4,,
"[901086914, 1074516276]",,residential,,False,False,56.473,"LINESTRING (7.5480667 50.9499407, 7.5480601 50.9497876, 7.5480557 50.9496871, 7.5480542 50.949652, 7.5480478 50.9495712, 7.548037 50.9494332)",,Im Weiher,4,,
"[1074516624, 1074516623]",,residential,,False,False,37.764,"LINESTRING (7.5486549 50.9503232, 7.5484712 50.9502893, 7.5482391 50.9502734, 7.5481249 50.9502733)",,Im Weiher,4,walk,
220457186,,residential,,False,False,64.644,"LINESTRING (7.5481249 50.9502733, 7.5481147 50.9503971, 7.5480889 50.9507297, 7.5481046 50.9508537)",,Im Weiher,4,walk,
220457187,,residential,,False,True,37.207,"LINESTRING (7.5481249 50.9502733, 7.5481138 50.9502101, 7.5480667 50.9499407)",,Im Weiher,4,,
"[1074516624, 1074516623]",,residential,,False,True,37.764,"LINESTRING (7.5481249 50.9502733, 7.5482391 50.9502734, 7.5484712 50.9502893, 7.5486549 50.9503232)",,Im Weiher,4,walk,
1091907017,,tertiary,roundabout,True,False,7.05,"LINESTRING (7.5487105 50.9470824, 7.5487471 50.9471041, 7.5487699 50.9471324)",,,,,
1091907019,,tertiary,roundabout,True,False,4.793,"LINESTRING (7.5485029 50.9471116, 7.5485239 50.9470946, 7.5485506 50.9470811)",,,,,
402344651,,tertiary,,True,False,23.259,"LINESTRING (7.5487699 50.9471324, 7.548928 50.9471527, 7.549095 50.9471748)",,Homburger Straße,,50,
1076334888,,tertiary,roundabout,True,False,11.292000000000002,"LINESTRING (7.5487699 50.9471324, 7.548776 50.9471523, 7.5487751 50.9471726, 7.5487671 50.9471923, 7.5487526 50.9472104, 7.5487322 50.9472262)",,,,,
1091907020,,tertiary,roundabout,True,False,12.807,"LINESTRING (7.5487322 50.9472262, 7.5487031 50.9472401, 7.5486694 50.9472491, 7.5486333 50.9472526, 7.5485969 50.9472504, 7.5485624 50.9472427)",,,,,
26657269,,tertiary,,True,False,32.081,"LINESTRING (7.5509427 50.9470439, 7.5504862 50.9470667)",,Homburger Straße,,20,
233034149,,residential,,False,False,59.089,"LINESTRING (7.5509427 50.9470439, 7.5509482 50.9474715, 7.5509361 50.947575)",,Homburger Straße,,,
233034149,,residential,,False,True,59.089,"LINESTRING (7.5509361 50.947575, 7.5509482 50.9474715, 7.5509427 50.9470439)",,Homburger Straße,,,
10713026,1,primary,roundabout,True,False,13.456,"LINESTRING (7.5488635 50.945481, 7.548804 50.9454959, 7.5487401 50.9454981, 7.5486783 50.9454875)",L 336,,,,
"[1227461577, 402344643]",,residential,,True,False,79.434,"LINESTRING (7.5488635 50.945481, 7.548833 50.9456217, 7.5488355 50.945808, 7.5488711 50.9460471, 7.5488679 50.9460754, 7.5488368 50.9461913)",,Bahnhofstraße,,50,
335875577,,residential,,False,False,75.606,"LINESTRING (7.5537599 50.9465812, 7.5537987 50.9459017)",,Neuwiehler Straße,,,
36000477,,residential,,False,False,223.85899999999998,"LINESTRING (7.5537599 50.9465812, 7.5541901 50.9465645, 7.5548721 50.9465559, 7.5553515 50.946564, 7.5555566 50.9465621, 7.5557143 50.9465454, 7.5558545 50.9465156, 7.5559098 50.9464278, 7.5560108 50.9462632, 7.5560173 50.9459448, 7.5559994 50.9458483)",,Zur Zäuner Hardt,,,
"[55467275, 36000477]",,"['residential', 'tertiary']",,False,"[False, True]",186.34000000000003,"LINESTRING (7.5537599 50.9465812, 7.5537343 50.9465822, 7.5534105 50.9465938, 7.5528107 50.9466329, 7.5521619 50.9466692, 7.5521097 50.9466509, 7.552064 50.9464005, 7.5519899 50.9460281)",,"['Homburger Straße', 'Zur Zäuner Hardt']",,50,
335876811,,residential,,False,True,82.703,"LINESTRING (7.557662 50.9438147, 7.5575046 50.9439524, 7.5572401 50.9441177, 7.556945 50.944294, 7.5569226 50.9443759)",,Zaun,,,
71597591,,residential,,False,False,24.022,"LINESTRING (7.5572604 50.9443389, 7.5569226 50.9443759)",,Zaun,,,
71597591,,residential,,False,True,83.18100000000001,"LINESTRING (7.5572604 50.9443389, 7.5573525 50.9443338, 7.5578816 50.9440888, 7.5580947 50.9440618, 7.5583105 50.9440913)",,Zaun,,,
335876810,,residential,,False,True,114.46000000000001,"LINESTRING (7.5572604 50.9443389, 7.5568619 50.9446645, 7.5565118 50.944891, 7.5561143 50.9450598)",,Zaun,,,
71597591,,residential,,False,True,24.022,"LINESTRING (7.5569226 50.9443759, 7.5572604 50.9443389)",,Zaun,,,
335876811,,residential,,False,False,82.703,"LINESTRING (7.5569226 50.9443759, 7.556945 50.944294, 7.5572401 50.9441177, 7.5575046 50.9439524, 7.557662 50.9438147)",,Zaun,,,
"[71597610, 399489067]",,residential,,False,False,237.83800000000002,"LINESTRING (7.5569226 50.9443759, 7.5568055 50.9443751, 7.5560916 50.944664, 7.5557399 50.9446889, 7.5555803 50.9446931, 7.5555185 50.9446629, 7.5554686 50.9446385, 7.5555155 50.944538, 7.5555827 50.9444091, 7.5555896 50.9443516, 7.5553833 50.9441395, 7.5552716 50.944027, 7.5550976 50.9438517, 7.5548655 50.9436722)",,"['Zaun', 'Zirrer Straße']",4,30,
335876810,,residential,,False,False,114.46000000000001,"LINESTRING (7.5561143 50.9450598, 7.5565118 50.944891, 7.5568619 50.9446645, 7.5572604 50.9443389)",,Zaun,,,
10713026,1,primary,roundabout,True,False,15.181000000000001,"LINESTRING (7.548622 50.9454632, 7.5485887 50.9454363, 7.5485681 50.9454047, 7.5485618 50.9453708, 7.5485703 50.9453371)",L 336,,,,
622927634,1,primary,,True,False,57.377,"LINESTRING (7.548622 50.9454632, 7.5483963 50.94546, 7.5480387 50.9455029, 7.5478096 50.9455072)",L 336,,,70,
402344650,,tertiary,,True,False,26.176000000000002,"LINESTRING (7.549095 50.9471748, 7.5489162 50.9472119, 7.5487322 50.9472262)",,Homburger Straße,,50,
"[528245706, 528245707]",,tertiary,,False,False,98.227,"LINESTRING (7.549095 50.9471748, 7.5492566 50.9471608, 7.5500854 50.9470889, 7.5503082 50.9470765, 7.5504862 50.9470667)",,Homburger Straße,6,"['50', '20']",
"[528245706, 528245707]",,tertiary,,False,True,98.227,"LINESTRING (7.5504862 50.9470667, 7.5503082 50.9470765, 7.5500854 50.9470889, 7.5492566 50.9471608, 7.549095 50.9471748)",,Homburger Straße,6,"['20', '50']",
26657279,,residential,roundabout,True,False,7.464,"LINESTRING (7.552213 50.9497549, 7.5522156 50.9497791, 7.5522059 50.9497966, 7.5521799 50.9498146)",,,,,
26657281,,residential,,False,True,81.924,"LINESTRING (7.552213 50.9497549, 7.5523437 50.9497109, 7.5524814 50.9496308, 7.5525563 50.9495469, 7.5526197 50.9494406, 7.5526963 50.9491288)",,Bitzenweg,,,
402344645,,residential,,True,False,25.746000000000002,"LINESTRING (7.5484895 50.94719, 7.548335 50.9471961, 7.5481223 50.9471966)",,Brucher Straße,,,
1076334887,,tertiary,roundabout,True,False,9.019,"LINESTRING (7.5484895 50.94719, 7.5484817 50.9471634, 7.5484863 50.9471365, 7.5485029 50.9471116)",,,,,
27777528,,residential,,False,True,83.662,"LINESTRING (7.5486421 50.9469313, 7.5486451 50.9469035, 7.5486455 50.9468509, 7.5486645 50.9467599, 7.5486991 50.9465476, 7.5487785 50.9463491, 7.5488368 50.9461913)",,Bahnhofstraße,,50,
425419791,,residential,,True,False,17.618,"LINESTRING (7.5486421 50.9469313, 7.5486788 50.9469776, 7.5487105 50.9470824)",,Bahnhofstraße,,50,
901088578,,residential,,False,False,56.20799999999999,"LINESTRING (7.5487299 50.950194, 7.5487329 50.9500954, 7.5488238 50.9498932, 7.548915 50.9498544, 7.5489624 50.9497867, 7.5489968 50.9497379)",,Weiher-Passage,5,,
761963192,,residential,,False,True,34.301,"LINESTRING (7.5482116 50.9496871, 7.5483228 50.9496729, 7.5484745 50.9496537, 7.5485835 50.9496154, 7.5486513 50.949572)",,Schulstraße,,,
26657276,,residential,,False,False,18.166,"LINESTRING (7.5486513 50.949572, 7.5486216 50.9495521, 7.5485421 50.9494256)",,Schulstraße,,30,
26657276,,residential,,False,True,30.830000000000002,"LINESTRING (7.5486513 50.949572, 7.548685 50.9495945, 7.5487863 50.9496518, 7.548901 50.949715, 7.5489968 50.9497379)",,Schulstraße,,30,
761963192,,residential,,False,False,34.301,"LINESTRING (7.5486513 50.949572, 7.5485835 50.9496154, 7.5484745 50.9496537, 7.5483228 50.9496729, 7.5482116 50.9496871)",,Schulstraße,,,
"[1227461578, 685479319]",,residential,,True,False,36.655,"LINESTRING (7.5487779 50.945811, 7.5487645 50.9457523, 7.5487264 50.9456245, 7.5486783 50.9454875)",,Bahnhofstraße,,50,
