osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,tunnel
44955369,False,3,,Diehloer Straße,tertiary,False,12.143,50,"LINESTRING (14.6242682 52.1490227, 14.6241207 52.1489616)",
"[75041056, 105508001, 105507886]",False,,,Clara-Zetkin-Ring,living_street,False,32.408,,"LINESTRING (14.6326951 52.1454184, 14.6326683 52.145368, 14.632621 52.1452789, 14.6326022 52.1452367, 14.6325812 52.1451896, 14.6325588 52.1451393)",yes
"[315144296, 315151797]",True,2,,Straße der Republik,tertiary,False,155.24,50,"LINESTRING (14.6326951 52.1454184, 14.6329653 52.1453682, 14.6332367 52.1453177, 14.6335211 52.1452648, 14.6337951 52.1452138, 14.6338843 52.1451972, 14.6347346 52.1450383, 14.6348724 52.1450136)",
41876102,False,,,,living_street,True,28.851,,"LINESTRING (14.6325588 52.1451393, 14.6321576 52.1452212)",
49486922,False,,,Clara-Zetkin-Ring,living_street,False,45.599,,"LINESTRING (14.6325588 52.1451393, 14.6326357 52.1451257, 14.6332008 52.1450255)",
105507886,False,,,Clara-Zetkin-Ring,living_street,False,150.756,,"LINESTRING (14.6325588 52.1451393, 14.6324573 52.1449265, 14.6324303 52.14487, 14.6323254 52.14465, 14.6322579 52.1445087, 14.6321873 52.1443606, 14.6321349 52.1442508, 14.6321292 52.1440687, 14.6321308 52.143927, 14.6321466 52.1438213)",
"[75041056, 105508001, 105507886]",False,,,Clara-Zetkin-Ring,living_street,True,32.408,,"LINESTRING (14.6325588 52.1451393, 14.6325812 52.1451896, 14.6326022 52.1452367, 14.632621 52.1452789, 14.6326683 52.145368, 14.6326951 52.1454184)",yes
49486922,False,,,Clara-Zetkin-Ring,living_street,False,117.45299999999997,,"LINESTRING (14.6330581 52.1447497, 14.6329797 52.1445938, 14.6329134 52.1444618, 14.6328396 52.144315, 14.6327754 52.1441873, 14.6327017 52.1440407, 14.6326482 52.1439664, 14.6324951 52.1438285, 14.6324343 52.1437738)",
49486922,False,,,Clara-Zetkin-Ring,living_street,True,32.176,,"LINESTRING (14.6330581 52.1447497, 14.633064 52.1447611, 14.6332008 52.1450255)",
110695131,False,,,,living_street,True,53.355000000000004,,"LINESTRING (14.6330581 52.1447497, 14.6334736 52.1446702, 14.6335804 52.1448726)",
49486905,False,,,,living_street,True,164.62800000000001,,"LINESTRING (14.6324343 52.1437738, 14.6328337 52.1437079, 14.6328909 52.1436805, 14.6332504 52.1436266, 14.6337074 52.1435652, 14.6338017 52.1435718, 14.6338366 52.1436103, 14.6338598 52.1436664, 14.6338686 52.1436877, 14.6339166 52.1438034, 14.6339462 52.14387, 14.6339882 52.1439643, 14.6340372 52.1440744, 14.6340648 52.1441336, 14.6340744 52.1441568)",
49486922,False,,,Clara-Zetkin-Ring,living_street,False,11.156,,"LINESTRING (14.6324343 52.1437738, 14.6324202 52.1437761, 14.632316 52.1437933, 14.6322764 52.1437998)",
49486922,False,,,Clara-Zetkin-Ring,living_street,True,117.45299999999999,,"LINESTRING (14.6324343 52.1437738, 14.6324951 52.1438285, 14.6326482 52.1439664, 14.6327017 52.1440407, 14.6327754 52.1441873, 14.6328396 52.144315, 14.6329134 52.1444618, 14.6329797 52.1445938, 14.6330581 52.1447497)",
"[44572891, 315144295]",True,"['2', '3']",,Straße der Republik,secondary,False,76.708,50,"LINESTRING (14.6361207 52.1448352, 14.635796 52.1449632, 14.6352959 52.1450532, 14.6350886 52.1450927)",
45016810,False,,,Am Bauernmarkt,residential,True,112.02599999999998,,"LINESTRING (14.6302193 52.1487605, 14.6296383 52.1488961, 14.6290827 52.1490121, 14.6286828 52.1491146)",
31451878,False,,,Eichendorffstraße,residential,False,35.701,,"LINESTRING (14.6327826 52.1478148, 14.6332821 52.1477192)",
31451878,False,,,Eichendorffstraße,residential,True,65.89,,"LINESTRING (14.6327826 52.1478148, 14.6318714 52.148011)",
45016812,False,,,Brunnenring,living_street,False,36.773,,"LINESTRING (14.6327826 52.1478148, 14.6327609 52.1476356, 14.6327427 52.147485)",
74865801,False,,,,living_street,True,36.147999999999996,,"LINESTRING (14.6327826 52.1478148, 14.6329097 52.1480441, 14.6329728 52.1480772, 14.6330205 52.14809)",
45016812,False,,,Brunnenring,living_street,False,135.77,,"LINESTRING (14.6327427 52.147485, 14.632756 52.1470544, 14.6327339 52.146882, 14.6325195 52.146514, 14.6324064 52.1462983)",
45016812,False,,,Brunnenring,living_street,True,36.773,,"LINESTRING (14.6327427 52.147485, 14.6327609 52.1476356, 14.6327826 52.1478148)",
74865723,False,,,,living_street,True,75.629,,"LINESTRING (14.6327427 52.147485, 14.6324815 52.1475556, 14.6317082 52.1477284)",
74865823,False,,,,living_street,False,119.4,,"LINESTRING (14.6327427 52.147485, 14.633493 52.147322, 14.6336885 52.1472823, 14.6339252 52.1472342, 14.6343935 52.147129)",
45016812,False,,,Brunnenring,living_street,True,35.019,,"LINESTRING (14.6322477 52.1459988, 14.6324064 52.1462983)",
74865818,False,,,Brunnenring,living_street,False,52.711,,"LINESTRING (14.6322477 52.1459988, 14.6315237 52.1461641)",
45016812,False,,,Brunnenring,living_street,False,48.903,,"LINESTRING (14.6322477 52.1459988, 14.6327243 52.1458948, 14.6329208 52.1458479)",
45016812,False,,,Brunnenring,living_street,False,41.721,,"LINESTRING (14.6336251 52.1457179, 14.6337923 52.1460788)",
45016812,False,,,Brunnenring,living_street,True,50.189,,"LINESTRING (14.6336251 52.1457179, 14.633131 52.1458119, 14.6329208 52.1458479)",
74865760,False,,,,living_street,True,106.176,,"LINESTRING (14.6336251 52.1457179, 14.6339745 52.1456539, 14.6340615 52.1456542, 14.6346652 52.1455506, 14.6347411 52.1455528, 14.6348679 52.1457866)",
45016812,False,,,Brunnenring,living_street,True,20.26,,"LINESTRING (14.6346786 52.1470781, 14.6343935 52.147129)",
74865743,False,,,,living_street,True,43.952,,"LINESTRING (14.6346786 52.1470781, 14.634629 52.146684)",
45016812,False,,,Brunnenring,living_street,False,36.451,,"LINESTRING (14.6346786 52.1470781, 14.6347625 52.1472209, 14.6348597 52.1473865)",
"[105507979, 105507948, 45016813]",False,,,Brunnenring,living_street,False,38.474000000000004,,"LINESTRING (14.6327493 52.1455184, 14.6327792 52.1455757, 14.6328329 52.1456708, 14.6328764 52.1457664, 14.6329208 52.1458479)",yes
"[203130189, 315151814]",True,2,,Straße der Republik,tertiary,False,103.899,50,"LINESTRING (14.6327493 52.1455184, 14.6323478 52.1455967, 14.6315518 52.1457683, 14.6313138 52.1458289)",
45016812,False,,,Brunnenring,living_street,False,50.189,,"LINESTRING (14.6329208 52.1458479, 14.633131 52.1458119, 14.6336251 52.1457179)",
45016812,False,,,Brunnenring,living_street,True,48.903,,"LINESTRING (14.6329208 52.1458479, 14.6327243 52.1458948, 14.6322477 52.1459988)",
"[105507979, 105507948, 45016813]",False,,,Brunnenring,living_street,True,38.474,,"LINESTRING (14.6329208 52.1458479, 14.6328764 52.1457664, 14.6328329 52.1456708, 14.6327792 52.1455757, 14.6327493 52.1455184)",yes
31451878,False,,,Eichendorffstraße,residential,False,31.416,,"LINESTRING (14.6344231 52.1474762, 14.6348597 52.1473865)",
31451878,False,,,Eichendorffstraße,residential,True,82.42099999999999,,"LINESTRING (14.6344231 52.1474762, 14.6342254 52.1475132, 14.6338426 52.1475968, 14.6332821 52.1477192)",
45016818,False,,,Platz des Gedenkens,residential,True,172.55200000000002,,"LINESTRING (14.6344231 52.1474762, 14.6345903 52.1477534, 14.6348213 52.1481902, 14.6349799 52.1484848, 14.6350588 52.1486314, 14.6352286 52.148947)",
45016814,False,,,Karl-Liebknecht-Straße,residential,False,27.096,,"LINESTRING (14.6353565 52.1491777, 14.6352286 52.148947)",
45016815,False,,,Karl-Liebknecht-Straße,residential,False,77.945,,"LINESTRING (14.6353565 52.1491777, 14.6364403 52.1489561)",
45016815,False,,,Karl-Liebknecht-Straße,residential,True,77.945,,"LINESTRING (14.6364403 52.1489561, 14.6353565 52.1491777)",
45016830,False,,,,living_street,True,46.08,,"LINESTRING (14.6284812 52.1465846, 14.6285213 52.1466223, 14.6285609 52.1466452, 14.6287786 52.1469535)",
"[315151817, 315151835]",True,2,,Straße der Republik,tertiary,False,123.418,50,"LINESTRING (14.6284812 52.1465846, 14.6284348 52.1465985, 14.6278552 52.1467906, 14.6271581 52.1470446, 14.6269125 52.1471365)",
47072796,False,,,Friedrich-Engels-Straße,residential,False,41.336,30,"LINESTRING (14.6311695 52.141029, 14.6317552 52.1409342)",
47072796,False,,,Friedrich-Engels-Straße,residential,True,25.127000000000002,30,"LINESTRING (14.6311695 52.141029, 14.6309887 52.1410537, 14.6308141 52.1410873)",
49486902,False,,,Erich-Weinert-Allee,living_street,True,221.92900000000003,,"LINESTRING (14.6311695 52.141029, 14.6312061 52.1411112, 14.6314048 52.1415572, 14.6315963 52.141987, 14.6316721 52.1421549, 14.631693 52.1422012, 14.6317654 52.1423615, 14.6317861 52.1423989, 14.6318557 52.1425621, 14.6320326 52.1429532)",
49486902,False,,,Erich-Weinert-Allee,living_street,False,55.827,,"LINESTRING (14.6322366 52.1434394, 14.6320326 52.1429532)",
31413354,False,,,Saarlouiser Straße,residential,False,141.51100000000002,,"LINESTRING (14.6322366 52.1434394, 14.6325597 52.143389, 14.6327263 52.1433629, 14.6328435 52.1433465, 14.6331415 52.1433049, 14.6332416 52.1432909, 14.6334386 52.1432671, 14.633727 52.1432322, 14.6340622 52.1431916, 14.6341538 52.1431805, 14.6342619 52.1431674)",
31413354,False,,,Saarlouiser Straße,residential,True,7.661,,"LINESTRING (14.6322366 52.1434394, 14.6321709 52.1434503, 14.6321285 52.143458)",
52101904,False,,,Karl-Marx-Straße,residential,False,278.08,,"LINESTRING (14.6356237 52.1408445, 14.6356346 52.1403673, 14.6353952 52.140368, 14.6350409 52.1405187, 14.6346103 52.1405194, 14.6345257 52.1405862, 14.6345268 52.1418494)",
52101904,False,,,Karl-Marx-Straße,residential,True,184.08100000000002,,"LINESTRING (14.6356237 52.1408445, 14.6356237 52.1417812, 14.6355718 52.1418518, 14.6345268 52.1418494)",
52101905,False,,,Karl-Marx-Straße,living_street,False,128.75400000000002,,"LINESTRING (14.6356237 52.1408445, 14.6352275 52.1408445, 14.6349549 52.1408445, 14.6348775 52.1408653, 14.6348485 52.1409039, 14.6348485 52.1415157, 14.6348485 52.141557)",
52101905,False,,,Karl-Marx-Straße,living_street,True,128.75400000000002,,"LINESTRING (14.6348485 52.141557, 14.6348485 52.1415157, 14.6348485 52.1409039, 14.6348775 52.1408653, 14.6349549 52.1408445, 14.6352275 52.1408445, 14.6356237 52.1408445)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,False,13.747,50,"LINESTRING (14.6341905 52.1418511, 14.6341864 52.1417275)",
44572897,False,2,B 112,Karl-Marx-Straße,primary,True,146.47000000000003,50,"LINESTRING (14.6341905 52.1418511, 14.6342449 52.1430534, 14.6342619 52.1431674)",
52101904,False,,,Karl-Marx-Straße,residential,False,22.956,,"LINESTRING (14.6341905 52.1418511, 14.6342649 52.1418521, 14.634477 52.1418488, 14.6345268 52.1418494)",
52101904,False,,,Karl-Marx-Straße,residential,False,184.08100000000002,,"LINESTRING (14.6345268 52.1418494, 14.6355718 52.1418518, 14.6356237 52.1417812, 14.6356237 52.1408445)",
52101904,False,,,Karl-Marx-Straße,residential,True,278.08,,"LINESTRING (14.6345268 52.1418494, 14.6345257 52.1405862, 14.6346103 52.1405194, 14.6350409 52.1405187, 14.6353952 52.140368, 14.6356346 52.1403673, 14.6356237 52.1408445)",
52101904,False,,,Karl-Marx-Straße,residential,True,22.956,,"LINESTRING (14.6345268 52.1418494, 14.634477 52.1418488, 14.6342649 52.1418521, 14.6341905 52.1418511)",
75041058,False,,,,living_street,False,114.43299999999999,,"LINESTRING (14.6247639 52.1433846, 14.6248141 52.1433638, 14.625251 52.1431831, 14.6256347 52.1430325, 14.6256763 52.1430271, 14.6257188 52.1430291, 14.6257568 52.1430353, 14.6257962 52.1430496, 14.6259072 52.1431533, 14.6260508 52.1432875)",
"[110238488, 105507871]",False,,,,living_street,"[False, True]",196.03,,"LINESTRING (14.6247639 52.1433846, 14.624713 52.1434056, 14.6246548 52.1434297, 14.6246275 52.143441, 14.6237028 52.1438235, 14.6236424 52.1438525, 14.623617 52.1438951, 14.623627 52.1439378, 14.6236599 52.1439804, 14.6238183 52.1441131, 14.6238794 52.1441643, 14.6239885 52.1442562, 14.6243505 52.1445422, 14.6244416 52.1446142)",
"[105508051, 64659707, 105507871]",False,,,,living_street,True,33.422,,"LINESTRING (14.6247639 52.1433846, 14.6247191 52.14334, 14.6246566 52.1432768, 14.6245091 52.1431279)",yes
31413353,False,,,Friedrich-Engels-Straße,residential,False,91.30099999999999,,"LINESTRING (14.6274271 52.1420446, 14.6275111 52.1420177, 14.6286131 52.1416646)",
31413353,False,,,Friedrich-Engels-Straße,residential,True,105.761,,"LINESTRING (14.6274271 52.1420446, 14.6273489 52.1420716, 14.6271843 52.1421284, 14.6269644 52.1422042, 14.6267483 52.1422788, 14.6265265 52.1423553, 14.6264422 52.1423844, 14.6260811 52.142516)",
"[71703416, 105507881, 105508005]",False,,,Friedrich-Engels-Straße,living_street,False,31.774,,"LINESTRING (14.6274271 52.1420446, 14.6275453 52.1421883, 14.6276014 52.1422536, 14.6276416 52.1422982)",building_passage
43269167,False,,,Pawlowallee,living_street,False,131.162,,"LINESTRING (14.6244484 52.1439386, 14.6246153 52.1438682, 14.6248748 52.1437587, 14.6249501 52.1437269, 14.6251328 52.1436517, 14.6253893 52.1435461, 14.6255725 52.1434707, 14.6256394 52.1434451, 14.6258975 52.1433462, 14.6260508 52.1432875)",
31413353,False,,,Friedrich-Engels-Straße,residential,False,110.52099999999999,,"LINESTRING (14.6245091 52.1431279, 14.62457 52.1431028, 14.6247545 52.1430268, 14.624923 52.1429574, 14.6250021 52.1429271, 14.6252308 52.1428396, 14.6254668 52.1427492, 14.6255779 52.1427067, 14.6257772 52.1426278, 14.6258732 52.1425923)",
31413353,False,,,Friedrich-Engels-Straße,residential,True,138.293,,"LINESTRING (14.6245091 52.1431279, 14.624444 52.1431553, 14.6242758 52.1432261, 14.6240375 52.1433265, 14.6239848 52.1433487, 14.6237414 52.1434566, 14.6235936 52.143528, 14.6234975 52.1435735, 14.6233966 52.1436204, 14.6232558 52.1436859, 14.6230756 52.1437727, 14.6228907 52.1438747)",
"[64659707, 105508051, 105507871]",False,,,,living_street,False,33.422000000000004,,"LINESTRING (14.6245091 52.1431279, 14.6246566 52.1432768, 14.6247191 52.14334, 14.6247639 52.1433846)",yes
74865736,False,,,,living_street,False,22.655,,"LINESTRING (14.6336606 52.149008, 14.6339717 52.1489368)",
74865801,False,,,,living_street,True,29.902,,"LINESTRING (14.6336606 52.149008, 14.6338118 52.1492604)",
74865801,False,,,,living_street,False,112.42,,"LINESTRING (14.6336606 52.149008, 14.6335763 52.1489639, 14.6334894 52.1488358, 14.6332064 52.148357, 14.6330939 52.1481402, 14.6330205 52.14809)",
74865753,False,,,Brunnenring,living_street,False,50.45,,"LINESTRING (14.6317027 52.1464375, 14.6324064 52.1462983)",
74865753,False,,,Brunnenring,living_street,True,32.763,,"LINESTRING (14.6317027 52.1464375, 14.6315237 52.1461641)",
74865723,False,,,,living_street,False,234.705,,"LINESTRING (14.6317027 52.1464375, 14.631576 52.1464596, 14.6311118 52.1465431, 14.6305658 52.1466541, 14.6311287 52.1474381, 14.6313082 52.1476854, 14.6314271 52.1477179, 14.6317082 52.1477284)",
74865818,False,,,Brunnenring,living_street,True,57.31,,"LINESTRING (14.6307399 52.1463493, 14.6315237 52.1461641)",
"[44572896, 257314389]",True,"['3', '1']",B 112,Karl-Marx-Straße,primary,False,105.335,,"LINESTRING (14.6355645 52.145983, 14.6353988 52.1457918, 14.6353266 52.1457032, 14.6349863 52.1452411, 14.6349231 52.1451227)",
"[105507956, 74865822, 105508047]",False,,,Karl-Marx-Straße,living_street,True,39.415,,"LINESTRING (14.6355645 52.145983, 14.6355095 52.1459987, 14.6352929 52.1460485, 14.6351245 52.1460781, 14.6350202 52.1461005)",building_passage
45016812,False,,,Brunnenring,living_street,False,35.019,,"LINESTRING (14.6324064 52.1462983, 14.6322477 52.1459988)",
74865753,False,,,Brunnenring,living_street,True,50.45,,"LINESTRING (14.6324064 52.1462983, 14.6317027 52.1464375)",
45016812,False,,,Brunnenring,living_street,True,135.77,,"LINESTRING (14.6324064 52.1462983, 14.6325195 52.146514, 14.6327339 52.146882, 14.632756 52.1470544, 14.6327427 52.147485)",
74865825,False,,,,living_street,True,33.338,,"LINESTRING (14.6317082 52.1477284, 14.6318714 52.148011)",
74865723,False,,,,living_street,False,75.629,,"LINESTRING (14.6317082 52.1477284, 14.6324815 52.1475556, 14.6327427 52.147485)",
74865723,False,,,,living_street,True,234.70500000000004,,"LINESTRING (14.6317082 52.1477284, 14.6314271 52.1477179, 14.6313082 52.1476854, 14.6311287 52.1474381, 14.6305658 52.1466541, 14.6311118 52.1465431, 14.631576 52.1464596, 14.6317027 52.1464375)",
74865760,False,,,,living_street,False,106.176,,"LINESTRING (14.6348679 52.1457866, 14.6347411 52.1455528, 14.6346652 52.1455506, 14.6340615 52.1456542, 14.6339745 52.1456539, 14.6336251 52.1457179)",
74865760,False,,,,living_street,True,36.418,,"LINESTRING (14.6348679 52.1457866, 14.6349833 52.1460245, 14.6350202 52.1461005)",
74865762,False,,,,living_street,False,81.36800000000001,,"LINESTRING (14.6348679 52.1457866, 14.6344373 52.1458725, 14.6339154 52.1459999, 14.6337923 52.1460788)",
257314367,True,2,B 112,,primary,False,12.615,,"LINESTRING (14.6349231 52.1451227, 14.6348724 52.1450136)",
203130189,True,2,,Straße der Republik,tertiary,False,154.723,50,"LINESTRING (14.6349231 52.1451227, 14.634782 52.1451461, 14.633941 52.1452997, 14.6327493 52.1455184)",
315151784,False,2,,Lindenallee,residential,False,12.307,30,"LINESTRING (14.6295437 52.146262, 14.6294637 52.1461628)",
315151783,True,,,Lindenallee,residential,False,177.751,30,"LINESTRING (14.6295437 52.146262, 14.6296914 52.1463344, 14.6297835 52.1464727, 14.6299253 52.1466938, 14.6299853 52.1467649, 14.6300806 52.1468275, 14.6301688 52.1468949, 14.6304796 52.1473389, 14.6305304 52.1475159, 14.6305214 52.1476035, 14.6305342 52.1476958)",
315151835,True,2,,Straße der Republik,tertiary,False,80.889,50,"LINESTRING (14.6295437 52.146262, 14.6293123 52.1463302, 14.6284812 52.1465846)",
315144293,True,2,,Straße der Republik,secondary,False,11.776,50,"LINESTRING (14.6350886 52.1450927, 14.6349231 52.1451227)",
257314529,True,1,B 112,Karl-Marx-Straße,primary,False,241.98100000000002,,"LINESTRING (14.6350886 52.1450927, 14.6351252 52.145159, 14.6351527 52.1452003, 14.6352485 52.145344, 14.6354598 52.1456119, 14.6366654 52.1470078, 14.636688 52.1470331)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,False,5.092,,"LINESTRING (14.6337436 52.149279, 14.6338118 52.1492604)",
74865755,False,,,,living_street,False,70.49600000000001,,"LINESTRING (14.6320493 52.1483063, 14.6322197 52.1482685, 14.6330205 52.14809)",
31451879,False,,,Alte Ladenstraße,residential,True,30.137,,"LINESTRING (14.6339717 52.1489368, 14.6341322 52.1491893)",
74865736,False,,,,living_street,True,22.655,,"LINESTRING (14.6339717 52.1489368, 14.6336606 52.149008)",
31451879,False,,,Alte Ladenstraße,residential,False,143.405,,"LINESTRING (14.6339717 52.1489368, 14.6338372 52.1487254, 14.6336585 52.1484443, 14.6332821 52.1477192)",
45016812,False,,,Brunnenring,living_street,False,20.26,,"LINESTRING (14.6343935 52.147129, 14.6346786 52.1470781)",
45016812,False,,,Brunnenring,living_street,True,42.148,,"LINESTRING (14.6343935 52.147129, 14.6341859 52.146772)",
74865823,False,,,,living_street,True,119.4,,"LINESTRING (14.6343935 52.147129, 14.6339252 52.1472342, 14.6336885 52.1472823, 14.633493 52.147322, 14.6327427 52.147485)",
45016812,False,,,Brunnenring,living_street,True,41.721,,"LINESTRING (14.6337923 52.1460788, 14.6336251 52.1457179)",
45016812,False,,,Brunnenring,living_street,False,81.888,,"LINESTRING (14.6337923 52.1460788, 14.6339499 52.1464077, 14.6340317 52.1465815, 14.6341859 52.146772)",
74865762,False,,,,living_street,True,81.368,,"LINESTRING (14.6337923 52.1460788, 14.6339154 52.1459999, 14.6344373 52.1458725, 14.6348679 52.1457866)",
85640357,False,2,,Fritz-Heckert-Straße,residential,True,11.449,,"LINESTRING (14.6268164 52.1470521, 14.6269125 52.1471365)",
85640357,False,2,,Fritz-Heckert-Straße,residential,False,52.82799999999999,,"LINESTRING (14.6268164 52.1470521, 14.6267429 52.1469882, 14.6265067 52.1467986, 14.6263888 52.1467025, 14.6263516 52.1466722)",
"[315151833, 315151820]",True,2,,Straße der Republik,tertiary,False,206.109,50,"LINESTRING (14.6268164 52.1470521, 14.6275333 52.1467801, 14.6283514 52.1464965, 14.6291235 52.1462642, 14.6292409 52.1462287, 14.6294637 52.1461628)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,False,23.247,,"LINESTRING (14.6338118 52.1492604, 14.6341322 52.1491893)",
31451876,False,,,Rosa-Luxemburg-Straße,residential,True,5.092,,"LINESTRING (14.6338118 52.1492604, 14.6337436 52.149279)",
74865801,False,,,,living_street,False,29.902,,"LINESTRING (14.6338118 52.1492604, 14.6336606 52.149008)",
74865753,False,,,Brunnenring,living_street,False,32.763,,"LINESTRING (14.6315237 52.1461641, 14.6317027 52.1464375)",
74865818,False,,,Brunnenring,living_street,False,57.31,,"LINESTRING (14.6315237 52.1461641, 14.6307399 52.1463493)",
74865818,False,,,Brunnenring,living_street,True,52.711,,"LINESTRING (14.6315237 52.1461641, 14.6322477 52.1459988)",
74865743,False,,,,living_street,False,43.952,,"LINESTRING (14.634629 52.146684, 14.6346786 52.1470781)",
74865760,False,,,,living_street,True,31.778,,"LINESTRING (14.634629 52.146684, 14.6341859 52.146772)",
74865760,False,,,,living_street,False,99.377,,"LINESTRING (14.634629 52.146684, 14.6348273 52.1466426, 14.6352622 52.1465644, 14.6350202 52.1461005)",
74865760,False,,,,living_street,False,36.418,,"LINESTRING (14.6350202 52.1461005, 14.6349833 52.1460245, 14.6348679 52.1457866)",
74865760,False,,,,living_street,True,99.377,,"LINESTRING (14.6350202 52.1461005, 14.6352622 52.1465644, 14.6348273 52.1466426, 14.634629 52.146684)",
"[105507956, 74865822, 105508047]",False,,,Karl-Marx-Straße,living_street,False,39.415,,"LINESTRING (14.6350202 52.1461005, 14.6351245 52.1460781, 14.6352929 52.1460485, 14.6355095 52.1459987, 14.6355645 52.145983)",building_passage
31309530,False,2,,Fritz-Heckert-Straße,residential,True,5.38,30,"LINESTRING (14.6286828 52.1491146, 14.6287082 52.1491604)",
31309530,False,2,,Fritz-Heckert-Straße,residential,False,94.089,30,"LINESTRING (14.6286828 52.1491146, 14.628537 52.1488973, 14.6284455 52.1487628, 14.6282619 52.1485311, 14.628117 52.1483433)",
45016810,False,,,Am Bauernmarkt,residential,False,112.026,,"LINESTRING (14.6286828 52.1491146, 14.6290827 52.1490121, 14.6296383 52.1488961, 14.6302193 52.1487605)",
74865755,False,,,,living_street,True,70.49600000000001,,"LINESTRING (14.6330205 52.14809, 14.6322197 52.1482685, 14.6320493 52.1483063)",
74865801,False,,,,living_street,False,36.147999999999996,,"LINESTRING (14.6330205 52.14809, 14.6329728 52.1480772, 14.6329097 52.1480441, 14.6327826 52.1478148)",
74865801,False,,,,living_street,True,112.41999999999999,,"LINESTRING (14.6330205 52.14809, 14.6330939 52.1481402, 14.6332064 52.148357, 14.6334894 52.1488358, 14.6335763 52.1489639, 14.6336606 52.149008)",
45016812,False,,,Brunnenring,living_street,False,42.148,,"LINESTRING (14.6341859 52.146772, 14.6343935 52.147129)",
74865760,False,,,,living_street,False,31.778,,"LINESTRING (14.6341859 52.146772, 14.634629 52.146684)",
45016812,False,,,Brunnenring,living_street,True,81.888,,"LINESTRING (14.6341859 52.146772, 14.6340317 52.1465815, 14.6339499 52.1464077, 14.6337923 52.1460788)",
74895366,False,,,,living_street,False,84.263,,"LINESTRING (14.6267865 52.1475157, 14.626634 52.1476254, 14.6266073 52.1476447, 14.6264876 52.1477215, 14.6263358 52.147819, 14.6262788 52.1478556, 14.6262005 52.1479059, 14.626179 52.1479194, 14.6259419 52.1480682)",
74895366,False,,,,living_street,True,54.603,,"LINESTRING (14.6267865 52.1475157, 14.6268571 52.1475961, 14.6272082 52.1479328)",
109790407,False,,,,living_street,False,30.642,,"LINESTRING (14.6267865 52.1475157, 14.6270255 52.1473956, 14.6270452 52.1473864, 14.6271369 52.1473434)",
74895366,False,,,,living_street,True,84.26299999999999,,"LINESTRING (14.6259419 52.1480682, 14.626179 52.1479194, 14.6262005 52.1479059, 14.6262788 52.1478556, 14.6263358 52.147819, 14.6264876 52.1477215, 14.6266073 52.1476447, 14.626634 52.1476254, 14.6267865 52.1475157)",
835237572,False,,,Karl-Marx-Straße,living_street,True,18.971,,"LINESTRING (14.6333145 52.1416743, 14.6333846 52.1418394)",
75041082,False,,,Friedrich-Engels-Straße,living_street,True,143.272,,"LINESTRING (14.6333145 52.1416743, 14.6330711 52.1417228, 14.632038 52.141907, 14.6319687 52.1418987, 14.6318971 52.1417491, 14.6317909 52.1414851)",
835237573,False,,,Friedrich-Engels-Straße,living_street,False,154.16400000000002,,"LINESTRING (14.6333145 52.1416743, 14.6333763 52.141662, 14.6336952 52.1415931, 14.6337303 52.1415583, 14.6337189 52.1410538, 14.633687 52.1410146, 14.6328143 52.1411387)",
105507949,False,,,Friedrich-Engels-Straße,living_street,True,25.793,,"LINESTRING (14.6323966 52.1428907, 14.6320326 52.1429532)",
75041075,False,,,,living_street,False,135.62800000000001,,"LINESTRING (14.6323966 52.1428907, 14.6323939 52.1428452, 14.6323886 52.1427552, 14.6322822 52.1425005, 14.6323514 52.1424711, 14.6331096 52.1423453, 14.6331622 52.1423366, 14.6333677 52.1423025, 14.6335619 52.1422703)",
"[835237572, 105507949]",False,,,"['Friedrich-Engels-Straße', 'Karl-Marx-Straße']",living_street,False,176.369,,"LINESTRING (14.6323966 52.1428907, 14.6324591 52.143038, 14.6325183 52.1430685, 14.6326835 52.1430637, 14.6336369 52.1429391, 14.6336896 52.1429047, 14.6336896 52.1428646, 14.6336407 52.1426367, 14.6335619 52.1422703)",
75041082,False,,,Friedrich-Engels-Straße,living_street,False,143.272,,"LINESTRING (14.6317909 52.1414851, 14.6318971 52.1417491, 14.6319687 52.1418987, 14.632038 52.141907, 14.6330711 52.1417228, 14.6333145 52.1416743)",
75041082,False,,,Friedrich-Engels-Straße,living_street,True,25.808,,"LINESTRING (14.6317909 52.1414851, 14.6318971 52.1414685, 14.631837 52.1413303, 14.6318661 52.1413178)",
822131556,False,,,Friedrich-Engels-Straße,living_street,False,23.781000000000002,,"LINESTRING (14.6317909 52.1414851, 14.6317184 52.141496, 14.6316511 52.1413331)",
75041083,False,,,,living_street,True,111.30200000000002,,"LINESTRING (14.6321466 52.1438213, 14.632118 52.143826, 14.6317444 52.1438876, 14.6316077 52.1438945, 14.6311883 52.1439826, 14.6311321 52.1440117, 14.6311129 52.1440568, 14.6311634 52.1441494, 14.6312745 52.1443372)",
105507886,False,,,Clara-Zetkin-Ring,living_street,False,9.174999999999999,,"LINESTRING (14.6321466 52.1438213, 14.6322339 52.1438069, 14.6322764 52.1437998)",
