osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,junction,name,width,access
78254638,,,residential,,False,True,39.041,"LINESTRING (7.6146087 52.0936482, 7.6146519 52.0932981)",,Windthorststraße,,
78254638,,,residential,,False,False,39.041,"LINESTRING (7.6146519 52.0932981, 7.6146087 52.0936482)",,Windthorststraße,,
78254638,,,residential,,False,True,41.72,"LINESTRING (7.6145715 52.0940227, 7.6146087 52.0936482)",,Windthorststraße,,
27293968,,,living_street,,False,True,61.230999999999995,"LINESTRING (7.6121466 52.0888317, 7.6118141 52.0892635, 7.61178 52.0893334)",,Friedenstraße,,
"[562124786, 26212162, 699870435, 551188683]",3,,residential,50,False,False,104.982,"LINESTRING (7.6083453 52.0927627, 7.6083559 52.0927352, 7.6083703 52.0926865, 7.6083831 52.0926433, 7.6084063 52.0925544, 7.6084673 52.0923605, 7.6085392 52.0921326, 7.608585 52.0919974, 7.6086383 52.091836)",,Hinter der Lake,,
26212162,,,residential,50,False,True,92.52000000000001,"LINESTRING (7.6083453 52.0927627, 7.6082823 52.0929304, 7.6081414 52.0933057, 7.6079801 52.093562)",,Hinter der Lake,,
"[802487926, 164647599]",,,residential,,False,False,106.459,"LINESTRING (7.6083453 52.0927627, 7.6083996 52.092774, 7.6084037 52.0927749, 7.6086578 52.0928278, 7.6088365 52.092865, 7.6089294 52.0928843, 7.6092285 52.0929746, 7.6097745 52.0931394)",,"['Bergstraße', 'Hinter der Lake']",,
27349235,,,residential,30,False,True,139.60800000000003,"LINESTRING (7.6149729 52.0957621, 7.6149199 52.0956251, 7.6145115 52.0951607, 7.6141915 52.0947995, 7.6141192 52.0947118, 7.6141683 52.0946406)",,Bernhardstraße,,
27355133,,,residential,30,False,False,143.843,"LINESTRING (7.6149729 52.0957621, 7.6152667 52.0958527, 7.6168778 52.0963132)",,Ludwig-Terfloth-Straße,,
27355133,,,residential,30,False,True,118.765,"LINESTRING (7.6149729 52.0957621, 7.6140501 52.0955194, 7.6133827 52.0953306)",,Ludwig-Terfloth-Straße,,
27136635,,,residential,30,False,False,39.322,"LINESTRING (7.6168778 52.0963132, 7.6166901 52.0966475)",,Ostring,,
27136635,,,residential,30,False,True,89.79499999999999,"LINESTRING (7.6168778 52.0963132, 7.6171342 52.0959552, 7.6172156 52.0958415, 7.6174096 52.0955747)",,Ostring,,
27355133,,,residential,30,False,True,143.843,"LINESTRING (7.6168778 52.0963132, 7.6152667 52.0958527, 7.6149729 52.0957621)",,Ludwig-Terfloth-Straße,,
351429034,,,residential,30,False,True,109.689,"LINESTRING (7.6174096 52.0955747, 7.6159612 52.0951489)",,Barkenstraße,,
27136635,,,residential,30,False,False,89.79499999999999,"LINESTRING (7.6174096 52.0955747, 7.6172156 52.0958415, 7.6171342 52.0959552, 7.6168778 52.0963132)",,Ostring,,
27136635,,,residential,30,False,True,112.61600000000001,"LINESTRING (7.6174096 52.0955747, 7.6179355 52.0948101, 7.6180513 52.0946418)",,Ostring,,
351429034,,,residential,30,False,False,126.983,"LINESTRING (7.6174096 52.0955747, 7.6180469 52.0957508, 7.6182361 52.0957916, 7.6187583 52.0958902, 7.6191632 52.095941)",,Barkenstraße,,
27355132,,,residential,30,False,False,92.601,"LINESTRING (7.6139423 52.0945721, 7.6133827 52.0953306)",,Riekestraße,,yes
881222494,,,living_street,,False,False,17.216,"LINESTRING (7.6139423 52.0945721, 7.6141683 52.0946406)",,Barkenstraße,,destination
"[881222478, 881222479, 51112402, 351430107, 881222494]",,,living_street,,False,True,76.85300000000001,"LINESTRING (7.6139423 52.0945721, 7.6137871 52.0945245, 7.6134213 52.0944117, 7.6131756 52.09434, 7.613092 52.0943177, 7.612926 52.0942764)",,Barkenstraße,,destination
27434260,,,residential,30,False,True,79.11099999999999,"LINESTRING (7.6091599 52.0888792, 7.6100749 52.0892528, 7.6101261 52.0892712)",,An der Bleiche,,
27138979,,,residential,30,False,False,35.228,"LINESTRING (7.6098448 52.0895298, 7.6095868 52.0898041)",,Lindenstraße,4,
27138979,,,residential,30,False,True,34.59,"LINESTRING (7.6098448 52.0895298, 7.6098682 52.0895057, 7.6099697 52.0894131, 7.6101261 52.0892712)",,Lindenstraße,4,
27434261,,,residential,30,False,False,75.761,"LINESTRING (7.6098448 52.0895298, 7.6098089 52.0895169, 7.608888 52.0891854)",,An der Bleiche,,
27434261,,,residential,30,False,True,75.761,"LINESTRING (7.608888 52.0891854, 7.6098089 52.0895169, 7.6098448 52.0895298)",,An der Bleiche,,
27138979,,,residential,30,False,False,35.503,"LINESTRING (7.6095868 52.0898041, 7.6093701 52.0900943)",,Lindenstraße,4,
27138979,,,residential,30,False,True,35.228,"LINESTRING (7.6095868 52.0898041, 7.6098448 52.0895298)",,Lindenstraße,4,
27434262,,,residential,30,False,False,76.20400000000001,"LINESTRING (7.6095868 52.0898041, 7.6095555 52.0897943, 7.6085933 52.0894926)",,An der Bleiche,,
27434262,,,residential,30,False,True,76.20400000000001,"LINESTRING (7.6085933 52.0894926, 7.6095555 52.0897943, 7.6095868 52.0898041)",,An der Bleiche,,
27138979,,,residential,30,False,False,38.666,"LINESTRING (7.6093701 52.0900943, 7.6091758 52.0904209)",,Lindenstraße,4,
27138979,,,residential,30,False,True,35.503,"LINESTRING (7.6093701 52.0900943, 7.6095868 52.0898041)",,Lindenstraße,4,
27434263,,,residential,30,False,False,74.578,"LINESTRING (7.6093701 52.0900943, 7.6093279 52.0900831, 7.6083684 52.0898278)",,An der Bleiche,,
27434263,,,residential,30,False,True,74.578,"LINESTRING (7.6083684 52.0898278, 7.6093279 52.0900831, 7.6093701 52.0900943)",,An der Bleiche,,
27138979,,,residential,30,False,True,38.666,"LINESTRING (7.6091758 52.0904209, 7.6093701 52.0900943)",,Lindenstraße,4,
27138979,,,residential,30,False,False,161.73999999999998,"LINESTRING (7.6091758 52.0904209, 7.6091136 52.0905275, 7.6088657 52.0911168, 7.6088255 52.0912397, 7.6087832 52.0913736, 7.6087539 52.0914724, 7.6087369 52.0915259, 7.6086795 52.0917064, 7.6086383 52.091836)",,Lindenstraße,4,
27434264,,,residential,30,False,False,79.17699999999999,"LINESTRING (7.6091758 52.0904209, 7.6091206 52.090408, 7.6084267 52.0902461, 7.6081041 52.0901513)",,An der Bleiche,5,
27434264,,,residential,30,False,True,79.17699999999999,"LINESTRING (7.6081041 52.0901513, 7.6084267 52.0902461, 7.6091206 52.090408, 7.6091758 52.0904209)",,An der Bleiche,5,
27138978,,,living_street,,False,False,122.087,"LINESTRING (7.6128318 52.0901718, 7.6125144 52.0900266, 7.6120987 52.0898062, 7.6119473 52.0896259, 7.6118141 52.0894728, 7.61178 52.0893334)",,Friedenstraße,,
27138978,,,living_street,,False,True,47.109,"LINESTRING (7.6128318 52.0901718, 7.6131429 52.0903081, 7.6132062 52.0903231, 7.6132897 52.0903317, 7.6134443 52.0903379)",,Friedenstraße,,
27434272,,,residential,,True,False,110.709,"LINESTRING (7.6133775 52.0893763, 7.6133293 52.0893848, 7.6132668 52.0893959, 7.613138 52.0894187, 7.6129221 52.089598, 7.6128924 52.0897488, 7.6128992 52.0898097, 7.6129066 52.0898752, 7.6129702 52.0899326, 7.6129935 52.0899841, 7.6129866 52.0900364, 7.6128318 52.0901718)",,Hoek,,
760575636,,,residential,30,False,True,107.28,"LINESTRING (7.6133775 52.0893763, 7.6133781 52.0894525, 7.6133834 52.0901197, 7.6134443 52.0903379)",,Münsterstraße,,
27355132,,,residential,30,False,False,84.13,"LINESTRING (7.6133827 52.0953306, 7.6128471 52.0960119)",,Riekestraße,,yes
27355132,,,residential,30,False,True,92.601,"LINESTRING (7.6133827 52.0953306, 7.6139423 52.0945721)",,Riekestraße,,yes
27355133,,,residential,30,False,False,118.765,"LINESTRING (7.6133827 52.0953306, 7.6140501 52.0955194, 7.6149729 52.0957621)",,Ludwig-Terfloth-Straße,,
"[28347465, 52010647]",,,residential,,False,False,204.533,"LINESTRING (7.6059623 52.09432, 7.605971 52.0943665, 7.6059846 52.0944255, 7.6060224 52.0945888, 7.6059749 52.0948151, 7.605971 52.0948502, 7.6057701 52.095169, 7.6053989 52.0956651, 7.6051143 52.0960435)",,Philipp-Manz-Straße,,
160673740,2,,residential,50,False,False,75.86800000000001,"LINESTRING (7.6059623 52.09432, 7.6062482 52.0942964, 7.606483 52.0943099, 7.6065822 52.094327, 7.6066716 52.0943532, 7.6068285 52.0944115, 7.6069909 52.0944841)",,Kardinal-von-Galen-Straße,,
"[6972968, 699773890, 699773891]",3,,residential,50,False,True,69.00500000000001,"LINESTRING (7.6059623 52.09432, 7.6055164 52.0943555, 7.6053729 52.0943593, 7.6052149 52.0943568, 7.6050309 52.0943305, 7.6049689 52.0943107)",,Kardinal-von-Galen-Straße,,
27355132,,,residential,30,False,True,84.13,"LINESTRING (7.6128471 52.0960119, 7.6133827 52.0953306)",,Riekestraße,,yes
78088540,,,living_street,30,False,True,274.072,"LINESTRING (7.6128471 52.0960119, 7.616491 52.0970434)",,Konradstraße,,
27355132,,,residential,30,False,False,75.407,"LINESTRING (7.6128471 52.0960119, 7.6126328 52.0961907, 7.6123065 52.0966004)",,Riekestraße,,yes
78088540,,,living_street,30,False,False,68.267,"LINESTRING (7.6128471 52.0960119, 7.6120539 52.0957872, 7.6119396 52.0957548)",,Konradstraße,,
26793693,,,residential,30,False,False,69.402,"LINESTRING (7.617981 52.0897894, 7.618328 52.0892028)",,Albachtstraße,,
26793693,,,residential,30,False,True,31.544,"LINESTRING (7.617981 52.0897894, 7.6178287 52.0900572)",,Albachtstraße,,
46351461,,,residential,30,False,True,107.979,"LINESTRING (7.6183279 52.0923557, 7.6184412 52.0920021, 7.6184874 52.0918769, 7.618548 52.0917126, 7.6186757 52.0914288, 7.6186841 52.0914101)",,Amsivarierstraße,,
819628822,,,residential,30,False,False,83.20599999999999,"LINESTRING (7.6183279 52.0923557, 7.6177182 52.0923345, 7.6171733 52.0923121, 7.6171123 52.0923096)",,Sachsenstraße,,
46351460,,,residential,30,False,False,77.85700000000001,"LINESTRING (7.6189366 52.0907283, 7.6188585 52.0908791, 7.6187607 52.0911462, 7.6186985 52.0913742, 7.6186841 52.0914101)",,Frankenweg,,
819616899,,,residential,30,False,True,41.539,"LINESTRING (7.6186841 52.0914101, 7.6192921 52.0914068)",,Frankenstraße,,
46351460,,,residential,30,False,True,77.857,"LINESTRING (7.6186841 52.0914101, 7.6186985 52.0913742, 7.6187607 52.0911462, 7.6188585 52.0908791, 7.6189366 52.0907283)",,Frankenweg,,
46351461,,,residential,30,False,False,107.97900000000001,"LINESTRING (7.6186841 52.0914101, 7.6186757 52.0914288, 7.618548 52.0917126, 7.6184874 52.0918769, 7.6184412 52.0920021, 7.6183279 52.0923557)",,Amsivarierstraße,,
819616899,,,residential,30,False,False,92.473,"LINESTRING (7.6186841 52.0914101, 7.6180677 52.0913855, 7.617978 52.0913814, 7.6173999 52.0913519, 7.6173344 52.0913479)",,Frankenstraße,,
874653893,1,,tertiary,50,True,False,10.396999999999998,"LINESTRING (7.613316 52.0925345, 7.6133899 52.0925172, 7.6134629 52.0925195)",roundabout,,,
77706161,1,,tertiary,50,True,False,123.69399999999999,"LINESTRING (7.6134179 52.0927475, 7.613363 52.0928339, 7.6133269 52.0928908, 7.6132655 52.093022, 7.613198 52.0932569, 7.6131931 52.0932738, 7.6131724 52.0933627, 7.6131398 52.0935011, 7.6131324 52.0935333, 7.6131234 52.0936116, 7.6130496 52.0938327)",,An der Martinischule,,
874653894,1,,tertiary,50,True,False,9.54,"LINESTRING (7.6134179 52.0927475, 7.6133492 52.0927397, 7.6132899 52.0927171)",roundabout,,,
52010647,,,residential,,False,True,8.519,"LINESTRING (7.6050636 52.0961135, 7.6051143 52.0960435)",,Philipp-Manz-Straße,,
350684804,,,residential,,False,False,40.435,"LINESTRING (7.6050636 52.0961135, 7.6056034 52.0962627)",,Philipp-Manz-Straße,,
52010647,,,residential,,False,False,39.563,"LINESTRING (7.6050636 52.0961135, 7.604999 52.0961964, 7.6049216 52.0963936, 7.6049025 52.0964535)",,Philipp-Manz-Straße,,
77417785,,,living_street,,False,False,241.85500000000002,"LINESTRING (7.6068278 52.0952976, 7.6069029 52.0953085, 7.6078056 52.0957119, 7.6084309 52.0959352, 7.6086479 52.0960127, 7.609881 52.0963833)",,Hochstraße,,
"[350684808, 905585593]",,,residential,,False,False,91.281,"LINESTRING (7.6068278 52.0952976, 7.6068334 52.0951405, 7.606924 52.0947852, 7.6069745 52.0945287, 7.6069791 52.0945114, 7.6069909 52.0944841)",,Friedrich-Ebert-Straße,,
"[350684808, 27521220]",,,"['residential', 'living_street']",,False,True,230.43800000000002,"LINESTRING (7.6068278 52.0952976, 7.6068193 52.095586, 7.606847 52.0957549, 7.6068841 52.0958785, 7.6069999 52.0960048, 7.6073537 52.0963869, 7.6078015 52.0970004, 7.6079737 52.0972064)",,Friedrich-Ebert-Straße,,
68644866,,,living_street,,False,False,83.791,"LINESTRING (7.609881 52.0963833, 7.6103835 52.0957498, 7.6104183 52.0957059)",,Meerkuhle,,
77417785,,,living_street,,False,True,241.85500000000002,"LINESTRING (7.609881 52.0963833, 7.6086479 52.0960127, 7.6084309 52.0959352, 7.6078056 52.0957119, 7.6069029 52.0953085, 7.6068278 52.0952976)",,Hochstraße,,
68644866,,,living_street,,False,True,83.791,"LINESTRING (7.6104183 52.0957059, 7.6103835 52.0957498, 7.609881 52.0963833)",,Meerkuhle,,
"[562151328, 562151327]",,,residential,30,False,False,151.36200000000002,"LINESTRING (7.6104183 52.0957059, 7.6096778 52.0954531, 7.6095221 52.0953999, 7.6094521 52.095376, 7.6093279 52.0953312, 7.6084991 52.095026)",,Kardinal-von-Galen-Straße,,
562151328,,,residential,30,False,True,78.24,"LINESTRING (7.6104183 52.0957059, 7.6108787 52.0958675, 7.6112808 52.0959692, 7.6114544 52.095999)",,Kardinal-von-Galen-Straße,,
77417776,,,residential,,False,False,56.284,"LINESTRING (7.6067025 52.0968577, 7.6058864 52.0969274)",,Johan-Becker-Straße,,
52010647,,,residential,,False,False,60.93,"LINESTRING (7.6049025 52.0964535, 7.6050067 52.0969977)",,Philipp-Manz-Straße,,
52010647,,,residential,,False,True,39.563,"LINESTRING (7.6049025 52.0964535, 7.6049216 52.0963936, 7.604999 52.0961964, 7.6050636 52.0961135)",,Philipp-Manz-Straße,,
"[350684805, 77417775]",,,residential,,False,"[False, True]",67.695,"LINESTRING (7.6049025 52.0964535, 7.6051602 52.0964619, 7.6056331 52.0964181, 7.6056034 52.0962627)",,Philipp-Manz-Straße,,
77417776,,,residential,,False,False,60.599,"LINESTRING (7.6058864 52.0969274, 7.6050067 52.0969977)",,Johan-Becker-Straße,,
77417776,,,residential,,False,True,56.284,"LINESTRING (7.6058864 52.0969274, 7.6067025 52.0968577)",,Johan-Becker-Straße,,
77417779,,,residential,,False,True,55.044,"LINESTRING (7.6058864 52.0969274, 7.6059876 52.0974185)",,Johan-Becker-Straße,,
52010647,,,residential,,False,True,60.93,"LINESTRING (7.6050067 52.0969977, 7.6049025 52.0964535)",,Philipp-Manz-Straße,,
77417776,,,residential,,False,True,60.599,"LINESTRING (7.6050067 52.0969977, 7.6058864 52.0969274)",,Johan-Becker-Straße,,
26793397,,,living_street,,False,False,62.729,"LINESTRING (7.611328 52.0933931, 7.6113425 52.093398, 7.6114777 52.0934439, 7.6121319 52.0936657)",,Bergstraße,,
26793397,,,living_street,,False,True,72.203,"LINESTRING (7.611328 52.0933931, 7.6112937 52.0933883, 7.6108741 52.0933291, 7.6102985 52.0932462)",,Bergstraße,,
806886704,,,living_street,,False,False,42.189,"LINESTRING (7.611328 52.0933931, 7.6113159 52.0934395, 7.6111026 52.0936533, 7.6110331 52.0937229)",,Bergstraße,,
27136635,,,residential,30,False,False,46.075,"LINESTRING (7.6166901 52.0966475, 7.616491 52.0970434)",,Ostring,,
27136635,,,residential,30,False,True,39.322,"LINESTRING (7.6166901 52.0966475, 7.6168778 52.0963132)",,Ostring,,
27136635,,,residential,30,False,True,46.075,"LINESTRING (7.616491 52.0970434, 7.6166901 52.0966475)",,Ostring,,
78088540,,,living_street,30,False,False,274.072,"LINESTRING (7.616491 52.0970434, 7.6128471 52.0960119)",,Konradstraße,,
905518508,,,residential,30,True,False,3.29,"LINESTRING (7.6079571 52.093588, 7.6079801 52.093562)",,Martinistraße,,
808102824,,,living_street,10,False,False,29.791,"LINESTRING (7.6079571 52.093588, 7.6079942 52.0936116, 7.6082339 52.0937704, 7.6082544 52.093784)",,Niederort,,
5122091,2,,residential,50,False,False,182.269,"LINESTRING (7.6134629 52.0925195, 7.6135043 52.0924403, 7.6136412 52.0921656, 7.6136888 52.0920458, 7.6137242 52.0919148, 7.6137425 52.0918061, 7.6137551 52.0916748, 7.6137578 52.0915902, 7.6137575 52.0915463, 7.613719 52.0911239, 7.6136731 52.0909055)",,Münsterstraße,,
874143797,1,,tertiary,50,True,False,23.348,"LINESTRING (7.6134629 52.0925195, 7.6135154 52.092533, 7.613559 52.0925556, 7.6135896 52.0925851, 7.6136044 52.0926189, 7.6136021 52.0926538, 7.6135829 52.0926868)",roundabout,,,
"[986013713, 93122321]",,,residential,30,False,True,104.53299999999997,"LINESTRING (7.6122754 52.0916609, 7.6122064 52.0916361, 7.6119871 52.0915501, 7.6115025 52.0914508, 7.6113073 52.0914104, 7.6112625 52.0914011, 7.6110773 52.091364, 7.6109967 52.0913478, 7.6109728 52.091343, 7.6109035 52.0913334, 7.6108548 52.0913406)",,Fredenstiege,,
77417779,,,residential,,False,False,55.044,"LINESTRING (7.6059876 52.0974185, 7.6058864 52.0969274)",,Johan-Becker-Straße,,
350684802,,,residential,,False,False,56.48,"LINESTRING (7.6059876 52.0974185, 7.6068082 52.0973563)",,Johan-Becker-Straße,,
350684802,,,residential,,False,True,56.48,"LINESTRING (7.6068082 52.0973563, 7.6059876 52.0974185)",,Johan-Becker-Straße,,
52010647,,,residential,,False,False,8.519,"LINESTRING (7.6051143 52.0960435, 7.6050636 52.0961135)",,Philipp-Manz-Straße,,
"[28347465, 52010647]",,,residential,,False,True,204.53300000000002,"LINESTRING (7.6051143 52.0960435, 7.6053989 52.0956651, 7.6057701 52.095169, 7.605971 52.0948502, 7.6059749 52.0948151, 7.6060224 52.0945888, 7.6059846 52.0944255, 7.605971 52.0943665, 7.6059623 52.09432)",,Philipp-Manz-Straße,,
350684804,,,residential,,False,True,41.016,"LINESTRING (7.6061564 52.0964064, 7.6056034 52.0962627)",,Philipp-Manz-Straße,,
350684804,,,residential,,False,False,41.016,"LINESTRING (7.6056034 52.0962627, 7.6061564 52.0964064)",,Philipp-Manz-Straße,,
350684804,,,residential,,False,True,40.435,"LINESTRING (7.6056034 52.0962627, 7.6050636 52.0961135)",,Philipp-Manz-Straße,,
"[350684805, 77417775]",,,residential,,False,"[False, True]",67.695,"LINESTRING (7.6056034 52.0962627, 7.6056331 52.0964181, 7.6051602 52.0964619, 7.6049025 52.0964535)",,Philipp-Manz-Straße,,
27138979,,,residential,30,False,False,49.87,"LINESTRING (7.6105677 52.0889141, 7.6101261 52.0892712)",,Lindenstraße,4,
819628822,,,residential,30,False,True,179.062,"LINESTRING (7.6145993 52.0918663, 7.6146949 52.0918879, 7.6148418 52.0919211, 7.6153908 52.0920451, 7.615888 52.0921511, 7.6164472 52.0922314, 7.6169493 52.092291, 7.6171123 52.0923096)",,Sachsenstraße,,
819628823,,,residential,30,True,False,25.491,"LINESTRING (7.6145993 52.0918663, 7.6144253 52.091827, 7.6142871 52.0917965, 7.6142491 52.0917872)",,Sachsenstraße,,
806886704,,,living_street,,False,True,42.189,"LINESTRING (7.6110331 52.0937229, 7.6111026 52.0936533, 7.6113159 52.0934395, 7.611328 52.0933931)",,Bergstraße,,
808102824,,,living_street,10,False,True,29.791,"LINESTRING (7.6082544 52.093784, 7.6082339 52.0937704, 7.6079942 52.0936116, 7.6079571 52.093588)",,Niederort,,
819616901,,,residential,30,False,False,169.085,"LINESTRING (7.6166725 52.0912775, 7.6161528 52.091204, 7.6156532 52.0911285, 7.61518 52.0910585, 7.6149878 52.0910294, 7.6142669 52.0909202)",,Frankenstraße,,
819628824,,,residential,30,False,False,105.213,"LINESTRING (7.6142491 52.0917872, 7.6141441 52.0917397, 7.6140742 52.0916708, 7.6140641 52.0916319, 7.6140732 52.0913841, 7.6141093 52.0912985, 7.614215 52.0912413, 7.6142669 52.0909202)",,Sachsenstraße,,
821655817,,,living_street,10,False,False,42.706,"LINESTRING (7.6112406 52.0900131, 7.6118066 52.0901761)",,Naendorfstraße,,
27293966,,,living_street,,False,False,177.02300000000002,"LINESTRING (7.6112406 52.0900131, 7.6110787 52.0902359, 7.6106696 52.0908489, 7.6106597 52.0908663, 7.6104477 52.0912395, 7.6107386 52.0912954, 7.6108548 52.0913406)",,Naendorfstraße,,
27293966,,,living_street,,False,True,84.122,"LINESTRING (7.6112406 52.0900131, 7.6114567 52.0897156, 7.61178 52.0893334)",,Naendorfstraße,,
821655817,,,living_street,10,False,True,42.706,"LINESTRING (7.6118066 52.0901761, 7.6112406 52.0900131)",,Naendorfstraße,,
699773892,3,L 587,secondary,50,False,True,21.358,"LINESTRING (7.6051718 52.0935726, 7.6053825 52.0934307)",,,,
1207533706,1,,secondary_link,,True,False,94.76400000000001,"LINESTRING (7.6051718 52.0935726, 7.6047787 52.0939585, 7.6047532 52.0940227, 7.6047452 52.0940722, 7.6047525 52.094089, 7.6047854 52.0941645, 7.6048417 52.0942246, 7.6049689 52.0943107)",,,,
"[876496118, 876496119]",1,,tertiary,30,True,False,106.47399999999999,"LINESTRING (7.6132329 52.0926137, 7.6131035 52.092551, 7.6127577 52.0924137, 7.6124981 52.0923212, 7.6122889 52.0922419, 7.6122096 52.0922206, 7.6120572 52.0921825, 7.6118841 52.0921424)",,Rathausstraße,,
881517095,1,,tertiary,50,True,False,10.798,"LINESTRING (7.6132329 52.0926137, 7.6132402 52.092592, 7.6132717 52.0925586, 7.613316 52.0925345)",roundabout,,,
"[699870431, 32496991]","['2', '3']",,tertiary,50,False,True,64.018,"LINESTRING (7.6118841 52.0921424, 7.6118146 52.0921334, 7.6110765 52.092082, 7.6109541 52.0920733)",,Rathausstraße,,
"[876496122, 860066989]",1,,tertiary,30,True,False,107.91600000000001,"LINESTRING (7.6118841 52.0921424, 7.6122344 52.0921878, 7.6125198 52.0922616, 7.6127908 52.0923613, 7.6130239 52.0924397, 7.6131663 52.0924868, 7.613316 52.0925345)",,Rathausstraße,,
"[802487926, 164647599]",,,residential,,False,True,106.459,"LINESTRING (7.6097745 52.0931394, 7.6092285 52.0929746, 7.6089294 52.0928843, 7.6088365 52.092865, 7.6086578 52.0928278, 7.6084037 52.0927749, 7.6083996 52.092774, 7.6083453 52.0927627)",,"['Bergstraße', 'Hinter der Lake']",,
78088540,,,living_street,30,False,True,68.267,"LINESTRING (7.6119396 52.0957548, 7.6120539 52.0957872, 7.6128471 52.0960119)",,Konradstraße,,
"[808480841, 1002953953]",,,living_street,,False,"[False, True]",21.609,"LINESTRING (7.6087963 52.0942923, 7.608724 52.0941853, 7.6086496 52.0941215)",,"['Am Wilhelmplatz', 'Niederort']",,
27227358,,,living_street,,True,False,91.56899999999999,"LINESTRING (7.6086496 52.0941215, 7.6086275 52.0941406, 7.6085939 52.0941705, 7.6080039 52.0947338, 7.6079588 52.0947771, 7.6079216 52.0948129)",,Wilhelmstraße,,
"[808480841, 1002953953]",,,living_street,,False,"[False, True]",21.609,"LINESTRING (7.6086496 52.0941215, 7.608724 52.0941853, 7.6087963 52.0942923)",,"['Am Wilhelmplatz', 'Niederort']",,
"[6972968, 699773890, 699773891]",3,,residential,50,False,False,69.005,"LINESTRING (7.6049689 52.0943107, 7.6050309 52.0943305, 7.6052149 52.0943568, 7.6053729 52.0943593, 7.6055164 52.0943555, 7.6059623 52.09432)",,Kardinal-von-Galen-Straße,,
