osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,width,access,junction
488700253,False,Burgstraße,residential,30,False,75.344,2,,"LINESTRING (9.6519159 48.7062273, 9.6524237 48.7060793, 9.6528551 48.7059535)",,,
488700257,False,Burgstraße,residential,30,True,80.443,2,,"LINESTRING (9.6519159 48.7062273, 9.6517211 48.7062824, 9.6516647 48.7062984, 9.6515428 48.7063329, 9.6509085 48.7065126)",,,
10672412,True,Rosenstraße,residential,30,False,71.024,,,"LINESTRING (9.652144 48.7065902, 9.6525411 48.7071727)",7.5,,
10672414,False,Karolinenstraße,residential,30,False,76.066,,,"LINESTRING (9.652144 48.7065902, 9.653096 48.7063195)",6,,
10672414,False,Karolinenstraße,residential,30,True,81.567,,,"LINESTRING (9.652144 48.7065902, 9.6511272 48.7068866)",6,,
10672414,False,Karolinenstraße,residential,30,False,81.567,,,"LINESTRING (9.6511272 48.7068866, 9.652144 48.7065902)",6,,
25372604,True,Schillerstraße,residential,30,False,44.576,,,"LINESTRING (9.6511272 48.7068866, 9.6510163 48.706697, 9.650946 48.7065767, 9.6509085 48.7065126)",7.5,,
10672414,False,Karolinenstraße,residential,30,True,76.066,,,"LINESTRING (9.653096 48.7063195, 9.652144 48.7065902)",6,,
10672428,True,Marstallstraße,residential,30,False,2.907,,,"LINESTRING (9.653096 48.7063195, 9.6530803 48.7062955)",5.5,,
10672415,False,Ziegelstraße,living_street,,False,110.29499999999999,,,"LINESTRING (9.6574317 48.7057145, 9.656957 48.705839, 9.6565707 48.7059403, 9.6565083 48.7059566, 9.6563438 48.7059998, 9.6560349 48.7060808)",6,,
10672418,False,Christophstraße,residential,30,True,75.144,,,"LINESTRING (9.6574904 48.7065996, 9.6574376 48.7066153, 9.6570855 48.7067197, 9.6565564 48.7068767)",,,
4057084,False,Marktstraße,residential,30,True,43.212,,,"LINESTRING (9.6565564 48.7068767, 9.6567901 48.7072334)",7,,
4057084,False,Marktstraße,residential,30,False,96.419,,,"LINESTRING (9.6565564 48.7068767, 9.6564291 48.7066824, 9.6562997 48.7064849, 9.6560349 48.7060808)",7,,
10672418,False,Christophstraße,residential,30,False,75.144,,,"LINESTRING (9.6565564 48.7068767, 9.6570855 48.7067197, 9.6574376 48.7066153, 9.6574904 48.7065996)",,,
4057084,False,Marktstraße,residential,30,False,43.212,,,"LINESTRING (9.6567901 48.7072334, 9.6565564 48.7068767)",7,,
803424298,False,Kantstraße,residential,30,True,36.893,,,"LINESTRING (9.6597107 48.7072802, 9.660204 48.7072161)",7,,
803424298,False,Kantstraße,residential,30,False,147.98999999999998,,,"LINESTRING (9.6597107 48.7072802, 9.6585686 48.7074342, 9.6579326 48.70752, 9.6577345 48.7075459)",7,,
803424298,False,Kantstraße,residential,30,True,147.99,,,"LINESTRING (9.6577345 48.7075459, 9.6579326 48.70752, 9.6585686 48.7074342, 9.6597107 48.7072802)",7,,
4057318,False,Mörikestraße,residential,50,False,115.051,,,"LINESTRING (9.6597942 48.7050222, 9.6597576 48.705076, 9.6597127 48.7051339, 9.65969 48.7054761, 9.6597885 48.705815, 9.6598461 48.7060348)",,,
4057318,False,Mörikestraße,residential,50,True,54.007999999999996,,,"LINESTRING (9.6597942 48.7050222, 9.6600478 48.704774, 9.6602261 48.7046295)",,,
10672432,False,Mörikestraße,residential,30,False,51.18300000000001,,,"LINESTRING (9.6597942 48.7050222, 9.6597783 48.7049559, 9.659741 48.7048648, 9.659684 48.7047862, 9.6596357 48.7047418, 9.6595747 48.7047147, 9.6594158 48.7046869)",,,
25464799,True,Freihofstraße,residential,30,False,73.806,,,"LINESTRING (9.6542767 48.7059004, 9.6546984 48.706503)",,,
15259149,False,Marstallstraße,residential,30,False,116.647,,,"LINESTRING (9.6542767 48.7059004, 9.6540757 48.7059505, 9.654007 48.7059176, 9.6538946 48.7059493, 9.6537098 48.7060014, 9.6532878 48.7060546, 9.6533358 48.7062222, 9.6530803 48.7062955)",,,
10672428,True,Marstallstraße,residential,30,False,41.464,,,"LINESTRING (9.6530803 48.7062955, 9.6528551 48.7059535)",5.5,,
15259149,False,Marstallstraße,residential,30,True,116.64699999999999,,,"LINESTRING (9.6530803 48.7062955, 9.6533358 48.7062222, 9.6532878 48.7060546, 9.6537098 48.7060014, 9.6538946 48.7059493, 9.654007 48.7059176, 9.6540757 48.7059505, 9.6542767 48.7059004)",,,
15259154,False,Freihofstraße,living_street,,False,109.169,,,"LINESTRING (9.6534958 48.7046847, 9.6536376 48.7049071, 9.6537081 48.7050176, 9.6539208 48.7053511, 9.6540729 48.7055896)",,,
35579016,True,Hauptstraße,residential,20,False,48.602,,,"LINESTRING (9.6527241 48.7035318, 9.6533294 48.7033544)",,,
26130925,True,Freihofstraße,residential,20,False,99.743,,,"LINESTRING (9.6527241 48.7035318, 9.6524066 48.7030518, 9.6521853 48.7027083)",5.3,,
"[58819370, 4057332]",True,Freihofstraße,residential,"['20', '30']",False,104.92,,,"LINESTRING (9.6533076 48.7043932, 9.6530224 48.7039672, 9.6527241 48.7035318)",4.5,,
15259155,True,Pfarrstraße,residential,20,False,46.262,,,"LINESTRING (9.6533076 48.7043932, 9.6536328 48.7043046, 9.6538877 48.7042304)",3.5,,
58819367,True,Marstallstraße,residential,30,False,53.102,,,"LINESTRING (9.6517709 48.7043237, 9.6514801 48.7038864)",,,
1193166672,True,Kirchstraße,residential,20,False,40.644,,,"LINESTRING (9.6517709 48.7043237, 9.6512636 48.7044704)",5,,
15259155,True,Pfarrstraße,residential,20,False,50.734,,,"LINESTRING (9.6526699 48.7045694, 9.6527661 48.7045438, 9.6532429 48.7044104, 9.6533076 48.7043932)",3.5,,
1178028875,False,Pfarrstraße,residential,20,True,43.3,,,"LINESTRING (9.6526699 48.7045694, 9.6526087 48.7045863, 9.6524785 48.704625, 9.6521279 48.7047233)",3.5,,
23250010,True,Kellereistraße,residential,20,False,51.363,,,"LINESTRING (9.6523743 48.7041507, 9.6526699 48.7045694)",5.2,,
1193166672,True,Kirchstraße,residential,20,False,48.277,,,"LINESTRING (9.6523743 48.7041507, 9.6517709 48.7043237)",5,,
53864578,True,Hauptstraße,residential,20,False,50.861,,,"LINESTRING (9.6520935 48.7037216, 9.6527241 48.7035318)",,,
1193166671,True,Kellereistraße,residential,20,False,51.973,,,"LINESTRING (9.6520935 48.7037216, 9.6523743 48.7041507)",5.2,,
17657958,True,Querstraße,residential,20,False,48.954,,,"LINESTRING (9.6521853 48.7027083, 9.652806 48.702547)",4,,
26130925,True,Freihofstraße,residential,20,False,44.731,,,"LINESTRING (9.6521853 48.7027083, 9.6519398 48.7023401)",5.3,,
17657967,True,Spitalstraße,residential,20,False,50.463,,,"LINESTRING (9.6519398 48.7023401, 9.6513173 48.7025329)",,,
488700263,True,Freihofstraße,residential,20,False,49.437,,,"LINESTRING (9.6519398 48.7023401, 9.6518732 48.7021154, 9.6518672 48.7018998)",,,
26130924,True,Spitalstraße,residential,20,False,54.278,,,"LINESTRING (9.6526794 48.7023446, 9.6519398 48.7023401)",,,
297316783,False,Schulstraße,living_street,,False,17.580000000000002,,,"LINESTRING (9.6526794 48.7023446, 9.6526761 48.7023219, 9.6526605 48.702187)",,,
17657962,True,Wühlestraße,residential,,False,51.609,,,"LINESTRING (9.6513173 48.7025329, 9.6507939 48.7028429)",,,
488700260,True,Kellereistraße,residential,20,False,42.456,,,"LINESTRING (9.6513173 48.7025329, 9.6515629 48.7028786)",,,
25464808,True,Wühlestraße,residential,,False,40.099000000000004,,,"LINESTRING (9.6507939 48.7028429, 9.650687 48.7028954, 9.6503748 48.703074)",,,
17657963,True,Schloßstraße,living_street,,False,47.116,,,"LINESTRING (9.6503748 48.703074, 9.6499824 48.702978, 9.6499326 48.7029658, 9.6497762 48.7029211)",,,
17657965,True,Schloßstraße,residential,20,False,123.618,,,"LINESTRING (9.6503748 48.703074, 9.6503308 48.7031782, 9.6503183 48.7033654, 9.6503192 48.7035119, 9.6503529 48.7035975, 9.6503873 48.7036513, 9.6507991 48.7040316, 9.6508479 48.7040767)",,,
25464809,True,Schloßstraße,residential,20,False,53.357,,,"LINESTRING (9.6508479 48.7040767, 9.6511099 48.7043249, 9.6512636 48.7044704)",,,
53864578,True,Hauptstraße,residential,20,False,50.991,,,"LINESTRING (9.6508479 48.7040767, 9.6510436 48.7040178, 9.6514801 48.7038864)",,,
58819367,True,Marstallstraße,residential,30,False,25.353,,,"LINESTRING (9.6509299 48.7030525, 9.6507939 48.7028429)",,,
17657958,True,Querstraße,residential,20,False,49.445,,,"LINESTRING (9.6515629 48.7028786, 9.6521853 48.7027083)",4,,
866184494,True,Querstraße,residential,20,False,50.316,,,"LINESTRING (9.6515629 48.7028786, 9.6509299 48.7030525)",4,,
23250009,True,Kellereistraße,residential,20,False,101.50800000000001,,,"LINESTRING (9.6515629 48.7028786, 9.6517936 48.7032341, 9.6520935 48.7037216)",,,
53864224,True,Schulstraße,residential,20,False,24.348,,,"LINESTRING (9.652806 48.702547, 9.6527074 48.7023893, 9.6526794 48.7023446)",5.3,,
15259159,True,Kellereistraße,residential,20,False,46.454,,,"LINESTRING (9.6508712 48.7022365, 9.6513173 48.7025329)",,,
499879131,True,Grabenstraße,residential,,False,110.71600000000001,,,"LINESTRING (9.6508712 48.7022365, 9.6505562 48.7024218, 9.6503526 48.7025572, 9.6502651 48.7026106, 9.6501132 48.7027081, 9.6497762 48.7029211)",,,
517436877,True,Grabenstraße,residential,,False,18.825,,,"LINESTRING (9.6497762 48.7029211, 9.6497358 48.70293, 9.6496934 48.7029363, 9.6495252 48.7029546)",,,
145664492,False,Kanalstraße,residential,,True,63.83,,,"LINESTRING (9.6490161 48.7015221, 9.6494021 48.7014207, 9.6498242 48.7013098)",,,
17657973,False,Kellereistraße,residential,,True,47.695,,,"LINESTRING (9.6501596 48.7016772, 9.6498242 48.7013098)",,,
"[807612913, 22970820]",True,Kellereistraße,residential,,False,81.37299999999999,,,"LINESTRING (9.6501596 48.7016772, 9.6504115 48.7019073, 9.6504507 48.7019419, 9.6508712 48.7022365)",,,
"[510022267, 129361429]",True,Bahnhofstraße,residential,50,False,102.076,1,,"LINESTRING (9.6501596 48.7016772, 9.6504021 48.7015825, 9.6505101 48.7015321, 9.6506307 48.7013008, 9.6506551 48.7012704, 9.6507308 48.7012376, 9.6511826 48.7011691)",,,
22818287,True,Betzstraße,residential,50,False,11.95,,,"LINESTRING (9.6573697 48.7008449, 9.6573581 48.7007377)",,,
434902779,True,Geislinger Straße,residential,50,False,60.351000000000006,2,,"LINESTRING (9.6573697 48.7008449, 9.6572541 48.700842, 9.6567464 48.7008037, 9.6565545 48.7007785)",,,
"[1162756761, 4057004]",True,Freihofstraße,residential,,False,53.395999999999994,,,"LINESTRING (9.6522032 48.7014879, 9.6521 48.7015398, 9.6519253 48.7018433, 9.651908 48.7018734, 9.6518681 48.7018992, 9.6518672 48.7018998)",,,
"[129018326, 22883399]",True,Freihofstraße,residential,,False,49.458,,,"LINESTRING (9.6522032 48.7014879, 9.6521843 48.7014742, 9.6521598 48.7014564, 9.6520867 48.7012995, 9.652023 48.7011762, 9.6519932 48.7011369, 9.6519231 48.7010929)",,,
22970823,False,Am Fischbergele,residential,,False,97.97200000000001,,,"LINESTRING (9.6488359 48.7022243, 9.6494152 48.7026943, 9.6494985 48.7028105, 9.649521 48.7028527, 9.6495252 48.7029546)",,,
"[243523940, 129361436, 243523933]",True,Bahnhofstraße,residential,50,False,114.689,"['2', '1']",,"LINESTRING (9.6488359 48.7022243, 9.6494426 48.7019707, 9.6495559 48.7019241, 9.6497251 48.7018611, 9.6499345 48.7017832, 9.6501596 48.7016772)",,,
22970823,False,Am Fischbergele,residential,,True,97.97200000000001,,,"LINESTRING (9.6495252 48.7029546, 9.649521 48.7028527, 9.6494985 48.7028105, 9.6494152 48.7026943, 9.6488359 48.7022243)",,,
"[129540808, 25464817]",True,Neue Fischstraße,residential,,False,116.944,,,"LINESTRING (9.6495252 48.7029546, 9.6493079 48.7029921, 9.6490905 48.7030428, 9.648676 48.7031394, 9.6482886 48.7032342, 9.6481145 48.7032883, 9.648077 48.7033, 9.6480304 48.7033148)",,,
"[22970816, 243523994, 47059931]",True,Schützenstraße,"['living_street', 'residential']",20,False,136.822,1,,"LINESTRING (9.6555454 48.7020576, 9.6555318 48.7020195, 9.6554216 48.7017101, 9.6553196 48.7014738, 9.655286 48.7014051, 9.65519 48.701209, 9.6550226 48.7008774)",6.5,,
"[22970828, 22970831]",True,"['Grabenstraße', 'Pflegstraße']",living_street,,False,173.934,,,"LINESTRING (9.6555454 48.7020576, 9.6552464 48.7020544, 9.6549573 48.7020513, 9.6548445 48.7020464, 9.6545544 48.7020338, 9.6545696 48.702204, 9.6546377 48.7023626, 9.6546565 48.7024063, 9.654681 48.702456, 9.6549051 48.702909)",5.2,,
12171157,True,Poststraße,living_street,,False,70.083,,,"LINESTRING (9.6549051 48.702909, 9.6550202 48.702875, 9.6552414 48.7028125, 9.6553065 48.7027973, 9.6555756 48.7027375, 9.6558088 48.7027169)",5,,
"[253047361, 814241116, 252809206]",False,"['Pfarrstraße', 'Pflegstraße']","['living_street', 'residential']",20,"[False, True]",153.14,,,"LINESTRING (9.6549051 48.702909, 9.6551174 48.7033675, 9.6551361 48.7034055, 9.6551671 48.7034657, 9.6553308 48.7038165, 9.6548731 48.7039426, 9.6547977 48.7039634, 9.6547366 48.7039854)",10,,
238216297,False,Pfarrstraße,residential,50,False,8.041,1,,"LINESTRING (9.6486624 48.7055356, 9.6485687 48.7055731)",6,,
4057368,True,Lorcher Straße,primary,50,False,148.092,2,B 297,"LINESTRING (9.6486624 48.7055356, 9.6489503 48.7058625, 9.649136 48.7060735, 9.6493759 48.7064493, 9.6494634 48.706597, 9.6495425 48.7067305)",,,
488700258,False,Pfarrstraße,residential,20,True,115.971,,,"LINESTRING (9.6486624 48.7055356, 9.6487137 48.705522, 9.6487277 48.7055183, 9.6494011 48.7053397, 9.6495892 48.7052898, 9.6497302 48.7052524, 9.6501323 48.7051526)",,,
"[1094994616, 25464809, 23250007]",True,"['Pfarrstraße', 'Schloßstraße']","['residential', 'living_street']","['20', '10']",False,73.131,,,"LINESTRING (9.6512636 48.7044704, 9.6514531 48.7046722, 9.6514583 48.7047748, 9.6511099 48.7049349, 9.6510567 48.7049479)",,,
24281336,False,Frauenstraße,residential,30,False,37.64,,,"LINESTRING (9.6474478 48.7070369, 9.6475235 48.7073717)",,,
39207836,False,Eberhardstraße,residential,30,False,149.055,,,"LINESTRING (9.6474478 48.7070369, 9.6475762 48.7070203, 9.647637 48.7070124, 9.6478125 48.706991, 9.6483162 48.7069116, 9.6488114 48.7068502, 9.6490965 48.7068106, 9.6492869 48.7067775, 9.6493736 48.7067625, 9.649432 48.7067523)",,,
24281336,False,Frauenstraße,residential,30,True,37.64,,,"LINESTRING (9.6475235 48.7073717, 9.6474478 48.7070369)",,,
25464540,False,Paradiesgasse,living_street,,True,75.86,,,"LINESTRING (9.657377 48.7053703, 9.6572978 48.7053403, 9.6568257 48.705163, 9.6566571 48.7050997, 9.6564832 48.7050277)",3.7,,
4057467,False,Friedrich-Ebert-Straße,residential,30,False,121.42099999999999,,,"LINESTRING (9.6564832 48.7050277, 9.6567076 48.7050057, 9.6570538 48.7049716, 9.6573954 48.7049381, 9.6581116 48.704837)",,,
4057467,False,Friedrich-Ebert-Straße,residential,30,True,78.405,,,"LINESTRING (9.6564832 48.7050277, 9.6564466 48.7050337, 9.6554461 48.7051973)",,,
25464540,False,Paradiesgasse,living_street,,False,75.85999999999999,,,"LINESTRING (9.6564832 48.7050277, 9.6566571 48.7050997, 9.6568257 48.705163, 9.6572978 48.7053403, 9.657377 48.7053703)",3.7,,
25464890,False,Kronengasse,residential,30,False,30.225,,,"LINESTRING (9.6488018 48.7043376, 9.6487886 48.7044052, 9.6487798 48.7044503, 9.6488728 48.7045961)",,,
25464889,False,Burgweg,residential,30,False,15.071,,,"LINESTRING (9.6490153 48.7046937, 9.648984 48.7046723, 9.6488728 48.7045961)",,destination,
23250008,True,Schillerstraße,residential,20,False,70.222,,,"LINESTRING (9.6500519 48.7050111, 9.6497368 48.7044148)",,,
25464891,False,Burgweg,residential,20,False,62.933,,,"LINESTRING (9.6500519 48.7050111, 9.6492657 48.704785)",,,
25464891,False,Burgweg,residential,20,True,62.933,,,"LINESTRING (9.6492657 48.704785, 9.6500519 48.7050111)",,,
25464892,True,Burgweg,residential,20,False,20.993,,,"LINESTRING (9.6492657 48.704785, 9.6490153 48.7046937)",,destination,
48390297,True,Lorcher Straße,primary,50,False,66.744,,B 297,"LINESTRING (9.648315 48.7052909, 9.6480375 48.7049881, 9.6479878 48.7049352, 9.6479206 48.7048416, 9.647869 48.7047686)",,,
26695511,True,Frauenstraße,residential,30,False,6.103,,,"LINESTRING (9.6475996 48.7048051, 9.6476212 48.7048581)",,,
234296397,True,Stuttgarter Straße,primary,50,False,20.185,,B 297,"LINESTRING (9.6475996 48.7048051, 9.6476546 48.7047967, 9.6478163 48.7047763, 9.647869 48.7047686)",,,
488700258,False,Pfarrstraße,residential,20,False,71.551,,,"LINESTRING (9.6510567 48.7049479, 9.6508601 48.7049919, 9.6503953 48.7050945, 9.6501323 48.7051526)",,,
10591182,True,Vordere Karlstraße,residential,30,False,38.271,,,"LINESTRING (9.6596194 48.7006812, 9.659499 48.7006973, 9.6592423 48.7007317, 9.6591083 48.7007496)",,,
72156023,False,,unclassified,30,False,48.295,,,"LINESTRING (9.6596194 48.7006812, 9.6596849 48.700922, 9.6597356 48.7011087)",,,
72156023,False,,unclassified,30,True,48.295,,,"LINESTRING (9.6597356 48.7011087, 9.6596849 48.700922, 9.6596194 48.7006812)",,,
10591175,True,,residential,50,False,16.238,,,"LINESTRING (9.6586576 48.7023299, 9.6586495 48.7023012, 9.6586554 48.7022722, 9.6586749 48.702246, 9.6587058 48.7022251, 9.658745 48.7022116)",,,roundabout
10591177,False,Poststraße,residential,30,False,92.244,,,"LINESTRING (9.6586576 48.7023299, 9.6585074 48.7023507, 9.6584542 48.7023565, 9.657853 48.7024463, 9.6574305 48.7025094)",,,
109707801,False,Bahnhofstraße,residential,50,False,13.513,,,"LINESTRING (9.6473057 48.7028469, 9.6474495 48.702771)",,,
"[153884322, 160678676]",True,"['Kanalstraße', 'Sauerbrunnenstraße']",residential,,False,369.658,,,"LINESTRING (9.6473057 48.7028469, 9.6471932 48.7028244, 9.6471273 48.7028112, 9.6469197 48.7027411, 9.6465865 48.702578, 9.6460022 48.702312, 9.6459451 48.702286, 9.6459207 48.7022078, 9.6461454 48.7020995, 9.6465396 48.7019698, 9.646733 48.7019062, 9.6469273 48.7018422, 9.6469562 48.7018327, 9.6474727 48.7017959, 9.6482221 48.7016679, 9.6487387 48.701583, 9.6490161 48.7015221)",,,
109707801,False,Bahnhofstraße,residential,50,True,13.513,,,"LINESTRING (9.6474495 48.702771, 9.6473057 48.7028469)",,,
4056974,True,Willi-Bleicher-Straße,secondary,50,False,76.394,2,L 1214,"LINESTRING (9.6474495 48.702771, 9.6478148 48.7030042, 9.647915 48.7030816, 9.6479823 48.7031503, 9.648015 48.7032294, 9.6480304 48.7033148)",,,
509295778,True,Bahnhofstraße,residential,50,False,24.245,1,,"LINESTRING (9.6474495 48.702771, 9.6475169 48.7027449, 9.6477344 48.7026606)",,,
106512318,False,Stuttgarter Straße,primary,50,False,11.381,2,B 297,"LINESTRING (9.647869 48.7047686, 9.6480188 48.7047421)",,,
"[48390298, 1179676870, 1179676871]",True,Willi-Bleicher-Straße,secondary,50,False,161.97199999999998,2,L 1214,"LINESTRING (9.647869 48.7047686, 9.6478254 48.7046834, 9.6478159 48.704653, 9.6478046 48.7046275, 9.6477753 48.7045414, 9.6477649 48.704417, 9.6477802 48.7042042, 9.6478858 48.7033237)",,,
1179684200,True,Stuttgarter Straße,primary,50,False,21.03,2,B 297,"LINESTRING (9.647869 48.7047686, 9.6478232 48.704791, 9.6477293 48.7048368, 9.6476212 48.7048581)",,,
48390297,True,Lorcher Straße,primary,50,False,36.486,,B 297,"LINESTRING (9.6485687 48.7055731, 9.648315 48.7052909)",,,
238216297,False,Pfarrstraße,residential,50,True,8.041,1,,"LINESTRING (9.6485687 48.7055731, 9.6486624 48.7055356)",6,,
238216296,False,Eberhardstraße,residential,50,False,8.463,2,,"LINESTRING (9.649432 48.7067523, 9.6495425 48.7067305)",,,
39207836,False,Eberhardstraße,residential,30,True,149.055,,,"LINESTRING (9.649432 48.7067523, 9.6493736 48.7067625, 9.6492869 48.7067775, 9.6490965 48.7068106, 9.6488114 48.7068502, 9.6483162 48.7069116, 9.6478125 48.706991, 9.647637 48.7070124, 9.6475762 48.7070203, 9.6474478 48.7070369)",,,
48390297,True,Lorcher Straße,primary,50,False,146.018,,B 297,"LINESTRING (9.649432 48.7067523, 9.6493546 48.706626, 9.6492646 48.7064793, 9.6491544 48.7062957, 9.649041 48.7061075, 9.6485687 48.7055731)",,,
34428538,False,Mörikestraße,residential,30,True,108.19500000000001,,,"LINESTRING (9.6591718 48.7037273, 9.6592177 48.7039062, 9.6592208 48.7039201, 9.6592365 48.7039817, 9.6592514 48.7040404, 9.6592797 48.7041517, 9.6592946 48.7042101, 9.659395 48.7046052, 9.6594158 48.7046869)",8,,
168199806,False,Friedrichstraße,residential,,True,99.154,,,"LINESTRING (9.6591718 48.7037273, 9.6588087 48.7037758, 9.6585794 48.7038065, 9.6584796 48.703819, 9.6584364 48.7038251, 9.6578468 48.7039019)",,,
513068794,False,Mörikestraße,residential,30,False,72.452,,,"LINESTRING (9.6591718 48.7037273, 9.6591313 48.703585, 9.6591056 48.7034946, 9.6589897 48.7030869)",,,
"[243523936, 129361429]",True,Bahnhofstraße,residential,50,False,48.571000000000005,"['2', '1']",,"LINESTRING (9.6511826 48.7011691, 9.6512793 48.7011607, 9.6513566 48.7011612, 9.6516852 48.7010498, 9.6517917 48.7010169)",,,
145664492,False,Kanalstraße,residential,,False,114.08099999999999,,,"LINESTRING (9.6511826 48.7011691, 9.650978 48.7010155, 9.6509072 48.7010215, 9.6507168 48.7011002, 9.650574 48.7011374, 9.6501136 48.7012572, 9.6498242 48.7013098)",,,
17657973,False,Kellereistraße,residential,,False,47.695,,,"LINESTRING (9.6498242 48.7013098, 9.6501596 48.7016772)",,,
145664492,False,Kanalstraße,residential,,False,63.83,,,"LINESTRING (9.6498242 48.7013098, 9.6494021 48.7014207, 9.6490161 48.7015221)",,,
145664492,False,Kanalstraße,residential,,True,114.08099999999999,,,"LINESTRING (9.6498242 48.7013098, 9.6501136 48.7012572, 9.650574 48.7011374, 9.6507168 48.7011002, 9.6509072 48.7010215, 9.650978 48.7010155, 9.6511826 48.7011691)",,,
"[947039826, 947040885]",False,Bahnhofsplatz,residential,,"[False, True]",225.207,,,"LINESTRING (9.6498242 48.7013098, 9.6496829 48.7010833, 9.6515793 48.7005707, 9.6516803 48.7007043, 9.6518361 48.7009632)",,,
"[509295794, 243524003]",True,Willi-Bleicher-Straße,secondary,50,False,71.72,"['2', '3']",L 1214,"LINESTRING (9.6478858 48.7033237, 9.647895 48.7032567, 9.6478687 48.7031879, 9.647831 48.7031493, 9.6477936 48.7031177, 9.6475086 48.7029595, 9.6473057 48.7028469)",,,
168129140,False,Obere Gartenstraße,residential,30,True,60.628,,,"LINESTRING (9.6601766 48.6996747, 9.6599751 48.6996924, 9.6593577 48.6997466)",,,
27100909,False,Obere Gartenstraße,residential,30,True,14.594,,,"LINESTRING (9.6593577 48.6997466, 9.6593935 48.6998757)",,,
"[10591194, 27100909]",False,"['Davidstraße', 'Obere Gartenstraße']",residential,30,False,200.8,,,"LINESTRING (9.6593577 48.6997466, 9.6592906 48.699459, 9.6591253 48.6994727, 9.6588768 48.6994933, 9.6585966 48.6995165, 9.6582468 48.6995455, 9.6581425 48.6995541, 9.6577544 48.6995863, 9.6576198 48.6995974, 9.6570601 48.6996438, 9.6570133 48.6996477)",,,
168129140,False,Obere Gartenstraße,residential,30,False,60.628,,,"LINESTRING (9.6593577 48.6997466, 9.6599751 48.6996924, 9.6601766 48.6996747)",,,
48390296,False,Lorcher Straße,primary,50,False,20.717,2,B 297,"LINESTRING (9.6495937 48.7070747, 9.6496259 48.7072598)",,,
548812870,True,Lorcher Straße,primary,50,False,37.773,1,B 297,"LINESTRING (9.6495937 48.7070747, 9.6495273 48.7069485, 9.649505 48.7068983, 9.6494811 48.7068444, 9.649432 48.7067523)",,,
"[243523938, 60047532]",True,Bahnhofstraße,residential,50,False,94.279,"['2', '1']",,"LINESTRING (9.6477344 48.7026606, 9.6481986 48.7024763, 9.6484322 48.7023811, 9.6487792 48.7022466, 9.6488359 48.7022243)",,,
297316783,False,Schulstraße,living_street,,True,17.580000000000002,,,"LINESTRING (9.6526605 48.702187, 9.6526761 48.7023219, 9.6526794 48.7023446)",,,
25464538,True,Marktstraße,living_street,10,False,58.07599999999999,,,"LINESTRING (9.6547366 48.7039854, 9.6549513 48.7043093, 9.6550355 48.7044416, 9.6550503 48.7044649)",3,,
"[253047361, 814241116, 252809206]",False,"['Pfarrstraße', 'Pflegstraße']","['residential', 'living_street']",20,"[False, True]",153.14,,,"LINESTRING (9.6547366 48.7039854, 9.6547977 48.7039634, 9.6548731 48.7039426, 9.6553308 48.7038165, 9.6551671 48.7034657, 9.6551361 48.7034055, 9.6551174 48.7033675, 9.6549051 48.702909)",10,,
4057470,False,Poststraße,residential,50,True,126.61399999999999,3,,"LINESTRING (9.6606523 48.7022908, 9.6605515 48.7022906, 9.6603176 48.7022902, 9.6602359 48.70229, 9.6601171 48.7022891, 9.6600267 48.7022896, 9.6598457 48.7022905, 9.6595353 48.7022922, 9.6594337 48.7022931, 9.6593071 48.7022971, 9.6590618 48.7023049, 9.6589276 48.7023092)",,,
"[1154537150, 1154537151]",True,,residential,,False,14.757,,,"LINESTRING (9.6519231 48.7010929, 9.6518897 48.7010939, 9.6518573 48.7010882, 9.651829 48.7010763, 9.6518074 48.7010594, 9.6517946 48.7010389, 9.6517917 48.7010169)",,,roundabout
"[243523968, 243523945, 243523942, 4057127]",True,"['Bahnhofstraße', 'Gartenstraße']",residential,"['20', '50']",False,222.545,"['2', '1']",,"LINESTRING (9.6519393 48.7009534, 9.6520549 48.7009141, 9.6521895 48.7008867, 9.6529679 48.7007341, 9.6531382 48.7007002, 9.6544456 48.7005137, 9.6548729 48.7004633)",7.8,,
676550951,True,,residential,,False,11.79,,,"LINESTRING (9.6519393 48.7009534, 9.6519676 48.7009635, 9.6519902 48.7009786, 9.6520052 48.7009973, 9.6520115 48.7010181, 9.6520084 48.7010392)",,,roundabout
1154537149,True,,residential,,False,6.996,,,"LINESTRING (9.6517917 48.7010169, 9.6517983 48.7009964, 9.6518135 48.700978, 9.6518361 48.7009632)",,,roundabout
"[947039826, 947040885]",False,Bahnhofsplatz,residential,,"[False, True]",225.207,,,"LINESTRING (9.6518361 48.7009632, 9.6516803 48.7007043, 9.6515793 48.7005707, 9.6496829 48.7010833, 9.6498242 48.7013098)",,,
1154537149,True,,residential,,False,7.9350000000000005,,,"LINESTRING (9.6518361 48.7009632, 9.6518682 48.7009524, 9.6519039 48.700949, 9.6519393 48.7009534)",,,roundabout
"[1125963531, 1154537147]",True,Freihofstraße,residential,,False,52.491,1,,"LINESTRING (9.6520084 48.7010392, 9.6520305 48.7010797, 9.6520594 48.70111, 9.6520922 48.7011594, 9.6521782 48.7013597, 9.6522105 48.7014449, 9.6522032 48.7014879)",,,
1154537148,True,,residential,,False,9.094,,,"LINESTRING (9.6520084 48.7010392, 9.6519967 48.7010581, 9.6519775 48.7010742, 9.6519523 48.7010861, 9.6519231 48.7010929)",,,roundabout
