osmid,highway,junction,oneway,reversed,length,geometry,name,ref,maxspeed,tunnel,lanes,bridge
23685724,residential,,False,True,57.274,"LINESTRING (7.6714798 52.5196071, 7.6718655 52.5191486)",Konrad-Adenauer-Straße,,,,,
30853956,residential,,False,True,344.49999999999994,"LINESTRING (7.6714798 52.5196071, 7.6709806 52.5194775, 7.6698617 52.5192492, 7.6696963 52.5192106, 7.6695221 52.519148, 7.6697431 52.5189239, 7.6701671 52.518494, 7.6708919 52.5176595, 7.6709189 52.5176047, 7.6709265 52.5175498)",Gartenstraße,,,,,
199027816,residential,,False,False,43.839,"LINESTRING (7.6708029 52.520547, 7.6705466 52.5209091)",Konrad-Adenauer-Straße,,,,,
199027816,residential,,False,True,35.729,"LINESTRING (7.6708029 52.520547, 7.671006 52.5202504)",Konrad-Adenauer-Straße,,,,,
30853962,residential,,False,False,242.757,"LINESTRING (7.6708029 52.520547, 7.6706885 52.5205196, 7.6700585 52.5202682, 7.6693247 52.5198247, 7.6687306 52.5194536, 7.6680219 52.5191956)",Hohe Straße,,,,,
30853962,residential,,False,True,242.757,"LINESTRING (7.6680219 52.5191956, 7.6687306 52.5194536, 7.6693247 52.5198247, 7.6700585 52.5202682, 7.6706885 52.5205196, 7.6708029 52.520547)",Hohe Straße,,,,,
172914785,unclassified,,False,False,120.483,"LINESTRING (7.6702775 52.5208628, 7.6685245 52.5206723)",Lengericher Weg,,,,,
172914785,unclassified,,False,True,18.966,"LINESTRING (7.6702775 52.5208628, 7.670426 52.5208823, 7.6705466 52.5209091)",Lengericher Weg,,,,,
172914785,unclassified,,False,True,120.483,"LINESTRING (7.6685245 52.5206723, 7.6702775 52.5208628)",Lengericher Weg,,,,,
23685724,residential,,False,True,78.387,"LINESTRING (7.671006 52.5202504, 7.6714798 52.5196071)",Konrad-Adenauer-Straße,,,,,
199027816,residential,,False,False,35.729,"LINESTRING (7.671006 52.5202504, 7.6708029 52.520547)",Konrad-Adenauer-Straße,,,,,
31133390,residential,,False,False,152.863,"LINESTRING (7.671006 52.5202504, 7.6710675 52.520267, 7.67114 52.5202964, 7.672824 52.5210648)",Ettenfelder Straße,,,,,
31133390,residential,,False,True,152.863,"LINESTRING (7.672824 52.5210648, 7.67114 52.5202964, 7.6710675 52.520267, 7.671006 52.5202504)",Ettenfelder Straße,,,,,
576376236,residential,,False,False,53.32,"LINESTRING (7.6783398 52.5207139, 7.6783493 52.5206388, 7.6785073 52.5202462)",Bürgerschützenstraße,,30,,,
31527716,residential,,False,False,125.702,"LINESTRING (7.6743949 52.5135257, 7.6743667 52.5134525, 7.6743536 52.5133945, 7.6743666 52.5123978)",Feldkamp,,,,,
"[586564098, 421273371, 584738303]",primary,,False,False,182.92500000000004,"LINESTRING (7.6743949 52.5135257, 7.6741269 52.51356, 7.6738731 52.5135966, 7.6737271 52.5136181, 7.6730456 52.5137184, 7.6726449 52.5137798, 7.6723426 52.5138323, 7.671993 52.5139035, 7.6717945 52.5139625)",Parkstraße,B 214,,,3,
584738303,primary,,False,True,82.763,"LINESTRING (7.6743949 52.5135257, 7.6747537 52.5134847, 7.6750831 52.5134414, 7.6754856 52.513429, 7.6755494 52.5134275, 7.6756035 52.5134275)",Parkstraße,B 214,,,,
31527716,residential,,False,True,125.702,"LINESTRING (7.6743666 52.5123978, 7.6743536 52.5133945, 7.6743667 52.5134525, 7.6743949 52.5135257)",Feldkamp,,,,,
23685715,residential,,False,False,77.765,"LINESTRING (7.6753304 52.5148068, 7.6753218 52.5148657, 7.675312 52.5149952, 7.6753284 52.5152551, 7.6753448 52.5155054)",Burgstraße,,,,,
23685715,residential,,False,True,144.51100000000002,"LINESTRING (7.6753304 52.5148068, 7.6753914 52.5145648, 7.675648 52.5139201, 7.6757382 52.5136251, 7.6757593 52.5135664, 7.6757662 52.5135354)",Burgstraße,,,,,
23685931,residential,,False,False,136.052,"LINESTRING (7.6753304 52.5148068, 7.6754331 52.5148172, 7.6767481 52.5150313, 7.677266 52.515135)",Koppelstraße,,,,,
23685723,residential,,False,False,61.305,"LINESTRING (7.6765519 52.5183067, 7.6761975 52.5188141)",Kirchstraße,,,,,
23685723,residential,,False,True,46.277,"LINESTRING (7.6765519 52.5183067, 7.6767839 52.5179152)",Kirchstraße,,,,,
33180295,residential,,False,False,137.603,"LINESTRING (7.6765519 52.5183067, 7.67511 52.5180351, 7.6750173 52.5180313, 7.6749287 52.5180395, 7.6746469 52.5181571)",Am Höner Tor,,,,,
33180294,residential,,True,False,75.628,"LINESTRING (7.6767328 52.5171752, 7.6770759 52.5165279)",Kleine Straße,,,,,
23685713,residential,,True,False,113.48100000000001,"LINESTRING (7.6767328 52.5171752, 7.6769276 52.5172215, 7.6772388 52.5172972, 7.6782905 52.5175534)",Große Straße,,20,,,
23685716,residential,,True,False,104.403,"LINESTRING (7.6770759 52.5165279, 7.6785136 52.5168687)",Schwedenstraße,,,,,
23685721,residential,,False,True,48.269999999999996,"LINESTRING (7.6794265 52.5166442, 7.6791801 52.516593, 7.6787646 52.5164832)",An der Kemnade,,,,,
33180300,residential,,False,True,32.876,"LINESTRING (7.6792174 52.5159971, 7.6789876 52.5162576)",An den Schanzen,,,,,
33180300,residential,,False,False,41.455,"LINESTRING (7.6792174 52.5159971, 7.6794483 52.5157481, 7.6795368 52.5156799)",An den Schanzen,,,,,
150470731,residential,,False,False,70.154,"LINESTRING (7.6792174 52.5159971, 7.6797471 52.5160854, 7.6802256 52.5161423)",Regina-Nieberg-Straße,,,,,
150470731,residential,,False,True,70.154,"LINESTRING (7.6802256 52.5161423, 7.6797471 52.5160854, 7.6792174 52.5159971)",Regina-Nieberg-Straße,,,,,
175542675,residential,,False,False,108.422,"LINESTRING (7.6813803 52.5131939, 7.6813354 52.5133068, 7.6810636 52.5139762, 7.6810143 52.5140818, 7.6809702 52.514135)",Robert-Bosch-Ring,,,,,
584739851,primary,roundabout,True,False,14.809,"LINESTRING (7.6679596 52.5175832, 7.6679981 52.5175596, 7.6680464 52.5175439, 7.6681001 52.5175375, 7.6681545 52.5175411)",,B 214,,,,
"[475582060, 178933055, 272679846, 272679847]",primary,,False,True,310.047,"LINESTRING (7.6681545 52.5175411, 7.6682046 52.5174736, 7.6682456 52.5174031, 7.6682992 52.517325, 7.6684387 52.5171524, 7.6684938 52.5170842, 7.6689373 52.5165378, 7.6689919 52.5164767, 7.6692422 52.5161964, 7.670002 52.5154025, 7.6700602 52.515347, 7.6702057 52.5152058, 7.6702497 52.5151616, 7.6703255 52.5150895)",Parkstraße,B 214,,,,yes
584739851,primary,roundabout,True,False,18.968,"LINESTRING (7.6681545 52.5175411, 7.668206 52.5175547, 7.6682482 52.5175771, 7.6682774 52.5176062, 7.6682907 52.5176394, 7.668287 52.5176734)",,B 214,,,,
584739770,primary,,False,False,62.118,"LINESTRING (7.6680193 52.5177469, 7.6679825 52.5177722, 7.6679337 52.5178336, 7.6678486 52.5179404, 7.6676063 52.5182445)",Lingener Straße,B 214,,,,
584739851,primary,roundabout,True,False,21.017,"LINESTRING (7.6680193 52.5177469, 7.6679759 52.5177267, 7.6679441 52.5176995, 7.6679278 52.5176706, 7.6679249 52.5176401, 7.6679358 52.5176102, 7.6679596 52.5175832)",,B 214,,,,
208782512,residential,,False,False,32.127,"LINESTRING (7.6802702 52.5196246, 7.6804059 52.5198418, 7.6804576 52.5198888)",Veilchenstraße,,,,,
33180295,residential,,False,True,137.603,"LINESTRING (7.6746469 52.5181571, 7.6749287 52.5180395, 7.6750173 52.5180313, 7.67511 52.5180351, 7.6765519 52.5183067)",Am Höner Tor,,,,,
309248344,residential,,False,True,52.734,"LINESTRING (7.6784218 52.5184503, 7.6781727 52.5183941, 7.6781367 52.5182656, 7.6779644 52.5182283, 7.6779111 52.5181652)",Sankt Georg Straße,,,,,
11123541,primary,roundabout,True,False,18.427,"LINESTRING (7.6759352 52.513429, 7.6759335 52.5134497, 7.6759249 52.5134697, 7.6759098 52.5134883, 7.6758887 52.5135046, 7.6758627 52.5135179, 7.6758328 52.5135277, 7.6758001 52.5135337, 7.6757662 52.5135354)",,,,,,
"[421273698, 421273695]",primary,,False,True,351.06399999999996,"LINESTRING (7.6759352 52.513429, 7.6759784 52.5134277, 7.6761556 52.5134327, 7.6764446 52.5134384, 7.6766791 52.5134495, 7.676769 52.5134538, 7.6771394 52.5134906, 7.6773611 52.5135127, 7.6774424 52.5135242, 7.67773 52.5135652, 7.677869 52.513585, 7.6781927 52.5136559, 7.6787139 52.5137526, 7.6788467 52.5137755, 7.6789449 52.5137926, 7.6801448 52.514001, 7.6809702 52.514135)",Fröhlkingstraße,B 214,,,3,
11123541,primary,roundabout,True,False,18.393,"LINESTRING (7.6756035 52.5134275, 7.675616 52.5133953, 7.6756449 52.5133672, 7.6756871 52.5133464, 7.6757381 52.513335, 7.6757924 52.5133341)",,,,,,
584738303,primary,,False,False,82.763,"LINESTRING (7.6756035 52.5134275, 7.6755494 52.5134275, 7.6754856 52.513429, 7.6750831 52.5134414, 7.6747537 52.5134847, 7.6743949 52.5135257)",Parkstraße,B 214,,,,
584739770,primary,,False,True,62.118,"LINESTRING (7.6676063 52.5182445, 7.6678486 52.5179404, 7.6679337 52.5178336, 7.6679825 52.5177722, 7.6680193 52.5177469)",Lingener Straße,B 214,,,,
860568897,residential,,False,True,7.218,"LINESTRING (7.6804576 52.5198888, 7.6803825 52.5199349)",Schorfteichstraße,,,,,
208782512,residential,,False,True,32.127,"LINESTRING (7.6804576 52.5198888, 7.6804059 52.5198418, 7.6802702 52.5196246)",Veilchenstraße,,,,,
860568897,residential,,False,False,123.543,"LINESTRING (7.6804576 52.5198888, 7.6813441 52.5193653, 7.6815884 52.5192345, 7.6818262 52.5191631)",Schorfteichstraße,,,,,
