osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,width,junction
25913154,,Bergstraße,residential,,False,False,191.00400000000002,"LINESTRING (9.2853226 48.9678324, 9.2853046 48.9676933, 9.2852561 48.9674109, 9.2852637 48.9671586, 9.2853328 48.9668797, 9.2854338 48.9666321, 9.2855415 48.9663533, 9.2855994 48.9661416)",,,,
25913146,,Blankensteinstraße,residential,,False,True,45.39,"LINESTRING (9.2855994 48.9661416, 9.2852899 48.9661947, 9.2850096 48.9662683)",,,,
25913154,,Bergstraße,residential,,False,True,191.004,"LINESTRING (9.2855994 48.9661416, 9.2855415 48.9663533, 9.2854338 48.9666321, 9.2853328 48.9668797, 9.2852637 48.9671586, 9.2852561 48.9674109, 9.2853046 48.9676933, 9.2853226 48.9678324)",,,,
"[1086053738, 305433740, 264019839]",L 1126,Rielingshäuser Straße,secondary,40,False,False,363.17600000000004,"LINESTRING (9.2854262 48.9627652, 9.2852261 48.9628513, 9.2850235 48.9629361, 9.2847422 48.9630668, 9.2845141 48.9631748, 9.2841886 48.9633319, 9.2837624 48.9635416, 9.283563 48.9636337, 9.2832145 48.9637895, 9.2828771 48.9639298, 9.2822344 48.9641443, 9.2821149 48.9641844, 9.2815063 48.9643939, 9.2812117 48.964485)",,2,,
23737601,L 1126,Marktstraße,secondary,40,False,False,38.481,"LINESTRING (9.2797909 48.9649369, 9.2793835 48.9651565)",,,,
23737601,L 1126,Marktstraße,secondary,40,False,True,27.238,"LINESTRING (9.2797909 48.9649369, 9.2801154 48.964816)",,,,
25913167,,Mühlweg,residential,,False,True,26.672,"LINESTRING (9.2797909 48.9649369, 9.2796084 48.9647291)",,,,
25913167,,Mühlweg,residential,,False,False,26.672,"LINESTRING (9.2796084 48.9647291, 9.2797909 48.9649369)",,,,
25913167,,Mühlweg,residential,,False,True,110.537,"LINESTRING (9.2796084 48.9647291, 9.2794658 48.9644565, 9.2794368 48.9643979, 9.2794008 48.9643693, 9.2793152 48.964346, 9.279056 48.9644073, 9.2787321 48.964568, 9.2785886 48.964598)",,,,
25913168,,Kirchplatz,residential,,False,False,62.946,"LINESTRING (9.2796084 48.9647291, 9.279305 48.9648186, 9.2791489 48.9648207, 9.278836 48.9649546)",,,,
24900746,,Badtorstraße,residential,,False,False,18.762999999999998,"LINESTRING (9.278836 48.9649546, 9.2789269 48.9650795, 9.278946 48.9651071)",,,,
24900746,,Badtorstraße,residential,,False,True,43.629999999999995,"LINESTRING (9.278836 48.9649546, 9.2786149 48.9646534, 9.2785886 48.964598)",,,,
25913168,,Kirchplatz,residential,,False,True,62.946,"LINESTRING (9.278836 48.9649546, 9.2791489 48.9648207, 9.279305 48.9648186, 9.2796084 48.9647291)",,,,
172388344,,Brunnenweg,residential,,False,True,28.026,"LINESTRING (9.2779957 48.9653624, 9.2779579 48.9653434, 9.2776944 48.9652062)",,,,
490375356,,Brunnenweg,residential,,False,False,47.858000000000004,"LINESTRING (9.2779957 48.9653624, 9.2781516 48.9654154, 9.2784188 48.9656772)",,,,
490375356,,Brunnenweg,residential,,False,True,77.804,"LINESTRING (9.2779957 48.9653624, 9.278047 48.9653208, 9.2782679 48.9652017, 9.2783806 48.9651885, 9.2784772 48.9651771, 9.2786725 48.9651709, 9.278946 48.9651071)",,,,
25913172,,Blaue Pfütze,residential,,False,False,109.929,"LINESTRING (9.2776875 48.9651225, 9.2778019 48.9650453, 9.278043 48.9648884, 9.2781384 48.9648376, 9.2779907 48.9642684)",,,,
24900743,,Brühlstraße,residential,30,False,False,44.895,"LINESTRING (9.2779907 48.9642684, 9.2778266 48.9642787, 9.2776414 48.9642705, 9.2774114 48.9642241, 9.2773886 48.9642194)",,,,
24900743,,Brühlstraße,residential,30,False,True,39.17700000000001,"LINESTRING (9.2779907 48.9642684, 9.2780886 48.9642558, 9.2782274 48.9642379, 9.2785097 48.9641807)",,,,
25913172,,Blaue Pfütze,residential,,False,True,109.92899999999999,"LINESTRING (9.2779907 48.9642684, 9.2781384 48.9648376, 9.278043 48.9648884, 9.2778019 48.9650453, 9.2776875 48.9651225)",,,,
25913176,,Wette,residential,,False,True,59.66,"LINESTRING (9.2797781 48.9643273, 9.2801154 48.964816)",,,,
"[984056708, 432917582]",K 1610,Höpfigheimer Straße,tertiary,50,True,False,21.256,"LINESTRING (9.2757813 48.9674937, 9.2757437 48.9675191, 9.2756941 48.9675632, 9.2756534 48.9675926, 9.2755937 48.9676396)",,,,
518448868,L 1126,,secondary,40,True,False,12.069999999999999,"LINESTRING (9.2757813 48.9674937, 9.2757483 48.9674949, 9.2757154 48.9674925, 9.2756835 48.9674867, 9.2756534 48.9674777, 9.275626 48.9674656)",,,,roundabout
24900747,,Marbacher Weg,residential,30,False,False,218.90800000000002,"LINESTRING (9.2757475 48.9630606, 9.2759849 48.9631424, 9.2761944 48.9631989, 9.2767127 48.9633287, 9.2771311 48.9634143, 9.2775304 48.9634722, 9.2785433 48.9635385, 9.2786272 48.9635428)",,,,
24900747,,Marbacher Weg,residential,30,False,True,92.872,"LINESTRING (9.2757475 48.9630606, 9.2754999 48.9629598, 9.2752462 48.9628518, 9.274902 48.9626863, 9.2747065 48.9625821)",,,,
36944109,,Steinhäuser,residential,30,False,False,91.848,"LINESTRING (9.2757475 48.9630606, 9.275665 48.9629057, 9.2756127 48.9627215, 9.2755513 48.9624887, 9.2755417 48.9623276, 9.2755705 48.9622529)",,,,
36944109,,Steinhäuser,residential,30,False,True,91.848,"LINESTRING (9.2755705 48.9622529, 9.2755417 48.9623276, 9.2755513 48.9624887, 9.2756127 48.9627215, 9.275665 48.9629057, 9.2757475 48.9630606)",,,,
111346963,,Friedrichstraße,residential,,False,False,185.71800000000002,"LINESTRING (9.2794087 48.966563, 9.2792889 48.9666503, 9.2792209 48.9667178, 9.2791983 48.9667695, 9.2791357 48.9668822, 9.2790577 48.9669333, 9.2789205 48.9669892, 9.2788562 48.9670072, 9.2787935 48.9669982, 9.2786638 48.9669359, 9.2784188 48.9667945, 9.2781604 48.9666557, 9.2779672 48.966555, 9.2779049 48.9665209, 9.2778124 48.9664716, 9.2776267 48.9663696, 9.2775797 48.9663435)",,,,
145228224,K 1702,Kleinbottwarer Straße,tertiary,40,False,False,33.229,"LINESTRING (9.2794087 48.966563, 9.2793049 48.9664623, 9.2791536 48.9663155)",,,,
145228224,K 1702,Kleinbottwarer Straße,tertiary,40,False,True,326.673,"LINESTRING (9.2794087 48.966563, 9.2794293 48.9665834, 9.2795107 48.9666642, 9.2795476 48.9667008, 9.2799202 48.9670995, 9.2800422 48.9672395, 9.2804381 48.9676376, 9.2809043 48.9680722, 9.281407 48.9684966, 9.2819646 48.9689707)",,,,
24900746,,Badtorstraße,residential,,False,False,23.636,"LINESTRING (9.278946 48.9651071, 9.279103 48.9652727, 9.279117 48.9652876)",,,,
24900746,,Badtorstraße,residential,,False,True,18.762999999999998,"LINESTRING (9.278946 48.9651071, 9.2789269 48.9650795, 9.278836 48.9649546)",,,,
490375356,,Brunnenweg,residential,,False,False,77.804,"LINESTRING (9.278946 48.9651071, 9.2786725 48.9651709, 9.2784772 48.9651771, 9.2783806 48.9651885, 9.2782679 48.9652017, 9.278047 48.9653208, 9.2779957 48.9653624)",,,,
23737601,L 1126,Marktstraße,secondary,40,False,False,27.238,"LINESTRING (9.2801154 48.964816, 9.2797909 48.9649369)",,,,
25913176,,Wette,residential,,False,False,59.66,"LINESTRING (9.2801154 48.964816, 9.2797781 48.9643273)",,,,
"[23737601, 1086053738]",L 1126,"['Rielingshäuser Straße', 'Marktstraße']",secondary,40,False,True,88.15299999999999,"LINESTRING (9.2801154 48.964816, 9.280355 48.9647332, 9.2806415 48.9646512, 9.2809831 48.9645586, 9.2811108 48.9645194, 9.2812117 48.964485)",,,,
24900746,,Badtorstraße,residential,,False,False,43.629999999999995,"LINESTRING (9.2785886 48.964598, 9.2786149 48.9646534, 9.278836 48.9649546)",,,,
24900746,,Badtorstraße,residential,,False,True,47.294,"LINESTRING (9.2785886 48.964598, 9.2784922 48.9643388, 9.2785097 48.9641807)",,,,
25913167,,Mühlweg,residential,,False,False,110.537,"LINESTRING (9.2785886 48.964598, 9.2787321 48.964568, 9.279056 48.9644073, 9.2793152 48.964346, 9.2794008 48.9643693, 9.2794368 48.9643979, 9.2794658 48.9644565, 9.2796084 48.9647291)",,,,
24623427,,Kurze Straße,residential,,False,False,68.042,"LINESTRING (9.2753709 48.9679468, 9.2745177 48.9677004)",,,,
1000342936,K 1610,Höpfigheimer Straße,tertiary,50,False,False,62.794000000000004,"LINESTRING (9.2753709 48.9679468, 9.2752435 48.9681164, 9.2749905 48.9684533)",,,,
1000342936,K 1610,Höpfigheimer Straße,tertiary,50,False,True,37.85,"LINESTRING (9.2753709 48.9679468, 9.2754257 48.9678802, 9.2755341 48.9677214, 9.2755937 48.9676396)",,,,
145228213,,Binsenweg,living_street,,False,False,18.233,"LINESTRING (9.2819646 48.9689707, 9.2817756 48.9690779)",,,,
145228224,K 1702,Kleinbottwarer Straße,tertiary,40,False,True,21.758,"LINESTRING (9.2819646 48.9689707, 9.2821427 48.9691276)",,,,
145228224,K 1702,Kleinbottwarer Straße,tertiary,40,False,False,326.67299999999994,"LINESTRING (9.2819646 48.9689707, 9.281407 48.9684966, 9.2809043 48.9680722, 9.2804381 48.9676376, 9.2800422 48.9672395, 9.2799202 48.9670995, 9.2795476 48.9667008, 9.2795107 48.9666642, 9.2794293 48.9665834, 9.2794087 48.966563)",,,,
145228213,,Binsenweg,living_street,,False,True,18.233,"LINESTRING (9.2817756 48.9690779, 9.2819646 48.9689707)",,,,
145228215,,Bisamstraße,living_street,,False,False,33.407,"LINESTRING (9.2817756 48.9690779, 9.2820551 48.9693158)",,,,
145228213,,Binsenweg,living_street,,False,False,38.002,"LINESTRING (9.2817756 48.9690779, 9.2815613 48.9691435, 9.2812824 48.9691792)",,,,
145228215,,Bisamstraße,living_street,,False,False,26.385,"LINESTRING (9.2820551 48.9693158, 9.28227 48.9695066)",,,,
145228215,,Bisamstraße,living_street,,False,True,33.407,"LINESTRING (9.2820551 48.9693158, 9.2817756 48.9690779)",,,,
145228229,,Otternweg,living_street,,False,False,49.89,"LINESTRING (9.2820551 48.9693158, 9.2819119 48.969395, 9.2816719 48.969484, 9.2814661 48.9695361)",,,,
145228215,,Bisamstraße,living_street,,False,False,25.568,"LINESTRING (9.28227 48.9695066, 9.2824945 48.9696831)",,,,
145228215,,Bisamstraße,living_street,,False,True,26.385,"LINESTRING (9.28227 48.9695066, 9.2820551 48.9693158)",,,,
145228229,,Otternweg,living_street,,False,True,49.88999999999999,"LINESTRING (9.2814661 48.9695361, 9.2816719 48.969484, 9.2819119 48.969395, 9.2820551 48.9693158)",,,,
145228215,,Bisamstraße,living_street,,False,True,25.568,"LINESTRING (9.2824945 48.9696831, 9.28227 48.9695066)",,,,
147090161,L 1126,Ludwigsburger Straße,secondary,40,False,True,24.729,"LINESTRING (9.2766652 48.9666135, 9.2768327 48.9664202)",,2,,
145231231,,Nelkenstraße,residential,,True,False,106.03200000000001,"LINESTRING (9.2766652 48.9666135, 9.2769389 48.9671045, 9.2769897 48.9672135, 9.2770693 48.9673746, 9.2771341 48.9675157)",,,,
166004604,L 1126,Ludwigsburger Straße,secondary,40,False,False,72.191,"LINESTRING (9.2766652 48.9666135, 9.2765655 48.9667429, 9.2764602 48.9668517, 9.2763585 48.9669443, 9.2761051 48.9671456)",,,,
"[25918384, 440037488]",,An der Steige,residential,,False,True,234.26999999999998,"LINESTRING (9.281092 48.9622732, 9.2808913 48.9624584, 9.2804886 48.9627721, 9.2802531 48.96296, 9.2799616 48.9630975, 9.2794275 48.9632691, 9.2789168 48.9634612, 9.2787694 48.9635311, 9.2786272 48.9635428)",,,,
982268862,L 1126,Marktstraße,secondary,40,False,False,6.729,"LINESTRING (9.2784188 48.9656772, 9.2784889 48.9656379)",,,,
1071121333,,Kleinbottwarer Straße,tertiary,40,True,False,6.236,"LINESTRING (9.2784188 48.9656772, 9.2784986 48.9656972)",,1,,
490375356,,Brunnenweg,residential,,False,True,47.858000000000004,"LINESTRING (9.2784188 48.9656772, 9.2781516 48.9654154, 9.2779957 48.9653624)",,,,
1071121336,L 1126,Ludwigsburger Straße,secondary,40,False,True,6.915,"LINESTRING (9.2784188 48.9656772, 9.2783771 48.965692, 9.2783354 48.9657067)",,3,,
25913152,,Ziegelstraße,residential,,False,True,42.654,"LINESTRING (9.2845015 48.9660722, 9.2845285 48.9662184, 9.2845222 48.9663502, 9.2844783 48.9664506)",,,,
25913150,,Ziegelweinbergweg,residential,,False,True,51.74,"LINESTRING (9.2836698 48.9661616, 9.2833074 48.9662165, 9.2832111 48.9662124, 9.2829954 48.9661428)",,,,
25913147,,Steinstraße,residential,,False,True,31.02,"LINESTRING (9.2831923 48.9658956, 9.2830825 48.9660301, 9.2829954 48.9661428)",,,,
172388344,,Brunnenweg,residential,,False,False,28.026,"LINESTRING (9.2776944 48.9652062, 9.2779579 48.9653434, 9.2779957 48.9653624)",,,,
172396746,,Friedrichstraße,residential,,True,False,34.846,"LINESTRING (9.2775797 48.9663435, 9.2772086 48.9661464)",,,,
111346963,,Friedrichstraße,residential,,False,True,185.71800000000002,"LINESTRING (9.2775797 48.9663435, 9.2776267 48.9663696, 9.2778124 48.9664716, 9.2779049 48.9665209, 9.2779672 48.966555, 9.2781604 48.9666557, 9.2784188 48.9667945, 9.2786638 48.9669359, 9.2787935 48.9669982, 9.2788562 48.9670072, 9.2789205 48.9669892, 9.2790577 48.9669333, 9.2791357 48.9668822, 9.2791983 48.9667695, 9.2792209 48.9667178, 9.2792889 48.9666503, 9.2794087 48.966563)",,,,
147090161,L 1126,Ludwigsburger Straße,secondary,40,False,False,24.729,"LINESTRING (9.2768327 48.9664202, 9.2766652 48.9666135)",,2,,
121465042,,Industriestraße,residential,50,False,True,337.033,"LINESTRING (9.2768327 48.9664202, 9.2766837 48.9662031, 9.2766227 48.966079, 9.276561 48.9660187, 9.2764447 48.9659671, 9.272757 48.965353)",,,,
"[147090161, 166005093, 147090159]",L 1126,Ludwigsburger Straße,secondary,40,False,True,41.112,"LINESTRING (9.2768327 48.9664202, 9.2769189 48.9663425, 9.2770784 48.9662236, 9.2772086 48.9661464)",yes,2,,
166004604,L 1126,Ludwigsburger Straße,secondary,40,False,True,72.191,"LINESTRING (9.2761051 48.9671456, 9.2763585 48.9669443, 9.2764602 48.9668517, 9.2765655 48.9667429, 9.2766652 48.9666135)",,,,
"[984056709, 434100742]",L 1126,Ludwigsburger Straße,secondary,40,True,False,21.863,"LINESTRING (9.2761051 48.9671456, 9.2760113 48.9672375, 9.2759888 48.9672633, 9.2759459 48.967312)",,,,
"[434100736, 1000342913]",K 1610,Höpfigheimer Straße,tertiary,50,True,False,19.627,"LINESTRING (9.2755937 48.9676396, 9.2755913 48.9675852, 9.275599 48.9675374, 9.2756147 48.9674897, 9.275626 48.9674656)",,,,
1000342936,K 1610,Höpfigheimer Straße,tertiary,50,False,False,37.85,"LINESTRING (9.2755937 48.9676396, 9.2755341 48.9677214, 9.2754257 48.9678802, 9.2753709 48.9679468)",,,,
518448868,L 1126,,secondary,40,True,False,7.459,"LINESTRING (9.2757461 48.9672252, 9.275797 48.9672281, 9.2758452 48.9672392)",,,,roundabout
518448868,L 1126,,secondary,40,True,False,2.308,"LINESTRING (9.2759459 48.967312, 9.2759554 48.9673318)",,,,roundabout
"[432917578, 984622758]",Bahnweg,,residential,50,True,False,29.317,"LINESTRING (9.2759554 48.9673318, 9.2760591 48.9673689, 9.2763311 48.9674214)",,,,
518448868,L 1126,,secondary,40,True,False,12.355,"LINESTRING (9.2759554 48.9673318, 9.2759588 48.9673703, 9.2759224 48.9674388)",,,,roundabout
518448868,L 1126,,secondary,40,True,False,12.246,"LINESTRING (9.2759224 48.9674388, 9.2758911 48.9674605, 9.27584 48.9674825, 9.2757813 48.9674937)",,,,roundabout
518448868,L 1126,,secondary,40,True,False,9.107999999999999,"LINESTRING (9.2755493 48.967344, 9.2755573 48.9673209, 9.2755747 48.9672941, 9.2756004 48.9672704)",,,,roundabout
"[1000342920, 432917579]",L 1126,Murrer Straße,secondary,50,True,False,28.42,"LINESTRING (9.2756018 48.9674507, 9.2754636 48.9674313, 9.2752187 48.9674056)",,,,
518448868,L 1126,,secondary,40,True,False,12.8,"LINESTRING (9.2756018 48.9674507, 9.27557 48.9674201, 9.275552 48.967385, 9.2755493 48.967344)",,,,roundabout
"[1000342921, 434100724]",,Bahnhofstraße,residential,,True,False,16.528,"LINESTRING (9.2756004 48.9672704, 9.275591 48.967224, 9.2755771 48.9671958, 9.2755079 48.9671397)",,,,
518448868,L 1126,,secondary,40,True,False,12.051,"LINESTRING (9.2756004 48.9672704, 9.2756421 48.9672469, 9.2756919 48.9672314, 9.2757461 48.9672252)",,,,roundabout
"[984622756, 432917580]",L 1126,,secondary,40,True,False,21.644,"LINESTRING (9.2758452 48.9672392, 9.2759473 48.9672004, 9.2761051 48.9671456)",,,,
518448868,L 1126,,secondary,40,True,False,11.164,"LINESTRING (9.2758452 48.9672392, 9.2758878 48.9672577, 9.275922 48.9672825, 9.2759459 48.967312)",,,,roundabout
24900743,,Brühlstraße,residential,30,False,True,44.895,"LINESTRING (9.2773886 48.9642194, 9.2774114 48.9642241, 9.2776414 48.9642705, 9.2778266 48.9642787, 9.2779907 48.9642684)",,,,
25074356,,Sudetenstraße,residential,30,False,True,153.237,"LINESTRING (9.2773886 48.9642194, 9.2770563 48.9647942, 9.27695 48.9649829, 9.2767215 48.9654302, 9.2766777 48.9655158)",,,,
166004603,,Brühlstraße,residential,30,False,False,76.636,"LINESTRING (9.2773886 48.9642194, 9.2772581 48.9641704, 9.2768208 48.9640824, 9.2766007 48.9640627, 9.2763828 48.9640432)",,,,
413154583,,Hofstattweg,residential,30,False,True,220.586,"LINESTRING (9.2842124 48.963934, 9.2841079 48.9639607, 9.2838456 48.9640502, 9.2837791 48.9640734, 9.2836032 48.964138, 9.2833855 48.9642207, 9.2826194 48.9645128, 9.2821631 48.9646773, 9.2817817 48.9648312, 9.2816106 48.9649334)",,,,
25585906,,Schafgasse,residential,30,False,False,4.716,"LINESTRING (9.2816106 48.9649334, 9.2816419 48.9649705)",,,,
25585906,,Schafgasse,residential,30,False,True,57.741,"LINESTRING (9.2816106 48.9649334, 9.2812117 48.964485)",,,,
413154583,,Hofstattweg,residential,30,False,False,220.58599999999998,"LINESTRING (9.2816106 48.9649334, 9.2817817 48.9648312, 9.2821631 48.9646773, 9.2826194 48.9645128, 9.2833855 48.9642207, 9.2836032 48.964138, 9.2837791 48.9640734, 9.2838456 48.9640502, 9.2841079 48.9639607, 9.2842124 48.963934)",,,,
24900741,,Bahnhofstraße,residential,50,False,False,245.79300000000003,"LINESTRING (9.2755079 48.9671397, 9.2749365 48.9670707, 9.2745505 48.9670157, 9.2743672 48.9669888, 9.273806 48.9669127, 9.273515 48.9668468, 9.2729962 48.9667129, 9.2728019 48.9666757, 9.2726233 48.9666414, 9.2723824 48.9665953, 9.2722619 48.9665722)",,,,
"[1000342922, 432917581]",Bahnhofstraße,,residential,50,True,False,19.981,"LINESTRING (9.2755079 48.9671397, 9.275622 48.9671678, 9.2756977 48.9672013, 9.2757461 48.9672252)",,,,
375701154,,Bahnweg,residential,,True,False,30.349,"LINESTRING (9.2763311 48.9674214, 9.2760478 48.9674122, 9.276004 48.9674185, 9.2759224 48.9674388)",,,,
"[434100730, 145231203]",,Bahnweg,residential,,False,True,59.55799999999999,"LINESTRING (9.2763311 48.9674214, 9.2764564 48.9674392, 9.2764825 48.9674416, 9.2765579 48.9674512, 9.2771341 48.9675157)",,,5.5,
"[1000342917, 1000342918]",L 1126,Murrer Straße,secondary,50,False,False,211.154,"LINESTRING (9.2752187 48.9674056, 9.2749385 48.9673764, 9.2747794 48.9673598, 9.2745772 48.9673363, 9.2736446 48.9672174, 9.2723768 48.9670526)",,,,
"[434100747, 1000342919]",L 1126,Murrer Straße,secondary,50,True,False,25.361,"LINESTRING (9.2752187 48.9674056, 9.2754584 48.9673745, 9.2755058 48.9673639, 9.2755493 48.967344)",,,,
518448868,L 1126,,secondary,40,True,False,2.422,"LINESTRING (9.275626 48.9674656, 9.2756018 48.9674507)",,,,roundabout
25416426,,Karl-Dietrich-Adam-Weg,residential,,False,True,100.388,"LINESTRING (9.2764609 48.968087, 9.2764112 48.9680706, 9.2763585 48.96808, 9.2763087 48.9681301, 9.2763509 48.9681602, 9.2763662 48.9681943, 9.2763489 48.9682274, 9.2762401 48.9683308, 9.2758079 48.9687826)",,,,
"[145228224, 1071121329, 413154588]",K 1702,Kleinbottwarer Straße,tertiary,40,False,True,68.134,"LINESTRING (9.2785921 48.9658265, 9.27874 48.9659618, 9.2787922 48.9660019, 9.278862 48.9660542, 9.2791536 48.9663155)",,"['2', '3']",,
1071121330,,Kleinbottwarer Straße,tertiary,40,True,False,17.842,"LINESTRING (9.2785921 48.9658265, 9.2785062 48.9657921, 9.2784729 48.9657763, 9.2784066 48.9657248)",,2,,
1071121334,,Kleinbottwarer Straße,tertiary,40,True,False,5.367,"LINESTRING (9.2784066 48.9657248, 9.2784188 48.9656772)",,1,,
1071121335,,Kleinbottwarer Straße,tertiary,40,True,False,5.574,"LINESTRING (9.2784066 48.9657248, 9.2783354 48.9657067)",,1,,
1071121331,,Kleinbottwarer Straße,tertiary,40,True,False,15.975999999999999,"LINESTRING (9.2784986 48.9656972, 9.2785558 48.9657618, 9.2785921 48.9658265)",,1,,
982268862,L 1126,Marktstraße,secondary,40,False,True,6.729,"LINESTRING (9.2784889 48.9656379, 9.2784188 48.9656772)",,,,
1071121332,,Kleinbottwarer Straße,tertiary,40,True,False,6.632,"LINESTRING (9.2784889 48.9656379, 9.2784986 48.9656972)",,1,,
"[1071121337, 199088805]",L 1126,Marktstraße,secondary,40,False,"[False, True]",60.548,"LINESTRING (9.2784889 48.9656379, 9.2785732 48.9655605, 9.279117 48.9652876)",,2,,
"[145231225, 413679871]",L 1126,Ludwigsburger Straße,secondary,40,False,"[False, True]",96.29899999999999,"LINESTRING (9.2783354 48.9657067, 9.2782781 48.9657217, 9.2781032 48.9657545, 9.2776324 48.9659576, 9.2776195 48.9659633, 9.2773613 48.9660753, 9.2772086 48.9661464)",,"['2', '3']",,
1071121336,L 1126,Ludwigsburger Straße,secondary,40,False,False,6.915,"LINESTRING (9.2783354 48.9657067, 9.2783771 48.965692, 9.2784188 48.9656772)",,3,,
