osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes
"[24773453, 174320343, 174320345, 93075419, 93075422]","['An der Bleiche', 'Bleichweg']",residential,False,"[False, True]",203.06,"LINESTRING (13.9045856 51.26271, 13.9045056 51.2625752, 13.9044541 51.2625007, 13.9043285 51.2624804, 13.904199 51.2624793, 13.9037785 51.2625817, 13.9035648 51.2626111, 13.903331 51.2626229, 13.9027242 51.262597, 13.9025461 51.2625874, 13.9023608 51.2625623, 13.9022362 51.2625331, 13.9019912 51.2624415)",,20,yes,
72874366,Bleichweg,residential,False,True,56.286,"LINESTRING (13.9047303 51.262954, 13.9048744 51.2634521)",,,,
172050583,Bleichweg,residential,False,False,28.939,"LINESTRING (13.9047303 51.262954, 13.9045856 51.26271)",,,,
72874361,Bleichweg,residential,False,False,19.885,"LINESTRING (13.9047303 51.262954, 13.9046411 51.2629427, 13.9044589 51.2628996)",,,,
168730084,Höckendorfer Straße,tertiary,False,True,28.389,"LINESTRING (13.9036772 51.2599831, 13.9036566 51.2600883, 13.9036205 51.2602359)",K 9274,,,
"[171621260, 172061764]",Höckendorfer Straße,tertiary,False,False,25.475,"LINESTRING (13.9036772 51.2599831, 13.9036703 51.2599477, 13.9036068 51.2598516, 13.9035614 51.2598135, 13.9035075 51.2597886)",K 9274,,,
10368616,Markt,secondary,False,False,17.464,"LINESTRING (13.9032035 51.2636024, 13.9034533 51.2636177)",S 100,30,,
10368614,Markt,residential,True,False,59.685,"LINESTRING (13.9032035 51.2636024, 13.9031996 51.2636613, 13.9031854 51.2637471, 13.902953 51.2640434, 13.9029066 51.2640976)",,30,,
10368616,Markt,secondary,False,True,34.255,"LINESTRING (13.9032035 51.2636024, 13.9029446 51.2635857, 13.9028457 51.2635816, 13.9027132 51.2635748)",S 100,30,,
25787784,Schloßberg,secondary,False,False,105.654,"LINESTRING (13.8998595 51.2638294, 13.8999607 51.2637202, 13.9000074 51.2636491, 13.9000637 51.2635742, 13.9001348 51.2634888, 13.9002274 51.2634117, 13.9003509 51.2633673, 13.900427 51.2633621, 13.9006352 51.2633713, 13.9006721 51.263379, 13.90074 51.2633971, 13.9008487 51.2634392, 13.900931 51.2634534)",S 100,30,,
171625551,An der Käbnitz,residential,False,True,239.34799999999998,"LINESTRING (13.8998595 51.2638294, 13.8998892 51.2639022, 13.8999109 51.2639577, 13.8999438 51.2640409, 13.8999778 51.2640989, 13.9000143 51.264148, 13.9000708 51.2642003, 13.9001576 51.2642653, 13.9002365 51.2643245, 13.9003017 51.264365, 13.9003939 51.2644188, 13.9004736 51.2644684, 13.9005433 51.2645377, 13.9005942 51.2645928, 13.9006956 51.2647506, 13.9007658 51.2648633, 13.9007868 51.2649084, 13.9008159 51.264954, 13.9008471 51.2649866, 13.9008971 51.2650138, 13.9009448 51.2650348, 13.9011375 51.2651384, 13.901795 51.2655464)",,30,,
"[171616641, 26340835, 26340836, 478684775, 145757435, 171613372]",Großenhainer Straße,secondary,False,True,299.269,"LINESTRING (13.8998595 51.2638294, 13.8998185 51.2638554, 13.8997214 51.2638918, 13.8996259 51.2639221, 13.8994329 51.2639356, 13.8989095 51.2639223, 13.8984973 51.2639078, 13.8984207 51.2639089, 13.8983445 51.26391, 13.8980776 51.2639199, 13.8978303 51.2639608, 13.8977586 51.2639781, 13.8967654 51.2642345, 13.8957394 51.2644118)",S 100,"['50', '30']",yes,2
30949900,Schneewittchenweg,residential,False,True,163.88,"LINESTRING (13.9087965 51.262644, 13.9087988 51.2625467, 13.908779 51.2623064, 13.9087652 51.2621391, 13.9087376 51.2611709)",,,,
172050569,Gartenstraße,residential,False,False,192.69400000000002,"LINESTRING (13.9087965 51.262644, 13.9084135 51.2627824, 13.9078111 51.2629719, 13.9071538 51.2631569, 13.9070697 51.2631806, 13.9069435 51.2632016, 13.9062581 51.2633159)",,,,
25787781,Badweg,residential,False,True,55.306,"LINESTRING (13.9068371 51.2651145, 13.9065823 51.2653508, 13.9063925 51.2655268)",,20,,
"[171938293, 168730095]",Weißbacher Straße,tertiary,False,True,117.48,"LINESTRING (13.9068371 51.2651145, 13.9069473 51.2651986, 13.9070155 51.2652566, 13.9071039 51.2653176, 13.907211 51.265384, 13.9073405 51.2654548, 13.9075494 51.2655709, 13.907884 51.2657584, 13.9080351 51.2658556)",,,,
174320353,Weißbacher Straße,tertiary,False,False,37.554,"LINESTRING (13.9068371 51.2651145, 13.9067868 51.2650739, 13.9066776 51.2649857, 13.9065864 51.264925, 13.9064718 51.2648682)",,,,
13219034,Steinborner Straße,residential,False,False,52.221,"LINESTRING (13.9008245 51.2671525, 13.9007154 51.267166, 13.9006309 51.2671873, 13.9005099 51.2672259, 13.9003638 51.2672813, 13.9001712 51.2673726)",,,,
13219034,Steinborner Straße,residential,False,True,341.177,"LINESTRING (13.9008245 51.2671525, 13.9011975 51.2671387, 13.901436 51.2671344, 13.9017311 51.2671286, 13.9020024 51.2671233, 13.9025776 51.2671246, 13.903071 51.2671429, 13.9042881 51.2671889, 13.9049769 51.267215, 13.9057228 51.2672052)",,,,
13219037,Hohlweg,residential,False,False,220.94000000000003,"LINESTRING (13.9008245 51.2671525, 13.9008958 51.2671027, 13.9012493 51.267064, 13.9015285 51.2669943, 13.9017225 51.2669396, 13.901823 51.2668925, 13.9019764 51.2667963, 13.9022002 51.2666623, 13.9024749 51.2665195, 13.9027803 51.2663918, 13.9034763 51.2661211)",,,,
