osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width
1225405741,,,,tertiary,50,True,False,37.403,"LINESTRING (10.961036 51.7940678, 10.9610458 51.7940894, 10.9610497 51.7941117, 10.9610476 51.7941341, 10.9610394 51.7941559, 10.9610255 51.7941766, 10.9610062 51.7941956, 10.9609821 51.7942124, 10.9609538 51.7942264, 10.9609221 51.7942373, 10.9608879 51.7942448, 10.9608522 51.7942487, 10.9608159 51.7942488, 10.9607801 51.7942452, 10.9607458 51.794238, 10.9607139 51.7942274)",roundabout,
222053974,,,Tränkestraße,living_street,,False,False,7.946,"LINESTRING (10.9540462 51.7886616, 10.9541607 51.7886521)",,
29340557,,,Tränkestraße,living_street,,False,True,66.181,"LINESTRING (10.9540462 51.7886616, 10.9537565 51.7891269, 10.9536995 51.7892168)",,
"[1227777312, 29263168]",,,Harzstraße,living_street,,True,False,193.661,"LINESTRING (10.9540462 51.7886616, 10.9538601 51.7886327, 10.9533693 51.7885168, 10.9531202 51.7884486, 10.952787 51.7882952, 10.9523464 51.7880725, 10.951666 51.7877661)",,
29341453,,,Harzstraße,residential,30,False,False,5.213,"LINESTRING (10.951666 51.7877661, 10.9516025 51.7877405)",,
29341454,,,Krumme Straße,residential,30,True,False,64.07900000000001,"LINESTRING (10.951666 51.7877661, 10.9515647 51.7878551, 10.9515138 51.7878998, 10.9514457 51.7879595, 10.9513394 51.7880966, 10.9512944 51.7882039, 10.9513082 51.7882802)",,
29263177,,,Welfenstraße,residential,30,False,True,64.202,"LINESTRING (10.9504361 51.7879983, 10.950494 51.7878934, 10.9505901 51.7877502, 10.950602 51.7877296, 10.9507284 51.7875725, 10.9508526 51.7874881)",,
41417043,,,Schleinitzstraße,residential,50,False,True,151.919,"LINESTRING (10.9504361 51.7879983, 10.9504461 51.7881431, 10.950431 51.7884136, 10.9504388 51.7886273, 10.9504829 51.7890279, 10.9505524 51.7893605)",,
29311890,2,B 27,Gartenstraße,primary,50,False,False,39.302,"LINESTRING (10.9491139 51.7916181, 10.9493713 51.7915119, 10.9495889 51.7914216)",,
29311890,2,B 27,Gartenstraße,primary,50,False,True,75.297,"LINESTRING (10.9491139 51.7916181, 10.948755 51.7917785, 10.948635 51.7918403, 10.9484333 51.7919571, 10.9482736 51.7920503)",,
29264390,,,Amalienstraße,residential,30,False,True,58.145,"LINESTRING (10.948919 51.7906711, 10.9486673 51.7901719)",,
41417049,,,Helenenstraße,residential,30,False,False,144.462,"LINESTRING (10.948919 51.7906711, 10.9496775 51.7905854, 10.9500606 51.79052, 10.9509192 51.7902959)",,
"[29311890, 1014908700]",2,B 27,Gartenstraße,primary,50,False,False,146.226,"LINESTRING (10.9495889 51.7914216, 10.9497369 51.7913596, 10.9499318 51.7912929, 10.9502205 51.7912144, 10.9507118 51.791108, 10.9511115 51.7910213, 10.9513754 51.7909711, 10.9515589 51.7909431)",,
29311890,2,B 27,Gartenstraße,primary,50,False,True,39.302,"LINESTRING (10.9495889 51.7914216, 10.9493713 51.7915119, 10.9491139 51.7916181)",,
1215648890,,,Amalienstraße,residential,30,True,False,96.25299999999999,"LINESTRING (10.9495889 51.7914216, 10.9491877 51.7910653, 10.9491061 51.790995, 10.9490408 51.7909149, 10.948919 51.7906711)",,
41417043,,,Schleinitzstraße,residential,50,False,False,85.051,"LINESTRING (10.9515589 51.7909431, 10.9515357 51.7908882, 10.9514467 51.7908284, 10.9513747 51.7907753, 10.9512919 51.7907142, 10.9511272 51.7905438, 10.9509192 51.7902959)",,
"[311220105, 1112336265, 1014908700]","['2', '3']",B 27,Gartenstraße,primary,50,False,False,106.59300000000002,"LINESTRING (10.9515589 51.7909431, 10.9516796 51.7909539, 10.951956 51.7910553, 10.9522732 51.7911685, 10.9526285 51.7912944, 10.9528207 51.7913574, 10.9528696 51.7913692, 10.9529304 51.79137)",,
"[29311890, 1014908700]",2,B 27,Gartenstraße,primary,50,False,True,146.226,"LINESTRING (10.9515589 51.7909431, 10.9513754 51.7909711, 10.9511115 51.7910213, 10.9507118 51.791108, 10.9502205 51.7912144, 10.9499318 51.7912929, 10.9497369 51.7913596, 10.9495889 51.7914216)",,
41417043,,,Schleinitzstraße,residential,50,False,False,76.511,"LINESTRING (10.9509192 51.7902959, 10.9507845 51.7900656, 10.9507018 51.7898374, 10.9506213 51.7896341)",,
41417043,,,Schleinitzstraße,residential,50,False,True,85.051,"LINESTRING (10.9509192 51.7902959, 10.9511272 51.7905438, 10.9512919 51.7907142, 10.9513747 51.7907753, 10.9514467 51.7908284, 10.9515357 51.7908882, 10.9515589 51.7909431)",,
41417049,,,Helenenstraße,residential,30,False,True,144.462,"LINESTRING (10.9509192 51.7902959, 10.9500606 51.79052, 10.9496775 51.7905854, 10.948919 51.7906711)",,
41417043,,,Schleinitzstraße,residential,50,False,False,30.79,"LINESTRING (10.9506213 51.7896341, 10.9505524 51.7893605)",,
41417043,,,Schleinitzstraße,residential,50,False,True,76.51100000000001,"LINESTRING (10.9506213 51.7896341, 10.9507018 51.7898374, 10.9507845 51.7900656, 10.9509192 51.7902959)",,
41417050,,,Marienstraße,residential,30,False,True,147.545,"LINESTRING (10.9506213 51.7896341, 10.950123 51.7898147, 10.9498223 51.7899037, 10.9491086 51.7900572, 10.9486673 51.7901719)",,
26332496,,,Marktstraße,residential,20,True,False,52.189,"LINESTRING (10.9580288 51.788902, 10.9572718 51.788934)",,
29262184,,,Winde,residential,30,False,True,67.611,"LINESTRING (10.9580288 51.788902, 10.9580506 51.7888575, 10.9580369 51.788733, 10.958002 51.7886247, 10.9579576 51.7884744, 10.9579395 51.7883838, 10.9579138 51.7883031)",,
1225436090,,,Töpferstraße,residential,30,True,False,84.643,"LINESTRING (10.9580288 51.788902, 10.957732 51.7895838, 10.9577223 51.7896386)",,
26332496,,,Marktstraße,residential,20,True,False,22.417,"LINESTRING (10.9572718 51.788934, 10.9569468 51.7889491)",,
29319011,,,Finkenherd,residential,30,False,False,72.941,"LINESTRING (10.9572718 51.788934, 10.9573265 51.7895891)",,
29319011,,,Finkenherd,residential,30,False,True,72.941,"LINESTRING (10.9573265 51.7895891, 10.9572718 51.788934)",,
"[802213868, 1031633732]",,,Lange Straße,living_street,,True,False,27.873,"LINESTRING (10.9573265 51.7895891, 10.9574514 51.7896008, 10.9576111 51.7896152, 10.9576686 51.7896259, 10.9577223 51.7896386)",,4.7
"[457960608, 1113392392, 311220107, 1236598902, 127497400]","['2', '3']",B 27;B 81,Mauerstraße,primary,50,False,False,98.083,"LINESTRING (10.9566064 51.7903941, 10.9566948 51.7903663, 10.9570236 51.7902455, 10.9571153 51.7902101, 10.9572255 51.7901667, 10.9575034 51.7900647, 10.9576218 51.7900204, 10.9576775 51.7900029, 10.9577539 51.7899835, 10.95785 51.7899684)",,
"[26332490, 1020877539]",,,Katharinenstraße,living_street,,True,False,99.765,"LINESTRING (10.9566064 51.7903941, 10.9565984 51.7903179, 10.956586 51.7902908, 10.9565439 51.7902493, 10.9565026 51.7902232, 10.9564353 51.7902044, 10.9560489 51.7901784, 10.9554363 51.7900664, 10.9553961 51.790059)",,
"[1227778017, 1055016535, 1014908535, 1236598903, 1014908533, 1014908534, 1055016534]",2,B 27;B 81,Mauerstraße,primary,"['50', '30']",False,True,97.39000000000001,"LINESTRING (10.9566064 51.7903941, 10.9564484 51.7904325, 10.9563752 51.7904468, 10.9562887 51.7904617, 10.9561781 51.790477, 10.9558864 51.7905174, 10.9558237 51.7905238, 10.9557293 51.7905335, 10.9555919 51.7905474, 10.9553968 51.7905664, 10.9553766 51.7905684, 10.9553436 51.7905716, 10.9552274 51.7905827)",,
26332492,2,,Herzogstraße,tertiary,30,False,True,18.486,"LINESTRING (10.9601238 51.7917047, 10.9600562 51.7915438)",,
26332492,2,,Herzogstraße,tertiary,30,False,False,163.504,"LINESTRING (10.9601238 51.7917047, 10.9602484 51.7920367, 10.9602856 51.7921365, 10.960353 51.7923175, 10.9603873 51.7924096, 10.9604308 51.7925255, 10.9605437 51.792829, 10.9605829 51.7929897, 10.9605989 51.7931434)",,
26332492,2,,Herzogstraße,tertiary,30,False,False,67.917,"LINESTRING (10.9605989 51.7931434, 10.9605822 51.7937541)",,
26332492,2,,Herzogstraße,tertiary,30,False,True,163.504,"LINESTRING (10.9605989 51.7931434, 10.9605829 51.7929897, 10.9605437 51.792829, 10.9604308 51.7925255, 10.9603873 51.7924096, 10.960353 51.7923175, 10.9602856 51.7921365, 10.9602484 51.7920367, 10.9601238 51.7917047)",,
29341454,,,Krumme Straße,residential,30,True,False,215.262,"LINESTRING (10.9515243 51.7892343, 10.9515627 51.7893066, 10.9515938 51.7894941, 10.9517661 51.7899474, 10.9518196 51.7900439, 10.9519604 51.7902138, 10.9520429 51.7902785, 10.9521379 51.79034, 10.952257 51.790393, 10.9526657 51.7905435, 10.952987 51.790655, 10.9531737 51.7907198)",,
29341455,,,Wallstraße,residential,30,False,True,68.483,"LINESTRING (10.9515243 51.7892343, 10.9513938 51.789236, 10.9505524 51.7893605)",,
41417043,,,Schleinitzstraße,residential,50,False,True,30.79,"LINESTRING (10.9505524 51.7893605, 10.9506213 51.7896341)",,
29341455,,,Wallstraße,residential,30,False,False,68.483,"LINESTRING (10.9505524 51.7893605, 10.9513938 51.789236, 10.9515243 51.7892343)",,
41417043,,,Schleinitzstraße,residential,50,False,False,151.91899999999998,"LINESTRING (10.9505524 51.7893605, 10.9504829 51.7890279, 10.9504388 51.7886273, 10.950431 51.7884136, 10.9504461 51.7881431, 10.9504361 51.7879983)",,
29341454,,,Krumme Straße,residential,30,True,False,108.04499999999999,"LINESTRING (10.9513082 51.7882802, 10.9513747 51.7887029, 10.9514632 51.7891621, 10.9514727 51.7891972, 10.9515243 51.7892343)",,
"[29341457, 29341458]",,,Vincentstraße,residential,30,True,False,198.514,"LINESTRING (10.9513082 51.7882802, 10.9513968 51.7883533, 10.9516672 51.7884999, 10.9523868 51.7888826, 10.9525736 51.7889588, 10.9528982 51.7890716, 10.9533178 51.7891905, 10.9535647 51.7892502, 10.9536695 51.7892642)",,
29263173,,,Schieferberg,residential,30,False,True,16.189,"LINESTRING (10.950705 51.7873747, 10.9508526 51.7874881)",,
29341461,,,Schloßberg,residential,30,False,False,154.11200000000002,"LINESTRING (10.950705 51.7873747, 10.9507876 51.7872896, 10.9508325 51.7872584, 10.9510316 51.787139, 10.9513005 51.7870606, 10.9516046 51.7870306, 10.9518132 51.7870709, 10.9519908 51.787165, 10.9521688 51.7872915, 10.9522734 51.7873543, 10.9524349 51.7874179, 10.9524934 51.7874409)",,
29341461,,,Schloßberg,residential,30,False,True,154.11200000000002,"LINESTRING (10.9524934 51.7874409, 10.9524349 51.7874179, 10.9522734 51.7873543, 10.9521688 51.7872915, 10.9519908 51.787165, 10.9518132 51.7870709, 10.9516046 51.7870306, 10.9513005 51.7870606, 10.9510316 51.787139, 10.9508325 51.7872584, 10.9507876 51.7872896, 10.950705 51.7873747)",,
29341464,,,Harzstraße,residential,30,False,True,79.03399999999999,"LINESTRING (10.9524934 51.7874409, 10.9523466 51.7874215, 10.9522284 51.7873964, 10.9521793 51.7873912, 10.9521062 51.7874011, 10.9520144 51.7874452, 10.9518968 51.7875098, 10.9517086 51.7876446, 10.9516025 51.7877405)",,
1182299409,,,Schulstraße,residential,30,False,False,14.145,"LINESTRING (10.9524934 51.7874409, 10.9525735 51.7874722, 10.9526673 51.7875088)",,
62232986,,,Bartholomäikirchhof,residential,30,False,True,21.247,"LINESTRING (10.9529587 51.7875722, 10.9526673 51.7875088)",,
"[65127801, 1001812995, 61750727]",,,Schloßberg,residential,30,False,False,166.916,"LINESTRING (10.9529587 51.7875722, 10.953076 51.7875625, 10.9534637 51.7875422, 10.9537043 51.7875152, 10.9539211 51.7875043, 10.9540893 51.7875025, 10.9543964 51.7874749, 10.9546537 51.7874563, 10.955036 51.7874707, 10.9553723 51.7874801)",,
62232986,,,Bartholomäikirchhof,residential,30,False,False,86.615,"LINESTRING (10.9529587 51.7875722, 10.95354 51.7877316, 10.9536276 51.7877496, 10.9540376 51.7877822, 10.9541521 51.7877991)",,
26332496,,,Marktstraße,residential,20,True,False,7.375,"LINESTRING (10.9569468 51.7889491, 10.9568397 51.7889523)",,
29341470,,,Lühnergasse,residential,,False,False,146.47699999999998,"LINESTRING (10.9579896 51.7904661, 10.9579201 51.7907008, 10.9578397 51.7909548, 10.9578315 51.7909907, 10.9578112 51.7911626, 10.9577505 51.7917727)",,
"[1169660897, 1031599586]",,,Lühnergasse,residential,,False,True,109.842,"LINESTRING (10.9585888 51.7923881, 10.9578817 51.7923031, 10.9578437 51.7922356, 10.9577504 51.792028, 10.9577466 51.7918384, 10.9577505 51.7917727)",,
24539164,,,Löbbeckestraße,residential,,False,False,107.261,"LINESTRING (10.956785 51.7925125, 10.9567203 51.7926101, 10.9562226 51.7934122)",,5
"[29341472, 1002357449]",,,Grüne Gasse,residential,,False,False,232.969,"LINESTRING (10.956785 51.7925125, 10.9571029 51.7925774, 10.9575087 51.7926501, 10.957709 51.7926718, 10.9578589 51.7926871, 10.9580904 51.7926984, 10.958709 51.7927246, 10.9588084 51.7927373, 10.9588494 51.7927426, 10.9590868 51.792798, 10.9592624 51.7928499, 10.9593226 51.7928713, 10.9593655 51.7929002, 10.9594074 51.7929494, 10.9594339 51.7930001, 10.9594604 51.7930756, 10.9595129 51.793241, 10.9595414 51.7932775, 10.9595497 51.7933136)",,
176845337,,,Löbbeckestraße,living_street,,False,True,80.712,"LINESTRING (10.956785 51.7925125, 10.9568174 51.7924654, 10.9569506 51.7922423, 10.9570308 51.7920942, 10.9570835 51.7919969, 10.9570305 51.7918802, 10.9570056 51.7918255)",,5.2
"[29341472, 1002357449]",,,Grüne Gasse,residential,,False,True,232.96900000000002,"LINESTRING (10.9595497 51.7933136, 10.9595414 51.7932775, 10.9595129 51.793241, 10.9594604 51.7930756, 10.9594339 51.7930001, 10.9594074 51.7929494, 10.9593655 51.7929002, 10.9593226 51.7928713, 10.9592624 51.7928499, 10.9590868 51.792798, 10.9588494 51.7927426, 10.9588084 51.7927373, 10.958709 51.7927246, 10.9580904 51.7926984, 10.9578589 51.7926871, 10.957709 51.7926718, 10.9575087 51.7926501, 10.9571029 51.7925774, 10.956785 51.7925125)",,
29341474,,,Theaterstraße,residential,30,True,False,248.245,"LINESTRING (10.9552274 51.7905827, 10.9552614 51.791001, 10.9552736 51.7911633, 10.955277 51.7912915, 10.9552802 51.7913361, 10.9553017 51.7916499, 10.9553186 51.7917214, 10.9553301 51.7917423, 10.9553528 51.7917563, 10.9553968 51.7917685, 10.9555599 51.7918084, 10.9558097 51.7918629, 10.9559689 51.7918847, 10.956133 51.7918957, 10.9561878 51.7918946, 10.9563351 51.7918916, 10.9566474 51.7918619, 10.9570056 51.7918255)",,
"[1014908536, 1014908537, 29324662]","['2', '3']",B 27;B 81,Mauerstraße,primary,50,False,True,142.191,"LINESTRING (10.9552274 51.7905827, 10.9551762 51.7905858, 10.9550977 51.7905908, 10.9548934 51.7906022, 10.9543262 51.7906499, 10.9538412 51.7906951, 10.9536366 51.7907072, 10.9532643 51.7907147, 10.9531737 51.7907198)",,
"[1227778017, 1055016535, 1236598903, 1014908533, 1014908534, 1014908535, 1055016534]",2,B 27;B 81,Mauerstraße,primary,"['50', '30']",False,False,97.39000000000001,"LINESTRING (10.9552274 51.7905827, 10.9553436 51.7905716, 10.9553766 51.7905684, 10.9553968 51.7905664, 10.9555919 51.7905474, 10.9557293 51.7905335, 10.9558237 51.7905238, 10.9558864 51.7905174, 10.9561781 51.790477, 10.9562887 51.7904617, 10.9563752 51.7904468, 10.9564484 51.7904325, 10.9566064 51.7903941)",,
"[65253223, 1023630919]",,,Schloßberg,residential,30,False,True,55.188,"LINESTRING (10.9561693 51.7874677, 10.9561195 51.787474, 10.9560513 51.7874717, 10.9559683 51.7874627, 10.955865 51.7874596, 10.9556466 51.787457, 10.9556074 51.78746, 10.9554759 51.7874679, 10.9553723 51.7874801)",,
"[300421672, 1246687781, 1246687782, 311219119]","['2', '3']",B 81,Neue Halberstädter Straße,primary,50,False,False,88.685,"LINESTRING (10.9519798 51.7935272, 10.9521424 51.7933982, 10.9522726 51.7932891, 10.9523405 51.7932352, 10.9523482 51.7932284, 10.9523757 51.7932042, 10.9524078 51.7931759, 10.9524163 51.7931684, 10.9524794 51.7931167, 10.9526116 51.7929944, 10.9527281 51.7928784)",,
"[311009083, 1246687779, 1246687780]",2,B 81,Neue Halberstädter Straße,primary,50,False,True,62.036,"LINESTRING (10.9519798 51.7935272, 10.9517845 51.7936947, 10.9517075 51.7937652, 10.9516987 51.7937746, 10.9516725 51.7938027, 10.9516482 51.7938287, 10.9516426 51.7938347, 10.9515828 51.7939249, 10.9515404 51.7940095)",,
29264390,,,Amalienstraße,residential,30,False,False,58.145,"LINESTRING (10.9486673 51.7901719, 10.948919 51.7906711)",,
41417050,,,Marienstraße,residential,30,False,False,147.54500000000002,"LINESTRING (10.9486673 51.7901719, 10.9491086 51.7900572, 10.9498223 51.7899037, 10.950123 51.7898147, 10.9506213 51.7896341)",,
222045506,2,B 81,Hasselfelder Straße,primary,50,False,True,13.089,"LINESTRING (10.9619023 51.7868162, 10.9617884 51.7869105)",,
222045500,,,Teufelsmauer,residential,,False,False,39.806,"LINESTRING (10.9619023 51.7868162, 10.9620397 51.7868307, 10.9621338 51.7868298, 10.9622631 51.7868029, 10.9624425 51.7867368)",,
60364658,,,Mühlbachstraße,residential,30,False,True,98.70700000000001,"LINESTRING (10.9565947 51.7877751, 10.9565683 51.7878552, 10.9565297 51.7879014, 10.9564834 51.7879282, 10.9564257 51.7879454, 10.9562257 51.7879764, 10.9558039 51.7880274, 10.9554499 51.7880909, 10.9553814 51.7881239)",,
"[62233004, 62232991]",,,"['Schloßberg', 'Hohe Straße']",residential,30,False,True,92.427,"LINESTRING (10.9565947 51.7877751, 10.9563709 51.787749, 10.9562479 51.7877359, 10.9561347 51.7877013, 10.9560876 51.7876789, 10.9558826 51.7875661, 10.9558393 51.7875497, 10.9555962 51.7875126, 10.9553723 51.7874801)",,
"[1182452968, 62232984]",,,"['Hohe Straße', 'Winde']",residential,30,False,False,187.04999999999998,"LINESTRING (10.9565947 51.7877751, 10.9571329 51.7877165, 10.957414 51.7876859, 10.9576049 51.7876754, 10.957787 51.7876766, 10.9580093 51.7876928, 10.9581443 51.7877221, 10.9582911 51.7877745, 10.9583208 51.7878048, 10.9583252 51.7878369, 10.9582344 51.7879709, 10.9581484 51.7880836, 10.95807 51.7881791, 10.9579977 51.7882573, 10.9579603 51.7882838, 10.9579138 51.7883031)",,
"[60684921, 222045497]",,,Teufelsmauer,residential,,False,True,353.21100000000007,"LINESTRING (10.9624425 51.7867368, 10.9624791 51.7867685, 10.962414 51.7871472, 10.9624279 51.7871847, 10.962453 51.7871999, 10.9624916 51.7872056, 10.9625426 51.7871924, 10.9628433 51.7870093, 10.9628997 51.7869856, 10.9629497 51.7869833, 10.9630633 51.7870117, 10.9631601 51.7870487, 10.9632128 51.7870579, 10.9632806 51.7870573, 10.963517 51.7870118, 10.9637388 51.7869721, 10.9638793 51.786904, 10.9639219 51.78687, 10.9639378 51.7868362, 10.9639111 51.7867592, 10.9637436 51.7866303, 10.9636668 51.786563, 10.963628 51.7865227, 10.9636174 51.7864794, 10.9636346 51.786354, 10.9636738 51.7862631, 10.9636717 51.7862453, 10.9636552 51.7862253, 10.9636076 51.7862198, 10.9635673 51.7862313, 10.9635058 51.7862544, 10.9634209 51.7863072, 10.9633107 51.7863696, 10.9628974 51.7865495, 10.9626671 51.7866473, 10.9625397 51.786698, 10.9624425 51.7867368)",,
"[222045497, 60684921]",,,Teufelsmauer,residential,,False,False,353.211,"LINESTRING (10.9624425 51.7867368, 10.9625397 51.786698, 10.9626671 51.7866473, 10.9628974 51.7865495, 10.9633107 51.7863696, 10.9634209 51.7863072, 10.9635058 51.7862544, 10.9635673 51.7862313, 10.9636076 51.7862198, 10.9636552 51.7862253, 10.9636717 51.7862453, 10.9636738 51.7862631, 10.9636346 51.786354, 10.9636174 51.7864794, 10.963628 51.7865227, 10.9636668 51.786563, 10.9637436 51.7866303, 10.9639111 51.7867592, 10.9639378 51.7868362, 10.9639219 51.78687, 10.9638793 51.786904, 10.9637388 51.7869721, 10.963517 51.7870118, 10.9632806 51.7870573, 10.9632128 51.7870579, 10.9631601 51.7870487, 10.9630633 51.7870117, 10.9629497 51.7869833, 10.9628997 51.7869856, 10.9628433 51.7870093, 10.9625426 51.7871924, 10.9624916 51.7872056, 10.962453 51.7871999, 10.9624279 51.7871847, 10.962414 51.7871472, 10.9624791 51.7867685, 10.9624425 51.7867368)",,
222045500,,,Teufelsmauer,residential,,False,True,39.806,"LINESTRING (10.9624425 51.7867368, 10.9622631 51.7868029, 10.9621338 51.7868298, 10.9620397 51.7868307, 10.9619023 51.7868162)",,
"[62233004, 62232991]",,,"['Schloßberg', 'Hohe Straße']",residential,30,False,False,92.42699999999999,"LINESTRING (10.9553723 51.7874801, 10.9555962 51.7875126, 10.9558393 51.7875497, 10.9558826 51.7875661, 10.9560876 51.7876789, 10.9561347 51.7877013, 10.9562479 51.7877359, 10.9563709 51.787749, 10.9565947 51.7877751)",,
"[1023630919, 65253223]",,,Schloßberg,residential,30,False,False,55.187999999999995,"LINESTRING (10.9553723 51.7874801, 10.9554759 51.7874679, 10.9556074 51.78746, 10.9556466 51.787457, 10.955865 51.7874596, 10.9559683 51.7874627, 10.9560513 51.7874717, 10.9561195 51.787474, 10.9561693 51.7874677)",,
"[65127801, 1001812995, 61750727]",,,Schloßberg,residential,30,False,True,166.916,"LINESTRING (10.9553723 51.7874801, 10.955036 51.7874707, 10.9546537 51.7874563, 10.9543964 51.7874749, 10.9540893 51.7875025, 10.9539211 51.7875043, 10.9537043 51.7875152, 10.9534637 51.7875422, 10.953076 51.7875625, 10.9529587 51.7875722)",,
26350245,,,Poststraße,living_street,,False,False,70.917,"LINESTRING (10.9553961 51.790059, 10.9556211 51.7894366)",,
26332490,,,Katharinenstraße,living_street,,True,False,136.35399999999998,"LINESTRING (10.9553961 51.790059, 10.9551342 51.7900048, 10.9547741 51.7899362, 10.9543909 51.7898932, 10.9543247 51.7898858, 10.9540261 51.789875, 10.953819 51.7898675, 10.9538062 51.789867, 10.9534534 51.7898542)",,
65169585,,,Münze,residential,30,False,False,45.034000000000006,"LINESTRING (10.9568397 51.7889523, 10.9568514 51.7892092, 10.9568552 51.7892883, 10.9567446 51.7892962)",,
802213867,,,Marktstraße,living_street,,True,False,147.386,"LINESTRING (10.9568397 51.7889523, 10.9566437 51.7889526, 10.9565498 51.7889484, 10.9564559 51.7889413, 10.9563627 51.7889319, 10.9562729 51.7889192, 10.95588 51.788834, 10.9554122 51.7887294, 10.9552186 51.7887118, 10.9549587 51.7886884, 10.95476 51.7886778)",,
65169585,,,Münze,residential,30,False,True,45.034000000000006,"LINESTRING (10.9567446 51.7892962, 10.9568552 51.7892883, 10.9568514 51.7892092, 10.9568397 51.7889523)",,
29311890,2,B 27,Gartenstraße,primary,50,False,False,75.297,"LINESTRING (10.9482736 51.7920503, 10.9484333 51.7919571, 10.948635 51.7918403, 10.948755 51.7917785, 10.9491139 51.7916181)",,
26332492,2,,Herzogstraße,tertiary,30,False,False,18.486,"LINESTRING (10.9600562 51.7915438, 10.9601238 51.7917047)",,
176845995,,,Dr.-Jasper-Straße,residential,,False,True,160.608,"LINESTRING (10.9600562 51.7915438, 10.9577505 51.7917727)",,
"[1019261044, 26332492]",2,,Herzogstraße,tertiary,30,False,True,141.72899999999998,"LINESTRING (10.9600562 51.7915438, 10.959949 51.7913242, 10.9597811 51.7910721, 10.9596869 51.7909465, 10.9596582 51.7909061, 10.9595822 51.7907993, 10.9595564 51.7907647, 10.9594917 51.7906789, 10.9594261 51.7905939, 10.9593521 51.7904935, 10.9592941 51.7904214, 10.9592484 51.7903737)",,
176845995,,,Dr.-Jasper-Straße,residential,,False,False,160.608,"LINESTRING (10.9577505 51.7917727, 10.9600562 51.7915438)",,
29341470,,,Lühnergasse,residential,,False,True,146.477,"LINESTRING (10.9577505 51.7917727, 10.9578112 51.7911626, 10.9578315 51.7909907, 10.9578397 51.7909548, 10.9579201 51.7907008, 10.9579896 51.7904661)",,
"[1169660897, 1031599586]",,,Lühnergasse,residential,,False,False,109.84199999999998,"LINESTRING (10.9577505 51.7917727, 10.9577466 51.7918384, 10.9577504 51.792028, 10.9578437 51.7922356, 10.9578817 51.7923031, 10.9585888 51.7923881)",,
1169660898,,,Dr.-Jasper-Straße,residential,,False,True,51.64,"LINESTRING (10.9577505 51.7917727, 10.9572036 51.7918224, 10.9570056 51.7918255)",,
222045506,2,B 81,Hasselfelder Straße,primary,50,False,False,13.089,"LINESTRING (10.9617884 51.7869105, 10.9619023 51.7868162)",,
222045506,2,B 81,Hasselfelder Straße,primary,50,False,True,34.983,"LINESTRING (10.9617884 51.7869105, 10.96173 51.7869584, 10.9617005 51.7869855, 10.9616391 51.7870421, 10.9615824 51.7871173, 10.9615489 51.787185)",,
62232986,,,Bartholomäikirchhof,residential,30,False,False,21.247,"LINESTRING (10.9526673 51.7875088, 10.9529587 51.7875722)",,
29341465,,,Schulstraße,residential,30,False,True,147.18599999999998,"LINESTRING (10.9526673 51.7875088, 10.9529975 51.787723, 10.953526 51.7879038, 10.9539673 51.7879872, 10.9540792 51.7880161, 10.9541963 51.7880963, 10.9542359 51.7881921, 10.9542563 51.7882779)",,
1182299409,,,Schulstraße,residential,30,False,True,14.145,"LINESTRING (10.9526673 51.7875088, 10.9525735 51.7874722, 10.9524934 51.7874409)",,
29341453,,,Harzstraße,residential,30,False,True,5.213,"LINESTRING (10.9516025 51.7877405, 10.951666 51.7877661)",,
29341453,,,Harzstraße,residential,30,False,False,59.109,"LINESTRING (10.9516025 51.7877405, 10.9510615 51.7875329, 10.9509433 51.7874989, 10.9508526 51.7874881)",,
29341464,,,Harzstraße,residential,30,False,False,79.034,"LINESTRING (10.9516025 51.7877405, 10.9517086 51.7876446, 10.9518968 51.7875098, 10.9520144 51.7874452, 10.9521062 51.7874011, 10.9521793 51.7873912, 10.9522284 51.7873964, 10.9523466 51.7874215, 10.9524934 51.7874409)",,
29340557,,,Tränkestraße,living_street,,False,False,5.66,"LINESTRING (10.9536695 51.7892642, 10.9536995 51.7892168)",,
