osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,lanes,width
"[157473395, 813257087]",Schützenstraße,residential,False,False,85.08399999999999,,"LINESTRING (11.6216503 50.2816641, 11.6217483 50.2816515, 11.6221613 50.281617, 11.6226739 50.2815628, 11.6228346 50.2815533)",,,
205798592,Marktplatz,residential,False,True,21.735999999999997,,"LINESTRING (11.6216503 50.2816641, 11.6214973 50.2816406, 11.6213523 50.28162)",,,
"[205798594, 205798596]",Marktplatz,residential,False,False,81.03999999999999,,"LINESTRING (11.6216503 50.2816641, 11.6217356 50.2820458, 11.6218183 50.2823156, 11.6218199 50.2823403, 11.6218035 50.2823542, 11.6217687 50.282368)",,,
"[157473256, 1185116080]",Hauptstraße,secondary,False,False,130.541,St 2211,"LINESTRING (11.6206607 50.2814356, 11.6210726 50.2817274, 11.6215193 50.2821145, 11.6217516 50.2823399, 11.6217687 50.282368)",,,
205798822,,residential,False,True,30.844,,"LINESTRING (11.6206607 50.2814356, 11.6204778 50.2815299, 11.6202996 50.2814732)",,,
492969338,Hauptstraße,secondary,False,False,41.347,St 2211,"LINESTRING (11.6220236 50.2830438, 11.6221323 50.2834091)",,,
152057078,Hauptstraße,secondary,False,True,77.531,St 2211,"LINESTRING (11.6220236 50.2830438, 11.6219813 50.282876, 11.6219316 50.2827027, 11.6218629 50.2825272, 11.6217687 50.282368)",,,
"[492969340, 492969341]",Martin-Luther-Platz,residential,False,False,83.178,,"LINESTRING (11.6220236 50.2830438, 11.6224121 50.2830669, 11.6227342 50.2831929, 11.623112 50.2832822)",,,
157473479,Zegasttalstraße,residential,False,True,65.89099999999999,,"LINESTRING (11.6203313 50.2855781, 11.620542 50.2854961, 11.6207895 50.2854295, 11.6211847 50.2853548)",,,
157473284,Itenstraße,residential,False,False,105.479,,"LINESTRING (11.6300862 50.283464, 11.6311024 50.2827725)",,,
376297921,Schützenstraße,residential,False,False,200.315,,"LINESTRING (11.6300862 50.283464, 11.6310514 50.2837187, 11.6327604 50.2840251)",,,
376297921,Schützenstraße,residential,False,True,12.192,,"LINESTRING (11.6300862 50.283464, 11.6299725 50.2834292, 11.6299309 50.2834174)",,,
492969339,Schloßstraße,unclassified,False,True,7.459,,"LINESTRING (11.622036 50.2834358, 11.6221323 50.2834091)",,,
157473389,Schloßstraße,unclassified,False,False,73.39099999999999,,"LINESTRING (11.622036 50.2834358, 11.6217616 50.2833005, 11.6216206 50.2832164, 11.6211534 50.283115)",,,
147522985,Hauptstraße,secondary,False,False,12.385,St 2211,"LINESTRING (11.6227189 50.2839448, 11.6228397 50.2840251)",,,
147522985,Hauptstraße,secondary,False,True,73.26400000000001,St 2211,"LINESTRING (11.6227189 50.2839448, 11.6224618 50.283774, 11.6224157 50.2837327, 11.6222808 50.2835949, 11.6221323 50.2834091)",,,
494272128,Blumenstraße,residential,False,True,31.262,,"LINESTRING (11.6227189 50.2839448, 11.6226732 50.2839776, 11.622542 50.2840312, 11.6224733 50.2840439, 11.6223316 50.2840604)",,,
376297921,Schützenstraße,residential,False,True,80.076,,"LINESTRING (11.6299309 50.2834174, 11.6289014 50.2831244)",,,
157473362,Philipp-Wolfrum-Straße,residential,False,True,309.387,,"LINESTRING (11.6299309 50.2834174, 11.6297109 50.2837016, 11.62946 50.2838819, 11.6289269 50.2842254, 11.6284073 50.2844973, 11.6278741 50.2847423, 11.6278299 50.2847596, 11.6266843 50.2852079)",,,
376297921,Schützenstraße,residential,False,False,12.192,,"LINESTRING (11.6299309 50.2834174, 11.6299725 50.2834292, 11.6300862 50.283464)",,,
152057078,Hauptstraße,secondary,False,False,77.531,St 2211,"LINESTRING (11.6217687 50.282368, 11.6218629 50.2825272, 11.6219316 50.2827027, 11.6219813 50.282876, 11.6220236 50.2830438)",,,
"[205798594, 205798596]",Marktplatz,residential,False,True,81.04,,"LINESTRING (11.6217687 50.282368, 11.6218035 50.2823542, 11.6218199 50.2823403, 11.6218183 50.2823156, 11.6217356 50.2820458, 11.6216503 50.2816641)",,,
"[1185116080, 157473256]",Hauptstraße,secondary,False,True,130.541,St 2211,"LINESTRING (11.6217687 50.282368, 11.6217516 50.2823399, 11.6215193 50.2821145, 11.6210726 50.2817274, 11.6206607 50.2814356)",,,
157473251,Hans-Richter-Straße,residential,False,True,6.146,,"LINESTRING (11.6251083 50.2868642, 11.6251474 50.2869135)",,,
973157589,Hans-Richter-Straße,residential,False,False,33.804,,"LINESTRING (11.6251083 50.2868642, 11.62468 50.2869966)",,,
157473251,Hans-Richter-Straße,residential,False,False,146.784,,"LINESTRING (11.6251083 50.2868642, 11.6244965 50.2860941, 11.6241732 50.2856871)",,,
973157589,Hans-Richter-Straße,residential,False,True,33.804,,"LINESTRING (11.62468 50.2869966, 11.6251083 50.2868642)",,,
157473251,Hans-Richter-Straße,residential,False,False,36.704,,"LINESTRING (11.6253487 50.2872175, 11.6251474 50.2869135)",,,
157473251,Hans-Richter-Straße,residential,False,True,35.27,,"LINESTRING (11.6253487 50.2872175, 11.6255422 50.2875096)",,,
973157595,Hans-Richter-Straße,residential,False,True,49.455,,"LINESTRING (11.6253487 50.2872175, 11.6251757 50.2872683, 11.6251392 50.2872987, 11.625136 50.2873422, 11.6252878 50.2875631)",,,
842525894,Nailaer Straße,secondary,False,True,186.189,St 2194,"LINESTRING (11.6283496 50.2880497, 11.6283353 50.2880313, 11.6281649 50.2878125, 11.6278304 50.287383, 11.6272815 50.2866782, 11.6271821 50.2865506)",50,,
"[157473361, 973157597]",Nordstraße,residential,False,True,45.352,,"LINESTRING (11.6283496 50.2880497, 11.6284373 50.2880314, 11.6285688 50.2880219, 11.6286306 50.2880072, 11.6286939 50.2879552, 11.6287113 50.2878966, 11.6287121 50.2877999)",,,
157473351,Marienstraße,residential,False,False,122.568,,"LINESTRING (11.6287121 50.2877999, 11.6292413 50.2877772, 11.6293866 50.2877778, 11.6294856 50.2877837, 11.6303515 50.2880335)",,,
"[157473361, 973157597]",Nordstraße,residential,False,False,45.352,,"LINESTRING (11.6287121 50.2877999, 11.6287113 50.2878966, 11.6286939 50.2879552, 11.6286306 50.2880072, 11.6285688 50.2880219, 11.6284373 50.2880314, 11.6283496 50.2880497)",,,
157473361,Nordstraße,residential,False,True,146.864,,"LINESTRING (11.6287121 50.2877999, 11.62869 50.2875024, 11.6285393 50.286484)",,,
376297921,Schützenstraße,residential,False,True,111.515,,"LINESTRING (11.6287585 50.2830849, 11.6273182 50.2826865)",,,
211490312,Bergwiesenstraße,residential,False,False,83.092,,"LINESTRING (11.6287585 50.2830849, 11.6286411 50.2832417, 11.62846 50.2834162, 11.6283053 50.2835585, 11.6281781 50.2836496, 11.6281004 50.2836971)",,,
376297921,Schützenstraße,residential,False,False,11.062000000000001,,"LINESTRING (11.6287585 50.2830849, 11.6287872 50.2830928, 11.6289014 50.2831244)",,,
147522970,Döbrabergstraße,residential,False,True,81.239,,"LINESTRING (11.6281004 50.2836971, 11.6276033 50.2833558, 11.6272917 50.2831819)",,,
211490312,Bergwiesenstraße,residential,False,False,104.049,,"LINESTRING (11.6281004 50.2836971, 11.6280225 50.2837448, 11.6278682 50.2838339, 11.6275104 50.2840348, 11.6269914 50.2843078)",,,
211490312,Bergwiesenstraße,residential,False,True,83.092,,"LINESTRING (11.6281004 50.2836971, 11.6281781 50.2836496, 11.6283053 50.2835585, 11.62846 50.2834162, 11.6286411 50.2832417, 11.6287585 50.2830849)",,,
492959799,Itenstraße,residential,False,False,92.706,,"LINESTRING (11.6291831 50.2818568, 11.6303037 50.2822838)",,,
157473350,Lessingstraße,residential,False,False,61.348,,"LINESTRING (11.6291831 50.2818568, 11.6287106 50.2822348, 11.6286465 50.282289)",,,
492959799,Itenstraße,residential,False,True,95.197,,"LINESTRING (11.6291831 50.2818568, 11.6291235 50.2818341, 11.6283848 50.2816199, 11.6279637 50.2815029)",,,
157473262,Hohentanne,residential,False,True,79.937,,"LINESTRING (11.6286465 50.282289, 11.6286793 50.2823039, 11.6295744 50.2826955)",,,
157473350,Lessingstraße,residential,False,False,89.232,,"LINESTRING (11.6286465 50.282289, 11.6284518 50.2824535, 11.6275936 50.2822195)",,,
157473350,Lessingstraße,residential,False,True,61.348,,"LINESTRING (11.6286465 50.282289, 11.6287106 50.2822348, 11.6291831 50.2818568)",,,
1103092185,,residential,False,False,55.445,,"LINESTRING (11.6254746 50.2853082, 11.6256796 50.2854459, 11.6259049 50.2855983, 11.626032 50.2856548)",,,4
157473362,Philipp-Wolfrum-Straße,residential,False,True,32.719,,"LINESTRING (11.626032 50.2856548, 11.6257798 50.285901)",,,
157473362,Philipp-Wolfrum-Straße,residential,False,False,68.046,,"LINESTRING (11.626032 50.2856548, 11.6260781 50.2856098, 11.6266843 50.2852079)",,,
1103092185,,residential,False,True,55.44499999999999,,"LINESTRING (11.626032 50.2856548, 11.6259049 50.2855983, 11.6256796 50.2854459, 11.6254746 50.2853082)",,,4
147517601,Ziegelhüttenweg,residential,False,False,184.55400000000003,,"LINESTRING (11.6236641 50.2801209, 11.6236658 50.2803847, 11.6237831 50.2807791, 11.6238255 50.2811116, 11.6238499 50.2814316, 11.6237954 50.2817703)",,,
