osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,ref,width
25430179,,Goethestraße,residential,30,False,False,58.491,"LINESTRING (8.2086745 48.0496227, 8.2087312 48.0496388, 8.20882 48.0496639, 8.2093991 48.0498278)",,,5.5
"[25430179, 1258191948]",,Goethestraße,residential,30,False,True,167.437,"LINESTRING (8.2086745 48.0496227, 8.2085084 48.0495757, 8.2083796 48.0495399, 8.2077361 48.049361, 8.2067023 48.0491445, 8.2065569 48.049114)",,,5.5
25430180,,Schillerstraße,residential,30,False,True,62.457,"LINESTRING (8.2086745 48.0496227, 8.2085364 48.0498429, 8.2083932 48.0500712, 8.2083496 48.0501407)",,,5.5
"[32207307, 25430182]",,Schillerstraße,residential,30,False,False,30.073,"LINESTRING (8.2086745 48.0496227, 8.2087905 48.0494387, 8.2088196 48.0493926, 8.2088317 48.0493735)",,,6.5
31149236,2,Bismarckstraße,primary,50,True,False,121.054,"LINESTRING (8.2029019 48.0556504, 8.2029627 48.0551115, 8.2030297 48.0545651)",,B 500,
146076570,,,residential,30,False,False,37.202,"LINESTRING (8.2010205 48.0526341, 8.2010073 48.052612, 8.2010755 48.0525236, 8.2011492 48.0524581, 8.2012518 48.0523924, 8.2012889 48.0523686)",,,
"[1263305439, 182083759]",,"['Hansjakobstraße', 'Friedhofweg']",residential,30,False,"[False, True]",384.88100000000003,"LINESTRING (8.2010205 48.0526341, 8.2012204 48.0526694, 8.2015512 48.0526619, 8.2017486 48.0526084, 8.2030505 48.051827, 8.2033623 48.0516617, 8.2034991 48.051581, 8.203607 48.0515005, 8.2036497 48.0514386, 8.2036614 48.0513606, 8.2036386 48.0512468, 8.2035897 48.0511681, 8.2034431 48.05105, 8.2033182 48.0509742, 8.203298 48.0509316, 8.2032861 48.0508408, 8.2032121 48.0505751, 8.2031332 48.0504225, 8.203045 48.0503256)",,,4
1258191944,2,Baumannstraße,residential,30,False,True,9.035,"LINESTRING (8.2063047 48.0495678, 8.2061939 48.0495344)",,,5
"[25013369, 1258191947, 1258191943]",1,Bahnhofstraße,residential,30,False,False,53.831,"LINESTRING (8.2063047 48.0495678, 8.2063456 48.0494941, 8.2064798 48.0492526, 8.206486 48.0492414, 8.206522 48.0491767, 8.2065569 48.049114)",,,5
"[1258191945, 30501537]",1,Baumannstraße,residential,30,False,False,164.81100000000004,"LINESTRING (8.2063047 48.0495678, 8.2064146 48.0495984, 8.206761 48.049695, 8.207853 48.0500016, 8.2082246 48.0501057, 8.2083496 48.0501407)",,,5
"[28266440, 1258191946, 25379811]",1,Bahnhofstraße,"['residential', 'living_street']",30,False,True,93.11399999999999,"LINESTRING (8.2063047 48.0495678, 8.2062781 48.0496175, 8.2061197 48.0499138, 8.2061229 48.0499428, 8.2061435 48.0500247, 8.2061366 48.0501225, 8.2061267 48.0501957, 8.2061115 48.0502708, 8.2061125 48.0503341, 8.2061209 48.0503811)",,,"['4.5', '3.5', '5']"
"[1081137000, 1081137002, 28194603]",,Unterallmendstraße,residential,30,False,True,80.256,"LINESTRING (8.2107665 48.0501915, 8.2107172 48.0502304, 8.2107224 48.0502939, 8.2106685 48.0503375, 8.2105629 48.0503752, 8.2105152 48.0503909, 8.2102017 48.0505031, 8.2100391 48.0505621, 8.2100234 48.0505678, 8.2099422 48.0505972)",,,5
"[25430299, 1133331341, 303308135]",2,Allmendstraße,tertiary,50,False,True,154.618,"LINESTRING (8.2092113 48.0515314, 8.2091783 48.051567, 8.2089947 48.0517586, 8.2088674 48.0518828, 8.2087541 48.0519741, 8.2086183 48.0520463, 8.2084702 48.0521014, 8.2082983 48.0521473, 8.2081691 48.0521969, 8.2080297 48.0522675, 8.207888 48.0523539, 8.207803 48.0524134, 8.2077208 48.0524598)",,,
27744748,,Unterallmendstraße,residential,30,False,False,136.343,"LINESTRING (8.2092113 48.0515314, 8.2091691 48.0515138, 8.2091253 48.0514956, 8.2090479 48.0514609, 8.2090116 48.0514246, 8.2090041 48.0513718, 8.209054 48.0513105, 8.2092889 48.051112, 8.209394 48.0510211, 8.2097746 48.0507005, 8.2099422 48.0505972)",,,5
1081136830,,Marktplatz,living_street,,True,False,51.288000000000004,"LINESTRING (8.2061926 48.0520243, 8.2063834 48.0521807, 8.2064327 48.0522212, 8.2065198 48.0522926, 8.2066286 48.0523818)",,,
"[28369003, 28230322, 47623605, 28230359, 28230360]",,Cölestine-Eisele-Straße,"['residential', 'living_street']",,False,False,116.61000000000001,"LINESTRING (8.2077208 48.0524598, 8.2076971 48.0524343, 8.2076506 48.0523842, 8.2076359 48.0523578, 8.2076314 48.0523493, 8.2076007 48.0522838, 8.2074565 48.0520822, 8.2072353 48.05218, 8.2069281 48.0522753, 8.2067544 48.0523371, 8.2066286 48.0523818)",yes,,5
"[46950962, 303308134]",2,Allmendstraße,tertiary,50,False,True,59.919,"LINESTRING (8.2077208 48.0524598, 8.2075354 48.052546, 8.2074 48.0526227, 8.2073607 48.0526557, 8.2072307 48.0527901, 8.2071727 48.0528448)",,,
"[25430299, 1133331341, 303308135]",2,Allmendstraße,tertiary,50,False,False,154.618,"LINESTRING (8.2077208 48.0524598, 8.207803 48.0524134, 8.207888 48.0523539, 8.2080297 48.0522675, 8.2081691 48.0521969, 8.2082983 48.0521473, 8.2084702 48.0521014, 8.2086183 48.0520463, 8.2087541 48.0519741, 8.2088674 48.0518828, 8.2089947 48.0517586, 8.2091783 48.051567, 8.2092113 48.0515314)",,,
28249433,,Kronenstraße,residential,30,False,True,59.896,"LINESTRING (8.204824 48.0497043, 8.2052734 48.0492572)",,,
28325807,,Sommerbergstraße,living_street,30,False,False,94.896,"LINESTRING (8.2088751 48.0524799, 8.2088711 48.0525976, 8.2086963 48.0528725, 8.2084002 48.0532621)",,,
"[25483025, 1263297811, 29192021]",,Sommerbergstraße,residential,30,False,True,276.649,"LINESTRING (8.2088751 48.0524799, 8.2096674 48.0519708, 8.2097286 48.0519323, 8.2106315 48.0513641, 8.2110269 48.0511574, 8.2113116 48.0510606, 8.2115405 48.0509828, 8.2116677 48.0509395, 8.2117371 48.0509158)",,,6
166643442,,Sommerbergstraße,living_street,,False,False,126.53899999999999,"LINESTRING (8.2088751 48.0524799, 8.2084107 48.0526906, 8.2079047 48.0529316, 8.2076821 48.0530066, 8.2075297 48.0529988, 8.2074181 48.0530239)",,,
28325807,,Sommerbergstraße,living_street,30,False,True,94.896,"LINESTRING (8.2084002 48.0532621, 8.2086963 48.0528725, 8.2088711 48.0525976, 8.2088751 48.0524799)",,,
28325805,,Am Bodenwald,residential,30,False,False,112.355,"LINESTRING (8.2131889 48.0509271, 8.2130059 48.0509364, 8.2123433 48.0509748, 8.2121107 48.0509883, 8.2119487 48.0509889, 8.2118083 48.0509861, 8.2117371 48.0509158)",,,
"[28329305, 28329306, 960109774]",,Kirnerstraße,residential,30,False,True,117.831,"LINESTRING (8.2055403 48.0545854, 8.2054225 48.0547434, 8.2054041 48.0549151, 8.2053798 48.055008, 8.2053152 48.0550271, 8.2052225 48.0550138, 8.2045543 48.0548734, 8.2045002 48.054862)",yes,,
"[1264096723, 28383812, 1264096724]",,Kreuzerstraße,residential,,False,True,65.14999999999999,"LINESTRING (8.2063504 48.0537743, 8.2064473 48.0536797, 8.2066075 48.0535235, 8.2067401 48.053382, 8.2067496 48.0533112, 8.2067272 48.05327)",,,
"[28607921, 481841829]",,Marktplatz,living_street,,False,False,21.467,"LINESTRING (8.2069907 48.0526949, 8.207125 48.0528045, 8.2071727 48.0528448)",,,5
"[32207307, 25430182]",,Schillerstraße,residential,30,False,True,30.073,"LINESTRING (8.2088317 48.0493735, 8.2088196 48.0493926, 8.2087905 48.0494387, 8.2086745 48.0496227)",,,6.5
"[1263302033, 1263302034, 25013372, 1125837682]",2,Am Großhausberg,residential,30,False,True,375.9090000000001,"LINESTRING (8.208631 48.0476181, 8.2089243 48.0476269, 8.209351 48.047626, 8.2094384 48.0476258, 8.2097801 48.0476024, 8.2100712 48.0475682, 8.2102901 48.0475361, 8.2104473 48.047498, 8.210557 48.0474532, 8.2106714 48.0473623, 8.2108832 48.0472065, 8.2110063 48.0471521, 8.2110994 48.0471638, 8.2111585 48.0471857, 8.2111964 48.0472134, 8.2112198 48.0472643, 8.2112106 48.0473164, 8.2111753 48.0473642, 8.2109869 48.047551, 8.2108009 48.0477468, 8.2105688 48.0479765, 8.2105167 48.0480576, 8.2105069 48.0481076, 8.2104934 48.048149, 8.2104204 48.048202, 8.2103269 48.0482375, 8.2102069 48.0482657, 8.2101478 48.0482822, 8.2100912 48.0482992, 8.2100365 48.0483157, 8.210009 48.0483323, 8.2099724 48.048363)",,,"['5.5', '7', '6']"
992463792,1,Baumannstraße,residential,30,True,False,32.819,"LINESTRING (8.2048678 48.0491406, 8.2052734 48.0492572)",,,5
24995193,2,Baumannstraße,residential,30,False,True,121.95200000000001,"LINESTRING (8.2048678 48.0491406, 8.2047259 48.0491262, 8.2045498 48.0491587, 8.2034087 48.0494054, 8.2033029 48.0494357)",,,
25367626,,Bahnhofstraße,residential,30,False,True,150.55199999999996,"LINESTRING (8.2052621 48.0481419, 8.2065749 48.0485069, 8.2066557 48.0485571, 8.2067006 48.0486097, 8.2067764 48.0487593, 8.2068029 48.0488061, 8.2068353 48.0488633)",,,6
"[25002581, 833973775]",3,Rabenstraße,residential,30,False,True,15.82,"LINESTRING (8.2015836 48.0489574, 8.201535 48.0490174, 8.2014675 48.0490761)",,,
833973777,2,Rabenstraße,residential,,True,False,29.4,"LINESTRING (8.2015836 48.0489574, 8.2015729 48.0488839, 8.2016016 48.0487964, 8.201638 48.0486984)",,,
833973776,1,Rabenstraße,residential,,True,False,10.308,"LINESTRING (8.2016762 48.0488884, 8.2015836 48.0489574)",,,
319544704,3,Bregstraße,primary,50,False,False,28.149,"LINESTRING (8.2019967 48.048779, 8.2019041 48.0487539, 8.2018076 48.0487333, 8.201638 48.0486984)",,B 500,
"[833973774, 23237327]","['2', '3']",Bregstraße,primary,50,False,True,122.107,"LINESTRING (8.2019967 48.048779, 8.2021035 48.0488127, 8.2021391 48.0488239, 8.2023888 48.0489197, 8.2026557 48.049052, 8.2027008 48.0490786, 8.2031739 48.0493573, 8.2033029 48.0494357)",,B 500,
833973783,1,Rabenstraße,residential,,True,False,26.797,"LINESTRING (8.2019967 48.048779, 8.201813 48.0488337, 8.2016762 48.0488884)",,,
833973845,1,Bahnhofstraße,residential,,True,False,12.149,"LINESTRING (8.2071894 48.0487587, 8.2070354 48.0487953)",,,3
1127761520,3,Grieshaberstraße,primary,50,False,False,37.736000000000004,"LINESTRING (8.2048904 48.0529925, 8.2049511 48.0530062, 8.205278 48.0530798, 8.205325 48.0530904, 8.2053715 48.0531009)",,B 500,
"[28266440, 1258191946, 25379811]",1,Bahnhofstraße,"['living_street', 'residential']",30,False,False,93.114,"LINESTRING (8.2061209 48.0503811, 8.2061125 48.0503341, 8.2061115 48.0502708, 8.2061267 48.0501957, 8.2061366 48.0501225, 8.2061435 48.0500247, 8.2061229 48.0499428, 8.2061197 48.0499138, 8.2062781 48.0496175, 8.2063047 48.0495678)",,,"['4.5', '5', '3.5']"
1258191944,2,Baumannstraße,residential,30,False,False,9.035,"LINESTRING (8.2061939 48.0495344, 8.2063047 48.0495678)",,,5
