osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,lanes,width,access
32240994,Nepomukstraße,residential,,False,True,74.047,"LINESTRING (12.5516519 49.507118, 12.5514962 49.5067608, 12.5514862 49.5067226, 12.5514868 49.5067017, 12.5514876 49.5066759, 12.5515164 49.506535, 12.5514962 49.5064692)",,,,,
"[32240995, 32240996]","['St.-Wenzeslaus-Weg', 'Nepomukstraße']",residential,,False,False,212.33699999999996,"LINESTRING (12.5516519 49.507118, 12.5517182 49.507108, 12.5518521 49.507089, 12.551926 49.5070727, 12.5519788 49.5070561, 12.5520316 49.5070318, 12.5520844 49.5070018, 12.5521514 49.5069115, 12.5522029 49.50678, 12.5522477 49.5066657, 12.5522937 49.5066116, 12.5524158 49.5065378, 12.5524575 49.5064819, 12.5524964 49.5064001, 12.5525008 49.5063759, 12.5525015 49.5063513, 12.552491 49.5063263, 12.5524678 49.506302, 12.552447 49.5062919, 12.5519367 49.5061751, 12.551892 49.5061677, 12.5518509 49.5061667, 12.5518095 49.5061702, 12.5517735 49.5061777, 12.5517428 49.5061922, 12.5517179 49.5062082, 12.5516902 49.5062318, 12.5515905 49.5063912, 12.5514962 49.5064692)",,,,,
32240994,Nepomukstraße,residential,,False,True,150.89100000000002,"LINESTRING (12.5515284 49.5083417, 12.5513964 49.5082072, 12.551297 49.5081246, 12.5512433 49.5080611, 12.5511862 49.5079501, 12.5511827 49.5078241, 12.5512583 49.5076855, 12.551377 49.5075607, 12.5515138 49.5074169, 12.5516164 49.5072619, 12.5516519 49.507118)",,,,,
32342317,Birkenweg,residential,,False,True,35.561,"LINESTRING (12.5439252 49.5078873, 12.543958 49.5082064)",,,,,
61330211,Bachgasse,residential,30,False,True,127.74000000000001,"LINESTRING (12.5446934 49.5097127, 12.5444063 49.5097759, 12.5443585 49.5097871, 12.5440909 49.5098452, 12.5433705 49.5099053, 12.5431046 49.5099264, 12.5429782 49.5099638)",,,,,
173775391,Bachgasse,residential,,False,False,39.373000000000005,"LINESTRING (12.5446934 49.5097127, 12.5448806 49.5096814, 12.5452324 49.5096894)",,,,,
173775399,Bachgasse,residential,,False,False,33.32,"LINESTRING (12.5446934 49.5097127, 12.5444663 49.5096542, 12.5442573 49.5096159)",,,,,
"[151443195, 121515103]",Seerosenweg,residential,30,False,True,97.73599999999999,"LINESTRING (12.5452324 49.5096894, 12.5451884 49.5095821, 12.5446572 49.508896)",,,,,
121515105,Seerosenweg,residential,,False,False,30.064,"LINESTRING (12.5452324 49.5096894, 12.5454144 49.5097987, 12.5454824 49.5098988)",,,,,
173775391,Bachgasse,residential,,False,True,39.373000000000005,"LINESTRING (12.5452324 49.5096894, 12.5448806 49.5096814, 12.5446934 49.5097127)",,,,,
34674755,Badergasse,residential,30,False,False,11.177,"LINESTRING (12.545406 49.5108321, 12.5453488 49.5109255)",,,,,
34674755,Badergasse,residential,30,False,True,25.733,"LINESTRING (12.545406 49.5108321, 12.545458 49.510618, 12.5454615 49.5106035)",,,,,
116266381,Am Graben,living_street,,False,False,116.304,"LINESTRING (12.545406 49.5108321, 12.5451434 49.5108128, 12.5444446 49.5107615, 12.5438763 49.5106507, 12.5438294 49.5106395)",,,,,
151443144,Hauptstraße,secondary,50,False,False,9.783,"LINESTRING (12.5454824 49.5098988, 12.5456162 49.5098849)",St 2159,,,,
121515105,Seerosenweg,residential,,False,True,30.064,"LINESTRING (12.5454824 49.5098988, 12.5454144 49.5097987, 12.5452324 49.5096894)",,,,,
151443144,Hauptstraße,secondary,50,False,True,119.012,"LINESTRING (12.5454824 49.5098988, 12.5451096 49.5099403, 12.5449313 49.5099622, 12.5445589 49.510008, 12.5444816 49.510034, 12.5444025 49.5100961, 12.5441871 49.5102672, 12.5440993 49.5103078, 12.5440549 49.5103232)",St 2159,,,,
116814292,Bahnhofstraße,tertiary,,False,False,10.359,"LINESTRING (12.5428379 49.5099833, 12.5429782 49.5099638)",SAD 44,,,,
29032839,Klöppelschulstraße,residential,30,False,False,203.727,"LINESTRING (12.5428379 49.5099833, 12.5427841 49.5100348, 12.5427312 49.5100467, 12.5425072 49.5100069, 12.5423302 49.5099756, 12.5422363 49.5099756, 12.5421424 49.5100069, 12.542078 49.5100696, 12.5419772 49.5103237, 12.541801 49.5107138, 12.5416748 49.5110593, 12.5415306 49.5112746)",,,,,
"[35548416, 116814292]",Bahnhofstraße,tertiary,,False,True,138.748,"LINESTRING (12.5428379 49.5099833, 12.5426769 49.5099773, 12.542349 49.5098687, 12.5421381 49.5098251, 12.541955 49.5097945, 12.5417337 49.5097819, 12.5413784 49.5097934, 12.5409852 49.5098538)",SAD 44,,,,
29032091,Böhmerwaldstraße,residential,30,False,True,35.312,"LINESTRING (12.5520912 49.510598, 12.5518819 49.5105488, 12.551627 49.5104983)",,,,,
436311403,Freyung,residential,30,False,False,36.981,"LINESTRING (12.5520912 49.510598, 12.5520794 49.5105216, 12.5520331 49.510468, 12.551772 49.510373)",,,,,
"[29064800, 119132953, 152437709, 29064799]",Böhmerwaldstraße,residential,30,False,False,64.9,"LINESTRING (12.5503958 49.5107192, 12.5504907 49.5106893, 12.550551 49.5106492, 12.5506655 49.5105724, 12.5507573 49.5105232, 12.5508832 49.5104664, 12.5509071 49.5104642, 12.5510527 49.5104353, 12.5511444 49.5104227)",,yes,,,
152437709,Böhmerwaldstraße,residential,30,False,True,45.85399999999999,"LINESTRING (12.5503958 49.5107192, 12.5503226 49.510721, 12.5502561 49.5107074, 12.5501607 49.5106843, 12.5499386 49.5106471, 12.549778 49.5106539)",,,,,
336980542,Böhmerwaldstraße,residential,30,False,False,53.711,"LINESTRING (12.5503958 49.5107192, 12.5503973 49.5107677, 12.5503513 49.5108423, 12.5502134 49.510958, 12.5501588 49.511, 12.5501128 49.5110261, 12.5500338 49.511055, 12.5499524 49.5110677)",,,,,permissive
485427306,Sandgrubenweg,residential,30,False,True,110.569,"LINESTRING (12.5468881 49.5074984, 12.5467967 49.5077347, 12.5467598 49.5080208, 12.5467654 49.5081598, 12.5467542 49.5084843)",,,,,
173775399,Bachgasse,residential,,False,True,33.32,"LINESTRING (12.5442573 49.5096159, 12.5444663 49.5096542, 12.5446934 49.5097127)",,,,,
173945574,Klöppelschulstraße,residential,,False,True,32.081,"LINESTRING (12.5411806 49.5118858, 12.541219 49.5117691, 12.5412848 49.5116054)",,,,,
"[29032840, 230889990]",Klöppelschulstraße,residential,,False,True,78.961,"LINESTRING (12.5405126 49.5111884, 12.5407785 49.5112235, 12.5408481 49.5112216, 12.5409419 49.511157, 12.5415306 49.5112746)",,,,,
173945584,Lerchenweg,residential,30,False,True,57.155,"LINESTRING (12.5445583 49.5109265, 12.5447722 49.5109324, 12.5451579 49.5109373, 12.5453488 49.5109255)",,,,,
116266381,Am Graben,living_street,,False,True,32.669000000000004,"LINESTRING (12.5437892 49.5103519, 12.5438005 49.5105908, 12.5438018 49.5106161, 12.5438294 49.5106395)",,,,,
151443144,Hauptstraße,secondary,50,False,False,19.653,"LINESTRING (12.5437892 49.5103519, 12.543898 49.5103501, 12.5439953 49.5103396, 12.5440549 49.5103232)",St 2159,,,,
151443144,Hauptstraße,secondary,50,False,True,78.00900000000001,"LINESTRING (12.5437892 49.5103519, 12.5437744 49.5103521, 12.5435772 49.5103373, 12.5434416 49.5103083, 12.543296 49.5102527, 12.5431662 49.5101778, 12.5430557 49.5100786, 12.5429949 49.5099949, 12.5429782 49.5099638)",St 2159,,,,
119132952,Vorstadt,secondary,50,False,True,10.993,"LINESTRING (12.5498279 49.5107473, 12.549778 49.5106539)",St 2154,,2,,
119132952,Vorstadt,secondary,50,False,False,36.75,"LINESTRING (12.5498279 49.5107473, 12.5498518 49.5107993, 12.5499524 49.5110677)",St 2154,,2,,
"[152437710, 152437711]",Torhäuslweg,residential,30,False,True,116.225,"LINESTRING (12.5498279 49.5107473, 12.5496748 49.5107844, 12.5496069 49.5108243, 12.5495527 49.5108641, 12.5494575 49.510977, 12.5493738 49.5110685, 12.5491096 49.5112333, 12.5488382 49.511381, 12.5487393 49.5114866)",,,,"['4', '3']",
101777247,Am Hahnenweiher,residential,30,False,False,59.583000000000006,"LINESTRING (12.5484259 49.5088314, 12.5482804 49.5087704, 12.5482289 49.5087562, 12.547977 49.5086869, 12.5477606 49.5086617, 12.5477309 49.5087255)",,,,,
151443198,Weidinger Straße,secondary,,False,False,12.815999999999999,"LINESTRING (12.5484259 49.5088314, 12.5485168 49.5087904, 12.5485744 49.5087684)",St 2154,,2,,
151443198,Weidinger Straße,secondary,,False,True,46.684999999999995,"LINESTRING (12.5484259 49.5088314, 12.5481928 49.5089316, 12.5479906 49.5090545, 12.5479292 49.5090973)",St 2154,,2,,
29031792,Schulstraße,residential,30,False,True,197.96800000000002,"LINESTRING (12.5466432 49.5124956, 12.5465198 49.5124642, 12.5463477 49.5124253, 12.5462599 49.512409, 12.5460107 49.5123848, 12.5459725 49.5123531, 12.5459466 49.5123315, 12.5460527 49.5118167, 12.5463104 49.5113632, 12.5464612 49.511098)",,,,,
151443189,Lebzeltergasse,residential,30,False,True,61.907,"LINESTRING (12.5491504 49.5102033, 12.5490732 49.510303, 12.5489369 49.5104311, 12.5486369 49.5106452)",,,,,
152437712,Vorstadt,secondary,50,False,False,69.419,"LINESTRING (12.5491504 49.5102033, 12.5493539 49.5102821, 12.5495233 49.5103707, 12.5496179 49.5104538, 12.5497028 49.5105457, 12.549778 49.5106539)",St 2154,,2,,
"[152437712, 152437691]","['Hauptstraße', 'Vorstadt']",secondary,50,False,True,61.67399999999999,"LINESTRING (12.5491504 49.5102033, 12.5490963 49.5101849, 12.5488577 49.5101209, 12.5485016 49.5100513, 12.5483441 49.5100238)",St 2154,,2,,
119132952,Vorstadt,secondary,50,False,False,155.095,"LINESTRING (12.5499524 49.5110677, 12.5500045 49.5112066, 12.5502855 49.511898, 12.5504362 49.5122476, 12.5505267 49.5124111)",St 2154,,2,,
119132952,Vorstadt,secondary,50,False,True,36.75,"LINESTRING (12.5499524 49.5110677, 12.5498518 49.5107993, 12.5498279 49.5107473)",St 2154,,2,,
336980542,Böhmerwaldstraße,residential,30,False,True,53.711,"LINESTRING (12.5499524 49.5110677, 12.5500338 49.511055, 12.5501128 49.5110261, 12.5501588 49.511, 12.5502134 49.510958, 12.5503513 49.5108423, 12.5503973 49.5107677, 12.5503958 49.5107192)",,,,,permissive
436764218,Am Graben,living_street,,False,False,34.326,"LINESTRING (12.5438294 49.5106395, 12.5433984 49.5107698)",,,,,
116266381,Am Graben,living_street,,False,False,32.669000000000004,"LINESTRING (12.5438294 49.5106395, 12.5438018 49.5106161, 12.5438005 49.5105908, 12.5437892 49.5103519)",,,,,
116266381,Am Graben,living_street,,False,True,116.304,"LINESTRING (12.5438294 49.5106395, 12.5438763 49.5106507, 12.5444446 49.5107615, 12.5451434 49.5108128, 12.545406 49.5108321)",,,,,
436764218,Am Graben,living_street,,False,True,34.326,"LINESTRING (12.5433984 49.5107698, 12.5438294 49.5106395)",,,,,
