osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,lanes,junction,tunnel,ref
27317197,Mölleweg,unclassified,,False,False,178.042,"LINESTRING (6.4580423 51.6634918, 6.4584042 51.6637928, 6.4585084 51.6638711, 6.4589916 51.664234, 6.4596626 51.6647378)",,,,,
"[28677365, 999202255]",Varusring,primary,70,False,False,375.10900000000004,"LINESTRING (6.4580423 51.6634918, 6.4587703 51.6628772, 6.4598231 51.6619325, 6.4605687 51.6612558, 6.4610183 51.6608477, 6.4611526 51.6607249)",,"['2', '3']",,,B 57
40128647,Westwall,residential,30,False,True,33.655,"LINESTRING (6.4544889 51.6596354, 6.4548758 51.659451)",4,,,,
40128647,Westwall,residential,30,False,False,257.47,"LINESTRING (6.4544889 51.6596354, 6.4537805 51.6599529, 6.4528355 51.6604249, 6.4527282 51.6604733, 6.4526469 51.6605229, 6.4520155 51.6609077, 6.451678 51.6611479)",4,,,,
"[533104924, 27896860]",De Beyer,residential,30,False,False,166.23700000000002,"LINESTRING (6.4544889 51.6596354, 6.4545176 51.6597505, 6.454479 51.659874, 6.454373 51.6600011, 6.4542478 51.6601355, 6.4541025 51.6602492, 6.4540725 51.6602824, 6.4539795 51.6603194, 6.4535061 51.660509, 6.4530717 51.6607373)",6.00,2,,,
"[27896860, 533104924]",De Beyer,residential,30,False,True,166.237,"LINESTRING (6.4530717 51.6607373, 6.4535061 51.660509, 6.4539795 51.6603194, 6.4540725 51.6602824, 6.4541025 51.6602492, 6.4542478 51.6601355, 6.454373 51.6600011, 6.454479 51.659874, 6.4545176 51.6597505, 6.4544889 51.6596354)",6.00,2,,,
28221863,Heinrich-Holland-Straße,residential,30,False,False,88.664,"LINESTRING (6.4478117 51.6597867, 6.4485783 51.660194, 6.4487448 51.6603306)",,,,,
28223303,Am Langacker,residential,30,False,False,70.83,"LINESTRING (6.4478117 51.6597867, 6.4485164 51.6594216, 6.4486004 51.6593788)",,,,,
357535600,Bahnhofstraße,tertiary,30,False,False,44.576,"LINESTRING (6.4486004 51.6593788, 6.4481299 51.659104)",,,,,
28223303,Am Langacker,residential,30,False,True,70.83,"LINESTRING (6.4486004 51.6593788, 6.4485164 51.6594216, 6.4478117 51.6597867)",,,,,
"[357535600, 357535601, 5777896, 360620656]",Bahnhofstraße,tertiary,30,False,True,180.55800000000002,"LINESTRING (6.4486004 51.6593788, 6.4488958 51.659548, 6.4492888 51.6597758, 6.4496117 51.6599629, 6.4496337 51.6599769, 6.4497251 51.660035, 6.4498032 51.6600846, 6.4498553 51.6601177, 6.4499124 51.660151, 6.4504793 51.6604623, 6.4505187 51.660483)",,,,,
28221863,Heinrich-Holland-Straße,residential,30,False,True,88.664,"LINESTRING (6.4487448 51.6603306, 6.4485783 51.660194, 6.4478117 51.6597867)",,,,,
357535600,Bahnhofstraße,tertiary,30,False,False,84.525,"LINESTRING (6.4481299 51.659104, 6.4472361 51.658584)",,,,,
357535600,Bahnhofstraße,tertiary,30,False,True,44.576,"LINESTRING (6.4481299 51.659104, 6.4486004 51.6593788)",,,,,
28222233,Carl-Cuno-Straße,residential,30,False,False,256.87,"LINESTRING (6.4481299 51.659104, 6.4481748 51.6590755, 6.4488542 51.6586161, 6.4492514 51.6583439, 6.4495372 51.658142, 6.4488924 51.6577609, 6.4488765 51.6577539, 6.4488607 51.6577479, 6.4488434 51.657744, 6.4488275 51.657741, 6.4488059 51.6577389, 6.4487888 51.6577388, 6.4487689 51.657741, 6.4487527 51.6577443, 6.4487381 51.6577482, 6.4487213 51.6577544, 6.4487066 51.6577609, 6.4483472 51.6580078)",,,,,
28222233,Carl-Cuno-Straße,residential,30,False,True,256.87,"LINESTRING (6.4483472 51.6580078, 6.4487066 51.6577609, 6.4487213 51.6577544, 6.4487381 51.6577482, 6.4487527 51.6577443, 6.4487689 51.657741, 6.4487888 51.6577388, 6.4488059 51.6577389, 6.4488275 51.657741, 6.4488434 51.657744, 6.4488607 51.6577479, 6.4488765 51.6577539, 6.4488924 51.6577609, 6.4495372 51.658142, 6.4492514 51.6583439, 6.4488542 51.6586161, 6.4481748 51.6590755, 6.4481299 51.659104)",,,,,
28221879,Stephan-Beissel-Straße,residential,30,False,True,112.45599999999999,"LINESTRING (6.4471397 51.6619173, 6.447997 51.6623814, 6.4483908 51.6625649)",,,,,
25396386,Varusring,primary,70,False,True,159.284,"LINESTRING (6.4567998 51.6646957, 6.4571365 51.6643089, 6.4575229 51.6639161, 6.4580423 51.6634918)",,2,,,B 57
28677366,Am Rheintor,unclassified,50,False,False,51.527,"LINESTRING (6.4567998 51.6646957, 6.456708 51.6646714, 6.4561126 51.6645139)",,2,,,
28677366,Am Rheintor,unclassified,50,False,True,51.527,"LINESTRING (6.4561126 51.6645139, 6.456708 51.6646714, 6.4567998 51.6646957)",,2,,,
28884223,Antoniusstraße,residential,30,False,True,19.476999999999997,"LINESTRING (6.450301 51.6655366, 6.4502232 51.6654619, 6.4501455 51.6653904)",,,,,
28884223,Antoniusstraße,residential,30,False,False,64.733,"LINESTRING (6.448672 51.6645223, 6.449049 51.6647135, 6.4493811 51.6649033)",,,,,
28884223,Antoniusstraße,residential,30,False,True,118.375,"LINESTRING (6.448672 51.6645223, 6.447829 51.664076, 6.4476846 51.6639722, 6.4475356 51.6638607, 6.4474356 51.6637885)",,,,,
28884235,Brunhildstraße,residential,30,False,False,109.155,"LINESTRING (6.448672 51.6645223, 6.4487414 51.6644523, 6.4490284 51.6642402, 6.4493204 51.6640386, 6.4496376 51.6638639, 6.4497494 51.663809)",,,,,
28884223,Antoniusstraße,residential,30,False,False,75.585,"LINESTRING (6.4493811 51.6649033, 6.4500287 51.6653164, 6.4501455 51.6653904)",,,,,
28884223,Antoniusstraße,residential,30,False,True,64.733,"LINESTRING (6.4493811 51.6649033, 6.449049 51.6647135, 6.448672 51.6645223)",,,,,
28884241,Guntherstraße,residential,30,False,False,92.042,"LINESTRING (6.4493811 51.6649033, 6.4494721 51.6648446, 6.4503223 51.6643165)",,,,,
28884223,Antoniusstraße,residential,30,False,False,19.476999999999997,"LINESTRING (6.4501455 51.6653904, 6.4502232 51.6654619, 6.450301 51.6655366)",,,,,
28884223,Antoniusstraße,residential,30,False,True,75.585,"LINESTRING (6.4501455 51.6653904, 6.4500287 51.6653164, 6.4493811 51.6649033)",,,,,
28884228,Kriemhildstraße,residential,30,False,False,86.54499999999999,"LINESTRING (6.4501455 51.6653904, 6.4507373 51.664995, 6.4509171 51.6648599, 6.4509823 51.6648108)",,,,,
28884228,Kriemhildstraße,residential,30,False,True,86.545,"LINESTRING (6.4509823 51.6648108, 6.4509171 51.6648599, 6.4507373 51.664995, 6.4501455 51.6653904)",,,,,
28884235,Brunhildstraße,residential,30,False,True,109.155,"LINESTRING (6.4497494 51.663809, 6.4496376 51.6638639, 6.4493204 51.6640386, 6.4490284 51.6642402, 6.4487414 51.6644523, 6.448672 51.6645223)",,,,,
28884241,Guntherstraße,residential,30,False,True,92.042,"LINESTRING (6.4503223 51.6643165, 6.4494721 51.6648446, 6.4493811 51.6649033)",,,,,
27317197,Mölleweg,unclassified,,False,False,79.47999999999999,"LINESTRING (6.4596626 51.6647378, 6.4596871 51.6647542, 6.4602627 51.6651385, 6.4604469 51.6652615)",,,,,
27317197,Mölleweg,unclassified,,False,True,178.042,"LINESTRING (6.4596626 51.6647378, 6.4589916 51.664234, 6.4585084 51.6638711, 6.4584042 51.6637928, 6.4580423 51.6634918)",,,,,
66291457,Am Dombogen,residential,30,False,True,77.112,"LINESTRING (6.4596626 51.6647378, 6.4597508 51.6646813, 6.4599743 51.66456, 6.4602445 51.6644993, 6.4604075 51.6644849, 6.4606497 51.6644878)",,,,,
33992518,Kapitel,residential,30,False,False,15.673,"LINESTRING (6.4536354 51.6618887, 6.4534674 51.6619836)",,,,,
23010429,Europaplatz,tertiary,50,True,False,15.215,"LINESTRING (6.4507649 51.6606136, 6.4507056 51.6606406, 6.4506332 51.6606485, 6.4505626 51.6606358)",,,roundabout,,
"[24049264, 40128648]",Bahnhofstraße,residential,30,False,True,86.59200000000001,"LINESTRING (6.4507649 51.6606136, 6.4508022 51.6606382, 6.4512181 51.6608819, 6.4513854 51.6609757, 6.451678 51.6611479)",,,,,
45902206,Niederstraße,residential,30,False,True,43.914,"LINESTRING (6.4561098 51.6616178, 6.455577 51.661834)",,,,,
343440175,Niederstraße,residential,30,False,True,76.535,"LINESTRING (6.4590731 51.6608001, 6.4586765 51.6608437, 6.4584368 51.6608801, 6.4582144 51.6609201, 6.4580774 51.6609392, 6.4579916 51.6609515)",,,,,
43744941,Nibelungenplatz,unclassified,50,True,False,40.004,"LINESTRING (6.4532486 51.6653755, 6.453173 51.6653721, 6.4531047 51.6653516, 6.4530483 51.6653164, 6.4530263 51.6652561, 6.4530495 51.6651916, 6.4531165 51.6651473, 6.4531542 51.665133)",,1,roundabout,,
45049665,Alte Brauerei,residential,30,False,True,64.228,"LINESTRING (6.4612448 51.6591662, 6.4609531 51.6592178, 6.4607518 51.6592415, 6.4605961 51.6592506, 6.4604012 51.6592557, 6.4603304 51.6592498)",,,,,
45049680,Halenboom,residential,30,False,False,164.90800000000002,"LINESTRING (6.4612448 51.6591662, 6.4613834 51.659261, 6.461917 51.6596687, 6.4619173 51.6597312, 6.4618341 51.6598023, 6.4613684 51.6599266, 6.4610086 51.6599956, 6.4608066 51.6600353)",,,,,
45049680,Halenboom,residential,30,False,True,164.90800000000002,"LINESTRING (6.4608066 51.6600353, 6.4610086 51.6599956, 6.4613684 51.6599266, 6.4618341 51.6598023, 6.4619173 51.6597312, 6.461917 51.6596687, 6.4613834 51.659261, 6.4612448 51.6591662)",,,,,
27317197,Mölleweg,unclassified,,False,True,93.22,"LINESTRING (6.4613477 51.6658865, 6.4605149 51.6653069, 6.4604469 51.6652615)",,,,,
5785815,Hochstraße,residential,30,True,False,2.892,"LINESTRING (6.4568457 51.6603438, 6.4568723 51.6603639)",,,,,
26950763,Mühlenberg,residential,30,False,False,30.289,"LINESTRING (6.4568457 51.6603438, 6.4564656 51.6604802)",,,,,
27747692,Orkstraße,residential,30,True,False,8.154,"LINESTRING (6.4576219 51.6607633, 6.4575338 51.6608122)",,,,,
244406826,Hochstraße,residential,30,False,False,29.857,"LINESTRING (6.4576219 51.6607633, 6.4579091 51.6609642)",,,,,
45902208,Niederstraße,residential,30,False,True,5.863,"LINESTRING (6.4579916 51.6609515, 6.4579091 51.6609642)",,,,,
245780307,Hochstraße,residential,30,False,False,41.823,"LINESTRING (6.4579916 51.6609515, 6.4583177 51.6612686)",,,,,
343440175,Niederstraße,residential,30,False,False,76.535,"LINESTRING (6.4579916 51.6609515, 6.4580774 51.6609392, 6.4582144 51.6609201, 6.4584368 51.6608801, 6.4586765 51.6608437, 6.4590731 51.6608001)",,,,,
284615139,Domblick,residential,30,False,True,92.979,"LINESTRING (6.4609851 51.6636875, 6.4608873 51.6637973, 6.4607988 51.6639215, 6.4607243 51.6641064, 6.4606916 51.6642364, 6.4606637 51.6643809, 6.4606497 51.6644878)",,,,,
66291457,Am Dombogen,residential,30,False,True,6.627,"LINESTRING (6.4606497 51.6644878, 6.4607445 51.6644975)",,,,,
66291457,Am Dombogen,residential,30,False,False,77.11200000000001,"LINESTRING (6.4606497 51.6644878, 6.4604075 51.6644849, 6.4602445 51.6644993, 6.4599743 51.66456, 6.4597508 51.6646813, 6.4596626 51.6647378)",,,,,
284615139,Domblick,residential,30,False,False,92.979,"LINESTRING (6.4606497 51.6644878, 6.4606637 51.6643809, 6.4606916 51.6642364, 6.4607243 51.6641064, 6.4607988 51.6639215, 6.4608873 51.6637973, 6.4609851 51.6636875)",,,,,
66291457,Am Dombogen,residential,30,False,False,6.627,"LINESTRING (6.4607445 51.6644975, 6.4606497 51.6644878)",,,,,
305781504,Saintesstraße,residential,30,False,True,87.90299999999999,"LINESTRING (6.4607445 51.6644975, 6.4607072 51.664715, 6.460668 51.664853, 6.4605876 51.6650421, 6.4604469 51.6652615)",,,,,
27317197,Mölleweg,unclassified,,False,False,93.22,"LINESTRING (6.4604469 51.6652615, 6.4605149 51.6653069, 6.4613477 51.6658865)",,,,,
27317197,Mölleweg,unclassified,,False,True,79.48,"LINESTRING (6.4604469 51.6652615, 6.4602627 51.6651385, 6.4596871 51.6647542, 6.4596626 51.6647378)",,,,,
305781504,Saintesstraße,residential,30,False,False,87.90299999999999,"LINESTRING (6.4604469 51.6652615, 6.4605876 51.6650421, 6.460668 51.664853, 6.4607072 51.664715, 6.4607445 51.6644975)",,,,,
26950757,Holzweg,residential,30,False,True,52.032,"LINESTRING (6.460126 51.6572913, 6.4599151 51.6572184, 6.4594241 51.6571265)",,,,,
43744941,Nibelungenplatz,unclassified,50,True,False,46.43299999999999,"LINESTRING (6.4531542 51.665133, 6.4532092 51.665128, 6.4532835 51.6651331, 6.4533496 51.6651547, 6.4533984 51.6651898, 6.453423 51.6652336, 6.4534189 51.6652829, 6.4533842 51.6653274, 6.4533242 51.66536, 6.4532486 51.6653755)",,1,roundabout,,
"[26986543, 43744943]",Rheinstraße,residential,30,False,True,48.237,"LINESTRING (6.4531542 51.665133, 6.4531444 51.6650799, 6.4531374 51.6650522, 6.4530781 51.6647856, 6.4530781 51.6647024)",,2,,,
