osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry
1017294345,,St.-Johannes-Straße,residential,50,,False,True,5.663,"LINESTRING (10.893216 48.2652678, 10.893279 48.2652389)"
25018730,,Röntgenstraße,residential,30,,False,False,104.16999999999999,"LINESTRING (10.893216 48.2652678, 10.8931826 48.2652278, 10.8931721 48.2651958, 10.8931237 48.264996, 10.8930785 48.2648266, 10.8930748 48.2648082, 10.893 48.2644357, 10.8929822 48.264347)"
1017294345,,St.-Johannes-Straße,residential,50,,False,False,103.46400000000001,"LINESTRING (10.893216 48.2652678, 10.8929454 48.2654052, 10.8927036 48.2655236, 10.8924853 48.2656129, 10.8921956 48.2657064, 10.892032 48.2657549)"
4399896,,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,True,24.942,"LINESTRING (10.8887708 48.271512, 10.8888622 48.2717279)"
"[4399896, 376877193, 32224743]",3,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,177.766,"LINESTRING (10.8887708 48.271512, 10.8887383 48.2714356, 10.8886642 48.2712613, 10.8886186 48.2711649, 10.8886019 48.2711289, 10.8885112 48.2709223, 10.8883958 48.2706593, 10.8883584 48.270551, 10.8883196 48.2704441, 10.888306 48.2704072, 10.8882864 48.2703607, 10.8882507 48.2702785, 10.8882348 48.270242, 10.8882103 48.2701801, 10.8881338 48.269971)"
25097243,,Kolpingstraße,residential,50,,False,False,95.531,"LINESTRING (10.8887708 48.271512, 10.8888809 48.2714922, 10.8892738 48.2714239, 10.8898453 48.2713928, 10.8898214 48.2712625)"
25097243,,Kolpingstraße,residential,50,,False,True,95.531,"LINESTRING (10.8898214 48.2712625, 10.8898453 48.2713928, 10.8892738 48.2714239, 10.8888809 48.2714922, 10.8887708 48.271512)"
25098491,,Laubenweg,living_street,,,False,False,225.66499999999996,"LINESTRING (10.8843994 48.2688242, 10.8848472 48.2687923, 10.8853855 48.2687437, 10.8852551 48.2682651, 10.8850549 48.2674288, 10.8850467 48.2673944)"
4399896,,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,24.942,"LINESTRING (10.8888622 48.2717279, 10.8887708 48.271512)"
184458119,,Bei der Krone,residential,50,,False,True,117.86800000000001,"LINESTRING (10.8888622 48.2717279, 10.8887556 48.2717483, 10.888553 48.2717869, 10.8883954 48.2718153, 10.8876827 48.271947, 10.8876071 48.2719603, 10.8874495 48.2719878, 10.8873814 48.272005, 10.8873447 48.2720314)"
25018730,,Röntgenstraße,residential,30,,False,True,104.17,"LINESTRING (10.8929822 48.264347, 10.893 48.2644357, 10.8930748 48.2648082, 10.8930785 48.2648266, 10.8931237 48.264996, 10.8931721 48.2651958, 10.8931826 48.2652278, 10.893216 48.2652678)"
25594191,,Gutenbergstraße,residential,30,,False,True,37.738,"LINESTRING (10.8896353 48.2652348, 10.8898775 48.2653055, 10.8901022 48.2653711)"
25594192,,Lessingstraße,residential,30,,False,False,90.91799999999999,"LINESTRING (10.8896353 48.2652348, 10.8895972 48.265245, 10.8894995 48.265268, 10.8884733 48.2654996)"
25594193,,Goethestraße,residential,30,,False,False,169.409,"LINESTRING (10.8896353 48.2652348, 10.8894256 48.2649458, 10.8893058 48.2647837, 10.8892073 48.2646406, 10.8892014 48.2646316, 10.8891213 48.2645016, 10.8890307 48.2643576, 10.8889884 48.2642813, 10.8889382 48.2641844, 10.888886 48.2640841, 10.8887474 48.2638324)"
25594192,,Lessingstraße,residential,30,,False,True,90.918,"LINESTRING (10.8884733 48.2654996, 10.8894995 48.265268, 10.8895972 48.265245, 10.8896353 48.2652348)"
34568843,2,Von-Eichendorff-Straße,residential,30,,False,False,157.73000000000002,"LINESTRING (10.8884733 48.2654996, 10.8884371 48.2654469, 10.8883184 48.2652785, 10.8881981 48.2651028, 10.8881057 48.2649727, 10.8880479 48.2648988, 10.8879862 48.2648112, 10.8878666 48.2646505, 10.8877469 48.2644832, 10.8877233 48.2644514, 10.8875478 48.2642221)"
34568843,2,Von-Eichendorff-Straße,residential,30,,False,True,94.90499999999999,"LINESTRING (10.8884733 48.2654996, 10.8885511 48.2656493, 10.8886025 48.265751, 10.8886338 48.2658135, 10.8887027 48.2660436, 10.8887079 48.2660615, 10.8887875 48.2662917, 10.8887986 48.2663237)"
24978536,,Holbeinstraße,residential,30,,False,False,99.143,"LINESTRING (10.8887474 48.2638324, 10.8884332 48.2639026, 10.8881245 48.2640016, 10.888053 48.2640246, 10.8875478 48.2642221)"
"[24978536, 24978538]",,"['Albert-Schweitzer-Straße', 'Holbeinstraße']",residential,30,,False,True,357.96299999999997,"LINESTRING (10.8887474 48.2638324, 10.8890375 48.2637909, 10.8891699 48.2637711, 10.8892692 48.2637563, 10.8893146 48.2637495, 10.8895759 48.2637119, 10.8897925 48.2636768, 10.889957 48.2636507, 10.8900463 48.2636356, 10.8903785 48.2635837, 10.8904522 48.2635956, 10.8904951 48.2636454, 10.8905221 48.2638154, 10.8905659 48.2640649, 10.8906001 48.2642443, 10.8906076 48.2642824, 10.8906364 48.2644157, 10.8906405 48.2644405, 10.8906657 48.2645944, 10.8906851 48.2647635, 10.8907227 48.2650148, 10.8907227 48.265061, 10.8907227 48.2650683, 10.890718 48.2651104, 10.8907017 48.2651543, 10.8906599 48.2652109, 10.8905865 48.265264, 10.8905689 48.2652768, 10.8904037 48.265324, 10.8901022 48.2653711)"
25594193,,Goethestraße,residential,30,,False,True,169.409,"LINESTRING (10.8887474 48.2638324, 10.888886 48.2640841, 10.8889382 48.2641844, 10.8889884 48.2642813, 10.8890307 48.2643576, 10.8891213 48.2645016, 10.8892014 48.2646316, 10.8892073 48.2646406, 10.8893058 48.2647837, 10.8894256 48.2649458, 10.8896353 48.2652348)"
34568844,,St.-Johannes-Straße,residential,50,,False,True,38.746,"LINESTRING (10.8882841 48.2663879, 10.8887986 48.2663237)"
25594195,,Steingasse,residential,50,,False,False,86.28,"LINESTRING (10.8882841 48.2663879, 10.8884945 48.2670112, 10.8885373 48.2671453)"
34568844,,St.-Johannes-Straße,residential,50,,False,False,65.71000000000001,"LINESTRING (10.8882841 48.2663879, 10.8882469 48.2663946, 10.8878746 48.2664618, 10.8874359 48.2665613)"
24897861,,Rathausstraße,residential,50,,False,False,71.109,"LINESTRING (10.8934711 48.267553, 10.8932655 48.2675538, 10.8928639 48.2675532, 10.8925104 48.2675516)"
24897861,,Rathausstraße,residential,50,,False,True,45.297,"LINESTRING (10.8934711 48.267553, 10.8936298 48.2675564, 10.8940827 48.2675671)"
25594196,,Pfänderweg,residential,50,,False,False,114.297,"LINESTRING (10.8934711 48.267553, 10.8934613 48.2671624, 10.8934412 48.2668844, 10.893422 48.2666606, 10.8934662 48.2665291)"
25594196,,Pfänderweg,residential,50,,False,True,114.297,"LINESTRING (10.8934662 48.2665291, 10.893422 48.2666606, 10.8934412 48.2668844, 10.8934613 48.2671624, 10.8934711 48.267553)"
184458119,,Bei der Krone,residential,50,,False,False,117.86800000000001,"LINESTRING (10.8873447 48.2720314, 10.8873814 48.272005, 10.8874495 48.2719878, 10.8876071 48.2719603, 10.8876827 48.271947, 10.8883954 48.2718153, 10.888553 48.2717869, 10.8887556 48.2717483, 10.8888622 48.2717279)"
24897861,,Rathausstraße,residential,50,,False,False,27.46,"LINESTRING (10.8944536 48.2675727, 10.8940827 48.2675671)"
"[26371896, 25203006]",,Alter Postweg,"['living_street', 'residential']",30,,False,True,111.98300000000002,"LINESTRING (10.8841202 48.2715003, 10.8840157 48.2713012, 10.8837964 48.2709532, 10.8837332 48.2708633, 10.8836785 48.2707854, 10.8835771 48.2706647, 10.8835101 48.2705805)"
74926629,,Schulstraße,living_street,,,False,False,36.607,"LINESTRING (10.8896248 48.270071, 10.8893984 48.2697783)"
24898075,,Schulstraße,living_street,,roundabout,True,False,24.923000000000002,"LINESTRING (10.8896248 48.270071, 10.8896562 48.270063, 10.8896898 48.2700618, 10.8897223 48.2700676, 10.8897506 48.2700798, 10.8897718 48.2700972, 10.8897838 48.2701181, 10.8897856 48.2701405, 10.8897769 48.2701622, 10.8897585 48.270181, 10.8897323 48.2701951)"
24898075,,Schulstraße,living_street,,roundabout,True,False,12.471,"LINESTRING (10.8895854 48.2701689, 10.8895733 48.270148, 10.8895715 48.2701256, 10.8895802 48.2701039, 10.8895986 48.2700851, 10.8896248 48.270071)"
24898076,,Kolpingstraße,living_street,30,,False,True,74.852,"LINESTRING (10.8895854 48.2701689, 10.8894532 48.2702279, 10.8893993 48.2703126, 10.8893861 48.2703333, 10.8893754 48.2705185, 10.8893718 48.2707729, 10.8893723 48.2707859)"
24898075,,Schulstraße,living_street,,roundabout,True,False,12.448,"LINESTRING (10.8897323 48.2701951, 10.8897009 48.2702031, 10.8896673 48.2702043, 10.8896348 48.2701985, 10.8896066 48.2701863, 10.8895854 48.2701689)"
24919967,,Schulstraße,living_street,30,,False,True,143.77100000000002,"LINESTRING (10.8897323 48.2701951, 10.8898244 48.2702769, 10.8899742 48.2704838, 10.8901759 48.2706918, 10.8902792 48.2709149, 10.8904445 48.2711555, 10.89058 48.2713512)"
143889945,,Pfalzstraße,residential,30,,False,True,13.951,"LINESTRING (10.8930311 48.2687204, 10.8928854 48.2686408)"
75119219,,Zugspitzstraße,residential,30,,False,False,99.47800000000001,"LINESTRING (10.8930311 48.2687204, 10.8932812 48.2686806, 10.8935697 48.2686362, 10.8940207 48.2685723, 10.8943439 48.2685291)"
143889945,,Pfalzstraße,residential,30,,False,False,249.911,"LINESTRING (10.8930311 48.2687204, 10.8931836 48.2691343, 10.8933919 48.2698719, 10.8936621 48.2709275)"
75136100,,,residential,20,,False,True,22.578,"LINESTRING (10.8882548 48.2676084, 10.8883124 48.2678078)"
626264429,,Rathausstraße,residential,20,,False,False,66.394,"LINESTRING (10.8882548 48.2676084, 10.889144 48.2675298)"
626264429,,Rathausstraße,residential,20,,False,True,34.855999999999995,"LINESTRING (10.8882548 48.2676084, 10.8882239 48.2676118, 10.8877902 48.2676596)"
54171572,2,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,True,33.604,"LINESTRING (10.8872313 48.2681082, 10.8873585 48.2683983)"
54171572,2,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,42.051,"LINESTRING (10.8872313 48.2681082, 10.8871857 48.2680013, 10.8871524 48.2679132, 10.8870992 48.2677406)"
75136103,,Europaplatz,residential,,,True,False,95.75899999999999,"LINESTRING (10.8872313 48.2681082, 10.8873848 48.2680827, 10.8876914 48.2680355, 10.8877125 48.2680322, 10.8882456 48.2679489, 10.8882821 48.2679379, 10.8883083 48.2679191, 10.888326 48.267896, 10.888329 48.267872, 10.8883124 48.2678078)"
75136100,,,residential,20,,False,False,22.578,"LINESTRING (10.8883124 48.2678078, 10.8882548 48.2676084)"
376877190,1,Bürgermeister-Wohlfarth-Straße,tertiary,30,,True,False,49.794,"LINESTRING (10.8869571 48.2673208, 10.8870314 48.2673755, 10.8871086 48.2675838, 10.8871254 48.267629, 10.8870992 48.2677406)"
376877191,3,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,48.614000000000004,"LINESTRING (10.8869571 48.2673208, 10.886861 48.2671119, 10.8868337 48.2670524, 10.8867917 48.2669638, 10.8867657 48.2669026)"
54171572,2,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,33.604,"LINESTRING (10.8873585 48.2683983, 10.8872313 48.2681082)"
54171572,2,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,True,184.448,"LINESTRING (10.8873585 48.2683983, 10.8873845 48.2684603, 10.8874287 48.2685606, 10.8875221 48.2687098, 10.8876381 48.2688575, 10.8877398 48.269058, 10.8877588 48.2691038, 10.8878301 48.2692664, 10.8878319 48.2692706, 10.8878476 48.269307, 10.8879604 48.2695629, 10.8880009 48.2696526, 10.888054 48.2697757, 10.8880639 48.2697981, 10.8881338 48.269971)"
163401096,,Heimgartenstraße,residential,30,,False,False,162.351,"LINESTRING (10.8873585 48.2683983, 10.887511 48.2683729, 10.8877053 48.2683389, 10.8879214 48.2682958, 10.8879302 48.2682943, 10.8894122 48.2680477, 10.8894831 48.2680359)"
237885119,,Alter Postweg,residential,30,,False,True,78.42,"LINESTRING (10.8829287 48.2682064, 10.8828188 48.2681851, 10.8828016 48.2681869, 10.8826316 48.2682047, 10.8823486 48.2682343, 10.8819562 48.2682754, 10.8818868 48.2682877)"
26371896,,Alter Postweg,residential,30,,False,False,58.812999999999995,"LINESTRING (10.8818868 48.2682877, 10.8819805 48.2684719, 10.8819862 48.2685114, 10.8821212 48.2687289, 10.8821616 48.2687819)"
26371896,,Alter Postweg,residential,30,,False,True,76.79400000000001,"LINESTRING (10.8818868 48.2682877, 10.8818563 48.2682182, 10.8818522 48.2682089, 10.8817843 48.2680226, 10.8817293 48.2677848, 10.8817095 48.2677136, 10.8816941 48.2676584, 10.8816832 48.2676113)"
237885119,,Alter Postweg,residential,30,,False,False,78.41999999999999,"LINESTRING (10.8818868 48.2682877, 10.8819562 48.2682754, 10.8823486 48.2682343, 10.8826316 48.2682047, 10.8828016 48.2681869, 10.8828188 48.2681851, 10.8829287 48.2682064)"
25098491,,Laubenweg,living_street,,,False,True,225.665,"LINESTRING (10.8850467 48.2673944, 10.8850549 48.2674288, 10.8852551 48.2682651, 10.8853855 48.2687437, 10.8848472 48.2687923, 10.8843994 48.2688242)"
"[60917052, 376882508]",,Gartenstraße,tertiary,50,,False,False,140.213,"LINESTRING (10.8850467 48.2673944, 10.8852774 48.2673756, 10.8854588 48.267337, 10.8856476 48.2672787, 10.8858468 48.2672019, 10.8859791 48.2671321, 10.8860211 48.2671114, 10.8861052 48.2670788, 10.8862695 48.2670149, 10.8862804 48.2670107, 10.8865565 48.2669467, 10.8866386 48.2669277, 10.8867657 48.2669026)"
60917052,,Gartenstraße,tertiary,50,,False,True,250.206,"LINESTRING (10.8850467 48.2673944, 10.884634 48.2674047, 10.884597 48.2674071, 10.8843893 48.2674205, 10.8842736 48.267428, 10.8839166 48.2674581, 10.8838515 48.2674626, 10.8836374 48.2674776, 10.8835831 48.2674814, 10.8833821 48.2674954, 10.8833277 48.2674994, 10.8832373 48.267506, 10.8830302 48.2675212, 10.8829534 48.2675268, 10.8827346 48.2675437, 10.8826205 48.2675524, 10.8822483 48.2675806, 10.8821865 48.2675838, 10.8818567 48.2676017, 10.8817627 48.2676068, 10.8816832 48.2676113)"
626264429,,Rathausstraße,residential,20,,False,False,34.855999999999995,"LINESTRING (10.8877902 48.2676596, 10.8882239 48.2676118, 10.8882548 48.2676084)"
24897862,,Rathausstraße,residential,20,,False,True,13.863,"LINESTRING (10.8872809 48.2677106, 10.8872247 48.267718, 10.8870992 48.2677406)"
34568857,,St.-Johannes-Straße,residential,50,,False,True,5.344,"LINESTRING (10.8919672 48.2657761, 10.892032 48.2657549)"
24919911,,Pfalzstraße,residential,50,,False,False,201.49899999999997,"LINESTRING (10.8919672 48.2657761, 10.8919762 48.2658029, 10.8921242 48.2662431, 10.892202 48.2664854, 10.8922661 48.2667069, 10.8923257 48.2669044, 10.8923841 48.267107, 10.8925104 48.2675516)"
34568857,,St.-Johannes-Straße,residential,50,,False,False,77.092,"LINESTRING (10.8919672 48.2657761, 10.8918792 48.2658, 10.8915702 48.2658834, 10.8915149 48.2658961, 10.8912344 48.265957, 10.8909869 48.2660089)"
25594195,,Steingasse,residential,50,,False,True,86.28,"LINESTRING (10.8885373 48.2671453, 10.8884945 48.2670112, 10.8882841 48.2663879)"
"[4399896, 376877193, 32224743]",3,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,True,177.766,"LINESTRING (10.8881338 48.269971, 10.8882103 48.2701801, 10.8882348 48.270242, 10.8882507 48.2702785, 10.8882864 48.2703607, 10.888306 48.2704072, 10.8883196 48.2704441, 10.8883584 48.270551, 10.8883958 48.2706593, 10.8885112 48.2709223, 10.8886019 48.2711289, 10.8886186 48.2711649, 10.8886642 48.2712613, 10.8887383 48.2714356, 10.8887708 48.271512)"
54171572,2,Bürgermeister-Wohlfarth-Straße,tertiary,30,,False,False,184.448,"LINESTRING (10.8881338 48.269971, 10.8880639 48.2697981, 10.888054 48.2697757, 10.8880009 48.2696526, 10.8879604 48.2695629, 10.8878476 48.269307, 10.8878319 48.2692706, 10.8878301 48.2692664, 10.8877588 48.2691038, 10.8877398 48.269058, 10.8876381 48.2688575, 10.8875221 48.2687098, 10.8874287 48.2685606, 10.8873845 48.2684603, 10.8873585 48.2683983)"
"[376877194, 24896629]",,Marktstraße,residential,30,,False,False,96.18299999999999,"LINESTRING (10.8881338 48.269971, 10.888205 48.2699566, 10.8882806 48.2699417, 10.8885833 48.2698821, 10.888723 48.2698556, 10.8889082 48.2698331, 10.8893984 48.2697783)"
"[24896625, 54928195, 60920149, 24896627]",,Schwabenstraße,"['residential', 'living_street']",30,,False,True,175.737,"LINESTRING (10.8924174 48.2724104, 10.8924014 48.2723575, 10.8923698 48.2722567, 10.8922212 48.2718225, 10.892209 48.2717865, 10.892148 48.2716079, 10.8920643 48.2713672, 10.8920496 48.2713244, 10.8919261 48.2709626, 10.8918932 48.270869)"
25150818,,Egerländer Straße,residential,30,,False,True,109.42500000000001,"LINESTRING (10.8924174 48.2724104, 10.8925461 48.2723953, 10.89264 48.2723852, 10.8926721 48.2723819, 10.8928817 48.2723669, 10.8932601 48.2723712, 10.8933576 48.2723792, 10.8938878 48.2724136)"
