osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,access
35861232,,Zum Holzplatz,residential,,False,False,47.04,"LINESTRING (9.8711027 51.7024646, 9.8717424 51.702317)",,,
35866561,,Zum Holzplatz,residential,,False,True,99.765,"LINESTRING (9.8711027 51.7024646, 9.8707236 51.7015987)",,,
35546789,,Gartenstraße,residential,50,False,False,46.539,"LINESTRING (9.872391 51.7022005, 9.8718516 51.7022954, 9.8717424 51.702317)",,,
35546789,,Gartenstraße,residential,50,False,True,243.48000000000002,"LINESTRING (9.872391 51.7022005, 9.8734656 51.7020205, 9.875297 51.7017377, 9.8758123 51.7016543)",,,
"[35861233, 35861234]",,Waisenmauer,residential,,False,True,140.27,"LINESTRING (9.872391 51.7022005, 9.8720327 51.7013755, 9.8713997 51.7014843)",,,
35861231,,Am Kohlenhof,residential,,False,False,27.294,"LINESTRING (9.8706193 51.7013619, 9.8707236 51.7015987)",,,
304463699,B 241,Lange Straße,primary,50,False,True,40.292,"LINESTRING (9.871948 51.7026554, 9.871883 51.7025686, 9.8718435 51.7025148, 9.8718025 51.7024435, 9.8717424 51.702317)",,,
270588441,,,residential,,False,True,73.402,"LINESTRING (9.8725185 51.6999581, 9.8715738 51.7001052, 9.8714855 51.7001189)",,,
270588439,,,residential,,False,True,50.176,"LINESTRING (9.8714855 51.7001189, 9.8716412 51.7005597)",,,
270588441,,,residential,,False,False,73.402,"LINESTRING (9.8714855 51.7001189, 9.8715738 51.7001052, 9.8725185 51.6999581)",,,
270588441,,,residential,,False,True,45.027,"LINESTRING (9.8714855 51.7001189, 9.87134 51.7001432, 9.8708547 51.7002244)",,,
35546794,B 241,Lange Straße,primary,30,False,True,47.441,"LINESTRING (9.8708547 51.7002244, 9.8706771 51.6998122)",,,
"[1034489257, 35546794, 1017624958]",B 241,Lange Straße,primary,30,False,False,91.003,"LINESTRING (9.8708547 51.7002244, 9.8710301 51.7006474, 9.8710458 51.7006843, 9.8711837 51.701017)",,yes,
270588441,,,residential,,False,False,45.027,"LINESTRING (9.8708547 51.7002244, 9.87134 51.7001432, 9.8714855 51.7001189)",,,
270588439,,,residential,,False,False,50.176,"LINESTRING (9.8716412 51.7005597, 9.8714855 51.7001189)",,,
1034489279,,Mannenstraße,residential,50,False,False,4.81,"LINESTRING (9.8726993 51.6986633, 9.8727365 51.6986999)",,,
1034489279,,Mannenstraße,residential,50,False,True,55.153,"LINESTRING (9.8726993 51.6986633, 9.8722723 51.6982438)",,,
35546756,,,residential,,False,False,53.191,"LINESTRING (9.8715844 51.6989671, 9.8712581 51.6985336)",,,
35546756,,,residential,,False,True,5.094,"LINESTRING (9.8715844 51.6989671, 9.8716157 51.6990086)",,,
1034489270,,Scheunenstraße,residential,,True,False,83.935,"LINESTRING (9.8715844 51.6989671, 9.8726993 51.6986633)",1,,
35546794,B 241,Lange Straße,primary,30,False,False,6.269,"LINESTRING (9.8704478 51.69927, 9.8704717 51.6993244)",,,
35546794,B 241,Lange Straße,primary,30,False,True,32.705,"LINESTRING (9.8704478 51.69927, 9.8703232 51.6989862)",,,
1034489270,,Scheunenstraße,residential,,True,False,85.266,"LINESTRING (9.8704478 51.69927, 9.8715844 51.6989671)",1,,
1045529157,,An der Burgbreite,residential,,False,True,51.586,"LINESTRING (9.8654541 51.6976357, 9.8654096 51.6980988)",,,
1034489238,,Ahornweg,residential,30,False,False,97.002,"LINESTRING (9.8759885 51.7007373, 9.8761893 51.7007063, 9.8762054 51.7006942, 9.8760807 51.7004166, 9.8760498 51.7004108, 9.8758862 51.700437, 9.8758614 51.7004636, 9.8759885 51.7007373)",,,
1034489238,,Ahornweg,residential,30,False,True,97.00200000000001,"LINESTRING (9.8759885 51.7007373, 9.8758614 51.7004636, 9.8758862 51.700437, 9.8760498 51.7004108, 9.8760807 51.7004166, 9.8762054 51.7006942, 9.8761893 51.7007063, 9.8759885 51.7007373)",,,
1034489238,,Ahornweg,residential,30,False,False,68.976,"LINESTRING (9.8759885 51.7007373, 9.8755844 51.7007995, 9.8750207 51.7008953)",,,
