osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,access
150445881,2,L 1077,Unterm Markt,secondary,50,False,True,87.689,"LINESTRING (11.7270779 50.8571621, 11.7270658 50.857271, 11.7270552 50.857367, 11.7270608 50.8574831, 11.7271063 50.8575698, 11.7271546 50.8576224, 11.7275909 50.8577751)",,,
208347864,2,L 1076,Geraer Straße,secondary,50,False,False,104.025,"LINESTRING (11.7293809 50.8577597, 11.7291994 50.8578861, 11.7290404 50.857982, 11.7289609 50.8580247, 11.7288557 50.8580624, 11.7287824 50.8580741, 11.7286912 50.8580791, 11.7285919 50.8580684, 11.7283548 50.8580285, 11.7281191 50.8579701)",5,,
1076027929,2,L 1076,Geraer Straße,secondary,50,False,True,41.149,"LINESTRING (11.7293809 50.8577597, 11.7294843 50.8577133, 11.7296934 50.8576478, 11.7299014 50.8575921)",,,
289276856,2,L 1077,Straße des Friedens,tertiary,50,False,False,10.613,"LINESTRING (11.7257803 50.8593377, 11.7256332 50.8593598)",,,
289276856,2,L 1077,Straße des Friedens,tertiary,50,False,True,155.209,"LINESTRING (11.7257803 50.8593377, 11.7259593 50.8593282, 11.7261148 50.8593147, 11.7261596 50.8593109, 11.7263145 50.8592726, 11.7264128 50.8592282, 11.7264867 50.8591813, 11.7265534 50.8591233, 11.7266861 50.8589535, 11.7267616 50.8588686, 11.726789 50.8588114, 11.7268049 50.8587197, 11.7268079 50.8585121, 11.726811 50.8584539, 11.726828 50.8583936, 11.7268754 50.8583304)",,,
1074230291,,,Niedlingsgasse,residential,,False,False,201.659,"LINESTRING (11.7257803 50.8593377, 11.725696 50.8591521, 11.7255397 50.8590047, 11.7252404 50.858781, 11.7250806 50.8587122, 11.7250224 50.858654, 11.724929 50.8583759, 11.7249029 50.8582981, 11.7248696 50.858216, 11.724746 50.8579113, 11.7246792 50.8577196)",,,
1074135794,,,Felsenkellerhohle,residential,50,False,False,7.343999999999999,"LINESTRING (11.7242904 50.8601046, 11.7243366 50.8601303, 11.7243725 50.8601453)",,,
"[1074135792, 1074135793, 1074135795]",2,L 1077,Klosterstraße,tertiary,50,False,False,85.939,"LINESTRING (11.7242904 50.8601046, 11.7244023 50.8600448, 11.7246935 50.859881, 11.7252088 50.8595935)",,,
1074135795,2,L 1077,Klosterstraße,tertiary,50,False,True,27.326999999999998,"LINESTRING (11.7242904 50.8601046, 11.724113 50.86019, 11.7239852 50.8602571)",,,
"[149994661, 1074230295]",,,Klostermühle,residential,50,False,False,122.762,"LINESTRING (11.7239852 50.8602571, 11.7239416 50.8602501, 11.7238639 50.8602395, 11.7237108 50.860221, 11.723542 50.8601815, 11.7234421 50.8601513, 11.7233066 50.8600558, 11.7231862 50.8599706, 11.7231135 50.8599415, 11.7230712 50.8599425, 11.7230411 50.8599447, 11.7230022 50.8599475, 11.7229338 50.8599623, 11.7227568 50.8600254, 11.7225958 50.8600982, 11.7225185 50.8601581)",,,
1074135795,2,L 1077,Klosterstraße,tertiary,50,False,False,27.326999999999998,"LINESTRING (11.7239852 50.8602571, 11.724113 50.86019, 11.7242904 50.8601046)",,,
"[365080362, 1074135796, 1074135797, 1074135798, 1074241015, 1074230296]",2,L 1077,"['Bahnhofstraße', 'Klosterstraße']",tertiary,50,False,True,237.32100000000003,"LINESTRING (11.7239852 50.8602571, 11.7238341 50.8603451, 11.7237096 50.8604614, 11.7236033 50.8605777, 11.7235297 50.8607012, 11.7234981 50.8608261, 11.7234874 50.8609512, 11.723496 50.8610892, 11.7235066 50.8612336, 11.7235392 50.86143, 11.7235718 50.8615971, 11.723677 50.8619402, 11.7237183 50.8620582, 11.7237666 50.8621627, 11.7238002 50.8622119, 11.7238503 50.8622686)",,,
"[149994672, 289276844, 289276845]",,,"['Obermühlenweg', 'Am Sand']",residential,50,False,"[False, True]",125.52099999999999,"LINESTRING (11.7277482 50.8543928, 11.7279474 50.8546313, 11.7280141 50.8547091, 11.7283927 50.854826, 11.7285469 50.8549406, 11.7286184 50.8550002, 11.7286339 50.8550132, 11.7288268 50.8551731, 11.7289193 50.8551948)",,,
"[181401632, 289276851]",,,Steinweg,residential,30,False,"[False, True]",48.717999999999996,"LINESTRING (11.726492 50.8574707, 11.726478 50.8573955, 11.7264748 50.8573605, 11.7264579 50.8571762, 11.7264385 50.8570826, 11.726362 50.8570849)",3,,
"[1074233705, 289276860]",,,Straße des Friedens,residential,30,False,False,100.112,"LINESTRING (11.726492 50.8574707, 11.7265232 50.8575247, 11.7265479 50.8575632, 11.7265726 50.8576017, 11.7266338 50.8577729, 11.7266859 50.858009, 11.7267984 50.8582548, 11.7268404 50.8583009, 11.7268754 50.8583304)",3,,
"[1074230289, 149994660]",,,Klingenstraße,residential,30,False,False,437.1430000000001,"LINESTRING (11.726492 50.8574707, 11.7263761 50.8574274, 11.7261319 50.8573417, 11.7257571 50.8572102, 11.7242975 50.8566968, 11.7234575 50.8563958, 11.7220657 50.8560544, 11.721258 50.8560562, 11.7208373 50.8559606)",,,
"[1074230291, 1076108482, 1076108483, 149994671]",,,Niedlingsgasse,residential,,False,True,369.27299999999997,"LINESTRING (11.7197193 50.8580259, 11.7198936 50.8580005, 11.7200609 50.8579697, 11.7203192 50.8578925, 11.7204686 50.8578478, 11.7206378 50.8577981, 11.7207486 50.8577627, 11.720899 50.8577319, 11.7210422 50.8577069, 11.7213064 50.8576757, 11.7216097 50.8576564, 11.7216493 50.8576539, 11.7220464 50.8576286, 11.7223415 50.8576176, 11.72271 50.8575719, 11.7229646 50.8575458, 11.7235205 50.8574793, 11.7236969 50.8574628, 11.7238364 50.8574595, 11.7240429 50.8574611, 11.7242642 50.8574899, 11.7244211 50.8575297, 11.7245629 50.8575808, 11.7246343 50.8576592, 11.7246792 50.8577196)",,,
"[150445872, 150445877, 150445878]",2,L 1077,Amtsplatz,tertiary,50,False,"[False, True]",30.650000000000002,"LINESTRING (11.7268754 50.8583304, 11.7269369 50.8582869, 11.7270972 50.8581837, 11.7271713 50.8581279)",,yes,
289276856,2,L 1077,Straße des Friedens,tertiary,50,False,False,155.20899999999997,"LINESTRING (11.7268754 50.8583304, 11.726828 50.8583936, 11.726811 50.8584539, 11.7268079 50.8585121, 11.7268049 50.8587197, 11.726789 50.8588114, 11.7267616 50.8588686, 11.7266861 50.8589535, 11.7265534 50.8591233, 11.7264867 50.8591813, 11.7264128 50.8592282, 11.7263145 50.8592726, 11.7261596 50.8593109, 11.7261148 50.8593147, 11.7259593 50.8593282, 11.7257803 50.8593377)",,,
"[1074233705, 289276860]",,,Straße des Friedens,residential,30,False,True,100.11200000000001,"LINESTRING (11.7268754 50.8583304, 11.7268404 50.8583009, 11.7267984 50.8582548, 11.7266859 50.858009, 11.7266338 50.8577729, 11.7265726 50.8576017, 11.7265479 50.8575632, 11.7265232 50.8575247, 11.726492 50.8574707)",3,,
289276856,2,L 1077,Straße des Friedens,tertiary,50,False,True,10.613,"LINESTRING (11.7256332 50.8593598, 11.7257803 50.8593377)",,,
"[289276856, 180135136, 180135135]",2,L 1077,"['Straße des Friedens', 'Klosterstraße']",tertiary,50,False,False,39.594,"LINESTRING (11.7256332 50.8593598, 11.7255585 50.8593912, 11.7253455 50.8595158, 11.7252088 50.8595935)",,yes,
289276858,,,Straße des Friedens,residential,,False,False,52.066,"LINESTRING (11.7256332 50.8593598, 11.7254151 50.8593858, 11.7252809 50.8593818, 11.7250922 50.859315, 11.7250488 50.859278, 11.7250998 50.8592265)",,,
34139340,,,Töpferberg,residential,50,False,True,281.541,"LINESTRING (11.7243725 50.8601453, 11.7245271 50.8600698, 11.7249672 50.8599389, 11.7254155 50.8598234, 11.7256868 50.8597822, 11.7261809 50.8597098, 11.7264574 50.8596664, 11.7266186 50.8596332, 11.7267385 50.859599, 11.7272844 50.8594227, 11.7275446 50.8593405, 11.7276796 50.8592787, 11.7278078 50.8591853, 11.7279426 50.859087)",,,
"[1074135794, 365075093]",,,Felsenkellerhohle,residential,"['50', '30']",False,False,89.385,"LINESTRING (11.7243725 50.8601453, 11.7245351 50.8601845, 11.7255673 50.8604235)",,,
1074135794,,,Felsenkellerhohle,residential,50,False,True,7.343999999999999,"LINESTRING (11.7243725 50.8601453, 11.7243366 50.8601303, 11.7242904 50.8601046)",,,
149377504,,,Steinweg,residential,,False,True,154.63400000000001,"LINESTRING (11.7263121 50.8569296, 11.7262859 50.8568795, 11.7262652 50.8567896, 11.726269 50.8567246, 11.7262459 50.8565613, 11.7262213 50.8563956, 11.7262322 50.8562347, 11.7262717 50.8560792, 11.7263048 50.8559391, 11.7263055 50.8557739, 11.7263041 50.855605, 11.7263077 50.8555477)",,,
289276858,,,Straße des Friedens,residential,,False,True,52.066,"LINESTRING (11.7250998 50.8592265, 11.7250488 50.859278, 11.7250922 50.859315, 11.7252809 50.8593818, 11.7254151 50.8593858, 11.7256332 50.8593598)",,,
"[289276834, 149377469]",,,In den Gärten,residential,,False,True,140.368,"LINESTRING (11.7297353 50.8554573, 11.7292289 50.8556206, 11.7287979 50.855767, 11.7285421 50.8558601, 11.7285079 50.8558676, 11.7281549 50.8559225, 11.7279222 50.855974)",,,
360213061,,,Unterm Baderberg,residential,,False,True,8.632,"LINESTRING (11.7292834 50.8550254, 11.7293885 50.8549851)",,,
"[1074235621, 360213062]",,,Unterm Baderberg,residential,,False,True,16.122999999999998,"LINESTRING (11.7295597 50.8550672, 11.7294992 50.8550162, 11.729441 50.8549851, 11.7293885 50.8549851)",,,
1094319939,,,,residential,,False,True,39.151,"LINESTRING (11.7327675 50.8585299, 11.7331994 50.8587527)",,,
1094319946,,,,residential,,False,True,25.238,"LINESTRING (11.7250285 50.8577728, 11.7248308 50.8577468, 11.7246792 50.8577196)",,,
