osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,bridge,access,junction
30955220,2,Rudolf-Breitscheid-Straße,residential,30,False,False,129.992,"LINESTRING (12.6430831 51.1433079, 12.642401 51.14222)",,6.5,,,
"[1208321498, 361156746, 30955230]",1,August-Bebel-Straße,residential,30,False,False,126.267,"LINESTRING (12.6430831 51.1433079, 12.6428578 51.1433603, 12.6426265 51.1434159, 12.6424693 51.1434382, 12.6422736 51.1434516, 12.6420074 51.1434833, 12.6416922 51.143537, 12.6415124 51.1435786, 12.6414742 51.1435874, 12.641374 51.1436433)",,5.0,,,
30955230,1,August-Bebel-Straße,residential,30,False,True,47.68,"LINESTRING (12.6430831 51.1433079, 12.643281 51.1432524, 12.6435748 51.143165, 12.6436974 51.1431206)",,5.0,,,
"[92006313, 30955214, 30955215]",2,Badstraße,residential,30,False,False,166.22299999999998,"LINESTRING (12.6477658 51.1472802, 12.6476668 51.1472437, 12.6476499 51.1472371, 12.6468911 51.1469415, 12.6465015 51.1467882, 12.6464665 51.146773, 12.6461274 51.1466373, 12.6459607 51.1465673, 12.6457446 51.1464888)",,"['6', '4.7']",yes,,
262077946,,Heinrich-Heine-Straße,residential,30,False,True,212.68099999999998,"LINESTRING (12.6477658 51.1472802, 12.6478442 51.1472046, 12.6479331 51.1470502, 12.6479694 51.1469759, 12.648004 51.1468959, 12.6480499 51.1467768, 12.6481806 51.1463915, 12.6482105 51.1463176, 12.6482403 51.1461765, 12.6483682 51.1457548, 12.6484752 51.1454282)",,5.25,,,
85002936,1,Badstraße,residential,30,True,False,5.955,"LINESTRING (12.6421296 51.1456172, 12.6420745 51.1455763)",,4.5,,,
30971449,1,Badstraße,residential,,False,False,43.07600000000001,"LINESTRING (12.6421296 51.1456172, 12.6420725 51.1457063, 12.6419918 51.1458922, 12.6418452 51.145928)",,,,,
30971449,1,Badstraße,residential,,False,True,43.07599999999999,"LINESTRING (12.6418452 51.145928, 12.6419918 51.1458922, 12.6420725 51.1457063, 12.6421296 51.1456172)",,,,,
"[30971445, 30003918, 1104009575]",1,Bahnhofstraße,residential,"['50', '30']",False,False,166.575,"LINESTRING (12.6457446 51.1464888, 12.6460558 51.1460822, 12.6461904 51.1459091, 12.6462432 51.1458478, 12.6464141 51.1456493, 12.6468378 51.1451574)",,6.0,,,
"[92006313, 30955214, 30955215]",2,Badstraße,residential,30,False,True,166.223,"LINESTRING (12.6457446 51.1464888, 12.6459607 51.1465673, 12.6461274 51.1466373, 12.6464665 51.146773, 12.6465015 51.1467882, 12.6468911 51.1469415, 12.6476499 51.1472371, 12.6476668 51.1472437, 12.6477658 51.1472802)",,"['6', '4.7']",yes,,
31810657,,Badstraße,residential,30,False,False,168.85399999999998,"LINESTRING (12.6457446 51.1464888, 12.6456265 51.1464527, 12.6450447 51.146275, 12.6449045 51.1462369, 12.6445537 51.1461588, 12.6441232 51.146076, 12.6438135 51.1460119, 12.6437164 51.1459865, 12.6434949 51.1459363)",,5.25,,,
30996559,1,Eduard-Seirig-Straße,residential,,False,False,84.48,"LINESTRING (12.6382428 51.1476518, 12.6394274 51.1478099)",,,,,
340384392,2,Käthe-Kollwitz-Straße,residential,,False,False,79.718,"LINESTRING (12.6382428 51.1476518, 12.6383624 51.1472701, 12.63847 51.1469492)",,9.1,,,
340384392,2,Käthe-Kollwitz-Straße,residential,,False,True,60.489999999999995,"LINESTRING (12.6382428 51.1476518, 12.6380651 51.1481388, 12.6380463 51.1481816)",,9.1,,,
30996559,1,Eduard-Seirig-Straße,residential,,False,True,84.48,"LINESTRING (12.6394274 51.1478099, 12.6382428 51.1476518)",,,,,
30996561,1,Eigene Scholle,unclassified,30,False,False,197.501,"LINESTRING (12.6365588 51.1467036, 12.6366251 51.1467711, 12.6365313 51.1473676, 12.6364581 51.147828, 12.6364427 51.1480064, 12.6369589 51.1480424, 12.6371653 51.1480573)",,,,,
493411217,2,Leipziger Straße,secondary,50,False,True,38.811,"LINESTRING (12.6365588 51.1467036, 12.636696 51.1466535, 12.636832 51.1466086, 12.6370533 51.1465442)",S 11,7.5,,,
930605685,2,Leipziger Straße,secondary,50,False,False,78.42999999999999,"LINESTRING (12.6365588 51.1467036, 12.6363579 51.1467852, 12.6361202 51.1469185, 12.6359477 51.1470583, 12.6358538 51.1471474, 12.6358053 51.1472122)",S 11,7.5,,,
30996561,1,Eigene Scholle,unclassified,30,False,False,68.555,"LINESTRING (12.6371653 51.1480573, 12.6373527 51.1481664, 12.637445 51.1482006, 12.6375917 51.1482252, 12.6377338 51.1482229, 12.6377975 51.1482074, 12.6379184 51.1481781, 12.6380463 51.1481816)",,,,,
30996561,1,Eigene Scholle,unclassified,30,False,True,197.501,"LINESTRING (12.6371653 51.1480573, 12.6369589 51.1480424, 12.6364427 51.1480064, 12.6364581 51.147828, 12.6365313 51.1473676, 12.6366251 51.1467711, 12.6365588 51.1467036)",,,,,
30996563,1,Eigene Scholle,unclassified,30,False,False,169.68,"LINESTRING (12.6371653 51.1480573, 12.6372033 51.1479106, 12.6372339 51.1477762, 12.6372553 51.1476299, 12.6372482 51.1474823, 12.6372175 51.1472865, 12.6371266 51.1468101, 12.6370851 51.1466125, 12.6370533 51.1465442)",,,,,
30996561,1,Eigene Scholle,unclassified,30,False,True,68.555,"LINESTRING (12.6380463 51.1481816, 12.6379184 51.1481781, 12.6377975 51.1482074, 12.6377338 51.1482229, 12.6375917 51.1482252, 12.637445 51.1482006, 12.6373527 51.1481664, 12.6371653 51.1480573)",,,,,
340384392,2,Käthe-Kollwitz-Straße,residential,,False,False,60.489999999999995,"LINESTRING (12.6380463 51.1481816, 12.6380651 51.1481388, 12.6382428 51.1476518)",,9.1,,,
30996563,1,Eigene Scholle,unclassified,30,False,True,169.68,"LINESTRING (12.6370533 51.1465442, 12.6370851 51.1466125, 12.6371266 51.1468101, 12.6372175 51.1472865, 12.6372482 51.1474823, 12.6372553 51.1476299, 12.6372339 51.1477762, 12.6372033 51.1479106, 12.6371653 51.1480573)",,,,,
493411217,2,Leipziger Straße,secondary,50,False,False,38.811,"LINESTRING (12.6370533 51.1465442, 12.636832 51.1466086, 12.636696 51.1466535, 12.6365588 51.1467036)",S 11,7.5,,,
493411217,2,Leipziger Straße,secondary,50,False,True,46.091,"LINESTRING (12.6370533 51.1465442, 12.6373817 51.1464606, 12.63745 51.1464359, 12.6375331 51.1464036, 12.6375979 51.1463758, 12.637639 51.1463566)",S 11,7.5,,,
30996614,1,Mühlstraße,residential,,False,False,23.469,"LINESTRING (12.6369694 51.1428651, 12.6372249 51.1427278)",,,,,
30996604,1,Mühlstraße,residential,,True,False,166.72799999999998,"LINESTRING (12.6369694 51.1428651, 12.636661 51.1430407, 12.6363376 51.1432266, 12.6354123 51.143786, 12.6352669 51.1439135)",,,,,
23901982,3,Bornaer Straße,primary,50,False,True,79.532,"LINESTRING (12.6352669 51.1439135, 12.6355045 51.1439743, 12.6358533 51.1440767, 12.6360589 51.1441338, 12.6363082 51.1442044)",B 176,9.0,,,
30996606,1,Ringstraße,residential,,False,False,8.891,"LINESTRING (12.6372249 51.1427278, 12.6371605 51.1426588)",,,,,
30996614,1,Mühlstraße,residential,,False,True,23.469,"LINESTRING (12.6372249 51.1427278, 12.6369694 51.1428651)",,,,,
340384394,,Mühlstraße,residential,,False,False,94.58000000000001,"LINESTRING (12.6372249 51.1427278, 12.6373931 51.1427025, 12.6376395 51.1426327, 12.638464 51.1423875)",,5.25,,,
30996606,1,Ringstraße,residential,,False,True,8.891,"LINESTRING (12.6371605 51.1426588, 12.6372249 51.1427278)",,,,,
"[30996610, 30996645, 30996606]",1,"['Mühlstraße', 'Ringstraße']",residential,,False,"[False, True]",120.346,"LINESTRING (12.6371605 51.1426588, 12.6371168 51.142604, 12.6368766 51.1423077, 12.6366041 51.14202, 12.6363954 51.1417891, 12.6363237 51.1417129)",,,,,
30996608,1,Ringstraße,residential,30,False,False,154.73299999999998,"LINESTRING (12.6371605 51.1426588, 12.6368745 51.1426855, 12.6364435 51.1427514, 12.6362955 51.1425919, 12.6358185 51.1421048, 12.6356749 51.1419541)",,,,,
30996610,1,Ringstraße,residential,,False,False,48.204,"LINESTRING (12.6359315 51.141356, 12.6363237 51.1417129)",,,,,
30996610,1,Ringstraße,residential,,False,True,48.204,"LINESTRING (12.6363237 51.1417129, 12.6359315 51.141356)",,,,,
30996612,1,Ringstraße,residential,,False,False,52.612,"LINESTRING (12.6363237 51.1417129, 12.6356749 51.1419541)",,,,,
"[30996610, 30996645, 30996606]",1,"['Mühlstraße', 'Ringstraße']",residential,,False,"[False, True]",120.346,"LINESTRING (12.6363237 51.1417129, 12.6363954 51.1417891, 12.6366041 51.14202, 12.6368766 51.1423077, 12.6371168 51.142604, 12.6371605 51.1426588)",,,,,
30996612,1,Ringstraße,residential,,False,False,283.259,"LINESTRING (12.6351191 51.1421839, 12.6348622 51.1424158, 12.6347462 51.1424746, 12.6344833 51.1425914, 12.634302 51.1426978, 12.6340874 51.1428576, 12.6343286 51.1430629, 12.6349005 51.1428701, 12.6350725 51.1427511, 12.6354405 51.1426216, 12.6354756 51.1425936, 12.6354972 51.1425558, 12.6351191 51.1421839)",,,,,
30996612,1,Ringstraße,residential,,False,True,283.259,"LINESTRING (12.6351191 51.1421839, 12.6354972 51.1425558, 12.6354756 51.1425936, 12.6354405 51.1426216, 12.6350725 51.1427511, 12.6349005 51.1428701, 12.6343286 51.1430629, 12.6340874 51.1428576, 12.634302 51.1426978, 12.6344833 51.1425914, 12.6347462 51.1424746, 12.6348622 51.1424158, 12.6351191 51.1421839)",,,,,
30996612,1,Ringstraße,residential,,False,True,46.641999999999996,"LINESTRING (12.6351191 51.1421839, 12.6351646 51.1421508, 12.6356749 51.1419541)",,,,,
30996612,1,Ringstraße,residential,,False,True,52.612,"LINESTRING (12.6356749 51.1419541, 12.6363237 51.1417129)",,,,,
30996608,1,Ringstraße,residential,30,False,True,154.733,"LINESTRING (12.6356749 51.1419541, 12.6358185 51.1421048, 12.6362955 51.1425919, 12.6364435 51.1427514, 12.6368745 51.1426855, 12.6371605 51.1426588)",,,,,
30996612,1,Ringstraße,residential,,False,False,46.641999999999996,"LINESTRING (12.6356749 51.1419541, 12.6351646 51.1421508, 12.6351191 51.1421839)",,,,,
30957781,,Alte Gärtnerei,residential,30,False,True,93.851,"LINESTRING (12.6412892 51.1481612, 12.6413328 51.1481666, 12.6413862 51.1481622, 12.6414502 51.148153, 12.641791 51.1480672, 12.6421399 51.1479872, 12.6425613 51.1479019)",,5.25,,,
222036372,1,Angerstraße,residential,,False,False,17.134,"LINESTRING (12.6371996 51.1453863, 12.6372839 51.145433, 12.6374111 51.1454577)",,6.0,,,
222036372,1,Angerstraße,residential,,False,False,10.386,"LINESTRING (12.6374111 51.1454577, 12.6375552 51.1454812)",,6.0,,,
222036372,1,Angerstraße,residential,,False,True,17.134,"LINESTRING (12.6374111 51.1454577, 12.6372839 51.145433, 12.6371996 51.1453863)",,6.0,,,
1119116338,1,Angerstraße,residential,,False,True,134.695,"LINESTRING (12.6374111 51.1454577, 12.6374088 51.1455661, 12.6374142 51.1456141, 12.6374118 51.1456167, 12.6373847 51.1456473, 12.6365954 51.1458539, 12.6365438 51.1458618, 12.6364955 51.1458581, 12.6364566 51.1458471, 12.6364379 51.1458282, 12.6363956 51.1457382, 12.6362957 51.1454719)",,4.5,,,
222036372,1,Angerstraße,residential,,False,True,10.386,"LINESTRING (12.6375552 51.1454812, 12.6374111 51.1454577)",,6.0,,,
930605684,2,Leipziger Straße,secondary,50,False,False,54.294,"LINESTRING (12.6375552 51.1454812, 12.6375872 51.1455409, 12.6376246 51.1455975, 12.637849 51.1459332)",S 11,7.5,,,
"[30996642, 930605684]",2,Leipziger Straße,secondary,50,False,True,98.852,"LINESTRING (12.6375552 51.1454812, 12.6375373 51.1454395, 12.6375204 51.1453842, 12.6375118 51.1453022, 12.6375194 51.145222, 12.6375279 51.1451413, 12.6375324 51.1450704, 12.6375418 51.145015, 12.6375579 51.1449584, 12.6375879 51.1448937, 12.6376139 51.1448524, 12.6376497 51.1448046, 12.6376996 51.1447581, 12.6377477 51.1447178, 12.6377777 51.1446894, 12.6377886 51.1446647, 12.6377772 51.1446343)",S 11,7.5,,,
49014675,3,Turnerstraße,primary,50,False,True,26.435000000000002,"LINESTRING (12.6482735 51.14115, 12.6484399 51.1412347, 12.6485901 51.141277)",B 176,9.0,,,
"[286852541, 340384398, 1080887527]","['2', '3']",Turnerstraße,primary,50,False,False,444.9,"LINESTRING (12.6482735 51.14115, 12.6481526 51.1410871, 12.6480334 51.1410409, 12.6477245 51.140969, 12.6474756 51.1409492, 12.6473741 51.1409473, 12.6471721 51.1409534, 12.6469824 51.1409777, 12.6465776 51.141078, 12.6463369 51.1411576, 12.6449283 51.1415965, 12.6445041 51.1417323, 12.6442639 51.1418052, 12.6440164 51.1418777, 12.6435235 51.1420001, 12.642401 51.14222)",B 176,"['6.0', '9.0']",,,
30955216,,Etzoldshainer Weg,residential,30,False,False,123.74000000000001,"LINESTRING (12.6434949 51.1459363, 12.6434734 51.1460759, 12.6434908 51.1464049, 12.6435264 51.1470479)",,5.25,,,
31810657,,Badstraße,residential,30,False,True,168.85399999999998,"LINESTRING (12.6434949 51.1459363, 12.6437164 51.1459865, 12.6438135 51.1460119, 12.6441232 51.146076, 12.6445537 51.1461588, 12.6449045 51.1462369, 12.6450447 51.146275, 12.6456265 51.1464527, 12.6457446 51.1464888)",,5.25,,,
43107019,1,Badstraße,residential,30,True,False,101.84299999999999,"LINESTRING (12.6434949 51.1459363, 12.6433753 51.14591, 12.6427644 51.1457758, 12.6424638 51.1457097, 12.6422379 51.1456601, 12.6421296 51.1456172)",,4.5,,,
"[44522521, 103556381]",,Wilhelm-Pieck-Straße,residential,30,False,True,51.76100000000001,"LINESTRING (12.6439334 51.1448581, 12.6443908 51.1449031, 12.6444081 51.1449037, 12.6446694 51.1449124)",,5.25,,,
"[686399754, 340384388]",2,Frohburger Straße,tertiary,50,False,False,88.313,"LINESTRING (12.638464 51.1423875, 12.6385295 51.1424396, 12.6387625 51.1426348, 12.6392163 51.1430262)",K 7902,,,,
340384394,,Mühlstraße,residential,,False,True,94.58000000000001,"LINESTRING (12.638464 51.1423875, 12.6376395 51.1426327, 12.6373931 51.1427025, 12.6372249 51.1427278)",,5.25,,,
286852533,3,Bornaer Straße,secondary,50,False,True,13.275,"LINESTRING (12.6364788 51.1442573, 12.6363082 51.1442044)",S 11,9.0,,,
"[1080887530, 49013620]",1,Angerstraße,"['residential', 'living_street']",30,True,False,141.653,"LINESTRING (12.6364788 51.1442573, 12.636392 51.1443692, 12.6363801 51.14442, 12.6363957 51.1444781, 12.6365017 51.1445839, 12.6367895 51.1448968, 12.6371996 51.1453863)",,6.0,,,
"[262077898, 286852533]","['2', '3']",Bornaer Straße,secondary,50,False,False,100.375,"LINESTRING (12.6364788 51.1442573, 12.6366736 51.1443171, 12.6367213 51.1443318, 12.6369906 51.1444145, 12.6373357 51.1445156, 12.6374865 51.1445557, 12.6376513 51.1445878, 12.6377323 51.1446036, 12.6377624 51.1446202, 12.6377772 51.1446343)",S 11,"['7.5', '9.0']",,,
76041175,,Bahnhofsweg,residential,,False,False,18.398,"LINESTRING (12.6451703 51.1431305, 12.6452495 51.1431989, 12.6453125 51.1432695)",,,,,
30971446,1,Rochlitzer Straße,residential,50,False,True,28.354,"LINESTRING (12.6482317 51.1413972, 12.6484123 51.1413385, 12.6485901 51.141277)",,,,,
92241876,1,Rochlitzer Straße,residential,50,True,False,28.256,"LINESTRING (12.6482317 51.1413972, 12.6482821 51.1413153, 12.6482912 51.1412234, 12.6482735 51.14115)",,,,,
"[1104018107, 1104018108, 340384397]",1,Rochlitzer Straße,residential,30,True,False,378.887,"LINESTRING (12.6482317 51.1413972, 12.6479817 51.1414698, 12.6477829 51.1415368, 12.6475778 51.1416171, 12.6473756 51.1417173, 12.6472864 51.1417729, 12.6472086 51.1418315, 12.6470647 51.1419576, 12.6469305 51.1420748, 12.6467511 51.1422066, 12.6464882 51.1423533, 12.646252 51.1424622, 12.6460278 51.1425248, 12.6456748 51.1425993, 12.6453469 51.1426483, 12.645262 51.1426606, 12.645137 51.1426786, 12.6449339 51.1427173, 12.6448629 51.1427349, 12.6447945 51.1427518, 12.6446108 51.1427951, 12.6443765 51.1428563, 12.6442591 51.1428959, 12.6440542 51.142965, 12.6438076 51.1430578, 12.6436974 51.1431206)",,,,,
106293536,1,Markt,residential,,False,True,25.217,"LINESTRING (12.6418689 51.1441189, 12.641832 51.1443445)",,,,,
930605684,2,Leipziger Straße,secondary,50,False,True,54.294,"LINESTRING (12.637849 51.1459332, 12.6376246 51.1455975, 12.6375872 51.1455409, 12.6375552 51.1454812)",S 11,7.5,,,
1080867935,2,Leipziger Straße,secondary,50,True,False,18.384,"LINESTRING (12.637849 51.1459332, 12.6379171 51.1459679, 12.637987 51.1460691)",S 11,3.5,,,
222674512,,Tulpenweg,residential,30,False,False,65.11500000000001,"LINESTRING (12.6440371 51.1483108, 12.6435229 51.1484121, 12.643143 51.1484789)",,5.25,,,
340384380,,Etzoldshainer Weg,residential,30,False,True,75.11500000000001,"LINESTRING (12.6440371 51.1483108, 12.6439826 51.1482281, 12.6437572 51.1479256, 12.6437491 51.1479148, 12.6436738 51.1478054, 12.6436331 51.1477463, 12.6435973 51.1476943)",,5.25,,,
30932510,1,Straße der Einheit,residential,30,False,True,6.286,"LINESTRING (12.6438093 51.1433847, 12.6438124 51.1433282)",,5.5,,,
"[286852540, 105499404]",1,Straße der Einheit,residential,30,True,False,100.807,"LINESTRING (12.6438093 51.1433847, 12.6438099 51.1434816, 12.6437778 51.1436208, 12.6437508 51.1437426, 12.6437183 51.1437904, 12.6436636 51.14384, 12.6435738 51.1439735, 12.6434408 51.1441026, 12.6432945 51.1442018)",,3.6,,,
1080867929,1,,secondary,50,True,False,9.055,"LINESTRING (12.6379022 51.1462918, 12.6378583 51.1462644, 12.6378315 51.1462325, 12.6378283 51.1462263)",S 11,5.8,,,roundabout
1080867931,1,Leipziger Straße,secondary,50,True,False,20.19,"LINESTRING (12.6379022 51.1462918, 12.6378638 51.146308, 12.6377511 51.1463492, 12.637639 51.1463566)",S 11,3.5,,,
1080867926,1,,secondary,50,True,False,10.011,"LINESTRING (12.6382012 51.146146, 12.6382147 51.1461854, 12.6382149 51.1461943, 12.6382074 51.1462253, 12.6382027 51.1462343)",S 11,5.8,,,roundabout
1080867934,1,Käthe-Kollwitz-Straße,residential,50,True,False,16.335,"LINESTRING (12.6382012 51.146146, 12.6382731 51.1461473, 12.6383687 51.1461489, 12.6384217 51.1461742)",,3.5,,,
1080867930,1,,secondary,50,True,False,11.199,"LINESTRING (12.6380552 51.1463129, 12.638019 51.1463152, 12.6379574 51.1463093, 12.6379022 51.1462918)",S 11,5.8,,,roundabout
548666711,1,Käthe-Kollwitz-Straße,residential,50,False,False,13.977,"LINESTRING (12.6384217 51.1461742, 12.6385193 51.1461448, 12.6386003 51.1461173)",,6.7,,,
1080867933,1,Käthe-Kollwitz-Straße,residential,50,True,False,17.288999999999998,"LINESTRING (12.6384217 51.1461742, 12.6383751 51.146207, 12.6382487 51.1462274, 12.6382027 51.1462343)",,3.5,,,
699168304,,Tulpenweg,residential,30,False,True,14.047,"LINESTRING (12.6430932 51.1483565, 12.643143 51.1484789)",,5.25,,,
222674512,,Tulpenweg,residential,30,False,False,32.165,"LINESTRING (12.643143 51.1484789, 12.642699 51.148557)",,5.25,,,
699168304,,Tulpenweg,residential,30,False,False,14.047,"LINESTRING (12.643143 51.1484789, 12.6430932 51.1483565)",,5.25,,,
222674512,,Tulpenweg,residential,30,False,True,65.11500000000001,"LINESTRING (12.643143 51.1484789, 12.6435229 51.1484121, 12.6440371 51.1483108)",,5.25,,,
222674512,,Tulpenweg,residential,30,False,True,32.165,"LINESTRING (12.642699 51.148557, 12.643143 51.1484789)",,5.25,,,
1080867928,1,,secondary,50,True,False,13.916,"LINESTRING (12.6378283 51.1462263, 12.6378205 51.146197, 12.6378264 51.1461609, 12.6378488 51.1461273, 12.6378703 51.146109)",S 11,5.8,,,roundabout
1080867925,1,,secondary,50,True,False,14.064,"LINESTRING (12.6382027 51.1462343, 12.6381803 51.1462615, 12.6381365 51.1462902, 12.6380807 51.1463087, 12.6380552 51.1463129)",S 11,5.8,,,roundabout
1080867927,1,,secondary,50,True,False,9.427,"LINESTRING (12.6378703 51.146109, 12.6378862 51.1460991, 12.6379352 51.1460789, 12.637987 51.1460691)",S 11,5.8,,,roundabout
1080867936,2,Leipziger Straße,secondary,50,True,False,20.028000000000002,"LINESTRING (12.6378703 51.146109, 12.6378665 51.1460753, 12.6378588 51.1460471, 12.6378427 51.1460049, 12.6378303 51.1459798, 12.637849 51.1459332)",S 11,3.5,,,
705077109,1,,secondary,50,True,False,18.522,"LINESTRING (12.637987 51.1460691, 12.6379963 51.1460683, 12.6380599 51.1460705, 12.6381194 51.1460853, 12.6381683 51.1461114, 12.6382012 51.146146)",S 11,5.8,,,roundabout
493411217,2,Leipziger Straße,secondary,50,False,False,46.091,"LINESTRING (12.637639 51.1463566, 12.6375979 51.1463758, 12.6375331 51.1464036, 12.63745 51.1464359, 12.6373817 51.1464606, 12.6370533 51.1465442)",S 11,7.5,,,
1080867932,1,Leipziger Straße,secondary,50,True,False,19.663999999999998,"LINESTRING (12.637639 51.1463566, 12.6376962 51.1463075, 12.6377951 51.1462476, 12.6378283 51.1462263)",S 11,3.5,,,
1119116338,1,Angerstraße,residential,,False,False,134.695,"LINESTRING (12.6362957 51.1454719, 12.6363956 51.1457382, 12.6364379 51.1458282, 12.6364566 51.1458471, 12.6364955 51.1458581, 12.6365438 51.1458618, 12.6365954 51.1458539, 12.6373847 51.1456473, 12.6374118 51.1456167, 12.6374142 51.1456141, 12.6374088 51.1455661, 12.6374111 51.1454577)",,4.5,,,
31810652,1,August-Bebel-Straße,living_street,,False,False,59.221000000000004,"LINESTRING (12.640775 51.1436258, 12.6406573 51.1436295, 12.6404177 51.1436255, 12.6402609 51.1436174, 12.6400994 51.1436077, 12.6399388 51.1435694)",,3.0,,,
1208321496,1,August-Bebel-Straße,living_street,,True,False,26.923,"LINESTRING (12.6411606 51.1436174, 12.6410428 51.1436174, 12.640775 51.1436258)",,3.0,,,
1208321497,1,August-Bebel-Straße,living_street,,False,True,15.251999999999999,"LINESTRING (12.6411606 51.1436174, 12.6412141 51.1436174, 12.641374 51.1436433)",,3.0,,,
