osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,width
44782924,,L 508,secondary,50,False,False,141.596,"LINESTRING (9.5115024 49.76331, 9.5114241 49.7633693, 9.5108886 49.7635853, 9.5106404 49.7636709, 9.5100348 49.7639154, 9.5098574 49.7640036)",Weingärtnerstraße,,
"[43663801, 397806869, 44152679]",2,L 508,secondary,50,False,False,79.343,"LINESTRING (9.512042 49.7627176, 9.5120175 49.7627601, 9.5119641 49.7628583, 9.5119066 49.7629544, 9.5117773 49.763149, 9.5116818 49.7632391, 9.5116037 49.7632901, 9.5115024 49.76331)",Bahnhofstraße,,
"[43663800, 397806869]",2,L 508,secondary,50,False,True,62.856,"LINESTRING (9.512042 49.7627176, 9.5120575 49.7626887, 9.5120803 49.7626495, 9.5121033 49.7626099, 9.5121529 49.7625313, 9.5121993 49.762461, 9.5123253 49.7622599, 9.5123684 49.7621932)",Bahnhofstraße,,
18897652,2,L 508,secondary,,False,True,32.439,"LINESTRING (9.5125237 49.7619193, 9.5125124 49.7619358, 9.5124643 49.7620201, 9.5124388 49.7620661, 9.5123684 49.7621932)",Bahnhofstraße,,
243518704,,L 508,secondary,50,True,False,55.632999999999996,"LINESTRING (9.5125237 49.7619193, 9.5125564 49.7617991, 9.5126735 49.7616034, 9.5128392 49.7614733)",Bahnhofstraße,,
26119235,,,residential,,False,False,73.285,"LINESTRING (9.5106066 49.7574668, 9.5116196 49.7575449)",Ferdinand-Hotz-Straße,,
26119235,,,residential,,False,True,57.869,"LINESTRING (9.5106066 49.7574668, 9.509991 49.7573788, 9.5098249 49.757343)",Ferdinand-Hotz-Straße,,
26119237,,,residential,,False,False,139.769,"LINESTRING (9.5106066 49.7574668, 9.5111669 49.7569586, 9.5116848 49.7564212)",Edmund-Kaufmann-Straße,,
26119235,,,residential,,False,False,57.869,"LINESTRING (9.5098249 49.757343, 9.509991 49.7573788, 9.5106066 49.7574668)",Ferdinand-Hotz-Straße,,
44782924,,L 508,secondary,50,False,True,141.596,"LINESTRING (9.5098574 49.7640036, 9.5100348 49.7639154, 9.5106404 49.7636709, 9.5108886 49.7635853, 9.5114241 49.7633693, 9.5115024 49.76331)",Weingärtnerstraße,,
620835312,1,L 506,secondary,50,True,False,16.971,"LINESTRING (9.5146919 49.7618999, 9.5146705 49.7617479)",Rechte Tauberstraße,,
620835311,2,L 506,secondary,50,True,False,38.879999999999995,"LINESTRING (9.5146705 49.7617479, 9.5146966 49.7617708, 9.5147676 49.7618189, 9.514996 49.761949, 9.5150634 49.7619874)",Rechte Tauberstraße,,
"[672449521, 1181327426, 620835315, 24614908]","['2', '3']",L 506,secondary,50,False,True,195.77900000000002,"LINESTRING (9.5146705 49.7617479, 9.5146624 49.7617032, 9.5146644 49.7615499, 9.5147108 49.7613609, 9.5147353 49.761284, 9.5148055 49.7610712, 9.5148334 49.7609955, 9.5148914 49.7608501, 9.515001 49.7606004, 9.5151912 49.7602481, 9.5153006 49.7600458)",Rechte Tauberstraße,,
25013271,2,L 2310,secondary,,False,False,34.254,"LINESTRING (9.5146532 49.7622311, 9.5150051 49.7620232)",,,
620835313,1,L 506,secondary,50,True,False,37.131,"LINESTRING (9.5146532 49.7622311, 9.5146725 49.7621581, 9.5146859 49.7620957, 9.5146986 49.7620524, 9.5147026 49.7619986, 9.5146919 49.7618999)",Rechte Tauberstraße,,
43663803,3,L 2310,secondary,,False,True,5.778,"LINESTRING (9.5150634 49.7619874, 9.5150051 49.7620232)",,,
"[1181327425, 672448931, 19200392, 255390642, 620835316]",3,L 2310,secondary,50,False,"[False, True]",260.894,"LINESTRING (9.5150634 49.7619874, 9.5151397 49.7619403, 9.5152725 49.7618709, 9.5157832 49.7616121, 9.5162081 49.7614272, 9.5165978 49.7612778, 9.5168665 49.7611921, 9.5171587 49.7611002, 9.5177865 49.7609311, 9.5181986 49.7608384)",,yes,
24614908,3,L 506,secondary,50,False,True,17.317,"LINESTRING (9.5153006 49.7600458, 9.5153802 49.7598988)",Rechte Tauberstraße,,
"[672449521, 1181327426, 620835315, 24614908]","['2', '3']",L 506,secondary,50,False,False,195.77899999999997,"LINESTRING (9.5153006 49.7600458, 9.5151912 49.7602481, 9.515001 49.7606004, 9.5148914 49.7608501, 9.5148334 49.7609955, 9.5148055 49.7610712, 9.5147353 49.761284, 9.5147108 49.7613609, 9.5146644 49.7615499, 9.5146624 49.7617032, 9.5146705 49.7617479)",Rechte Tauberstraße,,
765198199,,,unclassified,,False,False,37.352000000000004,"LINESTRING (9.5153006 49.7600458, 9.5155118 49.7601033, 9.5156561 49.7599402)",Haspelgäßchen,,
765198199,,,unclassified,,False,True,37.352000000000004,"LINESTRING (9.5156561 49.7599402, 9.5155118 49.7601033, 9.5153006 49.7600458)",Haspelgäßchen,,
