osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,tunnel,bridge,width
178224296,False,,,Emmeransstraße,residential,30,True,69.666,"LINESTRING (8.2701475 50.0029772, 8.2701032 50.0029542, 8.2698933 50.0028063, 8.26987 50.0027851, 8.2698467 50.0027521, 8.2696773 50.0024432)",,,
178224296,False,,,Emmeransstraße,residential,30,False,5.992,"LINESTRING (8.2693528 50.0017155, 8.2693775 50.001767)",,,
401810770,True,,,Bauerngasse,residential,30,False,29.110999999999997,"LINESTRING (8.2736794 50.0035015, 8.2737558 50.0035168, 8.2738355 50.0035213, 8.273897 50.0035173, 8.2739566 50.0035068, 8.2740128 50.0034901, 8.2740639 50.0034678)",,,
"[20891575, 936458583]",False,,,Bauerngasse,residential,30,True,159.079,"LINESTRING (8.2736794 50.0035015, 8.2735755 50.0034708, 8.2734161 50.0034229, 8.2731007 50.0033282, 8.2729171 50.0032731, 8.2721766 50.0030561, 8.2720008 50.002999, 8.2719143 50.0029622, 8.2718023 50.0028935, 8.2717283 50.0028366)",,,
401810772,True,,,Bauerngasse,residential,30,False,35.132,"LINESTRING (8.2738043 50.0038003, 8.2738075 50.0037567, 8.2738039 50.0037132, 8.2737937 50.0036701, 8.2737768 50.0036278, 8.2737514 50.0035836, 8.2737187 50.0035415, 8.2736794 50.0035015)",,,
461126586,True,4,B 40,Rheinstraße,primary,30,False,36.861999999999995,"LINESTRING (8.2738043 50.0038003, 8.2738781 50.0037082, 8.2739428 50.0036234, 8.2740377 50.0035047)",,,
29376763,True,3,L 431,Rheinstraße,secondary,30,False,4.51,"LINESTRING (8.2740377 50.0035047, 8.2740639 50.0034678)",,,
"[203853008, 4518742]",True,1,B 40,Rheinstraße,primary,30,False,78.044,"LINESTRING (8.2740377 50.0035047, 8.2742008 50.0033589, 8.274229 50.0033357, 8.2742643 50.0033169, 8.2743051 50.0033036, 8.2743495 50.0032962, 8.2743952 50.0032952, 8.2744403 50.0033006, 8.2744824 50.0033122, 8.2745196 50.0033293, 8.2745502 50.0033513, 8.2745726 50.0033769, 8.2745859 50.0034051, 8.2745889 50.0034388, 8.274579 50.0034719, 8.2745134 50.0035959)",,,
442102212,False,,,Löhrstraße,residential,30,False,23.967,"LINESTRING (8.2744176 50.0020128, 8.274445 50.0020214, 8.2744753 50.0020239, 8.2745051 50.0020198, 8.2745312 50.0020097, 8.2745508 50.0019947, 8.2745617 50.0019764, 8.2745627 50.0019568, 8.2745538 50.0019381, 8.2745358 50.0019223, 8.2745108 50.0019111, 8.2744814 50.0019058)",,,
442102212,False,,,Löhrstraße,residential,30,True,8.649999999999999,"LINESTRING (8.2744176 50.0020128, 8.2743963 50.001999, 8.274383 50.0019815, 8.2743792 50.0019622, 8.2743854 50.0019432)",,,
442102213,False,,,Löhrstraße,residential,30,False,82.7,"LINESTRING (8.2744176 50.0020128, 8.2743938 50.0020342, 8.2743751 50.0020635, 8.2742069 50.002457, 8.274184 50.0025161, 8.2740991 50.0026562, 8.2740898 50.0026822, 8.2740892 50.0027045, 8.2740993 50.0027207)",,,
"[23645348, 23645286]",False,,,"['Altenauergasse', 'Hintere Christofsgasse']",residential,30,"[False, True]",142.358,"LINESTRING (8.2743854 50.0019432, 8.2739267 50.0018433, 8.2738238 50.00182, 8.2737514 50.0018083, 8.2736933 50.0018031, 8.2736254 50.0018052, 8.2735261 50.0018107, 8.2734424 50.0018145, 8.273406 50.0018138, 8.2733619 50.0018075, 8.2733237 50.0018, 8.2733001 50.0017918, 8.2732746 50.0017782, 8.273257 50.0017608, 8.2732396 50.0017384, 8.2732291 50.0017058, 8.2732311 50.0016762, 8.27324 50.0016303, 8.273271 50.0015473, 8.2733364 50.0013915, 8.2733556 50.0013463, 8.2733692 50.0013059, 8.2733816 50.0012617)",,,
442102212,False,,,Löhrstraße,residential,30,False,8.649999999999999,"LINESTRING (8.2743854 50.0019432, 8.2743792 50.0019622, 8.274383 50.0019815, 8.2743963 50.001999, 8.2744176 50.0020128)",,,
442102212,False,,,Löhrstraße,residential,30,True,8.59,"LINESTRING (8.2743854 50.0019432, 8.2744007 50.0019266, 8.2744235 50.001914, 8.2744514 50.0019068, 8.2744814 50.0019058)",,,
442722757,False,,,Löhrstraße,residential,30,False,20.81,"LINESTRING (8.2745947 50.0017334, 8.2744814 50.0019058)",,,
479868169,False,,,,living_street,,True,54.89,"LINESTRING (8.2719574 50.0048947, 8.2713254 50.0046142)",,,
178224296,False,,,Emmeransstraße,residential,30,True,20.121,"LINESTRING (8.2696773 50.0024432, 8.2695908 50.002271)",,,
178224296,False,,,Emmeransstraße,residential,30,False,69.666,"LINESTRING (8.2696773 50.0024432, 8.2698467 50.0027521, 8.26987 50.0027851, 8.2698933 50.0028063, 8.2701032 50.0029542, 8.2701475 50.0029772)",,,
147586084,False,,,Klarastraße,residential,30,False,58.195,"LINESTRING (8.2700653 50.0014869, 8.2693775 50.001767)",,,4.5
147586084,False,,,Klarastraße,residential,30,True,58.195,"LINESTRING (8.2693775 50.001767, 8.2700653 50.0014869)",,,4.5
178224296,False,,,Emmeransstraße,residential,30,True,5.992,"LINESTRING (8.2693775 50.001767, 8.2693528 50.0017155)",,,
178224296,False,,,Emmeransstraße,residential,30,False,58.079,"LINESTRING (8.2693775 50.001767, 8.2694614 50.001963, 8.2695908 50.002271)",,,
178224296,False,,,Emmeransstraße,residential,30,False,20.121,"LINESTRING (8.2695908 50.002271, 8.2696773 50.0024432)",,,
178224296,False,,,Emmeransstraße,residential,30,True,58.079,"LINESTRING (8.2695908 50.002271, 8.2694614 50.001963, 8.2693775 50.001767)",,,
23429749,False,,,Heugasse,residential,50,True,4.595,"LINESTRING (8.2765968 49.9986687, 8.2766556 49.9986854)",,,
23429749,False,,,Heugasse,residential,50,False,50.797,"LINESTRING (8.2765968 49.9986687, 8.2760262 49.9985063, 8.2759513 49.9984783)",,,
"[775984584, 23545004]",False,,,Himmelgasse,living_street,,True,187.144,"LINESTRING (8.2740574 49.9973016, 8.2744268 49.9974137, 8.2746975 49.9974851, 8.2749352 49.9975236, 8.2752663 49.9975519, 8.2753589 49.9975549, 8.2755579 49.9975441, 8.2757038 49.9975569, 8.2762448 49.9977563, 8.2763168 49.9977527, 8.2765172 49.9977343)",,,
23645548,False,,,Mitternachtsgasse,living_street,,True,21.889,"LINESTRING (8.2714213 50.0040147, 8.2714643 50.0038198)",,,
"[20891216, 74877130]",False,,,Mitternacht,"['living_street', 'residential']",30,False,89.14999999999999,"LINESTRING (8.2714213 50.0040147, 8.2712418 50.0040566, 8.2706142 50.0041642, 8.2702101 50.0041948)",,,
23643769,False,1,,Deutschhausplatz,living_street,,False,67.377,"LINESTRING (8.2714213 50.0040147, 8.2714044 50.0040787, 8.2713933 50.0041521, 8.2713747 50.0045024, 8.2713539 50.0045704, 8.2713254 50.0046142)",,,
"[23643768, 152675049]",False,1,,Zeughausgasse,"['living_street', 'residential']",30,True,135.39499999999998,"LINESTRING (8.2714213 50.0040147, 8.2714905 50.004016, 8.2715515 50.0040216, 8.2716181 50.004036, 8.2716922 50.0040622, 8.2729276 50.0045941, 8.273031 50.0046355)",,,
479868169,False,,,,living_street,,False,54.89,"LINESTRING (8.2713254 50.0046142, 8.2719574 50.0048947)",,,
23643769,False,1,,Deutschhausplatz,living_street,,False,51.574,"LINESTRING (8.2713254 50.0046142, 8.271261 50.0046697, 8.2712157 50.0047088, 8.2711115 50.0048061, 8.2710778 50.0048376, 8.2709107 50.0049937)",,,
23643769,False,1,,Deutschhausplatz,living_street,,True,67.377,"LINESTRING (8.2713254 50.0046142, 8.2713539 50.0045704, 8.2713747 50.0045024, 8.2713933 50.0041521, 8.2714044 50.0040787, 8.2714213 50.0040147)",,,
20891575,False,,,Bauerngasse,residential,30,False,8.674,"LINESTRING (8.2716641 50.0027704, 8.2717283 50.0028366)",,,
20891575,False,,,Bauerngasse,residential,30,True,49.234,"LINESTRING (8.2716641 50.0027704, 8.271548 50.0026423, 8.2714416 50.002533, 8.2713948 50.0024991, 8.2713328 50.0024612, 8.2712469 50.0024264)",,,
23643631,True,1,,Bauerngasse,residential,30,False,40.117,"LINESTRING (8.2716641 50.0027704, 8.2716095 50.0027922, 8.2715815 50.0027975, 8.2715306 50.0028019, 8.2714574 50.0027937, 8.2711843 50.0027536, 8.2711505 50.0027403, 8.2711355 50.0027296)",,,
31395822,False,4,L 431,Rheinstraße,secondary,30,False,136.703,"LINESTRING (8.2756224 50.0013432, 8.2756914 50.0012455, 8.2757218 50.0012024, 8.2757892 50.0011071, 8.2761127 50.0006613, 8.2762507 50.0004458, 8.2763683 50.0002126)",,,
139791332,False,4,L 431,Rheinstraße,secondary,30,True,13.285,"LINESTRING (8.2756224 50.0013432, 8.2755928 50.0013877, 8.2755477 50.0014526)",,,
24281817,False,3,,Flachsmarktstraße,tertiary,30,False,70.967,"LINESTRING (8.2696207 50.0035182, 8.2701475 50.0029772)",,,
24281817,False,3,,Flachsmarktstraße,tertiary,30,True,7.841,"LINESTRING (8.2696207 50.0035182, 8.2695599 50.0035769)",,,
