osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,tunnel
"[18445258, 24896914]",False,,,"['Kleine Mauerstraße', 'Steintorstraße']",living_street,,False,101.55799999999999,,"LINESTRING (8.6648644 52.1171132, 8.6648161 52.1170706, 8.6645106 52.1168008, 8.6644539 52.1167458, 8.6644308 52.1166303, 8.6644053 52.1162793)",
"[175224064, 330433657]",True,"['2', '3']",L 712,Auf der Freiheit,secondary,50,False,119.229,,"LINESTRING (8.6648644 52.1171132, 8.6649551 52.1170803, 8.6653341 52.1169345, 8.6658531 52.1167556, 8.6660354 52.1167008, 8.6661077 52.116679, 8.6663969 52.1166025)",
"[18445258, 24896914]",False,,,"['Kleine Mauerstraße', 'Steintorstraße']",living_street,,True,101.558,,"LINESTRING (8.6644053 52.1162793, 8.6644308 52.1166303, 8.6644539 52.1167458, 8.6645106 52.1168008, 8.6648161 52.1170706, 8.6648644 52.1171132)",
"[27681092, 285130263]",False,,,Kleine Mauerstraße,living_street,,False,31.064,,"LINESTRING (8.6644053 52.1162793, 8.6644595 52.1162875, 8.6647861 52.1163396, 8.6648459 52.1163489)",
35108926,False,,,Kleine Mauerstraße,living_street,,False,87.417,,"LINESTRING (8.6644053 52.1162793, 8.6643884 52.1161762, 8.6643277 52.1157989, 8.664315 52.1154956)",
28978653,False,,,Radewiger Straße,living_street,,True,53.603,,"LINESTRING (8.6655985 52.1153061, 8.6657978 52.1152311, 8.6659895 52.1151754, 8.6661614 52.1151267, 8.6662775 52.1150685)",
28978653,False,,,Radewiger Straße,living_street,,True,3.788,,"LINESTRING (8.6662775 52.1150685, 8.6663172 52.1150447)",
28978653,False,,,Radewiger Straße,living_street,,False,53.603,,"LINESTRING (8.6662775 52.1150685, 8.6661614 52.1151267, 8.6659895 52.1151754, 8.6657978 52.1152311, 8.6655985 52.1153061)",
"[35108912, 709047059, 709047060, 18446429]",False,,,Kirchgasse,"['living_street', 'residential']",30,True,112.37599999999999,,"LINESTRING (8.6662775 52.1150685, 8.6662791 52.1151062, 8.6662843 52.1153058, 8.6662958 52.1153397, 8.6664353 52.1153815, 8.6667446 52.115487, 8.6668884 52.1155309, 8.6671019 52.1155476, 8.6674174 52.1155723)",
28978653,False,,,Radewiger Straße,living_street,,False,3.788,,"LINESTRING (8.6663172 52.1150447, 8.6662775 52.1150685)",
"[13267890, 369709347]",False,,,Radewiger Straße,living_street,,False,102.76100000000001,,"LINESTRING (8.6663172 52.1150447, 8.6665305 52.1149894, 8.6667971 52.1149014, 8.6669432 52.1148465, 8.6671466 52.114794, 8.6672916 52.1147727, 8.667597 52.1147479, 8.6677176 52.1147381)",
704408578,False,,,Bielefelder Straße,living_street,,True,38.183,,"LINESTRING (8.6663172 52.1150447, 8.6661422 52.114881, 8.6660109 52.1147574)",
"[233915843, 174281263]",True,1,,Zum Pulverturm,residential,50,False,50.245,,"LINESTRING (8.6727873 52.1173441, 8.6726752 52.1173376, 8.672605 52.117301, 8.6725257 52.1172793, 8.6724674 52.1172801, 8.6724067 52.1173018, 8.67236 52.1173166, 8.6723038 52.1173406, 8.6722127 52.1173915, 8.6721495 52.1174122)",
297549212,True,2,L 712,Berliner Straße,secondary,50,False,153.21,,"LINESTRING (8.6727873 52.1173441, 8.6725685 52.1172289, 8.6723897 52.1171156, 8.6722525 52.1170295, 8.6720808 52.116936, 8.6718852 52.116848, 8.6718036 52.1168183, 8.6716637 52.1167668, 8.6713564 52.1166943, 8.671124 52.1166573, 8.670923 52.1166386)",
"[157854883, 175224062, 305625790]",True,"['2', '3']",L 712,Auf der Freiheit,secondary,50,False,67.553,,"LINESTRING (8.6655725 52.1169707, 8.6654518 52.1170124, 8.6653127 52.1170646, 8.6649828 52.1171893, 8.6649253 52.1172125, 8.6647319 52.1172908)",
"[35330309, 33406543, 714506903]",False,,,Auf der Freiheit,"['residential', 'living_street']",,True,53.04,,"LINESTRING (8.6655725 52.1169707, 8.6656137 52.117025, 8.6656856 52.1171198, 8.665679 52.1174323)",
"[9886818, 157854883]",True,2,L 712,Auf der Freiheit,secondary,50,False,39.357,,"LINESTRING (8.6670974 52.1165854, 8.6669632 52.1166032, 8.6667607 52.1166368, 8.6665448 52.1166843)",
"[33406544, 169096539, 169096540, 1062457213, 1062457214]",False,,,Auf der Freiheit,"['residential', 'living_street']",,True,186.18999999999997,,"LINESTRING (8.6670974 52.1165854, 8.6671005 52.1166265, 8.6671094 52.1167842, 8.6671151 52.1170623, 8.6670984 52.1171687, 8.6670983 52.1172848, 8.6670956 52.1173047, 8.667083 52.1173317, 8.6668915 52.1174506, 8.6667803 52.1174691, 8.6664684 52.1174758, 8.6663182 52.1174273, 8.665679 52.1174323)",building_passage
"[33640936, 369709334]",False,,,Elisabethstraße,living_street,,"[False, True]",84.624,,"LINESTRING (8.6689276 52.114655, 8.6689622 52.1148221, 8.6689679 52.1149821, 8.6690283 52.1151399, 8.6690669 52.1152, 8.6691285 52.1152541, 8.6692176 52.1152952, 8.6693261 52.1153209)",
226387299,False,,,Frühherrenstraße,living_street,,False,97.51,,"LINESTRING (8.6746981 52.1170741, 8.6747627 52.1170373, 8.674876 52.1169764, 8.6750413 52.1169705, 8.675187 52.1170678, 8.6752765 52.1171231, 8.6751888 52.1171703, 8.6749468 52.1171904, 8.6748708 52.1171785, 8.6746981 52.1170741)",
226387299,False,,,Frühherrenstraße,living_street,,True,97.51,,"LINESTRING (8.6746981 52.1170741, 8.6748708 52.1171785, 8.6749468 52.1171904, 8.6751888 52.1171703, 8.6752765 52.1171231, 8.675187 52.1170678, 8.6750413 52.1169705, 8.674876 52.1169764, 8.6747627 52.1170373, 8.6746981 52.1170741)",
"[745979400, 24567266]",False,,,Frühherrenstraße,living_street,,True,52.01,,"LINESTRING (8.6746981 52.1170741, 8.6746368 52.1170356, 8.6744513 52.1169007, 8.6742879 52.1167994, 8.6741712 52.1167374)",
745317050,False,,,Petersilienstraße,living_street,,True,15.881,,"LINESTRING (8.6743015 52.1166191, 8.6741712 52.1167374)",
18459925,False,,,Fidelenstraße,living_street,,True,32.474999999999994,,"LINESTRING (8.676681 52.116215, 8.6765588 52.1161297, 8.6763839 52.1159872)",
"[35330297, 778420260]",False,,,Rosenstraße,residential,50,False,56.966,,"LINESTRING (8.676681 52.116215, 8.6763635 52.1163919, 8.6760705 52.1165641)",
"[35330300, 776339990, 776339991]",False,,,Fidelenstraße,residential,50,False,67.541,,"LINESTRING (8.676681 52.116215, 8.6769401 52.1163918, 8.6770096 52.1164407, 8.6771087 52.116507, 8.6772126 52.1165696, 8.6773392 52.1166191, 8.6773906 52.1166291)",
"[35330297, 778420260]",False,,,Rosenstraße,residential,50,True,56.966,,"LINESTRING (8.6760705 52.1165641, 8.6763635 52.1163919, 8.676681 52.116215)",
157854884,True,1,,Auf der Freiheit,secondary_link,50,False,20.516000000000002,,"LINESTRING (8.6663969 52.1166025, 8.6664197 52.1166124, 8.6665298 52.11661, 8.6665622 52.1166114, 8.6665729 52.1166262, 8.6665729 52.116641, 8.6665447 52.1166657, 8.6665448 52.1166843)",
"[157854887, 330433655]",True,"['2', '3']",L 712,Auf der Freiheit,secondary,50,False,35.799,,"LINESTRING (8.6663969 52.1166025, 8.6667032 52.1165385, 8.6668962 52.1165046)",
157854883,True,2,L 712,Auf der Freiheit,secondary,50,False,73.738,,"LINESTRING (8.6665448 52.1166843, 8.6665138 52.116691, 8.6662256 52.1167636, 8.6659579 52.11684, 8.6657628 52.1169029, 8.6655725 52.1169707)",
18445257,False,,,Brudtlachtstraße,living_street,,True,61.815,,"LINESTRING (8.6652039 52.1153932, 8.66467 52.115461, 8.6644283 52.1154908, 8.664315 52.1154956)",
"[366120120, 366122816, 749918492]",False,,,Schulwall,living_street,,True,149.76000000000002,,"LINESTRING (8.6721495 52.1174122, 8.6721491 52.1174791, 8.6720041 52.117788, 8.6718504 52.1181169, 8.6717969 52.1182262, 8.6717127 52.1184278, 8.6717026 52.1184781, 8.6717058 52.1185107, 8.6716883 52.1185593, 8.671618 52.1187143)",
592490613,True,1,,Zum Pulverturm,residential,50,False,19.277,,"LINESTRING (8.6721495 52.1174122, 8.6720531 52.1174258, 8.6719552 52.1174253, 8.6718708 52.1174169)",
13088889,True,,,Jahnstraße,tertiary,50,False,9.435,,"LINESTRING (8.6775288 52.1180104, 8.6774017 52.1180437)",
184954247,True,1,,Auf der Freiheit,secondary_link,50,False,62.402,,"LINESTRING (8.6701434 52.1165957, 8.670037 52.1165504, 8.6697159 52.1165387, 8.6695752 52.1165346, 8.6694434 52.1165297, 8.6693814 52.1165175, 8.6693239 52.1164947, 8.6692927 52.1164659)",
184954251,True,2,L 712,Auf der Freiheit,secondary,50,False,57.596000000000004,,"LINESTRING (8.6701434 52.1165957, 8.6695698 52.1165779, 8.6693009 52.1165701)",
"[1097798456, 24897147]",False,,,Kurfürstenstraße,residential,30,True,29.959,,"LINESTRING (8.6649959 52.118705, 8.6649286 52.1187172, 8.6647658 52.1187475, 8.6647148 52.1187659, 8.6646086 52.1188213)",
"[825008714, 198733132]",True,,,Kurfürstenstraße,residential,30,False,183.92000000000002,,"LINESTRING (8.6649959 52.118705, 8.6652346 52.1186795, 8.6657585 52.1186598, 8.6662977 52.1186417, 8.6666808 52.1186366, 8.6667528 52.1186469, 8.6670516 52.1187233, 8.6673385 52.1187932, 8.6674519 52.1188334, 8.6675962 52.118884)",
"[27681092, 285130263]",False,,,Kleine Mauerstraße,living_street,,True,31.064,,"LINESTRING (8.6648459 52.1163489, 8.6647861 52.1163396, 8.6644595 52.1162875, 8.6644053 52.1162793)",
"[502490080, 830374826]",False,,,Wilhelmsplatz,living_street,,True,122.911,,"LINESTRING (8.6705784 52.1190916, 8.6710831 52.1191082, 8.6715902 52.1191272, 8.6721411 52.1191381, 8.6723073 52.1190356)",
760210010,False,,,Wilhelmsplatz,residential,30,False,99.006,,"LINESTRING (8.6705784 52.1190916, 8.6694238 52.1190382, 8.6692715 52.1190272, 8.669139 52.1190017)",
179296792,True,2,,Jahnstraße,tertiary,50,False,40.837,,"LINESTRING (8.6778825 52.1176515, 8.6777617 52.1178181, 8.6776111 52.1179782)",
"[305625788, 1049675494]",True,2,L 712,Auf der Freiheit,secondary,50,False,40.173,yes,"LINESTRING (8.6647319 52.1172908, 8.6644428 52.117425, 8.6643843 52.1174517, 8.6643476 52.1174672, 8.664258 52.1175048)",
"[13270952, 13271419]",False,"['2', '1']",,Schillerstraße,living_street,,"[False, True]",26.147999999999996,,"LINESTRING (8.669139 52.1190017, 8.6691873 52.118979, 8.6692119 52.1189469, 8.6692137 52.1188826, 8.6692165 52.1187846)",
"[656819019, 13271421, 362811582]",False,2,,Schillerstraße,"['living_street', 'residential']",30,False,69.275,yes,"LINESTRING (8.669139 52.1190017, 8.6688691 52.1191459, 8.6687909 52.1191867, 8.6683679 52.1194066)",
760210010,False,,,Wilhelmsplatz,residential,30,True,99.006,,"LINESTRING (8.669139 52.1190017, 8.6692715 52.1190272, 8.6694238 52.1190382, 8.6705784 52.1190916)",
"[502490080, 830374826]",False,,,Wilhelmsplatz,living_street,,False,122.911,,"LINESTRING (8.6723073 52.1190356, 8.6721411 52.1191381, 8.6715902 52.1191272, 8.6710831 52.1191082, 8.6705784 52.1190916)",
"[33640936, 369709334]",False,,,Elisabethstraße,living_street,,"[False, True]",84.62400000000001,,"LINESTRING (8.6693261 52.1153209, 8.6692176 52.1152952, 8.6691285 52.1152541, 8.6690669 52.1152, 8.6690283 52.1151399, 8.6689679 52.1149821, 8.6689622 52.1148221, 8.6689276 52.114655)",
"[57838621, 705001877]",False,2,,Abteistraße,residential,30,True,128.269,,"LINESTRING (8.6693261 52.1153209, 8.6692872 52.1153527, 8.6692837 52.1154836, 8.6693024 52.1156321, 8.6693057 52.1157022, 8.6692993 52.1159747, 8.669294 52.1161971, 8.669293 52.1162415, 8.6692915 52.1163024, 8.6692906 52.1163427, 8.6692905 52.1163736, 8.6692927 52.1164659)",
"[28173312, 320268296, 711094000, 35108914, 979841565, 57838622]",False,2,,"['Am Gange', 'Elisabethstraße']",residential,30,False,246.34599999999995,,"LINESTRING (8.6693261 52.1153209, 8.6698861 52.1152576, 8.6700014 52.1152514, 8.6702676 52.115259, 8.6703499 52.1152558, 8.6703882 52.1152492, 8.6704257 52.1152327, 8.670491 52.1151912, 8.6705782 52.1151349, 8.6708119 52.1149954, 8.6710179 52.1148933, 8.6711231 52.1148652, 8.6712393 52.1148496, 8.6712748 52.1148475, 8.67132 52.1148448, 8.6715616 52.114837, 8.6716752 52.1148414, 8.6717387 52.1148456, 8.6719056 52.1148876, 8.6720512 52.1149405, 8.6721253 52.1150223, 8.6722192 52.1152236, 8.6722466 52.1152822)",
"[175224061, 202557134]",True,1,L 712,Auf der Freiheit,secondary,50,False,33.278,yes,"LINESTRING (8.664258 52.1175048, 8.6640283 52.1175959, 8.6639494 52.117626, 8.663848 52.1176666)",
"[175224065, 202557135]",True,1,,Bahnhofstraße,tertiary_link,50,False,43.96,yes,"LINESTRING (8.664258 52.1175048, 8.6642239 52.1175382, 8.6641815 52.1175798, 8.6641459 52.1176179, 8.6641093 52.1176612, 8.6640823 52.1177094, 8.6640549 52.117788, 8.6640389 52.1178702)",
"[18459924, 18459927]",False,,,Credenstraße,living_street,,False,90.165,,"LINESTRING (8.6751759 52.1163119, 8.6752784 52.1162855, 8.6756312 52.116209, 8.6757871 52.1161686, 8.6760482 52.116093, 8.6762502 52.1160291, 8.6763839 52.1159872)",
