osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,access
178260370,,,residential,,False,True,55.114999999999995,"LINESTRING (8.4506141 50.7046626, 8.4507784 50.7046615, 8.4510967 50.7046422, 8.4512323 50.7046374, 8.4513029 50.7046518, 8.4513761 50.7046834)",Wachtstraße,,
46875193,,,residential,,False,False,445.35600000000005,"LINESTRING (8.449702 50.7079247, 8.4498176 50.7078544, 8.4498729 50.7077559, 8.4498937 50.7075543, 8.4498729 50.7074339, 8.4497691 50.7071053, 8.449693 50.7065423, 8.4497691 50.7063583, 8.4499974 50.7062291, 8.4503191 50.7061305, 8.4506166 50.7060845, 8.4509314 50.7060056, 8.4510939 50.7059399, 8.4512496 50.7058216, 8.4512738 50.7057121, 8.4512357 50.7055829, 8.4510697 50.7054492, 8.4508241 50.7052937, 8.4507516 50.7051932, 8.4507169 50.7050834, 8.4506961 50.7049257, 8.4506141 50.7046626)",Hohe Straße,,
68809716,,,residential,50,False,True,129.07,"LINESTRING (8.449702 50.7079247, 8.4497329 50.7080386, 8.4497925 50.7084319, 8.4497373 50.7087487, 8.4497074 50.7088104, 8.4496145 50.7088922, 8.4495123 50.7089422, 8.449389 50.7089739)",Bergstraße,,
46875197,,,residential,,False,False,245.19,"LINESTRING (8.4450261 50.7059562, 8.4449209 50.7060464, 8.4448003 50.7060922, 8.4447039 50.706099, 8.4446208 50.7060684, 8.4445256 50.7059937, 8.4443362 50.7057895, 8.4442643 50.7056153, 8.4442708 50.7054486, 8.4444094 50.7050057, 8.4436718 50.7045131, 8.4437547 50.7044645)",Auf der Hohl,,
46875208,,,residential,,False,False,35.197,"LINESTRING (8.4450261 50.7059562, 8.4450522 50.7059878, 8.4453303 50.7062066)",Sandbergstraße,,
46875208,,,residential,,False,True,29.365000000000002,"LINESTRING (8.4450261 50.7059562, 8.4449993 50.7059239, 8.4449999 50.7056963)",Sandbergstraße,,
213805003,,,residential,,False,True,47.169,"LINESTRING (8.4467696 50.7054416, 8.4470432 50.7058288)",Wiesenweg,,
46875230,,,residential,,False,False,12.973,"LINESTRING (8.4470432 50.7058288, 8.4468593 50.7058219)",Am Damm,,
213805003,,,residential,,False,False,47.169,"LINESTRING (8.4470432 50.7058288, 8.4467696 50.7054416)",Wiesenweg,,
46875230,,,residential,,False,True,25.647,"LINESTRING (8.4470432 50.7058288, 8.4471873 50.7058558, 8.447386 50.705906)",Am Damm,,
112262758,,,residential,,False,False,146.327,"LINESTRING (8.4459743 50.7063803, 8.4459607 50.7064459, 8.44597 50.7065194, 8.4460164 50.7065959, 8.4460855 50.706705, 8.4461725 50.706843, 8.4462344 50.7069914, 8.4463738 50.7073562, 8.4466973 50.7072936, 8.4467529 50.7073026, 8.4468157 50.7073305)",Riedwiese,,
178259845,,,residential,,False,False,61.144000000000005,"LINESTRING (8.4459743 50.7063803, 8.446145 50.7064004, 8.4463606 50.7064047, 8.4464944 50.7063997, 8.4468393 50.7063974)",Sandbergstraße,,
178259845,,,residential,,False,True,49.559000000000005,"LINESTRING (8.4459743 50.7063803, 8.4458059 50.7063536, 8.4455364 50.7062814, 8.4453303 50.7062066)",Sandbergstraße,,
213806429,,,residential,,False,True,48.07599999999999,"LINESTRING (8.4475162 50.706712, 8.4474141 50.7066709, 8.4472933 50.70664, 8.4471865 50.7066253, 8.4470821 50.7066268, 8.4468652 50.7066389)",Im Hof,,
178259332,,,residential,50,False,True,107.473,"LINESTRING (8.4499473 50.7095731, 8.4499622 50.7096313, 8.4500168 50.7097272, 8.4500963 50.7098546, 8.4501926 50.7099665, 8.4502891 50.7100557, 8.450362 50.7101203, 8.4504433 50.7102096, 8.4504602 50.7102557, 8.450451 50.7102967, 8.4504166 50.7103719, 8.4503547 50.7104457)",Neue Siedlung,,
46875344,,,residential,50,False,True,138.532,"LINESTRING (8.448954 50.7100338, 8.4488944 50.7099945, 8.448872 50.7099489, 8.4488695 50.7098954, 8.4488921 50.7098246, 8.4491951 50.7092482, 8.4492296 50.7091233, 8.4492544 50.7090243, 8.4492842 50.7089441, 8.4493744 50.7088609)",Neue Siedlung,,
46875266,,,residential,,False,True,65.852,"LINESTRING (8.4484947 50.7032471, 8.4483869 50.7032924, 8.4482954 50.7033188, 8.448213 50.7033408, 8.4481273 50.7033573, 8.4480314 50.7033666, 8.4479 50.7033622, 8.4477787 50.703352, 8.4476047 50.703339)",Herborner Straße,,
263255132,,,residential,,False,False,6.285,"LINESTRING (8.4421558 50.7038314, 8.4421727 50.7037759)",Bahnhofstraße,,permissive
57124555,,,residential,,False,True,48.035,"LINESTRING (8.4421558 50.7038314, 8.4425433 50.7038938, 8.4428156 50.7039409)",Bahnhofstraße,,permissive
