osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,lanes,bridge,access
28979093,Ludwigstraße,residential,50,False,True,155.45,,"LINESTRING (8.8211487 50.6748005, 8.8217338 50.6748328, 8.8223784 50.6748713, 8.8225849 50.6748809, 8.8227263 50.6748926, 8.8228802 50.6749142, 8.8232593 50.6749665, 8.8232714 50.6749699, 8.8233326 50.6749786)",,,
28561086,Bahnhofstraße,tertiary,50,False,True,9.5,K 33,"LINESTRING (8.8227789 50.6769621, 8.8227749 50.6770475)",,,
189851449,Bahnhofstraße,tertiary,50,False,False,66.529,K 33,"LINESTRING (8.8227789 50.6769621, 8.8227846 50.6763638)",,,
25143490,Rahmengasse,living_street,,False,False,91.811,,"LINESTRING (8.8227789 50.6769621, 8.8226639 50.6769526, 8.8223434 50.6769376, 8.8221417 50.6769356, 8.8214801 50.6769705)",,,
28684300,Londorfer Straße,secondary,30,False,True,7.74,L 3146,"LINESTRING (8.822894 50.6777156, 8.8228102 50.6777606)",,,
28684337,Bahnhofstraße,tertiary,50,False,True,64.11099999999999,K 33,"LINESTRING (8.822894 50.6777156, 8.8228337 50.6775524, 8.8228244 50.6775087, 8.8228098 50.6774396, 8.8227748 50.6771453)",,,
124328091,Londorfer Straße,secondary,30,False,False,52.39,L 3146,"LINESTRING (8.822894 50.6777156, 8.8229983 50.6776815, 8.8230623 50.6776719, 8.8236075 50.6775898)",,,
25143710,Hainmauergasse,residential,50,False,False,175.056,,"LINESTRING (8.8245126 50.6775326, 8.8244364 50.6780994, 8.8243948 50.6787051, 8.8243677 50.6789326, 8.8243384 50.6789685, 8.8242921 50.6790022, 8.8241672 50.6790357)",,,
"[37388284, 1175883830]",Londorfer Straße,secondary,30,False,False,78.66,L 3146,"LINESTRING (8.8245126 50.6775326, 8.8245645 50.6775421, 8.8247777 50.6775993, 8.8251508 50.6777124, 8.8253122 50.6777475, 8.825405 50.6777628, 8.8255524 50.6777825)",,,
37388284,Londorfer Straße,secondary,30,False,True,64.343,L 3146,"LINESTRING (8.8245126 50.6775326, 8.8244367 50.6775276, 8.8242966 50.677527, 8.8241692 50.6775328, 8.8240525 50.6775429, 8.8237836 50.677568, 8.8236075 50.6775898)",,,
"[95417090, 1084446375, 1084446376, 95417098, 25143711]","['Rahmengasse', 'Londorfer Straße']",residential,50,False,True,154.834,,"LINESTRING (8.8245126 50.6775326, 8.8245116 50.6775074, 8.8245001 50.6774013, 8.8244968 50.6773725, 8.8244956 50.6773628, 8.8244859 50.6773181, 8.8244486 50.6772235, 8.8244322 50.6772151, 8.8243984 50.6772032, 8.8243461 50.6771932, 8.8241268 50.6771665, 8.8237837 50.6771241, 8.8233115 50.6770781, 8.8227749 50.6770475)",,yes,
25143491,Kirchstraße,living_street,,False,False,161.71800000000002,,"LINESTRING (8.8229144 50.6788707, 8.8228519 50.678871, 8.8226126 50.678865, 8.8221259 50.678859, 8.8220909 50.6788573, 8.822012 50.6788514, 8.8219192 50.6788335, 8.8214311 50.6787004, 8.8213989 50.6786252, 8.8213179 50.6784952, 8.8211568 50.678318, 8.8210929 50.6782716)",,,
97503956,Marktstraße,living_street,,False,False,61.965,,"LINESTRING (8.8229144 50.6788707, 8.8228952 50.6783748, 8.8228795 50.6783144)",,,
"[977762779, 25143701]",Marktstraße,"['living_street', 'residential']",30,False,True,64.051,,"LINESTRING (8.8229144 50.6788707, 8.8230139 50.6788693, 8.8230847 50.6789036, 8.8232057 50.6791115, 8.8232767 50.6791812, 8.8234987 50.6792386)",,,
96365477,Ennelbachstraße,residential,50,False,True,14.5,,"LINESTRING (8.8257792 50.6795532, 8.8257806 50.6794228)",,,
34308259,Friedhofstraße,residential,50,False,True,116.648,,"LINESTRING (8.8272353 50.6804733, 8.827137 50.6802025, 8.8271081 50.6801082, 8.8270903 50.6800502, 8.8270707 50.6799819, 8.8269988 50.6797184, 8.8269463 50.6794412)",,,
32820583,Ahornweg,residential,30,False,False,38.68,,"LINESTRING (8.8167297 50.6802652, 8.81622 50.680136)",,,
32820583,Ahornweg,residential,30,False,True,39.653,,"LINESTRING (8.8167297 50.6802652, 8.8172527 50.6803969)",,,
96365473,Ahornweg,residential,30,False,False,30.984,,"LINESTRING (8.8167297 50.6802652, 8.8165703 50.6805249)",,,
96365460,Ahornweg,residential,30,False,True,30.595,,"LINESTRING (8.817107 50.6806561, 8.8172527 50.6803969)",,,
96365473,Ahornweg,residential,30,False,True,30.984,,"LINESTRING (8.8165703 50.6805249, 8.8167297 50.6802652)",,,
32820583,Ahornweg,residential,30,False,False,39.653,,"LINESTRING (8.8172527 50.6803969, 8.8167297 50.6802652)",,,
96365460,Ahornweg,residential,30,False,False,30.595,,"LINESTRING (8.8172527 50.6803969, 8.817107 50.6806561)",,,
32820583,Ahornweg,residential,30,False,True,23.593000000000004,,"LINESTRING (8.8172527 50.6803969, 8.8174671 50.6804487, 8.8175665 50.6804709)",,,
28684345,Treiser Straße,secondary,50,False,False,21.504,L 3146,"LINESTRING (8.8201922 50.6774156, 8.8204957 50.6774359)",,,
28684345,Treiser Straße,secondary,50,False,True,6.124,L 3146,"LINESTRING (8.8201922 50.6774156, 8.8201059 50.6774091)",,,
25143705,Lindengasse,residential,30,False,True,76.35,,"LINESTRING (8.8201922 50.6774156, 8.8203284 50.6769898, 8.8204062 50.6767425)",,,
"[83918028, 484399055]",,tertiary,"['50', '100']",False,False,28.941000000000003,K 34,"LINESTRING (8.8239876 50.6803495, 8.8239591 50.6802795, 8.8239325 50.6801589, 8.8239308 50.6800927)",,,
28965308,Hohlweg,residential,30,False,False,57.581,,"LINESTRING (8.8180282 50.6794097, 8.8178665 50.6799173)",,,
327756121,Auf der Hege,residential,30,False,False,30.434,,"LINESTRING (8.8180282 50.6794097, 8.8184321 50.6795067)",,,
28965308,Hohlweg,residential,30,False,True,215.501,,"LINESTRING (8.8180282 50.6794097, 8.8181435 50.6790587, 8.8182709 50.6787545, 8.8190337 50.6777487, 8.8191344 50.6776142)",,,
327756121,Auf der Hege,residential,30,False,True,30.434,,"LINESTRING (8.8184321 50.6795067, 8.8180282 50.6794097)",,,
327756121,Auf der Hege,residential,30,False,False,288.404,,"LINESTRING (8.8184321 50.6795067, 8.8183978 50.6796041, 8.818386 50.6796533, 8.818406 50.6796964, 8.8184796 50.6797304, 8.8196075 50.679999, 8.8196634 50.6800011, 8.8197096 50.6799866, 8.8197356 50.6799545, 8.8199104 50.6796628, 8.8199067 50.6796328, 8.8198815 50.6796068, 8.8198363 50.6795891, 8.8187427 50.6793006, 8.8186517 50.6792995, 8.8185747 50.6793228, 8.8185037 50.6794236, 8.8184321 50.6795067)",,,
327756121,Auf der Hege,residential,30,False,True,288.404,,"LINESTRING (8.8184321 50.6795067, 8.8185037 50.6794236, 8.8185747 50.6793228, 8.8186517 50.6792995, 8.8187427 50.6793006, 8.8198363 50.6795891, 8.8198815 50.6796068, 8.8199067 50.6796328, 8.8199104 50.6796628, 8.8197356 50.6799545, 8.8197096 50.6799866, 8.8196634 50.6800011, 8.8196075 50.679999, 8.8184796 50.6797304, 8.818406 50.6796964, 8.818386 50.6796533, 8.8183978 50.6796041, 8.8184321 50.6795067)",,,
32820583,Ahornweg,residential,30,False,True,38.68,,"LINESTRING (8.81622 50.680136, 8.8167297 50.6802652)",,,
"[1021791768, 1021791769, 97470691]",Ennelbachstraße,residential,50,False,True,32.278,,"LINESTRING (8.8259569 50.6796335, 8.8259884 50.6795464, 8.8259395 50.6794598, 8.8258711 50.6794338, 8.8258128 50.679426, 8.8257806 50.6794228)",,yes,permissive
28965308,Hohlweg,residential,30,False,True,37.448,,"LINESTRING (8.8172606 50.6810487, 8.8172954 50.6809807, 8.8174291 50.6807293)",,,
96365461,Friedrichstraße,living_street,,False,True,8.245,,"LINESTRING (8.8174055 50.6791651, 8.8173878 50.6792384)",,,
1085259992,Friedrichstraße,living_street,,False,False,22.28,,"LINESTRING (8.8174055 50.6791651, 8.8177171 50.6791992)",,,
96365461,Friedrichstraße,living_street,,False,False,137.774,,"LINESTRING (8.8174055 50.6791651, 8.8174589 50.6789436, 8.8164383 50.6787031, 8.8163055 50.6787277, 8.8159472 50.6786587)",,,
1085259992,Friedrichstraße,living_street,,False,True,22.28,,"LINESTRING (8.8177171 50.6791992, 8.8174055 50.6791651)",,,
28965308,Hohlweg,residential,30,False,False,32.778,,"LINESTRING (8.8177176 50.6801921, 8.8175665 50.6804709)",,,
28965308,Hohlweg,residential,30,False,True,32.307,,"LINESTRING (8.8177176 50.6801921, 8.8178665 50.6799173)",,,
1203334529,Dr.-Walter-Lübcke-Ring,residential,,False,True,323.243,,"LINESTRING (8.8177176 50.6801921, 8.8194269 50.6806213, 8.8194626 50.6806447, 8.8194495 50.6806831, 8.8192019 50.6811165, 8.8191618 50.6811407, 8.8190987 50.6811377, 8.8174291 50.6807293)",,,
28965308,Hohlweg,residential,30,False,True,30.32,,"LINESTRING (8.8174291 50.6807293, 8.8175665 50.6804709)",,,
28965308,Hohlweg,residential,30,False,False,37.448,,"LINESTRING (8.8174291 50.6807293, 8.8172954 50.6809807, 8.8172606 50.6810487)",,,
1203334529,Dr.-Walter-Lübcke-Ring,residential,,False,False,323.243,,"LINESTRING (8.8174291 50.6807293, 8.8190987 50.6811377, 8.8191618 50.6811407, 8.8192019 50.6811165, 8.8194495 50.6806831, 8.8194626 50.6806447, 8.8194269 50.6806213, 8.8177176 50.6801921)",,,
