osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,tunnel,maxspeed,width,bridge
25015792,,Pfarrholzweg,residential,False,True,235.90900000000005,"LINESTRING (10.9025804 48.9552893, 10.9024461 48.9549534, 10.9024735 48.9548853, 10.903344 48.9546374, 10.9039517 48.9544541, 10.9046938 48.9542251, 10.904811 48.9541563)",,,,,
777320405,,Uhlbergstraße,residential,False,True,249.58399999999997,"LINESTRING (10.9025804 48.9552893, 10.9030543 48.9552331, 10.9035982 48.9551792, 10.9042513 48.9551293, 10.9048748 48.955115, 10.9054221 48.9551537, 10.9059664 48.955224)",,,,,
25015792,,Pfarrholzweg,residential,False,False,38.053,"LINESTRING (10.9065595 48.9542025, 10.9060391 48.9541842)",,,,,
25015744,,Am Perlachberg,residential,False,False,137.66,"LINESTRING (10.9065595 48.9542025, 10.9065297 48.9531181, 10.9064867 48.9529673)",,,,,
25015744,,Am Perlachberg,residential,False,True,68.285,"LINESTRING (10.9065595 48.9542025, 10.9065066 48.9547322, 10.9065144 48.9548153)",,,,,
25015744,,Am Perlachberg,residential,False,True,137.66,"LINESTRING (10.9064867 48.9529673, 10.9065297 48.9531181, 10.9065595 48.9542025)",,,,,
25015792,,Pfarrholzweg,residential,False,False,89.727,"LINESTRING (10.9060391 48.9541842, 10.904811 48.9541563)",,,,,
25015792,,Pfarrholzweg,residential,False,True,38.053,"LINESTRING (10.9060391 48.9541842, 10.9065595 48.9542025)",,,,,
25015807,,Am Holzgarten,residential,False,False,115.742,"LINESTRING (10.9060391 48.9541842, 10.9059943 48.9548254, 10.9059664 48.955224)",,,,,
25015792,,Pfarrholzweg,residential,False,True,89.727,"LINESTRING (10.904811 48.9541563, 10.9060391 48.9541842)",,,,,
25015792,,Pfarrholzweg,residential,False,False,235.909,"LINESTRING (10.904811 48.9541563, 10.9046938 48.9542251, 10.9039517 48.9544541, 10.903344 48.9546374, 10.9024735 48.9548853, 10.9024461 48.9549534, 10.9025804 48.9552893)",,,,,
25015793,,Pfarrholzweg,residential,False,False,82.346,"LINESTRING (10.904811 48.9541563, 10.9043574 48.9541533, 10.9041791 48.9541661, 10.9036973 48.95424)",,,,,
25015793,,Pfarrholzweg,residential,False,True,82.346,"LINESTRING (10.9036973 48.95424, 10.9041791 48.9541661, 10.9043574 48.9541533, 10.904811 48.9541563)",,,,,
"[27635524, 27635533, 27635532]",St 2216,Hauptstraße,secondary,False,False,124.15599999999999,"LINESTRING (10.915297 48.9562597, 10.9151603 48.9561681, 10.9149496 48.9560275, 10.9147789 48.9559236, 10.9144125 48.9557437, 10.9140234 48.9555998, 10.9139633 48.9555791)",2,,,,yes
777320406,,Oettinger Straße,residential,False,True,55.357,"LINESTRING (10.905658 48.95569, 10.9058257 48.9554841, 10.9059479 48.9553237, 10.9059982 48.9552702, 10.9060201 48.9552534)",2,,,,
24890463,,Hahnenkammstraße,residential,False,True,9.983,"LINESTRING (10.9036497 48.9579104, 10.9036525 48.9579641, 10.903665 48.9579992)",,,,,
28228130,,Oettinger Straße,residential,True,False,288.216,"LINESTRING (10.9036497 48.9579104, 10.9036616 48.9578425, 10.904884 48.9566489, 10.9050041 48.9565004, 10.905658 48.95569)",,,,,
40796162,,Fischergasse,residential,False,True,60.614000000000004,"LINESTRING (10.9095728 48.9554812, 10.9095702 48.9556855, 10.9095932 48.9557465, 10.9096737 48.9557745, 10.9100048 48.9557924)",,,,,
40796178,,Fischergasse,residential,False,True,53.341,"LINESTRING (10.9093333 48.9560565, 10.9093909 48.9564482, 10.9094189 48.9565324)",,,,,
27635246,,Altmühlstraße,residential,False,True,64.165,"LINESTRING (10.9113811 48.9564217, 10.9113816 48.9564461, 10.9113828 48.95651, 10.911437 48.9565105, 10.9115577 48.9565088, 10.9117148 48.9565122, 10.9118528 48.9565049, 10.9119382 48.9564872, 10.9121138 48.9564507)",,,,,
18336312,,Alte Burgstraße,residential,False,False,204.362,"LINESTRING (10.9075526 48.9563099, 10.9074568 48.956269, 10.9072547 48.9561436, 10.9072215 48.956073, 10.9071966 48.9558688, 10.9071654 48.9555623, 10.907146 48.9554543, 10.907174 48.9554219, 10.9072418 48.9553983, 10.9077123 48.9553914, 10.9080304 48.9553868, 10.9082982 48.9553595, 10.9084414 48.9553199)",,,,,
23976193,,Ringstraße,residential,False,False,87.461,"LINESTRING (10.9075526 48.9563099, 10.9074753 48.9563768, 10.9073626 48.9564744, 10.9073047 48.9565099, 10.9072502 48.9566368, 10.9072752 48.9568376, 10.9072905 48.9569111, 10.9073125 48.9570308)",,,50,,
23976193,,Ringstraße,residential,False,True,115.222,"LINESTRING (10.9075526 48.9563099, 10.9076723 48.9562202, 10.9081229 48.9559154, 10.9084369 48.9557275, 10.9085718 48.9556555, 10.9087109 48.9556172)",,,50,,
23976195,,Bürgermeister-Döbler-Allee,tertiary,False,True,16.317,"LINESTRING (10.9124325 48.9580451, 10.9122138 48.9580753)",2,,30,,
294152562,,Altmühlstraße,residential,False,True,13.413,"LINESTRING (10.9124325 48.9580451, 10.9124124 48.9579252)",,,30,,
24896160,,Kirchenstraße,living_street,False,False,37.517,"LINESTRING (10.9115236 48.9548964, 10.9115786 48.9547861, 10.9115923 48.9547203, 10.9116264 48.9546721, 10.9117713 48.954636)",,,,,
24896160,,Kirchenstraße,living_street,False,True,69.355,"LINESTRING (10.9115236 48.9548964, 10.9114397 48.9549668, 10.9113647 48.9550379, 10.9110298 48.9551985, 10.9109708 48.9553697)",,,,,
"[758642825, 1225161798, 1225161799]",,Kirchenstraße,living_street,False,False,53.943,"LINESTRING (10.9115236 48.9548964, 10.9117124 48.9548636, 10.9120611 48.9547755, 10.9121937 48.9547058)",,,,,
27635215,,Kirchenstraße,living_street,False,True,12.804,"LINESTRING (10.9121937 48.9547058, 10.912146 48.954671, 10.9120631 48.9546297)",,,,,
"[1225161796, 1225161797]",,Kirchenstraße,"['living_street', 'residential']",False,False,114.446,"LINESTRING (10.9121937 48.9547058, 10.9123179 48.9547312, 10.9126878 48.9547269, 10.9127841 48.954726, 10.9128341 48.9547591, 10.9128097 48.9549029, 10.9127517 48.9550899, 10.91267 48.9553397)",,,,,
"[758642825, 1225161798, 1225161799]",,Kirchenstraße,living_street,False,True,53.943,"LINESTRING (10.9121937 48.9547058, 10.9120611 48.9547755, 10.9117124 48.9548636, 10.9115236 48.9548964)",,,,,
777320405,,Uhlbergstraße,residential,False,False,5.105,"LINESTRING (10.9060201 48.9552534, 10.905995 48.9552399, 10.9059664 48.955224)",,,,,
777320406,,Oettinger Straße,residential,False,False,55.357,"LINESTRING (10.9060201 48.9552534, 10.9059982 48.9552702, 10.9059479 48.9553237, 10.9058257 48.9554841, 10.905658 48.95569)",2,,,,
777320407,,Oettinger Straße,residential,False,True,21.064999999999998,"LINESTRING (10.9060201 48.9552534, 10.9060596 48.955223, 10.9061139 48.9552, 10.9062747 48.9551824)",2,,,,
46871194,St 2230,Wettelsheimer Straße,secondary,False,True,345.096,"LINESTRING (10.9062747 48.9551824, 10.9062866 48.9552082, 10.906355 48.955357, 10.9064007 48.9554606, 10.9064288 48.9555604, 10.9064274 48.9557085, 10.9064143 48.955845, 10.9063618 48.9562615, 10.9063508 48.9565178, 10.9063644 48.9567599, 10.9063675 48.9567859, 10.9063697 48.9568039, 10.9064398 48.9570606, 10.9065055 48.9573011, 10.906527 48.957375, 10.9065881 48.9578082, 10.9065648 48.9582587)",2,,,,
"[24964600, 65434940]",St 2230,"['Oettinger Straße', 'Wettelsheimer Straße']",secondary,False,False,47.43,"LINESTRING (10.9062747 48.9551824, 10.9062686 48.9551693, 10.9062626 48.9551089, 10.9062701 48.9550433, 10.9063006 48.954981, 10.9063503 48.9549148, 10.9064341 48.9548549, 10.9065144 48.9548153)",2,,,,
777320407,,Oettinger Straße,residential,False,False,21.065,"LINESTRING (10.9062747 48.9551824, 10.9061139 48.9552, 10.9060596 48.955223, 10.9060201 48.9552534)",2,,,,
23976195,,Bürgermeister-Döbler-Allee,tertiary,False,False,16.317,"LINESTRING (10.9122138 48.9580753, 10.9124325 48.9580451)",2,,30,,
"[23976195, 1116377301]",,Bürgermeister-Döbler-Allee,tertiary,False,True,247.04700000000005,"LINESTRING (10.9122138 48.9580753, 10.9118412 48.9581268, 10.911536 48.9581741, 10.9114839 48.9581863, 10.9113247 48.9582237, 10.9110843 48.9583026, 10.9108736 48.958377, 10.9106826 48.9584487, 10.9105365 48.9585078, 10.9103299 48.9585983, 10.9101589 48.9586765, 10.9093983 48.9590304, 10.9092591 48.9591015)",2,,30,,
885621263,,Bürgermeister-Döbler-Allee,residential,False,False,28.352,"LINESTRING (10.9122138 48.9580753, 10.9121968 48.9579885, 10.9122227 48.9579533, 10.9123003 48.9579351, 10.9124124 48.9579252)",,,30,,
294152562,,Altmühlstraße,residential,False,False,13.413,"LINESTRING (10.9124124 48.9579252, 10.9124325 48.9580451)",,,30,,
"[294152562, 252401323, 24948827]",,Altmühlstraße,"['residential', 'living_street']",False,True,168.58100000000002,"LINESTRING (10.9124124 48.9579252, 10.9124047 48.957879, 10.9123662 48.9574175, 10.9123009 48.9567364, 10.9122472 48.9565551, 10.9121936 48.9564874, 10.9121138 48.9564507)",,,30,,
885621263,,Bürgermeister-Döbler-Allee,residential,False,True,28.351999999999997,"LINESTRING (10.9124124 48.9579252, 10.9123003 48.9579351, 10.9122227 48.9579533, 10.9121968 48.9579885, 10.9122138 48.9580753)",,,30,,
