osmid,highway,oneway,reversed,length,geometry,lanes,ref,name,maxspeed,tunnel,junction
60434870,residential,False,True,121.37100000000001,"LINESTRING (12.7596878 54.0955291, 12.7593012 54.0955635, 12.7588464 54.0955911, 12.7580796 54.0956145, 12.7579865 54.0956074, 12.7579214 54.095588, 12.7578623 54.0955579)",,,Nordmauerstraße,,,
60434870,residential,False,True,26.934,"LINESTRING (12.7600968 54.0954953, 12.7596878 54.0955291)",,,Nordmauerstraße,,,
60434910,residential,False,False,25.78,"LINESTRING (12.7600968 54.0954953, 12.7601666 54.0957235)",,,Trebbinsgasse,,,
60434910,residential,False,True,30.656,"LINESTRING (12.7600968 54.0954953, 12.7600685 54.0952201)",,,Trebbinsgasse,,,
32605310,tertiary,False,False,5.339,"LINESTRING (12.7610134 54.0936659, 12.7610906 54.0936499)",,,Vor dem Steintor,,,
32605310,tertiary,False,True,29.943,"LINESTRING (12.7610134 54.0936659, 12.7605813 54.093757)",,,Vor dem Steintor,,,
60434877,residential,False,True,204.39,"LINESTRING (12.7610134 54.0936659, 12.7604151 54.0930565, 12.7601513 54.0927716, 12.7600381 54.0927145, 12.7598908 54.0926803, 12.7597545 54.0926855, 12.759449 54.0927568, 12.7593194 54.0927653, 12.7588452 54.0927262)",,,Südquebbe,,,
32605310,tertiary,False,True,5.339,"LINESTRING (12.7610906 54.0936499, 12.7610134 54.0936659)",,,Vor dem Steintor,,,
32605310,tertiary,False,False,55.269000000000005,"LINESTRING (12.7610906 54.0936499, 12.7615014 54.0935622, 12.7618834 54.0934743)",,,Vor dem Steintor,,,
60434905,residential,False,False,128.779,"LINESTRING (12.7610906 54.0936499, 12.7613046 54.0943668, 12.7614367 54.0947901)",,,Wasserstraße,,,
217782452,residential,False,False,43.001,"LINESTRING (12.7621039 54.0938337, 12.7620208 54.0937561, 12.7618953 54.0935539, 12.7618834 54.0934743)",,,Bergstraße,,,
217782452,residential,False,True,102.933,"LINESTRING (12.7621039 54.0938337, 12.7622169 54.0939089, 12.7623887 54.0939991, 12.7626809 54.0941314, 12.7628622 54.0941878, 12.7631525 54.094239, 12.7634508 54.0942543)",,,Bergstraße,,,
60434860,residential,False,False,42.116,"LINESTRING (12.7641233 54.0915393, 12.7646573 54.0917523)",,,Am Binsenteich,,,
191628596,residential,False,False,13.075,"LINESTRING (12.7641233 54.0915393, 12.7640288 54.091643)",,,Clara-Zetkin-Straße,,,
191628596,residential,False,True,148.88,"LINESTRING (12.7641233 54.0915393, 12.7650176 54.0903074)",,,Clara-Zetkin-Straße,,,
60434860,residential,False,False,43.456,"LINESTRING (12.7646573 54.0917523, 12.7651901 54.091987)",,,Am Binsenteich,,,
60434860,residential,False,True,42.116,"LINESTRING (12.7646573 54.0917523, 12.7641233 54.0915393)",,,Am Binsenteich,,,
60434917,residential,False,False,23.189,"LINESTRING (12.7646573 54.0917523, 12.7645013 54.0919397)",,,Am Binsenteich,,,
60434860,residential,False,False,73.781,"LINESTRING (12.7651901 54.091987, 12.7660519 54.0924169)",,,Am Binsenteich,,,
60434860,residential,False,True,43.456,"LINESTRING (12.7651901 54.091987, 12.7646573 54.0917523)",,,Am Binsenteich,,,
60434920,residential,False,False,165.204,"LINESTRING (12.7651901 54.091987, 12.7640903 54.0933254)",,,Teichstraße,,,
60434860,residential,False,True,73.781,"LINESTRING (12.7660519 54.0924169, 12.7651901 54.091987)",,,Am Binsenteich,,,
60434919,residential,False,False,105.56,"LINESTRING (12.7660519 54.0924169, 12.7654543 54.0932002, 12.7654245 54.0932897)",,,Teichstraße,,,
60434917,residential,False,False,40.531,"LINESTRING (12.7645013 54.0919397, 12.7639351 54.0917894)",,,Am Binsenteich,,,
60434917,residential,False,True,23.189,"LINESTRING (12.7645013 54.0919397, 12.7646573 54.0917523)",,,Am Binsenteich,,,
60434918,residential,False,False,173.773,"LINESTRING (12.7645013 54.0919397, 12.7633391 54.093346)",,,Teichstraße,,,
60434917,residential,False,True,40.531,"LINESTRING (12.7639351 54.0917894, 12.7645013 54.0919397)",,,Am Binsenteich,,,
191628596,residential,False,True,17.388,"LINESTRING (12.7639351 54.0917894, 12.7640288 54.091643)",,,Clara-Zetkin-Straße,,,
191628596,residential,False,False,201.01,"LINESTRING (12.7639351 54.0917894, 12.7627928 54.0930494, 12.762574 54.0932963, 12.7625232 54.0933943)",,,Clara-Zetkin-Straße,,,
60434869,tertiary,False,True,87.097,"LINESTRING (12.7654245 54.0932897, 12.7640903 54.0933254)",,,Goethestraße,,,
60434919,residential,False,True,105.56,"LINESTRING (12.7654245 54.0932897, 12.7654543 54.0932002, 12.7660519 54.0924169)",,,Teichstraße,,,
"[60434905, 38482697]",residential,False,False,154.974,"LINESTRING (12.7614367 54.0947901, 12.7615565 54.0952043, 12.7614761 54.0952302, 12.7612313 54.0953277, 12.7604493 54.0956662, 12.7603112 54.0957034, 12.7601666 54.0957235)",,,"['Nordquebbe', 'Wasserstraße']",,,
60434905,residential,False,True,128.779,"LINESTRING (12.7614367 54.0947901, 12.7613046 54.0943668, 12.7610906 54.0936499)",,,Wasserstraße,,,
60434906,residential,False,False,153.837,"LINESTRING (12.7614367 54.0947901, 12.761346 54.0948002, 12.7609875 54.0948394, 12.7609406 54.0948148, 12.7605813 54.093757)",,,Wasserstraße,,,
217782452,residential,False,False,102.933,"LINESTRING (12.7634508 54.0942543, 12.7631525 54.094239, 12.7628622 54.0941878, 12.7626809 54.0941314, 12.7623887 54.0939991, 12.7622169 54.0939089, 12.7621039 54.0938337)",,,Bergstraße,,,
60434916,residential,True,False,54.327,"LINESTRING (12.7575332 54.0944865, 12.757212 54.0940357)",,,Mathäistraße,,,
713320406,tertiary,False,False,108.248,"LINESTRING (12.7575332 54.0944865, 12.7590574 54.0941009)",,,Karl-Marx-Straße,,,
713320406,tertiary,False,True,8.066,"LINESTRING (12.7575332 54.0944865, 12.7574196 54.0945152)",,,Karl-Marx-Straße,,,
29268537,residential,False,False,66.149,"LINESTRING (12.7562932 54.0942878, 12.757212 54.0940357)",,,Neubaustraße,,,
38482694,residential,False,True,38.794,"LINESTRING (12.7562932 54.0942878, 12.756001 54.0939839)",,,Postgasse,,,
29268537,residential,False,True,84.05699999999999,"LINESTRING (12.7562932 54.0942878, 12.7560591 54.0943667, 12.7557361 54.0944755, 12.7552093 54.0946953)",,,Neubaustraße,,,
28071670,residential,False,False,61.316,"LINESTRING (12.7632484 54.0913481, 12.7636184 54.0915394, 12.7637415 54.0915693, 12.7638786 54.0916026, 12.7639472 54.0916192, 12.7640288 54.091643)",,,Verbindungsweg,,,
28071670,residential,False,True,224.233,"LINESTRING (12.7632484 54.0913481, 12.763193 54.0913095, 12.7629215 54.0911385, 12.7626914 54.0910114, 12.762583 54.0909622, 12.762437 54.0908967, 12.7605702 54.0902786, 12.7604143 54.0902344)",,,Verbindungsweg,,,
505562898,residential,True,False,181.117,"LINESTRING (12.7611138 54.0918761, 12.7603162 54.0903159)",,,Willi-Braun-Straße,,,
251982601,residential,True,False,152.183,"LINESTRING (12.7611138 54.0918761, 12.7619588 54.0917262, 12.7624317 54.0916261, 12.7627432 54.0915473, 12.7632484 54.0913481)",,,Willi-Braun-Straße,,,
713320403,tertiary,False,True,71.241,"LINESTRING (12.7574196 54.0945152, 12.7564173 54.0947701)",,,Karl-Marx-Straße,,,
713320406,tertiary,False,False,8.066,"LINESTRING (12.7574196 54.0945152, 12.7575332 54.0944865)",,,Karl-Marx-Straße,,,
713320405,residential,False,True,62.394000000000005,"LINESTRING (12.7574196 54.0945152, 12.7576 54.0947635, 12.7578018 54.0950296)",,,Johann-Joachim-Spalding-Straße,,,
191313518,residential,True,False,14.545,"LINESTRING (12.7603162 54.0903159, 12.7602725 54.0903211, 12.7602281 54.0903184, 12.7601871 54.0903081, 12.7601531 54.0902912, 12.7601292 54.0902691)",,,,,,roundabout
505562898,residential,True,False,184.663,"LINESTRING (12.7618834 54.0934743, 12.7611138 54.0918761)",,,Willi-Braun-Straße,,,
32605310,tertiary,False,True,55.269000000000005,"LINESTRING (12.7618834 54.0934743, 12.7615014 54.0935622, 12.7610906 54.0936499)",,,Vor dem Steintor,,,
191313513,tertiary,False,False,42.699,"LINESTRING (12.7618834 54.0934743, 12.7620327 54.0934487, 12.7622446 54.093424, 12.7625232 54.0933943)",,,Vor dem Steintor,,,
217782452,residential,False,True,43.001,"LINESTRING (12.7618834 54.0934743, 12.7618953 54.0935539, 12.7620208 54.0937561, 12.7621039 54.0938337)",,,Bergstraße,,,
38482699,residential,False,False,8.517,"LINESTRING (12.7597853 54.0951837, 12.7596581 54.0951663)",,,Papenstraße,,,
38482699,residential,False,True,18.906,"LINESTRING (12.7597853 54.0951837, 12.7600685 54.0952201)",,,Papenstraße,,,
60434913,residential,False,False,51.55200000000001,"LINESTRING (12.7597853 54.0951837, 12.7597559 54.0951293, 12.7595332 54.0947443)",,,Heilgeiststraße,,,
1183773982,residential,False,True,20.107,"LINESTRING (12.7557566 54.0924857, 12.7555964 54.0923312)",,,Heinrich-Bandlow-Straße,,,
1183773981,residential,False,False,34.213,"LINESTRING (12.7564156 54.0931537, 12.7566715 54.0934223)",,,Heinrich-Bandlow-Straße,,,
29268537,residential,False,True,18.335,"LINESTRING (12.7589502 54.0935305, 12.7586913 54.0935948)",,,Neubaustraße,,,
624136530,residential,False,True,29.189,"LINESTRING (12.7559487 54.0956809, 12.7559663 54.0959432)",,,,,,
60434870,residential,False,False,126.294,"LINESTRING (12.7559487 54.0956809, 12.7560002 54.0956788, 12.7566623 54.0956536, 12.7574747 54.0956224, 12.7576622 54.0956074, 12.7577763 54.0955723, 12.7578623 54.0955579)",,,Nordmauerstraße,,,
624136530,residential,False,False,29.189,"LINESTRING (12.7559663 54.0959432, 12.7559487 54.0956809)",,,,,,
38482697,residential,False,False,182.06,"LINESTRING (12.7559663 54.0959432, 12.7558988 54.0959467, 12.7552444 54.0959784, 12.7550966 54.0959727, 12.7542248 54.0958383, 12.75404 54.0958086, 12.7538894 54.0957532, 12.7538124 54.0956936, 12.7537245 54.0955742, 12.7535836 54.0954193)",,,Nordquebbe,,,
38482697,residential,False,True,274.99699999999996,"LINESTRING (12.7559663 54.0959432, 12.7570138 54.0958896, 12.7579696 54.0958358, 12.7589614 54.095793, 12.760045 54.0957326, 12.7601666 54.0957235)",,,Nordquebbe,,,
96583532,residential,False,True,23.598,"LINESTRING (12.7539901 54.0953801, 12.7538501 54.0951844)",,,,,,
542834327,tertiary,False,True,26.863,"LINESTRING (12.7539901 54.0953801, 12.7535836 54.0954193)",,,Karl-Marx-Straße,,,
"[32605312, 32605311, 542834327]",tertiary,False,False,25.713,"LINESTRING (12.7539901 54.0953801, 12.7540689 54.0953686, 12.75423 54.0953397, 12.7543728 54.0953262)",,,Karl-Marx-Straße,,building_passage,
643169881,residential,False,True,67.129,"LINESTRING (12.7524988 54.092577, 12.7520451 54.0920351)",,,Douzettering,,,
28071672,residential,False,True,35.875,"LINESTRING (12.7520451 54.0920351, 12.7525631 54.0919265)",,,Verbindungsweg,,,
643169881,residential,False,False,67.129,"LINESTRING (12.7520451 54.0920351, 12.7524988 54.092577)",,,Douzettering,,,
28071672,residential,False,False,29.779000000000003,"LINESTRING (12.7520451 54.0920351, 12.7519205 54.092061, 12.7516032 54.0921007)",,,Verbindungsweg,,,
96583532,residential,False,False,47.971999999999994,"LINESTRING (12.753455 54.0948427, 12.7535496 54.0948535, 12.7538501 54.0951844)",,,,,,
96583532,residential,False,True,13.029,"LINESTRING (12.753455 54.0948427, 12.7533653 54.0948386, 12.7532557 54.0948428)",,,,,,
"[60434877, 1183773990, 1183773991]",residential,False,"[False, True]",275.79,"LINESTRING (12.753455 54.0948427, 12.7533801 54.0946694, 12.7535422 54.0945733, 12.7566715 54.0934223)",,,Südquebbe,,,
