osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width,tunnel,access,ref
"[331250443, 173662838]",Lohgerbe,residential,False,False,65.739,"LINESTRING (7.9464482 47.5535656, 7.9462154 47.553432, 7.9461175 47.5533338, 7.9463417 47.5531143)",,,,,,
162970693,Gewerbegasse,residential,False,True,35.366,"LINESTRING (7.9475596 47.5537415, 7.9471895 47.5535446)",,,,,,
319330168,Bergseestraße,residential,False,True,40.756,"LINESTRING (7.9462868 47.5570264, 7.9463875 47.5569206, 7.9465782 47.5567171)",2,50,,,,
175580525,,unclassified,True,False,38.747,"LINESTRING (7.9429578 47.5555678, 7.9429729 47.5556585, 7.9429882 47.5557498, 7.943012 47.5558308, 7.9430421 47.555911)",1,,,,,
"[319324537, 26531106, 786185852, 42919308]","['Scheffelstraße', 'Untere Flüh']",residential,False,"[False, True]",322.58500000000004,"LINESTRING (7.9429578 47.5555678, 7.9431659 47.5553847, 7.943217 47.5553393, 7.943585 47.5550154, 7.943814 47.554819, 7.9438922 47.5547514, 7.9440266 47.554615, 7.9441027 47.5545042, 7.9441592 47.5544147, 7.944214 47.5543048, 7.944279 47.5541904, 7.9443663 47.5540644, 7.9444344 47.5540068, 7.9446926 47.5537882, 7.9448349 47.553687, 7.9449913 47.5535764, 7.9451453 47.5534619, 7.945446 47.5532297)","['4', '2']",50,,yes,,
"[319324536, 331390954, 219439365]",Friedrichstraße,primary,False,False,174.73999999999998,"LINESTRING (7.9430421 47.555911, 7.9433857 47.556069, 7.9436223 47.5561879, 7.9438585 47.5563019, 7.9439213 47.5563316, 7.9442139 47.5564741, 7.944566 47.5566504, 7.9449307 47.55683)",3,50,,,,B 34
967940887,Waldshuter Straße,tertiary,False,False,6.577,"LINESTRING (7.951921 47.5567816, 7.9519761 47.5568276)",3,30,,,,
153992412,Am Stammelhof,residential,False,False,59.082,"LINESTRING (7.951921 47.5567816, 7.9520243 47.5567084, 7.9524684 47.5563997)",,,,,,
"[329613216, 52089799, 967940886, 374967671]",Waldshuter Straße,tertiary,False,True,225.54700000000003,"LINESTRING (7.951921 47.5567816, 7.9516123 47.5565427, 7.9512451 47.556248, 7.9509407 47.5560658, 7.9508572 47.5560276, 7.950624 47.5559211, 7.9502813 47.5557598, 7.9500489 47.5556515, 7.9499242 47.5555945, 7.9497919 47.5555349, 7.9496538 47.5554726)",2,30,,,,
353614426,Bruderhof,living_street,False,False,47.132000000000005,"LINESTRING (7.9486397 47.5519884, 7.948441 47.5518254, 7.9482115 47.5516795)",,7,,,,
353614427,Fabrikgasse,living_street,False,False,35.763,"LINESTRING (7.9479301 47.552605, 7.947483 47.5524937)",,7,,,,
153991084,Schönaugasse,living_street,False,False,22.923000000000002,"LINESTRING (7.9479411 47.5518821, 7.9479305 47.5519989, 7.9478894 47.5520424, 7.9478406 47.5520604)",,7,,,,
153991084,Schönaugasse,living_street,False,True,30.343000000000004,"LINESTRING (7.9479411 47.5518821, 7.9480085 47.5518246, 7.9482115 47.5516795)",,7,,,,
379175284,Baltherplatz,living_street,False,True,22.511,"LINESTRING (7.9479411 47.5518821, 7.9477821 47.5519357, 7.9477214 47.5520073)",,,,,,
381248227,Spitalgasse,living_street,False,False,10.719,"LINESTRING (7.9477214 47.5520073, 7.9478406 47.5520604)",,7,,,,
381248227,Spitalgasse,living_street,False,True,8.293,"LINESTRING (7.9477214 47.5520073, 7.9476109 47.5520076)",,7,,,,
379175284,Baltherplatz,living_street,False,False,22.511,"LINESTRING (7.9477214 47.5520073, 7.9477821 47.5519357, 7.9479411 47.5518821)",,,,,,
381248227,Spitalgasse,living_street,False,True,10.719,"LINESTRING (7.9478406 47.5520604, 7.9477214 47.5520073)",,7,,,,
153991084,Schönaugasse,living_street,False,False,55.190999999999995,"LINESTRING (7.9478406 47.5520604, 7.9476544 47.5522788, 7.9475368 47.5524137, 7.947483 47.5524937)",,7,,,,
153991084,Schönaugasse,living_street,False,True,22.923000000000002,"LINESTRING (7.9478406 47.5520604, 7.9478894 47.5520424, 7.9479305 47.5519989, 7.9479411 47.5518821)",,7,,,,
381248227,Spitalgasse,living_street,False,False,28.173000000000002,"LINESTRING (7.9478406 47.5520604, 7.947922 47.5520525, 7.9479919 47.5520828, 7.9481546 47.5521725)",,7,,,,
153991083,Schönaugasse,living_street,False,False,112.036,"LINESTRING (7.9488713 47.5513149, 7.9489782 47.5512691, 7.9492808 47.5511088, 7.9493642 47.5510857, 7.9494772 47.5510585, 7.9496505 47.5510769, 7.9497633 47.5510825, 7.9497899 47.5511221, 7.949794 47.5512346, 7.9497501 47.5512904, 7.9497286 47.5513398, 7.9497342 47.5513949)",,7,,,,
153991083,Schönaugasse,living_street,False,True,32.650000000000006,"LINESTRING (7.9488713 47.5513149, 7.9487748 47.5513562, 7.9486693 47.5514031, 7.9485111 47.5514794)",,7,,,,
355647019,Tanzenplatz,living_street,False,False,44.338,"LINESTRING (7.9488713 47.5513149, 7.9488967 47.5513427, 7.9490977 47.5515487, 7.9489437 47.5516075)",,,,,,
355647019,Tanzenplatz,living_street,False,True,44.338,"LINESTRING (7.9489437 47.5516075, 7.9490977 47.5515487, 7.9488967 47.5513427, 7.9488713 47.5513149)",,,,,,
329613215,Alte Basler Straße,tertiary,False,False,63.35,"LINESTRING (7.9469134 47.5541908, 7.9467069 47.5541236, 7.9466109 47.554096, 7.946521 47.5540745, 7.9463184 47.5540473, 7.9461126 47.5540243)",2,30,,,,
"[1067744743, 967651853, 967940888, 364555869, 329613215]",Alte Basler Straße,tertiary,False,True,103.096,"LINESTRING (7.9469134 47.5541908, 7.9470576 47.5542387, 7.9472339 47.5543068, 7.9472989 47.554335, 7.9474431 47.5544178, 7.947485 47.554446, 7.9475293 47.5544755, 7.9475757 47.5545172, 7.9476325 47.5545628, 7.9476854 47.554599, 7.9477072 47.5546139, 7.9477846 47.5546611, 7.9478707 47.5547009, 7.9479448 47.5547308, 7.947993 47.5547487)","['2', '3']",30,,,,
"[942790904, 162557500]",Alte Basler Straße,residential,False,False,66.943,"LINESTRING (7.9469134 47.5541908, 7.9467931 47.5543225, 7.9467335 47.554357, 7.946385 47.5546735)",,,,,,
381248227,Spitalgasse,living_street,False,False,8.293,"LINESTRING (7.9476109 47.5520076, 7.9477214 47.5520073)",,7,,,,
95395893,Wernergasse,living_street,False,True,52.513000000000005,"LINESTRING (7.9479622 47.5511931, 7.9480333 47.5512201, 7.9481499 47.5512643, 7.9484151 47.551401, 7.9485111 47.5514794)",,7,,,,
"[385867276, 26443044]","['Austraße', 'Scheffelstraße']",residential,True,False,113.61300000000001,"LINESTRING (7.9479622 47.5511931, 7.9479668 47.5511626, 7.9479581 47.5510727, 7.9479484 47.550958, 7.9479207 47.5507731, 7.9478234 47.5505864, 7.9477974 47.5505365, 7.9476413 47.5502985, 7.9476089 47.5502491, 7.9475855 47.5502177)",1,50,,,,
"[25049517, 374967663, 374967664, 374967665, 967647964]",Bahnhofplatz,unclassified,False,True,117.49700000000001,"LINESTRING (7.948474 47.555085, 7.9483638 47.5553267, 7.9483959 47.5553638, 7.9484408 47.555385, 7.9486058 47.5554599, 7.948899 47.5555855, 7.9490935 47.5556691, 7.9491807 47.555708, 7.949327 47.5557912)",,,,,,
26006111,Hauensteinstraße,residential,True,False,41.421,"LINESTRING (7.9451476 47.5499471, 7.9452164 47.5503167)",,30,5,,,
1238347822,Hotzenweg,residential,False,True,59.635999999999996,"LINESTRING (7.9451476 47.5499471, 7.9455468 47.5498636, 7.9459073 47.5497899)",,30,4.5,,,
26006116,Hauensteinstraße,residential,True,False,169.597,"LINESTRING (7.9448557 47.5509053, 7.9447466 47.5507008, 7.9447022 47.5505678, 7.9446752 47.5504289, 7.9446684 47.5503156, 7.9446724 47.5502215, 7.9446824 47.5501554, 7.9447331 47.5499184, 7.9448395 47.5494054)",1,30,,,,
"[48045672, 331389609]",Gießenstraße,residential,False,False,36.47,"LINESTRING (7.9448557 47.5509053, 7.9448951 47.5508932, 7.9453017 47.5507751)",2,50,,,,
"[48045672, 25888125]",Gießenstraße,residential,False,True,85.949,"LINESTRING (7.9448557 47.5509053, 7.9447692 47.5509319, 7.9444208 47.5510451, 7.9442248 47.5511131, 7.9438293 47.551248)",2,50,,,,
379938912,Spitalplatz,living_street,False,True,29.251,"LINESTRING (7.9475909 47.5528843, 7.9473316 47.5526879)",,7,,,,
153991083,Schönaugasse,living_street,False,True,112.03600000000002,"LINESTRING (7.9497342 47.5513949, 7.9497286 47.5513398, 7.9497501 47.5512904, 7.949794 47.5512346, 7.9497899 47.5511221, 7.9497633 47.5510825, 7.9496505 47.5510769, 7.9494772 47.5510585, 7.9493642 47.5510857, 7.9492808 47.5511088, 7.9489782 47.5512691, 7.9488713 47.5513149)",,7,,,,
1042716371,Wernergasse,living_street,False,False,17.024,"LINESTRING (7.948636 47.5516072, 7.9485111 47.5514794)",,7,,,,
162970693,Gewerbegasse,residential,False,False,33.219,"LINESTRING (7.9473549 47.5532793, 7.9472525 47.5533654, 7.9472161 47.5533996, 7.947203 47.5534479, 7.9471895 47.5535446)",,,,,,
"[1067744749, 331410933, 374967670, 153992438, 357518870]","['Rheinallee', 'Rheinbadstraße']","['living_street', 'residential']",False,"[False, True]",454.58400000000006,"LINESTRING (7.948579 47.5534523, 7.9494141 47.5538035, 7.9502841 47.5541777, 7.950308 47.5543112, 7.9503258 47.5543978, 7.950342 47.5544662, 7.9503701 47.5545358, 7.9504484 47.5546478, 7.9505156 47.554759, 7.9506649 47.554954, 7.9508287 47.5551764, 7.9511439 47.5554742, 7.9514494 47.555687, 7.9518233 47.5559571, 7.9523819 47.5563393, 7.9524493 47.5563861, 7.9524684 47.5563997)",,"['7', '30']",,,,
1152346451,Kloster,living_street,False,False,13.596,"LINESTRING (7.9477682 47.5564669, 7.947601 47.556514)",,,,,,
"[1156206538, 1238346623]",Hauensteinstraße,residential,False,True,51.372,"LINESTRING (7.9452164 47.5503167, 7.945274 47.5506261, 7.9453017 47.5507751)",,30,"['4', '5']",,,
27236710,Hugo-Herrmann-Straße,residential,False,True,9.373999999999999,"LINESTRING (7.948072 47.5481848, 7.94804 47.5481896, 7.9479497 47.5482019)",,30,5,,,
