osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,bridge,width,access
284587509,,,residential,,False,True,40.292,Mühlengasse,"LINESTRING (8.3448043 48.2902507, 8.3444684 48.2904229, 8.3444708 48.2905031)",,,
31564786,,,living_street,,False,False,70.491,Schenkenzeller Straße,"LINESTRING (8.3457035 48.2899088, 8.3459256 48.2899375, 8.3466498 48.2899762)",,,
"[31564786, 31564782, 240556047]",,,living_street,,False,True,183.591,"['Schenkenzeller Straße', 'Marktplatz']","LINESTRING (8.3457035 48.2899088, 8.3455108 48.2898886, 8.345054 48.2898579, 8.3450412 48.289858, 8.3448172 48.2898592, 8.3447864 48.2898625, 8.3446439 48.2898775, 8.3445179 48.2899099, 8.3444893 48.2899172, 8.3443551 48.2899763, 8.3442231 48.2900322, 8.3441694 48.2900549, 8.3439785 48.2901356, 8.3439091 48.2901636, 8.3437873 48.2901989, 8.3433758 48.2902774)",,,
284587509,,,residential,,False,True,82.38300000000001,Mühlengasse,"LINESTRING (8.3457035 48.2899088, 8.3454722 48.289967, 8.3452587 48.2900175, 8.345035 48.2900562, 8.3449196 48.2900955, 8.3448606 48.2901187, 8.3448338 48.290224, 8.3448043 48.2902507)",,,
493920788,3,B 294;B 462,primary,60,False,False,11.406,,"LINESTRING (8.3529008 48.2914274, 8.3529882 48.2915119)",,,
288950573,,,tertiary,,True,False,40.092,Hauptstraße,"LINESTRING (8.352422 48.2915678, 8.3524562 48.2915622, 8.352573 48.2915599, 8.3527199 48.2915269, 8.3528423 48.2914621, 8.3529008 48.2914274)",,,
"[1093530552, 199139568, 834657768, 550002941]",,,tertiary,50,False,False,235.235,Hauptstraße,"LINESTRING (8.352422 48.2915678, 8.3523336 48.291537, 8.352081 48.2914252, 8.351466 48.2913021, 8.3512471 48.2912488, 8.3510808 48.2912024, 8.3495038 48.2907443)",,,
792978580,2,B 294;B 462,primary,60,False,False,31.259,,"LINESTRING (8.3532588 48.2917278, 8.3529882 48.2915119)",,,
288950575,,,tertiary,,True,False,43.224,Hauptstraße,"LINESTRING (8.3532588 48.2917278, 8.353155 48.2917132, 8.3529373 48.2916437, 8.352771 48.2916261, 8.3527039 48.2916176)",,,
"[288953784, 288953782, 288953783]",,,living_street,,False,False,63.517999999999994,,"LINESTRING (8.3404687 48.2908027, 8.3407533 48.2908609, 8.3409566 48.2908785, 8.3410838 48.2908636, 8.3411999 48.2908141, 8.3412785 48.2907867)",yes,,
31564787,,,living_street,,False,False,91.358,Gerbergasse,"LINESTRING (8.3412785 48.2907867, 8.3416274 48.2906718, 8.341846 48.290564, 8.3419377 48.2904154, 8.3420246 48.2902022)",,,
31564787,,,living_street,,False,True,79.021,Gerbergasse,"LINESTRING (8.3412785 48.2907867, 8.341063 48.2907278, 8.3409012 48.2906674, 8.3407842 48.2905881, 8.3405851 48.2903995, 8.3405337 48.2903156)",,,
"[288953784, 288953782, 288953783]",,,living_street,,False,True,63.517999999999994,,"LINESTRING (8.3412785 48.2907867, 8.3411999 48.2908141, 8.3410838 48.2908636, 8.3409566 48.2908785, 8.3407533 48.2908609, 8.3404687 48.2908027)",yes,,
290287334,,,residential,,False,False,41.009,Mühlengasse,"LINESTRING (8.3452995 48.2904164, 8.3448043 48.2902507)",,,
309135415,2,,tertiary,30,False,False,1.033,Hauptstraße,"LINESTRING (8.3452995 48.2904164, 8.3452865 48.2904198)",,,
309135415,2,,tertiary,30,False,True,32.509,Hauptstraße,"LINESTRING (8.3452995 48.2904164, 8.345708 48.2903087)",,,
309135415,2,,tertiary,30,False,True,1.033,Hauptstraße,"LINESTRING (8.3452865 48.2904198, 8.3452995 48.2904164)",,,
39431149,,,residential,,False,True,41.272,Grünstraße,"LINESTRING (8.3452865 48.2904198, 8.3456697 48.2906154, 8.3456497 48.2906634)",,,
309135415,2,,tertiary,30,False,False,36.985,Hauptstraße,"LINESTRING (8.3452865 48.2904198, 8.3451026 48.2904653, 8.3448015 48.2904917)",,,
290294654,,,residential,,False,False,71.631,Froschgraben,"LINESTRING (8.3478539 48.2909774, 8.3482217 48.2903815)",,,
39431150,,,residential,,False,False,101.38000000000001,Auestraße,"LINESTRING (8.3478539 48.2909774, 8.3486326 48.2912032, 8.3487269 48.2912304, 8.3491104 48.2913412)",,,
39431150,,,residential,,False,True,175.31400000000002,Auestraße,"LINESTRING (8.3478539 48.2909774, 8.34754 48.2908793, 8.3473528 48.2908207, 8.3471428 48.2907538, 8.3469209 48.2906832, 8.3468518 48.2906612, 8.345708 48.2903087)",,,
290294654,,,residential,,False,True,71.631,Froschgraben,"LINESTRING (8.3482217 48.2903815, 8.3478539 48.2909774)",,,
199139567,,,tertiary,30,False,False,68.84100000000001,Hauptstraße,"LINESTRING (8.3482217 48.2903815, 8.3481975 48.2903748, 8.3473552 48.2901559)",,,
199139567,,,tertiary,30,False,True,103.08,Hauptstraße,"LINESTRING (8.3482217 48.2903815, 8.3484171 48.2904358, 8.3485553 48.2904743, 8.3489536 48.290585, 8.3495038 48.2907443)",,,
39431150,,,residential,,False,False,57.628,Auestraße,"LINESTRING (8.3491104 48.2913412, 8.3498249 48.2915476)",,,
290294662,,,residential,,False,False,72.473,Zollmatt,"LINESTRING (8.3491104 48.2913412, 8.3495038 48.2907443)",,,
39431150,,,residential,,False,True,101.38,Auestraße,"LINESTRING (8.3491104 48.2913412, 8.3487269 48.2912304, 8.3486326 48.2912032, 8.3478539 48.2909774)",,,
199139567,,,tertiary,30,False,True,68.84100000000001,Hauptstraße,"LINESTRING (8.3473552 48.2901559, 8.3481975 48.2903748, 8.3482217 48.2903815)",,,
290299134,,,residential,,False,True,59.337,,"LINESTRING (8.3473552 48.2901559, 8.3473091 48.2900941, 8.3472121 48.2900397, 8.346981 48.2900018, 8.3466498 48.2899762)",,,
309135415,2,,tertiary,30,False,False,78.125,Hauptstraße,"LINESTRING (8.3473552 48.2901559, 8.3471804 48.2901104, 8.3470459 48.2900951, 8.3469219 48.2900911, 8.346669 48.2900934, 8.3463231 48.2901458)",,,
31564781,,,residential,,False,True,168.669,An den Gärten,"LINESTRING (8.3409716 48.287245, 8.3410143 48.2873806, 8.3410302 48.2874218, 8.3410603 48.2874784, 8.3411081 48.2875337, 8.3411983 48.2876385, 8.3412904 48.2877421, 8.3413912 48.2878375, 8.3415788 48.2880153, 8.3417699 48.2881731, 8.3418973 48.2883132, 8.3420526 48.2885182, 8.3421142 48.2885171)",,,
291429611,,,residential,30,False,True,11.974,Zimmerplatz,"LINESTRING (8.3424542 48.2859053, 8.342514 48.2859385, 8.3425554 48.2859871)",,,
31565218,,,residential,,False,True,59.158,Vor Ebersbach,"LINESTRING (8.3433352 48.2859219, 8.3431899 48.2859684, 8.3430508 48.2860093, 8.3429596 48.2860454, 8.342862 48.2860963, 8.3427618 48.2861634, 8.3426895 48.286222)",,,
291429613,,,unclassified,,False,True,58.164,,"LINESTRING (8.3433352 48.2859219, 8.3429508 48.2859595, 8.3425554 48.2859871)",,,
99468759,,,residential,,False,False,207.038,Schwaigwiese,"LINESTRING (8.3448787 48.2859507, 8.3448366 48.2860859, 8.3447409 48.286319, 8.3446685 48.2863858, 8.3445915 48.2864417, 8.3445214 48.286479, 8.344442 48.2865039, 8.344372 48.2865132, 8.3441969 48.2864992, 8.3440754 48.2864821, 8.343961 48.2864619, 8.3436505 48.286406, 8.3433399 48.2863438, 8.3431368 48.2863112, 8.3429453 48.2862755, 8.3426895 48.286222)",,,
