osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,bridge,junction,access,width
28477259,Bahnhofstraße,residential,20,True,False,52.562,"LINESTRING (9.3974423 50.63778, 9.3978092 50.6374941, 9.3979128 50.6374134)",,,,,,
28478720,Hintergasse,residential,20,False,False,118.944,"LINESTRING (9.3974423 50.63778, 9.3963393 50.6373335, 9.39619 50.6372773, 9.3960141 50.6372112)",,,,,,
28477440,Hinter der Burg,residential,20,True,False,113.442,"LINESTRING (9.398659 50.638592, 9.3974177 50.6392409)",,,,,,
"[42393577, 28477261]",Bahnhofstraße,residential,20,False,False,107.996,"LINESTRING (9.398659 50.638592, 9.3983089 50.6382895, 9.3981518 50.6381544, 9.3979871 50.6380558, 9.3976477 50.6378698)",,,,,,
28477261,Bahnhofstraße,residential,,False,True,80.41999999999999,"LINESTRING (9.398659 50.638592, 9.3987465 50.6386826, 9.3993832 50.6391491)",,,,,,
42393577,Bahnhofstraße,residential,20,False,False,17.593,"LINESTRING (9.3976477 50.6378698, 9.3974423 50.63778)",,,,,,
28477763,Am Untertor,residential,,False,False,137.17000000000002,"LINESTRING (9.3976477 50.6378698, 9.3973934 50.6381482, 9.3969135 50.638739, 9.3967349 50.6389588)",,,,,,
"[42393577, 28477261]",Bahnhofstraße,residential,20,False,True,107.99600000000001,"LINESTRING (9.3976477 50.6378698, 9.3979871 50.6380558, 9.3981518 50.6381544, 9.3983089 50.6382895, 9.398659 50.638592)",,,,,,
28478720,Hintergasse,residential,20,False,True,118.944,"LINESTRING (9.3960141 50.6372112, 9.39619 50.6372773, 9.3963393 50.6373335, 9.3974423 50.63778)",,,,,,
28630204,Hinter der Burg,residential,50,True,False,39.617000000000004,"LINESTRING (9.3969516 50.6390421, 9.3971817 50.6391367, 9.3974177 50.6392409)",,,,,,
80667772,Am Kalkofen,residential,30,False,True,139.641,"LINESTRING (9.3969516 50.6390421, 9.3964644 50.639457, 9.3963138 50.6395853, 9.3961934 50.6396836, 9.3957286 50.640029)",,,,,,
80667771,Am Kalkofen,residential,30,False,True,10.681,"LINESTRING (9.3957286 50.640029, 9.3955904 50.6400683)",,,,,,
80667772,Am Kalkofen,residential,30,False,False,139.641,"LINESTRING (9.3957286 50.640029, 9.3961934 50.6396836, 9.3963138 50.6395853, 9.3964644 50.639457, 9.3969516 50.6390421)",,,,,,
498859519,Gartenstraße,residential,30,False,False,118.585,"LINESTRING (9.3957286 50.640029, 9.3961798 50.6400823, 9.396612 50.6401519, 9.3967984 50.6401984, 9.3971505 50.6402804, 9.3973306 50.6403375)",,,,,,
145178481,Goldhelg,residential,50,True,False,84.633,"LINESTRING (9.3974177 50.6392409, 9.3976903 50.6393752, 9.3982035 50.6396256, 9.3983678 50.6397059)",,,,,,
28477765,Hermann-Walz-Straße,residential,30,False,False,150.45,"LINESTRING (9.3947838 50.6397849, 9.3960289 50.6386862)",,,,,,
28630472,Gartenstraße,residential,30,True,False,122.57400000000001,"LINESTRING (9.3947838 50.6397849, 9.3944224 50.6395999, 9.3935049 50.6390396)",,,,,,
28477765,Hermann-Walz-Straße,residential,30,False,True,150.45,"LINESTRING (9.3960289 50.6386862, 9.3947838 50.6397849)",,,,,,
28630204,Hinter der Burg,residential,50,True,False,58.289,"LINESTRING (9.3960289 50.6386862, 9.3967349 50.6389588)",,,,,,
28477982,An der Kirche,residential,20,True,False,17.119,"LINESTRING (9.3960892 50.6370648, 9.3960141 50.6372112)",,,,,,
28477983,An der Kirche,residential,,False,False,64.936,"LINESTRING (9.3960892 50.6370648, 9.39585 50.6369695, 9.3958387 50.636896, 9.3959318 50.6368003, 9.3960873 50.6366053)",,,,,,
"[28479105, 150995730, 107622073]",Obergasse,residential,20,True,False,140.847,"LINESTRING (9.3955507 50.6365905, 9.3954403 50.6366603, 9.3952153 50.6368009, 9.394952 50.6370166, 9.3948069 50.6370939, 9.394543 50.6372151, 9.3942875 50.6373294, 9.3942578 50.6373469, 9.3941046 50.6374222, 9.3940773 50.6374339)",,,,,,
"[64830016, 42393565]",Berliner Platz,residential,20,False,True,48.687,"LINESTRING (9.3955507 50.6365905, 9.3953949 50.636498, 9.3955188 50.6363294, 9.3955596 50.6362911, 9.3955797 50.6362722, 9.3956468 50.6362512)",,,,,,
28629756,Am Hopfenberg,residential,30,False,True,154.97500000000002,"LINESTRING (9.4028189 50.6362782, 9.4025158 50.6361762, 9.4022369 50.636069, 9.4020625 50.6359788, 9.4019525 50.6358683, 9.4018104 50.6356301, 9.4015671 50.6352168)",,,,,,
28196775,Ebelstraße,residential,30,False,True,71.408,"LINESTRING (9.4015671 50.6352168, 9.4007601 50.6353679, 9.400613 50.6354233)",,,,,,
28629756,Am Hopfenberg,residential,30,False,False,154.97500000000002,"LINESTRING (9.4015671 50.6352168, 9.4018104 50.6356301, 9.4019525 50.6358683, 9.4020625 50.6359788, 9.4022369 50.636069, 9.4025158 50.6361762, 9.4028189 50.6362782)",,,,,,
28629756,Am Hopfenberg,residential,30,False,True,118.162,"LINESTRING (9.4015671 50.6352168, 9.4013077 50.6347826, 9.4010629 50.6345236, 9.4007704 50.6342925)",,,,,,
385957250,Hainigstraße,residential,30,False,False,5.759,"LINESTRING (9.4007704 50.6342925, 9.4008346 50.6342605)",,,,,,
28629756,Am Hopfenberg,residential,30,False,False,118.162,"LINESTRING (9.4007704 50.6342925, 9.4010629 50.6345236, 9.4013077 50.6347826, 9.4015671 50.6352168)",,,,,,
385957250,Hainigstraße,residential,30,False,True,146.42100000000002,"LINESTRING (9.4007704 50.6342925, 9.3996955 50.6347659, 9.3991839 50.6349953, 9.3990842 50.6350585)",,,,,,
28349003,Karlstraße,residential,50,False,True,67.348,"LINESTRING (9.4024477 50.6326762, 9.4027031 50.6330319, 9.4028222 50.633233)",,,,,,
28631001,Mittelstraße,residential,30,True,False,227.312,"LINESTRING (9.4024477 50.6326762, 9.4019822 50.6328413, 9.4016506 50.6330908, 9.4014974 50.6332078, 9.4014505 50.6332436, 9.4008816 50.6336804, 9.4007857 50.6337637, 9.4007267 50.6339041, 9.4007258 50.6339943, 9.400766 50.6341339, 9.4008346 50.6342605)",,,,,,
385957250,Hainigstraße,residential,30,False,False,77.488,"LINESTRING (9.4008346 50.6342605, 9.4017534 50.6338784)",,,,,,
385957250,Hainigstraße,residential,30,False,True,5.759,"LINESTRING (9.4008346 50.6342605, 9.4007704 50.6342925)",,,,,,
28349003,Karlstraße,residential,50,False,False,67.348,"LINESTRING (9.4028222 50.633233, 9.4027031 50.6330319, 9.4024477 50.6326762)",,,,,,
28349003,Karlstraße,residential,50,False,True,49.657,"LINESTRING (9.4028222 50.633233, 9.4028919 50.6334848, 9.4029387 50.6336734)",,,,,,
28629943,Beethovenstraße,residential,30,False,False,50.995,"LINESTRING (9.3993331 50.632795, 9.3987288 50.6325432)",,,,,,
59266698,In der Bußecke,residential,30,True,False,207.474,"LINESTRING (9.3976303 50.6343043, 9.3984724 50.6337129, 9.3986108 50.633596, 9.3993331 50.632795)",,,,,,
28197787,Rudloser Weg,residential,50,False,True,29.485,"LINESTRING (9.3979214 50.6348116, 9.3980245 50.6348322, 9.3983333 50.6348492)",,,,,,
28629908,Rudloser Weg,residential,50,False,False,71.193,"LINESTRING (9.3979214 50.6348116, 9.3974335 50.6350066, 9.3970719 50.6351574)",,,,,,
59266698,In der Bußecke,residential,30,True,False,63.599999999999994,"LINESTRING (9.3979214 50.6348116, 9.3978476 50.6347329, 9.3976396 50.6345395, 9.3976051 50.634492, 9.3975927 50.6344482, 9.3975881 50.6343955, 9.3975983 50.6343419, 9.3976303 50.6343043)",,,,,,
27864988,Königsberger Straße,primary,50,False,True,208.6,"LINESTRING (9.3970719 50.6351574, 9.397046 50.6351185, 9.3970166 50.635054, 9.3969993 50.6349877, 9.3969787 50.634823, 9.396952 50.6347202, 9.3969149 50.6346186, 9.3968677 50.6345188, 9.3965986 50.6340379, 9.3965453 50.6339609, 9.3964867 50.6338854, 9.3964011 50.6337882, 9.3963066 50.6336944, 9.3962036 50.6336043, 9.396126 50.6335547, 9.3960772 50.6335272, 9.3959456 50.6334763)",B 275,,,,,
28629908,Rudloser Weg,residential,50,False,True,71.193,"LINESTRING (9.3970719 50.6351574, 9.3974335 50.6350066, 9.3979214 50.6348116)",,,,,,
622914480,Königsberger Straße,primary,50,False,False,18.569,"LINESTRING (9.3970719 50.6351574, 9.3970939 50.635184, 9.3971394 50.6352389, 9.3971637 50.6352593, 9.3972106 50.6352987)",B 275,,,,,
28629943,Beethovenstraße,residential,30,False,True,50.995,"LINESTRING (9.3987288 50.6325432, 9.3993331 50.632795)",,,,,,
28629911,In der Bußecke,residential,30,True,False,226.61400000000003,"LINESTRING (9.3987288 50.6325432, 9.3983817 50.6328846, 9.3974358 50.6338304, 9.3974138 50.63387, 9.3974166 50.6339201, 9.3974976 50.634183, 9.3975283 50.6342354, 9.3975722 50.6342766, 9.3976303 50.6343043)",,,,,,
28476486,Hainigstraße,living_street,,True,False,19.749,"LINESTRING (9.3978183 50.636109, 9.39762 50.6362344)",,1,,,,
"[28630114, 148799878]",Löbersgasse,living_street,,True,False,96.46600000000001,"LINESTRING (9.3978183 50.636109, 9.3980972 50.6362827, 9.3982756 50.636363, 9.3983243 50.6363834, 9.398666 50.6365135, 9.3985057 50.6366753)",,,,,,
28630204,Hinter der Burg,residential,50,True,False,17.87,"LINESTRING (9.3967349 50.6389588, 9.3969516 50.6390421)",,,,,,
28477763,Am Untertor,residential,,False,True,137.17000000000002,"LINESTRING (9.3967349 50.6389588, 9.3969135 50.638739, 9.3973934 50.6381482, 9.3976477 50.6378698)",,,,,,
28630372,Am Kalkofen,residential,30,False,True,110.808,"LINESTRING (9.3955904 50.6400683, 9.394667 50.6408746)",,,,,,
80667771,Am Kalkofen,residential,30,False,False,10.681,"LINESTRING (9.3955904 50.6400683, 9.3957286 50.640029)",,,,,,
28630472,Gartenstraße,residential,30,True,False,65.209,"LINESTRING (9.3955904 50.6400683, 9.3953446 50.6400046, 9.3947838 50.6397849)",,,,,,
28630371,Friedrich-Ludwig-Jahn-Straße,residential,,False,False,49.684999999999995,"LINESTRING (9.395244 50.6411182, 9.3951746 50.6411167, 9.394667 50.6408746)",,,,,,
28630372,Am Kalkofen,residential,30,False,False,110.808,"LINESTRING (9.394667 50.6408746, 9.3955904 50.6400683)",,,,,,
28630371,Friedrich-Ludwig-Jahn-Straße,residential,,False,True,49.684999999999995,"LINESTRING (9.394667 50.6408746, 9.3951746 50.6411167, 9.395244 50.6411182)",,,,,,
40758885,Friedrich-Ludwig-Jahn-Straße,residential,30,False,False,176.859,"LINESTRING (9.394667 50.6408746, 9.3944012 50.6407771, 9.393922 50.6405582, 9.3936162 50.6403847, 9.3929618 50.6400513, 9.3926651 50.6399213)",,,,,,
40758885,Friedrich-Ludwig-Jahn-Straße,residential,30,False,True,176.859,"LINESTRING (9.3926651 50.6399213, 9.3929618 50.6400513, 9.3936162 50.6403847, 9.393922 50.6405582, 9.3944012 50.6407771, 9.394667 50.6408746)",,,,,,
80667174,Cent,primary,50,False,False,126.618,"LINESTRING (9.3926651 50.6399213, 9.3926041 50.6399854, 9.391846 50.6407813, 9.3917909 50.6408387, 9.3917466 50.6408993)",B 275,2,,,,
80667174,Cent,primary,50,False,True,114.539,"LINESTRING (9.3926651 50.6399213, 9.3931924 50.6393677, 9.3933797 50.6391711, 9.3935049 50.6390396)",B 275,2,,,,
28987175,Cent,primary,50,False,True,101.11000000000001,"LINESTRING (9.3935049 50.6390396, 9.3936481 50.6388855, 9.3938192 50.6386892, 9.3941458 50.6382274)",B 275,,,,,
80667174,Cent,primary,50,False,False,114.539,"LINESTRING (9.3935049 50.6390396, 9.3933797 50.6391711, 9.3931924 50.6393677, 9.3926651 50.6399213)",B 275,2,,,,
28696452,Am Wörth,residential,,True,False,28.461,"LINESTRING (9.3949955 50.635319, 9.3949813 50.6350632)",,1,,,,
28696453,,residential,,True,False,59.080999999999996,"LINESTRING (9.3949454 50.6345542, 9.3948525 50.6345559, 9.3942257 50.6344866, 9.3941188 50.6344748)",,,,,,
123012055,Am Wörth,residential,,False,True,56.655,"LINESTRING (9.3949454 50.6345542, 9.3949688 50.6348645, 9.3949813 50.6350632)",,,,,,
176127734,Vogelsbergstraße,primary,50,False,False,6.414,"LINESTRING (9.3947801 50.6340084, 9.3948639 50.633986)",B 275,,,,,
176124973,Vogelsbergstraße,primary,50,False,True,72.1,"LINESTRING (9.3947801 50.6340084, 9.3946826 50.6340354, 9.39459 50.6340687, 9.3945034 50.6341079, 9.3944238 50.6341527, 9.3943573 50.6341984, 9.3942981 50.634248, 9.3942468 50.634301, 9.3942037 50.6343569, 9.3941188 50.6344748)",B 275,,,,,
497987706,Vogelsbergstraße,primary,50,False,True,106.02,"LINESTRING (9.3941188 50.6344748, 9.3935658 50.6353614)",B 275,,,,,
176124973,Vogelsbergstraße,primary,50,False,False,72.1,"LINESTRING (9.3941188 50.6344748, 9.3942037 50.6343569, 9.3942468 50.634301, 9.3942981 50.634248, 9.3943573 50.6341984, 9.3944238 50.6341527, 9.3945034 50.6341079, 9.39459 50.6340687, 9.3946826 50.6340354, 9.3947801 50.6340084)",B 275,,,,,
28696477,Am Wörth,residential,,True,False,61.559,"LINESTRING (9.3932916 50.6343084, 9.3936444 50.6343508, 9.3937923 50.6343831, 9.3939203 50.6344145, 9.3940372 50.63445, 9.3941188 50.6344748)",,,,,,
39587069,An der Eichmühle,residential,,False,False,51.312999999999995,"LINESTRING (9.3932916 50.6343084, 9.3933207 50.6340268, 9.393337 50.6339784, 9.3933785 50.6339347, 9.3934276 50.6339072, 9.3934801 50.6338906)",,,,,destination,
28696479,Am Wörth,residential,50,False,True,35.143,"LINESTRING (9.3931654 50.6351798, 9.3932203 50.6352193, 9.3932806 50.6352554, 9.3933457 50.635288, 9.3934155 50.6353168, 9.393489 50.6353415, 9.3935658 50.6353614)",,,,,,
70501514,Am Wörth,residential,50,False,False,17.098,"LINESTRING (9.3931654 50.6351798, 9.393139 50.6351604, 9.393118 50.6351385, 9.3930995 50.6351064, 9.3930926 50.6350725, 9.3930976 50.6350385)",,,,,,
"[145178491, 70501515]",Am Wörth,living_street,,False,False,74.891,"LINESTRING (9.3931654 50.6351798, 9.3930836 50.6352653, 9.3930324 50.6353936, 9.3929806 50.6355467, 9.3929511 50.6356556, 9.3929537 50.6357798, 9.3929673 50.6358289)",,,,,,
39587069,An der Eichmühle,residential,,False,True,51.313,"LINESTRING (9.3934801 50.6338906, 9.3934276 50.6339072, 9.3933785 50.6339347, 9.393337 50.6339784, 9.3933207 50.6340268, 9.3932916 50.6343084)",,,,,destination,
40758719,An der Eichmühle,residential,,True,False,95.722,"LINESTRING (9.3934801 50.6338906, 9.3935782 50.6338822, 9.3944956 50.6339003, 9.3945568 50.6339086, 9.3946154 50.6339226, 9.3946701 50.6339419, 9.3947299 50.633972, 9.3947801 50.6340084)",,,,,destination,
28696853,Goethestraße,residential,30,True,False,106.245,"LINESTRING (9.3924353 50.6362404, 9.3914157 50.6369438)",,,,,,
28696511,Rockelsgasse,residential,50,False,False,47.041000000000004,"LINESTRING (9.3924353 50.6362404, 9.3925404 50.6361769, 9.3928081 50.6360225, 9.3929597 50.63599)",,,,,,
176124974,Rockelsgasse,secondary,50,False,True,96.02600000000001,"LINESTRING (9.3924353 50.6362404, 9.3922986 50.636176, 9.3917412 50.6358268, 9.3916952 50.6357997, 9.3916653 50.6357815, 9.3914317 50.6356585)",L 3140,,,,,
191635313,Rockelsgasse,secondary,50,True,False,18.839,"LINESTRING (9.3924353 50.6362404, 9.3925204 50.636257, 9.3926073 50.6362694, 9.3926954 50.6362775)",L 3140,,,,,
28696511,Rockelsgasse,residential,50,False,True,47.041000000000004,"LINESTRING (9.3929597 50.63599, 9.3928081 50.6360225, 9.3925404 50.6361769, 9.3924353 50.6362404)",,,,,,
64842919,An der Ritsch,residential,50,False,False,15.147,"LINESTRING (9.3908953 50.6349507, 9.3910298 50.6350569)",,,,,,
28332531,An der Ritsch,residential,50,False,True,42.553,"LINESTRING (9.3908953 50.6349507, 9.3908214 50.6348509, 9.3907719 50.6346672, 9.3907516 50.6345821)",,,,,,
39499369,Goethestraße,residential,30,False,False,75.82,"LINESTRING (9.3914157 50.6369438, 9.390731 50.6374695)",,,,,,
28696941,Am Schober,residential,30,True,False,77.025,"LINESTRING (9.3914157 50.6369438, 9.3912744 50.6369098, 9.3905852 50.6365034)",,,,,,
"[206230663, 792701215]",Lessingstraße,residential,30,False,True,231.447,"LINESTRING (9.3914157 50.6369438, 9.3915525 50.6369284, 9.3919628 50.6371509, 9.3930118 50.637592, 9.3936069 50.6378876, 9.3938624 50.6380499, 9.3939641 50.6381084, 9.3940401 50.6381386)",,,,,,
39499369,Goethestraße,residential,30,False,True,79.298,"LINESTRING (9.3899911 50.6380065, 9.390731 50.6374695)",,,,,,
28697151,Schillerstraße,residential,30,False,False,158.542,"LINESTRING (9.3899911 50.6380065, 9.3907197 50.6384297, 9.3910063 50.638576, 9.3910909 50.6386873, 9.3911983 50.6390077, 9.3912298 50.6391207)",,,,,,
28696940,Lessingstraße,residential,30,False,False,10.946,"LINESTRING (9.3941717 50.6381908, 9.3940401 50.6381386)",,,,,,
497151114,Cent,primary,50,False,False,4.461,"LINESTRING (9.3941717 50.6381908, 9.3941458 50.6382274)",B 275,,,,,
"[32852621, 80667175]",Cent,primary,50,False,True,31.699999999999996,"LINESTRING (9.3941717 50.6381908, 9.3942801 50.6380377, 9.3943049 50.6380025, 9.3943311 50.6379655, 9.3943557 50.6379307)",B 275,2,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,False,71.935,"LINESTRING (9.3905852 50.6365034, 9.3898853 50.636974)",,,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,True,58.278,"LINESTRING (9.3905852 50.6365034, 9.3911459 50.6361184)",,,,,,
28697011,Alexander-Stöpler-Straße,residential,30,False,False,199.378,"LINESTRING (9.392753 50.6386991, 9.3927089 50.6386507, 9.3926218 50.6385476, 9.3925137 50.6384413, 9.3922381 50.6382451, 9.390731 50.6374695)",,,,,,
202974512,Adolf-Spieß-Straße,residential,30,True,False,118.368,"LINESTRING (9.392753 50.6386991, 9.3918309 50.6390067, 9.3914483 50.6391343, 9.3912443 50.6391417)",,,,,,
28702717,Kantstraße,tertiary,50,False,False,119.284,"LINESTRING (9.3899592 50.6400878, 9.3900351 50.6401056, 9.3901058 50.6401307, 9.3901694 50.6401624, 9.3902245 50.6402001, 9.3908235 50.6407061, 9.3910822 50.6408738)",K 116,,,,,
31245546,Rimloser Straße,residential,30,False,True,142.37,"LINESTRING (9.3899592 50.6400878, 9.3899798 50.6400021, 9.390042 50.6398802, 9.3910353 50.6392891, 9.3911316 50.6391936, 9.3912443 50.6391417)",,,,,,
28697011,Alexander-Stöpler-Straße,residential,30,False,False,81.196,"LINESTRING (9.390731 50.6374695, 9.3898853 50.636974)",,,,,,
39499369,Goethestraße,residential,30,False,False,79.298,"LINESTRING (9.390731 50.6374695, 9.3899911 50.6380065)",,,,,,
39499369,Goethestraße,residential,30,False,True,75.82,"LINESTRING (9.390731 50.6374695, 9.3914157 50.6369438)",,,,,,
28697011,Alexander-Stöpler-Straße,residential,30,False,True,199.378,"LINESTRING (9.390731 50.6374695, 9.3922381 50.6382451, 9.3925137 50.6384413, 9.3926218 50.6385476, 9.3927089 50.6386507, 9.392753 50.6386991)",,,,,,
28697011,Alexander-Stöpler-Straße,residential,30,False,True,81.196,"LINESTRING (9.3898853 50.636974, 9.390731 50.6374695)",,,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,True,71.935,"LINESTRING (9.3898853 50.636974, 9.3905852 50.6365034)",,,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,False,30.104,"LINESTRING (9.3914651 50.6359533, 9.3914095 50.6359526, 9.3911459 50.6361184)",,,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,False,58.278,"LINESTRING (9.3911459 50.6361184, 9.3905852 50.6365034)",,,,,,
28697123,Siedlungsweg,residential,30,False,False,51.527,"LINESTRING (9.3911459 50.6361184, 9.3906357 50.6357867)",,,,,,
28697121,Adolf-Pfeiffer-Weg,residential,30,False,True,30.104,"LINESTRING (9.3911459 50.6361184, 9.3914095 50.6359526, 9.3914651 50.6359533)",,,,,,
28697123,Siedlungsweg,residential,30,False,True,51.527,"LINESTRING (9.3906357 50.6357867, 9.3911459 50.6361184)",,,,,,
28697151,Schillerstraße,residential,30,False,False,2.549,"LINESTRING (9.3912298 50.6391207, 9.3912443 50.6391417)",,,,,,
28697151,Schillerstraße,residential,30,False,True,158.54199999999997,"LINESTRING (9.3912298 50.6391207, 9.3911983 50.6390077, 9.3910909 50.6386873, 9.3910063 50.638576, 9.3907197 50.6384297, 9.3899911 50.6380065)",,,,,,
28729451,Lindenstraße,residential,30,False,False,69.838,"LINESTRING (9.4014713 50.6370016, 9.4020943 50.6365134)",,,,,destination,
1084518219,Lindenstraße,primary,50,False,False,136.126,"LINESTRING (9.4014713 50.6370016, 9.4015892 50.6370319, 9.4017072 50.6370693, 9.4018237 50.6371119, 9.4021587 50.6372603, 9.403079 50.637674)",B 275,,,,,
1084518219,Lindenstraße,primary,50,False,True,38.998,"LINESTRING (9.4014713 50.6370016, 9.4013424 50.6369741, 9.4009454 50.6368932)",B 275,,,,,
191635311,Vogelsbergstraße,primary,,False,True,105.066,"LINESTRING (9.3940773 50.6374339, 9.3931059 50.6367175)",B 275,2,,,,
"[67571138, 28987174]",Cent,primary,,False,False,63.0,"LINESTRING (9.3940773 50.6374339, 9.3942667 50.6375736, 9.3943119 50.6376118, 9.3943488 50.6376535, 9.3943767 50.6376979, 9.3943929 50.6377371, 9.3944021 50.6377771, 9.3944041 50.6378176, 9.3943842 50.6378795, 9.3943557 50.6379307)",B 275,2,,,,
66580752,Rockelsgasse,secondary,50,True,False,20.905,"LINESTRING (9.3926543 50.6363671, 9.3924353 50.6362404)",L 3140,,,,,
80667173,,primary,50,True,False,10.785,"LINESTRING (9.3926543 50.6363671, 9.3926509 50.636343, 9.392657 50.636319, 9.3926721 50.6362968, 9.3926954 50.6362775)",B 275,,,roundabout,,
80667173,,primary,50,True,False,12.318,"LINESTRING (9.3926954 50.6362775, 9.3927226 50.6362636, 9.3927541 50.636254, 9.3927881 50.636249, 9.3928231 50.636249, 9.3928571 50.636254)",B 275,,,roundabout,,
80667173,,primary,50,True,False,8.833,"LINESTRING (9.3928571 50.636254, 9.3928942 50.6362662, 9.3929248 50.6362841, 9.3929467 50.6363067)",B 275,,,roundabout,,
191635314,Vogelsbergstraße,primary,50,True,False,28.407,"LINESTRING (9.3928571 50.636254, 9.3929545 50.6361954, 9.3930427 50.6361311, 9.393121 50.636062)",B 275,,,,,
65019047,Bleichstraße,residential,50,False,False,18.903,"LINESTRING (9.4015019 50.6388842, 9.4017089 50.6387762)",,,,,,
28051266,Bleichstraße,residential,50,False,True,117.837,"LINESTRING (9.4015019 50.6388842, 9.401367 50.6389659, 9.4008937 50.6392637, 9.4003277 50.639638)",,,,,,
123012053,Am Graben,residential,30,False,True,171.413,"LINESTRING (9.4015019 50.6388842, 9.4013493 50.6387887, 9.4010772 50.6386081, 9.4009026 50.6384612, 9.4003654 50.6380093, 9.3999297 50.637712)",,,,,,
30690342,Marktplatz,residential,,False,False,52.918,"LINESTRING (9.395785 50.636299, 9.3961655 50.6361713, 9.3962814 50.6361097, 9.3963518 50.6360125)",,,,,,
"[28476581, 64830015]","['Obergasse', 'Eisenbacher Tor']",residential,20,True,False,38.956,"LINESTRING (9.395785 50.636299, 9.395821 50.636336, 9.3955507 50.6365905)",,,,,,
30690342,Marktplatz,residential,,False,True,52.918,"LINESTRING (9.3963518 50.6360125, 9.3962814 50.6361097, 9.3961655 50.6361713, 9.395785 50.636299)",,,,,,
"[28405091, 1204384252]","['Eisenbacher Tor', 'Am Graben']",residential,,False,"[False, True]",81.429,"LINESTRING (9.3963518 50.6360125, 9.3966682 50.6360008, 9.3965641 50.6358372, 9.3965106 50.6356551, 9.3964735 50.6354871)",,,,,,
28630204,Hinter der Burg,residential,50,True,False,70.037,"LINESTRING (9.3951092 50.6384485, 9.3960289 50.6386862)",,,,,,
30690357,Hinter der Burg,residential,,False,True,80.663,"LINESTRING (9.3951092 50.6384485, 9.3950968 50.6383656, 9.3948431 50.6381994, 9.3945772 50.6380319, 9.3944166 50.6379584, 9.3943557 50.6379307)",,,,,,
28702717,Kantstraße,tertiary,50,False,False,25.735,"LINESTRING (9.3910822 50.6408738, 9.3913784 50.641009)",K 116,,,,,
28702717,Kantstraße,tertiary,50,False,True,119.28399999999998,"LINESTRING (9.3910822 50.6408738, 9.3908235 50.6407061, 9.3902245 50.6402001, 9.3901694 50.6401624, 9.3901058 50.6401307, 9.3900351 50.6401056, 9.3899592 50.6400878)",K 116,,,,,
28697151,Schillerstraße,residential,30,False,True,2.549,"LINESTRING (9.3912443 50.6391417, 9.3912298 50.6391207)",,,,,,
31245546,Rimloser Straße,residential,30,False,False,142.37,"LINESTRING (9.3912443 50.6391417, 9.3911316 50.6391936, 9.3910353 50.6392891, 9.390042 50.6398802, 9.3899798 50.6400021, 9.3899592 50.6400878)",,,,,,
31245704,Am Graben,living_street,,False,False,135.18200000000002,"LINESTRING (9.3972544 50.6365413, 9.3977405 50.6368052, 9.3982065 50.6370864, 9.3986712 50.6373597)",,,,,,
31245704,Am Graben,living_street,,False,False,21.406,"LINESTRING (9.3986712 50.6373597, 9.3987894 50.6373191, 9.3988984 50.6372371)",,,,,,
31245704,Am Graben,living_street,,False,True,135.18200000000002,"LINESTRING (9.3986712 50.6373597, 9.3982065 50.6370864, 9.3977405 50.6368052, 9.3972544 50.6365413)",,,,,,
"[161593898, 161593902]",Spittelsberg,living_street,,False,"[False, True]",46.731,"LINESTRING (9.3986712 50.6373597, 9.3986442 50.6374055, 9.3986627 50.6374321, 9.3987358 50.6374864, 9.3987735 50.6375141, 9.3990364 50.6376787)",,,,,,
28476488,Caprivastraße,living_street,,False,True,27.450000000000003,"LINESTRING (9.4005648 50.637621, 9.4003428 50.6374943, 9.4003005 50.6374435)",,,,,,
28050611,Am Wörth,residential,20,False,True,38.888000000000005,"LINESTRING (9.3940958 50.6354579, 9.3936329 50.6353736, 9.3935658 50.6353614)",,,,,,
39587071,Am Wörth,residential,20,True,False,114.65299999999999,"LINESTRING (9.3940958 50.6354579, 9.3944639 50.6354613, 9.3945736 50.6354624, 9.3947449 50.6354641, 9.3951578 50.6354812, 9.3954043 50.635497, 9.3955667 50.6355133, 9.3957112 50.6355401)",,,,,,
39587088,Am Wörth,residential,50,True,False,82.392,"LINESTRING (9.3930976 50.6350385, 9.39323 50.6345924, 9.3932898 50.634356, 9.3932916 50.6343084)",,,,,,
70501514,Am Wörth,residential,50,False,True,17.098,"LINESTRING (9.3930976 50.6350385, 9.3930926 50.6350725, 9.3930995 50.6351064, 9.393118 50.6351385, 9.393139 50.6351604, 9.3931654 50.6351798)",,,,,,
"[92023595, 147695028]",Lindenstraße,primary,50,False,False,89.448,"LINESTRING (9.3990318 50.6361884, 9.3991738 50.6362544, 9.3997842 50.6365118, 9.3999368 50.6365752, 9.4000872 50.6366342)",B 275,,,,,
"[147695028, 147695022]",Lindenstraße,primary,"['50', '30']",False,True,66.878,"LINESTRING (9.3990318 50.6361884, 9.3985857 50.6359894, 9.3982688 50.6358316)",B 275,2,,,,
42393342,Lindenstraße,living_street,,False,True,88.878,"LINESTRING (9.3989605 50.6362673, 9.4000194 50.6367007)",,,,,,
408885944,Löbersgasse,living_street,,True,False,10.112,"LINESTRING (9.3989605 50.6362673, 9.3990318 50.6361884)",,,,,,
