osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,access,bridge
"[56384796, 27094247]","['Am Gashof', 'Gasstraße']",residential,,False,True,216.36,,,"LINESTRING (9.982676 54.0785741, 9.9821221 54.0786548, 9.9820026 54.0786637, 9.9819745 54.0786618, 9.9819518 54.0786593, 9.9819388 54.0786545, 9.9819244 54.0786478, 9.9819131 54.0786374, 9.9818306 54.0784593, 9.9814222 54.0782896, 9.9813096 54.0781492, 9.9810461 54.0773188)",,
51107239,Mittelstraße,residential,,False,False,216.393,,,"LINESTRING (9.982676 54.0785741, 9.9823842 54.0776361, 9.9822669 54.0773317, 9.9820064 54.0766686)",,
"[56384796, 27094247]","['Am Gashof', 'Gasstraße']",residential,,False,False,216.36000000000004,,,"LINESTRING (9.9810461 54.0773188, 9.9813096 54.0781492, 9.9814222 54.0782896, 9.9818306 54.0784593, 9.9819131 54.0786374, 9.9819244 54.0786478, 9.9819388 54.0786545, 9.9819518 54.0786593, 9.9819745 54.0786618, 9.9820026 54.0786637, 9.9821221 54.0786548, 9.982676 54.0785741)",,
27496787,Am Klostergraben,residential,30,False,True,218.25700000000003,,,"LINESTRING (9.9876328 54.072436, 9.9876196 54.0724531, 9.9874881 54.0726474, 9.9873781 54.0727828, 9.9872684 54.0729126, 9.9871424 54.0730485, 9.9868972 54.0731885, 9.9867889 54.073259, 9.9865403 54.0735264, 9.9864743 54.073554, 9.9863957 54.0735517, 9.9863066 54.0735241, 9.9858317 54.0733773, 9.9855112 54.0732683)",,
503269335,Friedrichstraße,residential,30,False,False,68.144,2,,"LINESTRING (9.9755214 54.0747522, 9.9763035 54.0751584)",,
26391201,Wippendorfstraße,residential,,False,False,51.471000000000004,,,"LINESTRING (9.9755214 54.0747522, 9.9759031 54.0744039, 9.9759242 54.0743567)",,
26391201,Wippendorfstraße,residential,,False,True,87.603,,,"LINESTRING (9.9755214 54.0747522, 9.9748448 54.0751863, 9.9746162 54.0753341)",,
24205590,Christianstraße,tertiary,50,False,True,86.7,3,K 17,"LINESTRING (9.9852439 54.0746707, 9.9852201 54.0746399, 9.9850298 54.0743933, 9.9849771 54.0743405, 9.9846799 54.0741191, 9.9846308 54.0740881, 9.9845566 54.0740095)",,
66989418,Am Alten Kirchhof,residential,,False,False,163.945,,,"LINESTRING (9.9852439 54.0746707, 9.9848221 54.0748137, 9.9845936 54.0748925, 9.9838581 54.0751199, 9.9838119 54.0751342, 9.9837307 54.0751697, 9.9836953 54.0752103, 9.9836445 54.0752727, 9.9838897 54.075568, 9.9838992 54.0755786)",,
"[738946609, 965155234]",Christianstraße,tertiary,50,False,False,127.35,"['2', '3']",K 17,"LINESTRING (9.9852439 54.0746707, 9.9854758 54.0749524, 9.985501 54.0749839, 9.985696 54.0752131, 9.9858561 54.0754093, 9.9860945 54.0757015)",,
66989418,Am Alten Kirchhof,residential,,False,True,163.94500000000002,,,"LINESTRING (9.9838992 54.0755786, 9.9838897 54.075568, 9.9836445 54.0752727, 9.9836953 54.0752103, 9.9837307 54.0751697, 9.9838119 54.0751342, 9.9838581 54.0751199, 9.9845936 54.0748925, 9.9848221 54.0748137, 9.9852439 54.0746707)",,
315245680,Kaiserstraße,residential,30,False,False,36.565,,,"LINESTRING (9.9814659 54.0751014, 9.981121 54.0753606)",,
4212710,Schleusberg,tertiary,30,False,False,24.045,,,"LINESTRING (9.9800029 54.0713278, 9.9802151 54.0715046)",,
"[24431169, 33066421, 33066422]",Kleinflecken,residential,20,False,True,84.83200000000001,,,"LINESTRING (9.9813797 54.0712724, 9.981216 54.0713494, 9.9810805 54.0714087, 9.9810308 54.0714253, 9.9809975 54.0714311, 9.9809477 54.0714324, 9.9806017 54.0714064, 9.9805588 54.071406, 9.9805024 54.0714107, 9.9804803 54.0714139, 9.9804108 54.0714318, 9.9803247 54.0714587, 9.9802596 54.0714849, 9.9802151 54.0715046)",,yes
374883057,Hinter der Bahn,residential,,False,True,118.591,,,"LINESTRING (9.9780571 54.0748776, 9.9763035 54.0751584)",,
24431181,Vicelinstraße,residential,30,False,True,89.277,,,"LINESTRING (9.9869709 54.0798996, 9.9868816 54.079531, 9.9867783 54.0791047)",,
"[24517905, 4212763]","['Gänsemarkt', 'Kaiserstraße']",residential,30,False,"[False, True]",92.32300000000001,,,"LINESTRING (9.9828061 54.0741063, 9.9826427 54.0741302, 9.9825036 54.0741534, 9.9823747 54.0741759, 9.981828 54.0742712, 9.9814471 54.0743374)",,
374883057,Hinter der Bahn,residential,,False,False,118.591,,,"LINESTRING (9.9763035 54.0751584, 9.9780571 54.0748776)",,
503269335,Friedrichstraße,residential,30,False,False,88.603,2,,"LINESTRING (9.9763035 54.0751584, 9.9773321 54.0756787)",,
503269335,Friedrichstraße,residential,30,False,True,68.144,2,,"LINESTRING (9.9763035 54.0751584, 9.9755214 54.0747522)",,
270375622,Fabrikstraße,residential,30,False,False,129.15800000000002,,,"LINESTRING (9.9818664 54.0736337, 9.9814311 54.0734115, 9.9809762 54.0731793, 9.9803679 54.0728747)",,
