osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,access,width
"[334678509, 334678510, 334823123, 222286579, 334556599]",False,,Ascheröder Straße,tertiary,"['50', '30']",True,348.38999999999993,"LINESTRING (9.195458 50.9117268, 9.1952792 50.9117757, 9.1948522 50.9118765, 9.1947674 50.9118918, 9.1943559 50.9119376, 9.1941415 50.9119654, 9.1939497 50.9119881, 9.1936765 50.9120203, 9.1935027 50.9120476, 9.1934136 50.9120586, 9.1933168 50.9120709, 9.1932743 50.9120751, 9.19308 50.9120982, 9.1926914 50.9121202, 9.1924188 50.9121234, 9.1922719 50.9121107, 9.1920783 50.9120912, 9.1918111 50.9120315, 9.191645 50.9119553, 9.1913242 50.9118068, 9.1910173 50.9116463, 9.1908568 50.9115531)",K 104,,,
64549864,False,1,Apfelgäßchen,residential,30,True,26.814,"LINESTRING (9.1950401 50.9130099, 9.1953202 50.9131741)",,,,
64549871,False,1,Apfelgäßchen,residential,30,False,10.295,"LINESTRING (9.1955573 50.911795, 9.195458 50.9117268)",,,,
56201145,True,1,Apfelgäßchen,residential,30,False,160.289,"LINESTRING (9.1955573 50.911795, 9.1955293 50.9119438, 9.1953834 50.9121981, 9.195161 50.9123218, 9.1950368 50.9123634, 9.1948867 50.9124247, 9.1948232 50.9124933, 9.1947984 50.9125568, 9.1948426 50.9127934, 9.1950401 50.9130099)",,,,
27795832,False,1,Hundsgasse,residential,20,True,43.704,"LINESTRING (9.1874938 50.9141987, 9.1872711 50.9142075, 9.1868999 50.9141131)",,,,
27795843,False,1,Mauerweg,residential,20,False,133.982,"LINESTRING (9.1874938 50.9141987, 9.1878743 50.914319, 9.1879353 50.9143132, 9.1881383 50.9142391, 9.1883042 50.9141758, 9.1886095 50.9140408, 9.1890322 50.9137528)",,,,
147399069,True,1,Hundsgasse,residential,20,False,55.342,"LINESTRING (9.1874938 50.9141987, 9.1876013 50.9141603, 9.1879443 50.9138524, 9.1879786 50.9138146)",,,,
147399070,False,1,Hundsgasse,residential,20,False,13.316,"LINESTRING (9.1882613 50.9134052, 9.1882988 50.9132878)",,,,
147399071,False,1,Mauerweg,residential,20,True,35.870000000000005,"LINESTRING (9.1882613 50.9134052, 9.1886275 50.9135658, 9.1886928 50.9135621)",,,,
27636350,False,1,Marktplatz,residential,20,True,17.526,"LINESTRING (9.1886406 50.9126777, 9.1888848 50.9127114)",,,,
27636350,False,1,Marktplatz,residential,20,False,52.378,"LINESTRING (9.1886406 50.9126777, 9.1884533 50.9126463, 9.1883225 50.9126254, 9.1881764 50.9126141, 9.1880126 50.912619, 9.18791 50.9126385)",,,,
147399070,False,1,Hundsgasse,residential,20,True,52.308,"LINESTRING (9.1886406 50.9126777, 9.1885406 50.9128598, 9.1883658 50.9131147)",,,,
147399067,False,1,Mauerweg,residential,20,True,31.872,"LINESTRING (9.1890322 50.9137528, 9.1886928 50.9135621)",,,,
"[404741746, 27795843]",False,1,Mauerweg,residential,20,False,64.19900000000001,"LINESTRING (9.1890322 50.9137528, 9.1891462 50.9136572, 9.1892258 50.9135478, 9.189248 50.9135264, 9.189059 50.9134279, 9.1888694 50.9133258)",,,,
27795843,False,1,Mauerweg,residential,20,True,133.982,"LINESTRING (9.1890322 50.9137528, 9.1886095 50.9140408, 9.1883042 50.9141758, 9.1881383 50.9142391, 9.1879353 50.9143132, 9.1878743 50.914319, 9.1874938 50.9141987)",,,,
147399070,False,1,Hundsgasse,residential,20,True,19.813,"LINESTRING (9.1883658 50.9131147, 9.1882988 50.9132878)",,,,
147399070,False,1,Hundsgasse,residential,20,False,52.308,"LINESTRING (9.1883658 50.9131147, 9.1885406 50.9128598, 9.1886406 50.9126777)",,,,
404741746,False,1,Mauerweg,residential,20,True,37.629000000000005,"LINESTRING (9.1883658 50.9131147, 9.1886169 50.9131904, 9.1888138 50.9132959)",,,,
147399070,False,1,Hundsgasse,residential,20,False,19.813,"LINESTRING (9.1882988 50.9132878, 9.1883658 50.9131147)",,,,
147399070,False,1,Hundsgasse,residential,20,True,13.316,"LINESTRING (9.1882988 50.9132878, 9.1882613 50.9134052)",,,,
147399068,False,1,Getreidegasse,residential,20,False,50.208,"LINESTRING (9.1882988 50.9132878, 9.1880882 50.9132457, 9.1876161 50.9131514)",,,,
27795911,False,1,Neuer Weg,residential,20,False,24.804,"LINESTRING (9.1863178 50.9129647, 9.1863005 50.9131875)",,,,
156840620,False,1,Kirchplatz,residential,20,False,11.733,"LINESTRING (9.1863178 50.9129647, 9.1861965 50.912892)",,,,
27795914,False,1,Klostergasse,residential,20,True,36.799,"LINESTRING (9.1863178 50.9129647, 9.1865651 50.9130121, 9.1868105 50.9130775)",,,,
27795911,False,1,Neuer Weg,residential,20,True,24.804,"LINESTRING (9.1863005 50.9131875, 9.1863178 50.9129647)",,,,
27795911,False,1,Neuer Weg,residential,20,False,18.314,"LINESTRING (9.1863005 50.9131875, 9.186262 50.9132351, 9.1862048 50.9132724, 9.1861324 50.9133104)",,,,
156396742,False,1,Braugasse,residential,20,False,89.533,"LINESTRING (9.1863005 50.9131875, 9.1866238 50.9133413, 9.1867353 50.9133735, 9.1869158 50.9134304, 9.1871149 50.9134873, 9.1874154 50.9135718)",,,,
35911008,False,1,An der Stadtmauer,residential,20,True,67.933,"LINESTRING (9.1857141 50.9136058, 9.1863586 50.914062)",,,,
27795911,False,1,Neuer Weg,residential,20,False,107.60900000000001,"LINESTRING (9.1857141 50.9136058, 9.1854699 50.913827, 9.1851266 50.9139515, 9.184852 50.9140597, 9.184505 50.9141686)",,,,
27795911,False,1,Neuer Weg,residential,20,True,44.935,"LINESTRING (9.1857141 50.9136058, 9.1858323 50.9134635, 9.1860814 50.9133334, 9.1861324 50.9133104)",,,,
27636058,True,1,Wagnergasse,residential,20,False,28.055,"LINESTRING (9.184505 50.9141686, 9.1844161 50.9139226)",,,,
27795911,False,1,Neuer Weg,residential,20,True,107.60900000000001,"LINESTRING (9.184505 50.9141686, 9.184852 50.9140597, 9.1851266 50.9139515, 9.1854699 50.913827, 9.1857141 50.9136058)",,,,
27795914,False,1,Klostergasse,residential,20,False,36.799,"LINESTRING (9.1868105 50.9130775, 9.1865651 50.9130121, 9.1863178 50.9129647)",,,,
27795914,False,1,Klostergasse,residential,20,True,56.461999999999996,"LINESTRING (9.1868105 50.9130775, 9.1870849 50.9131511, 9.1875641 50.9132558)",,,,
147352446,False,1,Enggasse,residential,20,True,54.08,"LINESTRING (9.1868105 50.9130775, 9.1870099 50.9128795, 9.1870547 50.9128484, 9.1870882 50.9128172, 9.187235 50.9126721)",,,,
156840620,False,1,Kirchplatz,residential,20,True,11.733,"LINESTRING (9.1861965 50.912892, 9.1863178 50.9129647)",,,,
147371658,True,1,Kirchplatz,residential,20,False,71.298,"LINESTRING (9.1861965 50.912892, 9.1863915 50.9127672, 9.1864588 50.9127357, 9.1865404 50.9127189, 9.1866764 50.9127028, 9.1867823 50.9126952, 9.1868327 50.9126887, 9.1868729 50.912667, 9.1869737 50.9125436)",,,,
156840620,False,1,Kirchplatz,residential,20,False,52.401,"LINESTRING (9.1861965 50.912892, 9.1858751 50.9127045, 9.1857352 50.9125304)",,,,
147369900,False,1,Am Angel,residential,20,False,62.801,"LINESTRING (9.1857352 50.9125304, 9.1858408 50.9125115, 9.1859962 50.9124889, 9.1861927 50.9124659, 9.186434 50.9124578, 9.1866138 50.9124303)",,,,
147369900,False,1,Am Angel,residential,20,True,124.50800000000001,"LINESTRING (9.1857352 50.9125304, 9.1855419 50.91257, 9.1852197 50.9126352, 9.1849834 50.9127543, 9.1848288 50.9128322, 9.1848039 50.9128409, 9.1846777 50.9128948, 9.1845071 50.9129655, 9.1842345 50.9131027)",,,,
156840620,False,1,Kirchplatz,residential,20,True,52.401,"LINESTRING (9.1857352 50.9125304, 9.1858751 50.9127045, 9.1861965 50.912892)",,,,
157565976,False,1,Marktplatz,residential,20,True,26.692,"LINESTRING (9.1885261 50.9124635, 9.1888838 50.9123813)",,,,
27795940,False,1,Ratsgasse,residential,20,False,78.749,"LINESTRING (9.1885261 50.9124635, 9.1884387 50.9122629, 9.1884025 50.9121525, 9.188376 50.9120239, 9.1883093 50.9117696)",,,,
27803609,False,1,Am Schenkeborn,residential,20,True,147.791,"LINESTRING (9.1876635 50.9150648, 9.1895307 50.9144478)",,,,
28044671,False,1,Bleichgasse,residential,20,True,64.877,"LINESTRING (9.1876635 50.9150648, 9.1881722 50.9155522)",,,,
27803609,False,1,Am Schenkeborn,residential,20,False,127.105,"LINESTRING (9.1876635 50.9150648, 9.1868113 50.9152954, 9.1866847 50.9153168, 9.1865463 50.9152503, 9.1863982 50.9151707, 9.1860675 50.9150452)",,,,
28044671,False,1,Bleichgasse,residential,20,False,35.351,"LINESTRING (9.1876635 50.9150648, 9.1874597 50.9148445, 9.1873614 50.9148552)",,,,
27803646,False,1,Rosengasse,residential,20,False,177.262,"LINESTRING (9.183858 50.9140024, 9.1837967 50.9141461, 9.1836845 50.9144383, 9.1836075 50.914597, 9.1835895 50.9147617, 9.1836333 50.9148662, 9.1837108 50.9149795, 9.1840787 50.9152132, 9.1843846 50.9153768)",,,,
27803646,False,1,Rosengasse,residential,20,True,93.297,"LINESTRING (9.183858 50.9140024, 9.1836593 50.9134426, 9.1836289 50.9131779)",,,,
27803649,False,1,Wagnergasse,residential,20,True,40.141,"LINESTRING (9.183858 50.9140024, 9.1841743 50.9139513, 9.1844161 50.9139226)",,,,
147355854,False,1,Wagnergasse,residential,20,False,73.576,"LINESTRING (9.1843846 50.9153768, 9.1851038 50.9148949)",,,,
27803646,False,1,Rosengasse,residential,20,False,73.56200000000001,"LINESTRING (9.1843846 50.9153768, 9.1845847 50.9155167, 9.1846581 50.9156301, 9.1846896 50.9158085, 9.1846714 50.9158816, 9.1847669 50.9159579)",,,,
27803646,False,1,Rosengasse,residential,20,True,177.262,"LINESTRING (9.1843846 50.9153768, 9.1840787 50.9152132, 9.1837108 50.9149795, 9.1836333 50.9148662, 9.1835895 50.9147617, 9.1836075 50.914597, 9.1836845 50.9144383, 9.1837967 50.9141461, 9.183858 50.9140024)",,,,
27803664,True,1,Strauchgasse,residential,20,False,9.455,"LINESTRING (9.1869737 50.9125436, 9.1868609 50.912497)",,,,
28044671,False,1,Bleichgasse,residential,20,False,64.877,"LINESTRING (9.1881722 50.9155522, 9.1876635 50.9150648)",,,,
331586919,True,1,Steingasse,residential,20,False,12.168,"LINESTRING (9.1876161 50.9131514, 9.1875641 50.9132558)",,,,
147399068,False,1,Getreidegasse,residential,20,True,50.208,"LINESTRING (9.1876161 50.9131514, 9.1880882 50.9132457, 9.1882988 50.9132878)",,,,
28044671,False,1,Bleichgasse,residential,20,True,35.351,"LINESTRING (9.1873614 50.9148552, 9.1874597 50.9148445, 9.1876635 50.9150648)",,,,
204050480,True,1,Bleichgasse,residential,20,False,71.911,"LINESTRING (9.1873614 50.9148552, 9.1871135 50.9148679, 9.1869566 50.9148571, 9.1867887 50.9148275, 9.1866193 50.9147891, 9.1863811 50.9147161)",,,,
27795911,False,1,Neuer Weg,residential,20,False,44.935,"LINESTRING (9.1861324 50.9133104, 9.1860814 50.9133334, 9.1858323 50.9134635, 9.1857141 50.9136058)",,,,
27795911,False,1,Neuer Weg,residential,20,True,18.314,"LINESTRING (9.1861324 50.9133104, 9.1862048 50.9132724, 9.186262 50.9132351, 9.1863005 50.9131875)",,,,
35911007,False,1,Bettelshain,residential,20,True,71.337,"LINESTRING (9.1861324 50.9133104, 9.1863285 50.9135015, 9.1864105 50.9135503, 9.1864582 50.9135899, 9.1865147 50.9136897, 9.1865814 50.9137613, 9.1866091 50.9138234, 9.1865943 50.9138619)",,,,
156396751,True,1,Steingasse,residential,20,False,58.711,"LINESTRING (9.1867664 50.9142473, 9.1863811 50.9147161)",,,,
35911008,False,1,An der Stadtmauer,residential,20,False,35.306,"LINESTRING (9.1867664 50.9142473, 9.1865779 50.9141734, 9.1863586 50.914062)",,,,
35911009,False,1,Bettelshain,unclassified,20,True,27.715,"LINESTRING (9.1865943 50.9138619, 9.1863586 50.914062)",,,,
35911007,False,1,Bettelshain,residential,20,False,71.337,"LINESTRING (9.1865943 50.9138619, 9.1866091 50.9138234, 9.1865814 50.9137613, 9.1865147 50.9136897, 9.1864582 50.9135899, 9.1864105 50.9135503, 9.1863285 50.9135015, 9.1861324 50.9133104)",,,,
35911007,False,1,Bettelshain,residential,20,True,34.006,"LINESTRING (9.1865943 50.9138619, 9.1867 50.913921, 9.1870109 50.9140135)",,,,
35911008,False,1,An der Stadtmauer,residential,20,False,67.933,"LINESTRING (9.1863586 50.914062, 9.1857141 50.9136058)",,,,
35911009,False,1,Bettelshain,unclassified,20,False,27.715,"LINESTRING (9.1863586 50.914062, 9.1865943 50.9138619)",,,,
35911008,False,1,An der Stadtmauer,residential,20,True,35.306,"LINESTRING (9.1863586 50.914062, 9.1865779 50.9141734, 9.1867664 50.9142473)",,,,
64549862,False,2,Osttangente,residential,30,False,27.618000000000002,"LINESTRING (9.1957349 50.9133504, 9.1956781 50.9134004, 9.1956278 50.913449, 9.1956011 50.9134797, 9.1955474 50.9135672)",,,,
64549864,False,1,Apfelgäßchen,residential,30,False,35.620999999999995,"LINESTRING (9.1957349 50.9133504, 9.1956376 50.913325, 9.1955293 50.9132967, 9.1953202 50.9131741)",,,,
27795368,False,1,Karlsbader Straße,residential,30,True,42.148,"LINESTRING (9.194139 50.909649, 9.1947184 50.909548)",,,,
27795232,False,1,Breslauer Straße,residential,30,True,130.688,"LINESTRING (9.194139 50.909649, 9.1936839 50.9087453, 9.1935775 50.9085283)",,,,
27795368,False,1,Karlsbader Straße,residential,30,False,75.16499999999999,"LINESTRING (9.194139 50.909649, 9.1940926 50.9096596, 9.1931251 50.9098686)",,,,
331586919,True,1,Steingasse,residential,20,False,13.536,"LINESTRING (9.1870109 50.9140135, 9.1868999 50.9141131)",,,,
35911007,False,1,Bettelshain,residential,20,False,34.006,"LINESTRING (9.1870109 50.9140135, 9.1867 50.913921, 9.1865943 50.9138619)",,,,
128826524,False,1,Königsberger Straße,residential,30,False,79.451,"LINESTRING (9.1935775 50.9085283, 9.1926159 50.9089063)",,,,
128826524,False,1,Königsberger Straße,residential,30,True,92.632,"LINESTRING (9.1935775 50.9085283, 9.1947233 50.9081136)",,,,
27795232,False,1,Breslauer Straße,residential,30,False,130.688,"LINESTRING (9.1935775 50.9085283, 9.1936839 50.9087453, 9.194139 50.909649)",,,,
27795232,False,1,Breslauer Straße,residential,30,True,78.51,"LINESTRING (9.1935775 50.9085283, 9.1934951 50.9084585, 9.1929719 50.9079347)",,,,
404701203,False,1,Galgerweg,residential,,True,76.316,"LINESTRING (9.1929719 50.9079347, 9.1920107 50.9082567)",,,,
27795232,False,1,Breslauer Straße,residential,30,False,78.51,"LINESTRING (9.1929719 50.9079347, 9.1934951 50.9084585, 9.1935775 50.9085283)",,,,
27795309,False,1,Karl-Ludwig-Straße,residential,30,True,220.60299999999995,"LINESTRING (9.1929719 50.9079347, 9.1936609 50.9076536, 9.1940472 50.9074804, 9.1943902 50.9073798, 9.1946509 50.907353, 9.1948776 50.9073835, 9.1951087 50.907468, 9.1953455 50.9075441, 9.1954938 50.9076407, 9.195632 50.9077576)",,,,
27636971,False,1,Herbstgasse,residential,20,True,14.152,"LINESTRING (9.1879388 50.9118096, 9.1881363 50.9117833)",,,,
157565973,False,1,Backgasse,residential,20,True,94.316,"LINESTRING (9.1879388 50.9118096, 9.1879976 50.9120031, 9.1880403 50.9122086, 9.1878657 50.9122568, 9.1879328 50.9125362, 9.1879705 50.9125698)",,,,
157562984,True,1,Herbstgasse,residential,20,False,45.161,"LINESTRING (9.1873476 50.9119679, 9.1875622 50.9118951, 9.1876293 50.9118789, 9.1878135 50.9118342, 9.1879388 50.9118096)",,,,
157565975,False,1,Johannisgasse,residential,20,True,33.949,"LINESTRING (9.1873476 50.9119679, 9.1874445 50.9121413, 9.1875046 50.9122567)",,,,
27803664,True,1,Strauchgasse,residential,20,False,23.233,"LINESTRING (9.187235 50.9126721, 9.1869737 50.9125436)",,,,
147352446,False,1,Enggasse,residential,20,False,54.08,"LINESTRING (9.187235 50.9126721, 9.1870882 50.9128172, 9.1870547 50.9128484, 9.1870099 50.9128795, 9.1868105 50.9130775)",,,,
27636701,False,1,Töpferweg,residential,50,True,183.187,"LINESTRING (9.1857235 50.9122081, 9.1857899 50.9121852, 9.1861635 50.9120351, 9.1863215 50.9119571, 9.1865393 50.9118708, 9.1867213 50.9118063, 9.1869223 50.9117429, 9.1871322 50.9116713, 9.1873251 50.9116144, 9.1874634 50.9115761, 9.1875982 50.9115439, 9.1877407 50.9115119, 9.1878915 50.911484, 9.1880336 50.9114591)",,,,
147355854,False,1,Wagnergasse,residential,20,True,73.576,"LINESTRING (9.1851038 50.9148949, 9.1843846 50.9153768)",,,,
27636058,True,1,Wagnergasse,residential,20,False,91.215,"LINESTRING (9.1851038 50.9148949, 9.1850611 50.9148631, 9.184826 50.914604, 9.1845667 50.9142551, 9.184505 50.9141686)",,,,
27803664,True,1,Strauchgasse,residential,20,False,18.965,"LINESTRING (9.1868609 50.912497, 9.18677 50.9124623, 9.1866138 50.9124303)",,,,
147371657,False,1,Strauchgasse,residential,20,False,52.641999999999996,"LINESTRING (9.1868609 50.912497, 9.1871579 50.9123624, 9.1875046 50.9122567)",,,,
147371657,False,1,Strauchgasse,residential,20,True,52.641999999999996,"LINESTRING (9.1875046 50.9122567, 9.1871579 50.9123624, 9.1868609 50.912497)",,,,
157565975,False,1,Johannisgasse,residential,20,False,33.949,"LINESTRING (9.1875046 50.9122567, 9.1874445 50.9121413, 9.1873476 50.9119679)",,,,
157565975,False,1,Johannisgasse,residential,20,True,57.533,"LINESTRING (9.1875046 50.9122567, 9.1875891 50.9125293, 9.1876321 50.9125855, 9.187911 50.9126078)",,,,
147399067,False,1,Mauerweg,residential,20,False,31.872,"LINESTRING (9.1886928 50.9135621, 9.1890322 50.9137528)",,,,
147399071,False,1,Mauerweg,residential,20,True,29.046,"LINESTRING (9.1886928 50.9135621, 9.1888694 50.9133258)",,,,
147399071,False,1,Mauerweg,residential,20,False,35.870000000000005,"LINESTRING (9.1886928 50.9135621, 9.1886275 50.9135658, 9.1882613 50.9134052)",,,,
167364417,False,1,Mauerweg,residential,20,False,12.712,"LINESTRING (9.1888138 50.9132959, 9.1889691 50.9132369)",,,,
404741746,False,1,Mauerweg,residential,20,True,5.123,"LINESTRING (9.1888138 50.9132959, 9.1888694 50.9133258)",,,,
404741746,False,1,Mauerweg,residential,20,False,37.629000000000005,"LINESTRING (9.1888138 50.9132959, 9.1886169 50.9131904, 9.1883658 50.9131147)",,,,
27803646,False,1,Rosengasse,residential,20,True,73.562,"LINESTRING (9.1847669 50.9159579, 9.1846714 50.9158816, 9.1846896 50.9158085, 9.1846581 50.9156301, 9.1845847 50.9155167, 9.1843846 50.9153768)",,,,
"[334556636, 444912293, 285537975]",True,,Steingasse,residential,"['20', '50']",False,28.637,"LINESTRING (9.1847669 50.9159579, 9.1847179 50.9160088, 9.1846615 50.916049, 9.1845633 50.916123, 9.1845104 50.9161573)",,,,
"[244635336, 338444219]",False,,Steingasse,residential,20,True,109.73499999999999,"LINESTRING (9.1847669 50.9159579, 9.1848118 50.9159358, 9.1849101 50.9158833, 9.1853221 50.9155857, 9.1856182 50.9153666, 9.1856503 50.9153425, 9.1856883 50.91531, 9.1858013 50.9152197)",,,,
331586919,True,1,Steingasse,residential,20,False,6.651,"LINESTRING (9.1874154 50.9135718, 9.1873746 50.9136258)",,,,
156396742,False,1,Braugasse,residential,20,True,89.53299999999999,"LINESTRING (9.1874154 50.9135718, 9.1871149 50.9134873, 9.1869158 50.9134304, 9.1867353 50.9133735, 9.1866238 50.9133413, 9.1863005 50.9131875)",,,,
156396745,False,1,Hundsgasse,residential,20,False,47.269,"LINESTRING (9.1873746 50.9136258, 9.1877175 50.9137366, 9.1878517 50.9137772, 9.1879786 50.9138146)",,,,
331586919,True,1,Steingasse,residential,20,False,50.183,"LINESTRING (9.1873746 50.9136258, 9.187275 50.9137577, 9.1870109 50.9140135)",,,,
147399069,True,1,Hundsgasse,residential,20,False,49.738,"LINESTRING (9.1879786 50.9138146, 9.1881256 50.9136348, 9.1882613 50.9134052)",,,,
156396745,False,1,Hundsgasse,residential,20,True,47.269000000000005,"LINESTRING (9.1879786 50.9138146, 9.1878517 50.9137772, 9.1877175 50.9137366, 9.1873746 50.9136258)",,,,
27636064,False,1,Steingasse,residential,20,False,5.938,"LINESTRING (9.1879705 50.9125698, 9.187911 50.9126078)",,,,
157565978,True,1,Marktplatz,residential,20,False,40.707,"LINESTRING (9.1879705 50.9125698, 9.1885261 50.9124635)",,,,
157565973,False,1,Backgasse,residential,20,False,94.316,"LINESTRING (9.1879705 50.9125698, 9.1879328 50.9125362, 9.1878657 50.9122568, 9.1880403 50.9122086, 9.1879976 50.9120031, 9.1879388 50.9118096)",,,,
27636064,False,1,Steingasse,residential,20,False,3.414,"LINESTRING (9.187911 50.9126078, 9.18791 50.9126385)",,,,
27636064,False,1,Steingasse,residential,20,True,5.938,"LINESTRING (9.187911 50.9126078, 9.1879705 50.9125698)",,,,
157565975,False,1,Johannisgasse,residential,20,False,57.533,"LINESTRING (9.187911 50.9126078, 9.1876321 50.9125855, 9.1875891 50.9125293, 9.1875046 50.9122567)",,,,
27636064,False,1,Steingasse,residential,20,True,3.414,"LINESTRING (9.18791 50.9126385, 9.187911 50.9126078)",,,,
331586919,True,1,Steingasse,residential,20,False,10.541,"LINESTRING (9.18791 50.9126385, 9.1878319 50.9127195)",,,,
27636350,False,1,Marktplatz,residential,20,True,52.378,"LINESTRING (9.18791 50.9126385, 9.1880126 50.912619, 9.1881764 50.9126141, 9.1883225 50.9126254, 9.1884533 50.9126463, 9.1886406 50.9126777)",,,,
27636971,False,1,Herbstgasse,residential,20,False,14.152,"LINESTRING (9.1881363 50.9117833, 9.1879388 50.9118096)",,,,
27636971,False,1,Herbstgasse,residential,20,True,12.224,"LINESTRING (9.1881363 50.9117833, 9.1883093 50.9117696)",,,,
158298379,False,1,Herbstgasse,residential,20,True,36.765,"LINESTRING (9.1881363 50.9117833, 9.1880899 50.9116247, 9.1880336 50.9114591)",,,,
330590972,False,1,Hexengäßchen,residential,50,False,95.33300000000001,"LINESTRING (9.1840292 50.9110024, 9.184513 50.9112905, 9.1845571 50.9113593, 9.1849418 50.9115721, 9.1849792 50.9116055)",,,,
167364417,False,1,Mauerweg,residential,20,True,12.712,"LINESTRING (9.1889691 50.9132369, 9.1888138 50.9132959)",,,,
38377775,False,2,Zwalmstraße,tertiary,50,True,132.908,"LINESTRING (9.1947971 50.9164393, 9.193999 50.9153551)",,,,
"[334556601, 332339211, 64906527]",False,"['2', '3']",Bahnhofstraße,secondary,50,False,173.484,"LINESTRING (9.1864288 50.9110933, 9.1865657 50.911117, 9.1866386 50.9111276, 9.1867134 50.9111353, 9.1867871 50.9111373, 9.1868865 50.9111374, 9.1872928 50.9111269, 9.187394 50.9111305, 9.1874985 50.9111395, 9.1876089 50.911155, 9.1877321 50.9111767, 9.1878938 50.9112085, 9.1880256 50.9112381, 9.1885837 50.9113836, 9.1886652 50.9113992, 9.1888165 50.9114226)",L 3145,,,
332260534,False,,Bahnhofstraße,tertiary,50,True,119.958,"LINESTRING (9.1864288 50.9110933, 9.1864103 50.9111209, 9.1863322 50.9112136, 9.1862366 50.9112713, 9.1860576 50.9113217, 9.1857383 50.9114087, 9.1855052 50.9114704, 9.1849792 50.9116055)",L 3145,,,
199915338,False,,,unclassified,,True,43.232,"LINESTRING (9.1956806 50.9139081, 9.1956894 50.913882, 9.195723 50.9137829, 9.1957005 50.9136519, 9.1956382 50.9136093, 9.1955474 50.9135672)",,,,
199915337,False,,,residential,30,True,28.646,"LINESTRING (9.1951728 50.9147138, 9.1950118 50.9146028, 9.1949182 50.9145133)",,,,
201958943,False,,,unclassified,,True,62.291000000000004,"LINESTRING (9.1960031 50.9129775, 9.1959621 50.9130626, 9.1958811 50.9131184, 9.1957634 50.9131327, 9.1956198 50.9131116, 9.1955129 50.9130864, 9.1953844 50.9131204, 9.1953202 50.9131741)",,,,
64549864,False,1,Apfelgäßchen,residential,30,False,26.814,"LINESTRING (9.1953202 50.9131741, 9.1950401 50.9130099)",,,,
64549864,False,1,Apfelgäßchen,residential,30,True,35.621,"LINESTRING (9.1953202 50.9131741, 9.1955293 50.9132967, 9.1956376 50.913325, 9.1957349 50.9133504)",,,,
201958943,False,,,unclassified,,False,62.291,"LINESTRING (9.1953202 50.9131741, 9.1953844 50.9131204, 9.1955129 50.9130864, 9.1956198 50.9131116, 9.1957634 50.9131327, 9.1958811 50.9131184, 9.1959621 50.9130626, 9.1960031 50.9129775)",,,,
205146414,False,1,An der Lehmenkaute,residential,30,True,58.297,"LINESTRING (9.186743 50.9088011, 9.1861372 50.9089624, 9.1860107 50.9090376)",,,,
27795368,False,1,Karlsbader Straße,residential,30,True,24.195,"LINESTRING (9.1927994 50.9099405, 9.1931251 50.9098686)",,,,
25663938,True,,Ascheröder Straße,tertiary,50,False,29.623,"LINESTRING (9.1895456 50.9110081, 9.1893436 50.9109891, 9.1892635 50.9109629, 9.1891649 50.9109114)",K 104,,,
334556599,False,,Ascheröder Straße,tertiary,50,False,110.42099999999999,"LINESTRING (9.1895456 50.9110081, 9.1896986 50.9110536, 9.1902668 50.9112662, 9.1908568 50.9115531)",K 104,,,
334556638,True,,Steingasse,residential,50,False,42.041,"LINESTRING (9.1837806 50.9159944, 9.183937 50.9160179, 9.1841322 50.9160602, 9.1843625 50.9160804)",,,,
334556642,False,2,Walkmühlenweg,primary,50,False,44.053000000000004,"LINESTRING (9.1837806 50.9159944, 9.183841 50.9160335, 9.1842498 50.9162577)",B 454,,,
334556639,True,,Steingasse,residential,50,False,31.477000000000004,"LINESTRING (9.1843625 50.9160804, 9.1844694 50.9160425, 9.1847669 50.9159579)",,,,
"[359543966, 285537975]",True,,Steingasse,residential,50,False,25.197,"LINESTRING (9.1845104 50.9161573, 9.1844957 50.916212, 9.1844901 50.9162599, 9.184512 50.9163198, 9.1845356 50.9163796)",,yes,,
334556637,True,,Steingasse,residential,50,False,21.484,"LINESTRING (9.1845104 50.9161573, 9.1844189 50.9162016, 9.1842498 50.9162577)",,,,
26071246,False,3,Friedrich-Ebert-Straße,primary,50,True,24.19,"LINESTRING (9.1845356 50.9163796, 9.1842498 50.9162577)",B 454,yes,,
"[406779161, 26071247]",False,3,Friedrich-Ebert-Straße,primary,50,False,56.391999999999996,"LINESTRING (9.1845356 50.9163796, 9.1848478 50.9165128, 9.1851361 50.9166113, 9.1852266 50.9166374)",B 454,yes,,
38219147,False,1,Stephanstraße,residential,30,True,79.15799999999999,"LINESTRING (9.1890895 50.9099369, 9.1890577 50.9098898, 9.1888025 50.909249)",,,,
335667211,True,1,Stephanstraße,residential,30,False,29.514000000000003,"LINESTRING (9.1890895 50.9099369, 9.1891427 50.9099693, 9.1892979 50.9100456, 9.1894053 50.9101118)",,,,
404701203,False,1,Galgerweg,residential,,False,49.551,"LINESTRING (9.1914226 50.9085036, 9.1919805 50.9082668, 9.1920107 50.9082567)",,,,
404701203,False,1,Galgerweg,residential,,False,76.316,"LINESTRING (9.1920107 50.9082567, 9.1929719 50.9079347)",,,,
27795347,False,1,Gumbinner Straße,residential,30,False,84.386,"LINESTRING (9.1920107 50.9082567, 9.1920532 50.908269, 9.1926159 50.9089063)",,,,
404701203,False,1,Galgerweg,residential,,True,49.551,"LINESTRING (9.1920107 50.9082567, 9.1919805 50.9082668, 9.1914226 50.9085036)",,,,
