osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel,width,junction
"[522843728, 327856038]",2,St 2309,Rathausstraße,secondary,30,False,True,36.936,"LINESTRING (9.182262 49.7831846, 9.1822155 49.7831604, 9.1821195 49.7831127, 9.1818222 49.783015)",,,,
22996285,,,Hauptstraße,living_street,,True,False,1.236,"LINESTRING (9.1827016 49.7821522, 9.1827041 49.7821412)",,,,
"[522843704, 327856020]",,,Hauptstraße,living_street,,True,False,83.669,"LINESTRING (9.1827016 49.7821522, 9.182667 49.7824231, 9.1826411 49.7824931, 9.1825522 49.7826393, 9.1825342 49.7828301, 9.1825698 49.782886)",,,,
"[173278859, 23302148, 39433155]",2,St 3259,Mainbrücke Klingenberg,secondary,50,False,"[False, True]",229.245,"LINESTRING (9.1800453 49.7822193, 9.1799457 49.7821881, 9.1776882 49.7813464, 9.1776017 49.781325, 9.1775112 49.7813121, 9.1774168 49.7813035, 9.1773207 49.7813092, 9.1772273 49.7813288)",yes,,,
191061301,,St 2309,Kreisel Klingenberg,secondary,50,True,False,22.565,"LINESTRING (9.1800453 49.7822193, 9.1800916 49.7821918, 9.1801503 49.7821774, 9.1802132 49.7821784, 9.1802709 49.7821944, 9.1803152 49.7822232)",,,,roundabout
"[1164681792, 210607761, 1164681793]",2,St 2309,Brückenstraße,secondary,50,False,True,84.94,"LINESTRING (9.1803152 49.7822232, 9.1803654 49.7822037, 9.1804248 49.7821753, 9.1806409 49.7820578, 9.1807953 49.7819596, 9.1810163 49.7818214, 9.1811493 49.7817351, 9.1811882 49.7817099)",,,,
791337038,,St 2309,Kreisel Klingenberg,secondary,50,True,False,21.755000000000003,"LINESTRING (9.1803152 49.7822232, 9.180339 49.7822591, 9.1803412 49.7822983, 9.1803213 49.7823352, 9.1802821 49.7823651, 9.1802288 49.7823837)",,,,roundabout
"[23575065, 327856038]",2,St 2309,Rathausstraße,secondary,30,False,False,136.572,"LINESTRING (9.1802288 49.7823837, 9.180238 49.7824011, 9.1802542 49.7824231, 9.1802781 49.7824499, 9.180321 49.7824912, 9.1804048 49.7825388, 9.1808064 49.7826968, 9.1810026 49.7827598, 9.1814283 49.782897, 9.1815334 49.7829307, 9.1818222 49.783015)",,,,
1094472075,,St 2309,Kreisel Klingenberg,secondary,50,True,False,11.138,"LINESTRING (9.1802288 49.7823837, 9.1801777 49.7823889, 9.1801267 49.7823836, 9.1800807 49.7823683)",,,,roundabout
"[23302144, 23302145, 819171560, 26983562, 23570892, 22994895]",,,"['Zur Einladung', 'Wiesgrabenweg']",unclassified,"['50', '30', '10']",False,"[False, True]",514.834,"LINESTRING (9.1800807 49.7823683, 9.1800295 49.7824099, 9.1799493 49.7824717, 9.1798176 49.7825396, 9.1796595 49.7825929, 9.1794778 49.782678, 9.1794109 49.7827094, 9.179362 49.7827323, 9.1790212 49.7828618, 9.1785534 49.7832249, 9.1781102 49.7836239, 9.177901 49.7838336, 9.1778262 49.783907, 9.1777568 49.7839818, 9.1777374 49.7840069, 9.1776495 49.7841133, 9.1775386 49.7843011, 9.1775017 49.7843602, 9.1774326 49.784471, 9.1773862 49.7846399, 9.1773815 49.7846581, 9.177377 49.7846784, 9.1772982 49.7850226, 9.1772572 49.7852399, 9.1772372 49.785357, 9.1773413 49.785408, 9.177563 49.7854737, 9.1778975 49.7855471, 9.1779399 49.7855564, 9.1781454 49.7856241, 9.1785808 49.7857684)",yes,,,
173278860,,St 2309,Kreisel Klingenberg,secondary,50,True,False,18.548000000000002,"LINESTRING (9.1800807 49.7823683, 9.1800443 49.7823446, 9.180021 49.7823148, 9.1800132 49.7822818, 9.1800216 49.7822489, 9.1800453 49.7822193)",,,,roundabout
22994898,,,Jahnstraße,residential,30,False,False,30.218,"LINESTRING (9.1783713 49.7860041, 9.1785808 49.7857684)",,,,
"[573878713, 573878714, 22996287]",,,Hofstraße,living_street,,False,False,25.465,"LINESTRING (9.18164 49.7824837, 9.1816482 49.7824727, 9.1817051 49.7823958, 9.181788 49.7822756)",,building_passage,,
