osmid,lanes,name,highway,junction,oneway,reversed,length,geometry,ref,maxspeed,bridge
53265315,,Prof.-Schmidt-Straße,residential,,False,False,50.243,"LINESTRING (6.2890158 51.7424113, 6.2893903 51.7427991)",,,
53265315,,Prof.-Schmidt-Straße,residential,,False,True,227.69899999999998,"LINESTRING (6.2890158 51.7424113, 6.2886461 51.74205, 6.2881104 51.7415289, 6.288596 51.7413439, 6.2894814 51.7409961)",,,
53265310,,Prof.-Schmidt-Straße,residential,,False,True,48.791,"LINESTRING (6.2900007 51.7425762, 6.2893903 51.7427991)",,,
46469166,,Gasthausstege,residential,,False,False,6.669,"LINESTRING (6.2941047 51.7392418, 6.2941997 51.7392535)",,,
53759754,,Vyth-Spier-Platz,residential,,False,True,21.233,"LINESTRING (6.2941047 51.7392418, 6.294126 51.739186, 6.2941315 51.7391805, 6.2941418 51.7391746, 6.2941598 51.73917, 6.2941771 51.7391701, 6.2941919 51.7391735, 6.2942077 51.7391828, 6.2942115 51.7391873, 6.2942151 51.739196, 6.2942149 51.7392021, 6.2941997 51.7392535)",,,
"[46469166, 53265303]",,Gasthausstege,residential,,False,True,70.971,"LINESTRING (6.2941047 51.7392418, 6.2938066 51.7392096, 6.2937874 51.739178, 6.2937559 51.739126, 6.2931837 51.739054)",,,
46469166,,Gasthausstege,residential,,False,True,6.669,"LINESTRING (6.2941997 51.7392535, 6.2941047 51.7392418)",,,
53759754,,Vyth-Spier-Platz,residential,,False,False,21.232999999999997,"LINESTRING (6.2941997 51.7392535, 6.2942149 51.7392021, 6.2942151 51.739196, 6.2942115 51.7391873, 6.2942077 51.7391828, 6.2941919 51.7391735, 6.2941771 51.7391701, 6.2941598 51.73917, 6.2941418 51.7391746, 6.2941315 51.7391805, 6.294126 51.739186, 6.2941047 51.7392418)",,,
46469166,,Gasthausstege,residential,,False,False,24.838,"LINESTRING (6.2941997 51.7392535, 6.2943604 51.7392848, 6.2945491 51.7393076)",,,
53759749,,Gasthausstege,residential,,False,False,14.697,"LINESTRING (6.2947442 51.7393612, 6.2945491 51.7393076)",,,
46356647,,Grabenstraße,residential,,False,False,156.50799999999998,"LINESTRING (6.2930477 51.7408755, 6.2930728 51.7411481, 6.2932151 51.7421254, 6.2932248 51.7422005, 6.2932014 51.742277)",,30,
46356647,,Grabenstraße,residential,,False,True,124.098,"LINESTRING (6.2930477 51.7408755, 6.2930196 51.7406133, 6.2930072 51.7402385, 6.2930065 51.7399883, 6.2930214 51.7397603)",,30,
53759756,,Dominikaner Bongert,residential,,False,False,126.93199999999999,"LINESTRING (6.2930477 51.7408755, 6.2941481 51.74085, 6.2941804 51.7408414, 6.2942058 51.7408252, 6.2942298 51.7408049, 6.2942392 51.7407819, 6.2942601 51.7404157)",,,
53759756,,Dominikaner Bongert,residential,,False,True,126.93199999999999,"LINESTRING (6.2942601 51.7404157, 6.2942392 51.7407819, 6.2942298 51.7408049, 6.2942058 51.7408252, 6.2941804 51.7408414, 6.2941481 51.74085, 6.2930477 51.7408755)",,,
47702299,,Burggarten,residential,,False,False,24.259,"LINESTRING (6.2955568 51.737428, 6.2952081 51.7374591)",,30,
47702299,,Burggarten,residential,,False,True,125.795,"LINESTRING (6.2955568 51.737428, 6.2961791 51.7373501, 6.2962836 51.73733, 6.2963742 51.737292, 6.2964606 51.737242, 6.296531 51.737178, 6.2966508 51.7367322)",,30,
53759760,,Leygräfte,residential,,False,False,94.166,"LINESTRING (6.2955568 51.737428, 6.295762 51.7376682, 6.295716 51.7377498, 6.2955445 51.7382268)",,30,
53759760,,Leygräfte,residential,,False,True,94.166,"LINESTRING (6.2955445 51.7382268, 6.295716 51.7377498, 6.295762 51.7376682, 6.2955568 51.737428)",,30,
53759765,,Am Hanselaer Tor,residential,,False,True,64.234,"LINESTRING (6.2957152 51.7385999, 6.2959776 51.7386397, 6.295839 51.739041)",,,
24409431,,Hanselaerstraße,residential,,True,False,83.604,"LINESTRING (6.295839 51.739041, 6.2957742 51.7390332, 6.2946528 51.7388806)",,30,
53759765,,Am Hanselaer Tor,residential,,False,False,64.234,"LINESTRING (6.295839 51.739041, 6.2959776 51.7386397, 6.2957152 51.7385999)",,,
53815874,,Kurfürstendamm,residential,,False,False,79.39599999999999,"LINESTRING (6.2860998 51.7376952, 6.2867077 51.7379471, 6.2868673 51.7380036, 6.2869873 51.7380239, 6.2870722 51.7380704)",,,
25386243,,Grabenstraße,residential,,False,True,29.501,"LINESTRING (6.2944769 51.7369686, 6.2946639 51.7367299)",,30,
25386243,,Grabenstraße,residential,,False,False,78.443,"LINESTRING (6.2944769 51.7369686, 6.2942199 51.737266, 6.2939198 51.7375838)",,30,
184211764,,Hohe Straße,residential,,False,True,74.34100000000001,"LINESTRING (6.2944769 51.7369686, 6.2946408 51.7370618, 6.2949693 51.737276, 6.2952081 51.7374591)",,,
54374593,,Kiefernweg,residential,,False,True,19.874,"LINESTRING (6.2868465 51.7358438, 6.2866454 51.7357156)",,,
54374593,,Kiefernweg,residential,,False,False,19.874,"LINESTRING (6.2866454 51.7357156, 6.2868465 51.7358438)",,,
54374592,,Kiefernweg,residential,,True,False,59.422000000000004,"LINESTRING (6.2866454 51.7357156, 6.2860653 51.7360249, 6.2859966 51.7360677)",,,
43710238,1,Gocher Straße,primary,,False,True,92.678,"LINESTRING (6.2859966 51.7360677, 6.2861423 51.7361624, 6.2862704 51.7362572, 6.286455 51.7364565, 6.2865709 51.7365756, 6.2866389 51.7366393, 6.2867042 51.7366941, 6.2867734 51.736744)",B 67,50,
54374595,,Von-Lauff-Weg,residential,,False,False,120.15299999999999,"LINESTRING (6.2882101 51.7364468, 6.2888968 51.736801, 6.2895416 51.7371451)",,,
501318352,2,Bahnhofstraße,primary,,False,False,39.325,"LINESTRING (6.2882101 51.7364468, 6.2883272 51.7363506, 6.2885742 51.7361746)",B 57; B 67,50,
501318352,2,Bahnhofstraße,primary,,False,True,67.447,"LINESTRING (6.2882101 51.7364468, 6.2880945 51.7365526, 6.2878999 51.7367707, 6.2877576 51.7369215, 6.2877161 51.7369701)",B 57; B 67,50,
4865833,2,Bahnhofstraße,primary,,False,False,128.106,"LINESTRING (6.2885742 51.7361746, 6.2888868 51.7359829, 6.2890459 51.7358773, 6.2892503 51.7357147, 6.2894905 51.7355486, 6.2897443 51.7353958, 6.2898352 51.7353295)",B 57; B 67,50,
54374591,,Eligiusstraße,residential,,False,True,131.373,"LINESTRING (6.2885742 51.7361746, 6.2887466 51.7362681, 6.2891766 51.7364961, 6.2892405 51.736489, 6.2892857 51.7364575, 6.2897259 51.736152, 6.289816 51.7361196, 6.2899839 51.736202)",,,
501318352,2,Bahnhofstraße,primary,,False,True,39.325,"LINESTRING (6.2885742 51.7361746, 6.2883272 51.7363506, 6.2882101 51.7364468)",B 57; B 67,50,
53280067,,Am Stadtpark,residential,,False,False,42.542,"LINESTRING (6.2895416 51.7371451, 6.2892995 51.7374238, 6.2892526 51.7374832)",,,
53280067,,Am Stadtpark,residential,,False,True,247.244,"LINESTRING (6.2895416 51.7371451, 6.2900614 51.7369135, 6.2903809 51.73677, 6.2907266 51.7365696, 6.2911375 51.736315, 6.2914525 51.7361148, 6.29161 51.7360294, 6.291224 51.7355674)",,,
54374595,,Von-Lauff-Weg,residential,,False,True,120.15299999999999,"LINESTRING (6.2895416 51.7371451, 6.2888968 51.736801, 6.2882101 51.7364468)",,,
711679256,,Behrnenweg,residential,,False,False,134.81,"LINESTRING (6.2855232 51.7377771, 6.2858606 51.7374864, 6.2866847 51.7368012)",,,
4865833,2,Bahnhofstraße,primary,,False,False,9.534,"LINESTRING (6.2898352 51.7353295, 6.2899133 51.7352587)",B 57; B 67,50,
54374597,,Dechant-Beckmann-Straße,residential,,False,True,86.277,"LINESTRING (6.2898352 51.7353295, 6.2906934 51.7358948)",,,
4865833,2,Bahnhofstraße,primary,,False,True,128.106,"LINESTRING (6.2898352 51.7353295, 6.2897443 51.7353958, 6.2894905 51.7355486, 6.2892503 51.7357147, 6.2890459 51.7358773, 6.2888868 51.7359829, 6.2885742 51.7361746)",B 57; B 67,50,
54374597,,Dechant-Beckmann-Straße,residential,,False,False,86.277,"LINESTRING (6.2906934 51.7358948, 6.2898352 51.7353295)",,,
4865783,1,Joseph-Bauer-Platz,primary,roundabout,True,False,19.387999999999998,"LINESTRING (6.2877836 51.7371029, 6.2877734 51.7371148, 6.2877609 51.7371257, 6.2877462 51.7371356, 6.2877297 51.7371442, 6.2877114 51.7371515, 6.2876918 51.7371572, 6.2876712 51.7371613, 6.28765 51.7371638, 6.2876283 51.7371646, 6.2876067 51.7371636, 6.2875855 51.7371609, 6.287565 51.7371566, 6.2875456 51.7371507)",,,
"[43710240, 73546234]",,Altkalkarer Straße,residential,,False,"[False, True]",89.14699999999999,"LINESTRING (6.2877836 51.7371029, 6.2878752 51.7371206, 6.2888517 51.737372, 6.2889801 51.7374083)",,50,
"[24354299, 711970806]",,Am Bahnhof,residential,,False,True,36.966,"LINESTRING (6.289483 51.735062, 6.2895278 51.7350874, 6.2898456 51.7352394, 6.2899133 51.7352587)",,,
25930578,,Kirchplatz,residential,,False,False,76.506,"LINESTRING (6.2918637 51.7373959, 6.2919341 51.7374222, 6.2922829 51.7375469, 6.2926637 51.7376784, 6.2928309 51.7377344)",,30,
383623370,,Jan-Joest-Straße,residential,,False,False,144.035,"LINESTRING (6.2918637 51.7373959, 6.2922418 51.7370071, 6.2924382 51.7368183, 6.2925508 51.7367194, 6.292969 51.7363519, 6.2930181 51.736317)",,30,
184218261,,Gerd-Jansen-Platz,residential,,False,True,73.53999999999999,"LINESTRING (6.293426 51.7428803, 6.2933989 51.742687, 6.2933581 51.7423322, 6.2932014 51.742277)",,,
25461734,,Am Patersdeich,residential,,False,True,202.469,"LINESTRING (6.2872623 51.7433664, 6.2867684 51.743327, 6.2864776 51.7432828, 6.286507 51.7432256, 6.2871055 51.7424199, 6.2872453 51.742307, 6.2875654 51.7421753)",,30,
184218238,,Am Patersdeich,residential,,False,True,103.226,"LINESTRING (6.2872623 51.7433664, 6.2874917 51.7429056, 6.287568 51.7427784, 6.2876727 51.7427206, 6.2879814 51.7426046)",,30,
43710240,,Altkalkarer Straße,residential,,False,False,26.811,"LINESTRING (6.2892526 51.7374832, 6.2896129 51.7375746)",,50,
43710240,,Altkalkarer Straße,residential,,False,True,20.529,"LINESTRING (6.2892526 51.7374832, 6.289213 51.7374721, 6.2889801 51.7374083)",,50,
53280067,,Am Stadtpark,residential,,False,True,42.542,"LINESTRING (6.2892526 51.7374832, 6.2892995 51.7374238, 6.2895416 51.7371451)",,,
"[340775058, 340775059, 39287484, 341189164]",,Am Bollwerk,residential,,False,False,97.006,"LINESTRING (6.2957745 51.7351435, 6.2960459 51.735165, 6.296101 51.735167, 6.296244 51.7351735, 6.2964398 51.7351802, 6.2965712 51.7351843, 6.2968381 51.7351993, 6.2971779 51.7352156)",,30,
340775063,,Monrestraße,residential,,False,False,48.022999999999996,"LINESTRING (6.2957745 51.7351435, 6.2957358 51.7354064, 6.2956941 51.7355723)",,30,
"[383633248, 47637127, 383633247]",,Monrestraße,residential,,False,True,50.278,"LINESTRING (6.2957745 51.7351435, 6.2957859 51.7350231, 6.2957822 51.7349791, 6.2957786 51.7349388, 6.2957696 51.734823, 6.2958168 51.7346951)",,30,yes
47702301,,Am Bollwerk,residential,,False,True,161.454,"LINESTRING (6.2971779 51.7352156, 6.2972887 51.7352192, 6.2982561 51.7352646, 6.2987544 51.7353465, 6.2988789 51.735348, 6.2991608 51.7353477, 6.2993254 51.7353483, 6.2993305 51.7354578)",,30,
340775059,,Am Bollwerk,residential,,False,False,165.921,"LINESTRING (6.2971779 51.7352156, 6.2970976 51.7357705, 6.2973254 51.7360184, 6.2972428 51.7366662)",,30,
"[39287484, 340775058, 340775059, 341189164]",,Am Bollwerk,residential,,False,True,97.006,"LINESTRING (6.2971779 51.7352156, 6.2968381 51.7351993, 6.2965712 51.7351843, 6.2964398 51.7351802, 6.296244 51.7351735, 6.296101 51.735167, 6.2960459 51.735165, 6.2957745 51.7351435)",,30,
24813597,,,residential,,False,True,108.196,"LINESTRING (6.291224 51.7355674, 6.290981 51.735278, 6.290711 51.734972, 6.29054 51.7347847, 6.2904468 51.7347251)",,,
53280067,,Am Stadtpark,residential,,False,False,247.244,"LINESTRING (6.291224 51.7355674, 6.29161 51.7360294, 6.2914525 51.7361148, 6.2911375 51.736315, 6.2907266 51.7365696, 6.2903809 51.73677, 6.2900614 51.7369135, 6.2895416 51.7371451)",,,
47702301,,Am Bollwerk,residential,,False,False,161.45399999999998,"LINESTRING (6.2993305 51.7354578, 6.2993254 51.7353483, 6.2991608 51.7353477, 6.2988789 51.735348, 6.2987544 51.7353465, 6.2982561 51.7352646, 6.2972887 51.7352192, 6.2971779 51.7352156)",,30,
54374591,,Eligiusstraße,residential,,False,False,131.373,"LINESTRING (6.2899839 51.736202, 6.289816 51.7361196, 6.2897259 51.736152, 6.2892857 51.7364575, 6.2892405 51.736489, 6.2891766 51.7364961, 6.2887466 51.7362681, 6.2885742 51.7361746)",,,
