osmid,name,highway,maxspeed,width,oneway,reversed,length,geometry,bridge,lanes,ref
173087814,Friedrich-Ebert-Straße,residential,,,False,True,99.172,"LINESTRING (12.397808 50.5113323, 12.3977702 50.5112692, 12.3973271 50.5104945)",,,
168688513,Stauffenbergstraße,residential,,,False,False,160.142,"LINESTRING (12.3966111 50.5116565, 12.3964199 50.5118189, 12.3954886 50.5125748, 12.3952119 50.5127888)",,,
168688513,Stauffenbergstraße,residential,,,False,True,92.648,"LINESTRING (12.3966111 50.5116565, 12.3966954 50.5116038, 12.3968886 50.5115495, 12.397808 50.5113323)",,,
822227583,Rosa-Luxemburg-Straße,residential,,,False,True,107.564,"LINESTRING (12.3966111 50.5116565, 12.3964323 50.5115615, 12.3962275 50.5115007, 12.395279 50.5111967)",,,
168688510,Poststraße,residential,,,False,True,81.599,"LINESTRING (12.3952119 50.5127888, 12.3943115 50.5123298)",,,
168688513,Stauffenbergstraße,residential,,,False,True,160.142,"LINESTRING (12.3952119 50.5127888, 12.3954886 50.5125748, 12.3964199 50.5118189, 12.3966111 50.5116565)",,,
168689633,Bertolt-Brecht-Straße,residential,,6,False,False,103.94,"LINESTRING (12.3951028 50.5087887, 12.3955661 50.5079016)",,,
168689633,Bertolt-Brecht-Straße,residential,,6,False,True,39.574,"LINESTRING (12.3951028 50.5087887, 12.3949215 50.5091254)",,,
168693668,Friedrich-Ebert-Straße,residential,,,False,True,125.38599999999998,"LINESTRING (12.3973271 50.5104945, 12.3969904 50.5099647, 12.3969824 50.5098946, 12.39677 50.5095349, 12.3966842 50.5094491)",,,
173087814,Friedrich-Ebert-Straße,residential,,,False,False,99.172,"LINESTRING (12.3973271 50.5104945, 12.3977702 50.5112692, 12.397808 50.5113323)",,,
173087815,Goethestraße,residential,,,False,False,81.23499999999999,"LINESTRING (12.3973271 50.5104945, 12.3976115 50.510438, 12.3980918 50.5103198, 12.3982399 50.510286, 12.3984088 50.5102493)",,,
172545711,Schulstraße,residential,,5,False,False,135.703,"LINESTRING (12.39431 50.5067214, 12.3944893 50.5067508, 12.394947 50.506808, 12.3955534 50.5068838, 12.3960626 50.5069439, 12.396192 50.5069584)",,,
"[173087266, 1030818454]",Kaiserstraße,residential,50,7,False,False,161.431,"LINESTRING (12.39431 50.5067214, 12.3946132 50.5063713, 12.3948252 50.5061265, 12.3951853 50.5057102, 12.3953706 50.505496, 12.3954117 50.5054499)",,,
173087266,Kaiserstraße,residential,50,7,False,True,84.905,"LINESTRING (12.39431 50.5067214, 12.3941922 50.5068655, 12.3937906 50.5074097)",,,
172680010,Nicolaistraße,residential,,,True,False,29.022,"LINESTRING (12.4006921 50.511559, 12.400696 50.5116875, 12.4006592 50.5118179)",,,
948850903,Nicolaistraße,residential,,,True,False,32.33,"LINESTRING (12.4006921 50.511559, 12.4008189 50.51171, 12.4009074 50.5118155)",,,
71361909,Altmarkt,living_street,,,False,True,74.483,"LINESTRING (12.3995765 50.5094435, 12.3997109 50.5094243, 12.399911 50.5093957, 12.4006211 50.5094098)",,,
172680459,Nicolaistraße,living_street,,,True,False,94.111,"LINESTRING (12.3995765 50.5094435, 12.3995824 50.5097031, 12.3996059 50.5098034, 12.3996513 50.5099593, 12.3996869 50.5100818, 12.3997149 50.5101838, 12.3997376 50.5102814)",,,
40201526,Pfarrgasse,living_street,,,False,True,39.146,"LINESTRING (12.4006373 50.5094985, 12.4006911 50.5097937, 12.4007221 50.5098449)",,,
172686071,Altmarkt,living_street,,,False,False,9.93,"LINESTRING (12.4006373 50.5094985, 12.4006301 50.5094588, 12.4006211 50.5094098)",,,
172686073,Altmarkt,living_street,,,False,False,54.437000000000005,"LINESTRING (12.4006373 50.5094985, 12.4007695 50.5094886, 12.4011047 50.5094802, 12.401308 50.5094787, 12.4014041 50.5094907)",,,
27215352,Pfarrgasse,residential,,,False,False,52.285,"LINESTRING (12.4004097 50.5100901, 12.4002954 50.5101408, 12.4000989 50.5101891, 12.3999535 50.5102249, 12.3998085 50.5102625, 12.3997376 50.5102814)",,,
172686080,Stadtgraben,residential,,,False,False,61.712,"LINESTRING (12.4004097 50.5100901, 12.400489 50.510233, 12.4005307 50.5103576, 12.4006323 50.510626)",,,
998021923,Pfarrgasse,residential,,,False,False,36.83,"LINESTRING (12.4004097 50.5100901, 12.4004829 50.5100576, 12.4005776 50.510017, 12.4006123 50.5099968, 12.4006383 50.5099754, 12.4006661 50.5098891, 12.4007221 50.5098449)",,,
27215352,Pfarrgasse,residential,,,False,True,52.285,"LINESTRING (12.3997376 50.5102814, 12.3998085 50.5102625, 12.3999535 50.5102249, 12.4000989 50.5101891, 12.4002954 50.5101408, 12.4004097 50.5100901)",,,
"[172680459, 27215351]",Nicolaistraße,living_street,,,True,False,81.99999999999999,"LINESTRING (12.3997376 50.5102814, 12.3997686 50.5103574, 12.3997861 50.510385, 12.3999126 50.5105846, 12.3999325 50.5106145, 12.4000206 50.5107464, 12.4000469 50.5107859, 12.400123 50.5109034, 12.4001442 50.5109321, 12.4001487 50.5109685)",,,
101014750,Dr.-Wilhelm-Külz-Straße,secondary,50,,False,True,23.014,"LINESTRING (12.4014862 50.5062463, 12.4012592 50.506098)",,2,S 278
882576848,Dr.-Wilhelm-Külz-Straße,secondary,50,,False,False,7.868,"LINESTRING (12.4014862 50.5062463, 12.4015748 50.5062891)",,2,S 278
172837832,Hainstraße,residential,50,5,True,False,94.88599999999998,"LINESTRING (12.4014862 50.5062463, 12.4011343 50.5063886, 12.4004605 50.5066722, 12.4004096 50.5066702, 12.4003817 50.5066644, 12.4003503 50.5066527)",,,
172686082,Kirchstraße,living_street,,,False,False,40.201,"LINESTRING (12.4014103 50.5088015, 12.4013848 50.5086781, 12.4014231 50.5085669, 12.4015086 50.5084563)",,,
172686082,Kirchstraße,living_street,,,False,True,39.582,"LINESTRING (12.4014103 50.5088015, 12.4014148 50.5088242, 12.4014326 50.5089144, 12.40148 50.5091547)",,,
172838648,Querstraße,living_street,,,False,True,57.183,"LINESTRING (12.4014103 50.5088015, 12.4009135 50.5088686, 12.400798 50.5088842, 12.4006193 50.5089083)",,,
201675051,Sorgaer Straße,secondary,50,,False,False,59.249,"LINESTRING (12.4033497 50.5093156, 12.4038641 50.5097362)",,,S 278
201310211,Marienstraße,residential,,,False,False,96.193,"LINESTRING (12.4033497 50.5093156, 12.4032158 50.5094072, 12.4031871 50.5095891, 12.4032891 50.5100463, 12.4033311 50.5101379)",,,
"[460910564, 201675052]","['Schloßplatz', 'Sorgaer Straße']",secondary,50,,False,True,144.089,"LINESTRING (12.4033497 50.5093156, 12.4031933 50.5091734, 12.4028436 50.5088292, 12.4026252 50.5086143, 12.4024777 50.5084692, 12.4023794 50.5083729, 12.4023562 50.5083024, 12.4023232 50.5082077)",,,S 278
802503196,Gartenstraße,residential,,,False,True,149.808,"LINESTRING (12.4033497 50.5093156, 12.4034018 50.5092803, 12.4034374 50.5092561, 12.4036238 50.5091706, 12.4038604 50.5089823, 12.4043568 50.5084732, 12.4044895 50.5083503, 12.4046205 50.50825)",,,
172840173,Schneeberger Straße,residential,,,False,False,103.88000000000001,"LINESTRING (12.4046206 50.5101647, 12.404527 50.5101979, 12.4043296 50.510268, 12.4040785 50.5103319, 12.4038727 50.51035, 12.4037691 50.5103266, 12.4036503 50.510264, 12.4035261 50.5101986, 12.4034356 50.5101439, 12.4033965 50.5101348, 12.4033311 50.5101379)",,,
201675051,Sorgaer Straße,secondary,50,,False,False,119.748,"LINESTRING (12.4046206 50.5101647, 12.4059104 50.5101331, 12.4063127 50.510144)",,,S 278
201675051,Sorgaer Straße,secondary,50,,False,True,77.153,"LINESTRING (12.4046206 50.5101647, 12.4043902 50.5101649, 12.404315 50.5101341, 12.4038641 50.5097362)",,,S 278
172840175,Zillestraße,residential,,,False,False,259.235,"LINESTRING (12.4063889 50.510692, 12.4054473 50.5109014, 12.4052322 50.5109489, 12.4051963 50.5110127, 12.4052041 50.5110786, 12.4052785 50.5112453, 12.4054442 50.5116166, 12.4053925 50.5116669, 12.4052372 50.5116962, 12.404525 50.5118561, 12.4041966 50.5119101)",,,
173498891,Käthe-Kollwitz-Straße,residential,,,False,False,61.81,"LINESTRING (12.4063889 50.510692, 12.4063306 50.5105811, 12.4062945 50.5104168, 12.4063127 50.510144)",,,
242864206,Hohe Straße,residential,,,False,False,28.55,"LINESTRING (12.4041966 50.5119101, 12.4043237 50.5121538)",,,
"[172840164, 172840166]",Lamnitzer Straße,residential,,,False,True,210.393,"LINESTRING (12.4041966 50.5119101, 12.4040598 50.5117725, 12.4038609 50.5115725, 12.4038397 50.5115512, 12.4036357 50.511283, 12.4036088 50.5112477, 12.4035401 50.5110976, 12.4035029 50.5109113, 12.4034515 50.510429, 12.4034292 50.5103128, 12.4033377 50.5101523, 12.4033311 50.5101379)",,,
172840175,Zillestraße,residential,,,False,True,259.235,"LINESTRING (12.4041966 50.5119101, 12.404525 50.5118561, 12.4052372 50.5116962, 12.4053925 50.5116669, 12.4054442 50.5116166, 12.4052785 50.5112453, 12.4052041 50.5110786, 12.4051963 50.5110127, 12.4052322 50.5109489, 12.4054473 50.5109014, 12.4063889 50.510692)",,,
882576849,Breitscheidstraße,secondary,50,,False,False,24.999,"LINESTRING (12.4000079 50.5049889, 12.4001765 50.5051865)",,2,S 278
172841525,Herrenwiese,residential,50,5,False,True,68.936,"LINESTRING (12.4000079 50.5049889, 12.4001184 50.5049252, 12.4001703 50.5048759, 12.4002231 50.5046946, 12.4002466 50.5046299, 12.4003182 50.5044198)",,,
"[807001892, 81826022, 882576849, 882576850, 807001887]",Breitscheidstraße,secondary,50,,False,True,61.869,"LINESTRING (12.4000079 50.5049889, 12.3999628 50.5049439, 12.3998578 50.504844, 12.3997149 50.5047436, 12.3996205 50.5046891, 12.3994201 50.5045822)",yes,"['2', '3']",S 278
651753956,Jägerstraße,residential,50,,False,False,49.464,"LINESTRING (12.4006057 50.5052242, 12.4012866 50.5053259)",,,
241525130,Jägerstraße,residential,50,,False,True,33.969,"LINESTRING (12.4006057 50.5052242, 12.4006702 50.5053232, 12.4006552 50.5055213)",,,
651753956,Jägerstraße,residential,50,,False,True,20.791,"LINESTRING (12.4006057 50.5052242, 12.4004415 50.5051953, 12.400318 50.5051919)",,,
101014750,Dr.-Wilhelm-Külz-Straße,secondary,50,,False,False,23.014,"LINESTRING (12.4012592 50.506098, 12.4014862 50.5062463)",,2,S 278
"[81825989, 101014750]","['Breitscheidstraße', 'Dr.-Wilhelm-Külz-Straße']",secondary,50,,False,True,128.57,"LINESTRING (12.4012592 50.506098, 12.4010889 50.5059925, 12.4009804 50.5059333, 12.4008711 50.5058764, 12.4008351 50.5058559, 12.4007652 50.5058161, 12.4006865 50.5057587, 12.4005293 50.5055823, 12.4004364 50.5054787, 12.4001765 50.5051865)",,2,S 278
172841524,Blumenstraße,residential,50,4,False,False,88.361,"LINESTRING (12.4012592 50.506098, 12.4013479 50.5060285, 12.4013134 50.5057652, 12.4013129 50.5057489, 12.4012726 50.5053795, 12.4012866 50.5053259)",,,
201675051,Sorgaer Straße,secondary,50,,False,True,59.249,"LINESTRING (12.4038641 50.5097362, 12.4033497 50.5093156)",,,S 278
201675051,Sorgaer Straße,secondary,50,,False,False,77.153,"LINESTRING (12.4038641 50.5097362, 12.404315 50.5101341, 12.4043902 50.5101649, 12.4046206 50.5101647)",,,S 278
802503199,Seminarstraße,residential,,,False,False,197.632,"LINESTRING (12.4038641 50.5097362, 12.4050544 50.5091645, 12.4056152 50.5088952, 12.4062144 50.5088709)",,,
201673786,Straße des Kindes,residential,,,False,True,141.733,"LINESTRING (12.4062144 50.5088709, 12.4063127 50.510144)",,,
802503199,Seminarstraße,residential,,,False,True,197.632,"LINESTRING (12.4062144 50.5088709, 12.4056152 50.5088952, 12.4050544 50.5091645, 12.4038641 50.5097362)",,,
201673786,Straße des Kindes,residential,,,False,False,141.733,"LINESTRING (12.4063127 50.510144, 12.4062144 50.5088709)",,,
173498891,Käthe-Kollwitz-Straße,residential,,,False,True,61.81,"LINESTRING (12.4063127 50.510144, 12.4062945 50.5104168, 12.4063306 50.5105811, 12.4063889 50.510692)",,,
201675051,Sorgaer Straße,secondary,50,,False,True,119.748,"LINESTRING (12.4063127 50.510144, 12.4059104 50.5101331, 12.4046206 50.5101647)",,,S 278
30007951,Dr.-Wilhelm-Külz-Straße,secondary,50,,False,False,56.524,"LINESTRING (12.4053958 50.5074585, 12.4055483 50.5074689, 12.4056028 50.5074691, 12.405924 50.5074658, 12.4061934 50.5074527)",,2,S 300
30007951,Dr.-Wilhelm-Külz-Straße,secondary,50,,False,True,87.312,"LINESTRING (12.4053958 50.5074585, 12.4052098 50.5074227, 12.4051552 50.5074098, 12.4048126 50.5073286, 12.4045324 50.5072585, 12.4042491 50.5071704)",,2,S 300
"[172840168, 802503195]",Gartenstraße,residential,,,False,False,107.949,"LINESTRING (12.4053958 50.5074585, 12.4053517 50.5075416, 12.4052817 50.5077233, 12.4052765 50.5078116, 12.4052209 50.507864, 12.404909 50.5080369, 12.4047263 50.5081656, 12.4046205 50.50825)",,,
"[172840168, 802503195]",Gartenstraße,residential,,,False,True,107.949,"LINESTRING (12.4046205 50.50825, 12.4047263 50.5081656, 12.404909 50.5080369, 12.4052209 50.507864, 12.4052765 50.5078116, 12.4052817 50.5077233, 12.4053517 50.5075416, 12.4053958 50.5074585)",,,
802503196,Gartenstraße,residential,,,False,False,149.80800000000002,"LINESTRING (12.4046205 50.50825, 12.4044895 50.5083503, 12.4043568 50.5084732, 12.4038604 50.5089823, 12.4036238 50.5091706, 12.4034374 50.5092561, 12.4034018 50.5092803, 12.4033497 50.5093156)",,,
807001909,Gabelsbergerstraße,residential,,5,False,True,110.597,"LINESTRING (12.3954117 50.5054499, 12.3941196 50.5048896)",,,
"[173087266, 1030818454]",Kaiserstraße,residential,50,7,False,True,161.43099999999998,"LINESTRING (12.3954117 50.5054499, 12.3953706 50.505496, 12.3951853 50.5057102, 12.3948252 50.5061265, 12.3946132 50.5063713, 12.39431 50.5067214)",,,
176363838,Am Katholischen Berg,residential,,,False,True,227.78100000000003,"LINESTRING (12.403931 50.5053856, 12.4038162 50.5054472, 12.4037063 50.5055051, 12.403669 50.5055763, 12.403686 50.5056145, 12.4037412 50.5056514, 12.4037744 50.5057094, 12.4037845 50.5057771, 12.4037421 50.5058724, 12.4036864 50.5059427, 12.4036454 50.5059682, 12.4035588 50.5059798, 12.4034605 50.5059384, 12.4033388 50.5058858, 12.4032112 50.5058602, 12.4031092 50.5059038, 12.403027 50.5059771, 12.4029219 50.5060337, 12.4028294 50.5060601, 12.4027289 50.5060874, 12.4025766 50.5061093, 12.4024716 50.5061033, 12.4023851 50.5060751, 12.402317 50.5060389, 12.4022837 50.505981, 12.4022999 50.5059317, 12.402338 50.5058776, 12.4023654 50.5058247, 12.4023705 50.5057637, 12.4023217 50.5056898)",,,
174872206,Rempesgrüner Weg,residential,,3,False,True,85.58699999999999,"LINESTRING (12.4023217 50.5056898, 12.4020876 50.5058431, 12.4019749 50.5059157, 12.40177 50.5060745, 12.4016633 50.506209, 12.4015748 50.5062891)",,,
176363838,Am Katholischen Berg,residential,,,False,False,227.78100000000006,"LINESTRING (12.4023217 50.5056898, 12.4023705 50.5057637, 12.4023654 50.5058247, 12.402338 50.5058776, 12.4022999 50.5059317, 12.4022837 50.505981, 12.402317 50.5060389, 12.4023851 50.5060751, 12.4024716 50.5061033, 12.4025766 50.5061093, 12.4027289 50.5060874, 12.4028294 50.5060601, 12.4029219 50.5060337, 12.403027 50.5059771, 12.4031092 50.5059038, 12.4032112 50.5058602, 12.4033388 50.5058858, 12.4034605 50.5059384, 12.4035588 50.5059798, 12.4036454 50.5059682, 12.4036864 50.5059427, 12.4037421 50.5058724, 12.4037845 50.5057771, 12.4037744 50.5057094, 12.4037412 50.5056514, 12.403686 50.5056145, 12.403669 50.5055763, 12.4037063 50.5055051, 12.4038162 50.5054472, 12.403931 50.5053856)",,,
81826014,Schulstraße,residential,,,False,True,25.804,"LINESTRING (12.3990246 50.5077462, 12.3986806 50.5076688)",,,
948850910,Schulstraße,residential,,,False,False,4.543,"LINESTRING (12.3990246 50.5077462, 12.3990846 50.5077608)",,,
"[172838282, 1030813687]",Neumarkt,residential,,,False,True,106.5,"LINESTRING (12.3990246 50.5077462, 12.3991827 50.5074305, 12.3992135 50.5073686, 12.3993062 50.5071824, 12.399365 50.5070644, 12.3994675 50.5068309)",,,
207470799,Pfarrgasse,residential,,,False,True,47.071,"LINESTRING (12.4010703 50.5101879, 12.4008161 50.5098665, 12.4007802 50.5098583, 12.4007221 50.5098449)",,,
234128220,Hohe Straße,residential,,,False,False,119.197,"LINESTRING (12.4059555 50.5120455, 12.4056953 50.5119721, 12.4043237 50.5121538)",,,
242864206,Hohe Straße,residential,,,False,True,28.55,"LINESTRING (12.4043237 50.5121538, 12.4041966 50.5119101)",,,
234128220,Hohe Straße,residential,,,False,True,119.197,"LINESTRING (12.4043237 50.5121538, 12.4056953 50.5119721, 12.4059555 50.5120455)",,,
241525130,Jägerstraße,residential,50,,False,False,33.969,"LINESTRING (12.4006552 50.5055213, 12.4006702 50.5053232, 12.4006057 50.5052242)",,,
651753956,Jägerstraße,residential,50,,False,False,20.791,"LINESTRING (12.400318 50.5051919, 12.4004415 50.5051953, 12.4006057 50.5052242)",,,
172841525,Herrenwiese,residential,50,5,False,False,68.936,"LINESTRING (12.4003182 50.5044198, 12.4002466 50.5046299, 12.4002231 50.5046946, 12.4001703 50.5048759, 12.4001184 50.5049252, 12.4000079 50.5049889)",,,
"[807001891, 807001893]",Göltzschtalstraße,secondary,50,,False,False,27.463,"LINESTRING (12.3990289 50.5046608, 12.3990557 50.5045767, 12.3990669 50.5045409, 12.3991024 50.5044183)",,3,S 278
"[807001905, 807001907, 807001908, 807395116]",Göltzschtalstraße,secondary,50,8,False,True,326.785,"LINESTRING (12.3990289 50.5046608, 12.3989089 50.5050367, 12.398847 50.5052397, 12.3987487 50.5055629, 12.3986536 50.5058625, 12.3985943 50.5060207, 12.3985292 50.5061798, 12.3985059 50.5062866, 12.3984349 50.5066383, 12.3984097 50.5068276, 12.398398 50.5072291, 12.398371 50.5073587, 12.3982964 50.507555)",,"['4', '2', '3']",S 278
"[807001896, 807001886]",,secondary_link,50,5,True,False,29.992,"LINESTRING (12.3994201 50.5045822, 12.399326 50.5045828, 12.399232 50.5045892, 12.3991865 50.5045978, 12.3991057 50.5046203, 12.3990289 50.5046608)",,1,
"[807001890, 17923735]",Breitscheidstraße,secondary,50,7,False,True,28.931,"LINESTRING (12.3994201 50.5045822, 12.3992898 50.504515, 12.3992547 50.5044969, 12.3991024 50.5044183)",,2,S 278
"[807001892, 81826022, 882576849, 882576850, 807001887]",Breitscheidstraße,secondary,50,,False,False,61.869,"LINESTRING (12.3994201 50.5045822, 12.3996205 50.5046891, 12.3997149 50.5047436, 12.3998578 50.504844, 12.3999628 50.5049439, 12.4000079 50.5049889)",yes,"['2', '3']",S 278
809265471,Breitscheidstraße,residential,,5,False,True,13.549,"LINESTRING (12.4005074 50.5060322, 12.4004584 50.50615)",,,
"[172840164, 172840166]",Lamnitzer Straße,residential,,,False,False,210.393,"LINESTRING (12.4033311 50.5101379, 12.4033377 50.5101523, 12.4034292 50.5103128, 12.4034515 50.510429, 12.4035029 50.5109113, 12.4035401 50.5110976, 12.4036088 50.5112477, 12.4036357 50.511283, 12.4038397 50.5115512, 12.4038609 50.5115725, 12.4040598 50.5117725, 12.4041966 50.5119101)",,,
"[172840171, 172686079]",Schneeberger Straße,residential,,,True,False,166.96,"LINESTRING (12.4033311 50.5101379, 12.4031658 50.5101519, 12.4027637 50.5101719, 12.4024201 50.5101896, 12.4023517 50.5101807, 12.4022628 50.5101691, 12.4020998 50.5101388, 12.4018169 50.5100302, 12.4016171 50.509921, 12.4014836 50.5097773, 12.4014447 50.5097244, 12.4013737 50.5096278)",,,
172840173,Schneeberger Straße,residential,,,False,True,103.88,"LINESTRING (12.4033311 50.5101379, 12.4033965 50.5101348, 12.4034356 50.5101439, 12.4035261 50.5101986, 12.4036503 50.510264, 12.4037691 50.5103266, 12.4038727 50.51035, 12.4040785 50.5103319, 12.4043296 50.510268, 12.404527 50.5101979, 12.4046206 50.5101647)",,,
201310211,Marienstraße,residential,,,False,True,96.193,"LINESTRING (12.4033311 50.5101379, 12.4032891 50.5100463, 12.4031871 50.5095891, 12.4032158 50.5094072, 12.4033497 50.5093156)",,,
172686073,Altmarkt,living_street,,,False,True,54.437,"LINESTRING (12.4014041 50.5094907, 12.401308 50.5094787, 12.4011047 50.5094802, 12.4007695 50.5094886, 12.4006373 50.5094985)",,,
172686075,Kirchplatz,living_street,,,False,False,38.03,"LINESTRING (12.4014041 50.5094907, 12.4014676 50.5093376, 12.4014832 50.5092734, 12.40148 50.5091547)",,,
172686075,Kirchplatz,living_street,,,False,True,15.703,"LINESTRING (12.4014041 50.5094907, 12.4013625 50.5095908, 12.4013737 50.5096278)",,,
882576847,Nicolaistraße,residential,,,True,False,76.31700000000001,"LINESTRING (12.4001487 50.5109685, 12.4001726 50.510978, 12.4001881 50.5109935, 12.4002014 50.5110068, 12.4006557 50.5115181, 12.4006921 50.511559)",,,
173087814,Friedrich-Ebert-Straße,residential,,,False,False,5.514,"LINESTRING (12.3983025 50.5121695, 12.39833 50.5122159)",,,
1000540829,Seltmannstraße,residential,,,False,False,42.414,"LINESTRING (12.3983025 50.5121695, 12.3977516 50.5123204)",,,
173087814,Friedrich-Ebert-Straße,residential,,,False,True,99.443,"LINESTRING (12.3983025 50.5121695, 12.3978165 50.5113466, 12.397808 50.5113323)",,,
173087814,Friedrich-Ebert-Straße,residential,,,False,True,5.514,"LINESTRING (12.39833 50.5122159, 12.3983025 50.5121695)",,,
1000540837,Seltmannstraße,residential,,,False,True,37.589,"LINESTRING (12.39833 50.5122159, 12.3988281 50.5120978)",,,
