osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,bridge,lanes,access
58924521,Wellesweilerstraße,tertiary,50,,False,False,233.62599999999998,"LINESTRING (7.184877 49.3531094, 7.1845528 49.3531465, 7.1844051 49.3531551, 7.1842743 49.3531632, 7.1841657 49.3531636, 7.184045 49.3531621, 7.1838257 49.3531481, 7.1836893 49.3531374, 7.1835681 49.3531233, 7.1834265 49.3531009, 7.1830379 49.3530237, 7.1819059 49.3527776, 7.1817531 49.3527444)",,,,
58924521,Wellesweilerstraße,tertiary,50,,False,True,146.53199999999998,"LINESTRING (7.184877 49.3531094, 7.1859101 49.3529988, 7.1868722 49.3528916)",,,,
140418394,Norduferstraße,residential,30,,False,False,45.899,"LINESTRING (7.1803332 49.3501543, 7.1802936 49.3501258, 7.1797757 49.3499636)",,,,
30389860,Bachstraße,residential,30,,True,False,99.307,"LINESTRING (7.1798597 49.3522376, 7.1803062 49.3513932)",,,,
57403776,Wellesweilerstraße,tertiary,50,,False,True,86.433,"LINESTRING (7.1798597 49.3522376, 7.1809611 49.3525367)",,,,
57403776,Wellesweilerstraße,tertiary,50,,False,False,70.582,"LINESTRING (7.1798597 49.3522376, 7.1794337 49.3521201, 7.179161 49.3520287, 7.1789907 49.3519542)",,,,
25949950,Brunnenstraße,tertiary,30,,False,True,30.691000000000003,"LINESTRING (7.1885508 49.3458863, 7.1886213 49.3457525, 7.1886734 49.3456223)",,,,
30670023,Ringstraße,tertiary,30,,False,False,103.73599999999999,"LINESTRING (7.1885508 49.3458863, 7.1881028 49.3465496, 7.188049 49.3466293, 7.187974 49.3467402)",,,,
57403185,Parallelstraße,residential,30,,True,False,203.82100000000003,"LINESTRING (7.1885508 49.3458863, 7.1886328 49.345953, 7.1890058 49.3462561, 7.1890601 49.3462988, 7.1903106 49.3473165)",,,,
30695804,Blumenstraße,residential,30,,True,False,74.552,"LINESTRING (7.1835733 49.3482931, 7.1843833 49.3478795)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,True,20.634,"LINESTRING (7.1835733 49.3482931, 7.1833087 49.3482244)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,False,99.90800000000002,"LINESTRING (7.1835733 49.3482931, 7.183769 49.3483536, 7.1847262 49.3487026, 7.1847835 49.3487235)",,,,
233763289,Knappschaftsstraße,residential,30,,True,False,22.413,"LINESTRING (7.1835733 49.3482931, 7.1834507 49.3483681, 7.1833536 49.3484349)",,,,
30695805,Blumenstraße,residential,30,,False,False,66.303,"LINESTRING (7.1854166 49.3473559, 7.1850985 49.3475274, 7.1846992 49.347726)",,,,
28798142,Blumenstraße,residential,30,,False,True,50.456,"LINESTRING (7.1874559 49.3455647, 7.186902 49.3458398)",,,,
30695805,Blumenstraße,residential,30,,False,True,66.303,"LINESTRING (7.1846992 49.347726, 7.1850985 49.3475274, 7.1854166 49.3473559)",,,,
30695841,Theodor-Fliedner-Straße,residential,30,,False,True,72.59599999999999,"LINESTRING (7.1846992 49.347726, 7.1841516 49.3472632, 7.1840878 49.3472087)",,,,
"[234874267, 234877924]","['Theodor-Fliedner-Straße', 'Steigerstraße']",residential,30,,True,False,113.71199999999999,"LINESTRING (7.1846992 49.347726, 7.1853481 49.3482444, 7.1854097 49.3482936, 7.1854203 49.3483296, 7.1854184 49.3483653, 7.1853863 49.3483959, 7.1851728 49.3485114)",,,,
30695842,Grabenstraße,residential,30,,False,False,102.31700000000001,"LINESTRING (7.1815015 49.3456166, 7.1815745 49.3456644, 7.181937 49.3458671, 7.1823289 49.3460736, 7.1825834 49.3462075)",,,,
203285591,Jägerstraße,residential,30,,True,False,58.265,"LINESTRING (7.1815015 49.3456166, 7.1810727 49.3458095, 7.1808318 49.3459065)",,,,
30695842,Grabenstraße,residential,30,,False,False,157.612,"LINESTRING (7.1825834 49.3462075, 7.1837213 49.3468254, 7.1837897 49.3468788, 7.1840878 49.3472087)",,,,
30695842,Grabenstraße,residential,30,,False,True,102.31700000000001,"LINESTRING (7.1825834 49.3462075, 7.1823289 49.3460736, 7.181937 49.3458671, 7.1815745 49.3456644, 7.1815015 49.3456166)",,,,
30822995,Liebigstraße,residential,30,,False,False,33.216,"LINESTRING (7.1840878 49.3472087, 7.1836896 49.3473568)",,,,
30695841,Theodor-Fliedner-Straße,residential,30,,False,False,72.59599999999999,"LINESTRING (7.1840878 49.3472087, 7.1841516 49.3472632, 7.1846992 49.347726)",,,,
30695842,Grabenstraße,residential,30,,False,True,157.61200000000002,"LINESTRING (7.1840878 49.3472087, 7.1837897 49.3468788, 7.1837213 49.3468254, 7.1825834 49.3462075)",,,,
30822995,Liebigstraße,residential,30,,False,True,38.488,"LINESTRING (7.1832458 49.3475466, 7.1834883 49.3474347, 7.1836896 49.3473568)",,,,
175559239,Langenstrichstraße,residential,30,,True,False,79.25800000000001,"LINESTRING (7.1832458 49.3475466, 7.1833367 49.3476228, 7.1833956 49.3477021, 7.1834112 49.347778, 7.1833954 49.34789, 7.1833087 49.3482244)",,,,
57403080,Ringstraße,tertiary,50,,False,True,224.30599999999998,"LINESTRING (7.1843047 49.3503753, 7.1846636 49.350262, 7.1849496 49.3501707, 7.1850253 49.3501466, 7.1851763 49.3500984, 7.1857509 49.3499207, 7.1858514 49.3498732, 7.1859504 49.3498108, 7.186047 49.3497202, 7.186156 49.3496021, 7.1863013 49.3493914, 7.186484 49.3490928)",,,,
179668635,Ringstraße,tertiary,50,,True,False,25.421,"LINESTRING (7.1843047 49.3503753, 7.1841084 49.3504585, 7.1840042 49.3504928)",,,,
637578440,Norduferstraße,residential,,,False,True,129.638,"LINESTRING (7.1879993 49.3506663, 7.1875634 49.35081, 7.1870421 49.3509422, 7.1869108 49.3509712, 7.1863395 49.3510971)",,,,
28798141,Parkstraße,residential,30,,False,False,72.56700000000001,"LINESTRING (7.1849564 49.3460962, 7.1848636 49.3459938, 7.1848031 49.3459129, 7.1846699 49.3457634, 7.184514 49.345646, 7.1843871 49.3455652)",,,,
28798141,Parkstraße,residential,30,,False,True,96.001,"LINESTRING (7.1849564 49.3460962, 7.185104 49.3462359, 7.1852538 49.3463499, 7.1854609 49.3465001, 7.1856613 49.3466301, 7.1858368 49.3467385)",,,,
28798141,Parkstraße,residential,30,,False,True,72.56700000000001,"LINESTRING (7.1843871 49.3455652, 7.184514 49.345646, 7.1846699 49.3457634, 7.1848031 49.3459129, 7.1848636 49.3459938, 7.1849564 49.3460962)",,,,
147641585,Geßbachstraße,residential,30,,False,False,34.519,"LINESTRING (7.1807699 49.354148, 7.1811391 49.3543443)",,,,
30957842,Güterbahnhof,unclassified,20,,True,False,55.678000000000004,"LINESTRING (7.1807699 49.354148, 7.1808514 49.3540914, 7.1809218 49.3540741, 7.1810135 49.3540732, 7.1812971 49.3540718, 7.1814957 49.3540801)",,,,
147641585,Geßbachstraße,residential,30,,False,True,23.43,"LINESTRING (7.1807699 49.354148, 7.1806767 49.3540931, 7.1804945 49.3540429)",,,,
233305083,Güterbahnhof,unclassified,20,,False,True,112.262,"LINESTRING (7.1841634 49.3541225, 7.1836838 49.3541178, 7.1826139 49.3540995)",,,,
147641585,Geßbachstraße,residential,30,,False,True,34.519,"LINESTRING (7.1811391 49.3543443, 7.1807699 49.354148)",,,,
30957843,Güterbahnhof,unclassified,20,,True,False,39.117,"LINESTRING (7.1814957 49.3540801, 7.1811391 49.3543443)",,,,
233305083,Güterbahnhof,unclassified,20,,False,False,81.027,"LINESTRING (7.1814957 49.3540801, 7.1819316 49.3540834, 7.182314 49.3540923, 7.1826139 49.3540995)",,,,
27291508,Gabelsbergerstraße,residential,30,,False,True,64.273,"LINESTRING (7.1885701 49.3481716, 7.1892914 49.347835)",,,,
57403776,Wellesweilerstraße,tertiary,50,,False,True,114.973,"LINESTRING (7.1776473 49.3514046, 7.1778312 49.3514659, 7.1789907 49.3519542)",,,,
28877386,Mozartstraße,tertiary,50,,False,False,61.151,"LINESTRING (7.1824194 49.3519441, 7.182732 49.3515991, 7.1827738 49.351553, 7.1828425 49.3514683)",,,,
28877386,Mozartstraße,tertiary,50,,False,True,101.298,"LINESTRING (7.1824194 49.3519441, 7.1818349 49.3526222, 7.1817956 49.3526809, 7.1817531 49.3527444)",,,,
31060684,Goethestraße,residential,30,,True,False,164.871,"LINESTRING (7.1824194 49.3519441, 7.1804372 49.3514274, 7.1803062 49.3513932)",,,,
30389860,Bachstraße,residential,30,,True,False,56.143,"LINESTRING (7.1803062 49.3513932, 7.1805711 49.3509187)",,,,
31060684,Goethestraße,residential,30,,True,False,66.616,"LINESTRING (7.1803062 49.3513932, 7.1794461 49.3511811)",,,,
31060685,Lisztstraße,residential,30,,True,False,92.215,"LINESTRING (7.1789907 49.3519542, 7.1790793 49.3518481, 7.1792413 49.3515617, 7.1794461 49.3511811)",,,,
57403776,Wellesweilerstraße,tertiary,50,,False,False,114.973,"LINESTRING (7.1789907 49.3519542, 7.1778312 49.3514659, 7.1776473 49.3514046)",,,,
57403776,Wellesweilerstraße,tertiary,50,,False,True,70.582,"LINESTRING (7.1789907 49.3519542, 7.179161 49.3520287, 7.1794337 49.3521201, 7.1798597 49.3522376)",,,,
"[29570514, 31060686]","['Pasteurstraße', 'Millerstraße']",residential,30,,True,False,210.516,"LINESTRING (7.1774387 49.3472553, 7.1773697 49.3473939, 7.1773055 49.3474627, 7.1771931 49.3475391, 7.1768076 49.3477711, 7.1768586 49.3478139, 7.1769428 49.3478844, 7.1772461 49.3481002, 7.1773089 49.3481294, 7.1773449 49.3481393, 7.1782441 49.3483858, 7.1783458 49.3484137)",,,,
233763290,Langenstrichstraße,residential,30,,True,False,106.21,"LINESTRING (7.1820775 49.346975, 7.1822522 49.3470407, 7.1824149 49.3471109, 7.182695 49.347239, 7.1829468 49.3473617, 7.1830146 49.3473973, 7.1831061 49.3474564, 7.1832458 49.3475466)",,,,
31476314,Humboldtstraße,residential,30,,True,False,84.307,"LINESTRING (7.1813593 49.3475716, 7.1820775 49.346975)",,,,
203289682,Röntgenstraße,residential,30,,False,False,69.92399999999999,"LINESTRING (7.1813593 49.3475716, 7.1811162 49.3474277, 7.1809223 49.3473059, 7.1806661 49.3471343)",,,,
31522345,Hospitalstraße,residential,30,,False,True,165.90400000000002,"LINESTRING (7.1811792 49.3486566, 7.1808863 49.3485467, 7.1805962 49.3484243, 7.1803399 49.3482983, 7.1801553 49.3481806, 7.1799023 49.3479834, 7.179769 49.3479052, 7.1795686 49.3478154, 7.179386 49.3477477)",,,,
31522347,Oststraße,residential,30,,True,False,29.179,"LINESTRING (7.1811792 49.3486566, 7.1812574 49.3486171, 7.1813737 49.348571, 7.1814827 49.3485381, 7.181525 49.3485239)",,,,
31522345,Hospitalstraße,residential,30,,False,False,165.904,"LINESTRING (7.179386 49.3477477, 7.1795686 49.3478154, 7.179769 49.3479052, 7.1799023 49.3479834, 7.1801553 49.3481806, 7.1803399 49.3482983, 7.1805962 49.3484243, 7.1808863 49.3485467, 7.1811792 49.3486566)",,,,
31522345,Hospitalstraße,residential,30,,False,True,24.402,"LINESTRING (7.179386 49.3477477, 7.1792736 49.3477182, 7.1790736 49.3476656)",,,,
26826667,Jägerstraße,tertiary,30,,True,False,44.978,"LINESTRING (7.1802158 49.3461709, 7.1801307 49.3462375, 7.1800957 49.3462874, 7.1800718 49.346367, 7.1800647 49.3464437, 7.1800753 49.3465485)",,,,
32116522,Jägerstraße,residential,30,,True,False,28.357,"LINESTRING (7.1802158 49.3461709, 7.1800824 49.3462266, 7.1800154 49.3462511, 7.179951 49.3462612, 7.1798611 49.3462599)",,,,
28877386,Mozartstraße,tertiary,50,,False,False,48.336,"LINESTRING (7.1828425 49.3514683, 7.1831792 49.351093)",,,,
28877386,Mozartstraße,tertiary,50,,False,True,61.150999999999996,"LINESTRING (7.1828425 49.3514683, 7.1827738 49.351553, 7.182732 49.3515991, 7.1824194 49.3519441)",,,,
32639046,Mendelssohnstraße,residential,30,,True,False,37.653,"LINESTRING (7.1792177 49.3489326, 7.1791423 49.3490008, 7.1790909 49.3490807, 7.1790374 49.3491533, 7.1789855 49.3492339)",,,,
175742775,Mendelssohnstraße,residential,30,,False,False,309.26599999999996,"LINESTRING (7.1792177 49.3489326, 7.179269 49.3489185, 7.1794323 49.3488816, 7.1796456 49.3488732, 7.17977 49.3488862, 7.1800244 49.3489571, 7.1801062 49.3489842, 7.1801812 49.349009, 7.1813028 49.3493802, 7.1817008 49.3494872, 7.1819029 49.3495404, 7.1824526 49.3496849, 7.1831485 49.3498658)",,,,
171049167,Karl-Schneider-Straße,secondary,50,,False,False,31.767,"LINESTRING (7.1789855 49.3492339, 7.1785953 49.3491035)",L 115,,,
171049167,Karl-Schneider-Straße,secondary,50,,False,True,322.921,"LINESTRING (7.1789855 49.3492339, 7.179942 49.3495406, 7.180988 49.3498522, 7.1830237 49.3504637)",L 115,,,
30822995,Liebigstraße,residential,30,,False,True,33.216,"LINESTRING (7.1836896 49.3473568, 7.1840878 49.3472087)",,,,
32639086,Mehlpfuhlstraße,residential,30,,False,False,76.833,"LINESTRING (7.1836896 49.3473568, 7.1843833 49.3478795)",,,,
30822995,Liebigstraße,residential,30,,False,False,38.488,"LINESTRING (7.1836896 49.3473568, 7.1834883 49.3474347, 7.1832458 49.3475466)",,,,
30695804,Blumenstraße,residential,30,,True,False,28.548,"LINESTRING (7.1843833 49.3478795, 7.1846992 49.347726)",,,,
32639086,Mehlpfuhlstraße,residential,30,,False,True,76.833,"LINESTRING (7.1843833 49.3478795, 7.1836896 49.3473568)",,,,
26799404,Kleiststraße,residential,30,,True,False,93.649,"LINESTRING (7.1780691 49.3503347, 7.1782432 49.3503769, 7.1792809 49.3506282)",,,,
33236235,Scheffelstraße,residential,30,,False,False,90.59299999999999,"LINESTRING (7.1780691 49.3503347, 7.1781538 49.3501764, 7.1784861 49.3495666)",,,,
27694222,Norduferstraße,residential,30,,True,False,57.959,"LINESTRING (7.1784861 49.3495666, 7.1777591 49.3493489)",,,,
33236235,Scheffelstraße,residential,30,,False,True,90.59299999999999,"LINESTRING (7.1784861 49.3495666, 7.1781538 49.3501764, 7.1780691 49.3503347)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,False,53.143,"LINESTRING (7.1847835 49.3487235, 7.1850711 49.3488242, 7.1852656 49.3488923, 7.1854387 49.3489372)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,True,99.90800000000002,"LINESTRING (7.1847835 49.3487235, 7.1847262 49.3487026, 7.183769 49.3483536, 7.1835733 49.3482931)",,,,
33845439,Steigerstraße,residential,30,,False,True,36.763,"LINESTRING (7.1847835 49.3487235, 7.1851224 49.3485398, 7.1851728 49.3485114)",,,,
32346911,Kleiststraße,residential,30,,True,False,175.51100000000002,"LINESTRING (7.1805711 49.3509187, 7.1811008 49.3510469, 7.1826744 49.3514276, 7.1828425 49.3514683)",,,,
37732605,,unclassified,10,,False,False,140.565,"LINESTRING (7.1891386 49.3520512, 7.1889608 49.3518002, 7.1888328 49.3516363, 7.1888132 49.3516112, 7.1885957 49.3513326, 7.1885529 49.3512779, 7.1883172 49.3509692, 7.1882784 49.3509182)",,,,
"[637578438, 637578439]",Wellesweilerstraße,tertiary,50,,False,False,191.46299999999997,"LINESTRING (7.1891386 49.3520512, 7.1890612 49.3520852, 7.1887789 49.3522091, 7.1877817 49.3526969, 7.1876017 49.3527574, 7.1873614 49.3528189, 7.1868722 49.3528916)",,,,
26826665,Marienstraße,tertiary,30,,False,False,24.046999999999997,"LINESTRING (7.1792887 49.3475009, 7.1791752 49.3475859, 7.1790736 49.3476656)",,,,
26826665,Marienstraße,tertiary,30,,False,True,55.873,"LINESTRING (7.1792887 49.3475009, 7.1797239 49.347114, 7.1797446 49.3470956)",,,,
31522346,Hospitalstraße,residential,30,,True,False,28.571,"LINESTRING (7.1792887 49.3475009, 7.179304 49.3476008, 7.1793422 49.3476817, 7.179386 49.3477477)",,,,
171049174,Ringstraße,tertiary,50,,True,False,25.72,"LINESTRING (7.1840042 49.3504928, 7.1839754 49.3505354, 7.1839633 49.3505975, 7.1839776 49.3506582, 7.1840126 49.3507145)",,,,
179668635,Ringstraße,tertiary,50,,True,False,17.704,"LINESTRING (7.1840042 49.3504928, 7.1838251 49.3505452, 7.1837909 49.3505672)",,,,
6076662,Mozartplatz,secondary,50,roundabout,True,False,3.268,"LINESTRING (7.1837909 49.3505672, 7.1837874 49.3505965)",,,,
6076662,Mozartplatz,secondary,50,roundabout,True,False,4.709,"LINESTRING (7.1834977 49.3506392, 7.1834804 49.3506213, 7.1834688 49.3506015)",,,,
6076662,Mozartplatz,secondary,50,roundabout,True,False,7.471,"LINESTRING (7.1837146 49.3506641, 7.1836672 49.3506773, 7.1836158 49.3506802)",,,,
171049189,Süduferstraße,secondary,50,,True,False,45.05,"LINESTRING (7.1840126 49.3507145, 7.1841812 49.3507512, 7.1842726 49.3507701, 7.1843559 49.3507831, 7.184615 49.350811)",L 115,,,
"[171049170, 219694212]",Mozartstraße,tertiary,50,,True,False,23.997,"LINESTRING (7.183396 49.3508421, 7.1834499 49.3507493, 7.183469 49.3507192, 7.183498 49.3506768, 7.1834977 49.3506392)",,yes,,
"[219694210, 219649451, 176039260]",Mozartstraße,tertiary,50,,False,True,32.016999999999996,"LINESTRING (7.183396 49.3508421, 7.1832721 49.3509891, 7.1832514 49.3510125, 7.1831792 49.351093)",,yes,,
203285591,Jägerstraße,residential,30,,True,False,15.389999999999999,"LINESTRING (7.1808318 49.3459065, 7.1807617 49.3459271, 7.1807118 49.3459335, 7.1806286 49.3459232)",,,,
885125669,Lutherstraße,residential,30,,True,False,104.673,"LINESTRING (7.1787878 49.3475922, 7.1781854 49.3474347, 7.1774387 49.3472553)",,,,
26826664,Brückenstraße,tertiary,30,,False,True,75.531,"LINESTRING (7.1788629 49.3478269, 7.1787077 49.3479566, 7.1785461 49.3481373, 7.1784139 49.3483147, 7.1783458 49.3484137)",,,,
176072102,Lutherstraße,residential,,,True,False,27.122,"LINESTRING (7.1788629 49.3478269, 7.178868 49.3477668, 7.178854 49.3477015, 7.1788225 49.3476384, 7.1787878 49.3475922)",,,,
885125668,Brückenstraße,tertiary,30,,False,False,23.552,"LINESTRING (7.1788629 49.3478269, 7.1789775 49.3477377, 7.1790736 49.3476656)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,False,77.676,"LINESTRING (7.1854387 49.3489372, 7.1855909 49.348963, 7.186073 49.3490328, 7.186484 49.3490928)",,,,
31481282,Thomas-Mann-Straße,residential,30,,False,True,53.143,"LINESTRING (7.1854387 49.3489372, 7.1852656 49.3488923, 7.1850711 49.3488242, 7.1847835 49.3487235)",,,,
197512437,Thomas-Mann-Straße,living_street,,,False,True,125.22699999999999,"LINESTRING (7.1854387 49.3489372, 7.1854161 49.3489911, 7.1853898 49.349035, 7.1853441 49.3490681, 7.1852762 49.349098, 7.1852237 49.3491125, 7.1849261 49.3491404, 7.1848644 49.3491492, 7.1848213 49.3491631, 7.1847791 49.3491913, 7.184757 49.3492137, 7.1847441 49.3492453, 7.1847574 49.349357, 7.1847495 49.3493924, 7.184739 49.3494115, 7.1847068 49.3494342, 7.1846746 49.3494447, 7.1846535 49.3494498, 7.1842192 49.349474)",,,,
197512437,Thomas-Mann-Straße,living_street,,,False,False,125.22699999999999,"LINESTRING (7.1842192 49.349474, 7.1846535 49.3494498, 7.1846746 49.3494447, 7.1847068 49.3494342, 7.184739 49.3494115, 7.1847495 49.3493924, 7.1847574 49.349357, 7.1847441 49.3492453, 7.184757 49.3492137, 7.1847791 49.3491913, 7.1848213 49.3491631, 7.1848644 49.3491492, 7.1849261 49.3491404, 7.1852237 49.3491125, 7.1852762 49.349098, 7.1853441 49.3490681, 7.1853898 49.349035, 7.1854161 49.3489911, 7.1854387 49.3489372)",,,,
32352947,Kuchenbergstraße,secondary,50,,False,False,33.114999999999995,"LINESTRING (7.1782782 49.3538108, 7.1782779 49.353872, 7.17828 49.3539387, 7.178304 49.3540172, 7.1783391 49.3541041)",L 124,,,
951575388,Kuchenbergstraße,secondary,50,,False,True,22.237000000000002,"LINESTRING (7.1782782 49.3538108, 7.1782981 49.3537343, 7.1783236 49.3536797, 7.1783703 49.3536219)",L 124,,,
"[203758948, 203758951]","['Kuchenbergstraße', 'Konrad-Adenauer-Brücke']",secondary,50,,True,False,84.728,"LINESTRING (7.178679 49.3528877, 7.1784787 49.3534105, 7.178459 49.3534543, 7.1784207 49.3535401, 7.1783703 49.3536219)",L 124,yes,2,
"[979693249, 28877394, 203758950]",Konrad-Adenauer-Brücke,residential,50,,True,False,87.66,"LINESTRING (7.178679 49.3528877, 7.1786738 49.3530979, 7.1786652 49.3534267, 7.1786615 49.3535076, 7.178656 49.3535791, 7.1786478 49.3536757)",,yes,"['2', '1']",
57403696,Herderstraße,tertiary,50,,False,False,14.382,"LINESTRING (7.1788859 49.3537247, 7.1790696 49.3537738)",,,,
57403696,Herderstraße,tertiary,50,,False,True,18.086,"LINESTRING (7.1788859 49.3537247, 7.1786478 49.3536757)",,,,
203875803,Herderstraße,secondary_link,,,True,False,47.693,"LINESTRING (7.1788859 49.3537247, 7.1787795 49.3537365, 7.1785755 49.3537181, 7.1784646 49.3537248, 7.1783858 49.3537432, 7.1782782 49.3538108)",,,,
30387005,Auguststraße,residential,,,False,True,112.465,"LINESTRING (7.1797287 49.3525243, 7.1800588 49.3526343, 7.1802956 49.3526985, 7.1807024 49.352781, 7.1807677 49.3527834, 7.1807983 49.3527719, 7.1808414 49.3527365, 7.1809611 49.3525367)",,,,
37732605,,unclassified,10,,False,True,140.565,"LINESTRING (7.1882784 49.3509182, 7.1883172 49.3509692, 7.1885529 49.3512779, 7.1885957 49.3513326, 7.1888132 49.3516112, 7.1888328 49.3516363, 7.1889608 49.3518002, 7.1891386 49.3520512)",,,,
212766310,Güterbahnhof,unclassified,20,,False,False,216.95999999999998,"LINESTRING (7.1854416 49.3540942, 7.1842372 49.3542934, 7.1841237 49.3543053, 7.1839651 49.354312, 7.1834692 49.3543194, 7.1829756 49.3543063, 7.1829112 49.3542941, 7.1828593 49.3542658, 7.1826139 49.3540995)",,,,destination
25949950,Brunnenstraße,tertiary,30,,False,False,30.691000000000003,"LINESTRING (7.1886734 49.3456223, 7.1886213 49.3457525, 7.1885508 49.3458863)",,,,
28798143,Parallelstraße,residential,30,,True,False,26.437,"LINESTRING (7.1883233 49.3457004, 7.1885508 49.3458863)",,,,
218622854,Parallelstraße,residential,30,,True,False,28.446,"LINESTRING (7.1883233 49.3457004, 7.1883963 49.3457119, 7.1884626 49.3457066, 7.1885673 49.3456804, 7.1886734 49.3456223)",,,,
28877386,Mozartstraße,tertiary,50,,False,True,48.336,"LINESTRING (7.1831792 49.351093, 7.1828425 49.3514683)",,,,
"[219694210, 219649451, 176039260]",Mozartstraße,tertiary,50,,False,False,32.016999999999996,"LINESTRING (7.1831792 49.351093, 7.1832514 49.3510125, 7.1832721 49.3509891, 7.183396 49.3508421)",,yes,,
219649452,Norduferstraße,residential,,,False,False,132.26600000000002,"LINESTRING (7.1831792 49.351093, 7.1832888 49.351126, 7.1834066 49.3511557, 7.1837037 49.3512072, 7.1840432 49.3512475, 7.1845335 49.3512798, 7.184967 49.3512738)",,,,
233763288,Knappschaftsstraße,residential,30,,True,False,23.631,"LINESTRING (7.1833536 49.3484349, 7.1833087 49.3482244)",,,,
27291498,Knappschaftsstraße,residential,30,,False,True,45.289,"LINESTRING (7.1833536 49.3484349, 7.1832979 49.3486524, 7.1832923 49.3486737, 7.1832494 49.3488365)",,,,
33845439,Steigerstraße,residential,30,,False,False,36.763,"LINESTRING (7.1851728 49.3485114, 7.1851224 49.3485398, 7.1847835 49.3487235)",,,,
212766310,Güterbahnhof,unclassified,20,,False,True,216.95999999999998,"LINESTRING (7.1826139 49.3540995, 7.1828593 49.3542658, 7.1829112 49.3542941, 7.1829756 49.3543063, 7.1834692 49.3543194, 7.1839651 49.354312, 7.1841237 49.3543053, 7.1842372 49.3542934, 7.1854416 49.3540942)",,,,destination
233305083,Güterbahnhof,unclassified,20,,False,False,112.262,"LINESTRING (7.1826139 49.3540995, 7.1836838 49.3541178, 7.1841634 49.3541225)",,,,
233305083,Güterbahnhof,unclassified,20,,False,True,81.027,"LINESTRING (7.1826139 49.3540995, 7.182314 49.3540923, 7.1819316 49.3540834, 7.1814957 49.3540801)",,,,
