osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,bridge,junction
403603021,2,St 2177,Unterer Markt,secondary,50,False,False,45.456999999999994,"LINESTRING (11.9947749 50.1294256, 11.9947495 50.1293478, 11.9946869 50.1292441, 11.994566 50.1290402)",,,
"[26468314, 513149626]",2,St 2177,Wunsiedler Straße,secondary,50,False,True,290.73900000000003,"LINESTRING (11.9984787 50.1243808, 11.9984542 50.1244481, 11.9978321 50.1260913, 11.9977177 50.1263847, 11.9976934 50.1264471, 11.9976372 50.126581, 11.9975933 50.1266734, 11.9975223 50.1267611, 11.9973855 50.1268875)",,,
30941007,,St 2176,Martin-Luther-Straße,secondary,50,False,True,97.18299999999999,"LINESTRING (11.9989408 50.1267188, 11.9987184 50.126766, 11.9984404 50.1268183, 11.9984125 50.1268236, 11.9980909 50.1268841, 11.9977878 50.1269399, 11.9976389 50.1269769)",,,
79564920,,,Hermenteil,residential,,False,True,259.071,"LINESTRING (11.9989408 50.1267188, 11.9989333 50.1265894, 11.998928 50.1264157, 11.9989265 50.1263026, 11.9989253 50.1262059, 11.9989115 50.1260655, 11.9988851 50.1258517, 11.9988368 50.1256419, 11.9988046 50.125439, 11.9987563 50.1250744, 11.9986801 50.1243964)",,,
34068268,2,St 2177,Marktplatz,secondary,50,False,False,45.574000000000005,"LINESTRING (11.9948588 50.1278797, 11.9948059 50.1278799, 11.994544 50.1278795, 11.9944585 50.1278891, 11.9943883 50.1279061, 11.9943257 50.1279299, 11.9942595 50.1279689)",,,
34068268,2,St 2177,Marktplatz,secondary,50,False,True,19.758000000000003,"LINESTRING (11.9948588 50.1278797, 11.9949337 50.1278741, 11.9950174 50.1278606, 11.9950761 50.1278418, 11.9951134 50.1278206)",,,
137316452,2,St 2177,Hofer Straße,secondary,50,False,False,23.686999999999998,"LINESTRING (11.9943706 50.1304374, 11.9943348 50.130449, 11.9942147 50.130488, 11.9940641 50.1305177)",,,
1023371402,1,,,secondary,50,True,False,24.204000000000004,"LINESTRING (11.9943706 50.1304374, 11.9943542 50.1304027, 11.9943571 50.1303664, 11.9943792 50.130333, 11.9944176 50.1303064, 11.9944679 50.1302898, 11.994524 50.1302851)",,,roundabout
"[47370746, 47370747, 137316453]",2,St 2177,"['Unterer Markt', 'Überbruck']",secondary,50,False,False,93.064,"LINESTRING (11.994524 50.1302851, 11.9945247 50.1302431, 11.9945321 50.1301395, 11.9946029 50.1299334, 11.9947201 50.1297024, 11.9947644 50.1295756, 11.9947813 50.1294688)",,yes,
1116400546,1,,,secondary,50,True,False,23.389999999999997,"LINESTRING (11.994524 50.1302851, 11.9945774 50.1302924, 11.9946242 50.1303107, 11.9946589 50.1303377, 11.9946778 50.1303706, 11.9946788 50.1304057, 11.9946617 50.130439)",,,roundabout
137316452,2,St 2177,Hofer Straße,secondary,50,False,True,23.686999999999998,"LINESTRING (11.9940641 50.1305177, 11.9942147 50.130488, 11.9943348 50.130449, 11.9943706 50.1304374)",,,
"[1195564136, 1195564134]",2,St 2177,Hofer Straße,secondary,50,False,False,128.277,"LINESTRING (11.9940641 50.1305177, 11.993933 50.1305281, 11.9937931 50.1305339, 11.9935326 50.1305274, 11.9933345 50.1305141, 11.9930262 50.130456, 11.9926268 50.1303564, 11.9924936 50.1303168, 11.9923388 50.1302707)",,,
79565747,,,Kleingäßlein,residential,,False,True,50.14,"LINESTRING (11.9962548 50.1311565, 11.9968507 50.1313961)",,,
79565747,,,Kleingäßlein,residential,,False,False,70.994,"LINESTRING (11.9962548 50.1311565, 11.995814 50.1309571, 11.9957969 50.1309134, 11.9958467 50.1306679)",,,
79565749,,,Dietrich-Bonhoeffer-Straße,residential,,False,True,178.176,"LINESTRING (11.9962548 50.1311565, 11.9960287 50.1314498, 11.9959679 50.1314991, 11.9958842 50.1315176, 11.9952716 50.1315042, 11.9951675 50.1315088, 11.9949369 50.1315122, 11.994674 50.1315122, 11.9945131 50.1315122, 11.9943897 50.1315363, 11.9941054 50.1316016)",,,
86051883,2,St 2179,Überbruck,secondary,50,False,False,23.247,"LINESTRING (11.9958467 50.1306679, 11.9955278 50.1306241)",,,
86051883,2,St 2179,Überbruck,secondary,50,False,True,18.735,"LINESTRING (11.9958467 50.1306679, 11.9961036 50.1307035)",,,
79565747,,,Kleingäßlein,residential,,False,True,70.994,"LINESTRING (11.9958467 50.1306679, 11.9957969 50.1309134, 11.995814 50.1309571, 11.9962548 50.1311565)",,,
79565747,,,Kleingäßlein,residential,,False,False,50.14,"LINESTRING (11.9968507 50.1313961, 11.9962548 50.1311565)",,,
1003627241,,,Kleingäßlein,residential,,False,False,69.09,"LINESTRING (11.9968507 50.1313961, 11.9968836 50.1313347, 11.9968734 50.131189, 11.9968305 50.1310514, 11.9967876 50.130962, 11.9967741 50.1309101, 11.9967661 50.1308795, 11.9967909 50.1307878)",,,
79564920,,,Hermenteil,residential,,False,False,259.07099999999997,"LINESTRING (11.9986801 50.1243964, 11.9987563 50.1250744, 11.9988046 50.125439, 11.9988368 50.1256419, 11.9988851 50.1258517, 11.9989115 50.1260655, 11.9989253 50.1262059, 11.9989265 50.1263026, 11.998928 50.1264157, 11.9989333 50.1265894, 11.9989408 50.1267188)",,,
