osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,width
"[1244172369, 60140250]",Bopparder Straße,secondary,50,False,False,58.81999999999999,2,"LINESTRING (7.4419393 50.0712693, 7.4419954 50.0713384, 7.4420714 50.0714179, 7.4421631 50.0714946, 7.4421928 50.0715185, 7.4422613 50.0715737, 7.4422811 50.0715897, 7.442411 50.0717016)",L 219,
456318933,Bopparder Straße,tertiary,50,False,False,18.438,2,"LINESTRING (7.442411 50.0717016, 7.4425467 50.0718427)",,
"[1244172369, 60140250]",Bopparder Straße,secondary,50,False,True,58.82,2,"LINESTRING (7.442411 50.0717016, 7.4422811 50.0715897, 7.4422613 50.0715737, 7.4421928 50.0715185, 7.4421631 50.0714946, 7.4420714 50.0714179, 7.4419954 50.0713384, 7.4419393 50.0712693)",L 219,
29453452,Allee,secondary,50,True,False,53.016000000000005,2,"LINESTRING (7.4426063 50.0712527, 7.4426093 50.0713058, 7.4426036 50.0713328, 7.4425929 50.0713728, 7.4425701 50.07143, 7.4425017 50.0716056, 7.4424769 50.0716521, 7.4424528 50.0716796, 7.44244 50.0716895, 7.442411 50.0717016)",L 219,
135207733,Spesenrother Weg,residential,30,False,True,120.95400000000001,,"LINESTRING (7.4426063 50.0712527, 7.4426125 50.0711526, 7.4426934 50.0711002, 7.4428229 50.0710113, 7.4430025 50.0708886, 7.4431006 50.0707818, 7.4431434 50.0706859, 7.4431578 50.0705809, 7.4431542 50.0704466, 7.4431354 50.0703545, 7.4431363 50.0702871)",,
"[800352021, 800352022, 800352023, 800352026, 800352027]",Laubacher Straße,secondary,50,False,True,400.26099999999997,"['2', '3']","LINESTRING (7.4426063 50.0712527, 7.4429107 50.0712381, 7.4430475 50.0712342, 7.4432174 50.0712256, 7.4433205 50.0712157, 7.4434319 50.0712045, 7.4434679 50.0711983, 7.4435733 50.0711778, 7.4436685 50.071155, 7.4438468 50.0711102, 7.4439179 50.071093, 7.4440158 50.0710836, 7.4441117 50.0710883, 7.4442203 50.0710999, 7.4445167 50.0711421, 7.4448399 50.0711929, 7.4451175 50.0712368, 7.4453549 50.0712802, 7.4455071 50.0713082, 7.445638 50.0713269, 7.4457928 50.0713414, 7.445892 50.0713461, 7.4459933 50.0713448, 7.4461039 50.0713422, 7.4461611 50.0713398, 7.4462112 50.0713353, 7.4462803 50.0713302, 7.4463695 50.0713155, 7.4464352 50.0713031, 7.4465458 50.0712777, 7.4466638 50.0712531, 7.4468509 50.071214, 7.4471466 50.0711559, 7.4473062 50.0711232, 7.448049 50.0709826)",L 219,
318362452,Marktplatz,residential,10,False,True,10.175,,"LINESTRING (7.4417631 50.0712395, 7.4416626 50.0711746)",,
29453940,Marktplatz,residential,50,False,False,13.129,2,"LINESTRING (7.4417631 50.0712395, 7.4417996 50.0712514, 7.4418379 50.0712592, 7.4418768 50.0712652, 7.4419393 50.0712693)",,
29454261,Marktstraße,residential,30,True,False,47.314,,"LINESTRING (7.4417631 50.0712395, 7.4415431 50.0714025, 7.441329 50.0715611)",,
29453439,Eifelstraße,residential,30,False,True,34.641,,"LINESTRING (7.440183 50.0709293, 7.4403619 50.0706397)",,
29453439,Eifelstraße,residential,30,False,False,56.855000000000004,,"LINESTRING (7.440183 50.0709293, 7.4401498 50.071099, 7.4401669 50.0714391)",,
29453447,Vordere Eifelstraße,unclassified,30,False,False,56.999,,"LINESTRING (7.440183 50.0709293, 7.4404108 50.070959, 7.4406272 50.0710517, 7.4408462 50.0711889)",,
"[29453941, 411062813, 29453447]","['Obergässchen', 'Vordere Eifelstraße']",unclassified,30,False,"[False, True]",154.937,,"LINESTRING (7.440183 50.0709293, 7.4398403 50.0708979, 7.439591 50.0708846, 7.4395358 50.0710272, 7.4396887 50.0711512, 7.4397825 50.0711541, 7.4397611 50.0712298, 7.439745 50.0713229, 7.4397049 50.0714529, 7.4396137 50.071558, 7.4396064 50.0717798)",,
29453439,Eifelstraße,residential,30,False,False,34.609,,"LINESTRING (7.4401669 50.0714391, 7.4401756 50.0717503)",,
29453439,Eifelstraße,residential,30,False,True,56.855000000000004,,"LINESTRING (7.4401669 50.0714391, 7.4401498 50.071099, 7.440183 50.0709293)",,
29453443,Eifelstraße,unclassified,30,False,True,55.964,,"LINESTRING (7.4401669 50.0714391, 7.4403404 50.0713641, 7.4405165 50.0712976, 7.4408462 50.0711889)",,
52248460,Marktstraße,residential,30,False,False,9.354,,"LINESTRING (7.4402748 50.0718061, 7.4402988 50.0718888)",,
63973530,Schloßstraße,residential,30,False,True,10.256,,"LINESTRING (7.4402748 50.0718061, 7.4402399 50.0717622, 7.4401756 50.0717503)",,
52248460,Marktstraße,residential,30,False,True,9.354,,"LINESTRING (7.4402988 50.0718888, 7.4402748 50.0718061)",,
29453448,Perlengasse,residential,30,False,False,126.477,,"LINESTRING (7.4402988 50.0718888, 7.440374 50.0720037, 7.4404571 50.0721036, 7.4406235 50.0722777, 7.4401149 50.0724921, 7.4397113 50.0726527)",,
"[63973539, 29455125]",Kirchstraße,residential,30,True,False,69.12299999999999,,"LINESTRING (7.4402988 50.0718888, 7.440181 50.0719398, 7.4400334 50.0719941, 7.4399498 50.0720248, 7.4398869 50.072044, 7.4394441 50.0721792)",,
29454261,Marktstraße,residential,30,True,False,80.86699999999999,,"LINESTRING (7.441329 50.0715611, 7.4409952 50.0716827, 7.4406343 50.0717691, 7.4402748 50.0718061)",,
411062814,Vordere Eifelstraße,unclassified,30,False,True,54.114000000000004,,"LINESTRING (7.441329 50.0715611, 7.4411381 50.0713828, 7.4409848 50.0712672, 7.4408462 50.0711889)",,
29453443,Eifelstraße,unclassified,30,False,False,55.964,,"LINESTRING (7.4408462 50.0711889, 7.4405165 50.0712976, 7.4403404 50.0713641, 7.4401669 50.0714391)",,
29453447,Vordere Eifelstraße,unclassified,30,False,True,56.99900000000001,,"LINESTRING (7.4408462 50.0711889, 7.4406272 50.0710517, 7.4404108 50.070959, 7.440183 50.0709293)",,
411062814,Vordere Eifelstraße,unclassified,30,False,False,54.114000000000004,,"LINESTRING (7.4408462 50.0711889, 7.4409848 50.0712672, 7.4411381 50.0713828, 7.441329 50.0715611)",,
29453445,,residential,30,False,False,31.736,,"LINESTRING (7.4394441 50.0721792, 7.4392395 50.0719258)",,
29454259,Friedrich-Back-Straße,residential,30,False,False,56.851,,"LINESTRING (7.4394441 50.0721792, 7.4396985 50.0725156, 7.4397113 50.0726527)",,4
"[411062771, 411062772, 33187715, 29453935]",Am Hintertor,residential,30,True,False,197.498,,"LINESTRING (7.4394441 50.0721792, 7.4388663 50.0723684, 7.4387533 50.0724116, 7.4386505 50.0724333, 7.4384896 50.0724642, 7.4383985 50.0724739, 7.4383663 50.0724831, 7.4382825 50.072484, 7.4382208 50.0724697, 7.438163 50.0724467, 7.4380248 50.0723593, 7.4377611 50.0720747, 7.4376778 50.0720253, 7.4375507 50.072017, 7.437441 50.0720264, 7.4371368 50.0720265)",,
29453445,,residential,30,False,True,31.736,,"LINESTRING (7.4392395 50.0719258, 7.4394441 50.0721792)",,
63973533,,residential,30,False,False,25.548000000000002,,"LINESTRING (7.4392395 50.0719258, 7.4393373 50.0718855, 7.4395203 50.0717841)",,
63973537,,residential,30,False,False,52.416,,"LINESTRING (7.4392395 50.0719258, 7.4389753 50.0720756, 7.438862 50.0721208, 7.4386313 50.0721801)",,
29453937,Schloßstraße,residential,30,True,False,6.163,,"LINESTRING (7.4395203 50.0717841, 7.4396064 50.0717798)",,
29453446,Schloßstraße,residential,30,False,False,34.537000000000006,,"LINESTRING (7.4395203 50.0717841, 7.4392863 50.0717982, 7.4390393 50.0718179)",,
63973533,,residential,30,False,True,25.548000000000002,,"LINESTRING (7.4395203 50.0717841, 7.4393373 50.0718855, 7.4392395 50.0719258)",,
29453937,Schloßstraße,residential,30,True,False,34.458,,"LINESTRING (7.4396064 50.0717798, 7.4400886 50.0717641)",,
"[411062813, 29453941, 29453447]","['Obergässchen', 'Vordere Eifelstraße']",unclassified,30,False,"[False, True]",154.93699999999998,,"LINESTRING (7.4396064 50.0717798, 7.4396137 50.071558, 7.4397049 50.0714529, 7.439745 50.0713229, 7.4397611 50.0712298, 7.4397825 50.0711541, 7.4396887 50.0711512, 7.4395358 50.0710272, 7.439591 50.0708846, 7.4398403 50.0708979, 7.440183 50.0709293)",,
29453446,Schloßstraße,residential,30,False,True,34.537000000000006,,"LINESTRING (7.4390393 50.0718179, 7.4392863 50.0717982, 7.4395203 50.0717841)",,
52393105,Schloßstraße,residential,30,False,True,44.706,,"LINESTRING (7.4390393 50.0718179, 7.4389852 50.0718258, 7.4389296 50.0718332, 7.4388632 50.0719177, 7.4387203 50.0719769, 7.4385428 50.0720312)",,
"[54842282, 30050507]",Adolph-Kolping-Platz,residential,30,False,True,54.964999999999996,,"LINESTRING (7.4390393 50.0718179, 7.4390848 50.0716348, 7.4391236 50.0715159, 7.4391249 50.0714957, 7.4391257 50.0714827, 7.4391007 50.0714567, 7.4389939 50.0713538)",,
29454259,Friedrich-Back-Straße,residential,30,False,False,40.182,,"LINESTRING (7.4397113 50.0726527, 7.4400356 50.0729481)",,4
29453448,Perlengasse,residential,30,False,True,126.477,,"LINESTRING (7.4397113 50.0726527, 7.4401149 50.0724921, 7.4406235 50.0722777, 7.4404571 50.0721036, 7.440374 50.0720037, 7.4402988 50.0718888)",,
29454259,Friedrich-Back-Straße,residential,30,False,True,56.851,,"LINESTRING (7.4397113 50.0726527, 7.4396985 50.0725156, 7.4394441 50.0721792)",,4
26826604,Hasental,secondary,50,False,False,98.229,2,"LINESTRING (7.4371368 50.0720265, 7.4370843 50.0722094, 7.4370253 50.0723368, 7.4367536 50.0727633, 7.4367278 50.0728657)",L 108,
78246804,Hasental,secondary,50,False,True,245.55900000000005,2,"LINESTRING (7.4371368 50.0720265, 7.4372077 50.0716241, 7.4374021 50.0708648, 7.4374276 50.0707151, 7.4374842 50.070433, 7.4375296 50.0703364, 7.4376236 50.0702486, 7.4377645 50.0701787, 7.4381198 50.0700212)",L 108,
"[30049947, 411062812]",Sudetenstraße,residential,,False,True,149.103,,"LINESTRING (7.4379318 50.0732513, 7.4380748 50.0735752, 7.4381737 50.0738479, 7.438405 50.0745568)",,
29454259,Friedrich-Back-Straße,residential,30,False,False,132.294,,"LINESTRING (7.4400356 50.0729481, 7.4412093 50.073869)",,4
29454259,Friedrich-Back-Straße,residential,30,False,True,40.182,,"LINESTRING (7.4400356 50.0729481, 7.4397113 50.0726527)",,4
30049948,Palmsgarten,residential,,False,True,163.036,,"LINESTRING (7.4400356 50.0729481, 7.4394475 50.0732661, 7.4394101 50.0733321, 7.4394854 50.0734435, 7.4399817 50.0741566)",,
30049948,Palmsgarten,residential,,False,False,163.036,,"LINESTRING (7.4399817 50.0741566, 7.4394854 50.0734435, 7.4394101 50.0733321, 7.4394475 50.0732661, 7.4400356 50.0729481)",,
30049948,Palmsgarten,residential,,False,True,243.614,,"LINESTRING (7.4399817 50.0741566, 7.4400236 50.0742249, 7.4402607 50.0743477, 7.4418737 50.0747856, 7.4419917 50.0747916, 7.4422179 50.0747063, 7.4428859 50.0743561)",,
"[57677369, 57677366]",In der Beinde,residential,30,False,False,124.319,2,"LINESTRING (7.4399817 50.0741566, 7.4394846 50.0741688, 7.4388744 50.074339, 7.438536 50.074495, 7.438405 50.0745568)",,
57677366,In der Beinde,residential,30,False,True,96.06099999999999,2,"LINESTRING (7.4399817 50.0741566, 7.4405956 50.0741201, 7.4407915 50.0740575, 7.4412093 50.073869)",,
57677366,In der Beinde,residential,30,False,False,127.784,2,"LINESTRING (7.4425603 50.0731148, 7.4412093 50.073869)",,
27027743,Zum Rehberg,residential,,False,False,168.601,,"LINESTRING (7.4425603 50.0731148, 7.4433669 50.0738001, 7.4433819 50.0739048, 7.4428859 50.0743561)",,
"[57677366, 800382863]",In der Beinde,residential,30,False,True,83.1,"['2', '3']","LINESTRING (7.4425603 50.0731148, 7.4431671 50.0728201, 7.4434573 50.0726402)",,
52393105,Schloßstraße,residential,30,False,False,44.706,,"LINESTRING (7.4385428 50.0720312, 7.4387203 50.0719769, 7.4388632 50.0719177, 7.4389296 50.0718332, 7.4389852 50.0718258, 7.4390393 50.0718179)",,
63973537,,residential,30,False,True,52.416,,"LINESTRING (7.4386313 50.0721801, 7.438862 50.0721208, 7.4389753 50.0720756, 7.4392395 50.0719258)",,
52468744,Hohlweg,unclassified,,False,True,31.081,,"LINESTRING (7.4378651 50.0693833, 7.4380987 50.0696192)",,
"[54842282, 30050507]",Adolph-Kolping-Platz,residential,30,False,False,54.965,,"LINESTRING (7.4389939 50.0713538, 7.4391007 50.0714567, 7.4391257 50.0714827, 7.4391249 50.0714957, 7.4391236 50.0715159, 7.4390848 50.0716348, 7.4390393 50.0718179)",,
53599880,Theodor-Heuss-Straße,residential,30,False,False,195.453,2,"LINESTRING (7.4454051 50.0711855, 7.4455703 50.0712076, 7.4457049 50.0712204, 7.4458417 50.0712303, 7.4459577 50.0712329, 7.4461073 50.0712273, 7.4461543 50.0712238, 7.4462219 50.0712187, 7.4463688 50.0712011, 7.4464215 50.0711909, 7.4464989 50.0711761, 7.4467121 50.071124, 7.447097 50.0710125, 7.4471593 50.0710006, 7.4472995 50.0709708, 7.4474229 50.0709536, 7.4475449 50.0709286, 7.4476368 50.0709058, 7.4476831 50.0708804, 7.4477092 50.0708567, 7.4477293 50.0708296, 7.4477622 50.0708081, 7.4478078 50.0707948, 7.4478406 50.0707939, 7.4478862 50.0707939, 7.4479238 50.0707986, 7.4479674 50.0708098)",,
26826601,In der Beinde,residential,30,False,False,88.706,,"LINESTRING (7.438405 50.0745568, 7.4380965 50.0747483, 7.4376456 50.0749793, 7.4374562 50.0750706)",,
"[30049947, 411062812]",Sudetenstraße,residential,,False,False,149.103,,"LINESTRING (7.438405 50.0745568, 7.4381737 50.0738479, 7.4380748 50.0735752, 7.4379318 50.0732513)",,
"[57677369, 57677366]",In der Beinde,residential,30,False,True,124.31900000000002,2,"LINESTRING (7.438405 50.0745568, 7.438536 50.074495, 7.4388744 50.074339, 7.4394846 50.0741688, 7.4399817 50.0741566)",,
"[63973530, 73326807]",Schloßstraße,residential,30,False,False,6.401000000000001,,"LINESTRING (7.4400886 50.0717641, 7.4401142 50.071759, 7.4401756 50.0717503)",,
29453439,Eifelstraße,residential,30,False,True,34.609,,"LINESTRING (7.4401756 50.0717503, 7.4401669 50.0714391)",,
63973530,Schloßstraße,residential,30,False,False,10.256,,"LINESTRING (7.4401756 50.0717503, 7.4402399 50.0717622, 7.4402748 50.0718061)",,
"[63973530, 73326807]",Schloßstraße,residential,30,False,True,6.401000000000001,,"LINESTRING (7.4401756 50.0717503, 7.4401142 50.071759, 7.4400886 50.0717641)",,
"[259209258, 30054131, 119631029]","['Am Stadtgraben', 'Perlengasse']",residential,50,False,False,133.58499999999998,2,"LINESTRING (7.4409937 50.0725121, 7.441226 50.072428, 7.4414318 50.0723347, 7.4415649 50.0722783, 7.4421936 50.0720046, 7.4425467 50.0718427)",,
79587052,,residential,,False,False,40.692,,"LINESTRING (7.4424097 50.0703373, 7.4429523 50.0702249)",,
456318933,Bopparder Straße,tertiary,50,False,True,18.438,2,"LINESTRING (7.4425467 50.0718427, 7.442411 50.0717016)",,
"[259209258, 30054131, 119631029]","['Perlengasse', 'Am Stadtgraben']",residential,50,False,True,133.585,2,"LINESTRING (7.4425467 50.0718427, 7.4421936 50.0720046, 7.4415649 50.0722783, 7.4414318 50.0723347, 7.441226 50.072428, 7.4409937 50.0725121)",,
731772193,Bopparder Straße,tertiary,50,False,False,111.338,2,"LINESTRING (7.4425467 50.0718427, 7.4425693 50.0718739, 7.4427545 50.0720975, 7.4429718 50.0723368, 7.4430283 50.0723852, 7.4431629 50.0724822, 7.4434573 50.0726402)",,
119631017,,residential,,False,True,67.573,,"LINESTRING (7.447066 50.0755047, 7.4479339 50.0752617)",,
26813228,Johann-Wickert-Straße,residential,30,False,False,61.599,,"LINESTRING (7.4479339 50.0752617, 7.4482612 50.0757743)",,
26813228,Johann-Wickert-Straße,residential,30,False,True,22.254,,"LINESTRING (7.4479339 50.0752617, 7.4478098 50.0750781)",,
119631017,,residential,,False,False,67.573,,"LINESTRING (7.4479339 50.0752617, 7.447066 50.0755047)",,
29455002,Marktplatz,secondary,50,False,False,20.383,2,"LINESTRING (7.4418769 50.0710909, 7.4418895 50.0711498, 7.4419063 50.071202, 7.4419393 50.0712693)",L 219,
318362453,Marktplatz,residential,10,False,True,18.826999999999998,,"LINESTRING (7.4418769 50.0710909, 7.4417928 50.0711544, 7.4416626 50.0711746)",,
"[800352018, 60140246, 318362454]","['Zeller Straße', 'Marktplatz']",secondary,50,False,True,154.29899999999998,"['2', '3']","LINESTRING (7.4418769 50.0710909, 7.4418735 50.0710195, 7.4418794 50.070914, 7.4418875 50.0708468, 7.4419123 50.0707741, 7.4419371 50.0707121, 7.4419617 50.0706792, 7.4419887 50.0706433, 7.4420491 50.0705619, 7.4420833 50.0705107, 7.4421128 50.0704569, 7.4421188 50.0704386, 7.4421331 50.0703711, 7.4421176 50.0702149, 7.442092 50.0700889, 7.442051 50.0699289, 7.4420293 50.0698333, 7.4420196 50.0697973, 7.4420032 50.0697567, 7.4419944 50.0697397)",L 219,
318362452,Marktplatz,residential,10,False,False,10.175,,"LINESTRING (7.4416626 50.0711746, 7.4417631 50.0712395)",,
318362453,Marktplatz,residential,10,False,False,18.826999999999998,,"LINESTRING (7.4416626 50.0711746, 7.4417928 50.0711544, 7.4418769 50.0710909)",,
"[29453939, 411062781]",Marktplatz,residential,10,False,True,65.917,,"LINESTRING (7.4416626 50.0711746, 7.4411791 50.0709192, 7.4410898 50.0708831, 7.4409286 50.0708163)",,
26804189,Albert-Schweitzer-Straße,residential,30,False,False,233.73600000000002,,"LINESTRING (7.4457152 50.0696091, 7.4457424 50.0695444, 7.4473096 50.0681646, 7.4475557 50.0679537, 7.4476437 50.0679237)",,
53599880,Theodor-Heuss-Straße,residential,30,False,False,91.964,2,"LINESTRING (7.4457152 50.0696091, 7.4455378 50.0695881, 7.4446174 50.069192)",,
53599880,Theodor-Heuss-Straße,residential,30,False,True,593.1129999999998,2,"LINESTRING (7.4457152 50.0696091, 7.4461214 50.0696103, 7.4464798 50.0696085, 7.4468118 50.069577, 7.447293 50.069456, 7.448756 50.0690207, 7.4490012 50.0689606, 7.4491614 50.0689543, 7.4493293 50.0689623, 7.4494776 50.0689869, 7.4496204 50.0690469, 7.4497627 50.0691353, 7.4498963 50.069374, 7.4499173 50.0694756, 7.4499502 50.0698548, 7.4499804 50.0701268, 7.4499815 50.0701853, 7.4499737 50.0702189, 7.4499542 50.0702848, 7.4499401 50.0703321, 7.4499194 50.0703691, 7.4498932 50.0703945, 7.4498724 50.0704122, 7.4498422 50.0704281, 7.4497848 50.0704417, 7.4486458 50.0706313, 7.4482829 50.0706917, 7.4482557 50.0706962, 7.448188 50.0707104, 7.4481481 50.0707254, 7.4480948 50.0707603, 7.4480609 50.0707887)",,
26804440,Am Ring,residential,30,False,False,53.906,,"LINESTRING (7.4483621 50.0714851, 7.4484 50.0714741, 7.4490919 50.0713617)",,
26804440,Am Ring,residential,30,False,True,60.431,,"LINESTRING (7.4483621 50.0714851, 7.448316 50.0714986, 7.4476979 50.0718206)",,
800352032,Am Ring,residential,30,True,False,61.155,1,"LINESTRING (7.4483621 50.0714851, 7.4482691 50.0714283, 7.4481366 50.071168, 7.448049 50.0709826)",,
26804189,Albert-Schweitzer-Straße,residential,30,False,True,233.73600000000002,,"LINESTRING (7.4476437 50.0679237, 7.4475557 50.0679537, 7.4473096 50.0681646, 7.4457424 50.0695444, 7.4457152 50.0696091)",,
47513368,Zeller Straße,secondary,50,False,False,25.397999999999996,2,"LINESTRING (7.4417409 50.0695857, 7.4417802 50.0695991, 7.4418661 50.0696367, 7.441918 50.0696686, 7.4419542 50.0696938, 7.4419857 50.0697276, 7.4419944 50.0697397)",L 108,
47513368,Zeller Straße,secondary,50,False,True,138.73899999999998,2,"LINESTRING (7.4417409 50.0695857, 7.4416863 50.0695673, 7.4415951 50.069544, 7.4414255 50.0695156, 7.4412848 50.0694912, 7.4411365 50.0694661, 7.4410298 50.0694459, 7.4409145 50.0694192, 7.4408173 50.0693878, 7.440706 50.0693482, 7.4406258 50.0693135, 7.440484 50.0692522, 7.440022 50.0690356)",L 108,
47513368,Zeller Straße,secondary,50,False,True,25.398000000000003,2,"LINESTRING (7.4419944 50.0697397, 7.4419857 50.0697276, 7.4419542 50.0696938, 7.441918 50.0696686, 7.4418661 50.0696367, 7.4417802 50.0695991, 7.4417409 50.0695857)",L 108,
800352017,Bahnhofstraße,secondary,50,False,True,11.503,3,"LINESTRING (7.4419944 50.0697397, 7.4420363 50.069727, 7.4420672 50.0697149, 7.4420954 50.0696964, 7.4421161 50.0696757)",L 108,
"[318362454, 800352018, 60140246]","['Zeller Straße', 'Marktplatz']",secondary,50,False,False,154.299,"['2', '3']","LINESTRING (7.4419944 50.0697397, 7.4420032 50.0697567, 7.4420196 50.0697973, 7.4420293 50.0698333, 7.442051 50.0699289, 7.442092 50.0700889, 7.4421176 50.0702149, 7.4421331 50.0703711, 7.4421188 50.0704386, 7.4421128 50.0704569, 7.4420833 50.0705107, 7.4420491 50.0705619, 7.4419887 50.0706433, 7.4419617 50.0706792, 7.4419371 50.0707121, 7.4419123 50.0707741, 7.4418875 50.0708468, 7.4418794 50.070914, 7.4418735 50.0710195, 7.4418769 50.0710909)",L 219,
"[24517736, 800352015]",Bahnhofstraße,secondary,50,False,"[False, True]",128.356,"['2', '3']","LINESTRING (7.4421161 50.0696757, 7.4421349 50.0696383, 7.4421821 50.0695144, 7.4424826 50.0687323, 7.4425557 50.0685565)",L 108,
"[800352016, 26826699]",Spesenrother Weg,residential,30,False,"[False, True]",90.899,2,"LINESTRING (7.4421161 50.0696757, 7.4423999 50.0697135, 7.4424324 50.0697509, 7.4426008 50.0699794, 7.4427268 50.0700967, 7.4429523 50.0702249)",,
800352017,Bahnhofstraße,secondary,50,False,False,11.503,3,"LINESTRING (7.4421161 50.0696757, 7.4420954 50.0696964, 7.4420672 50.0697149, 7.4420363 50.069727, 7.4419944 50.0697397)",L 108,
64400214,Marktplatz,living_street,,False,True,89.34200000000001,,"LINESTRING (7.4420321 50.0704542, 7.4419691 50.0704655, 7.4416233 50.0705481, 7.4415694 50.0705627, 7.4414963 50.0705825, 7.441226 50.0706702, 7.4410407 50.070745, 7.4409286 50.0708163)",,
53599880,Theodor-Heuss-Straße,residential,30,False,True,7.073,2,"LINESTRING (7.4480609 50.0707887, 7.4479674 50.0708098)",,
800352029,Theodor-Heuss-Straße,residential,30,True,False,20.449,1,"LINESTRING (7.4480609 50.0707887, 7.4481445 50.0709646)",,
53599880,Theodor-Heuss-Straße,residential,30,False,False,593.1129999999999,2,"LINESTRING (7.4480609 50.0707887, 7.4480948 50.0707603, 7.4481481 50.0707254, 7.448188 50.0707104, 7.4482557 50.0706962, 7.4482829 50.0706917, 7.4486458 50.0706313, 7.4497848 50.0704417, 7.4498422 50.0704281, 7.4498724 50.0704122, 7.4498932 50.0703945, 7.4499194 50.0703691, 7.4499401 50.0703321, 7.4499542 50.0702848, 7.4499737 50.0702189, 7.4499815 50.0701853, 7.4499804 50.0701268, 7.4499502 50.0698548, 7.4499173 50.0694756, 7.4498963 50.069374, 7.4497627 50.0691353, 7.4496204 50.0690469, 7.4494776 50.0689869, 7.4493293 50.0689623, 7.4491614 50.0689543, 7.4490012 50.0689606, 7.448756 50.0690207, 7.447293 50.069456, 7.4468118 50.069577, 7.4464798 50.0696085, 7.4461214 50.0696103, 7.4457152 50.0696091)",,
800352028,Laubacher Straße,secondary,50,False,False,7.104,3,"LINESTRING (7.4481445 50.0709646, 7.448049 50.0709826)",L 219,
800352031,Am Ring,residential,30,True,False,59.97999999999999,1,"LINESTRING (7.4481445 50.0709646, 7.4482298 50.0711481, 7.4483436 50.0714106, 7.4483621 50.0714851)",,
53599880,Theodor-Heuss-Straße,residential,30,False,False,7.073,2,"LINESTRING (7.4479674 50.0708098, 7.4480609 50.0707887)",,
53599880,Theodor-Heuss-Straße,residential,30,False,True,195.453,2,"LINESTRING (7.4479674 50.0708098, 7.4479238 50.0707986, 7.4478862 50.0707939, 7.4478406 50.0707939, 7.4478078 50.0707948, 7.4477622 50.0708081, 7.4477293 50.0708296, 7.4477092 50.0708567, 7.4476831 50.0708804, 7.4476368 50.0709058, 7.4475449 50.0709286, 7.4474229 50.0709536, 7.4472995 50.0709708, 7.4471593 50.0710006, 7.447097 50.0710125, 7.4467121 50.071124, 7.4464989 50.0711761, 7.4464215 50.0711909, 7.4463688 50.0712011, 7.4462219 50.0712187, 7.4461543 50.0712238, 7.4461073 50.0712273, 7.4459577 50.0712329, 7.4458417 50.0712303, 7.4457049 50.0712204, 7.4455703 50.0712076, 7.4454051 50.0711855)",,
800352028,Laubacher Straße,secondary,50,False,True,7.104,3,"LINESTRING (7.448049 50.0709826, 7.4481445 50.0709646)",L 219,
800352030,Theodor-Heuss-Straße,residential,30,True,False,20.078,1,"LINESTRING (7.448049 50.0709826, 7.4479674 50.0708098)",,
"[800352021, 800352022, 800352023, 800352026, 800352027]",Laubacher Straße,secondary,50,False,False,400.2610000000002,"['2', '3']","LINESTRING (7.448049 50.0709826, 7.4473062 50.0711232, 7.4471466 50.0711559, 7.4468509 50.071214, 7.4466638 50.0712531, 7.4465458 50.0712777, 7.4464352 50.0713031, 7.4463695 50.0713155, 7.4462803 50.0713302, 7.4462112 50.0713353, 7.4461611 50.0713398, 7.4461039 50.0713422, 7.4459933 50.0713448, 7.445892 50.0713461, 7.4457928 50.0713414, 7.445638 50.0713269, 7.4455071 50.0713082, 7.4453549 50.0712802, 7.4451175 50.0712368, 7.4448399 50.0711929, 7.4445167 50.0711421, 7.4442203 50.0710999, 7.4441117 50.0710883, 7.4440158 50.0710836, 7.4439179 50.071093, 7.4438468 50.0711102, 7.4436685 50.071155, 7.4435733 50.0711778, 7.4434679 50.0711983, 7.4434319 50.0712045, 7.4433205 50.0712157, 7.4432174 50.0712256, 7.4430475 50.0712342, 7.4429107 50.0712381, 7.4426063 50.0712527)",L 219,
