osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,bridge
54490403,Holsterkampstraße,residential,,False,True,77.811,,"LINESTRING (7.7184865 52.2799819, 7.718375 52.2799619, 7.7182108 52.2798545, 7.71786 52.2796252, 7.7176728 52.2795029)",,
240634665,Holsterkampstraße,residential,,False,False,54.760000000000005,,"LINESTRING (7.7184865 52.2799819, 7.7185115 52.2801378, 7.7188199 52.2804156)",,
1013143333,Holsterkampstraße,residential,,False,False,26.582,,"LINESTRING (7.7188199 52.2804156, 7.7184981 52.2805512)",,
240634665,Holsterkampstraße,residential,,False,False,156.789,,"LINESTRING (7.7188199 52.2804156, 7.719053 52.2803199, 7.7191252 52.2802903, 7.7195454 52.2801185, 7.7198261 52.2799986, 7.7205942 52.2796897, 7.7207357 52.2796319)",,
240634665,Holsterkampstraße,residential,,False,True,54.760000000000005,,"LINESTRING (7.7188199 52.2804156, 7.7185115 52.2801378, 7.7184865 52.2799819)",,
240634665,Holsterkampstraße,residential,,False,True,156.78900000000002,,"LINESTRING (7.7207357 52.2796319, 7.7205942 52.2796897, 7.7198261 52.2799986, 7.7195454 52.2801185, 7.7191252 52.2802903, 7.719053 52.2803199, 7.7188199 52.2804156)",,
"[700658629, 700658630, 700658631]",Osnabrücker Straße,secondary,50,False,False,77.102,"['4', '3']","LINESTRING (7.7207357 52.2796319, 7.7208254 52.2799385, 7.7208949 52.280141, 7.7209535 52.2803123)",L 832,
"[700658632, 700658633]",Osnabrücker Straße,secondary,50,False,True,49.108000000000004,"['4', '5']","LINESTRING (7.7207357 52.2796319, 7.7206682 52.2794251, 7.7206051 52.2791976)",L 832,
54490403,Holsterkampstraße,residential,,False,True,67.419,,"LINESTRING (7.7193346 52.2796785, 7.7189243 52.2798456, 7.7187993 52.2798965, 7.7186467 52.2799587, 7.7184865 52.2799819)",,
24661028,Bockradener Straße,tertiary,50,False,False,193.91199999999998,2,"LINESTRING (7.71846 52.2813268, 7.7184553 52.2813092, 7.7184561 52.2812482, 7.7184489 52.2811714, 7.7184437 52.2811537, 7.7184306 52.2811088, 7.7183925 52.2810444, 7.7183461 52.2809759, 7.7182955 52.2809176, 7.7182777 52.2808971, 7.718126 52.280774, 7.7179755 52.2806591, 7.7170603 52.2800325, 7.7169569 52.2799661, 7.7169129 52.2799377, 7.7168903 52.2799231)",K 39,
189069712,Am Friedhof,residential,,False,False,90.22800000000001,,"LINESTRING (7.71846 52.2813268, 7.718328 52.2813467, 7.7174648 52.2818482)",,
54490540,Am Friedhof,residential,,False,False,55.799,,"LINESTRING (7.7168954 52.281487, 7.716907 52.2814947, 7.7174648 52.2818482)",,
54490540,Am Friedhof,residential,,False,True,55.799,,"LINESTRING (7.7174648 52.2818482, 7.716907 52.2814947, 7.7168954 52.281487)",,
189069712,Am Friedhof,residential,,False,True,90.22800000000001,,"LINESTRING (7.7174648 52.2818482, 7.718328 52.2813467, 7.71846 52.2813268)",,
167290874,Oststraße,secondary,,False,True,56.176,2,"LINESTRING (7.7186217 52.2748464, 7.7186079 52.2747372, 7.7185749 52.2745904, 7.7184634 52.2743525)",L 832,
"[1061140757, 185570598]",Goethestraße,residential,,False,False,23.768,,"LINESTRING (7.7186217 52.2748464, 7.7187079 52.2748541, 7.7187958 52.2748532, 7.7189681 52.274837)",,
"[1081063864, 1107682644, 515918877, 761454636]",Oststraße,secondary,50,False,False,225.69600000000003,"['4', '2', '3']","LINESTRING (7.7186217 52.2748464, 7.7186308 52.2750105, 7.7186185 52.2751511, 7.7185418 52.2755219, 7.7185134 52.2756593, 7.718505 52.2757, 7.718498 52.2757994, 7.7184899 52.2759152, 7.7185008 52.2760331, 7.7185209 52.2760943, 7.7185518 52.2761884, 7.7185954 52.2762731, 7.7186474 52.2763567, 7.7186918 52.2764239, 7.718868 52.2766458, 7.7189995 52.2768092)",L 832,
"[207745150, 92442142]","['Goethestraße', 'Raheneschstraße']",residential,,False,True,240.108,,"LINESTRING (7.7211694 52.2738855, 7.7212495 52.2740985, 7.7212902 52.2741814, 7.721425 52.2745432, 7.721158 52.274579, 7.7209232 52.2746105, 7.7206667 52.2746481, 7.7205499 52.2746652, 7.7194406 52.274786, 7.7190472 52.2748289)",,
92442143,Uphof,residential,30,False,False,191.508,,"LINESTRING (7.7211694 52.2738855, 7.7207345 52.2739527, 7.7206269 52.2739693, 7.7198899 52.2741293, 7.7196386 52.2741742, 7.7192218 52.2742487, 7.7191709 52.2742557, 7.7184634 52.2743525)",,
92442143,Uphof,residential,30,False,True,76.965,,"LINESTRING (7.7211694 52.2738855, 7.7218876 52.2737583, 7.7222165 52.2736376)",,
"[207745150, 92442142]","['Goethestraße', 'Raheneschstraße']",residential,,False,False,240.108,,"LINESTRING (7.7190472 52.2748289, 7.7194406 52.274786, 7.7205499 52.2746652, 7.7206667 52.2746481, 7.7209232 52.2746105, 7.721158 52.274579, 7.721425 52.2745432, 7.7212902 52.2741814, 7.7212495 52.2740985, 7.7211694 52.2738855)",,
92442143,Uphof,residential,30,False,False,76.965,,"LINESTRING (7.7222165 52.2736376, 7.7218876 52.2737583, 7.7211694 52.2738855)",,
1058169674,Teutoburger Straße,residential,30,False,True,68.48400000000001,,"LINESTRING (7.7222165 52.2736376, 7.7221109 52.2735479, 7.7221143 52.2734321, 7.7218604 52.2730749)",,
255611822,,living_street,,False,False,25.02,,"LINESTRING (7.7171732 52.2771193, 7.7170337 52.2771637, 7.716847 52.2772232)",,
255611822,,living_street,,False,True,25.421,,"LINESTRING (7.7171732 52.2771193, 7.7173406 52.2770692, 7.7175089 52.2770189)",,
569726483,Treppkesberg,residential,30,False,True,9.566,,"LINESTRING (7.722032 52.2799005, 7.7221114 52.2799715)",,
569726482,Treppkesberg,residential,30,False,False,66.44900000000001,,"LINESTRING (7.722032 52.2799005, 7.7218529 52.279724, 7.7218404 52.279712, 7.721508 52.2793962)",,
165531502,Mittelstraße,residential,,False,False,17.5,,"LINESTRING (7.7209535 52.2803123, 7.7211772 52.2802346)",,
"[700658629, 700658630, 700658631]",Osnabrücker Straße,secondary,50,False,True,77.102,"['4', '3']","LINESTRING (7.7209535 52.2803123, 7.7208949 52.280141, 7.7208254 52.2799385, 7.7207357 52.2796319)",L 832,
"[761335793, 26978630]",Große Straße,residential,30,False,False,63.436,2,"LINESTRING (7.7157396 52.2782944, 7.715642 52.2783727, 7.7154177 52.2785527, 7.7152714 52.2786717, 7.7151676 52.2787447)",,
26978630,Große Straße,residential,30,False,True,68.81800000000001,2,"LINESTRING (7.7157396 52.2782944, 7.7157938 52.2782566, 7.7159288 52.2781802, 7.715969 52.2781583, 7.7160984 52.2781131, 7.7162156 52.2780847, 7.7163721 52.2780336, 7.7164249 52.2780116, 7.7164786 52.2779893, 7.716534 52.2779567, 7.7165587 52.2779428)",,
195400036,Roggenkampstraße,living_street,,False,True,242.46800000000005,,"LINESTRING (7.7157396 52.2782944, 7.7156955 52.2782699, 7.7156364 52.278237, 7.7153304 52.2779838, 7.7152024 52.2778874, 7.715036 52.2777622, 7.7148696 52.277637, 7.714665 52.2774829, 7.7142677 52.2771658, 7.7141676 52.2771454, 7.7140914 52.2771298, 7.7140713 52.2771257, 7.713757 52.276885, 7.7136669 52.276816, 7.7136221 52.2767817, 7.7134504 52.2766502)",,
195410626,Zwirnerweg,residential,,False,True,100.489,,"LINESTRING (7.7091384 52.2743422, 7.7094389 52.274275, 7.7098389 52.2749393)",,
"[32963939, 754033581]",Poststraße,residential,,False,False,66.89399999999999,,"LINESTRING (7.7098389 52.2749393, 7.7101635 52.2748546, 7.7102229 52.2748391, 7.7102957 52.2748201, 7.7104671 52.2747754, 7.7105173 52.2747684, 7.7107599 52.2747347)",,
32963939,Poststraße,residential,,False,True,131.121,,"LINESTRING (7.7098389 52.2749393, 7.7097676 52.2749599, 7.7097025 52.2749787, 7.7095329 52.2750277, 7.709317 52.2751104, 7.7093092 52.2751134, 7.7092281 52.275162, 7.7091609 52.2752014, 7.709125 52.2752238, 7.7087797 52.2754783, 7.7086756 52.275558, 7.7086546 52.275574, 7.7084728 52.2757092, 7.7084474 52.2757281)",,
195410626,Zwirnerweg,residential,,False,False,100.489,,"LINESTRING (7.7098389 52.2749393, 7.7094389 52.274275, 7.7091384 52.2743422)",,
"[255668899, 195415053]",Lausen-Martin-Gasse,living_street,,False,False,81.88,,"LINESTRING (7.7162625 52.2765686, 7.715953 52.2767401, 7.7161366 52.2769573, 7.7161454 52.2769678, 7.7162631 52.2771071, 7.7163685 52.2771278)",,
255611822,,living_street,,False,True,5.998,,"LINESTRING (7.7175089 52.2770189, 7.7175939 52.2770332)",,
255669210,,living_street,,False,False,8.998,,"LINESTRING (7.7175089 52.2770189, 7.717383 52.2769941)",,
255611822,,living_street,,False,False,25.421,,"LINESTRING (7.7175089 52.2770189, 7.7173406 52.2770692, 7.7171732 52.2771193)",,
255668899,Lausen-Martin-Gasse,living_street,,False,True,7.856,,"LINESTRING (7.716476 52.2771536, 7.7163685 52.2771278)",,
195415064,,living_street,,True,False,61.779999999999994,,"LINESTRING (7.716476 52.2771536, 7.7165515 52.2770028, 7.7170782 52.2771041, 7.7171732 52.2771193)",,
195822928,Am Alten Posthof,living_street,,False,False,97.896,,"LINESTRING (7.7127829 52.2742091, 7.7125893 52.2742121, 7.7120593 52.2743685, 7.7114662 52.2745411)",,
"[1061140757, 185570598]",Goethestraße,residential,,False,True,23.768,,"LINESTRING (7.7189681 52.274837, 7.7187958 52.2748532, 7.7187079 52.2748541, 7.7186217 52.2748464)",,
26978631,Osnabrücker Straße,secondary,50,False,True,34.282,3,"LINESTRING (7.7206051 52.2791976, 7.7205678 52.2791012, 7.7205362 52.2789943, 7.7205069 52.2788953)",L 832,
210247801,,secondary_link,,True,False,46.47,1,"LINESTRING (7.7206051 52.2791976, 7.7205216 52.2791412, 7.7203333 52.2790434, 7.7201955 52.278987, 7.720062 52.278951)",L 832,
"[700658632, 700658633]",Osnabrücker Straße,secondary,50,False,False,49.108000000000004,"['4', '5']","LINESTRING (7.7206051 52.2791976, 7.7206682 52.2794251, 7.7207357 52.2796319)",L 832,
569605197,Bahnhofstraße,secondary,50,False,False,37.422,4,"LINESTRING (7.7203742 52.2785687, 7.7205069 52.2788953)",L 832,
"[761332778, 700658635, 761862436, 749183230]",Bahnhofstraße,secondary,50,False,True,170.44400000000002,"['4', '5']","LINESTRING (7.7203742 52.2785687, 7.720232 52.2783128, 7.7200921 52.2780876, 7.7199903 52.2779326, 7.7197546 52.2776194, 7.7193458 52.2771752)",L 832,
569726483,Treppkesberg,residential,30,False,False,9.566,,"LINESTRING (7.7221114 52.2799715, 7.722032 52.2799005)",,
165531502,Mittelstraße,residential,,False,True,17.5,,"LINESTRING (7.7211772 52.2802346, 7.7209535 52.2803123)",,
240634661,Bergesanfang,residential,,False,False,160.67700000000002,,"LINESTRING (7.7211772 52.2802346, 7.7216498 52.2807317, 7.7218003 52.2808532, 7.7218396 52.2808849, 7.7219907 52.2812886, 7.7220528 52.2813558, 7.7222028 52.281518)",,
520869307,Mittelstraße,residential,,True,False,69.00500000000001,,"LINESTRING (7.7211772 52.2802346, 7.7219964 52.2799144, 7.722032 52.2799005)",,
240634661,Bergesanfang,residential,,False,True,160.677,,"LINESTRING (7.7222028 52.281518, 7.7220528 52.2813558, 7.7219907 52.2812886, 7.7218396 52.2808849, 7.7218003 52.2808532, 7.7216498 52.2807317, 7.7211772 52.2802346)",,
34958217,An der Mauritiuskirche,residential,,False,True,181.943,,"LINESTRING (7.7170714 52.2792089, 7.7169909 52.2792529, 7.7164942 52.2795244, 7.7164398 52.2795395, 7.7163858 52.2795425, 7.7163256 52.2795175, 7.7162679 52.279479, 7.7159796 52.2792869, 7.7158666 52.2792162, 7.7152247 52.2787832, 7.7151676 52.2787447)",,
1085620202,,living_street,,False,False,22.928,,"LINESTRING (7.7160688 52.2772221, 7.7163685 52.2771278)",,
255668899,Lausen-Martin-Gasse,living_street,,False,False,7.856,,"LINESTRING (7.7163685 52.2771278, 7.716476 52.2771536)",,
1085620202,,living_street,,False,True,22.928,,"LINESTRING (7.7163685 52.2771278, 7.7160688 52.2772221)",,
"[255668899, 195415053]",Lausen-Martin-Gasse,living_street,,False,True,81.88,,"LINESTRING (7.7163685 52.2771278, 7.7162631 52.2771071, 7.7161454 52.2769678, 7.7161366 52.2769573, 7.715953 52.2767401, 7.7162625 52.2765686)",,
255669210,,living_street,,False,True,8.998,,"LINESTRING (7.717383 52.2769941, 7.7175089 52.2770189)",,
27709710,Röntgenstraße,residential,30,False,False,34.955,,"LINESTRING (7.7079602 52.2758257, 7.7081866 52.2757695, 7.7083445 52.2757444, 7.7084474 52.2757281)",,
752735738,Röntgenstraße,residential,30,False,True,25.147000000000002,,"LINESTRING (7.7079602 52.2758257, 7.708139 52.2759649, 7.7081886 52.2760035)",,
367245172,Teutoburger Straße,residential,,False,True,23.369,,"LINESTRING (7.7218604 52.2730749, 7.7215485 52.2731629)",,
1058169674,Teutoburger Straße,residential,30,False,False,68.48400000000001,,"LINESTRING (7.7218604 52.2730749, 7.7221143 52.2734321, 7.7221109 52.2735479, 7.7222165 52.2736376)",,
367245172,Teutoburger Straße,residential,,False,False,23.369,,"LINESTRING (7.7215485 52.2731629, 7.7218604 52.2730749)",,
26614490,Hausstätte,residential,,False,False,23.41,,"LINESTRING (7.7104544 52.2808046, 7.7106425 52.2806283)",,
26614490,Hausstätte,residential,,False,True,86.844,,"LINESTRING (7.7104544 52.2808046, 7.7103351 52.2809232, 7.7102422 52.2811023, 7.7101093 52.2815488)",,
436299066,Hausstätte,residential,,False,False,58.778000000000006,,"LINESTRING (7.7104544 52.2808046, 7.7106786 52.2808879, 7.7108013 52.2809335, 7.7109632 52.280975, 7.7110252 52.2809909, 7.7112375 52.2810132)",,
436299066,Hausstätte,residential,,False,True,58.778,,"LINESTRING (7.7112375 52.2810132, 7.7110252 52.2809909, 7.7109632 52.280975, 7.7108013 52.2809335, 7.7106786 52.2808879, 7.7104544 52.2808046)",,
436777816,Nordstraße,residential,,False,False,142.706,,"LINESTRING (7.7123782 52.280395, 7.7122392 52.2803599, 7.7120042 52.2803004, 7.7119291 52.2802879, 7.711811 52.2802683, 7.7116095 52.2802696, 7.7114227 52.2803159, 7.7112674 52.2803878, 7.7113639 52.2804584, 7.7114941 52.280556, 7.7117423 52.280686, 7.7117986 52.2807096, 7.7119172 52.2807592)",,
"[759144947, 761335797]",Nordstraße,tertiary,50,False,False,154.255,2,"LINESTRING (7.7123782 52.280395, 7.7122805 52.2805948, 7.7122442 52.2806916, 7.7122045 52.2808218, 7.7121796 52.2809672, 7.712163 52.2811465, 7.7121818 52.281306, 7.7122726 52.2817206, 7.7122815 52.2817632)",K 39,
"[750541939, 761335797]",Nordstraße,tertiary,50,False,True,117.557,"['4', '2']","LINESTRING (7.7123782 52.280395, 7.7124805 52.2801859, 7.7125542 52.27999, 7.7126023 52.2798745, 7.7126757 52.2796485, 7.7126695 52.2794956, 7.7126509 52.2793607)",K 39,
436777816,Nordstraße,residential,,False,True,142.706,,"LINESTRING (7.7119172 52.2807592, 7.7117986 52.2807096, 7.7117423 52.280686, 7.7114941 52.280556, 7.7113639 52.2804584, 7.7112674 52.2803878, 7.7114227 52.2803159, 7.7116095 52.2802696, 7.711811 52.2802683, 7.7119291 52.2802879, 7.7120042 52.2803004, 7.7122392 52.2803599, 7.7123782 52.280395)",,
"[759144947, 761335797]",Nordstraße,tertiary,50,False,True,154.255,2,"LINESTRING (7.7122815 52.2817632, 7.7122726 52.2817206, 7.7121818 52.281306, 7.712163 52.2811465, 7.7121796 52.2809672, 7.7122045 52.2808218, 7.7122442 52.2806916, 7.7122805 52.2805948, 7.7123782 52.280395)",K 39,
1110496751,,living_street,,True,False,13.688,,"LINESTRING (7.7111524 52.2738506, 7.7112063 52.2739692)",,
32935887,Poststraße,unclassified,,False,True,35.324,,"LINESTRING (7.7081886 52.2760035, 7.7084474 52.2757281)",,
32935887,Poststraße,unclassified,,False,False,59.937,,"LINESTRING (7.7081886 52.2760035, 7.7081252 52.27609, 7.707828 52.2764953)",,
752735738,Röntgenstraße,residential,30,False,False,25.147000000000002,,"LINESTRING (7.7081886 52.2760035, 7.708139 52.2759649, 7.7079602 52.2758257)",,
26978627,An der Reichsbahn,tertiary,50,False,False,148.342,2,"LINESTRING (7.7176728 52.2795029, 7.7177883 52.2794401, 7.7179167 52.2793703, 7.7179606 52.2793467, 7.7183761 52.2791207, 7.7185392 52.2790321, 7.7185662 52.2790174, 7.7188338 52.2788719, 7.7193027 52.2786167)",K 39,
26978627,An der Reichsbahn,tertiary,50,False,True,70.832,2,"LINESTRING (7.7176728 52.2795029, 7.7172022 52.279759, 7.7168903 52.2799231)",K 39,
54490403,Holsterkampstraße,residential,,False,False,77.811,,"LINESTRING (7.7176728 52.2795029, 7.71786 52.2796252, 7.7182108 52.2798545, 7.718375 52.2799619, 7.7184865 52.2799819)",,
48978496,Breite Straße,living_street,30,False,True,158.79,,"LINESTRING (7.7188193 52.2778317, 7.7187431 52.2778501, 7.7186765 52.2778543, 7.7182171 52.277883, 7.7181987 52.2778842, 7.7180479 52.2778937, 7.7179462 52.2779054, 7.7176585 52.277932, 7.7172467 52.2779725, 7.7170346 52.2779994, 7.7168234 52.2780262, 7.7167985 52.2780294, 7.716714 52.2780171, 7.7166046 52.2779648, 7.7165587 52.2779428)",,
760851911,Breite Straße,living_street,30,False,False,39.877,,"LINESTRING (7.7188193 52.2778317, 7.7188463 52.2778333, 7.7188729 52.2778301, 7.7188969 52.2778223, 7.7189162 52.2778107, 7.7189293 52.2777961, 7.718935 52.2777799, 7.7189328 52.2777634, 7.718923 52.2777479, 7.7189063 52.2777348, 7.7188842 52.2777252, 7.7188586 52.2777198, 7.7188369 52.277719, 7.7188155 52.2777212, 7.7187954 52.2777263, 7.7187779 52.2777342, 7.7187638 52.2777443, 7.7187539 52.2777561, 7.7187488 52.277769, 7.7187486 52.2777823, 7.7187534 52.2777953, 7.7187631 52.2778072, 7.7187769 52.2778175, 7.7187942 52.2778255, 7.7188193 52.2778317)",,
760851911,Breite Straße,living_street,30,False,True,39.876999999999995,,"LINESTRING (7.7188193 52.2778317, 7.7187942 52.2778255, 7.7187769 52.2778175, 7.7187631 52.2778072, 7.7187534 52.2777953, 7.7187486 52.2777823, 7.7187488 52.277769, 7.7187539 52.2777561, 7.7187638 52.2777443, 7.7187779 52.2777342, 7.7187954 52.2777263, 7.7188155 52.2777212, 7.7188369 52.277719, 7.7188586 52.2777198, 7.7188842 52.2777252, 7.7189063 52.2777348, 7.718923 52.2777479, 7.7189328 52.2777634, 7.718935 52.2777799, 7.7189293 52.2777961, 7.7189162 52.2778107, 7.7188969 52.2778223, 7.7188729 52.2778301, 7.7188463 52.2778333, 7.7188193 52.2778317)",,
73716780,Bahnhofstraße,secondary,50,False,True,47.044,4,"LINESTRING (7.7193458 52.2771752, 7.7191071 52.2769122, 7.7189995 52.2768092)",L 832,
761332774,,secondary_link,,False,False,64.92600000000002,1,"LINESTRING (7.7193458 52.2771752, 7.7191221 52.2770988, 7.7189217 52.2770272, 7.7188539 52.27702, 7.7187548 52.2770221, 7.7186956 52.2770233, 7.7184568 52.2770204)",,
"[761332778, 700658635, 761862436, 749183230]",Bahnhofstraße,secondary,50,False,False,170.44400000000002,"['4', '5']","LINESTRING (7.7193458 52.2771752, 7.7197546 52.2776194, 7.7199903 52.2779326, 7.7200921 52.2780876, 7.720232 52.2783128, 7.7203742 52.2785687)",L 832,
195415062,Neumarkt,living_street,,False,True,3.509,,"LINESTRING (7.7178944 52.2768909, 7.7178976 52.2768594)",,
195415062,Neumarkt,living_street,,False,False,27.017,,"LINESTRING (7.7178944 52.2768909, 7.717873 52.2769113, 7.7176241 52.2769893, 7.7175939 52.2770332)",,
195415063,Glosemeyersgasse,living_street,,False,True,57.174,,"LINESTRING (7.7178944 52.2768909, 7.7179828 52.2768188, 7.7179921 52.2767639, 7.7178577 52.2765983, 7.7177876 52.2765844, 7.7175715 52.2765419)",,
"[8313123, 749183231]",Heldermannstraße,residential,30,False,False,54.32599999999999,5,"LINESTRING (7.7184568 52.2770204, 7.7182385 52.2771062, 7.7178901 52.2772457, 7.717819 52.2772758, 7.7177893 52.2772885)",,
8313123,Heldermannstraße,residential,,False,True,43.758,5,"LINESTRING (7.7184568 52.2770204, 7.7188386 52.2768718, 7.7189995 52.2768092)",,
761332774,,secondary_link,,False,True,64.92600000000002,1,"LINESTRING (7.7184568 52.2770204, 7.7186956 52.2770233, 7.7187548 52.2770221, 7.7188539 52.27702, 7.7189217 52.2770272, 7.7191221 52.2770988, 7.7193458 52.2771752)",,
46245735,Bergstraße,residential,30,False,False,26.689,,"LINESTRING (7.7218784 52.2793171, 7.721508 52.2793962)",,
46245735,Bergstraße,residential,30,False,True,2.293,,"LINESTRING (7.7218784 52.2793171, 7.7219107 52.2793112)",,
47438936,Nikestraße,residential,,False,False,59.509,,"LINESTRING (7.7218784 52.2793171, 7.7217958 52.2792254, 7.7214262 52.2788591)",,
"[754029258, 27709714]",Schulstraße,"['residential', 'living_street']",,False,False,167.957,,"LINESTRING (7.7117007 52.2775125, 7.7117985 52.2774964, 7.7118962 52.2774802, 7.7120811 52.277462, 7.7123591 52.2774347, 7.7124655 52.2774243, 7.712534 52.2774138, 7.7126089 52.2773938, 7.713064 52.2771322, 7.7130993 52.2771098, 7.7131166 52.2770839, 7.7131509 52.276974, 7.7131927 52.276826, 7.7132013 52.276815, 7.7132088 52.2768053, 7.7132373 52.2767827, 7.7134504 52.2766502)",,
694127622,Schulstraße,residential,30,False,True,195.36399999999998,,"LINESTRING (7.7117007 52.2775125, 7.7112526 52.2775649, 7.7109985 52.2776014, 7.7106945 52.277645, 7.7106696 52.2776486, 7.7105207 52.2776726, 7.7103323 52.277717, 7.7102705 52.2777315, 7.7101398 52.2777623, 7.7101112 52.2777708, 7.709539 52.2779403, 7.7092446 52.278013, 7.7091322 52.2780407, 7.7089947 52.2780746)",,
"[761335798, 1176354629, 1176354630, 754029255]",Weststraße,secondary,50,False,True,216.171,3,"LINESTRING (7.7117007 52.2775125, 7.7117693 52.2776848, 7.7118807 52.2778817, 7.711921 52.277951, 7.7119273 52.2779619, 7.7119419 52.277987, 7.7120418 52.2781437, 7.7121168 52.2782609, 7.7121886 52.2783734, 7.7122933 52.2785373, 7.7123891 52.2786878, 7.7124353 52.2787689, 7.7125204 52.2789189, 7.7125619 52.2790141, 7.7125864 52.2791516, 7.7126119 52.2792359, 7.7126509 52.2793607)",L 504,
"[754029256, 754029257, 754033580, 885866447, 885866448]",Weststraße,secondary,50,False,False,317.48999999999995,"['2', '3']","LINESTRING (7.7117007 52.2775125, 7.7116536 52.2773155, 7.7116476 52.2772875, 7.71161 52.27703, 7.7116016 52.2769571, 7.7115498 52.2766427, 7.7114787 52.27624, 7.7114717 52.2762001, 7.7114527 52.2761212, 7.71143 52.2760273, 7.7113753 52.2758435, 7.7112967 52.2756336, 7.7112237 52.2754776, 7.7112061 52.2754361, 7.7111132 52.2752728, 7.7110459 52.2751543, 7.7109214 52.2749557, 7.7108903 52.2749131, 7.7107599 52.2747347)",L 504,
1013143333,Holsterkampstraße,residential,,False,True,26.582,,"LINESTRING (7.7184981 52.2805512, 7.7188199 52.2804156)",,
515565343,Kanalstraße,living_street,,False,True,47.364999999999995,,"LINESTRING (7.715188 52.2765138, 7.7150439 52.2764277, 7.7150068 52.276358, 7.7148847 52.2761604, 7.7148742 52.2761434)",,
"[195410625, 1096745386, 367201655]","['Kanalstraße', 'Unterer Markt', 'Poststraße']",living_street,,True,False,300.798,,"LINESTRING (7.7148742 52.2761434, 7.7148385 52.2760664, 7.7147464 52.2759361, 7.7145274 52.2757285, 7.7141838 52.2753169, 7.7141163 52.2752276, 7.7139751 52.2750402, 7.7139232 52.2748837, 7.7139134 52.2748365, 7.7138784 52.2746678, 7.7138734 52.2746438, 7.7138468 52.2744956, 7.7138003 52.2744979, 7.7134389 52.2745237, 7.713213 52.2745457, 7.7129953 52.2745703, 7.7129211 52.2745788, 7.7123657 52.2746423)",,
195822922,Synagogenstraße,living_street,,False,True,113.455,,"LINESTRING (7.7148742 52.2761434, 7.7144258 52.2762492, 7.7142803 52.2762836, 7.7141718 52.2763092, 7.7140296 52.2763566, 7.7138425 52.2764454, 7.7137535 52.2764866, 7.7135506 52.2765907, 7.7135125 52.2766133, 7.7134504 52.2766502)",,
515565343,Kanalstraße,living_street,,False,False,47.364999999999995,,"LINESTRING (7.7148742 52.2761434, 7.7148847 52.2761604, 7.7150068 52.276358, 7.7150439 52.2764277, 7.715188 52.2765138)",,
"[1110496752, 754033582]",Poststraße,"['living_street', 'residential']",,False,True,75.078,,"LINESTRING (7.7123657 52.2746423, 7.7120059 52.2746834, 7.7119279 52.2746879, 7.7116051 52.2747064, 7.7115737 52.2747082, 7.7112712 52.2746942)",,
34958111,,living_street,,False,False,66.005,,"LINESTRING (7.7112063 52.2739692, 7.7112746 52.2741194, 7.7113405 52.2742645, 7.7114478 52.2745007, 7.7114662 52.2745411)",,
