osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,bridge,junction,tunnel
22775615,False,1,Dürerstraße,residential,30,False,339.55300000000005,"LINESTRING (9.4139508 51.2515187, 9.4140706 51.251568, 9.4142006 51.2515885, 9.4145456 51.2515884, 9.414911 51.2515692, 9.4151789 51.2515648, 9.4152776 51.2515906, 9.4153456 51.2516298, 9.4153927 51.2516977, 9.4153872 51.2517685, 9.4153377 51.2518233, 9.4152456 51.2518716, 9.415151 51.251899, 9.4151186 51.2519582, 9.4149905 51.2522074, 9.4149019 51.2523797, 9.4148451 51.252517, 9.4147778 51.2525649, 9.4146755 51.2525904, 9.4145837 51.2525818, 9.4140915 51.2524697, 9.4139645 51.2524408, 9.4138002 51.252437, 9.4135485 51.2524672, 9.4133894 51.2524634, 9.4132667 51.252428, 9.4131426 51.2523719)",,,,
1064398975,False,1,Dürerstraße,residential,30,True,114.60900000000001,"LINESTRING (9.4139508 51.2515187, 9.4139175 51.2515635, 9.4138207 51.251696, 9.4137188 51.2518125, 9.4134844 51.2519879, 9.4132071 51.2521177, 9.4131426 51.2523719)",,,,
1064398976,False,1,Dürerstraße,residential,30,True,42.562000000000005,"LINESTRING (9.4139508 51.2515187, 9.4139708 51.2512222, 9.413971 51.2511362)",,,,
22775616,False,,Dürerstraße,residential,30,False,28.912,"LINESTRING (9.4131426 51.2523719, 9.4131118 51.2526312)",,,,
22775615,False,1,Dürerstraße,residential,30,True,339.553,"LINESTRING (9.4131426 51.2523719, 9.4132667 51.252428, 9.4133894 51.2524634, 9.4135485 51.2524672, 9.4138002 51.252437, 9.4139645 51.2524408, 9.4140915 51.2524697, 9.4145837 51.2525818, 9.4146755 51.2525904, 9.4147778 51.2525649, 9.4148451 51.252517, 9.4149019 51.2523797, 9.4149905 51.2522074, 9.4151186 51.2519582, 9.415151 51.251899, 9.4152456 51.2518716, 9.4153377 51.2518233, 9.4153872 51.2517685, 9.4153927 51.2516977, 9.4153456 51.2516298, 9.4152776 51.2515906, 9.4151789 51.2515648, 9.414911 51.2515692, 9.4145456 51.2515884, 9.4142006 51.2515885, 9.4140706 51.251568, 9.4139508 51.2515187)",,,,
1064398975,False,1,Dürerstraße,residential,30,False,114.60900000000001,"LINESTRING (9.4131426 51.2523719, 9.4132071 51.2521177, 9.4134844 51.2519879, 9.4137188 51.2518125, 9.4138207 51.251696, 9.4139175 51.2515635, 9.4139508 51.2515187)",,,,
22775616,False,,Dürerstraße,residential,30,True,28.912,"LINESTRING (9.4131118 51.2526312, 9.4131426 51.2523719)",,,,
184873567,False,1,Theodor-Heuss-Allee,residential,50,True,12.120000000000001,"LINESTRING (9.4097288 51.2506316, 9.4097858 51.2506507, 9.4098263 51.2506798, 9.4098452 51.2507073)",,,,
22775664,False,,Hermine-Körner-Straße,living_street,,False,48.357,"LINESTRING (9.4081038 51.2506776, 9.4079351 51.2507175, 9.4078899 51.2507501, 9.407737 51.251012)",,,,
200587491,False,,Hermine-Körner-Straße,living_street,,False,71.427,"LINESTRING (9.4081038 51.2506776, 9.4084514 51.2507529, 9.4084693 51.2507693, 9.4084655 51.2507889, 9.4082565 51.2511377)",,,,
22524436,False,,Lindenhof,living_street,,False,14.141,"LINESTRING (9.407737 51.251012, 9.4075469 51.2509671)",,,,
22524436,False,,Lindenhof,living_street,,True,38.764,"LINESTRING (9.407737 51.251012, 9.4082565 51.2511377)",,,,
22775664,False,,Hermine-Körner-Straße,living_street,,True,48.357,"LINESTRING (9.407737 51.251012, 9.4078899 51.2507501, 9.4079351 51.2507175, 9.4081038 51.2506776)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,True,6.378,"LINESTRING (9.4058397 51.2515872, 9.4057483 51.2515831)",,,,
22775797,False,,Edith-Stein-Straße,living_street,,False,88.459,"LINESTRING (9.4058397 51.2515872, 9.406288 51.2508428)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,False,47.775999999999996,"LINESTRING (9.4058397 51.2515872, 9.4062591 51.251624, 9.4065156 51.2516603)",,,,
22775797,False,,Edith-Stein-Straße,living_street,,True,88.459,"LINESTRING (9.406288 51.2508428, 9.4058397 51.2515872)",,,,
22524436,False,,Lindenhof,living_street,,False,70.102,"LINESTRING (9.406288 51.2508428, 9.405726 51.2507008, 9.405351 51.2506116)",,,,
22524436,False,,Lindenhof,living_street,,True,30.696,"LINESTRING (9.406288 51.2508428, 9.4063953 51.2508656, 9.4066937 51.2507808)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,False,38.496,"LINESTRING (9.4065156 51.2516603, 9.4070452 51.2517602)",,,,
22775794,False,,Gustav-Heinemann-Allee,living_street,,False,49.048,"LINESTRING (9.4065156 51.2516603, 9.4067795 51.2512513)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,True,47.775999999999996,"LINESTRING (9.4065156 51.2516603, 9.4062591 51.251624, 9.4058397 51.2515872)",,,,
22775793,False,,Robert-Koch-Straße,living_street,,True,208.742,"LINESTRING (9.4065156 51.2516603, 9.4061145 51.2522794, 9.4072208 51.2523116, 9.4072801 51.2522943, 9.4073114 51.2522712, 9.4075608 51.2518547)",,,,
22775794,False,,Gustav-Heinemann-Allee,living_street,,True,49.048,"LINESTRING (9.4067795 51.2512513, 9.4065156 51.2516603)",,,,
22775938,False,,Gustav-Heinemann-Allee,living_street,,False,60.887,"LINESTRING (9.4086405 51.2520447, 9.4083204 51.2525543)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,False,38.905,"LINESTRING (9.4086405 51.2520447, 9.408712 51.2520552, 9.4090473 51.252115, 9.4091842 51.2521135)",,,,
21351807,False,1,Gustav-Heinemann-Allee,residential,50,True,78.059,"LINESTRING (9.4086405 51.2520447, 9.4080221 51.2519382, 9.4075608 51.2518547)",,,,
22775938,False,,Gustav-Heinemann-Allee,living_street,,True,60.887,"LINESTRING (9.4083204 51.2525543, 9.4086405 51.2520447)",,,,
590258754,False,3,Altenritter Straße,secondary,60,True,21.925,"LINESTRING (9.4119757 51.2587447, 9.4116708 51.2587944)",L 3219,,,
4286814,False,2,Altenritter Straße,secondary,50,False,110.545,"LINESTRING (9.4119757 51.2587447, 9.4123383 51.2586845, 9.4135096 51.2584861)",L 3219,,,
4286820,False,1,Am Goldacker,residential,30,True,50.711999999999996,"LINESTRING (9.4119757 51.2587447, 9.4120318 51.2588948, 9.4119993 51.2590173, 9.4119852 51.2590942, 9.4119283 51.259188)",,,,
22876315,False,1,Im Zettelborn,residential,,False,109.757,"LINESTRING (9.4131064 51.2579406, 9.4137159 51.2577683, 9.4142274 51.2580495, 9.4144549 51.2580451)",,,,
"[725700348, 40638932]",False,1,Langenbergstraße,residential,,False,66.892,"LINESTRING (9.4131064 51.2579406, 9.4134768 51.2584227, 9.4135096 51.2584861)",,,,
"[168928108, 802167213, 40638931, 40638932, 61224953]",False,1,Langenbergstraße,residential,,True,139.52800000000002,"LINESTRING (9.4131064 51.2579406, 9.4129509 51.257782, 9.4128632 51.2575963, 9.4128302 51.2574677, 9.4128137 51.2573807, 9.4128109 51.2572827, 9.4127841 51.2569331, 9.4127895 51.2568705, 9.4128375 51.2567271)",,yes,,
22876316,False,1,Am Mühlenacker,residential,,False,112.551,"LINESTRING (9.4128375 51.2567271, 9.4128969 51.2567294, 9.413396 51.256738, 9.4136019 51.2567408, 9.4144543 51.2567524)",,,,
"[168928108, 802167213, 40638931, 40638932, 61224953]",False,1,Langenbergstraße,residential,,False,139.528,"LINESTRING (9.4128375 51.2567271, 9.4127895 51.2568705, 9.4127841 51.2569331, 9.4128109 51.2572827, 9.4128137 51.2573807, 9.4128302 51.2574677, 9.4128632 51.2575963, 9.4129509 51.257782, 9.4131064 51.2579406)",,yes,,
"[22517852, 802167213]",False,1,Langenbergstraße,residential,,True,99.43599999999999,"LINESTRING (9.4128375 51.2567271, 9.4129479 51.2564707, 9.4130877 51.2561415, 9.4131246 51.2560548, 9.4131403 51.2559181, 9.4131458 51.2558569)",,,,
22876316,False,1,Am Mühlenacker,residential,,True,112.55099999999999,"LINESTRING (9.4144543 51.2567524, 9.4136019 51.2567408, 9.413396 51.256738, 9.4128969 51.2567294, 9.4128375 51.2567271)",,,,
244044358,False,1,Nikolaus-Otto-Ring,residential,,False,90.269,"LINESTRING (9.4069711 51.2530561, 9.4056745 51.2530346)",,,,
22876340,False,1,Nikolaus-Otto-Ring,residential,,False,71.943,"LINESTRING (9.4069711 51.2530561, 9.406969 51.2535976, 9.4069681 51.2537031)",,,,
"[22876339, 244044358]",False,1,Nikolaus-Otto-Ring,residential,,True,352.41999999999996,"LINESTRING (9.4069711 51.2530561, 9.4081025 51.253075, 9.4083641 51.2530993, 9.4084517 51.2531608, 9.4085058 51.2532286, 9.4085077 51.2533074, 9.4083867 51.2536148, 9.4081162 51.2542693, 9.4079809 51.2545392, 9.4078374 51.2546289, 9.4077146 51.2546409, 9.4071201 51.2544633, 9.4068598 51.2544952)",,,,
22886073,False,1,Philipp-Reis-Straße,residential,,False,107.663,"LINESTRING (9.4056745 51.2530346, 9.4054978 51.2539965)",,,,
244044358,False,1,Nikolaus-Otto-Ring,residential,,True,90.269,"LINESTRING (9.4056745 51.2530346, 9.4069711 51.2530561)",,,,
22876340,False,1,Nikolaus-Otto-Ring,residential,,True,71.943,"LINESTRING (9.4069681 51.2537031, 9.406969 51.2535976, 9.4069711 51.2530561)",,,,
22886073,False,1,Philipp-Reis-Straße,residential,,True,107.663,"LINESTRING (9.4054978 51.2539965, 9.4056745 51.2530346)",,,,
22886076,False,,Johannes-Gutenberg-Straße,living_street,,False,84.467,"LINESTRING (9.4054978 51.2539965, 9.4054867 51.2547561)",,,,
244044359,False,1,Werner-von-Siemens-Straße,residential,30,False,113.252,"LINESTRING (9.4054978 51.2539965, 9.4062798 51.2541746, 9.4065422 51.2542573, 9.4066986 51.2543373, 9.4068598 51.2544952)",,,,
22886075,False,,Justus-von-Liebig-Straße,living_street,,False,34.324,"LINESTRING (9.4054867 51.2547561, 9.4059795 51.2547687)",,,,
22886076,False,,Johannes-Gutenberg-Straße,living_street,,False,57.768,"LINESTRING (9.4054867 51.2547561, 9.405493 51.2552756)",,,,
22886076,False,,Johannes-Gutenberg-Straße,living_street,,True,84.467,"LINESTRING (9.4054867 51.2547561, 9.4054978 51.2539965)",,,,
244044359,False,1,Werner-von-Siemens-Straße,residential,30,True,33.308,"LINESTRING (9.4068681 51.2547947, 9.4068598 51.2544952)",,,,
22886075,False,,Justus-von-Liebig-Straße,living_street,,True,62.298,"LINESTRING (9.4068681 51.2547947, 9.4061795 51.2548009, 9.4059795 51.2547687)",,,,
