osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,junction
179255244,Am Heidchen,residential,False,False,125.60999999999999,"LINESTRING (7.61338 50.7973439, 7.6140589 50.7969897, 7.6141263 50.7969724, 7.614197 50.796967, 7.6142698 50.7969751, 7.6147257 50.7971129, 7.6148003 50.7971247, 7.6149064 50.7971171)",1,50,,,,
179255244,Am Heidchen,residential,False,True,70.74600000000001,"LINESTRING (7.61338 50.7973439, 7.6128724 50.7976225, 7.612601 50.7977459)",1,50,,,,
179255244,Am Heidchen,residential,False,True,125.61000000000001,"LINESTRING (7.6149064 50.7971171, 7.6148003 50.7971247, 7.6147257 50.7971129, 7.6142698 50.7969751, 7.614197 50.796967, 7.6141263 50.7969724, 7.6140589 50.7969897, 7.61338 50.7973439)",1,50,,,,
35576690,Kirchplatz,residential,False,True,12.738,"LINESTRING (7.6120169 50.7970618, 7.6118533 50.7971111)",1,,,,,
35576690,Kirchplatz,residential,False,False,38.431,"LINESTRING (7.6120169 50.7970618, 7.6121245 50.79701, 7.6124446 50.7968465)",1,,,,,
35576831,Kirchplatz,residential,False,False,57.69,"LINESTRING (7.6120169 50.7970618, 7.612009 50.7969773, 7.6121606 50.7968001, 7.6121587 50.7967183, 7.6123682 50.7966961, 7.6123941 50.7966931)",,,,,,
35576690,Kirchplatz,residential,False,False,3.477,"LINESTRING (7.6123941 50.7966931, 7.6123807 50.796663)",1,,,,,
35576690,Kirchplatz,residential,False,True,17.423,"LINESTRING (7.6123941 50.7966931, 7.6124446 50.7968465)",1,,,,,
35576831,Kirchplatz,residential,False,True,57.69,"LINESTRING (7.6123941 50.7966931, 7.6123682 50.7966961, 7.6121587 50.7967183, 7.6121606 50.7968001, 7.612009 50.7969773, 7.6120169 50.7970618)",,,,,,
34068920,Bergstraße,residential,False,False,130.882,"LINESTRING (7.6135284 50.7994621, 7.6135855 50.7994045, 7.6136432 50.7993383, 7.6137082 50.7992849, 7.6139662 50.7991426, 7.6141157 50.7990131, 7.614282 50.7988435, 7.6144611 50.798729, 7.6147773 50.7986175)",1,50,,,4,
34068920,Bergstraße,residential,False,True,131.483,"LINESTRING (7.6135284 50.7994621, 7.6134883 50.7994874, 7.6134332 50.7994886, 7.6133845 50.7994794, 7.6133571 50.7994596, 7.6133408 50.7994132, 7.6133408 50.7993715, 7.6133449 50.7993097, 7.613367 50.7992417, 7.6134991 50.7990062, 7.6136081 50.7987673, 7.6136446 50.7986645, 7.6136511 50.7985194, 7.6136476 50.7984729, 7.6136389 50.798436)",1,50,,,4,
35576835,Am Wieschen,residential,False,False,39.942,"LINESTRING (7.6135284 50.7994621, 7.6137041 50.7995676, 7.6138147 50.7996449, 7.6139091 50.7997274)",1,50,,,,
8107885,Am Wieschen,residential,False,True,41.336,"LINESTRING (7.6139091 50.7997274, 7.6139828 50.7998191, 7.6139859 50.7998604, 7.6139704 50.7999237, 7.6139686 50.7999699, 7.6139845 50.8000069, 7.6140324 50.8000798)",1,50,,,4.9,
35576835,Am Wieschen,residential,False,True,39.942,"LINESTRING (7.6139091 50.7997274, 7.6138147 50.7996449, 7.6137041 50.7995676, 7.6135284 50.7994621)",1,50,,,,
179317260,Am Wieschen,residential,False,False,81.57,"LINESTRING (7.6139091 50.7997274, 7.612966 50.7998467, 7.6127701 50.7998251)",1,50,,,4.8,
113678219,Rathausstraße,primary,False,True,7.768,"LINESTRING (7.6100535 50.7967822, 7.6099503 50.7968072)",2,50,B 256,,,
35576851,Wieshof,residential,False,False,70.715,"LINESTRING (7.6100535 50.7967822, 7.609954 50.7966126, 7.6100044 50.7965245, 7.610183 50.7964533, 7.6105435 50.7964579)",,,,,,
113678219,Rathausstraße,primary,False,False,78.39099999999999,"LINESTRING (7.6100535 50.7967822, 7.6104306 50.7967174, 7.6111393 50.7966221)",2,50,B 256,,,
1237236501,Zum Alten Stuhl,residential,False,True,8.562,"LINESTRING (7.6136389 50.798436, 7.6136841 50.7983645)",1,50,,,,
34068920,Bergstraße,residential,False,False,131.483,"LINESTRING (7.6136389 50.798436, 7.6136476 50.7984729, 7.6136511 50.7985194, 7.6136446 50.7986645, 7.6136081 50.7987673, 7.6134991 50.7990062, 7.613367 50.7992417, 7.6133449 50.7993097, 7.6133408 50.7993715, 7.6133408 50.7994132, 7.6133571 50.7994596, 7.6133845 50.7994794, 7.6134332 50.7994886, 7.6134883 50.7994874, 7.6135284 50.7994621)",1,50,,,4,
34068920,Bergstraße,residential,False,True,83.742,"LINESTRING (7.6136389 50.798436, 7.6135603 50.7983519, 7.6134074 50.7982383, 7.6133338 50.7981429, 7.6132876 50.7980856, 7.6132044 50.7980246, 7.6131421 50.7979861, 7.6130436 50.7979699, 7.6128853 50.797978, 7.6128298 50.7979724)",1,50,,,4,
1237236500,Zum Alten Stuhl,residential,False,False,61.943,"LINESTRING (7.6136389 50.798436, 7.6135126 50.798508, 7.6131054 50.7988766)",1,50,,,,
46579816,Siegstraße,residential,False,True,94.48700000000001,"LINESTRING (7.6145227 50.7951841, 7.6147598 50.7954947, 7.614879 50.7955843, 7.6150599 50.7956159, 7.6153333 50.7956338, 7.6154838 50.7956416)",,,,,,
225580740,Obernauer Straße,tertiary,False,False,80.066,"LINESTRING (7.6145227 50.7951841, 7.6140408 50.7953308, 7.6136806 50.7954469, 7.6135019 50.7955036)",,50,,,,
"[225580740, 24460405]",Obernauer Straße,tertiary,False,True,151.204,"LINESTRING (7.6145227 50.7951841, 7.6151041 50.7950236, 7.615264 50.7949917, 7.6154929 50.7949572, 7.6158234 50.7949306, 7.6159789 50.7949298, 7.6161906 50.7949501, 7.6165935 50.7950016)",,50,,,,
46579816,Siegstraße,residential,False,False,94.487,"LINESTRING (7.6154838 50.7956416, 7.6153333 50.7956338, 7.6150599 50.7956159, 7.614879 50.7955843, 7.6147598 50.7954947, 7.6145227 50.7951841)",,,,,,
46595624,Siegstraße,residential,False,False,124.77099999999999,"LINESTRING (7.6154838 50.7956416, 7.6161074 50.7955493, 7.6163189 50.7955367, 7.6164151 50.7955017, 7.616504 50.7952819, 7.6165935 50.7950016)",,,,,,
"[225580740, 24460405]",Obernauer Straße,tertiary,False,False,151.204,"LINESTRING (7.6165935 50.7950016, 7.6161906 50.7949501, 7.6159789 50.7949298, 7.6158234 50.7949306, 7.6154929 50.7949572, 7.615264 50.7949917, 7.6151041 50.7950236, 7.6145227 50.7951841)",,50,,,,
46595624,Siegstraße,residential,False,True,124.77099999999999,"LINESTRING (7.6165935 50.7950016, 7.616504 50.7952819, 7.6164151 50.7955017, 7.6163189 50.7955367, 7.6161074 50.7955493, 7.6154838 50.7956416)",,,,,,
27450862,Leinstraße,residential,False,False,178.767,"LINESTRING (7.6050023 50.7932122, 7.6049749 50.7932771, 7.6049668 50.7933028, 7.6048911 50.7935253, 7.6048718 50.793583, 7.6048658 50.7936914, 7.6048769 50.7937661, 7.604924 50.7938831, 7.6052409 50.7942885, 7.6053554 50.7944891, 7.6054083 50.794745)",,,,,,
179255230,Alte Dorfstraße,residential,False,False,16.414,"LINESTRING (7.6112775 50.7979856, 7.611377 50.7979756, 7.6114991 50.7979426)",1,,,,,
179255237,Kirchstraße,residential,True,False,5.032,"LINESTRING (7.6112775 50.7979856, 7.6112791 50.7980082, 7.6112612 50.7980278)",,50,,,,roundabout
26603802,Mittelstraße,residential,False,True,70.941,"LINESTRING (7.6111572 50.7980119, 7.6110619 50.7980404, 7.610311 50.7983585)",1,50,,,5.6,
179255237,Kirchstraße,residential,True,False,5.648,"LINESTRING (7.6111572 50.7980119, 7.6111566 50.7979865, 7.6111803 50.797966)",,50,,,,roundabout
8980907,Kirchstraße,residential,False,True,189.349,"LINESTRING (7.6112612 50.7980278, 7.6113978 50.7983093, 7.6113852 50.7985237, 7.6111141 50.7997052)",1,50,,,4,
179255237,Kirchstraße,residential,True,False,8.777,"LINESTRING (7.6112612 50.7980278, 7.6112234 50.7980388, 7.611183 50.7980326, 7.6111572 50.7980119)",,50,,,,roundabout
1237236500,Zum Alten Stuhl,residential,False,True,61.943,"LINESTRING (7.6131054 50.7988766, 7.6135126 50.798508, 7.6136389 50.798436)",1,50,,,,
179255240,Zum Alten Stuhl,residential,False,False,39.431,"LINESTRING (7.614181 50.7982226, 7.6140793 50.7982268, 7.613978 50.79824, 7.6138919 50.7982642, 7.6136841 50.7983645)",1,50,,,,
"[34217082, 813143309]",Am alten Friedhof,residential,False,True,56.866,"LINESTRING (7.6077815 50.7982322, 7.6078513 50.798242, 7.6081107 50.7982838, 7.6083192 50.7983239, 7.6085611 50.7983685)",3,,,,,
297158591,Am alten Friedhof,residential,True,False,41.992,"LINESTRING (7.6077815 50.7982322, 7.6077453 50.7982271, 7.6073609 50.7981732, 7.6071982 50.7981504)",,,,,,
451470110,Kirchplatz,residential,False,True,14.058,"LINESTRING (7.6125432 50.7969565, 7.6124446 50.7968465)",,,,,,
35576851,Wieshof,residential,False,True,70.715,"LINESTRING (7.6105435 50.7964579, 7.610183 50.7964533, 7.6100044 50.7965245, 7.609954 50.7966126, 7.6100535 50.7967822)",,,,,,
179317335,Hurster Straße,secondary,False,True,94.807,"LINESTRING (7.616472 50.7988746, 7.6163716 50.7988923, 7.6162127 50.7989227, 7.6158744 50.7989711, 7.6156943 50.7989711, 7.6155184 50.7989463, 7.6153364 50.798894, 7.6151935 50.7988339)",2,50,L 333,,6.5,
