osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,bridge,geometry,access
459901626,Mabini Avenue,tertiary,,False,False,83.584,2,,,"LINESTRING (124.8814171 11.7772117, 124.8821646 11.7773836)",
459901626,Mabini Avenue,tertiary,,False,True,26.813,2,,,"LINESTRING (124.8814171 11.7772117, 124.8811785 11.7771518)",
322627057,J.C. Rosales Street,residential,40,False,True,156.69,2,,,"LINESTRING (124.8814171 11.7772117, 124.8812164 11.7781323, 124.8811317 11.7785927)",
328812860,5th Street,residential,,False,False,25.18,,,,"LINESTRING (124.8842527 11.7783787, 124.8842978 11.7781566)",
328812860,5th Street,residential,,False,True,26.399,,,,"LINESTRING (124.8842527 11.7783787, 124.8841946 11.7786092)",
165039240,Banoyo Street,residential,,False,False,96.27799999999999,,,,"LINESTRING (124.8842527 11.7783787, 124.8845445 11.7784387, 124.8851146 11.7785727)",
154901635,Ilang-ilang Street,residential,,False,False,129.932,,,,"LINESTRING (124.8839436 11.7796497, 124.8827774 11.7794006)",
322634891,5th Street,residential,,False,False,31.253,,,,"LINESTRING (124.8839436 11.7796497, 124.8840127 11.7793769)",
165039241,Yakal Street,residential,,False,False,96.835,,,,"LINESTRING (124.8842978 11.7781566, 124.8851677 11.7783388)",
328812860,5th Street,residential,,False,False,31.673,,,,"LINESTRING (124.8842978 11.7781566, 124.8843523 11.7778768)",
328812860,5th Street,residential,,False,True,25.18,,,,"LINESTRING (124.8842978 11.7781566, 124.8842527 11.7783787)",
"[154893926, 328812430]",Canlapwas Road,tertiary,,False,True,110.87,,,,"LINESTRING (124.8856888 11.7792066, 124.8857003 11.7790386, 124.8857775 11.7786916, 124.8858561 11.7783569, 124.8858851 11.7782299)",yes
154897011,Sampaguita Street,residential,,False,False,33.889,,,,"LINESTRING (124.8828507 11.7791044, 124.8827774 11.7794006)",
154897011,Sampaguita Street,residential,,False,True,22.04,,,,"LINESTRING (124.8828507 11.7791044, 124.8829037 11.7789131)",
154901642,Rosas Street,residential,,False,True,130.066,,,,"LINESTRING (124.8828507 11.7791044, 124.8840127 11.7793769)",
154897011,Sampaguita Street,residential,,False,True,30.226,,,,"LINESTRING (124.882716 11.7796657, 124.8827774 11.7794006)",
154901634,Camia Street,residential,,False,False,49.343,,,,"LINESTRING (124.882716 11.7796657, 124.8822762 11.7795582)",
328812435,6th Street,residential,,False,False,26.16,,,,"LINESTRING (124.8850493 11.7788057, 124.8849791 11.7790307)",
328812435,6th Street,residential,,False,True,26.866,,,,"LINESTRING (124.8850493 11.7788057, 124.8851146 11.7785727)",
165039238,Barayong Street,residential,,False,True,95.594,,,,"LINESTRING (124.8850493 11.7788057, 124.8845018 11.77867, 124.8841946 11.7786092)",
165039234,Narra Street,residential,,False,True,93.177,,,,"LINESTRING (124.8849791 11.7790307, 124.8841476 11.7788317)",
328812435,6th Street,residential,,False,True,26.16,,,,"LINESTRING (124.8849791 11.7790307, 124.8850493 11.7788057)",
328812435,6th Street,residential,,False,False,30.235,,,,"LINESTRING (124.8849791 11.7790307, 124.884973 11.7790638, 124.8849543 11.7791355, 124.8849141 11.779295)",
322638543,6th Street,residential,,False,True,26.643,,,,"LINESTRING (124.8851146 11.7785727, 124.8851677 11.7783388)",
328812435,6th Street,residential,,False,False,26.866,,,,"LINESTRING (124.8851146 11.7785727, 124.8850493 11.7788057)",
165039240,Banoyo Street,residential,,False,True,96.27799999999999,,,,"LINESTRING (124.8851146 11.7785727, 124.8845445 11.7784387, 124.8842527 11.7783787)",
165039241,Yakal Street,residential,,False,True,96.835,,,,"LINESTRING (124.8851677 11.7783388, 124.8842978 11.7781566)",
322638543,6th Street,residential,,False,False,26.643,,,,"LINESTRING (124.8851677 11.7783388, 124.8851146 11.7785727)",
322638543,6th Street,residential,,False,True,30.154,,,,"LINESTRING (124.8851677 11.7783388, 124.8852022 11.778207, 124.8852282 11.7780743)",
265141561,Del Rosario Street,primary,30,True,False,44.725,,1,,"LINESTRING (124.880909 11.776669, 124.8807985 11.7770564)",
272730629,Del Rosario Street,primary,30,False,False,13.557,2,1,,"LINESTRING (124.880909 11.776669, 124.8809454 11.7765524)",
248940398,,unclassified,,False,True,43.191,,,,"LINESTRING (124.8809454 11.7765524, 124.8813278 11.776656)",
272730629,Del Rosario Street,primary,30,False,False,70.855,2,1,,"LINESTRING (124.8809454 11.7765524, 124.8811356 11.775943)",
272730629,Del Rosario Street,primary,30,False,True,13.557,2,1,,"LINESTRING (124.8809454 11.7765524, 124.880909 11.776669)",
248940398,,unclassified,,False,False,43.191,,,,"LINESTRING (124.8813278 11.776656, 124.8809454 11.7765524)",
322627059,San Bartolome Street,unclassified,,True,False,57.476,,,,"LINESTRING (124.8813278 11.776656, 124.8811785 11.7771518)",
254530469,Callejon Street,residential,20,False,False,90.105,2,,,"LINESTRING (124.8807065 11.7793427, 124.8808768 11.7785497)",yes
322446203,Burgos Avenue,residential,,False,True,31.86,,,,"LINESTRING (124.8807065 11.7793427, 124.8809941 11.7793959)",
154894553,McKinley Avenue,residential,,False,False,28.156,,,,"LINESTRING (124.8808768 11.7785497, 124.8811317 11.7785927)",
154894553,McKinley Avenue,residential,,False,True,63.224,,,,"LINESTRING (124.8808768 11.7785497, 124.8803052 11.7784488)",
254530469,Callejon Street,residential,20,False,True,90.105,2,,,"LINESTRING (124.8808768 11.7785497, 124.8807065 11.7793427)",yes
322627060,Rizal Avenue Extension,residential,,False,True,196.26999999999998,,,,"LINESTRING (124.8797542 11.7743563, 124.8798483 11.7743824, 124.881489 11.7748373)",
154894156,Rizal Avenue,unclassified,,True,False,51.935,,,,"LINESTRING (124.8834797 11.7752885, 124.8839355 11.7754265)",
257158463,,unclassified,,False,False,29.689,,,,"LINESTRING (124.8834797 11.7752885, 124.8834002 11.7755439)",
257158463,,unclassified,,False,True,29.689,,,,"LINESTRING (124.8834002 11.7755439, 124.8834797 11.7752885)",
154893718,Rizal Avenue,unclassified,,True,False,74.584,,,,"LINESTRING (124.8834002 11.7755439, 124.882897 11.7753932, 124.882745 11.7753477)",
310620009,Mabini Avenue,primary,30,True,False,24.034,2,1,,"LINESTRING (124.8807985 11.7770564, 124.8805844 11.7770036)",
459901626,Mabini Avenue,tertiary,,False,False,42.703,2,,,"LINESTRING (124.8807985 11.7770564, 124.8811785 11.7771518)",
333042180,San Francisco Street,unclassified,,True,False,15.989,,,,"LINESTRING (124.882745 11.7753477, 124.8827773 11.7752346, 124.8827845 11.7752092)",
154895024,Rizal Avenue,unclassified,,False,False,51.501,,,,"LINESTRING (124.8823293 11.7750808, 124.8818747 11.7749525)",
154895024,Rizal Avenue,unclassified,,False,True,51.567,,,,"LINESTRING (124.8823293 11.7750808, 124.8827845 11.7752092)",
321096142,Calayaan Street,residential,,False,False,127.573,,,,"LINESTRING (124.8823293 11.7750808, 124.88216 11.7757174, 124.8821369 11.7758842, 124.8821214 11.7759925, 124.8820567 11.7761946)",
154894554,Allen Avenue,unclassified,,True,False,46.888,,,,"LINESTRING (124.8820567 11.7761946, 124.8824716 11.7763079)",
321096142,Calayaan Street,residential,,False,True,127.57300000000001,,,,"LINESTRING (124.8820567 11.7761946, 124.8821214 11.7759925, 124.8821369 11.7758842, 124.88216 11.7757174, 124.8823293 11.7750808)",
328807302,6th Street,unclassified,,True,False,78.454,,,,"LINESTRING (124.8855707 11.7767358, 124.8857499 11.7760524)",yes
321096837,,residential,,False,False,69.643,,,,"LINESTRING (124.8855707 11.7767358, 124.8858567 11.7767781, 124.8862052 11.776815)",yes
321096837,,residential,,False,True,69.643,,,,"LINESTRING (124.8862052 11.776815, 124.8858567 11.7767781, 124.8855707 11.7767358)",yes
460780882,7th Street,tertiary,,False,False,66.68,,,,"LINESTRING (124.8862052 11.776815, 124.886289 11.7764907, 124.8863807 11.7762412)",
460780882,7th Street,tertiary,,False,True,46.574,,,,"LINESTRING (124.8862052 11.776815, 124.8861827 11.7769775, 124.8861214 11.7772252)",
272730628,San Roque Street,unclassified,,True,False,149.37900000000002,,,,"LINESTRING (124.883118 11.7776012, 124.8828552 11.7782992, 124.8826434 11.7788617)",
459901626,Mabini Avenue,tertiary,,False,True,106.565,2,,,"LINESTRING (124.883118 11.7776012, 124.8828784 11.7775478, 124.8821646 11.7773836)",
"[459901616, 460780884, 322625750]",Mabini Avenue,tertiary,,False,False,137.81,2,,yes,"LINESTRING (124.883118 11.7776012, 124.8836915 11.7777291, 124.8837366 11.7777385, 124.8838696 11.7777689, 124.8840345 11.7778066, 124.8843523 11.7778768)",
326675624,Allen Avenue Extension,residential,30,False,False,175.34199999999998,,,,"LINESTRING (124.879611 11.7754341, 124.8796268 11.7754391, 124.8798058 11.7754989, 124.8811356 11.775943)",
154901635,Ilang-ilang Street,residential,,False,True,39.894,,,,"LINESTRING (124.8824189 11.7793261, 124.8827774 11.7794006)",
154901634,Camia Street,residential,,False,True,49.343,,,,"LINESTRING (124.8822762 11.7795582, 124.882716 11.7796657)",
336695909,,unclassified,,False,True,32.638,,,,"LINESTRING (124.8858249 11.7760749, 124.8859112 11.7757938)",
462109916,Rizal Avenue Extension,primary,40,False,False,63.264,2,1,,"LINESTRING (124.8858249 11.7760749, 124.8863807 11.7762412)",
462109916,Rizal Avenue Extension,primary,40,False,True,8.539,2,1,,"LINESTRING (124.8858249 11.7760749, 124.8857499 11.7760524)",
"[330940149, 416291230]",,"['residential', 'unclassified']",20,False,"[False, True]",98.644,,,,"LINESTRING (124.8865929 11.773635, 124.8866478 11.7734661, 124.8863205 11.7733694, 124.8860513 11.7733069, 124.8859476 11.7732828)",
