osmid,highway,oneway,reversed,length,lanes,name,geometry,ref,bridge
359769078,residential,False,False,184.46099999999996,,,"LINESTRING (124.2932852 9.810676, 124.2932637 9.8103246, 124.2932771 9.8102183, 124.2933097 9.8101034, 124.2933786 9.8099352, 124.2934642 9.8097423, 124.2935205 9.8096772, 124.293589 9.8096217, 124.2936527 9.8095783, 124.293709 9.8095252, 124.2937628 9.8093829, 124.2938055 9.8091765)",,
679881739,residential,False,False,51.375,,,"LINESTRING (124.2915501 9.8048662, 124.29199 9.8047063)",,
679881740,residential,False,False,63.435,,,"LINESTRING (124.2915018 9.8054094, 124.2920784 9.8053581)",,
318920053,primary,False,False,21.769,2,Jagna - Sierra Bullones Road,"LINESTRING (124.291487 9.8076546, 124.29134 9.8077863)",854,
318920053,primary,False,True,55.282,2,Jagna - Sierra Bullones Road,"LINESTRING (124.291487 9.8076546, 124.2916721 9.8071921)",854,
740554686,primary_link,False,False,20.922,,,"LINESTRING (124.291487 9.8076546, 124.2915123 9.8078411)",,
314375707,residential,False,False,39.885,,,"LINESTRING (124.2915123 9.8078411, 124.2918643 9.8079325)",,
740554686,primary_link,False,True,20.922,,,"LINESTRING (124.2915123 9.8078411, 124.291487 9.8076546)",,
740554687,primary_link,False,False,19.838,,,"LINESTRING (124.2915123 9.8078411, 124.29134 9.8077863)",,
"[708777565, 914906415]",secondary,False,True,61.751000000000005,2,Jagna - Sierra Bullones Road,"LINESTRING (124.2915123 9.8078411, 124.291612 9.8079957, 124.2917221 9.8083517)",,
