osmid,lanes,highway,maxspeed,oneway,reversed,length,geometry,ref,name,width
96215846,4,tertiary,,False,False,16.936,"LINESTRING (125.8110118 7.4460204, 125.8111654 7.4460203)",,Lapu-Lapu Extension,
96215846,4,tertiary,,False,True,238.343,"LINESTRING (125.8110118 7.4460204, 125.8105521 7.4460208, 125.8100035 7.4460212, 125.8098207 7.4460213, 125.8089897 7.4460219, 125.8088501 7.446022)",,Lapu-Lapu Extension,
423655440,2,trunk,,True,False,89.908,"LINESTRING (125.8110118 7.4460204, 125.8112062 7.445899, 125.8117023 7.4455903)",74,Apokon Road,
678794203,1,trunk,30,True,False,75.806,"LINESTRING (125.8064969 7.4435036, 125.8061664 7.4429058)",1,Davao-Agusan National Highway,
990581456,2,unclassified,30,True,False,116.059,"LINESTRING (125.8064969 7.4435036, 125.8058343 7.4426926)",,,
1144654455,3,trunk,30,True,False,29.698,"LINESTRING (125.8061664 7.4429058, 125.8060001 7.4426957)",1,Davao-Agusan National Highway,9
423655440,2,trunk,,True,False,188.915,"LINESTRING (125.8095869 7.4469639, 125.8110118 7.4460204)",74,Apokon Road,
990300921,2,tertiary,30,True,False,8.799,"LINESTRING (125.8095869 7.4469639, 125.8096361 7.4470262)",,,
1144654481,2,trunk,30,True,False,11.789,"LINESTRING (125.8095869 7.4469639, 125.8095714 7.4470688)",1,Davao-Agusan National Highway,
684102543,2,trunk,30,True,False,8.563,"LINESTRING (125.8096361 7.4470262, 125.8095714 7.4470688)",,,
1152349945,2,tertiary,30,True,False,116.433,"LINESTRING (125.8096361 7.4470262, 125.8102846 7.4478526)",,,
990300920,2,tertiary,30,True,False,8.699,"LINESTRING (125.8093837 7.4471923, 125.8093352 7.4471306)",,,
423655443,2,trunk,,True,False,180.089,"LINESTRING (125.8093837 7.4471923, 125.8082269 7.4479532, 125.8080226 7.4480876)",909,Pioneer Avenue,
684102542,2,trunk,30,True,False,8.551,"LINESTRING (125.8093352 7.4471306, 125.8093997 7.4470879)",,,
1144654459,2,trunk,30,True,False,154.414,"LINESTRING (125.8093352 7.4471306, 125.808477 7.4460332)",1,Davao-Agusan National Highway,
112931117,2,tertiary,30,True,False,207.264,"LINESTRING (125.8117778 7.4497592, 125.8129309 7.4512313)",,,
"[282201369, 871836155, 984158214]",2,tertiary,,False,True,95.36899999999999,"LINESTRING (125.8117778 7.4497592, 125.8118885 7.449675, 125.8123552 7.4493059, 125.8124556 7.4492264)",,Ricardo Briz Street,
754247511,,residential,,False,True,130.514,"LINESTRING (125.8086539 7.4507691, 125.8085306 7.4506202, 125.8083482 7.4504446, 125.808257 7.4503715, 125.8081535 7.4503138, 125.8076975 7.4501124)",,,
126591109,,residential,,False,False,59.955,"LINESTRING (125.8076975 7.4501124, 125.8078106 7.449585)",,,
754247511,,residential,,False,True,104.621,"LINESTRING (125.8076975 7.4501124, 125.8068307 7.4497296)",,,
754247511,,residential,,False,False,130.514,"LINESTRING (125.8076975 7.4501124, 125.8081535 7.4503138, 125.808257 7.4503715, 125.8083482 7.4504446, 125.8085306 7.4506202, 125.8086539 7.4507691)",,,
105732733,,residential,,False,False,100.983,"LINESTRING (125.8060074 7.4493317, 125.8061834 7.4494182, 125.806433 7.4495383, 125.8068307 7.4497296)",,,
423655445,4,trunk,,False,False,124.345,"LINESTRING (125.8060074 7.4493317, 125.8056419 7.449576, 125.8054797 7.4496844, 125.8053175 7.4497927, 125.8052357 7.4498474, 125.8051539 7.4499021, 125.8050722 7.4499567)",909,Pioneer Avenue,
423655445,4,trunk,,False,True,115.999,"LINESTRING (125.8060074 7.4493317, 125.8067899 7.4488507, 125.8069003 7.44878)",909,Pioneer Avenue,
870291753,,residential,,False,False,115.987,"LINESTRING (125.8080878 7.4433503, 125.8078087 7.4435655, 125.8076469 7.4436843, 125.807282 7.444019)",,,
282201369,2,tertiary,,False,True,48.784,"LINESTRING (125.8124556 7.4492264, 125.8128014 7.4489527)",,Ricardo Briz Street,
"[282201369, 871836155, 984158214]",2,tertiary,,False,False,95.36899999999999,"LINESTRING (125.8124556 7.4492264, 125.8123552 7.4493059, 125.8118885 7.449675, 125.8117778 7.4497592)",,Ricardo Briz Street,
"[984158226, 105735826]",2,residential,,False,True,159.77,"LINESTRING (125.8124556 7.4492264, 125.8129313 7.449784, 125.8131191 7.4500041, 125.8134432 7.4497365)",,,
126587900,,residential,,False,False,62.359,"LINESTRING (125.8090853 7.4446735, 125.8090473 7.4446575, 125.8090018 7.4446222, 125.8089951 7.4446096, 125.8089803 7.4445671, 125.808983 7.4445464, 125.8089877 7.4445332, 125.8090387 7.4443902, 125.8090373 7.4443762, 125.8090326 7.4441735)",,,
1144654468,2,trunk_link,30,False,True,8.597,"LINESTRING (125.8108884 7.4486236, 125.8108268 7.448671)",,,
112931117,2,tertiary,30,True,False,159.879,"LINESTRING (125.8108884 7.4486236, 125.8109065 7.4486468, 125.8117778 7.4497592)",,,
282201369,2,tertiary,,False,False,60.988,"LINESTRING (125.8135606 7.4483563, 125.8131264 7.4486961)",,Ricardo Briz Street,
900603672,,residential,,False,False,76.105,"LINESTRING (125.8135606 7.4483563, 125.8131174 7.4478316)",,Cervantes Street,
282201369,2,tertiary,,False,True,57.575,"LINESTRING (125.8135606 7.4483563, 125.8136428 7.4482884, 125.813875 7.4480967, 125.8139619 7.448025)",,Ricardo Briz Street,
423655442,4,trunk,,False,False,76.468,"LINESTRING (125.812599 7.4450552, 125.8131294 7.4447082, 125.8131779 7.4446765)",74,Apokon Road,
423655442,4,trunk,,False,True,40.985,"LINESTRING (125.812599 7.4450552, 125.8124889 7.4451254, 125.8122863 7.4452545)",74,Apokon Road,
963156895,,residential,,False,True,58.144,"LINESTRING (125.812599 7.4450552, 125.8125061 7.4449314, 125.812431 7.444841, 125.812262 7.4446535)",,,
963156895,,residential,,False,False,58.144,"LINESTRING (125.812262 7.4446535, 125.812431 7.444841, 125.8125061 7.4449314, 125.812599 7.4450552)",,,
984158224,,residential,,False,False,94.358,"LINESTRING (125.8125939 7.4480318, 125.8131264 7.4486961)",,,
1144654447,,trunk_link,30,False,False,33.243,"LINESTRING (125.8082454 7.4452491, 125.8080073 7.4454325)",,,
990581459,2,trunk,30,True,False,108.77199999999999,"LINESTRING (125.8082454 7.4452491, 125.8083695 7.4454076, 125.8088501 7.446022)",1,Davao-Agusan National Highway,
1144654447,,trunk_link,30,False,True,33.243,"LINESTRING (125.8080073 7.4454325, 125.8082454 7.4452491)",,,
732013632,2,trunk,30,True,False,271.545,"LINESTRING (125.8080073 7.4454325, 125.8077374 7.4450874, 125.8064969 7.4435036)",1,Davao-Agusan National Highway,
1144654457,2,tertiary_link,,True,False,20.754,"LINESTRING (125.8058343 7.4426926, 125.8056461 7.4426892)",,,
1144654456,2,trunk_link,30,True,False,18.284,"LINESTRING (125.8060001 7.4426957, 125.8058343 7.4426926)",,,
31614926,2,tertiary,,False,False,125.049,"LINESTRING (125.8056461 7.4426892, 125.8056251 7.4438136)",,Jose Abad Santos Street,
1144654468,2,trunk_link,30,False,False,8.597,"LINESTRING (125.8108268 7.448671, 125.8108884 7.4486236)",,,
1144654469,2,trunk_link,30,False,True,16.232,"LINESTRING (125.8108268 7.448671, 125.8107105 7.4487605)",,,
1144654491,2,trunk,30,True,False,244.018,"LINESTRING (125.8108268 7.448671, 125.8108449 7.4486942, 125.8121847 7.4504039)",1,Davao-Agusan National Highway,6
1113257009,2,trunk_link,30,False,True,8.376,"LINESTRING (125.8107105 7.4487605, 125.8106505 7.4488067)",,,
1144654469,2,trunk_link,30,False,False,16.232,"LINESTRING (125.8107105 7.4487605, 125.8108268 7.448671)",,,
1144654471,2,trunk,30,True,False,108.54,"LINESTRING (125.8107105 7.4487605, 125.8101371 7.4480287, 125.8101065 7.4479897)",1,Davao-Agusan National Highway,6
1144654490,2,trunk,30,True,False,20.124,"LINESTRING (125.8121804 7.4506363, 125.8120684 7.4504934)",1,Davao-Agusan National Highway,6
1144654472,1,trunk_link,30,True,False,17.161,"LINESTRING (125.8121804 7.4506363, 125.812188 7.4506192, 125.8122044 7.4505943, 125.8122232 7.4505748, 125.8122466 7.4505602, 125.8122699 7.4505519, 125.8122966 7.4505468)",,,
1144654491,2,trunk,30,True,False,20.117,"LINESTRING (125.8121847 7.4504039, 125.8122966 7.4505468)",1,Davao-Agusan National Highway,6
1144654473,1,trunk_link,30,True,False,17.032,"LINESTRING (125.8121847 7.4504039, 125.8121722 7.4504283, 125.8121551 7.4504505, 125.812138 7.4504661, 125.8121192 7.4504775, 125.8120897 7.4504888, 125.8120684 7.4504934)",,,
1144654490,2,trunk,30,True,False,244.018,"LINESTRING (125.8120684 7.4504934, 125.8107286 7.4487837, 125.8107105 7.4487605)",1,Davao-Agusan National Highway,6
1144654485,2,trunk,30,True,False,16.274,"LINESTRING (125.8095714 7.4470688, 125.8094484 7.4471497)",,,
1144654467,2,trunk,30,True,False,117.066,"LINESTRING (125.8095714 7.4470688, 125.8101675 7.4478295, 125.8102229 7.4479001)",1,Davao-Agusan National Highway,6
1144654462,2,trunk_link,30,True,False,8.776,"LINESTRING (125.8095224 7.4470066, 125.8095714 7.4470688)",,,
1144654482,2,trunk,30,True,False,8.551,"LINESTRING (125.8095224 7.4470066, 125.8095869 7.4469639)",,,
1144654463,2,trunk_link,30,True,False,8.721,"LINESTRING (125.8094484 7.4471497, 125.8093997 7.4470879)",,,
1144654480,2,trunk,30,True,False,12.661,"LINESTRING (125.8094484 7.4471497, 125.8093352 7.4471306)",1,Davao-Agusan National Highway,
1144654484,2,trunk,30,True,False,8.563,"LINESTRING (125.8094484 7.4471497, 125.8093837 7.4471923)",,,
1144654483,2,trunk,30,True,False,16.271,"LINESTRING (125.8093997 7.4470879, 125.8095224 7.4470066)",,,
1152349946,2,trunk_link,30,False,True,8.613,"LINESTRING (125.8102846 7.4478526, 125.8102229 7.4479001)",,,
1144654466,2,tertiary,30,True,False,108.544,"LINESTRING (125.8102846 7.4478526, 125.8103151 7.4478916, 125.810617 7.4482771, 125.8108884 7.4486236)",,,
1144654465,2,trunk_link,30,False,True,16.247,"LINESTRING (125.8102229 7.4479001, 125.8101065 7.4479897)",,,
1152349946,2,trunk_link,30,False,False,8.613,"LINESTRING (125.8102229 7.4479001, 125.8102846 7.4478526)",,,
1152349942,2,trunk,30,True,False,108.543,"LINESTRING (125.8102229 7.4479001, 125.8102534 7.4479391, 125.8108268 7.448671)",1,Davao-Agusan National Highway,6
1113257008,2,trunk_link,30,True,False,8.757,"LINESTRING (125.8101065 7.4479897, 125.810032 7.448017)",,,
1144654465,2,trunk_link,30,False,False,16.247,"LINESTRING (125.8101065 7.4479897, 125.8102229 7.4479001)",,,
1144654461,2,trunk,30,True,False,118.276,"LINESTRING (125.8101065 7.4479897, 125.8100512 7.4479191, 125.8094484 7.4471497)",1,Davao-Agusan National Highway,6
33196674,,residential,,False,False,80.422,"LINESTRING (125.8077505 7.4433682, 125.8079148 7.4431283, 125.8079866 7.4430106, 125.8080442 7.4428835, 125.8081047 7.4427391)",,,
31614829,,residential,,False,False,43.483,"LINESTRING (125.8081047 7.4427391, 125.8083895 7.4430096)",,,
33196674,,residential,,False,False,10.569,"LINESTRING (125.8081047 7.4427391, 125.8081317 7.4426479)",,,
33196674,,residential,,False,True,80.422,"LINESTRING (125.8081047 7.4427391, 125.8080442 7.4428835, 125.8079866 7.4430106, 125.8079148 7.4431283, 125.8077505 7.4433682)",,,
