osmid,lanes,name,highway,oneway,reversed,length,geometry,access,bridge,ref,maxspeed
313225994,,,residential,False,True,39.501,"LINESTRING (122.9600324 14.111438, 122.9596671 14.1114641)",,,,
313225978,,,residential,False,True,80.811,"LINESTRING (122.9596671 14.1114641, 122.9598203 14.1121755)",,,,
313225994,,,residential,False,False,39.501,"LINESTRING (122.9596671 14.1114641, 122.9600324 14.111438)",,,,
313225994,,,residential,False,True,40.398,"LINESTRING (122.9596671 14.1114641, 122.9592935 14.1114908)",,,,
313225979,,,residential,False,True,90.533,"LINESTRING (122.9592935 14.1114908, 122.9594252 14.1122949)",,,,
313225994,,,residential,False,False,40.398,"LINESTRING (122.9592935 14.1114908, 122.9596671 14.1114641)",,,,
313225994,,,residential,False,True,27.844,"LINESTRING (122.9592935 14.1114908, 122.959036 14.1115092)",,,,
238094693,2,Zaldua Street,tertiary,False,False,66.999,"LINESTRING (122.959036 14.1115092, 122.9590493 14.1109068)",yes,,,
238094693,2,Zaldua Street,tertiary,False,True,100.391,"LINESTRING (122.959036 14.1115092, 122.9589983 14.1124113)",yes,,,
313225994,,,residential,False,False,27.844,"LINESTRING (122.959036 14.1115092, 122.9592935 14.1114908)",,,,
240285465,,Jose Rizal,unclassified,False,True,38.055,"LINESTRING (122.9601565 14.1120715, 122.9598203 14.1121755)",,,,
313225975,,Tito Urbano,residential,False,False,71.702,"LINESTRING (122.9601565 14.1120715, 122.9600324 14.111438)",,,,
240285465,,Jose Rizal,unclassified,False,False,38.055,"LINESTRING (122.9598203 14.1121755, 122.9601565 14.1120715)",,,,
313225978,,,residential,False,False,80.811,"LINESTRING (122.9598203 14.1121755, 122.9596671 14.1114641)",,,,
240285465,,Jose Rizal,unclassified,False,True,44.637,"LINESTRING (122.9598203 14.1121755, 122.9595828 14.1122514, 122.9594252 14.1122949)",,,,
240285465,,Jose Rizal,unclassified,False,True,47.821,"LINESTRING (122.9594252 14.1122949, 122.9589983 14.1124113)",,,,
313225979,,,residential,False,False,90.533,"LINESTRING (122.9594252 14.1122949, 122.9592935 14.1114908)",,,,
240285465,,Jose Rizal,unclassified,False,False,44.637,"LINESTRING (122.9594252 14.1122949, 122.9595828 14.1122514, 122.9598203 14.1121755)",,,,
313029304,,,residential,False,False,17.186,"LINESTRING (122.9510889 14.1152793, 122.9511906 14.1153983)",,,,
313029304,,,residential,False,False,54.875,"LINESTRING (122.9511906 14.1153983, 122.9515154 14.1157782)",,,,
313029304,,,residential,False,True,17.186,"LINESTRING (122.9511906 14.1153983, 122.9510889 14.1152793)",,,,
313356852,,,residential,False,False,101.19999999999999,"LINESTRING (122.9511906 14.1153983, 122.9516721 14.115095, 122.951951 14.1149779, 122.9520026 14.1149475)",,,,
313356852,,,residential,False,True,42.657,"LINESTRING (122.9523547 14.114775, 122.9521629 14.1148531, 122.9520026 14.1149475)",,,,
240290085,2,P. Burgos Street,residential,False,False,60.478,"LINESTRING (122.9526533 14.1121334, 122.952635 14.1115898)",yes,,,
240290085,2,P. Burgos Street,residential,False,True,51.228,"LINESTRING (122.9526533 14.1121334, 122.9526636 14.112594)",yes,,,
312886161,,M. De Camarines Street,residential,False,False,68.868,"LINESTRING (122.9526533 14.1121334, 122.9532916 14.112153)",,,,
312886161,,M. De Camarines Street,residential,False,True,85.195,"LINESTRING (122.9526533 14.1121334, 122.9518633 14.1121284)",,,,
240290086,2,Colon,residential,False,False,60.457,"LINESTRING (122.953728 14.1121664, 122.9536957 14.1116236)",yes,,,
240290086,2,Colon,residential,False,True,45.235,"LINESTRING (122.953728 14.1121664, 122.9537311 14.1125732)",yes,,,
312886161,,M. De Camarines Street,residential,False,False,94.439,"LINESTRING (122.953728 14.1121664, 122.9546033 14.1121933)",,,,
312886161,,M. De Camarines Street,residential,False,True,47.085,"LINESTRING (122.953728 14.1121664, 122.9532916 14.112153)",,,,
240899245,,Baldovino,tertiary,False,True,280.29999999999995,"LINESTRING (122.9516347 14.1080748, 122.9522443 14.1085278, 122.9524723 14.1085756, 122.9524593 14.1101253)",,,,
238092901,2,Magallanes Iraya,secondary,False,False,41.149,"LINESTRING (122.9533688 14.1131307, 122.9537497 14.1131087)",yes,,,
238092901,2,Magallanes Iraya,secondary,False,True,76.203,"LINESTRING (122.9533688 14.1131307, 122.9526634 14.1131713)",yes,,,
626776131,,,tertiary,False,False,61.254,"LINESTRING (122.9533688 14.1131307, 122.9533318 14.112581)",,,,
239559974,2,Curri,residential,False,False,72.073,"LINESTRING (122.9533318 14.112581, 122.9526636 14.112594)",yes,,,
239559974,2,Curri,residential,False,True,43.069,"LINESTRING (122.9533318 14.112581, 122.9537311 14.1125732)",yes,,,
626776131,,,tertiary,False,False,47.789,"LINESTRING (122.9533318 14.112581, 122.9532916 14.112153)",,,,
626776131,,,tertiary,False,True,61.254,"LINESTRING (122.9533318 14.112581, 122.9533688 14.1131307)",,,,
312886161,,M. De Camarines Street,residential,False,False,47.085,"LINESTRING (122.9532916 14.112153, 122.953728 14.1121664)",,,,
312886161,,M. De Camarines Street,residential,False,True,68.868,"LINESTRING (122.9532916 14.112153, 122.9526533 14.1121334)",,,,
626776131,,,tertiary,False,True,47.789,"LINESTRING (122.9532916 14.112153, 122.9533318 14.112581)",,,,
905727324,,,tertiary,False,True,61.183,"LINESTRING (122.9532916 14.112153, 122.9532406 14.111605)",,,,
239560164,2,Suzara Street,tertiary,False,False,11.163,"LINESTRING (122.9588084 14.1149199, 122.9587778 14.114824)",,,,
239560164,2,Suzara Street,tertiary,False,True,52.324,"LINESTRING (122.9588084 14.1149199, 122.9589516 14.1153695)",,,,
884699285,,,residential,False,True,98.352,"LINESTRING (122.9588084 14.1149199, 122.9579055 14.1150448)",,,,
240290088,2,Argente Street,residential,False,False,39.545,"LINESTRING (122.9579055 14.1150448, 122.9578601 14.1146919)",,,,
240290088,2,Argente Street,residential,False,True,43.158,"LINESTRING (122.9579055 14.1150448, 122.9579537 14.1154301)",,,,
884699285,,,residential,False,False,98.352,"LINESTRING (122.9579055 14.1150448, 122.9588084 14.1149199)",,,,
239560164,2,Suzara Street,tertiary,False,False,32.422,"LINESTRING (122.9587778 14.114824, 122.9586891 14.1145454)",,,,
239560164,2,Suzara Street,tertiary,False,True,11.163,"LINESTRING (122.9587778 14.114824, 122.9588084 14.1149199)",,,,
313029287,,,residential,False,True,278.822,"LINESTRING (122.9518386 14.1164943, 122.9521662 14.1165667, 122.9525343 14.116544, 122.9531008 14.1164524, 122.9534075 14.1164561, 122.9535283 14.1165587, 122.9542247 14.1161047)",,,,
902569807,,,residential,False,True,88.81,"LINESTRING (122.9518386 14.1164943, 122.9518457 14.1163651, 122.9518229 14.1163183, 122.9514393 14.1158254)",,,,
239843503,,Vicente Basit Street,tertiary,False,False,94.11,"LINESTRING (122.9522508 14.1153225, 122.9515154 14.1157782)",,,,
902569864,,,residential,False,True,49.549,"LINESTRING (122.9522508 14.1153225, 122.9520026 14.1149475)",,,,
239843503,,Vicente Basit Street,tertiary,False,True,140.974,"LINESTRING (122.9522508 14.1153225, 122.9532496 14.1147035, 122.9533694 14.1146814)",,,,
902569864,,,residential,False,False,49.549,"LINESTRING (122.9520026 14.1149475, 122.9522508 14.1153225)",,,,
313356852,,,residential,False,False,42.657,"LINESTRING (122.9520026 14.1149475, 122.9521629 14.1148531, 122.9523547 14.114775)",,,,
313356852,,,residential,False,True,101.2,"LINESTRING (122.9520026 14.1149475, 122.951951 14.1149779, 122.9516721 14.115095, 122.9511906 14.1153983)",,,,
239843503,,Vicente Basit Street,tertiary,False,True,9.741,"LINESTRING (122.9514393 14.1158254, 122.9515154 14.1157782)",,,,
902569807,,,residential,False,False,88.81,"LINESTRING (122.9514393 14.1158254, 122.9518229 14.1163183, 122.9518457 14.1163651, 122.9518386 14.1164943)",,,,
238085075,2,Carlos II,tertiary,False,False,49.121,"LINESTRING (122.9532406 14.111605, 122.9536957 14.1116236)",yes,,,
238085075,2,Carlos II,tertiary,False,True,65.329,"LINESTRING (122.9532406 14.111605, 122.952635 14.1115898)",yes,,,
905727324,,,tertiary,False,False,61.183,"LINESTRING (122.9532406 14.111605, 122.9532916 14.112153)",,,,
905727324,,,tertiary,False,True,88.385,"LINESTRING (122.9532406 14.111605, 122.9531908 14.1108116)",,,,
238093617,2,Taft Iraya,residential,False,False,49.259,"LINESTRING (122.9531908 14.1108116, 122.9536475 14.1108198)",yes,,,
238093617,2,Taft Iraya,residential,False,True,60.975,"LINESTRING (122.9531908 14.1108116, 122.9526256 14.1107964)",yes,,,
905727324,,,tertiary,False,False,88.385,"LINESTRING (122.9531908 14.1108116, 122.9532406 14.111605)",,,,
905727324,,,tertiary,False,True,72.468,"LINESTRING (122.9531908 14.1108116, 122.9531777 14.11016)",,,,
238093285,2,Dulongbayan Iraya,secondary,False,False,61.793,"LINESTRING (122.9531777 14.11016, 122.9526055 14.1101305)",yes,,,
238093285,2,Dulongbayan Iraya,secondary,False,True,47.846,"LINESTRING (122.9531777 14.11016, 122.9536207 14.1101838)",yes,,,
905727324,,,tertiary,False,False,72.468,"LINESTRING (122.9531777 14.11016, 122.9531908 14.1108116)",,,,
