osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access
319662851,,General Luna Street,residential,,False,False,55.614,"LINESTRING (120.9717003 14.6528293, 120.9716169 14.6533229)",,
319662851,,General Luna Street,residential,,False,True,4.118,"LINESTRING (120.9717003 14.6528293, 120.9717093 14.6527933)",,
895551778,,,residential,,False,False,28.415,"LINESTRING (120.9717003 14.6528293, 120.9714434 14.6527699)",,
1151923177,,,residential,,False,True,33.222,"LINESTRING (120.9726852 14.6472101, 120.9725394 14.6471715, 120.972532 14.6471832, 120.9723941 14.6471449)",,
16281984,,Talimusak,residential,,False,True,106.634,"LINESTRING (120.9685513 14.6469049, 120.9686757 14.6478563)",,
23769224,1,Tahong Street,residential,,False,False,34.217999999999996,"LINESTRING (120.9685513 14.6469049, 120.968731 14.6468952, 120.9688687 14.6468852)",,
29451797,1,Camia Street,residential,,False,False,25.542,"LINESTRING (120.971557 14.6481726, 120.9716479 14.6479604)",,
"[29451797, 1120946662]",1,Camia Street,residential,,False,True,243.956,"LINESTRING (120.971557 14.6481726, 120.9715303 14.6482526, 120.9713812 14.6485898, 120.9712487 14.6489447, 120.9711587 14.6492435, 120.971037 14.6496985, 120.9708439 14.6502524)",,
"[319665162, 1084979835]",,,residential,,False,True,184.85700000000003,"LINESTRING (120.971557 14.6481726, 120.972012 14.6482916, 120.9720785 14.6481012, 120.9721869 14.6477899, 120.9722998 14.6474952, 120.972338 14.6473788, 120.9723719 14.6472087, 120.9723941 14.6471449)",,
936174095,,Talangka Street,residential,,False,False,38.098,"LINESTRING (120.9710551 14.6475552, 120.9710538 14.6475797, 120.9710376 14.6478974)",,
22980776,1,Torres Bugallon Street,tertiary,,False,False,26.853,"LINESTRING (120.9729935 14.6544776, 120.973037 14.6542398)",,
22980776,1,Torres Bugallon Street,tertiary,,False,True,28.672,"LINESTRING (120.9729935 14.6544776, 120.972947 14.6547315)",,
889377209,,,residential,,False,True,120.388,"LINESTRING (120.9729935 14.6544776, 120.9728636 14.6544644, 120.9727905 14.6544618, 120.9727275 14.6544547, 120.9726839 14.6544482, 120.9726581 14.6544329, 120.9726473 14.6544141, 120.9726383 14.654393, 120.9726315 14.6543864, 120.9719147 14.6543022)",,
899166062,,General Luna Street,residential,,False,False,56.480000000000004,"LINESTRING (120.9700318 14.6549373, 120.9702021 14.6549608, 120.9703231 14.6550208, 120.9705121 14.655124)",,
1118287009,,4th Street,residential,,False,False,75.01,"LINESTRING (120.9701264 14.6541893, 120.9707303 14.6545265)",,
1118287010,,5th Street,residential,,False,False,73.32,"LINESTRING (120.9699748 14.6544865, 120.9705633 14.6548191)",,
1120946660,1,Balong Bato,residential,,False,False,46.591,"LINESTRING (120.9712433 14.6504144, 120.9708439 14.6502524)",,
1120946661,1,Balong Bato,residential,,False,False,13.105,"LINESTRING (120.9707261 14.6502224, 120.9708439 14.6502524)",,
"[319665162, 1084979835]",,,residential,,False,False,184.85700000000003,"LINESTRING (120.9723941 14.6471449, 120.9723719 14.6472087, 120.972338 14.6473788, 120.9722998 14.6474952, 120.9721869 14.6477899, 120.9720785 14.6481012, 120.972012 14.6482916, 120.971557 14.6481726)",,
1151923177,,,residential,,False,False,33.222,"LINESTRING (120.9723941 14.6471449, 120.972532 14.6471832, 120.9725394 14.6471715, 120.9726852 14.6472101)",,
"[1151923436, 1151923437, 1151923438]",,,residential,,False,False,60.362,"LINESTRING (120.9723941 14.6471449, 120.9719337 14.6470413, 120.9718747 14.647028, 120.9718476 14.6470219)",yes,
29451797,1,Camia Street,residential,,False,True,106.588,"LINESTRING (120.9718476 14.6470219, 120.9718089 14.6472111, 120.9717859 14.6473233, 120.9717213 14.6476735, 120.9717165 14.6476962, 120.9716479 14.6479604)",,
"[1151923436, 1151923437, 1151923438]",,,residential,,False,True,60.361999999999995,"LINESTRING (120.9718476 14.6470219, 120.9718747 14.647028, 120.9719337 14.6470413, 120.9723941 14.6471449)",yes,
1152329453,,,residential,,False,False,56.86,"LINESTRING (120.9724207 14.6547267, 120.9725771 14.6547424, 120.9727111 14.6547461, 120.9728058 14.6547305, 120.972947 14.6547315)",,
22980776,1,Torres Bugallon Street,tertiary,,False,False,28.672,"LINESTRING (120.972947 14.6547315, 120.9729935 14.6544776)",,
22980776,1,Torres Bugallon Street,tertiary,,False,True,68.849,"LINESTRING (120.972947 14.6547315, 120.9728355 14.6553412)",,
1152329453,,,residential,,False,True,56.86,"LINESTRING (120.972947 14.6547315, 120.9728058 14.6547305, 120.9727111 14.6547461, 120.9725771 14.6547424, 120.9724207 14.6547267)",,
319664485,4,A. Mabini Street,secondary,50,False,True,44.774,"LINESTRING (120.9729265 14.6493914, 120.9728275 14.6497825)",,
1152341828,,,residential,,False,False,71.295,"LINESTRING (120.9729265 14.6493914, 120.9722916 14.6492076)",,
"[319664488, 319664485]",4,A. Mabini Street,secondary,50,False,False,218.55700000000002,"LINESTRING (120.9729265 14.6493914, 120.9729722 14.6492109, 120.9731392 14.6486377, 120.9732409 14.6483283, 120.9732499 14.6483008, 120.9732601 14.6482697, 120.9732995 14.6481502, 120.9733223 14.6480812, 120.973511 14.6475095)",,
1152341828,,,residential,,False,True,71.295,"LINESTRING (120.9722916 14.6492076, 120.9729265 14.6493914)",,
1203873851,1,,residential,,False,False,38.44,"LINESTRING (120.9681083 14.6509639, 120.9684279 14.6511185)",,
895459950,,,residential,,False,False,55.519,"LINESTRING (120.9681261 14.6515723, 120.9683306 14.651595, 120.9686311 14.6516696)",,
